id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,assist,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2443339123,471,1,2,50,24,6hsriqr3ybvyg94w2k19oal50,1,42.9,36.2,2022-08-07T13:39:40.665Z,2022-08-10T04:58:55Z,3696559519,178,,3691561489,141,5.9,3691561487,140,53.5,3691561493,213,5.2,3691561485,56,Right,3691561491,212,23.4,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339161,472,1,2,50,27,6hsriqr3ybvyg94w2k19oal50,1,50.3,19.8,2022-08-07T13:39:43.548Z,2022-08-10T04:59:01Z,3691561677,212,13.0,3696559575,178,,3691561681,213,2.3,3691561669,140,42.2,3691561673,141,34.2,3691561667,56,Back,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339225,473,1,2,50,30,6hsriqr3ybvyg94w2k19oal50,1,42.7,36.1,2022-08-07T13:39:46.094Z,2022-08-10T04:59:07Z,3691562001,155,,3691562011,141,93.2,3691562013,212,46.3,3691562005,56,Left,3691562015,213,1.0,3696559631,178,,3691562017,1,,3691562009,140,66.8,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339239,474,1,2,50,35,6hsriqr3ybvyg94w2k19oal50,0,77.1,88.7,2022-08-07T13:39:50.947Z,2022-08-10T04:59:14Z,3693860769,72,,3691562125,213,5.1,3691562119,140,86.2,3691562123,212,26.6,3693860767,386,,3691562113,2,,3691562117,56,Center,3693860765,225,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,3691562121,141,52.2,3696559695,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339275,475,12,2,50,36,20vymiy7bo8wkyxai3ew494fz,1,12.5,40.9,2022-08-07T13:39:52.040Z,2022-08-10T04:59:21Z,3691562305,212,19.0,3691562303,141,41.9,3691562301,140,30.6,3691562299,56,Back,3696559763,178,,3691562307,213,0.0,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339313,476,1,2,50,39,20vymiy7bo8wkyxai3ew494fz,0,30.6,41.9,2022-08-07T13:39:55.007Z,2022-08-10T04:59:28Z,3691562507,140,43.4,3691562509,141,59.7,3691562503,168,,3691562513,213,0.7,3691562511,212,18.1,3691562501,3,,3696559809,388,,3691562505,56,Back,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339339,475,1,2,50,42,6hsriqr3ybvyg94w2k19oal50,1,56.5,37.9,2022-08-07T13:39:58.039Z,2022-08-10T04:59:34Z,3691562647,141,49.6,3691562649,212,9.4,3696559861,178,,3691562645,140,51.8,3691562651,213,2.1,3691562643,56,Center,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339355,476,1,2,50,43,6hsriqr3ybvyg94w2k19oal50,0,51.8,49.6,2022-08-07T13:39:59.029Z,2022-08-10T04:59:43Z,3691562721,141,71.6,3691562723,212,24.2,3691562717,56,Center,3691562719,140,69.9,3691562725,213,0.7,3696559939,178,,3691562715,155,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444269365,1248,43,2,50,44,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-08-07T13:40:00.581Z,2022-08-10T05:46:16Z,3696585503,144,82,3696585481,388,0,,,,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339373,478,61,2,50,44,20vymiy7bo8wkyxai3ew494fz,0,27.5,29.4,2022-08-07T13:40:00.627Z,2022-08-10T04:59:59Z,3696560063,388,,3691562789,56,Back,,,,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339351,477,43,2,50,45,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-08-07T13:40:01.307Z,2022-08-07T13:40:04Z,3691562845,144,49,,,,,,,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444269399,1146,67,2,50,46,6hsriqr3ybvyg94w2k19oal50,1,72.9,73.1,2022-08-07T13:40:02.014Z,2022-08-10T06:22:39Z,3696585575,233,1254,,,,,,,,,,,,,,,,,,,,,,4snaidw6iaeo0k20gjfm35nft,T. Domgjoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444269397,1254,67,2,50,46,20vymiy7bo8wkyxai3ew494fz,0,27.1,26.9,2022-08-07T13:40:02.015Z,2022-08-10T05:46:27Z,3696585579,233,1146,,,,,,,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339435,477,1,2,50,46,6hsriqr3ybvyg94w2k19oal50,1,72.9,69.8,2022-08-07T13:40:02.039Z,2022-08-10T06:22:39Z,3691563071,141,81.2,3691563073,212,21.3,3691563075,213,0.4,3696560199,178,,3691563069,140,91.8,3691563067,56,Left,,,,,,,4snaidw6iaeo0k20gjfm35nft,T. Domgjoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339473,478,1,2,50,49,6hsriqr3ybvyg94w2k19oal50,0,92.7,80.7,2022-08-07T13:40:05.644Z,2022-08-10T05:00:07Z,3691563235,140,87.9,3696560203,178,,3691563545,195,,3691563233,56,Center,3691563241,213,4.4,3691563239,212,18.3,3691563237,141,54.9,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339439,479,8,2,50,50,20vymiy7bo8wkyxai3ew494fz,1,11.2,39.6,2022-08-07T13:40:06.795Z,2022-08-10T05:02:05Z,3696561845,178,,3691563101,56,Back,3693860977,383,,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340945,499,49,2,50,51,20vymiy7bo8wkyxai3ew494fz,1,13.1,35.8,2022-08-07T13:40:07.257Z,2022-08-10T05:02:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339499,480,1,2,50,51,20vymiy7bo8wkyxai3ew494fz,1,10.7,35.7,2022-08-07T13:40:07.346Z,2022-08-10T05:02:20Z,3691563365,212,4.6,3691563361,140,10.9,3691563359,56,Back,3691563363,141,28.9,3691563367,213,4.8,3696562003,178,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339527,481,1,2,50,54,20vymiy7bo8wkyxai3ew494fz,1,10.9,28.9,2022-08-07T13:40:09.929Z,2022-08-10T05:02:40Z,3691563515,56,Back,3691563513,155,,3696562183,178,,3691563519,141,45.5,3691563517,140,31.4,3691563523,213,0.5,3691563521,212,24.3,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339611,482,1,2,50,55,20vymiy7bo8wkyxai3ew494fz,1,31.4,45.5,2022-08-07T13:40:11.475Z,2022-08-10T05:02:46Z,3691563955,140,43.5,3696562261,178,,3691563953,56,Back,3691563957,141,77.2,3691563959,212,25.0,3691563961,213,1.0,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339657,483,1,2,51,2,20vymiy7bo8wkyxai3ew494fz,1,71.2,71.1,2022-08-07T13:40:18.441Z,2022-08-10T05:02:52Z,3691564155,212,31.0,3691564151,140,89.1,3691564153,141,34.9,3691564157,213,5.4,3691564147,155,,3691564149,56,Center,3696562325,178,,,,,1957std7hji9ca7bd29y8at7u,P. Wålemark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339667,484,3,2,51,4,20vymiy7bo8wkyxai3ew494fz,0,88,38.4,2022-08-07T13:40:20.774Z,2022-08-10T05:03:02Z,3691564387,233,479,3693861055,464,,3696562395,178,,3691564199,56,Center,3691564201,286,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339687,479,7,2,51,4,6hsriqr3ybvyg94w2k19oal50,0,12,61.6,2022-08-07T13:40:20.795Z,2022-08-10T05:03:05Z,3691564305,56,Back,3693861087,385,,3696562451,178,,3691564307,285,,3691564355,233,484,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339679,485,61,2,51,5,20vymiy7bo8wkyxai3ew494fz,1,89.6,37.1,2022-08-07T13:40:20.968Z,2022-08-10T05:04:10Z,3691564263,56,Center,3696562953,178,,3696562951,21,,,,,,,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339707,480,49,2,51,6,6hsriqr3ybvyg94w2k19oal50,1,3.1,60.3,2022-08-07T13:40:22.006Z,2022-08-10T05:04:22Z,,,,,,,,,,,,,,,,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339727,481,12,2,51,7,6hsriqr3ybvyg94w2k19oal50,1,3.1,60.3,2022-08-07T13:40:23.464Z,2022-08-10T05:04:25Z,3691564509,140,0.0,3691564507,56,Back,3691564541,167,,3691564515,213,2.2,3696563061,178,,3691564511,141,68.9,3691564513,212,7.5,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339731,482,6,2,51,8,6hsriqr3ybvyg94w2k19oal50,0,0,70.6,2022-08-07T13:40:23.949Z,2022-08-10T05:04:29Z,3691566143,233,486,3691564523,56,Back,3691564525,73,,,,,,,,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443339797,486,6,2,51,8,20vymiy7bo8wkyxai3ew494fz,1,100,29.4,2022-08-07T13:40:23.949Z,2022-08-10T05:04:28Z,3691564885,56,Center,3691566099,73,,3691566123,233,482,,,,,,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340321,487,1,2,51,49,20vymiy7bo8wkyxai3ew494fz,0,99.8,0.4,2022-08-07T13:41:05.696Z,2022-08-10T05:04:32Z,3693861157,72,,3691567619,223,,3696563111,178,,3691567625,141,46.6,3691567623,140,96.8,3691567627,212,31.6,3691567617,155,,3691567621,56,Center,504o2odlvra056ouwcgreopgp,S. Szymański,3691567615,6,,3691567629,213,1.7,3691567613,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340327,483,44,2,51,51,6hsriqr3ybvyg94w2k19oal50,1,3.4,52.8,2022-08-07T13:41:06.897Z,2022-08-10T06:22:40Z,3691567659,56,Back,3691567661,285,,3691567697,233,488,,,,,,,,,,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340323,488,44,2,51,51,20vymiy7bo8wkyxai3ew494fz,0,96.6,47.2,2022-08-07T13:41:06.898Z,2022-08-10T05:04:35Z,3691567639,286,,3691567637,56,Center,3691567753,233,483,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340337,484,12,2,51,51,6hsriqr3ybvyg94w2k19oal50,1,3.7,52.1,2022-08-07T13:41:06.928Z,2022-08-10T06:22:40Z,3691567707,56,Back,3691567709,140,5.2,3691567773,15,,3696563907,388,,3691567715,213,4.8,3691567711,141,25.7,3691567713,212,18.0,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340375,489,1,2,51,54,20vymiy7bo8wkyxai3ew494fz,1,92.5,73.8,2022-08-07T13:41:10.043Z,2022-08-10T05:06:09Z,3691567933,212,16.1,3691567931,141,82.9,3691567927,56,Left,3691567929,140,78.3,3691567935,213,2.7,3696563925,178,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340457,490,1,2,51,57,20vymiy7bo8wkyxai3ew494fz,1,76.5,82.9,2022-08-07T13:41:13.059Z,2022-08-10T05:06:13Z,3691568319,213,4.3,3691568317,212,14.5,3691568311,56,Center,3691568313,140,71.0,3696563949,178,,3691568315,141,63.4,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340479,491,1,2,52,1,20vymiy7bo8wkyxai3ew494fz,1,75.4,72.4,2022-08-07T13:41:17.502Z,2022-08-10T05:06:18Z,3696563983,178,,3691568437,213,1.1,3691568429,56,Left,3691568435,212,11.5,3691568433,141,87.2,3691568431,140,80.7,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340513,492,1,2,52,4,20vymiy7bo8wkyxai3ew494fz,0,78.6,84.2,2022-08-07T13:41:19.993Z,2022-08-10T05:06:20Z,3691568639,2,,3691568641,155,,3691568653,1,,3696564001,178,,3691568649,212,33.2,3691568643,56,Center,3691568651,213,5.3,3693861455,223,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,3691568645,140,95.9,3693861457,20,,3691568647,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340539,485,52,2,52,6,6hsriqr3ybvyg94w2k19oal50,1,3.7,51.9,2022-08-07T13:41:21.935Z,2022-08-10T05:06:24Z,3693861501,378,,3696564025,388,,,,,,,,,,,,,,,,,,,,e84kqxlu2bzgcpu0x0cj3z8id,J. Houwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340559,493,43,2,52,8,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-08-07T13:41:24.719Z,2022-08-07T13:41:26Z,3691568843,56,Back,3691568975,144,50,3691568845,285,0,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340663,486,1,2,52,9,6hsriqr3ybvyg94w2k19oal50,1,9.9,56.4,2022-08-07T13:41:25.288Z,2022-08-10T05:06:32Z,3691569359,199,,3691569361,56,Center,3691569363,140,67.0,3691569365,141,56.1,3691569371,1,,3691569369,213,6.3,3691569367,212,60.0,,,,e84kqxlu2bzgcpu0x0cj3z8id,J. Houwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444269715,1178,67,2,52,14,6hsriqr3ybvyg94w2k19oal50,1,67,55,2022-08-07T13:41:30.514Z,2022-08-10T06:22:40Z,3696586601,233,1289,,,,,,,,,,,,,,,,,,,,,,cty7nsrs5yn785m330c2gbwq2,N. Frederiksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444269713,1289,67,2,52,14,20vymiy7bo8wkyxai3ew494fz,0,33,45,2022-08-07T13:41:30.515Z,2022-08-10T05:49:02Z,3696586609,233,1178,,,,,,,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340667,487,61,2,52,14,6hsriqr3ybvyg94w2k19oal50,0,67.2,55.4,2022-08-07T13:41:30.534Z,2022-08-10T06:22:41Z,3696564219,178,,3691569387,56,Center,,,,,,,,,,,,,,,,,,,cty7nsrs5yn785m330c2gbwq2,N. Frederiksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340657,494,61,2,52,14,20vymiy7bo8wkyxai3ew494fz,1,28.4,39.2,2022-08-07T13:41:30.639Z,2022-08-10T05:07:04Z,3696564319,21,,3696564321,178,,3691569335,56,Back,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340717,495,49,2,52,16,20vymiy7bo8wkyxai3ew494fz,1,23.1,38.5,2022-08-07T13:41:32.135Z,2022-08-10T05:07:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340731,496,1,2,52,16,20vymiy7bo8wkyxai3ew494fz,0,22.8,44.5,2022-08-07T13:41:32.219Z,2022-08-10T05:07:14Z,3691569667,157,,3691569669,56,Back,3696564387,178,,3691569685,213,0.2,3691569679,212,20.0,3691569671,140,41.6,3691569687,1,,3691569675,141,48.9,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340763,488,1,2,52,18,6hsriqr3ybvyg94w2k19oal50,1,57.4,50.9,2022-08-07T13:41:34.576Z,2022-08-10T05:07:21Z,3691569817,140,59.9,3691569821,141,24.1,3691569823,212,18.4,3691569827,213,4.9,3691569815,56,Center,3696564419,178,,3691569813,3,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340771,489,49,2,52,20,6hsriqr3ybvyg94w2k19oal50,1,59.9,24.1,2022-08-07T13:41:36.082Z,2022-08-10T05:07:25Z,,,,,,,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340815,490,1,2,52,23,6hsriqr3ybvyg94w2k19oal50,0,62.9,24.2,2022-08-07T13:41:38.914Z,2022-08-10T05:07:30Z,3691570089,213,0.7,3691570087,212,18.5,3696564477,178,,3691570079,155,,3691570085,141,41.6,3691570081,56,Center,3691570083,140,76.4,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340839,497,1,2,52,24,20vymiy7bo8wkyxai3ew494fz,0,22.7,59.6,2022-08-07T13:41:40.023Z,2022-08-10T05:07:34Z,3691570251,212,11.3,3691570241,3,,3691570253,213,5.7,3696564493,388,,3691570245,56,Back,3691570247,140,31.5,3691570249,141,50.0,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340929,491,1,2,52,25,6hsriqr3ybvyg94w2k19oal50,1,69.3,51.8,2022-08-07T13:41:41.774Z,2022-08-10T05:07:43Z,3691570667,141,72.8,3691570669,212,15.8,3696564517,178,,3691570665,140,75.7,3691570671,213,1.1,3691570661,3,,3691571351,210,13,3691570663,56,Center,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2443340935,492,13,2,52,28,6hsriqr3ybvyg94w2k19oal50,1,77.4,71.7,2022-08-07T13:41:44.559Z,2022-08-10T05:07:43Z,3691571437,215,,3691570703,56,Center,3691571443,108,,3691570699,18,,3691571409,29,,3691571445,328,,3691571427,102,56.6,3696564553,178,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,3691571001,72,,3691571447,230,98.6,3691571433,103,86.1,3691571417,55,491,3691571407,77,,3691570697,22,3691571449,231,,,,,,,,,,,50.7,,,,,,,,
2443340949,493,5,2,52,29,6hsriqr3ybvyg94w2k19oal50,0,100.8,58.2,2022-08-07T13:41:45.630Z,2022-08-10T05:07:47Z,3691570871,233,498,3691570769,346,,3691570767,56,Center,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443340895,498,5,2,52,29,20vymiy7bo8wkyxai3ew494fz,1,-0.8,41.8,2022-08-07T13:41:45.630Z,2022-08-10T05:07:47Z,3691570487,56,Back,3691570489,346,,3691570821,233,493,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443341215,500,1,2,52,49,20vymiy7bo8wkyxai3ew494fz,1,3.6,47.9,2022-08-07T13:42:05.736Z,2022-08-10T05:08:03Z,3693862051,189,,3691572149,124,,3691572157,212,9.9,3691572161,213,1.0,3691572153,140,8.6,3691572151,56,Back,3691572167,237,,3691572155,141,60.3,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443341235,501,1,2,52,51,20vymiy7bo8wkyxai3ew494fz,1,8.6,60.3,2022-08-07T13:42:07.543Z,2022-08-10T05:08:07Z,3691572263,141,45.4,3691572259,56,Back,3691572261,140,5.0,3693862077,189,,3691572265,212,10.8,3696564685,178,,3691572267,213,4.4,,,,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443341295,502,1,2,52,54,20vymiy7bo8wkyxai3ew494fz,0,9.7,45.5,2022-08-07T13:42:10.858Z,2022-08-10T05:08:13Z,3691572533,213,5.8,3691572531,212,57.4,3691572529,141,7.0,3691572535,1,,3696564705,178,,3691572521,155,,3691572523,56,Right,3691572525,140,58.4,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443341309,494,49,2,53,0,6hsriqr3ybvyg94w2k19oal50,1,34.9,95.1,2022-08-07T13:42:16.164Z,2022-08-10T05:08:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443341329,495,1,2,53,1,6hsriqr3ybvyg94w2k19oal50,0,35.4,95.9,2022-08-07T13:42:17.496Z,2022-08-10T05:08:35Z,3691573023,233,503,3691573021,236,,3696564811,178,,3691572723,212,1.1,3691572721,141,95.9,3691572725,213,0,3691573027,286,,3691572719,140,36.4,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,3691572717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443341343,503,74,2,53,1,20vymiy7bo8wkyxai3ew494fz,1,58.7,5.3,2022-08-07T13:42:17.532Z,2022-08-10T05:08:39Z,3691572813,56,Right,3696564831,178,,3691573045,233,495,3691572815,285,,,,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443341465,496,5,2,53,2,6hsriqr3ybvyg94w2k19oal50,1,40,101.6,2022-08-07T13:42:18.539Z,2022-08-10T05:08:43Z,3691573381,56,Back,3691573383,347,,3691573417,233,504,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443341387,504,5,2,53,2,20vymiy7bo8wkyxai3ew494fz,0,60,-1.6,2022-08-07T13:42:18.539Z,2022-08-10T05:08:43Z,3691573435,233,496,3691573039,56,Right,3691573041,347,,,,,,,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443341483,497,1,2,53,8,6hsriqr3ybvyg94w2k19oal50,1,37.1,100,2022-08-07T13:42:24.400Z,2022-08-10T05:08:55Z,3691573505,56,Back,3691573503,107,,3691573513,213,4.2,3691573511,212,20.1,3691573507,140,27.8,3691573509,141,75.8,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443341565,498,1,2,53,11,6hsriqr3ybvyg94w2k19oal50,1,27.8,75.8,2022-08-07T13:42:27.849Z,2022-08-10T05:09:02Z,3691573935,56,Back,3696564987,178,,3691573941,212,21.5,3691573937,140,27.9,3691573939,141,44.2,3691573943,213,4.7,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443341595,499,1,2,53,17,6hsriqr3ybvyg94w2k19oal50,1,36,33.4,2022-08-07T13:42:33.576Z,2022-08-10T05:09:05Z,3691574099,141,35.2,3691574097,140,55.2,3691574095,56,Center,3691574101,212,20.2,3696565001,178,,3691574103,213,0.1,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444269879,1191,43,2,53,18,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-08-07T13:42:34.491Z,2022-08-10T05:50:19Z,3696587167,178,0,3696587213,144,82,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
