id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2503387577,426,44,1,43,20,89w5c6pw7vn0dxypi61tt0g4k,1,37.4,67.2,2023-02-03T19:45:46.756Z,2023-02-06T11:55:49Z,4009475861,285,,4009475887,233,344,4009475859,56,Back,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387583,344,44,1,43,20,3ebril33e08ddzob4bhq8awsr,0,62.6,32.8,2023-02-03T19:45:46.757Z,2023-02-06T11:55:49Z,4009475877,286,,4009476035,233,426,4009475875,56,Center,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387613,427,1,1,43,20,89w5c6pw7vn0dxypi61tt0g4k,1,39,70.9,2023-02-03T19:45:46.780Z,2023-02-06T11:55:53Z,4009476059,141,52.5,4009476057,140,36.3,4009476061,212,12.8,4009476063,213,4.5,4009476053,3,,4017155263,388,,4009476055,56,Back,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387633,428,1,1,43,23,89w5c6pw7vn0dxypi61tt0g4k,1,35.6,51.9,2023-02-03T19:45:49.689Z,2023-02-06T11:55:58Z,4009476147,56,Back,4009476151,141,44.2,4009476155,213,4.7,4017155383,178,,4009476149,140,35.6,4009476153,212,5.2,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387671,429,1,1,43,24,89w5c6pw7vn0dxypi61tt0g4k,1,35.7,44.6,2023-02-03T19:45:51.363Z,2023-02-06T11:56:03Z,4009476355,140,36.0,4009476361,213,1.5,4017155449,178,,4009476357,141,55.2,4009476359,212,7.2,4009476353,56,Back,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387709,430,1,1,43,27,89w5c6pw7vn0dxypi61tt0g4k,1,43.8,44.5,2023-02-03T19:45:54.199Z,2023-02-06T11:56:06Z,4009476565,213,5.2,4009476561,141,24.9,4009476557,56,Center,4009476563,212,15.4,4009476559,140,51.1,4017155479,178,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387775,431,1,1,43,29,89w5c6pw7vn0dxypi61tt0g4k,1,51.1,24.9,2023-02-03T19:45:55.981Z,2023-02-06T11:56:09Z,4009476883,141,37.6,4009476881,140,61.3,4009476885,212,13.8,4017155559,178,,4009476879,56,Center,4009476887,213,0.7,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387831,432,1,1,43,33,89w5c6pw7vn0dxypi61tt0g4k,1,61.7,54.9,2023-02-03T19:45:59.935Z,2023-02-06T11:56:12Z,4009477147,212,24.6,4009477145,141,88.1,4009477141,56,Left,4017155617,178,,4009477143,140,71.1,4009477149,213,1.2,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387907,433,1,1,43,38,89w5c6pw7vn0dxypi61tt0g4k,1,73.1,87.5,2023-02-03T19:46:04.807Z,2023-02-06T11:56:15Z,4009477507,213,4.8,4009477505,212,30.8,4009477501,140,76.0,4009477499,56,Center,4017155675,178,,4009477503,141,42.5,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387941,434,1,1,43,43,89w5c6pw7vn0dxypi61tt0g4k,1,74.4,57.9,2023-02-03T19:46:09.804Z,2023-02-06T11:56:18Z,4017155701,178,,4009477647,56,Center,4009477657,212,4.4,4009477653,141,64.2,4009477659,213,1.8,4009477649,140,73.4,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387987,435,1,1,43,45,89w5c6pw7vn0dxypi61tt0g4k,1,71.4,60.8,2023-02-03T19:46:12.242Z,2023-02-06T11:56:21Z,4017155733,178,,4009477923,141,50.9,4009477921,140,69.8,4009477925,212,6.9,4009477919,56,Center,4009477927,213,4.5,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388015,436,1,1,43,47,89w5c6pw7vn0dxypi61tt0g4k,0,69.8,50.9,2023-02-03T19:46:13.786Z,2023-02-06T11:56:24Z,4009478099,213,5.5,4009478093,140,77.8,4009478095,141,37.4,4009478091,56,Center,4017155775,178,,4009478097,212,12.4,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504864251,1346,67,1,43,48,3ebril33e08ddzob4bhq8awsr,1,21.9,61.9,2023-02-03T19:46:15.254Z,2023-02-06T12:51:28Z,4017191079,233,1667,,,,,,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504864249,1667,67,1,43,48,89w5c6pw7vn0dxypi61tt0g4k,0,78.1,38.1,2023-02-03T19:46:15.255Z,2023-02-06T13:35:27Z,4017191083,233,1346,,,,,,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388035,345,8,1,43,48,3ebril33e08ddzob4bhq8awsr,1,21.6,60,2023-02-03T19:46:15.307Z,2023-02-06T12:51:28Z,4017155825,178,,4011398629,384,,4009478173,56,Back,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504864343,1677,67,1,43,50,89w5c6pw7vn0dxypi61tt0g4k,1,73,30.7,2023-02-03T19:46:17.085Z,2023-02-06T12:51:28Z,4017191501,233,1349,,,,,,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504864341,1349,67,1,43,50,3ebril33e08ddzob4bhq8awsr,0,27,69.3,2023-02-03T19:46:17.086Z,2023-02-06T12:53:16Z,4017191505,233,1677,,,,,,,,,,,,,,,,,,,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388079,437,1,1,43,50,89w5c6pw7vn0dxypi61tt0g4k,0,72.6,29.8,2023-02-03T19:46:17.109Z,2023-02-06T12:51:29Z,4009478407,141,36.7,4017155935,178,,4009478405,140,77.7,4009478411,213,0.7,4009478409,212,7.1,4009478403,56,Center,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388089,346,49,1,43,51,3ebril33e08ddzob4bhq8awsr,1,26.8,57,2023-02-03T19:46:17.796Z,2023-02-06T11:56:37Z,,,,,,,,,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388117,347,1,1,43,51,3ebril33e08ddzob4bhq8awsr,1,26.8,57,2023-02-03T19:46:18.384Z,2023-02-06T11:56:42Z,4009478595,212,11.3,4009478591,140,37.3,4009478589,56,Back,4017156081,178,,4009478597,213,0.2,4009478593,141,60.9,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388151,348,1,1,43,54,3ebril33e08ddzob4bhq8awsr,1,37,60.5,2023-02-03T19:46:20.880Z,2023-02-06T11:56:47Z,4017156169,178,,4009478763,213,3.2,4009478759,141,59.3,4009478761,212,10.5,4009478755,56,Back,4009478757,140,27.0,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388165,349,1,1,43,55,3ebril33e08ddzob4bhq8awsr,0,27,59.3,2023-02-03T19:46:21.431Z,2023-02-06T11:57:24Z,4009478803,140,40.3,4009478809,213,0.7,4009478807,212,18.0,4009478801,56,Back,4009478805,141,75.9,4017156591,178,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388163,438,49,1,43,56,89w5c6pw7vn0dxypi61tt0g4k,1,55.9,24.9,2023-02-03T19:46:23.069Z,2023-02-06T11:57:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388233,439,1,1,43,56,89w5c6pw7vn0dxypi61tt0g4k,1,55.9,24.9,2023-02-03T19:46:23.100Z,2023-02-06T11:57:34Z,4009479177,140,42.6,4009479183,213,2.2,4009479175,56,Back,4017156681,178,,4009479181,212,23.9,4009479179,141,53.4,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388287,440,1,1,44,2,89w5c6pw7vn0dxypi61tt0g4k,1,45.8,64.3,2023-02-03T19:46:28.414Z,2023-02-06T11:57:40Z,4009479467,213,1.1,4017156759,178,,4009479453,56,Left,4009479459,141,80.8,4009479455,140,51.1,4009479463,212,12.5,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388351,441,1,1,44,5,89w5c6pw7vn0dxypi61tt0g4k,1,51.7,81.8,2023-02-03T19:46:31.568Z,2023-02-06T11:57:43Z,4009479787,212,11.1,4009479789,213,4.4,4009479785,141,66.3,4009479783,140,48.4,4009479781,56,Back,4017156787,178,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388405,442,1,1,44,9,89w5c6pw7vn0dxypi61tt0g4k,1,51.3,65.8,2023-02-03T19:46:35.711Z,2023-02-06T11:57:47Z,4017156825,178,,4009480065,140,56.6,4009480067,141,65.7,4009480071,213,6.3,4009480069,212,5.6,4009480063,56,Center,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388437,443,1,1,44,10,89w5c6pw7vn0dxypi61tt0g4k,1,56.6,65.7,2023-02-03T19:46:36.598Z,2023-02-06T11:57:50Z,4009480187,140,52.2,4009480185,56,Center,4009480197,213,3.2,4017156887,178,,4009480189,141,65.2,4009480191,212,4.6,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388487,444,1,1,44,16,89w5c6pw7vn0dxypi61tt0g4k,1,56.7,67.5,2023-02-03T19:46:42.594Z,2023-02-06T11:57:53Z,4009480457,212,15.9,4017156939,178,,4009480455,141,90.8,4009480451,56,Left,4009480453,140,55.0,4009480459,213,1.7,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388539,445,1,1,44,18,89w5c6pw7vn0dxypi61tt0g4k,1,54.6,90.8,2023-02-03T19:46:44.965Z,2023-02-06T11:57:57Z,4009480697,141,71.8,4009480689,56,Back,4009480701,212,14.4,4009480705,213,4.3,4009480693,140,48.6,4017156989,178,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388567,446,1,1,44,22,89w5c6pw7vn0dxypi61tt0g4k,0,55.3,74.1,2023-02-03T19:46:48.543Z,2023-02-06T11:58:00Z,4009480833,141,64.8,4017157047,178,,4009480835,212,11.6,4009480831,140,64.6,4009480829,56,Center,4009480837,213,5.7,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388613,350,49,1,44,22,3ebril33e08ddzob4bhq8awsr,1,35.7,34,2023-02-03T19:46:49.378Z,2023-02-06T11:58:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388661,351,1,1,44,24,3ebril33e08ddzob4bhq8awsr,1,35.7,34,2023-02-03T19:46:50.821Z,2023-02-06T11:58:11Z,4009481347,141,34.4,4017157301,178,,4009481345,140,63.1,4009481351,213,0.0,4009481343,56,Center,4009481349,212,28.8,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388665,352,3,1,44,25,3ebril33e08ddzob4bhq8awsr,0,68.6,29.6,2023-02-03T19:46:52.110Z,2023-02-06T11:58:17Z,4009481365,56,Center,4017157385,178,,4009481587,233,447,4011398665,465,,4009481367,286,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388683,447,7,1,44,26,89w5c6pw7vn0dxypi61tt0g4k,1,31.4,70.4,2023-02-03T19:46:53.189Z,2023-02-06T11:58:19Z,4009481481,56,Back,4009481479,167,,4017157451,389,,4009481483,285,,4009481551,233,352,4011398733,385,,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388717,353,5,1,44,29,3ebril33e08ddzob4bhq8awsr,1,69,-1.3,2023-02-03T19:46:55.483Z,2023-02-06T11:58:22Z,4009481635,56,Right,4009481675,233,448,4009481637,347,,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503388695,448,5,1,44,29,89w5c6pw7vn0dxypi61tt0g4k,0,31,101.3,2023-02-03T19:46:55.483Z,2023-02-06T11:58:22Z,4009481531,347,,4009481703,233,353,4009481529,56,Back,,,,,,,,,,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389063,354,1,1,44,56,3ebril33e08ddzob4bhq8awsr,1,68.6,0,2023-02-03T19:47:22.594Z,2023-02-06T11:58:25Z,4009483513,141,27.4,4009483507,107,,4009483509,56,Center,4009483511,140,72.5,4009483515,212,20.0,4009483517,213,1.4,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389115,355,1,1,44,57,3ebril33e08ddzob4bhq8awsr,0,72.5,27.4,2023-02-03T19:47:23.935Z,2023-02-06T11:58:28Z,4017157667,178,,4009483727,212,21.2,4009483721,56,Center,4009483725,141,34.9,4009483723,140,92.1,4009483729,213,0.2,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390445,459,70,1,45,0,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2023-02-03T19:47:27.234Z,2023-02-03T19:49:06Z,4009490515,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389107,449,52,1,45,11,89w5c6pw7vn0dxypi61tt0g4k,1,14,58.8,2023-02-03T19:47:37.815Z,2023-02-06T11:58:47Z,4011398751,376,,4017158083,178,,,,,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389399,450,1,1,45,17,89w5c6pw7vn0dxypi61tt0g4k,1,15.6,42.8,2023-02-03T19:47:43.429Z,2023-02-06T11:58:51Z,4009485087,56,Back,4017158147,178,,4009485085,123,,4009485093,212,13.3,4009485089,140,19.2,4009485095,213,5.0,4009485091,141,24.0,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389485,451,1,1,45,20,89w5c6pw7vn0dxypi61tt0g4k,0,25.7,22.1,2023-02-03T19:47:47.333Z,2023-02-06T11:58:54Z,4009485503,212,57.8,4009485499,140,80.0,4009485497,56,Center,4009485505,213,0.2,4009485501,141,36.3,4017158197,178,,4009485507,1,,4009485495,155,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389481,356,49,1,45,25,3ebril33e08ddzob4bhq8awsr,1,27.5,61.2,2023-02-03T19:47:51.446Z,2023-02-06T12:47:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389499,357,1,1,45,25,3ebril33e08ddzob4bhq8awsr,1,21.9,61.8,2023-02-03T19:47:52.190Z,2023-02-06T11:59:08Z,4009485587,213,0.1,4009485583,212,5.6,4017158477,178,,4009485563,56,Back,4009485571,140,27.2,4009485577,141,62.5,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389537,358,1,1,45,26,3ebril33e08ddzob4bhq8awsr,0,23.2,64.2,2023-02-03T19:47:53.126Z,2023-02-06T11:59:12Z,4017158533,178,,4009485743,140,44.6,4009485749,213,0.9,4009485745,141,100.0,4009485741,56,Back,4009485751,1,,4009485747,212,34.1,4009485739,157,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389531,452,43,1,45,27,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2023-02-03T19:47:53.543Z,2023-02-03T19:48:25Z,4009488223,144,61,4009485729,56,Center,,,,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389543,359,5,1,45,29,3ebril33e08ddzob4bhq8awsr,0,44.4,101.9,2023-02-03T19:47:55.743Z,2023-02-06T11:59:18Z,4009485779,56,Back,4009485781,347,,4009486167,233,453,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389585,453,5,1,45,29,89w5c6pw7vn0dxypi61tt0g4k,1,55.6,-1.9,2023-02-03T19:47:55.743Z,2023-02-06T11:59:17Z,4009486063,347,,4009486061,56,Right,4009486109,233,359,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389721,454,1,1,45,36,89w5c6pw7vn0dxypi61tt0g4k,1,59,0,2023-02-03T19:48:02.764Z,2023-02-06T11:59:25Z,4009486695,212,6.0,4009486691,140,59.0,4009486689,56,Right,4009486697,213,1.6,4009486693,141,6.8,4009486687,107,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389777,455,1,1,45,40,89w5c6pw7vn0dxypi61tt0g4k,1,57,21.6,2023-02-03T19:48:07.218Z,2023-02-06T11:59:28Z,4009486913,141,58.5,4009486917,213,1.9,4017158949,178,,4009486909,56,Back,4009486915,212,26.7,4009486911,140,48.3,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389827,456,1,1,45,44,89w5c6pw7vn0dxypi61tt0g4k,1,54.2,66.7,2023-02-03T19:48:10.798Z,2023-02-06T11:59:31Z,4009487199,141,89.0,4009487201,212,22.2,4009487205,213,0.8,4009487195,56,Left,4017159047,178,,4009487197,140,69.6,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389841,457,3,1,45,46,89w5c6pw7vn0dxypi61tt0g4k,0,75.4,93.6,2023-02-03T19:48:13.350Z,2023-02-06T11:59:38Z,4011398793,465,,4017159249,178,,4011902731,233,360,4009487289,56,Left,4009487291,286,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389903,360,7,1,45,47,3ebril33e08ddzob4bhq8awsr,1,24.6,6.4,2023-02-03T19:48:14.256Z,2023-02-06T11:59:41Z,4009487583,56,Back,4017159297,178,,4009487585,285,,4009487625,233,457,4011398775,383,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503389907,361,49,1,45,50,3ebril33e08ddzob4bhq8awsr,1,28.4,10.3,2023-02-03T19:48:16.415Z,2023-02-06T11:59:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390007,362,1,1,45,52,3ebril33e08ddzob4bhq8awsr,1,30.9,17,2023-02-03T19:48:19.171Z,2023-02-06T11:59:51Z,4009488143,213,5.5,4009488131,56,Back,4009488141,212,9.5,4017159467,178,,4009488139,141,6.7,4009488133,140,37.0,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390011,363,4,1,45,55,3ebril33e08ddzob4bhq8awsr,1,40,4.5,2023-02-03T19:48:21.639Z,2023-02-06T11:59:56Z,4009488161,13,,4009488165,56,Back,4009488399,233,458,4009488167,152,,4009488171,286,,4009488169,265,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390047,458,4,1,45,55,89w5c6pw7vn0dxypi61tt0g4k,0,60,95.5,2023-02-03T19:48:21.640Z,2023-02-06T11:59:55Z,4009488367,265,,4009488415,233,363,4009488365,152,,4009488361,13,,4009488369,285,,4009488363,56,Left,4017159541,178,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390103,364,1,1,46,1,3ebril33e08ddzob4bhq8awsr,1,38.9,5.6,2023-02-03T19:48:27.758Z,2023-02-06T12:00:00Z,4009488641,141,7.0,4009488645,213,3.0,4017159617,178,,4009488639,140,30.1,4009488633,5,,4009488637,56,Back,4009488643,212,9.3,4009488635,152,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390153,365,1,1,46,6,3ebril33e08ddzob4bhq8awsr,1,40.7,28.6,2023-02-03T19:48:32.963Z,2023-02-06T12:00:05Z,4017159689,178,,4009488917,141,48.4,4009488921,213,2.1,4009488913,56,Back,4009488919,212,15.7,4009488915,140,33.0,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390227,366,1,1,46,9,3ebril33e08ddzob4bhq8awsr,1,33,48.4,2023-02-03T19:48:36.096Z,2023-02-06T12:00:08Z,4009489309,213,1.3,4009489303,140,38.3,4009489305,141,74.3,4009489301,56,Back,4009489307,212,18.5,4017159777,178,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390273,367,1,1,46,15,3ebril33e08ddzob4bhq8awsr,1,54.7,78,2023-02-03T19:48:42.050Z,2023-02-06T12:00:14Z,4017159861,178,,4009489497,212,16.3,4009489491,56,Center,4009489495,141,72.5,4009489489,155,,4009489493,140,69.8,4009489499,213,6.1,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390285,368,1,1,46,17,3ebril33e08ddzob4bhq8awsr,1,69.8,72.3,2023-02-03T19:48:43.444Z,2023-02-06T12:00:17Z,4009489549,141,90.2,4009489543,56,Left,4009489553,213,2.0,4009489547,140,64.8,4017159967,388,,4009489541,3,,4009489551,212,13.3,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390307,369,1,1,46,18,3ebril33e08ddzob4bhq8awsr,1,64.8,90.2,2023-02-03T19:48:45.291Z,2023-02-06T12:00:23Z,4009489703,213,3.8,4009489697,140,54.5,4009489695,56,Center,4017160073,178,,4009489701,212,13.8,4009489699,141,77.7,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390337,370,1,1,46,22,3ebril33e08ddzob4bhq8awsr,1,54.4,76.8,2023-02-03T19:48:49.150Z,2023-02-06T12:00:28Z,4009489867,140,43.4,4009489865,56,Back,4009489873,213,4.2,4017160151,178,,4009489871,212,22.3,4009489869,141,48.7,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390381,371,1,1,46,25,3ebril33e08ddzob4bhq8awsr,1,43.4,48.7,2023-02-03T19:48:52.021Z,2023-02-06T12:00:31Z,4009490147,213,4.8,4017160225,178,,4009490139,56,Back,4009490145,212,15.1,4009490141,140,45.0,4009490143,141,26.6,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390441,372,1,1,46,28,3ebril33e08ddzob4bhq8awsr,1,45,26.6,2023-02-03T19:48:55.261Z,2023-02-06T12:00:37Z,4009490499,212,30.2,4009490493,56,Back,4017160291,178,,4009490495,140,39.3,4009490497,141,70.2,4009490501,213,1.8,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503390527,373,1,1,46,35,3ebril33e08ddzob4bhq8awsr,1,44.3,77.3,2023-02-03T19:49:01.650Z,2023-02-06T12:00:42Z,4009490857,56,Back,4017160377,178,,4009490859,140,36.2,4009490863,212,24.3,4009490865,213,4.4,4009490861,141,43.9,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
