id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/11/value,qualifier/9/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2461952967,482,50,2,52,5,24fvcruwqrqvqa3aonf8c3zuy,1,69.2,41.8,2022-09-18T13:39:40.612Z,2022-09-21T05:39:33Z,3790580393,56,Center,3790580503,233,482,3790580395,286,,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461952935,482,7,2,52,5,20vymiy7bo8wkyxai3ew494fz,1,30.8,58.2,2022-09-18T13:39:40.763Z,2022-09-21T05:39:38Z,3790580469,233,482,3790580241,285,,3790580239,56,Back,3795905071,389,,3792304203,384,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461952939,483,61,2,52,6,20vymiy7bo8wkyxai3ew494fz,0,28.7,48.2,2022-09-18T13:39:41.605Z,2022-09-21T05:39:54Z,3795905249,178,,3790590185,56,Back,,,,,,,,,,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953949,492,1,2,52,6,24fvcruwqrqvqa3aonf8c3zuy,1,70.1,61.5,2022-09-18T13:39:42.109Z,2022-09-21T05:40:01Z,3790585299,140,65.8,3790585297,56,Center,3790585303,212,7.4,3795905339,389,,3790585305,213,2.2,3790585301,141,70.2,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461952943,484,43,2,52,7,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:39:42.764Z,2022-09-18T13:41:07Z,3790580285,56,Back,3790589885,144,1,3790580287,140,31.1,3790580289,141,38.2,3790580291,212,7.3,3790580293,213,5.1,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953005,483,43,2,52,9,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-09-18T13:39:45.395Z,2022-09-18T13:40:44Z,3790587071,144,49,,,,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462942073,921,43,2,52,10,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:39:46.187Z,2022-09-21T09:39:05Z,3796189933,144,83,3795924033,399,231653,,,,,,,,,,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953105,484,1,2,52,11,24fvcruwqrqvqa3aonf8c3zuy,1,61.2,52.5,2022-09-18T13:39:47.137Z,2022-09-21T05:40:06Z,3790581021,140,47.0,3790581025,212,16.5,3795905389,178,,3790581027,213,3.6,3790581019,56,Back,3790581023,141,42.1,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953137,485,1,2,52,13,24fvcruwqrqvqa3aonf8c3zuy,1,47.3,42.2,2022-09-18T13:39:49.244Z,2022-09-21T05:40:10Z,3790581211,213,0.9,3790581209,212,10.9,3790581207,141,54.9,3790581203,56,Center,3795905431,178,,3790581205,140,53.7,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953191,486,1,2,52,16,24fvcruwqrqvqa3aonf8c3zuy,1,53.7,54.9,2022-09-18T13:39:52.293Z,2022-09-21T05:40:13Z,3790581467,56,Left,3790581469,140,57.9,3790581477,213,1.3,3790581473,141,79.6,3795905461,178,,3790581475,212,17.4,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953237,487,1,2,52,18,24fvcruwqrqvqa3aonf8c3zuy,1,57.9,79.6,2022-09-18T13:39:54.250Z,2022-09-21T05:40:17Z,3790581731,141,75.6,3790581735,212,7.7,3795905505,178,,3790581739,213,5.9,3790581729,140,64.8,3790581727,56,Center,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953343,488,1,2,52,21,24fvcruwqrqvqa3aonf8c3zuy,1,62.6,74.5,2022-09-18T13:39:57.281Z,2022-09-21T05:40:20Z,3790582243,141,72.1,3790582239,56,Back,3790582247,213,3.2,3790582241,140,44.9,3795905535,178,,3790582245,212,18.7,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953393,489,1,2,52,25,24fvcruwqrqvqa3aonf8c3zuy,1,43.3,70,2022-09-18T13:40:00.588Z,2022-09-21T05:40:22Z,3790582471,141,89.3,3795905563,178,,3790582473,212,18.2,3790582463,56,Left,3790582467,140,55.3,3790582477,213,0.8,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953423,490,1,2,52,27,24fvcruwqrqvqa3aonf8c3zuy,0,55.3,89.3,2022-09-18T13:40:03.068Z,2022-09-21T05:40:25Z,3790582621,140,82.7,3790582625,212,29.7,3790582619,56,Center,3790582627,213,6.0,3790582623,141,78.4,3795905587,178,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953433,485,49,2,52,28,20vymiy7bo8wkyxai3ew494fz,1,20.5,24.3,2022-09-18T13:40:04.513Z,2022-09-21T05:40:32Z,,,,,,,,,,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953499,486,1,2,52,31,20vymiy7bo8wkyxai3ew494fz,1,15.2,20.6,2022-09-18T13:40:06.803Z,2022-09-21T05:40:36Z,3790583001,213,2.3,3790582995,140,6.7,3795905715,178,,3790582999,212,13.2,3790582997,141,34.9,3790582993,56,Back,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953613,487,1,2,52,32,20vymiy7bo8wkyxai3ew494fz,1,6.7,34.9,2022-09-18T13:40:08.244Z,2022-09-21T05:40:39Z,3790583563,140,30.0,3790583561,56,Back,3790583565,141,24.0,3795905755,178,,3790583567,212,25.6,3790583569,213,6.0,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953619,488,4,2,52,34,20vymiy7bo8wkyxai3ew494fz,1,31,26.5,2022-09-18T13:40:10.243Z,2022-09-21T05:40:43Z,3790590943,285,,3790583593,152,,3790583589,294,,3790583587,13,,3790583943,233,491,3790583591,56,Back,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953665,491,4,2,52,34,24fvcruwqrqvqa3aonf8c3zuy,0,69,73.5,2022-09-18T13:40:10.244Z,2022-09-21T05:40:42Z,3790590901,286,,3795905787,178,,3790583863,152,,3790583857,13,,3790583859,294,,3790583993,233,488,3790583861,56,Center,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461953987,489,1,2,52,54,20vymiy7bo8wkyxai3ew494fz,1,24.1,28.6,2022-09-18T13:40:29.686Z,2022-09-21T05:40:45Z,3790585517,56,Back,3790585529,212,27.9,3790585513,152,,3790585531,213,1.6,3795905821,178,,3790585521,140,23.2,3790585511,5,,3790585525,141,69.6,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954027,490,1,2,52,56,20vymiy7bo8wkyxai3ew494fz,1,23.2,69.6,2022-09-18T13:40:31.943Z,2022-09-21T05:40:48Z,3795905841,178,,3790585737,56,Back,3790585739,140,22.0,3790585743,212,20.2,3790585745,213,4.6,3790585741,141,40.0,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954175,491,1,2,52,59,20vymiy7bo8wkyxai3ew494fz,1,22.8,35.1,2022-09-18T13:40:34.771Z,2022-09-21T05:40:52Z,3790586563,212,20.4,3795905887,178,,3790586565,213,1.6,3790586561,141,65.1,3790586557,56,Back,3790586559,140,21.5,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954185,492,1,2,53,1,20vymiy7bo8wkyxai3ew494fz,1,25.4,69.7,2022-09-18T13:40:37.023Z,2022-09-21T05:41:02Z,3790586635,56,Back,3790586657,213,1.6,3790586641,140,25.1,3790586647,141,75.9,3790586651,212,4.2,3795905983,178,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954199,493,1,2,53,2,20vymiy7bo8wkyxai3ew494fz,1,25.1,75.9,2022-09-18T13:40:38.159Z,2022-09-21T05:41:08Z,3790586735,141,71.7,3790586731,56,Back,3795906051,178,,3790586733,140,22.9,3790586737,212,3.7,3790586739,213,4.0,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954219,494,1,2,53,5,20vymiy7bo8wkyxai3ew494fz,1,22.9,71.7,2022-09-18T13:40:40.565Z,2022-09-21T05:41:11Z,3790586845,212,16.7,3790586841,140,28.0,3790586847,213,1.2,3795906069,178,,3790586839,56,Back,3790586843,141,95.0,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954301,495,1,2,53,7,20vymiy7bo8wkyxai3ew494fz,1,28,95,2022-09-18T13:40:42.770Z,2022-09-21T05:41:14Z,3790587289,212,33.0,3790587279,56,Left,3790587293,1,,3795906101,178,,3790587291,213,6.3,3790587285,141,93.9,3790587281,140,59.4,,,,dux0skggr99ydjz3kn58p3wmh,M. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954375,493,45,2,53,12,24fvcruwqrqvqa3aonf8c3zuy,0,37.3,7.8,2022-09-18T13:40:48.255Z,2022-09-21T05:41:31Z,3790588063,233,496,3790587689,285,,3790587687,56,Back,,,,,,,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954411,496,3,2,53,12,20vymiy7bo8wkyxai3ew494fz,1,62.7,92.2,2022-09-18T13:40:48.255Z,2022-09-21T05:41:30Z,3792334927,464,,3795906249,178,,3790587919,56,Left,3790587921,286,,3790588013,233,493,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954417,495,45,2,53,13,24fvcruwqrqvqa3aonf8c3zuy,0,39,4.4,2022-09-18T13:40:49.225Z,2022-09-21T05:41:37Z,3790587939,285,,3790588479,233,497,3790587937,56,Back,,,,,,,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954493,497,3,2,53,13,20vymiy7bo8wkyxai3ew494fz,1,61,95.6,2022-09-18T13:40:49.225Z,2022-09-21T05:41:36Z,3792335119,464,,3790588349,233,495,3790588347,286,,3790588345,56,Left,3795906359,178,,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954387,494,43,2,53,14,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-09-18T13:40:49.595Z,2022-09-18T13:40:53Z,3790588231,144,45,3790587769,285,0,3790587767,56,Back,,,,,,,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954525,498,1,2,53,18,20vymiy7bo8wkyxai3ew494fz,1,56.8,74.7,2022-09-18T13:40:53.994Z,2022-09-21T05:41:40Z,3790588527,141,54.0,3790588519,56,Center,3795906437,178,,3790588531,212,14.4,3790588535,213,4.5,3790588521,140,53.8,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954637,499,1,2,53,20,20vymiy7bo8wkyxai3ew494fz,0,53.8,54,2022-09-18T13:40:56.125Z,2022-09-21T05:41:42Z,3790589125,155,,3790589131,141,11.7,3790589135,213,5.8,3795906461,178,,3790589137,1,,3790589129,140,100.0,3790589127,56,Right,3790589133,212,57.9,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954677,496,5,2,53,26,24fvcruwqrqvqa3aonf8c3zuy,1,-1.6,83.2,2022-09-18T13:41:02.522Z,2022-09-21T05:41:47Z,3790589307,346,,3790589305,56,Back,3790589355,233,500,,,,,,,,,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461954647,500,5,2,53,26,20vymiy7bo8wkyxai3ew494fz,0,101.6,16.8,2022-09-18T13:41:02.522Z,2022-09-21T05:41:47Z,3790589383,233,496,3790589169,56,Right,3790589171,346,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955599,497,1,2,54,0,24fvcruwqrqvqa3aonf8c3zuy,1,2.8,48.7,2022-09-18T13:41:36.162Z,2022-09-21T05:41:55Z,3790594063,212,56.9,3790594069,1,,3790594075,74,,3790594061,141,73.3,3790594053,124,,3790594065,213,0.3,3790594059,140,54.6,3790594057,56,Center,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955611,498,1,2,54,5,24fvcruwqrqvqa3aonf8c3zuy,0,54.6,73.3,2022-09-18T13:41:40.686Z,2022-09-21T05:41:59Z,3790594149,212,14.1,3790594147,141,65.8,3790594151,213,5.9,3790594143,56,Center,3790594135,3,,3795906611,388,,3790594145,140,67.1,3790594141,168,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955629,501,1,2,54,6,20vymiy7bo8wkyxai3ew494fz,1,34.7,28.3,2022-09-18T13:41:41.939Z,2022-09-21T05:42:08Z,3790594243,140,41.5,3790594247,212,10.8,3790594249,213,0.9,3795906691,21,,3790594245,141,40.3,3790594241,56,Back,3795906689,178,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955643,502,49,2,54,7,20vymiy7bo8wkyxai3ew494fz,1,41.5,40.3,2022-09-18T13:41:42.811Z,2022-09-21T05:42:11Z,,,,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955663,503,50,2,54,9,20vymiy7bo8wkyxai3ew494fz,1,45.4,48,2022-09-18T13:41:44.678Z,2022-09-21T05:42:20Z,3790594401,56,Back,3790594403,286,,3790594617,233,499,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955693,499,7,2,54,9,24fvcruwqrqvqa3aonf8c3zuy,1,54.6,52,2022-09-18T13:41:44.708Z,2022-09-21T05:42:25Z,3795906833,178,,3792336725,384,,3790594545,56,Center,3790594547,285,,3790594573,233,503,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955713,500,1,2,54,10,24fvcruwqrqvqa3aonf8c3zuy,1,46.4,49,2022-09-18T13:41:46.021Z,2022-09-21T05:42:28Z,3790594669,56,Center,3790594677,213,5.5,3790594673,141,33.3,3795906889,178,,3790594671,140,57.1,3790594675,212,15.5,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955729,501,49,2,54,11,24fvcruwqrqvqa3aonf8c3zuy,1,57.1,33.3,2022-09-18T13:41:46.954Z,2022-09-21T05:42:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955757,503,1,2,54,11,24fvcruwqrqvqa3aonf8c3zuy,1,57.6,32.8,2022-09-18T13:41:47.125Z,2022-09-21T05:42:38Z,3790594825,212,5.6,3790594821,140,61.1,3790594823,141,39.1,3790594829,213,0.9,3790594819,56,Center,3795906993,178,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955733,502,43,2,54,12,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-09-18T13:41:47.574Z,2022-09-18T20:20:19Z,3792336977,144,49,,,,,,,,,,,,,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955769,504,3,2,54,13,24fvcruwqrqvqa3aonf8c3zuy,0,60.4,34.4,2022-09-18T13:41:48.581Z,2022-09-21T05:42:45Z,3790594883,286,,3792337359,464,,3790595063,233,504,3790594881,56,Center,3795907049,178,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955783,504,7,2,54,13,20vymiy7bo8wkyxai3ew494fz,1,39.6,65.6,2022-09-18T13:41:48.686Z,2022-09-21T05:42:48Z,3795907087,178,,3792337525,384,,3790594953,56,Back,3790594983,233,504,3790594955,285,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955787,505,49,2,54,14,20vymiy7bo8wkyxai3ew494fz,1,44.7,70.2,2022-09-18T13:41:49.741Z,2022-09-21T05:42:51Z,,,,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462942397,934,43,2,54,14,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:41:50.137Z,2022-09-21T06:05:31Z,3795926143,178,0,3795926245,144,82,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955819,506,1,2,54,14,20vymiy7bo8wkyxai3ew494fz,1,44.7,70.2,2022-09-18T13:41:50.210Z,2022-09-21T05:42:56Z,3790595137,212,2.5,3790595139,213,1.1,3790595133,140,45.7,3795907177,178,,3790595135,141,73.6,3790595131,56,Back,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955821,507,3,2,54,15,20vymiy7bo8wkyxai3ew494fz,0,44.6,70.2,2022-09-18T13:41:50.853Z,2022-09-21T05:42:59Z,3790595145,286,,3795907197,178,,3790595143,56,Back,3790595319,233,505,3792337871,465,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955831,505,7,2,54,15,24fvcruwqrqvqa3aonf8c3zuy,1,55.4,29.8,2022-09-18T13:41:50.978Z,2022-09-21T05:43:04Z,3790595213,233,507,3790595191,56,Center,3795907241,178,,3792337951,384,,3790595193,285,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461956343,509,49,2,54,16,24fvcruwqrqvqa3aonf8c3zuy,1,58.6,24.9,2022-09-18T13:41:51.946Z,2022-09-21T05:43:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462994777,1408,67,2,54,16,24fvcruwqrqvqa3aonf8c3zuy,1,53.4,29.8,2022-09-18T13:41:51.963Z,2022-09-21T09:43:06Z,3796168251,233,1517,,,,,,,,,,,,,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462942521,935,43,2,54,16,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:41:51.964Z,2022-09-21T09:19:50Z,3796168157,144,83,3795926677,399,210462,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462994775,1517,67,2,54,16,20vymiy7bo8wkyxai3ew494fz,0,46.6,70.2,2022-09-18T13:41:51.964Z,2022-09-21T09:19:55Z,3796168273,233,1408,,,,,,,,,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955853,506,1,2,54,16,24fvcruwqrqvqa3aonf8c3zuy,1,55.3,30.4,2022-09-18T13:41:52.021Z,2022-09-21T09:43:06Z,3790595337,56,Back,3790595339,140,47.2,3790595343,212,9.0,3795907323,178,,3790595345,213,3.5,3790595341,141,26.1,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461955859,507,43,2,54,17,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-09-18T13:41:53.382Z,2022-09-18T13:42:19Z,3790598519,144,49,,,,,,,,,,,,,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461956159,508,4,2,54,18,24fvcruwqrqvqa3aonf8c3zuy,1,45.7,22.1,2022-09-18T13:41:53.956Z,2022-09-21T05:43:20Z,3790596873,13,,3790596877,152,,3790598941,294,,3790608469,233,508,3790596881,286,,3790596875,56,Back,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461956005,508,4,2,54,18,20vymiy7bo8wkyxai3ew494fz,0,54.3,77.9,2022-09-18T13:41:53.957Z,2022-09-21T05:43:20Z,3795907397,178,,3790596135,56,Center,3790596125,13,,3790596141,285,,3790596129,294,,3790608507,233,508,3790596139,152,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461956687,509,43,2,54,53,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:42:29.226Z,2022-09-18T13:42:34Z,3790600295,144,61,3790599675,56,Back,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461956805,510,1,2,54,54,24fvcruwqrqvqa3aonf8c3zuy,1,47.1,17.1,2022-09-18T13:42:30.260Z,2022-09-21T05:43:27Z,3790600323,56,Center,3795907453,178,,3790600327,141,72.6,3790600329,212,61.9,3790600333,1,,3790600317,5,,3790600319,155,,3790600321,152,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,3790600325,140,,93.8,3790600331,213,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,
2461956813,511,61,2,54,58,24fvcruwqrqvqa3aonf8c3zuy,0,94.1,72.9,2022-09-18T13:42:33.586Z,2022-09-21T05:43:33Z,3790600373,56,Center,3795907509,389,,,,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461956825,512,5,2,54,59,24fvcruwqrqvqa3aonf8c3zuy,0,100.8,71.8,2022-09-18T13:42:34.716Z,2022-09-21T05:43:37Z,3790600421,346,,3790610219,233,513,3790600419,56,Center,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461957087,513,5,2,54,59,20vymiy7bo8wkyxai3ew494fz,1,-0.8,28.2,2022-09-18T13:42:34.716Z,2022-09-21T05:43:37Z,3790601805,346,,3790601803,56,Back,3790610155,233,512,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461956833,510,43,2,54,59,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:42:35.402Z,2022-09-18T13:42:43Z,3790600523,233,512,3790601431,144,5,3790600471,56,Back,3790600473,346,0,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461956895,511,43,2,55,3,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:42:38.730Z,2022-09-18T13:42:45Z,3790601575,144,61,3790600765,56,Back,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
