id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2518592185,288,1,1,21,44,4tic29sox7m39fy1ztgv0jsiq,1,67.6,32.1,2023-03-11T18:07:50.971Z,2023-03-14T05:00:33Z,4097200681,178,,4089674673,140,62.4,4089674677,141,5.9,4089674683,213,4.4,4089674681,212,18.6,4089674669,56,Right,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518592193,289,1,1,21,49,4tic29sox7m39fy1ztgv0jsiq,0,75.1,15.7,2023-03-11T18:07:56.181Z,2023-03-14T05:00:42Z,4089674711,56,Right,4089674713,140,78.4,4089674715,141,18.4,4089674717,212,3.9,4089674707,2,,4089674709,155,,4089674719,213,0.5,4090439411,20,,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,4090439409,224,,4097200795,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518592231,153,61,1,21,50,3ebril33e08ddzob4bhq8awsr,1,21.8,81.5,2023-03-11T18:07:56.567Z,2023-03-14T05:01:13Z,4089674965,56,Back,4097201069,178,,,,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518592279,154,5,1,21,53,3ebril33e08ddzob4bhq8awsr,0,17.5,101.4,2023-03-11T18:07:59.827Z,2023-03-14T05:01:21Z,4089675227,56,Back,4089675233,347,,4089675373,233,290,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518592289,290,5,1,21,53,4tic29sox7m39fy1ztgv0jsiq,1,82.5,-1.4,2023-03-11T18:07:59.827Z,2023-03-14T05:01:20Z,4089675279,56,Right,4089675333,233,154,4089675281,347,,,,,,,,,,,,,,,,,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518592293,291,43,1,21,56,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-03-11T18:08:02.393Z,2023-03-11T18:08:50Z,4089675667,53,181928,4089680063,144,27,4089675665,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518592601,155,43,1,22,12,3ebril33e08ddzob4bhq8awsr,1,0,0,2023-03-11T18:08:18.391Z,2023-03-11T18:08:53Z,4089680341,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593035,292,43,1,22,38,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-03-11T18:08:45.007Z,2023-03-11T18:08:49Z,4089679903,144,28,4089679483,55,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593195,293,1,1,22,47,4tic29sox7m39fy1ztgv0jsiq,0,84.8,0,2023-03-11T18:08:53.532Z,2023-03-14T05:01:31Z,4089680475,212,13.9,4089680471,140,90.9,4089680473,141,16.5,4089680477,213,1.1,4089680467,107,,4089680469,56,Right,,,,,,,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593219,156,44,1,22,48,3ebril33e08ddzob4bhq8awsr,1,14,84.6,2023-03-11T18:08:54.555Z,2023-03-14T08:13:27Z,4089680633,285,,4089680631,56,Back,4089680639,233,294,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593203,294,44,1,22,48,4tic29sox7m39fy1ztgv0jsiq,0,86,15.4,2023-03-11T18:08:54.556Z,2023-03-14T05:01:37Z,4089680511,286,,4089680507,56,Right,4089680647,233,156,,,,,,,,,,,,,,,,8fuul8znu2hzdqkxsotqt6u0a,M. Ugalde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593227,157,1,1,22,48,3ebril33e08ddzob4bhq8awsr,1,8.8,82.6,2023-03-11T18:08:54.603Z,2023-03-14T08:13:27Z,4089680699,56,Back,4089680697,3,,4089680707,212,16.9,4089680711,213,0.2,4089680703,141,87.0,4089680701,140,24.6,4097201721,388,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593545,160,49,1,22,49,3ebril33e08ddzob4bhq8awsr,1,28.1,91.8,2023-03-11T18:08:56.093Z,2023-03-14T05:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593235,158,61,1,22,49,3ebril33e08ddzob4bhq8awsr,0,25.5,89.1,2023-03-11T18:08:56.146Z,2023-03-14T05:02:10Z,4089680759,56,Back,4097202103,178,,,,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593247,159,5,1,22,51,3ebril33e08ddzob4bhq8awsr,0,28.2,101.2,2023-03-11T18:08:58.153Z,2023-03-14T05:02:17Z,4089680995,233,295,4089680837,347,,4089680833,56,Back,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593265,295,5,1,22,51,4tic29sox7m39fy1ztgv0jsiq,1,71.8,-1.2,2023-03-11T18:08:58.153Z,2023-03-14T05:02:17Z,4089680969,233,159,4089680943,347,,4089680941,56,Right,,,,,,,,,,,,,,,,8fuul8znu2hzdqkxsotqt6u0a,M. Ugalde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593303,296,1,1,22,54,4tic29sox7m39fy1ztgv0jsiq,1,72.9,0,2023-03-11T18:09:00.853Z,2023-03-14T05:02:23Z,4089681137,107,,4089681147,213,2.3,4089681139,56,Right,4089681143,141,19.5,4089681141,140,61.8,4089681145,212,18.3,,,,,,,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593333,297,1,1,22,56,4tic29sox7m39fy1ztgv0jsiq,1,61.8,19.5,2023-03-11T18:09:02.353Z,2023-03-14T05:02:30Z,4089681311,141,5.8,4089681313,212,11.8,4089681315,213,4.1,4089681307,56,Right,4089681309,140,54.9,4097202365,178,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593367,298,1,1,22,58,4tic29sox7m39fy1ztgv0jsiq,1,48.6,13.1,2023-03-11T18:09:05.203Z,2023-03-14T05:02:38Z,4089681535,1,,4089681533,213,1.9,4089681531,212,41.9,4089681525,56,Back,4089681527,140,35.9,4097202455,178,,4089681529,141,71.5,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593479,299,1,1,23,3,4tic29sox7m39fy1ztgv0jsiq,1,37.5,68.1,2023-03-11T18:09:09.301Z,2023-03-14T05:02:45Z,4089682115,213,3.1,4089682111,141,69.1,4089682113,212,22.9,4097202543,178,,4089682109,140,15.7,4089682107,56,Back,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593537,300,1,1,23,10,4tic29sox7m39fy1ztgv0jsiq,1,14.1,55.7,2023-03-11T18:09:16.774Z,2023-03-14T05:03:08Z,4097202743,178,,4089682417,213,4.8,4089682409,56,Back,4089682413,141,22.4,4089682411,140,15.2,4089682415,212,22.7,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593555,301,1,1,23,13,4tic29sox7m39fy1ztgv0jsiq,1,14.4,17.4,2023-03-11T18:09:19.775Z,2023-03-14T05:03:16Z,4089682507,213,5.3,4097202897,178,,4089682505,212,11.8,4089682501,140,20.2,4089682503,141,2.6,4089682499,56,Back,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593583,302,1,1,23,14,4tic29sox7m39fy1ztgv0jsiq,1,20.3,2.6,2023-03-11T18:09:20.794Z,2023-03-14T05:03:24Z,4089682705,213,1.0,4089682679,56,Back,4089682699,212,7.4,4097202979,178,,4089682681,140,24.2,4089682683,141,11.6,,,,,,,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593603,303,50,1,23,15,4tic29sox7m39fy1ztgv0jsiq,1,25.4,16.1,2023-03-11T18:09:22.118Z,2023-03-14T05:03:32Z,4089682815,56,Back,4089732049,233,165,4089732001,285,,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594111,165,7,1,23,16,3ebril33e08ddzob4bhq8awsr,1,74.6,83.9,2023-03-11T18:09:22.306Z,2023-03-14T05:03:36Z,4097203159,178,,4090443659,383,,4089685613,286,,4089685611,56,Left,4089732043,233,303,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594407,169,49,1,23,16,3ebril33e08ddzob4bhq8awsr,1,75.2,76.2,2023-03-11T18:09:23.036Z,2023-03-14T05:03:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594593,170,1,1,23,18,3ebril33e08ddzob4bhq8awsr,1,75.6,77.3,2023-03-11T18:09:24.793Z,2023-03-14T05:03:58Z,4089688235,56,Center,4089688243,213,5.3,4089688241,212,14.2,4089688239,141,60.0,4089688237,140,83.2,4097203465,178,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593671,161,1,1,23,19,3ebril33e08ddzob4bhq8awsr,1,83.5,59,2023-03-11T18:09:25.676Z,2023-03-14T05:04:07Z,4089683203,56,Center,4089683211,213,2.9,4089683205,140,78.5,4089683207,141,60.8,4097203617,178,,4089683209,212,5.4,,,,,,,hjb0mn4fgmfiimwn5odvl8fd,T. Buitink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593699,162,1,1,23,21,3ebril33e08ddzob4bhq8awsr,1,76.2,58.1,2023-03-11T18:09:27.304Z,2023-03-14T05:04:23Z,4089683385,213,4.5,4089683383,212,7.1,4089683381,141,48.0,4089691691,210,13,4097203739,178,,4089683377,56,Center,4089683379,140,74.5,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2518593705,163,13,1,23,23,3ebril33e08ddzob4bhq8awsr,1,75.2,45,2023-03-11T18:09:29.435Z,2023-03-14T05:04:23Z,4089691755,230,96.8,4089691751,103,4.2,4089683419,56,Center,4089691743,29,,4089683415,22,,4089691757,231,49.8,4097203885,178,,4089691753,215,,71gwdg60saiwwwnnv6is52may,T. Noslin,4089683417,18,,4089691749,102,4089691745,55,58.3,4089690629,20,,4089691741,83,162,,,,,,,,,,,,,,,,,,,,,,,,
2518593711,164,5,1,23,24,3ebril33e08ddzob4bhq8awsr,0,101.3,58.6,2023-03-11T18:09:30.765Z,2023-03-14T05:04:29Z,4089683445,346,,4089683443,56,Center,4089683495,233,304,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518593693,304,5,1,23,24,4tic29sox7m39fy1ztgv0jsiq,1,-1.3,41.4,2023-03-11T18:09:30.765Z,2023-03-14T05:04:29Z,4089683355,56,Back,4089683487,233,164,4089683357,346,,,,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594145,305,1,1,23,45,4tic29sox7m39fy1ztgv0jsiq,1,4.6,44.7,2023-03-11T18:09:51.529Z,2023-03-14T05:04:37Z,4089685765,124,,4089685783,237,,4089685767,56,Back,4089685769,140,16.8,4089685775,213,1.2,4089685771,141,91.5,4089685773,212,34.3,4089685777,1,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594207,306,1,1,23,49,4tic29sox7m39fy1ztgv0jsiq,1,21.7,90.9,2023-03-11T18:09:55.337Z,2023-03-14T05:04:45Z,4089686131,213,6.1,4097204261,178,,4089686129,212,24.9,4089686127,141,85.4,4089686125,140,45.1,4089686121,155,,4089686123,56,Back,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594213,307,61,1,23,51,4tic29sox7m39fy1ztgv0jsiq,1,45.6,85.3,2023-03-11T18:09:57.493Z,2023-03-14T05:04:54Z,4097204413,178,,4089686159,56,Back,,,,,,,,,,,,,,,,,,,8fuul8znu2hzdqkxsotqt6u0a,M. Ugalde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594229,308,1,1,23,52,4tic29sox7m39fy1ztgv0jsiq,0,47.7,90.3,2023-03-11T18:09:58.729Z,2023-03-14T05:05:02Z,4089686249,155,,4097204557,178,,4089686257,212,6.1,4089686259,213,4.4,4089720615,233,174,4089686253,140,45.9,4089686251,56,Back,4089686255,141,81.7,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594235,166,8,1,23,52,3ebril33e08ddzob4bhq8awsr,1,54.2,26.2,2023-03-11T18:09:59.217Z,2023-03-14T05:05:11Z,4089686285,56,Center,4089686301,15,,4090449879,384,,4097204747,388,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594259,167,49,1,23,54,3ebril33e08ddzob4bhq8awsr,1,40,29.3,2023-03-11T18:10:00.750Z,2023-03-14T05:05:21Z,,,,,,,,,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594303,168,1,1,23,54,3ebril33e08ddzob4bhq8awsr,0,40,29.3,2023-03-11T18:10:00.833Z,2023-03-14T05:05:33Z,4089686653,1,,4089686651,213,0.0,4089686649,212,32.9,4089686647,141,31.6,4089686645,140,71.3,4097204987,178,,4089686643,56,Center,4089686641,157,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520052819,1092,67,1,23,56,3ebril33e08ddzob4bhq8awsr,1,69.9,31.2,2023-03-11T18:10:02.359Z,2023-03-14T11:50:13Z,4097457263,233,1818,,,,,,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520052817,1818,67,1,23,56,4tic29sox7m39fy1ztgv0jsiq,0,30.1,68.8,2023-03-11T18:10:02.360Z,2023-03-14T09:36:23Z,4097457271,233,1092,,,,,,,,,,,,,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518595289,174,61,1,23,56,3ebril33e08ddzob4bhq8awsr,0,69.6,31.3,2023-03-11T18:10:02.539Z,2023-03-14T11:50:13Z,4089692183,56,Center,4097205303,178,,,,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518596581,337,49,1,23,57,4tic29sox7m39fy1ztgv0jsiq,1,30.9,57.8,2023-03-11T18:10:03.917Z,2023-03-14T05:06:05Z,,,,,,,,,,,,,,,,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594297,309,43,1,23,57,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-03-11T18:10:03.935Z,2023-03-11T18:10:16Z,4089687803,144,49,,,,,,,,,,,,,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594441,310,43,1,23,57,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-03-11T18:10:04.079Z,2023-03-11T18:10:14Z,4089687677,144,1,4089687395,56,Back,4089687399,141,57.5,4089687397,140,19.6,4089687401,212,11.6,4089687403,213,3.8,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594449,311,4,1,23,57,4tic29sox7m39fy1ztgv0jsiq,1,27.6,67.5,2023-03-11T18:10:04.187Z,2023-03-14T05:06:11Z,4090454815,265,,4089687449,152,,4089687441,13,,4089718051,233,173,4089687445,56,Back,4089687453,285,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518595231,173,4,1,23,57,3ebril33e08ddzob4bhq8awsr,0,72.4,32.5,2023-03-11T18:10:04.188Z,2023-03-14T05:06:10Z,4089691891,286,,4089718065,233,311,4089691887,56,Center,4089691889,152,,4097205533,178,,4090455061,265,,4089691883,13,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594673,312,1,1,24,18,4tic29sox7m39fy1ztgv0jsiq,1,30.4,61.4,2023-03-11T18:10:25.069Z,2023-03-14T05:06:17Z,4089688717,140,38.9,4089688709,152,,4089688719,141,55.7,4089688713,56,Back,4089688705,5,,4089688725,213,5.9,4089688723,212,9.7,4097205809,178,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594695,313,1,1,24,19,4tic29sox7m39fy1ztgv0jsiq,1,38.9,55.7,2023-03-11T18:10:26.139Z,2023-03-14T05:06:24Z,4089688875,156,,4089688839,212,10.7,4089688837,141,63.1,4089688835,140,29.9,4089688833,56,Back,4097205915,178,,4089688841,213,2.7,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594823,314,1,1,24,22,4tic29sox7m39fy1ztgv0jsiq,1,27.8,66.9,2023-03-11T18:10:28.570Z,2023-03-14T05:06:30Z,4089689661,213,4.3,4089689663,1,,4089689659,212,39.5,4089689657,141,13.2,4089689655,140,13.4,4097206015,178,,4089689653,56,Back,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594831,315,1,1,24,26,4tic29sox7m39fy1ztgv0jsiq,1,16,15.9,2023-03-11T18:10:32.870Z,2023-03-14T05:06:35Z,4089689699,213,5.0,4089689697,212,8.8,4089689695,141,3.6,4089689691,56,Back,4089689693,140,18.7,4097206063,178,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594875,316,1,1,24,28,4tic29sox7m39fy1ztgv0jsiq,1,22.1,2.8,2023-03-11T18:10:34.771Z,2023-03-14T05:06:42Z,4089689937,213,0.2,4089689931,141,6.7,4089689935,212,13.8,4089689923,56,Back,4097206183,178,,4089689927,140,35.0,,,,,,,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594877,317,61,1,24,30,4tic29sox7m39fy1ztgv0jsiq,1,34.8,6.5,2023-03-11T18:10:36.431Z,2023-03-14T05:06:50Z,4097206331,178,,4089689943,56,Back,,,,,,,,,,,,,,,,,,,ahwtdhrerarmljk9bh0tcpk6i,S. Steijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594899,318,1,1,24,31,4tic29sox7m39fy1ztgv0jsiq,1,37.2,7.6,2023-03-11T18:10:37.591Z,2023-03-14T05:06:57Z,4089690073,213,3.6,4089690071,212,5.9,4089690069,141,3.4,4097206431,178,,4089690067,140,32.3,4089690065,56,Back,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518594921,319,1,1,24,32,4tic29sox7m39fy1ztgv0jsiq,1,32.5,3.8,2023-03-11T18:10:39.100Z,2023-03-14T05:07:03Z,4089690165,141,31.0,4089690161,56,Back,4089690163,140,43.4,4089690169,213,1.0,4089690167,212,21.8,4097206527,178,,,,,,,,ahwtdhrerarmljk9bh0tcpk6i,S. Steijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518595027,320,1,1,24,35,4tic29sox7m39fy1ztgv0jsiq,1,44,32.4,2023-03-11T18:10:41.341Z,2023-03-14T05:07:09Z,4089690781,213,1.4,4089690773,56,Back,4097206645,178,,4089690775,140,47.6,4089690777,141,60.8,4089690779,212,19.7,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518595063,321,1,1,24,40,4tic29sox7m39fy1ztgv0jsiq,1,78.4,64.8,2023-03-11T18:10:47.083Z,2023-03-14T05:07:17Z,4089690977,140,86.8,4089690979,141,83.0,4089690975,56,Left,4097206749,178,,4089690981,212,15.2,4089690983,213,1.0,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518595071,322,1,1,24,43,4tic29sox7m39fy1ztgv0jsiq,0,90.3,83.7,2023-03-11T18:10:49.509Z,2023-03-14T05:07:23Z,4090459053,224,,4089691261,286,,4089691059,56,Center,4089691255,236,,4089691065,212,3.4,4097206813,178,,4089691061,140,90.6,4090459055,72,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,4089691053,2,,4089691067,213,4089691257,233,4.8,4089691063,141,78.7,,,171,,,,,,,,,,,,,,,,,,,,,,,,
2518595103,171,12,1,24,43,3ebril33e08ddzob4bhq8awsr,1,9.9,21.7,2023-03-11T18:10:49.641Z,2023-03-14T05:07:34Z,4097206945,178,,4089691211,185,,4089691269,233,322,4089691213,56,Back,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518595145,172,6,1,24,43,3ebril33e08ddzob4bhq8awsr,0,4,0,2023-03-11T18:10:49.991Z,2023-03-14T05:07:42Z,4089691427,56,Back,4089693011,73,,4089718045,233,324,,,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518595381,324,6,1,24,43,4tic29sox7m39fy1ztgv0jsiq,1,96,100,2023-03-11T18:10:49.991Z,2023-03-14T05:07:42Z,4089718015,233,172,4089692741,56,Left,4089692747,73,,,,,,,,,,,,,,,,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518595375,323,43,1,24,52,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-03-11T18:10:58.526Z,2023-03-11T18:12:09Z,4089692721,347,0,4089692719,56,Left,4089698869,144,5,,,,,,,,,,,,,,,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518595443,325,1,1,25,1,4tic29sox7m39fy1ztgv0jsiq,1,99.5,99.5,2023-03-11T18:11:07.343Z,2023-03-14T05:07:48Z,4089693089,6,,4089693097,212,26.1,4089693099,213,3.8,4089693091,56,Center,4089693093,140,79.8,4089693095,141,76.0,4097207141,178,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518595489,326,1,1,25,4,4tic29sox7m39fy1ztgv0jsiq,1,79.8,76,2023-03-11T18:11:10.473Z,2023-03-14T05:07:54Z,4097207207,178,,4089693379,213,4.1,4089693377,212,12.5,4089693375,141,61.4,4089693371,56,Center,4089693373,140,72.6,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518595503,327,1,1,25,6,4tic29sox7m39fy1ztgv0jsiq,0,73,62.3,2023-03-11T18:11:12.333Z,2023-03-14T05:08:01Z,4089693423,56,Center,4089693421,155,,4089693425,140,96.1,4089693427,141,50.9,4089693429,212,25.5,4097207293,178,,4089693431,213,6.0,,,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518595497,175,11,1,25,8,3ebril33e08ddzob4bhq8awsr,1,2.4,50.4,2023-03-11T18:11:14.757Z,2023-03-14T05:08:07Z,4090462091,378,,4089693393,56,Back,4097207387,388,,4089693395,88,,,,,,,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
