id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value,assist,qualifier/19/value
2476541403,75,49,1,9,4,4vd2t5schmvvufrfib7f2vjdf,1,19.9,63.3,2022-10-23T18:09:16.605Z,2022-10-26T13:05:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476541479,76,1,1,9,5,4vd2t5schmvvufrfib7f2vjdf,1,25.5,66.5,2022-10-23T18:09:18.284Z,2022-10-26T13:05:14Z,3873747801,178,,3868067041,141,94.7,3868067039,140,38.3,3868067037,56,Back,3868067043,212,23.4,3868067045,213,1.0,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476541571,77,1,1,9,14,4vd2t5schmvvufrfib7f2vjdf,0,76.9,87.2,2022-10-23T18:09:26.912Z,2022-10-26T13:05:18Z,3868067557,141,51.7,3868067553,140,96.4,3868067545,2,,3869865771,224,,3868067547,155,,3868067549,56,Center,3868067565,213,5.4,3868067563,212,31.7,amvonu36at4dg7ksi1ioczi3u,A. Sarr,3869865773,20,3873747925,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476541593,113,52,1,9,16,6g9qrm72224jrk6tkxxxi8a9n,1,2.6,49.3,2022-10-23T18:09:29.170Z,2022-10-26T13:05:24Z,3873748101,178,,3869866775,377,,,,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476541755,114,80,1,9,26,6g9qrm72224jrk6tkxxxi8a9n,0,6.1,49.4,2022-10-23T18:09:39.540Z,2022-10-26T13:05:45Z,3873748641,178,,,,,,,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476541817,115,1,1,9,31,6g9qrm72224jrk6tkxxxi8a9n,0,6.4,47.9,2022-10-23T18:09:44.071Z,2022-10-26T13:05:51Z,3868068841,213,0.6,3868068835,140,52.5,3868068839,212,60.7,3868068837,141,100.0,3868068833,56,Left,3868068843,1,,3868068831,155,,3873749175,178,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476541833,78,5,1,9,35,4vd2t5schmvvufrfib7f2vjdf,1,46.4,-1.4,2022-10-23T18:09:48.533Z,2022-10-26T13:05:57Z,3868068911,347,,3868068933,233,116,3868068909,56,Back,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476541819,116,5,1,9,35,6g9qrm72224jrk6tkxxxi8a9n,0,53.6,101.4,2022-10-23T18:09:48.533Z,2022-10-26T13:05:58Z,3868068851,347,,3868068941,233,78,3868068849,56,Left,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542065,79,1,1,9,51,4vd2t5schmvvufrfib7f2vjdf,1,44.9,0,2022-10-23T18:10:04.447Z,2022-10-26T13:06:07Z,3868070261,141,25.1,3868070255,107,,3868070257,56,Back,3868070521,189,,3868070259,140,31.7,3868070263,212,22.9,3868070267,1,,3868070265,213,2.2,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542099,80,1,1,9,56,4vd2t5schmvvufrfib7f2vjdf,1,34,39.6,2022-10-23T18:10:09.044Z,2022-10-26T13:06:10Z,3873749743,178,,3868070511,1,,3868070497,155,,3868070501,56,Back,3868070505,141,96.9,3868070509,213,1.3,3868070503,140,45.7,3868070507,212,40.9,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542161,81,1,1,10,1,4vd2t5schmvvufrfib7f2vjdf,1,43.4,89.2,2022-10-23T18:10:13.705Z,2022-10-26T13:06:15Z,3868070835,140,46.3,3868070841,213,4.9,3868070837,141,69.7,3868070833,56,Back,3868070839,212,13.6,3873749839,178,,,,,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542179,82,1,1,10,3,4vd2t5schmvvufrfib7f2vjdf,1,44.6,71.1,2022-10-23T18:10:15.674Z,2022-10-26T13:06:20Z,3868070921,141,89.8,3873749991,178,,3868070933,213,1.9,3868070925,212,13.3,3868070919,140,40.9,3868070917,56,Back,,,,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542215,83,1,1,10,5,4vd2t5schmvvufrfib7f2vjdf,0,45.8,92.2,2022-10-23T18:10:18.532Z,2022-10-26T13:06:24Z,3868071153,1,,3868071145,140,81.0,3868071149,212,42.2,3873750103,178,,3868071147,141,62.4,3868071151,213,5.8,3868071137,155,,3868071141,56,Center,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542277,117,1,1,10,8,6g9qrm72224jrk6tkxxxi8a9n,1,18.5,42.7,2022-10-23T18:10:20.991Z,2022-10-26T13:06:33Z,3873750389,388,,3868071511,140,24.1,3868071517,213,5.2,3868071513,141,25.5,3868071507,3,,3868071515,212,13.1,3868071509,56,Back,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542281,118,3,1,10,10,6g9qrm72224jrk6tkxxxi8a9n,0,22.2,24.5,2022-10-23T18:10:23.012Z,2022-10-26T13:06:37Z,3868071529,56,Back,3873750467,178,,3868071531,285,,3869868677,464,,3868071609,233,84,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542289,84,7,1,10,10,4vd2t5schmvvufrfib7f2vjdf,0,77.8,75.5,2022-10-23T18:10:23.056Z,2022-10-26T13:06:40Z,3869868617,383,,3868071587,233,118,3868071565,56,Center,3868071567,286,,3873750497,178,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542325,119,12,1,10,12,6g9qrm72224jrk6tkxxxi8a9n,1,16.8,18.2,2022-10-23T18:10:25.013Z,2022-10-26T13:06:46Z,3868071801,167,,3868071729,140,27.8,3868071725,56,Back,3868071739,213,5.4,3868071737,212,17.5,3868071733,141,0.0,3873750675,178,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542343,85,5,1,10,13,4vd2t5schmvvufrfib7f2vjdf,1,70.5,101.6,2022-10-23T18:10:26.398Z,2022-10-26T13:06:49Z,3868071841,347,,3868071839,56,Left,3868071877,233,120,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542327,120,5,1,10,13,6g9qrm72224jrk6tkxxxi8a9n,0,29.5,-1.6,2022-10-23T18:10:26.398Z,2022-10-26T13:06:49Z,3868071747,347,,3868071897,233,85,3868071745,56,Back,,,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542515,86,1,1,10,28,4vd2t5schmvvufrfib7f2vjdf,1,73.4,100,2022-10-23T18:10:41.419Z,2022-10-26T13:06:58Z,3868072885,141,86.9,3868072883,140,77.1,3868072889,212,10.7,3868072879,107,,3868072891,213,5.1,3868072881,56,Left,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542531,87,1,1,10,29,4vd2t5schmvvufrfib7f2vjdf,1,75.2,89.5,2022-10-23T18:10:42.469Z,2022-10-26T13:07:00Z,3873750995,178,,3868073001,140,73.3,3868073005,212,6.1,3868072999,56,Left,3868073003,141,98.0,3868073007,213,1.9,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542555,88,1,1,10,31,4vd2t5schmvvufrfib7f2vjdf,0,68.5,97,2022-10-23T18:10:44.356Z,2022-10-26T13:07:07Z,3868073131,140,62.0,3873751159,178,,3868073129,56,Left,3868073135,212,6.8,3868073137,213,3.1,3868073133,141,97.6,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542559,121,8,1,10,32,6g9qrm72224jrk6tkxxxi8a9n,1,32.9,4.4,2022-10-23T18:10:44.922Z,2022-10-26T13:07:10Z,3868073163,56,Back,3869869411,385,,3873751241,178,,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542579,89,5,1,10,33,4vd2t5schmvvufrfib7f2vjdf,1,67.4,101.4,2022-10-23T18:10:45.843Z,2022-10-26T13:07:14Z,3868073399,233,122,3868073275,56,Left,3868073277,347,,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542597,122,5,1,10,33,6g9qrm72224jrk6tkxxxi8a9n,0,32.6,-1.4,2022-10-23T18:10:45.843Z,2022-10-26T13:07:13Z,3868073371,56,Back,3868073429,233,89,3868073373,347,,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542719,90,1,1,10,41,4vd2t5schmvvufrfib7f2vjdf,1,64.7,100,2022-10-23T18:10:54.061Z,2022-10-26T13:07:18Z,3868074101,56,Left,3868074107,212,13.3,3868074103,140,54.3,3868074099,107,,3868074109,213,3.7,3868074105,141,90.4,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542729,91,1,1,10,43,4vd2t5schmvvufrfib7f2vjdf,0,56.6,95,2022-10-23T18:10:55.860Z,2022-10-26T13:07:22Z,3868074159,155,,3868074161,56,Left,3868074165,141,92.5,3873751577,178,,3868074167,212,7.7,3868074163,140,63.8,3868074169,213,6.1,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542723,123,8,1,10,44,6g9qrm72224jrk6tkxxxi8a9n,1,33.3,8.7,2022-10-23T18:10:56.631Z,2022-10-26T13:07:29Z,3868074127,56,Back,3869870139,385,,3868074539,15,,3873751717,388,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542763,92,1,1,10,45,4vd2t5schmvvufrfib7f2vjdf,0,62.2,85.8,2022-10-23T18:10:58.244Z,2022-10-26T13:07:33Z,3868074381,213,0.1,3868074375,140,89.6,3868074379,212,28.9,3868074373,56,Left,3868074377,141,89.3,3873751813,178,,3868074371,155,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542835,93,1,1,10,50,4vd2t5schmvvufrfib7f2vjdf,0,94.7,86.6,2022-10-23T18:11:02.795Z,2022-10-26T13:07:37Z,3868074761,213,4.7,3869872133,72,,3868074757,141,52.6,3868074753,56,Center,3868074751,155,,3869872131,387,,3873751915,178,,3868074755,140,95.2,8wb6zb0imo0295asm428cur55,M. Köhlert,3868074759,212,3868074749,2,,23.1,,3869872129,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542879,124,44,1,10,51,6g9qrm72224jrk6tkxxxi8a9n,1,4.6,44.6,2022-10-23T18:11:04.141Z,2022-10-26T13:23:24Z,3868074933,56,Back,3868074935,285,,3868074961,233,94,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542863,94,44,1,10,51,4vd2t5schmvvufrfib7f2vjdf,0,95.4,55.4,2022-10-23T18:11:04.142Z,2022-10-26T13:07:43Z,3868074987,233,124,3868074853,56,Center,3868074855,286,,,,,,,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542899,125,12,1,10,51,6g9qrm72224jrk6tkxxxi8a9n,1,4.3,41.9,2022-10-23T18:11:04.195Z,2022-10-26T13:23:24Z,3868075063,213,3.0,3873752249,388,,3868075081,167,,3868075057,141,43.1,3868075053,140,0.0,3868075061,212,6.1,3868075205,15,,3868075049,56,Back,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542909,95,6,1,10,52,4vd2t5schmvvufrfib7f2vjdf,1,97.8,55.6,2022-10-23T18:11:04.833Z,2022-10-26T13:07:54Z,3868075123,233,126,3868075095,56,Center,3868075097,73,,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542901,126,6,1,10,52,6g9qrm72224jrk6tkxxxi8a9n,0,2.2,44.4,2022-10-23T18:11:04.833Z,2022-10-26T13:07:54Z,3868075071,73,,3868075149,233,95,3868075069,56,Back,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543309,96,1,1,11,26,4vd2t5schmvvufrfib7f2vjdf,1,99.4,99.6,2022-10-23T18:11:38.592Z,2022-10-26T13:08:02Z,3868077469,140,94.5,3868077463,56,Center,3868077473,141,70.5,3868077477,212,20.4,3868077479,213,4.5,3873752579,178,,3868077459,6,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543361,97,1,1,11,27,4vd2t5schmvvufrfib7f2vjdf,1,94.5,72.8,2022-10-23T18:11:40.079Z,2022-10-26T13:08:07Z,3868077761,212,10.8,3868077755,140,89.5,3868077759,141,86.7,3873752669,178,,3868077763,213,2.1,3868077751,56,Left,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543395,98,1,1,11,28,4vd2t5schmvvufrfib7f2vjdf,1,90.3,89.3,2022-10-23T18:11:41.314Z,2022-10-26T13:08:20Z,3868078805,154,,3868078803,210,15,3868077951,56,Center,3868077955,141,57.5,3873752891,178,,3868077957,212,27.2,3868077953,140,74.6,3868077959,213,4.1,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543399,99,15,1,11,31,4vd2t5schmvvufrfib7f2vjdf,1,75.2,53.1,2022-10-23T18:11:44.276Z,2022-10-26T13:08:20Z,3868078875,230,97.3,3868078867,103,19,3868078235,20,,3868078861,55,98,3868078869,215,,3868078855,78,,3868077987,18,,3868078239,82,,aie09n600h7ozeg6zl6anithx,T. Halilović,3868249691,25,3868078857,29,,,,3868078873,147,3868078877,231,3868078865,102,52.5,49.6,51.1,3868077989,56,Center,3868078255,233,127,3868078871,146,82.1,3873753105,178,3868078859,154,,,,,,,,,
2476543429,127,10,1,11,31,6g9qrm72224jrk6tkxxxi8a9n,1,25.5,47.2,2022-10-23T18:11:44.355Z,2022-10-26T13:08:29Z,3868078283,233,99,3873753437,178,,3868078167,94,,3868078169,56,Back,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543423,100,6,1,11,33,4vd2t5schmvvufrfib7f2vjdf,1,88,46.6,2022-10-23T18:11:45.821Z,2022-10-26T13:08:35Z,3868078351,233,128,3868078145,75,,3868078143,56,Center,,,,,,,,,,,,,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543451,128,6,1,11,33,6g9qrm72224jrk6tkxxxi8a9n,0,12,53.4,2022-10-23T18:11:45.821Z,2022-10-26T13:08:34Z,3868078385,233,100,3868078315,73,,3868078313,56,Back,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543897,101,1,1,12,4,4vd2t5schmvvufrfib7f2vjdf,0,99.5,0.5,2022-10-23T18:12:17.115Z,2022-10-26T13:08:50Z,3868080845,212,32.6,3868080831,2,,3868080849,1,,3869904833,20,,3868080833,6,,3868080837,224,,3873754039,178,,3868080847,213,1.8,7jtag81mvpom3bfgezx8txbdh,T. Haye,3868080843,141,3868080839,56,Center,46.8,,3868080835,155,3868080841,140,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,
2476543929,129,12,1,12,6,6g9qrm72224jrk6tkxxxi8a9n,1,6.3,53.7,2022-10-23T18:12:18.694Z,2022-10-26T13:08:58Z,3868081031,212,24.3,3873754287,178,,3868081025,56,Back,3868081027,140,24.2,3868081029,141,76.3,3868081033,213,0.7,3868081041,15,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543953,130,49,1,12,9,6g9qrm72224jrk6tkxxxi8a9n,1,27.6,75.1,2022-10-23T18:12:22.149Z,2022-10-26T13:09:14Z,,,,,,,,,,,,,,,,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543975,131,1,1,12,9,6g9qrm72224jrk6tkxxxi8a9n,1,29.5,75,2022-10-23T18:12:22.215Z,2022-10-26T13:09:16Z,3868081245,140,19.9,3868081249,212,10.7,3868081243,56,Back,3868081247,141,69.9,3873754737,178,,3868081251,213,3.5,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543983,132,1,1,12,10,6g9qrm72224jrk6tkxxxi8a9n,0,19.9,69.9,2022-10-23T18:12:22.837Z,2022-10-26T13:09:20Z,3868081305,212,50.7,3868081309,1,,3868081303,141,56.7,3868081307,213,6.1,3868081299,140,67.4,3868081297,56,Center,3868081295,155,,3873754845,178,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544011,102,1,1,12,12,4vd2t5schmvvufrfib7f2vjdf,1,35.5,38.7,2022-10-23T18:12:25.178Z,2022-10-26T13:09:25Z,3873754967,178,,3868081453,213,6.3,3868081443,3,,3868081447,140,54.8,3868081449,141,38.1,3868081445,56,Center,3868081451,212,20.3,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544019,103,49,1,12,14,4vd2t5schmvvufrfib7f2vjdf,1,54.4,38.1,2022-10-23T18:12:26.907Z,2022-10-26T13:09:32Z,,,,,,,,,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544033,104,1,1,12,14,4vd2t5schmvvufrfib7f2vjdf,1,53.2,38.2,2022-10-23T18:12:26.954Z,2022-10-26T13:09:35Z,3868081557,213,1.5,3868081553,141,63.5,3873755231,178,,3868081555,212,17.2,3868081547,155,,3868081549,56,Center,3868081551,140,54.3,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544069,105,1,1,12,16,4vd2t5schmvvufrfib7f2vjdf,0,54.3,63.5,2022-10-23T18:12:28.569Z,2022-10-26T13:09:42Z,3873755487,178,,3868081751,3,,3868081761,213,0.0,3868081755,140,79.3,3868081757,141,63.5,3868081753,56,Center,3868081759,212,26.2,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544081,133,49,1,12,20,6g9qrm72224jrk6tkxxxi8a9n,1,20.3,30.7,2022-10-23T18:12:32.907Z,2022-10-26T13:09:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544117,134,1,1,12,20,6g9qrm72224jrk6tkxxxi8a9n,1,20.3,31.2,2022-10-23T18:12:32.985Z,2022-10-26T13:09:48Z,3873755641,178,,3868081999,213,5.3,3868081991,56,Back,3868081997,212,18.6,3868081993,140,29.4,3868081995,141,7.7,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544187,135,1,1,12,22,6g9qrm72224jrk6tkxxxi8a9n,1,29.4,7.7,2022-10-23T18:12:35.428Z,2022-10-26T13:09:51Z,3868082409,56,Back,3868082413,141,19.4,3868082417,212,21.0,3868082411,140,47.9,3868082421,213,0.4,3873755763,178,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544217,136,1,1,12,27,6g9qrm72224jrk6tkxxxi8a9n,1,63.9,13.8,2022-10-23T18:12:39.875Z,2022-10-26T13:09:55Z,3868082575,213,5.4,3873755837,178,,3868082573,212,7.5,3868082569,140,68.6,3868082565,56,Right,3868082571,141,5.5,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544253,137,1,1,12,28,6g9qrm72224jrk6tkxxxi8a9n,1,68.6,5.5,2022-10-23T18:12:40.596Z,2022-10-26T13:09:58Z,3868082769,141,12.2,3868082767,140,58.3,3868082765,56,Right,3868082773,213,2.7,3873755911,178,,3868082771,212,11.7,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544269,138,1,1,12,30,6g9qrm72224jrk6tkxxxi8a9n,1,58.4,11.1,2022-10-23T18:12:43.515Z,2022-10-26T13:10:02Z,3868082883,213,4.0,3873756037,178,,3868082875,56,Right,3868082881,212,8.4,3868082879,141,2.0,3868082877,140,53.0,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544309,139,1,1,12,32,6g9qrm72224jrk6tkxxxi8a9n,1,52.6,2.6,2022-10-23T18:12:44.773Z,2022-10-26T13:10:06Z,3868083073,213,2.3,3868083065,141,21.5,3868083069,212,17.2,3868083059,56,Back,3868083061,140,41.7,3873756163,178,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544351,140,1,1,12,34,6g9qrm72224jrk6tkxxxi8a9n,1,42.3,16.5,2022-10-23T18:12:47.417Z,2022-10-26T13:10:10Z,3873756299,178,,3868083291,140,51.2,3868083295,212,13.4,3868083289,56,Right,3868083293,141,2.3,3868083297,213,5.5,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544513,141,1,1,12,36,6g9qrm72224jrk6tkxxxi8a9n,1,48.3,4,2022-10-23T18:12:48.893Z,2022-10-26T13:10:14Z,3873756433,178,,3868084191,56,Back,3868084201,1,,3868084199,213,2.6,3868084197,212,45.6,3868084193,140,10.7,3868084195,141,37.6,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544549,142,1,1,12,46,6g9qrm72224jrk6tkxxxi8a9n,1,13.1,46.4,2022-10-23T18:12:59.120Z,2022-10-26T13:10:21Z,3868084385,140,17.1,3868084383,56,Back,3868084391,212,17.0,3868084393,213,5.0,3868084389,141,22.2,3873756637,178,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544567,143,1,1,12,48,6g9qrm72224jrk6tkxxxi8a9n,1,17.1,21.8,2022-10-23T18:13:01.338Z,2022-10-26T13:10:27Z,3868084491,140,23.1,3873756785,178,,3868084495,212,13.4,3868084497,213,5.2,3868084493,141,4.4,3868084489,56,Back,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544635,144,1,1,12,50,6g9qrm72224jrk6tkxxxi8a9n,1,23.1,4.4,2022-10-23T18:13:03.477Z,2022-10-26T13:10:30Z,3868084831,212,10.2,3868084829,141,14.1,3868084827,140,30.5,3873756959,178,,3868084825,56,Back,3868084833,213,0.7,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
