id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2458602831,473,1,2,48,47,ccpscwdcm65czscrun048ecn5,1,33.4,47.5,2022-09-11T11:22:25.650Z,2022-09-13T11:10:40Z,3777313171,178,,3772815779,212,26.8,3772815781,213,1.2,3772815775,140,43.3,3772815773,56,Back,3772815777,141,83.8,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458602873,474,1,2,48,52,ccpscwdcm65czscrun048ecn5,1,42.4,89.6,2022-09-11T11:22:30.324Z,2022-09-13T11:10:45Z,3777313325,178,,3772815953,213,4.6,3772815949,141,63.7,3772815951,212,17.7,3772815945,56,Back,3772815947,140,40.6,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458602905,475,1,2,48,56,ccpscwdcm65czscrun048ecn5,1,43.2,62.4,2022-09-11T11:22:34.066Z,2022-09-13T11:10:50Z,3777313487,178,,3772816089,56,Back,3772816095,212,21.5,3772816091,140,41.9,3772816097,213,4.6,3772816093,141,30.9,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458602927,476,1,2,48,59,ccpscwdcm65czscrun048ecn5,1,41.9,30.9,2022-09-11T11:22:36.983Z,2022-09-13T11:10:54Z,3772816183,212,27.7,3772816185,213,0.6,3772816179,140,63.3,3772816181,141,54.8,3777313607,178,,3772816177,56,Center,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458602975,477,1,2,49,3,ccpscwdcm65czscrun048ecn5,1,62.7,47.3,2022-09-11T11:22:41.113Z,2022-09-13T11:10:59Z,3772816415,140,75.1,3772816421,213,0.5,3772816413,56,Center,3777313769,178,,3772816417,141,58.1,3772816419,212,14.9,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459463835,918,83,2,49,7,6hsriqr3ybvyg94w2k19oal50,1,30.4,46.4,2022-09-11T11:22:45.570Z,2022-09-13T11:49:48Z,3777364619,399,433634,,,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458602989,478,1,2,49,8,ccpscwdcm65czscrun048ecn5,1,69.9,46.3,2022-09-11T11:22:46.766Z,2022-09-13T11:11:05Z,3772816473,141,4.4,3772816477,213,5.0,3772816467,155,,3772816471,140,76.9,3772816475,212,29.4,3772816469,56,Right,3777313991,178,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603039,479,1,2,49,12,ccpscwdcm65czscrun048ecn5,1,77,4.4,2022-09-11T11:22:50.156Z,2022-09-13T11:11:29Z,3772816679,140,91.0,3772816685,213,1.1,3772816681,141,46.1,3773598509,20,,3777314101,178,,3772816945,210,15,3772816947,154,,3772816683,212,31.9,4octqavtgpv5u1rnpss898nah,M. Sylla,3773598507,224,,1,3772816677,56,3772816673,2,3772816675,155,,,,,,,,Center,,,,,,,,,,,,,,,,,
2458603045,480,15,2,49,13,ccpscwdcm65czscrun048ecn5,1,92,42.9,2022-09-11T11:22:51.650Z,2022-09-13T11:11:30Z,3772816977,146,98.8,3772816963,29,,3772817225,133,,3772816961,81,,3772816979,147,49.8,3772816815,233,467,3772816965,154,,3772816717,56,Center,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,3773599441,108,,,3772816975,328,3772816713,22,3772816967,55,479,3772816973,103,29.7,3777314251,178,,,,3772816971,102,3772816715,17,,3772816799,20,,,,,45.6,,,,
2458603061,467,10,2,49,14,6hsriqr3ybvyg94w2k19oal50,1,0.6,53.9,2022-09-11T11:22:52.594Z,2022-09-13T11:11:34Z,3773598909,378,,3772816789,56,Back,3772816785,178,,3772816835,233,480,3772816783,173,,3772816787,182,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603095,468,6,2,49,15,6hsriqr3ybvyg94w2k19oal50,0,4,59.4,2022-09-11T11:22:52.909Z,2022-09-13T11:11:40Z,3772817003,233,481,3772816915,73,,3772816913,56,Back,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603057,481,6,2,49,15,ccpscwdcm65czscrun048ecn5,1,96,40.6,2022-09-11T11:22:52.909Z,2022-09-13T11:11:40Z,3772816773,56,Center,3772816995,233,468,3772816775,75,,,,,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603351,482,1,2,49,53,ccpscwdcm65czscrun048ecn5,0,99.5,0.5,2022-09-11T11:23:31.420Z,2022-09-13T11:11:46Z,3772818019,223,,3772818031,212,29.3,3772818029,141,43.1,3772818027,140,95.6,3772818025,56,Center,3772818015,155,,3777315127,178,,3772818035,213,1.7,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,3773602197,72,,,3772818013,6,3772818011,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603359,469,12,2,49,54,6hsriqr3ybvyg94w2k19oal50,1,1.8,58.1,2022-09-11T11:23:32.733Z,2022-09-13T11:12:09Z,3772818475,213,3.0,3772818509,15,,3772818471,141,58.5,3772818047,56,Back,3772818467,167,,3772818473,212,2.8,3777315459,388,,3772818469,140,0.0,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603383,470,6,2,49,55,6hsriqr3ybvyg94w2k19oal50,0,1.7,58.7,2022-09-11T11:23:33.462Z,2022-09-13T11:12:14Z,3772818119,56,Back,3772818171,233,483,3772818121,73,,,,,,,,,,,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603371,483,6,2,49,55,ccpscwdcm65czscrun048ecn5,1,98.3,41.3,2022-09-11T11:23:33.462Z,2022-09-13T11:12:15Z,3772818079,56,Center,3772818081,75,,3772818159,233,470,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603473,484,1,2,50,13,ccpscwdcm65czscrun048ecn5,0,99.5,0.5,2022-09-11T11:23:51.793Z,2022-09-13T11:12:20Z,3772818597,212,32.6,3772818587,155,,3772818595,141,48.4,3772818585,6,,3772818629,233,471,3772818589,223,,3772818599,213,1.6,3773603479,72,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,3777316311,178,,,3772818593,140,3772818591,56,3772818601,1,,3772818581,2,,,,,97.4,Center,,,,,,,,,,,,,,,,
2458603479,471,52,2,50,15,6hsriqr3ybvyg94w2k19oal50,1,2.1,52.8,2022-09-11T11:23:53.132Z,2022-09-13T11:12:23Z,3773604093,377,,3777316413,388,,,,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603521,472,1,2,50,16,6hsriqr3ybvyg94w2k19oal50,1,4,52,2022-09-11T11:23:54.797Z,2022-09-13T11:12:28Z,3772818815,123,,3772818825,213,0.3,3772818821,141,63.3,3772818823,212,23.3,3772818817,56,Back,3777316543,178,,3772818819,140,24.9,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459464485,1016,83,2,50,22,ccpscwdcm65czscrun048ecn5,1,58,17.8,2022-09-11T11:24:00.091Z,2022-09-13T11:51:32Z,3777367473,399,484658,,,,,,,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603529,473,61,2,50,22,6hsriqr3ybvyg94w2k19oal50,0,40.8,79.6,2022-09-11T11:24:00.252Z,2022-09-13T11:12:37Z,3777316711,178,,3772818851,56,Back,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603533,485,61,2,50,22,ccpscwdcm65czscrun048ecn5,1,54.9,5.2,2022-09-11T11:24:00.346Z,2022-09-13T11:13:00Z,3772818865,56,Right,3777317289,178,,,,,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603537,474,61,2,50,25,6hsriqr3ybvyg94w2k19oal50,0,63.4,93.6,2022-09-11T11:24:03.544Z,2022-09-13T11:13:19Z,3777317931,178,,3772818901,56,Left,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603541,486,49,2,50,27,ccpscwdcm65czscrun048ecn5,1,32.8,7.1,2022-09-11T11:24:04.887Z,2022-09-13T11:13:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603561,487,1,2,50,28,ccpscwdcm65czscrun048ecn5,1,25.3,4.7,2022-09-11T11:24:06.389Z,2022-09-13T11:13:29Z,3772818969,212,23.9,3772818971,213,2.5,3772818965,140,7.6,3772818963,56,Back,3777318215,178,,3772818967,141,26.8,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603573,488,1,2,50,30,ccpscwdcm65czscrun048ecn5,1,7.6,26.8,2022-09-11T11:24:08.338Z,2022-09-13T11:13:43Z,3772819019,140,33.8,3777318571,178,,3772819023,212,27.6,3772819017,56,Back,3772819025,213,6.2,3772819021,141,23.1,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603651,489,1,2,50,33,ccpscwdcm65czscrun048ecn5,1,31.4,26.4,2022-09-11T11:24:11.657Z,2022-09-13T11:13:52Z,3772819259,212,14.6,3772819261,213,5.2,3777318811,178,,3772819257,141,7.1,3772819253,56,Back,3772819255,140,37.4,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603663,490,1,2,50,41,ccpscwdcm65czscrun048ecn5,0,40.8,21.6,2022-09-11T11:24:19.486Z,2022-09-13T11:13:58Z,3772819297,56,Back,3773606771,155,,3772819303,212,6.0,3772819299,140,40.8,3772819301,141,30.4,3772819305,213,1.6,3777318965,178,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603659,475,61,2,50,41,6hsriqr3ybvyg94w2k19oal50,1,57.6,67.2,2022-09-11T11:24:19.801Z,2022-09-13T11:14:04Z,3777319109,15,,3772819291,56,Center,3777319111,178,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603721,491,1,2,50,46,ccpscwdcm65czscrun048ecn5,1,55.3,86.8,2022-09-11T11:24:23.943Z,2022-09-13T11:14:08Z,3772819607,140,68.0,3772819605,56,Left,3772819611,212,13.4,3772819609,141,84.4,3772819613,213,6.2,3777319181,178,,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459465247,960,83,2,50,50,6hsriqr3ybvyg94w2k19oal50,1,18.1,21.6,2022-09-11T11:24:28.759Z,2022-09-13T11:53:40Z,3777370589,399,79901,,,,,,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603745,492,1,2,50,52,ccpscwdcm65czscrun048ecn5,1,88.4,81.7,2022-09-11T11:24:30.821Z,2022-09-13T11:14:18Z,3772819759,140,75.6,3772819763,212,13.7,3772819767,213,3.3,3777319455,178,,3772819761,141,77.8,3772819755,56,Center,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603757,493,1,2,50,55,ccpscwdcm65czscrun048ecn5,0,75.2,77.8,2022-09-11T11:24:32.979Z,2022-09-13T11:14:21Z,3772819817,141,43.7,3772819809,2,,3777319535,178,,3772819815,140,90.9,3772819921,233,476,3772819819,212,28.5,3773607913,223,,3772819813,56,Center,3mp92d5s002hi523kl4zmgrft,O. Boussaid,3772819821,213,5.3,,3772819811,155,3773607915,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603781,476,52,2,50,56,6hsriqr3ybvyg94w2k19oal50,1,7.7,53.9,2022-09-11T11:24:34.540Z,2022-09-13T11:14:24Z,3777319617,388,,3773608715,377,,,,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603819,477,1,2,51,2,6hsriqr3ybvyg94w2k19oal50,1,12.2,52.8,2022-09-11T11:24:40.747Z,2022-09-13T11:14:32Z,3777319781,178,,3772820071,123,,3772820075,140,24.0,3772820077,141,37.4,3772820073,56,Back,3772820079,212,16.2,3772820081,213,5.6,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603821,478,1,2,51,4,6hsriqr3ybvyg94w2k19oal50,1,24,37.4,2022-09-11T11:24:42.730Z,2022-09-13T11:14:37Z,3772820089,141,23.9,3777319925,178,,3772820087,140,12.7,3772820093,213,3.8,3772820091,212,15.0,3772820085,56,Back,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603839,479,1,2,51,7,6hsriqr3ybvyg94w2k19oal50,1,12.7,23.9,2022-09-11T11:24:45.245Z,2022-09-13T11:15:14Z,3772820183,213,5.1,3777320877,178,,3772820179,141,4.9,3772820181,212,13.9,3772820175,56,Back,3772820177,140,17.5,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603871,480,1,2,51,10,6hsriqr3ybvyg94w2k19oal50,1,21.5,7.1,2022-09-11T11:24:48.049Z,2022-09-13T11:15:18Z,3772820305,196,,3772820307,56,Back,3772820317,1,,3772820309,140,18.8,3772820315,213,1.6,3772820303,155,,3777320979,178,,3772820313,212,44.6,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,3772820311,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603879,481,1,2,51,14,6hsriqr3ybvyg94w2k19oal50,1,11.9,65.1,2022-09-11T11:24:51.848Z,2022-09-13T11:15:22Z,3772820367,140,2.7,3777321089,178,,3772820373,213,3.8,3772820371,212,12.4,3772820365,56,Back,3772820369,141,53.7,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603905,482,1,2,51,15,6hsriqr3ybvyg94w2k19oal50,1,2.7,53.7,2022-09-11T11:24:53.220Z,2022-09-13T11:15:32Z,3772820489,213,0.8,3777321317,178,,3772820483,140,31.7,3772820487,212,42.0,3772820491,1,,3772820481,56,Back,3772820485,141,96.3,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603925,483,1,2,51,18,6hsriqr3ybvyg94w2k19oal50,1,31.9,95.3,2022-09-11T11:24:56.576Z,2022-09-13T11:15:37Z,3772820593,141,72.7,3777321405,178,,3772820589,56,Back,3772820597,213,4.7,3772820591,140,31.2,3772820595,212,15.4,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603949,484,1,2,51,22,6hsriqr3ybvyg94w2k19oal50,1,25.6,63.7,2022-09-11T11:25:00.130Z,2022-09-13T11:15:42Z,3772820699,56,Back,3772820709,1,,3772820705,212,37.8,3772820701,140,30.1,3777321545,178,,3772820703,141,8.5,3772820707,213,4.8,3772820695,155,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603951,485,1,2,51,27,6hsriqr3ybvyg94w2k19oal50,0,23.2,4.7,2022-09-11T11:25:05.680Z,2022-09-13T11:15:46Z,3772820721,213,0.6,3777321655,178,,3772820715,140,26.8,3772820717,141,8.3,3772820713,56,Back,3772820719,212,4.5,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603965,494,8,2,51,28,ccpscwdcm65czscrun048ecn5,1,78.3,89,2022-09-11T11:25:05.944Z,2022-09-13T11:15:52Z,3773612867,384,,3772820781,56,Left,3777321775,178,,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603973,495,49,2,51,29,ccpscwdcm65czscrun048ecn5,1,78.9,83.3,2022-09-11T11:25:06.859Z,2022-09-13T11:15:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458603997,496,1,2,51,32,ccpscwdcm65czscrun048ecn5,1,75,68.7,2022-09-11T11:25:10.343Z,2022-09-13T11:16:05Z,3777322015,178,,3772820917,212,2.1,3772820913,141,65.7,3772820909,56,Center,3772820921,213,4.6,3772820911,140,74.8,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604047,497,1,2,51,34,ccpscwdcm65czscrun048ecn5,1,74.3,67.3,2022-09-11T11:25:12.084Z,2022-09-13T11:16:11Z,3772821153,141,87.1,3777322135,178,,3772821157,213,0.7,3772821155,212,20.3,3772821149,56,Left,3772821151,140,88.8,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761233,860,3,2,51,39,ccpscwdcm65czscrun048ecn5,0,94.6,72.9,2022-09-11T11:25:17.165Z,2022-09-13T11:16:25Z,3773616833,56,Center,3773616839,467,d3qx3gwypipcl2azrj9ing9ud,3773616837,465,,3777322477,178,,3773616835,286,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604057,498,1,2,51,40,ccpscwdcm65czscrun048ecn5,0,93.7,67.3,2022-09-11T11:25:18.306Z,2022-09-13T11:16:31Z,3772821195,212,10.0,3772821191,140,97.2,3777322617,178,,3772821193,141,53.6,3772821197,213,5.1,3772821189,56,Center,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604071,486,61,2,51,40,6hsriqr3ybvyg94w2k19oal50,1,2.2,46.3,2022-09-11T11:25:18.797Z,2022-09-13T11:16:47Z,3777323091,21,,3772821257,56,Back,3777323093,389,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604097,487,4,2,51,44,6hsriqr3ybvyg94w2k19oal50,1,3.6,64.6,2022-09-11T11:25:22.646Z,2022-09-13T11:16:53Z,3772821361,265,,3772821355,13,,3772821363,285,,3772821357,56,Back,3772821359,152,,3772821411,233,499,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604103,499,4,2,51,44,ccpscwdcm65czscrun048ecn5,0,96.4,35.4,2022-09-11T11:25:22.647Z,2022-09-13T11:16:53Z,3777323215,178,,3772821389,152,,3772821385,13,,3772821415,233,487,3772821391,265,,3772821393,286,,3772821387,56,Center,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604399,488,1,2,52,27,6hsriqr3ybvyg94w2k19oal50,0,5,60.6,2022-09-11T11:26:05.064Z,2022-09-13T11:16:59Z,3772822729,212,63.1,3772822731,213,6.1,3772822719,157,,3772822733,1,,3777323359,178,,3772822727,141,46.6,3772822717,5,,3772822723,56,Center,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,3772822725,140,64.4,,3772822721,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604407,500,44,2,52,30,ccpscwdcm65czscrun048ecn5,1,36.5,56.3,2022-09-11T11:26:08.772Z,2022-09-13T20:49:56Z,3772822757,233,489,3772822753,56,Back,3772822755,285,,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604403,489,44,2,52,30,6hsriqr3ybvyg94w2k19oal50,0,63.5,43.7,2022-09-11T11:26:08.773Z,2022-09-13T11:17:03Z,3772822787,233,500,3772822737,56,Center,3772822739,286,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604425,501,1,2,52,31,ccpscwdcm65czscrun048ecn5,0,37.4,59.3,2022-09-11T11:26:08.868Z,2022-09-13T20:49:56Z,3772822769,140,39.0,3772822775,213,0.1,3772822765,3,,3772822771,141,59.6,3772822767,56,Back,3777323763,388,,3772822773,212,1.7,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604427,490,61,2,52,31,6hsriqr3ybvyg94w2k19oal50,1,64.4,46.6,2022-09-11T11:26:08.885Z,2022-09-13T11:17:20Z,3777323877,388,,3777323875,15,,3772822779,56,Center,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762789,837,3,2,52,34,6hsriqr3ybvyg94w2k19oal50,0,58.4,7.2,2022-09-11T11:26:12.784Z,2022-09-13T11:17:31Z,3777324185,178,,3773625395,286,,3773625399,467,3mp92d5s002hi523kl4zmgrft,3773625397,464,,3773625393,56,Right,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604477,491,1,2,52,37,6hsriqr3ybvyg94w2k19oal50,1,60.8,3.5,2022-09-11T11:26:14.998Z,2022-09-13T11:17:36Z,3777324275,178,,3772822999,212,26.0,3772823001,213,1.0,3772822995,140,74.7,3772822997,141,35.2,3772822993,56,Center,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604487,492,1,2,52,38,6hsriqr3ybvyg94w2k19oal50,1,75.4,36.4,2022-09-11T11:26:16.685Z,2022-09-13T11:17:48Z,3772823049,141,56.0,3772823051,212,14.4,3772823053,213,2.0,3777324565,388,,3772823047,140,70.1,3772823073,156,,3777324567,21,,3772823045,56,Center,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604511,493,1,2,52,41,6hsriqr3ybvyg94w2k19oal50,1,71,59.9,2022-09-11T11:26:19.529Z,2022-09-13T11:17:54Z,3772823127,56,Left,3772823129,140,75.5,3772823135,213,1.3,3777324685,178,,3772823131,141,82.0,3772823133,212,15.8,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604519,494,1,2,52,44,6hsriqr3ybvyg94w2k19oal50,0,89.5,82.9,2022-09-11T11:26:22.555Z,2022-09-13T11:17:58Z,3773627391,286,,3772823159,213,4.6,3772823157,212,4.1,3777324853,178,,3772823155,141,76.9,3773861765,233,502,3773627387,236,,3772823153,140,89.2,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,3772823151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604517,502,74,2,52,44,ccpscwdcm65czscrun048ecn5,1,11.5,20.7,2022-09-11T11:26:22.691Z,2022-09-13T11:18:07Z,3773861805,233,494,3773627279,285,,3777325003,178,,3772823147,56,Back,,,,,,,,,,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459467777,1078,43,2,52,47,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-11T11:26:25.298Z,2022-09-13T12:03:08Z,3777382217,178,0,3777382445,144,82,,,,,,,,,,,,,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458604547,495,1,2,52,49,6hsriqr3ybvyg94w2k19oal50,1,74.1,86.8,2022-09-11T11:26:27.069Z,2022-09-13T11:18:13Z,3772823277,140,77.2,3772823275,56,Center,3777325199,178,,3772823281,212,9.0,3772823279,141,74.5,3772823283,213,5.1,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
