id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/18/value,keyPass,qualifier/11/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2476210091,169,1,1,16,34,b79uipsy57y1jqpy07h4i5ovk,1,28.6,55.4,2022-10-23T12:48:54.582Z,2022-10-26T05:47:43Z,3866322715,141,11.6,3866322717,212,33.5,3866322713,140,43.3,3873008087,178,,3866322709,56,Back,3866322719,213,5.2,3866322721,1,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210101,170,4,1,16,38,b79uipsy57y1jqpy07h4i5ovk,1,52.2,7,2022-10-23T12:48:58.833Z,2022-10-26T05:47:52Z,3866322765,286,,3866322761,152,,3866322759,56,Right,3866322763,265,,3866322927,233,171,3866322757,13,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210125,171,4,1,16,38,8iawijq7s9s6d85mjz8wdslki,0,47.8,93,2022-10-23T12:48:58.834Z,2022-10-26T05:47:51Z,3873008233,178,,3866322943,233,170,3866322879,13,,3866322881,56,Back,3866322885,265,,3866322887,285,,3866322883,152,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210325,171,1,1,16,59,b79uipsy57y1jqpy07h4i5ovk,1,54.4,7.8,2022-10-23T12:49:18.950Z,2022-10-26T05:47:55Z,3866323907,5,,3866323913,140,60.1,3866323911,56,Right,3873008313,178,,3866323915,141,4.4,3866323917,212,6.4,3866323919,213,5.9,3866323909,152,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210389,172,1,1,16,59,b79uipsy57y1jqpy07h4i5ovk,1,60.1,4.4,2022-10-23T12:49:19.757Z,2022-10-26T05:48:06Z,3873008515,178,,3866324223,56,Right,3866324231,212,5.4,3866324235,213,2.9,3866324225,140,55.1,3866324227,141,6.1,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210393,173,50,1,17,2,b79uipsy57y1jqpy07h4i5ovk,1,62.6,5.2,2022-10-23T12:49:22.471Z,2022-10-26T05:48:15Z,3866324253,56,Right,3866324255,286,,3866324327,233,172,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210407,172,7,1,17,3,8iawijq7s9s6d85mjz8wdslki,1,37.4,94.8,2022-10-23T12:49:23.299Z,2022-10-26T05:48:19Z,3866324321,233,173,3873008777,178,,3866324319,285,,3866324317,56,Back,3866324315,167,,3868754977,385,,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210411,173,5,1,17,3,8iawijq7s9s6d85mjz8wdslki,0,35.9,101.2,2022-10-23T12:49:23.601Z,2022-10-26T05:48:23Z,3866324343,347,,3866326395,233,174,3866324341,56,Back,,,,,,,,,,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210395,174,5,1,17,3,b79uipsy57y1jqpy07h4i5ovk,1,64.1,-1.2,2022-10-23T12:49:23.601Z,2022-10-26T05:48:24Z,3866324265,56,Right,3866324267,347,,3866326363,233,173,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210589,175,1,1,17,14,b79uipsy57y1jqpy07h4i5ovk,1,64.3,0,2022-10-23T12:49:34.374Z,2022-10-26T05:48:28Z,3866325223,140,72.1,3866325227,141,9.7,3866325219,56,Right,3866325231,213,0.7,3866325229,212,11.0,3866328561,107,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210609,176,1,1,17,15,b79uipsy57y1jqpy07h4i5ovk,1,72.1,9.7,2022-10-23T12:49:35.205Z,2022-10-26T05:48:33Z,3866325315,140,67.6,3866325317,141,3.3,3873009055,178,,3873009057,21,,3866325313,56,Right,3866325321,213,3.9,3866325319,212,6.4,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210653,177,1,1,17,16,b79uipsy57y1jqpy07h4i5ovk,0,67.6,3.3,2022-10-23T12:49:36.273Z,2022-10-26T05:48:36Z,3866325553,212,15.8,3866325547,140,79.4,3873009093,178,,3866325545,56,Right,3866325543,155,,3866325549,141,17.8,3866325555,213,0.7,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210679,174,1,1,17,18,8iawijq7s9s6d85mjz8wdslki,1,21.8,83.1,2022-10-23T12:49:38.667Z,2022-10-26T05:48:40Z,3866325673,56,Back,3866325671,3,,3866325675,140,25.9,3866325677,141,76.7,3866325679,212,6.1,3866325681,213,5.5,3873009161,388,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210703,175,1,1,17,20,8iawijq7s9s6d85mjz8wdslki,1,24.9,77.9,2022-10-23T12:49:39.966Z,2022-10-26T05:48:49Z,3866325789,56,Back,3873009289,178,,3866325795,212,19.5,3866325787,3,,3866325791,140,13.7,3866325797,213,4.1,3866325793,141,55.0,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210707,176,49,1,17,21,8iawijq7s9s6d85mjz8wdslki,1,13.9,58.8,2022-10-23T12:49:41.400Z,2022-10-26T05:48:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210829,177,1,1,17,23,8iawijq7s9s6d85mjz8wdslki,1,14,47.8,2022-10-23T12:49:43.689Z,2022-10-26T05:49:06Z,3866326431,213,5.5,3866326423,56,Back,3866326429,212,28.7,3866326425,140,34.2,3873009593,178,,3866326427,141,19.4,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210855,178,1,1,17,29,8iawijq7s9s6d85mjz8wdslki,0,36.2,24.2,2022-10-23T12:49:49.072Z,2022-10-26T05:49:10Z,3866326557,56,Center,3866326555,155,,3873009645,178,,3866326559,140,64.1,3866326563,212,32.3,3866326561,141,44.3,3866326565,213,0.4,3866326567,1,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210891,178,1,1,17,31,b79uipsy57y1jqpy07h4i5ovk,1,34.6,56.5,2022-10-23T12:49:51.106Z,2022-10-26T05:49:15Z,3866326695,56,Back,3866326701,212,8.3,3866326697,140,42.4,3866326693,3,,3866326703,213,6.1,3873009745,388,,3866326699,141,54.2,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210903,179,1,1,17,32,b79uipsy57y1jqpy07h4i5ovk,1,40.2,55.7,2022-10-23T12:49:52.635Z,2022-10-26T05:49:20Z,3866326769,213,1.7,3866326763,140,39.3,3866326761,56,Back,3866326765,141,63.5,3873009821,178,,3866326767,212,5.4,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210909,180,49,1,17,33,b79uipsy57y1jqpy07h4i5ovk,1,39.3,63.5,2022-10-23T12:49:53.021Z,2022-10-26T05:49:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210937,181,1,1,17,34,b79uipsy57y1jqpy07h4i5ovk,1,39.3,63.5,2022-10-23T12:49:54.812Z,2022-10-26T05:49:32Z,3866326909,213,5.6,3866326907,212,15.8,3873009997,178,,3866326901,56,Center,3866326905,141,49.4,3866326903,140,51.3,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476210963,182,1,1,17,37,b79uipsy57y1jqpy07h4i5ovk,1,47.8,42.5,2022-10-23T12:49:57.254Z,2022-10-26T05:49:35Z,3866327043,141,13.9,3866327039,140,34.7,3873010055,178,,3866327057,213,4.1,3866327033,56,Back,3866327051,212,23.8,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211037,183,1,1,17,39,b79uipsy57y1jqpy07h4i5ovk,1,34.7,13.9,2022-10-23T12:49:59.766Z,2022-10-26T05:49:39Z,3866327423,140,30.7,3866327429,213,1.8,3866327427,212,16.7,3873010123,178,,3866327425,141,37.7,3866327421,56,Back,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211065,184,1,1,17,43,b79uipsy57y1jqpy07h4i5ovk,1,38.9,46.3,2022-10-23T12:50:03.025Z,2022-10-26T05:49:42Z,3866327575,56,Center,3866327577,140,52.2,3873010181,178,,3866327587,213,0.8,3866327585,212,19.6,3866327581,141,66.6,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211127,185,1,1,17,45,b79uipsy57y1jqpy07h4i5ovk,1,55.7,73.6,2022-10-23T12:50:05.664Z,2022-10-26T05:49:46Z,3866327913,213,0.2,3866327903,141,83.5,3866327917,1,,3866327895,56,Left,3873010235,178,,3866327899,140,87.6,3866327909,212,34.2,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211143,186,1,1,17,49,b79uipsy57y1jqpy07h4i5ovk,0,86.8,81.8,2022-10-23T12:50:09.040Z,2022-10-26T05:49:51Z,3868760333,72,,3866327999,212,14.5,3866327989,2,,3873010313,178,,3868760331,224,,3866327997,141,60.7,3866327995,140,89.1,3866327993,56,Center,7lpwkpwfw656re3pymntslv55,B. Adekanye,3866328001,213,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211149,179,49,1,17,50,8iawijq7s9s6d85mjz8wdslki,1,12.3,38.2,2022-10-23T12:50:09.957Z,2022-10-26T05:49:58Z,,,,,,,,,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211303,180,1,1,17,51,8iawijq7s9s6d85mjz8wdslki,1,12.2,37.9,2022-10-23T12:50:11.545Z,2022-10-26T05:50:07Z,3866328923,1,,3866328919,212,47.2,3866328921,213,5.8,3873010509,178,,3866328917,141,4.3,3866328911,155,,3866328915,140,51.5,3866328913,56,Right,570htztcvfsu947xw6fvtzmc5,Iván Márquez,3866329281,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2476211311,181,15,1,18,1,8iawijq7s9s6d85mjz8wdslki,1,83.1,35.1,2022-10-23T12:50:21.614Z,2022-10-26T05:50:07Z,3866329083,20,,3866329305,102,46.4,3866329315,147,47.1,3866328963,22,,3866329951,233,188,3866329307,103,3.8,3866329309,215,,3866329313,146,97.8,55njsqpc4izy2wogf188whtrd,Pedro Marques,3866329295,80,,3866329301,55,,180,3866329297,29,3873010589,178,3866328967,56,3868760917,63,,3866329299,133,,,,,,,,,,,,Center,,,,,,,,
2476211465,188,10,1,18,2,b79uipsy57y1jqpy07h4i5ovk,1,1,53.6,2022-10-23T12:50:22.477Z,2022-10-26T05:50:14Z,3868761019,376,,3866329857,56,Back,3866329855,182,,3866329851,177,,3866329985,233,181,3866329853,179,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211459,187,52,1,18,2,b79uipsy57y1jqpy07h4i5ovk,1,1,53.6,2022-10-23T12:50:22.800Z,2022-10-26T05:50:16Z,3873010711,178,,3868761067,376,,,,,,,,,,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211623,189,1,1,18,18,b79uipsy57y1jqpy07h4i5ovk,1,11.8,50.2,2022-10-23T12:50:38.352Z,2022-10-26T05:50:21Z,3866330719,212,20.2,3866330721,213,6.0,3873010771,178,,3866330711,123,,3866330715,140,30.3,3866330717,141,41.8,3866331667,189,,3866330713,56,Back,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211641,190,1,1,18,22,b79uipsy57y1jqpy07h4i5ovk,1,30.3,41.8,2022-10-23T12:50:42.885Z,2022-10-26T05:50:24Z,3866330797,140,35.6,3866330805,213,0.8,3866330793,56,Back,3866330803,212,7.9,3873010813,178,,3866330799,141,50.1,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211663,191,1,1,18,24,b79uipsy57y1jqpy07h4i5ovk,1,35.6,50.1,2022-10-23T12:50:44.401Z,2022-10-26T05:50:28Z,3873010857,178,,3866330923,141,69.6,3866330925,212,15.5,3866330921,140,28.0,3866330919,56,Back,3866330927,213,2.1,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211697,192,1,1,18,26,b79uipsy57y1jqpy07h4i5ovk,1,28.1,71.6,2022-10-23T12:50:46.678Z,2022-10-26T05:50:36Z,3866331133,141,97.4,3866331131,140,34.5,3866331135,212,18.8,3866331129,56,Back,3866331137,213,1.2,3873010997,178,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211757,193,1,1,18,29,b79uipsy57y1jqpy07h4i5ovk,0,34.5,97.4,2022-10-23T12:50:49.444Z,2022-10-26T05:50:40Z,3873011035,178,,3866331483,1,,3866331479,212,53.0,3866331481,213,6.0,3866331471,155,,3866331475,140,82.4,3866331477,141,72.7,3866331473,56,Center,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211775,182,1,1,18,33,8iawijq7s9s6d85mjz8wdslki,1,18.4,25.8,2022-10-23T12:50:53.653Z,2022-10-26T05:50:44Z,3866331571,140,28.3,3866331575,212,12.0,3866331577,213,5.8,3873011103,388,,3866331573,141,16.9,3866331567,3,,3866331569,56,Back,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211777,183,49,1,18,34,8iawijq7s9s6d85mjz8wdslki,1,28.6,18.6,2022-10-23T12:50:54.620Z,2022-10-26T05:50:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bqqq27wy9bk31ssgapksci4t1,T. Sanniez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211827,184,1,1,18,36,8iawijq7s9s6d85mjz8wdslki,1,29.1,21.3,2022-10-23T12:50:56.678Z,2022-10-26T05:50:50Z,3866331831,212,19.3,3866331829,141,47.6,3866331833,213,2.0,3866331821,56,Back,3873011229,178,,3866331827,140,22.1,,,,,,,bqqq27wy9bk31ssgapksci4t1,T. Sanniez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211891,185,1,1,18,39,8iawijq7s9s6d85mjz8wdslki,1,21.8,51.5,2022-10-23T12:50:59.174Z,2022-10-26T05:50:53Z,3866332169,212,18.5,3873011259,178,,3866332171,213,1.2,3866332163,140,27.5,3866332165,141,77.3,3866332161,56,Back,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476211965,186,1,1,18,43,8iawijq7s9s6d85mjz8wdslki,1,30.9,77.1,2022-10-23T12:51:03.419Z,2022-10-26T05:50:56Z,3866332573,140,36.8,3873011331,178,,3866332577,212,14.6,3866332571,56,Back,3866332575,141,57.7,3866332581,213,5.2,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212015,187,1,1,18,49,8iawijq7s9s6d85mjz8wdslki,1,42.6,46.3,2022-10-23T12:51:09.628Z,2022-10-26T05:50:59Z,3866332841,212,17.0,3866332839,141,21.6,3873011405,178,,3866332843,213,4.9,3866332837,140,45.1,3866332835,56,Back,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212039,188,1,1,18,52,8iawijq7s9s6d85mjz8wdslki,1,46.3,21.5,2022-10-23T12:51:12.529Z,2022-10-26T05:51:06Z,3866332961,212,8.8,3866332959,141,27.9,3866332963,213,0.5,3866332957,140,53.6,3866332953,56,Center,3873011523,178,,,,,,,,bqqq27wy9bk31ssgapksci4t1,T. Sanniez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477493391,1528,43,1,18,52,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-10-23T12:51:12.585Z,2022-10-26T07:58:16Z,3873171791,178,0,3873171931,144,82,,,,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212055,189,1,1,18,53,8iawijq7s9s6d85mjz8wdslki,1,53.6,27.9,2022-10-23T12:51:13.390Z,2022-10-26T05:51:10Z,3866333093,141,17.0,3866333097,212,10.1,3866333091,140,47.0,3866333089,56,Back,3866333101,213,4.0,3873011575,178,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212087,190,1,1,18,55,8iawijq7s9s6d85mjz8wdslki,1,47,17,2022-10-23T12:51:15.278Z,2022-10-26T05:51:13Z,3866333295,140,48.3,3866333301,213,1.3,3866333297,141,24.4,3873011627,178,,3866333293,56,Back,3866333299,212,5.2,,,,,,,bqqq27wy9bk31ssgapksci4t1,T. Sanniez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212111,191,1,1,18,58,8iawijq7s9s6d85mjz8wdslki,1,49.3,28.3,2022-10-23T12:51:18.238Z,2022-10-26T05:51:16Z,3866333443,212,19.1,3866333439,140,67.0,3866333441,141,34.5,3866333445,213,0.2,3873011703,178,,3866333437,56,Center,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212163,192,1,1,19,0,8iawijq7s9s6d85mjz8wdslki,1,65.8,24.9,2022-10-23T12:51:20.433Z,2022-10-26T05:51:19Z,3866333663,56,Right,3866333671,213,5.2,3866333667,141,7.0,3866333665,140,71.4,3866333669,212,13.5,3873011763,178,,,,,,,,55njsqpc4izy2wogf188whtrd,Pedro Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212225,193,1,1,19,3,8iawijq7s9s6d85mjz8wdslki,1,68.2,4.6,2022-10-23T12:51:23.195Z,2022-10-26T05:51:22Z,3866333953,141,14.7,3866333957,213,2.0,3866333949,56,Right,3866333951,140,65.4,3866333955,212,7.5,3873011837,178,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477493609,1536,43,1,19,3,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-10-23T12:51:23.335Z,2022-10-26T07:58:57Z,3873172705,178,0,3873173073,144,82,,,,,,,,,,,,,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212231,194,1,1,19,8,8iawijq7s9s6d85mjz8wdslki,0,67.7,31.8,2022-10-23T12:51:28.188Z,2022-10-26T05:51:29Z,3873011927,178,,3866333985,56,Center,3866333987,140,79.1,3866333991,212,12.0,3866333993,213,6.2,3866333989,141,31.2,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212261,194,8,1,19,9,b79uipsy57y1jqpy07h4i5ovk,1,23.5,65.8,2022-10-23T12:51:28.956Z,2022-10-26T05:51:34Z,3868764555,384,,3873012035,178,,3866334225,56,Back,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212285,195,61,1,19,9,b79uipsy57y1jqpy07h4i5ovk,1,23,73.1,2022-10-23T12:51:29.621Z,2022-10-26T05:51:45Z,3873012207,178,,3866334351,56,Back,,,,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476245881,457,61,1,19,9,8iawijq7s9s6d85mjz8wdslki,1,77.8,30.7,2022-10-23T12:51:29.724Z,2022-10-26T05:51:56Z,3873012371,178,,3866518805,56,Center,,,,,,,,,,,,,,,,,,,55njsqpc4izy2wogf188whtrd,Pedro Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212307,196,49,1,19,10,b79uipsy57y1jqpy07h4i5ovk,1,22.8,66.2,2022-10-23T12:51:30.085Z,2022-10-26T05:52:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212349,197,1,1,19,13,b79uipsy57y1jqpy07h4i5ovk,1,28.3,64,2022-10-23T12:51:33.692Z,2022-10-26T05:52:08Z,3866334661,140,21.9,3866334665,212,14.9,3873012591,178,,3866334667,213,4.2,3866334659,56,Back,3866334663,141,44.5,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212375,198,1,1,19,16,b79uipsy57y1jqpy07h4i5ovk,1,21.5,37,2022-10-23T12:51:36.359Z,2022-10-26T05:52:11Z,3866334807,56,Back,3866334813,212,28.4,3873012633,178,,3866334811,141,8.1,3866334815,213,5.5,3866334809,140,41.0,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212391,199,1,1,19,18,b79uipsy57y1jqpy07h4i5ovk,0,45.6,7.9,2022-10-23T12:51:38.740Z,2022-10-26T05:52:16Z,3866334907,213,0.2,3866334901,140,54.0,3873012701,178,,3866334905,212,8.9,3866334903,141,9.9,3866334899,56,Right,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212387,195,8,1,19,19,8iawijq7s9s6d85mjz8wdslki,1,46.4,93.6,2022-10-23T12:51:38.980Z,2022-10-26T05:52:19Z,3866334873,56,Back,3868765435,385,,3873012757,178,,,,,,,,,,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212399,196,5,1,19,20,8iawijq7s9s6d85mjz8wdslki,0,47.4,101.6,2022-10-23T12:51:40.603Z,2022-10-26T05:52:21Z,3866334947,347,,3866334945,56,Back,3866335215,233,200,,,,,,,,,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212443,200,5,1,19,20,b79uipsy57y1jqpy07h4i5ovk,1,52.6,-1.6,2022-10-23T12:51:40.603Z,2022-10-26T05:52:21Z,3866335177,347,,3866335175,56,Right,3866335205,233,196,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212613,201,1,1,19,38,b79uipsy57y1jqpy07h4i5ovk,1,48.7,0,2022-10-23T12:51:58.209Z,2022-10-26T05:52:24Z,3866336159,56,Back,3866336163,141,20.2,3866336161,140,48.0,3866336165,212,14.8,3866336167,213,1.6,3866336157,107,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212633,202,1,1,19,39,b79uipsy57y1jqpy07h4i5ovk,1,48,20.2,2022-10-23T12:51:59.186Z,2022-10-26T05:52:29Z,3873012903,178,,3866336251,213,5.4,3866336249,212,12.2,3866336243,56,Right,3866336245,140,55.8,3866336247,141,6.9,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476212719,203,1,1,19,40,b79uipsy57y1jqpy07h4i5ovk,0,55.8,6.9,2022-10-23T12:52:00.678Z,2022-10-26T05:52:32Z,3866336679,1,,3873012981,178,,3866336669,56,Right,3866336673,141,19.2,3866336667,155,,3866336671,140,90.6,3866336675,212,37.5,3866336677,213,0.2,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
