id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2499657727,114,1,1,10,33,20vymiy7bo8wkyxai3ew494fz,1,61.5,17.7,2023-01-22T13:44:59.017Z,2023-01-24T12:18:30Z,3989956615,56,Right,3989956617,140,68.5,3989956621,212,7.4,3992968731,178,,3989956619,141,18.6,3989956623,213,0.1,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657729,115,4,1,10,34,20vymiy7bo8wkyxai3ew494fz,1,66.2,20,2023-01-22T13:45:00.203Z,2023-01-24T12:18:38Z,3989956635,286,,3989956627,13,,3989956631,152,,3989956629,56,Right,3989956633,265,,3989956767,233,94,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657753,94,4,1,10,34,d0zdg647gvgc95xdtk1vpbkys,0,33.8,80,2023-01-22T13:45:00.204Z,2023-01-24T12:18:38Z,3989956751,285,,3989956743,13,,3989956749,265,,3989956771,233,115,3989956747,152,,3989956745,56,Back,3992968781,178,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658193,116,1,1,11,24,20vymiy7bo8wkyxai3ew494fz,0,68.4,16.2,2023-01-22T13:45:50.017Z,2023-01-24T12:18:42Z,3989959157,140,96.9,3989959151,155,,3989959161,212,51.2,3990730975,224,,3992968815,178,,3989959147,5,,3989959143,2,,3989959163,213,0.9,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,3989959155,56,Center,3989959159,141,77.3,3990730977,20,,3989959165,1,3989959153,152,,,,,,,,,,,,,,,,,,,,,
2499658237,95,12,1,11,28,d0zdg647gvgc95xdtk1vpbkys,1,1.3,25.4,2023-01-22T13:45:53.488Z,2023-01-24T12:18:49Z,3989959447,15,,3989959419,141,23.2,3989959423,213,3.8,3989959415,56,Back,3989959417,140,0.0,3992968851,388,,3989959421,212,2.4,3989959457,167,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658243,96,6,1,11,29,d0zdg647gvgc95xdtk1vpbkys,0,1.3,23,2023-01-22T13:45:54.807Z,2023-01-24T12:18:53Z,3989959453,56,Back,3989959491,233,117,3989959455,73,,,,,,,,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658209,117,6,1,11,29,20vymiy7bo8wkyxai3ew494fz,1,98.7,77,2023-01-22T13:45:54.807Z,2023-01-24T12:18:54Z,3989959263,56,Center,3989959487,233,96,3989959265,73,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658675,118,1,1,12,11,20vymiy7bo8wkyxai3ew494fz,0,99.6,99.3,2023-01-22T13:46:36.511Z,2023-01-24T12:18:59Z,3989961541,2,,3989961561,140,97.3,3989961567,212,33.7,3989961557,56,Center,3990733207,20,,3989961571,1,,3989961545,6,,3989961565,141,49.9,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,3989961553,223,,3989961569,213,4.6,3992968951,178,,3989961549,155,,,,,,,,,,,,,,,,,,,,,,,
2499658687,97,52,1,12,12,d0zdg647gvgc95xdtk1vpbkys,1,4.5,49.3,2023-01-22T13:46:38.256Z,2023-01-24T12:19:17Z,3990733867,378,,3992969009,388,,,,,,,,,,,,,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658843,98,1,1,12,22,d0zdg647gvgc95xdtk1vpbkys,1,13.3,51.8,2023-01-22T13:46:48.099Z,2023-01-24T12:19:29Z,3989962421,56,Back,3989962427,212,15.4,3989962425,141,70.7,3992969075,178,,3989962419,123,,3989962429,213,1.0,3989962423,140,21.3,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658865,99,1,1,12,26,d0zdg647gvgc95xdtk1vpbkys,1,28.1,75.2,2023-01-22T13:46:51.967Z,2023-01-24T12:19:36Z,3989962533,213,2.0,3989962529,141,92.6,3989962527,140,23.1,3992969107,178,,3989962531,212,12.9,3989962525,56,Back,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658907,100,1,1,12,27,d0zdg647gvgc95xdtk1vpbkys,1,20.5,91.7,2023-01-22T13:46:53.397Z,2023-01-24T12:19:41Z,3989962775,213,4.1,3989962771,141,63.9,3989962769,140,7.6,3992969139,178,,3989962767,56,Back,3989962773,212,23.3,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658943,101,1,1,12,34,d0zdg647gvgc95xdtk1vpbkys,1,7.4,59.1,2023-01-22T13:46:59.520Z,2023-01-24T12:19:45Z,3989962933,56,Back,3989962943,141,31.6,3989962937,140,7.6,3992969161,178,,3989962951,212,18.7,3989962955,213,4.7,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658971,102,1,1,12,39,d0zdg647gvgc95xdtk1vpbkys,1,25.7,16.9,2023-01-22T13:47:04.640Z,2023-01-24T12:19:51Z,3989963103,140,30.0,3989963099,56,Back,3992969199,178,,3989963113,212,9.1,3989963119,213,5.2,3989963107,141,5.3,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658995,103,1,1,12,41,d0zdg647gvgc95xdtk1vpbkys,0,31.2,5.8,2023-01-22T13:47:06.549Z,2023-01-24T12:19:58Z,3989963235,212,10.5,3989963237,213,0.1,3992969229,178,,3989963231,140,41.1,3989963229,56,Back,3989963233,141,7.7,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500238613,978,67,1,12,42,20vymiy7bo8wkyxai3ew494fz,1,57.3,91.8,2023-01-22T13:47:08.156Z,2023-01-24T14:40:01Z,3993006215,233,1052,,,,,,,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500238609,1052,67,1,12,42,d0zdg647gvgc95xdtk1vpbkys,0,42.7,8.2,2023-01-22T13:47:08.157Z,2023-01-24T13:22:06Z,3993006219,233,978,,,,,,,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659773,134,8,1,12,42,20vymiy7bo8wkyxai3ew494fz,1,59.1,90.2,2023-01-22T13:47:08.267Z,2023-01-24T14:40:01Z,3989967463,56,Left,3990736091,383,,3992969321,178,,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659017,120,49,1,12,43,20vymiy7bo8wkyxai3ew494fz,1,61.4,86.5,2023-01-22T13:47:08.615Z,2023-01-24T12:20:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658997,104,43,1,12,43,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-01-22T13:47:08.816Z,2023-01-22T13:48:08Z,3989966547,144,61,3989963241,56,Back,,,,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659013,119,1,1,12,43,20vymiy7bo8wkyxai3ew494fz,1,58.7,87.8,2023-01-22T13:47:09.068Z,2023-01-24T12:20:27Z,3989963321,56,Left,3989963327,212,3.1,3992969443,178,,3989963325,141,84.7,3989963323,140,60.8,3989963329,213,5.5,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499661233,153,61,1,12,43,20vymiy7bo8wkyxai3ew494fz,1,57.9,89.1,2023-01-22T13:47:09.164Z,2023-01-24T12:20:32Z,3992969487,178,,3989975247,56,Left,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659027,121,1,1,12,45,20vymiy7bo8wkyxai3ew494fz,1,61.4,86.5,2023-01-22T13:47:11.278Z,2023-01-24T12:20:40Z,3989963397,213,5.4,3989963395,212,8.8,3989963389,56,Center,3992969523,178,,3989963391,140,66.7,3989963393,141,76.4,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659043,122,1,1,12,47,20vymiy7bo8wkyxai3ew494fz,1,66.7,76.4,2023-01-22T13:47:13.139Z,2023-01-24T12:20:46Z,3989963483,213,4.2,3989963479,141,70.5,3989963481,212,4.6,3989963477,140,64.6,3992969545,178,,3989963475,56,Center,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659045,123,61,1,12,48,20vymiy7bo8wkyxai3ew494fz,1,64.3,69,2023-01-22T13:47:13.681Z,2023-01-24T12:20:53Z,3992969567,178,,3989963487,56,Center,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659063,124,1,1,12,49,20vymiy7bo8wkyxai3ew494fz,1,64.3,64.5,2023-01-22T13:47:15.222Z,2023-01-24T12:21:01Z,3989963579,141,57.0,3989963583,213,5.7,3992969627,178,,3989963581,212,9.6,3989963575,56,Center,3989963577,140,72.0,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659075,125,1,1,12,50,20vymiy7bo8wkyxai3ew494fz,1,71.9,57.2,2023-01-22T13:47:15.856Z,2023-01-24T12:21:18Z,3992969691,178,,3989963649,141,66.3,3989966157,210,15,3989963651,212,6.2,3989963653,213,1.4,3989963647,140,72.7,3989963645,56,Center,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2499659079,126,15,1,12,52,20vymiy7bo8wkyxai3ew494fz,1,72.8,66,2023-01-22T13:47:17.776Z,2023-01-24T12:21:19Z,3989963671,22,,3989966181,146,98.2,3989966177,103,12.7,3989966169,29,,3989963675,56,Center,3989966167,78,,3989966171,55,125,3989966251,233,105,4j5hfebi948ggjwexpndrub1m,Danilo,3989966183,147,50.5,3989966179,215,,3989963673,18,,3989965749,20,3992969733,178,3989966175,102,51.6,,,,,,,,,,,,,,,,,,
2499659113,105,10,1,12,53,d0zdg647gvgc95xdtk1vpbkys,1,4.2,48.5,2023-01-22T13:47:19.027Z,2023-01-24T12:21:24Z,3989964071,177,,3989963863,56,Back,3989963861,182,,3989965827,233,126,3990738927,376,,3989964073,180,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659121,106,52,1,12,53,d0zdg647gvgc95xdtk1vpbkys,1,4.2,48.5,2023-01-22T13:47:19.106Z,2023-01-24T12:21:30Z,3992969811,178,,3990739175,376,,,,,,,,,,,,,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659223,107,1,1,13,4,d0zdg647gvgc95xdtk1vpbkys,1,9.8,51.8,2023-01-22T13:47:30.392Z,2023-01-24T12:21:45Z,3989964433,213,1.1,3989964429,141,65.3,3989964423,123,,3989964427,140,14.1,3989964425,56,Back,3989964431,212,10.2,3992969909,178,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659265,108,1,1,13,6,d0zdg647gvgc95xdtk1vpbkys,1,14.1,65.1,2023-01-22T13:47:32.238Z,2023-01-24T12:21:51Z,3989964659,141,22.1,3989964661,212,29.2,3992969931,178,,3989964657,140,14.7,3989964663,213,4.7,3989964655,56,Back,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659299,109,1,1,13,11,d0zdg647gvgc95xdtk1vpbkys,1,19.3,23.8,2023-01-22T13:47:36.747Z,2023-01-24T12:21:59Z,3989964821,56,Back,3989964825,141,41.8,3989964827,212,20.9,3989964829,213,2.5,3989964823,140,3.2,3992969993,178,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659355,110,1,1,13,14,d0zdg647gvgc95xdtk1vpbkys,1,4.1,39.8,2023-01-22T13:47:40.016Z,2023-01-24T12:22:05Z,3989965149,56,Back,3989965155,212,48.5,3989965157,213,0.9,3989965151,140,32.3,3992970019,178,,3989965153,141,96.3,3989965159,1,,3989965147,155,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659387,111,3,1,13,17,d0zdg647gvgc95xdtk1vpbkys,1,37.4,91.8,2023-01-22T13:47:43.200Z,2023-01-24T12:22:14Z,3989965343,233,127,3989965341,286,,3990740313,465,,3989965339,56,Back,3992970085,178,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659369,127,45,1,13,17,20vymiy7bo8wkyxai3ew494fz,0,62.6,8.2,2023-01-22T13:47:43.200Z,2023-01-24T12:22:15Z,3989965257,56,Right,3989965261,285,,3989965461,233,111,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659429,112,1,1,13,22,d0zdg647gvgc95xdtk1vpbkys,1,44.5,81.5,2023-01-22T13:47:47.559Z,2023-01-24T12:22:24Z,3992970161,178,,3989965537,213,4.1,3989965535,212,7.8,3989965531,140,40.3,3989965529,56,Back,3989965533,141,72.0,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659465,113,1,1,13,25,d0zdg647gvgc95xdtk1vpbkys,1,41.1,72.5,2023-01-22T13:47:51.135Z,2023-01-24T12:22:37Z,3989965729,141,77.4,3992970237,178,,3989965733,213,2.9,3989965727,140,30.1,3989965725,56,Back,3989965731,212,12.0,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659479,114,1,1,13,28,d0zdg647gvgc95xdtk1vpbkys,1,29.9,77.3,2023-01-22T13:47:53.741Z,2023-01-24T12:22:44Z,3989965809,213,6.3,3989965803,140,36.8,3989965801,56,Back,3989965805,141,77.1,3992970283,178,,3989965807,212,7.2,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659527,115,1,1,13,31,d0zdg647gvgc95xdtk1vpbkys,1,35.7,74.3,2023-01-22T13:47:56.949Z,2023-01-24T12:22:51Z,3989966091,56,Back,3989966095,141,31.6,3989966103,213,4.7,3992970321,178,,3989966093,140,35.0,3989966099,212,29.0,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659575,116,1,1,13,35,d0zdg647gvgc95xdtk1vpbkys,0,34.7,31.3,2023-01-22T13:48:00.647Z,2023-01-24T12:22:56Z,3992970347,178,,3989966345,141,63.2,3989966347,212,64.5,3989966339,155,,3989966341,56,Center,3989966343,140,92.5,3989966349,213,0.3,3989966351,1,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659563,128,52,1,13,39,20vymiy7bo8wkyxai3ew494fz,1,12.5,40,2023-01-22T13:48:04.619Z,2023-01-24T12:23:02Z,3992970399,178,,3990741745,377,,,,,,,,,,,,,,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659615,129,1,1,13,40,20vymiy7bo8wkyxai3ew494fz,1,12.6,36.7,2023-01-22T13:48:06.315Z,2023-01-24T12:23:08Z,3989966571,56,Back,3989966577,212,19.3,3989966575,141,16.5,3989966569,123,,3992970433,178,,3989966573,140,25.5,3989966579,213,5.5,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659629,130,1,1,13,44,20vymiy7bo8wkyxai3ew494fz,1,27.9,10.1,2023-01-22T13:48:09.874Z,2023-01-24T12:23:15Z,3989966651,212,14.3,3989966649,141,15.8,3989966645,56,Back,3989966647,140,14.8,3992970461,178,,3989966653,213,2.9,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659665,131,1,1,13,47,20vymiy7bo8wkyxai3ew494fz,1,16.7,16.1,2023-01-22T13:48:12.450Z,2023-01-24T12:23:31Z,3989966819,140,2.8,3992970557,178,,3989966823,212,20.3,3989966825,213,2.4,3989966817,56,Back,3989966821,141,36.9,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659697,132,1,1,13,51,20vymiy7bo8wkyxai3ew494fz,0,4.2,29.2,2023-01-22T13:48:16.488Z,2023-01-24T12:23:38Z,3989967021,212,48.2,3989967025,1,,3992970587,178,,3989967017,140,48.1,3989967015,56,Back,3989967023,213,6.0,3989967019,141,8.6,3989967013,155,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659721,117,1,1,13,54,d0zdg647gvgc95xdtk1vpbkys,0,54.9,88.5,2023-01-22T13:48:20.353Z,2023-01-24T12:28:17Z,3989967181,3,,3989967185,140,59.9,3989967187,141,85.2,3989967189,212,5.7,3989967183,56,Left,3989967191,213,5.9,3992972037,388,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659723,133,1,1,13,55,20vymiy7bo8wkyxai3ew494fz,0,42.8,14.4,2023-01-22T13:48:21.205Z,2023-01-24T12:28:26Z,3989967207,140,66.3,3989967213,212,25.5,3989967201,3,,3992972081,388,,3989967215,213,0.3,3989967211,141,24.0,3989967203,56,Center,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659753,118,49,1,14,1,d0zdg647gvgc95xdtk1vpbkys,1,32.3,69.5,2023-01-22T13:48:26.552Z,2023-01-24T12:28:33Z,,,,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659799,119,1,1,14,1,d0zdg647gvgc95xdtk1vpbkys,1,31.4,68.9,2023-01-22T13:48:26.589Z,2023-01-24T12:28:40Z,3989967565,140,11.4,3989967567,141,46.4,3992972149,178,,3989967571,213,3.8,3989967569,212,26.0,3989967563,56,Back,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659811,120,1,1,14,7,d0zdg647gvgc95xdtk1vpbkys,1,11.4,45.5,2023-01-22T13:48:33.134Z,2023-01-24T12:28:44Z,3992972201,178,,3989967663,140,20.1,3989967669,213,1.0,3989967665,141,65.4,3989967667,212,16.3,3989967661,56,Back,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659849,121,1,1,14,9,d0zdg647gvgc95xdtk1vpbkys,1,20.4,67.5,2023-01-22T13:48:34.919Z,2023-01-24T12:28:49Z,3989967873,213,6.1,3989967867,140,23.9,3989967865,56,Back,3989967869,141,66.3,3992972235,178,,3989967871,212,3.8,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659861,122,1,1,14,10,d0zdg647gvgc95xdtk1vpbkys,1,23.9,66.5,2023-01-22T13:48:35.787Z,2023-01-24T12:28:53Z,3992972263,178,,3989967923,140,8.0,3989967929,213,2.5,3989967925,141,83.0,3989967927,212,20.1,3989967921,56,Back,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659875,123,1,1,14,12,d0zdg647gvgc95xdtk1vpbkys,1,8,83,2023-01-22T13:48:38.069Z,2023-01-24T12:28:57Z,3992972289,178,,3989968009,141,67.4,3989968011,212,11.2,3989968007,140,4.5,3989968005,56,Back,3989968013,213,4.4,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659909,124,1,1,14,15,d0zdg647gvgc95xdtk1vpbkys,1,4.5,67.4,2023-01-22T13:48:40.855Z,2023-01-24T12:29:01Z,3992972301,178,,3989968159,140,9.2,3989968165,213,1.3,3989968161,141,90.5,3989968157,56,Back,3989968163,212,16.5,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659973,125,1,1,14,17,d0zdg647gvgc95xdtk1vpbkys,1,9.3,91.7,2023-01-22T13:48:43.335Z,2023-01-24T12:29:07Z,3989968513,56,Back,3989968519,212,30.5,3992972321,178,,3989968511,155,,3989968521,213,6.2,3989968515,140,38.3,3989968517,141,90.0,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659977,126,4,1,14,21,d0zdg647gvgc95xdtk1vpbkys,1,36.6,87.2,2023-01-22T13:48:46.591Z,2023-01-24T12:29:15Z,3989968541,56,Back,3989968545,286,,3989968539,295,,3989968559,233,135,3989968543,152,,3989968537,13,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499659963,135,4,1,14,21,20vymiy7bo8wkyxai3ew494fz,0,63.4,12.8,2023-01-22T13:48:46.592Z,2023-01-24T12:29:14Z,3989968581,233,126,3989968443,56,Right,3992972355,178,,3989968447,285,,3989968439,13,,3989968445,152,,3989968441,295,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499660089,127,1,1,14,34,d0zdg647gvgc95xdtk1vpbkys,0,36.3,86.1,2023-01-22T13:48:59.758Z,2023-01-24T12:29:17Z,3989969349,189,,3992972381,178,,3989969135,5,,3989969149,213,5.5,3989969143,140,54.2,3989969139,152,,3989969147,212,26.4,3989969145,141,58.8,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,3989969141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499660255,139,8,1,14,35,20vymiy7bo8wkyxai3ew494fz,1,45.5,45.4,2023-01-22T13:49:01.202Z,2023-01-24T12:29:23Z,3990751811,385,,3992972415,178,,3989970003,56,Back,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499660099,136,49,1,14,38,20vymiy7bo8wkyxai3ew494fz,1,49.3,26.4,2023-01-22T13:49:03.685Z,2023-01-24T12:29:31Z,,,,,,,,,,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499660125,137,1,1,14,39,20vymiy7bo8wkyxai3ew494fz,0,50.3,23.3,2023-01-22T13:49:05.086Z,2023-01-24T12:29:39Z,3989969303,155,,3989969311,140,84.8,3989969317,213,0.0,3989969315,212,36.2,3989969319,1,,3989969313,141,23.7,3992972481,178,,3989969307,56,Center,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499660145,128,61,1,14,42,d0zdg647gvgc95xdtk1vpbkys,0,15.5,78.3,2023-01-22T13:49:08.218Z,2023-01-24T12:29:57Z,3989969425,56,Back,3992972559,178,,,,,,,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499806277,800,56,1,14,46,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-01-22T13:49:11.666Z,2023-01-24T12:30:04Z,3990756489,56,Right,,,,,,,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499660167,129,6,1,14,47,d0zdg647gvgc95xdtk1vpbkys,0,7.4,86.8,2023-01-22T13:49:13.103Z,2023-01-24T12:30:08Z,3989969511,73,,3989969509,56,Back,3989969581,233,138,,,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499660159,138,6,1,14,47,20vymiy7bo8wkyxai3ew494fz,1,92.6,13.2,2023-01-22T13:49:13.103Z,2023-01-24T12:30:07Z,3989969483,75,,3989969481,56,Right,3989969543,233,129,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
