id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2499439111,491,12,2,54,5,ears40cp6opsgvhsy0dgyszpd,1,5.7,60.8,2023-01-21T20:12:21.875Z,2023-01-23T09:56:08Z,3988802795,56,Back,3988802799,141,78.1,3988802803,213,0.6,3988802805,15,,3991697037,388,,3988802801,212,21.6,3988802797,140,22.9,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439127,492,49,2,54,7,ears40cp6opsgvhsy0dgyszpd,1,23.9,78.2,2023-01-21T20:12:23.860Z,2023-01-23T09:56:12Z,,,,,,,,,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439163,493,1,2,54,7,ears40cp6opsgvhsy0dgyszpd,1,23.9,78.2,2023-01-21T20:12:23.969Z,2023-01-23T09:56:14Z,3991697081,178,,3988803035,213,5.2,3988803033,212,21.7,3988803027,56,Back,3988803029,140,33.4,3988803031,141,49.9,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439195,494,1,2,54,9,ears40cp6opsgvhsy0dgyszpd,1,33.3,49.3,2023-01-21T20:12:26.411Z,2023-01-23T09:56:17Z,3991697095,178,,3988803221,213,4.3,3988803213,56,Back,3988803215,140,29.0,3988803219,212,12.3,3988803217,141,32.4,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439199,495,50,2,54,11,ears40cp6opsgvhsy0dgyszpd,1,28.2,39.2,2023-01-21T20:12:28.197Z,2023-01-23T09:57:00Z,3988803247,285,,3988803245,56,Back,3988803397,233,479,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439219,479,7,2,54,12,89w5c6pw7vn0dxypi61tt0g4k,0,71.8,60.8,2023-01-21T20:12:28.897Z,2023-01-23T09:57:06Z,3988803363,286,,3988803361,56,Center,3991697191,178,,3989784497,383,,3988803379,233,495,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499624617,833,61,2,54,12,ears40cp6opsgvhsy0dgyszpd,1,32.5,37.5,2023-01-21T20:12:28.904Z,2023-01-23T09:56:56Z,3989785099,56,Back,3991697209,178,,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439241,481,49,2,54,12,89w5c6pw7vn0dxypi61tt0g4k,1,77.8,57.2,2023-01-21T20:12:29.409Z,2023-01-23T09:57:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439237,480,43,2,54,15,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2023-01-21T20:12:32.231Z,2023-01-21T20:12:41Z,3988803443,213,0.6,3988803433,155,0,3988803435,56,Center,3988803439,141,57.2,3988803441,212,0.9,3988803787,144,1,3988803437,140,77.8,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439259,482,1,2,54,16,89w5c6pw7vn0dxypi61tt0g4k,1,78.6,62.9,2023-01-21T20:12:32.582Z,2023-01-23T09:57:16Z,3988803547,213,1.5,3988803541,140,79.3,3988803539,56,Left,3988803545,212,14.6,3988803543,141,84.3,3991697415,178,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439275,483,1,2,54,18,89w5c6pw7vn0dxypi61tt0g4k,1,80.5,84.2,2023-01-21T20:12:34.701Z,2023-01-23T09:57:19Z,3988803605,56,Center,3988803611,212,9.6,3988803609,141,71.9,3991697431,178,,3988803615,213,4.2,3988803607,140,76.0,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439321,484,1,2,54,20,89w5c6pw7vn0dxypi61tt0g4k,1,77.9,72.2,2023-01-21T20:12:36.752Z,2023-01-23T09:57:21Z,3988803889,212,14.2,3991697451,178,,3988803883,56,Left,3988803885,140,87.8,3988803887,141,86.4,3988803891,213,0.7,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439335,485,1,2,54,23,89w5c6pw7vn0dxypi61tt0g4k,1,87.8,84.3,2023-01-21T20:12:40.345Z,2023-01-23T09:57:26Z,3988803941,56,Center,3991697487,178,,3988803947,212,12.1,3988803945,141,66.6,3988803943,140,87.0,3988803949,213,4.6,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439347,486,1,2,54,24,89w5c6pw7vn0dxypi61tt0g4k,1,87.3,65.1,2023-01-21T20:12:41.135Z,2023-01-23T09:57:30Z,3991697507,178,,3988803997,140,92.7,3988804003,212,7.0,3988804005,213,0.6,3988803995,56,Center,3988803999,141,71.1,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439355,487,1,2,54,26,89w5c6pw7vn0dxypi61tt0g4k,0,93.5,68.6,2023-01-21T20:12:43.407Z,2023-01-23T09:57:35Z,3988804141,286,,3988804047,213,4.7,3991697549,178,,3988804135,236,,3988804041,140,93.5,3988804137,233,496,3988804043,141,66.9,3988804045,212,1.2,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,3988804039,56,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439373,496,74,2,54,27,ears40cp6opsgvhsy0dgyszpd,1,6.4,33,2023-01-21T20:12:43.497Z,2023-01-23T09:57:38Z,3991697569,178,,3988804103,56,Back,3988804105,285,,3988804167,233,487,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439413,497,12,2,54,28,ears40cp6opsgvhsy0dgyszpd,1,7.7,26.7,2023-01-21T20:12:44.834Z,2023-01-23T09:57:41Z,3988804355,167,,3988804311,56,Back,3991697619,178,,3988804317,212,21.7,3988804315,141,0.0,3988804313,140,16.7,3988804319,213,5.2,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439541,488,5,2,54,30,89w5c6pw7vn0dxypi61tt0g4k,1,84.6,101.4,2023-01-21T20:12:46.803Z,2023-01-23T09:57:43Z,3988805013,56,Left,3988805015,347,,3988805043,233,498,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439421,498,5,2,54,30,ears40cp6opsgvhsy0dgyszpd,0,15.4,-1.4,2023-01-21T20:12:46.803Z,2023-01-23T09:57:43Z,3988805061,233,488,3988804353,347,,3988804351,56,Back,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439601,489,1,2,54,50,89w5c6pw7vn0dxypi61tt0g4k,1,73.2,100,2023-01-21T20:13:06.687Z,2023-01-23T09:57:47Z,3988805339,141,86.7,3988805343,213,4.6,3988805333,107,,3988805335,56,Left,3988805337,140,71.8,3988805341,212,9.5,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439617,490,1,2,54,51,89w5c6pw7vn0dxypi61tt0g4k,1,71.8,86.7,2023-01-21T20:13:07.535Z,2023-01-23T09:57:53Z,3991697809,178,,3988805421,56,Left,3988805427,212,6.6,3988805425,141,95.6,3988805423,140,74.4,3988805429,213,1.1,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439623,491,3,2,54,53,89w5c6pw7vn0dxypi61tt0g4k,0,75.7,95.8,2023-01-21T20:13:09.550Z,2023-01-23T09:58:00Z,3991697921,178,,3989787875,465,,3988805453,286,,3988805695,233,499,3988805451,56,Left,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439661,499,7,2,54,53,ears40cp6opsgvhsy0dgyszpd,1,24.3,4.2,2023-01-21T20:13:09.669Z,2023-01-23T09:58:02Z,3988805683,233,491,3988805645,167,,3988805649,285,,3988805647,56,Back,3991697945,178,,3989788187,383,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439795,492,5,2,54,54,89w5c6pw7vn0dxypi61tt0g4k,1,77.4,101.5,2023-01-21T20:13:11.129Z,2023-01-23T09:58:04Z,3988806379,233,500,3988806365,347,,3988806361,56,Left,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439667,500,5,2,54,54,ears40cp6opsgvhsy0dgyszpd,0,22.6,-1.5,2023-01-21T20:13:11.129Z,2023-01-23T09:58:05Z,3988805679,347,,3988806385,233,492,3988805677,56,Back,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439807,493,1,2,55,4,89w5c6pw7vn0dxypi61tt0g4k,1,78.9,100,2023-01-21T20:13:21.172Z,2023-01-23T09:58:16Z,3988806421,141,76.8,3988806415,107,,3988806419,140,81.3,3988806423,212,16.5,3988806425,213,4.9,3988806417,56,Center,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439813,494,1,2,55,6,89w5c6pw7vn0dxypi61tt0g4k,0,81.3,76.8,2023-01-21T20:13:22.953Z,2023-01-23T09:58:21Z,3988809387,286,,3988806453,212,6.6,3988806455,213,5.9,3988806447,56,Center,3988809381,236,,3991698077,178,,3988806451,141,73.2,3988806449,140,87.1,2nwthqvbk70e2qo35dgp35979,V. van Crooij,3988809383,233,,,,,,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440347,511,74,2,55,6,ears40cp6opsgvhsy0dgyszpd,1,20.5,20.1,2023-01-21T20:13:23.041Z,2023-01-23T09:59:35Z,3988809199,56,Back,3991698633,178,,3988809201,285,,3988809391,233,494,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499625485,899,44,2,55,8,89w5c6pw7vn0dxypi61tt0g4k,1,85.3,77.8,2023-01-21T20:13:24.476Z,2023-01-23T11:10:06Z,3989973605,233,834,3989789743,56,Center,3989789745,286,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499625489,834,44,2,55,8,ears40cp6opsgvhsy0dgyszpd,0,14.7,22.2,2023-01-21T20:13:24.477Z,2023-01-23T09:59:40Z,3989789759,56,Back,3989973623,233,899,3989789761,285,,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440421,505,1,2,55,8,89w5c6pw7vn0dxypi61tt0g4k,1,84.5,77.9,2023-01-21T20:13:24.525Z,2023-01-23T11:10:07Z,3988809589,212,3.4,3988809585,140,87.6,3988809583,56,Center,3988809587,141,76.7,3991698735,388,,3988809581,3,,3988809591,213,6.0,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439869,495,1,2,55,9,89w5c6pw7vn0dxypi61tt0g4k,1,90.6,73.8,2023-01-21T20:13:25.940Z,2023-01-23T09:59:48Z,3988806735,212,10.8,3988806733,141,89.3,3988806729,56,Left,3988806731,140,92.8,3991698757,178,,3988806737,213,1.4,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439889,496,1,2,55,11,89w5c6pw7vn0dxypi61tt0g4k,1,92.8,89.3,2023-01-21T20:13:27.711Z,2023-01-23T09:59:50Z,3988806801,212,6.0,3988806797,140,87.1,3991698789,178,,3988806795,56,Left,3988806803,213,3.0,3988806799,141,90.2,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439905,497,1,2,55,13,89w5c6pw7vn0dxypi61tt0g4k,0,87.3,89.9,2023-01-21T20:13:29.775Z,2023-01-23T09:59:53Z,3988806869,141,60.5,3989791125,224,,3988806865,56,Center,3988806863,155,,3991698809,178,,3988806861,2,,3988806871,212,20.2,3988806867,140,89.8,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,3989791127,72,3988806873,213,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439933,501,12,2,55,14,ears40cp6opsgvhsy0dgyszpd,1,8.2,37.9,2023-01-21T20:13:30.760Z,2023-01-23T09:59:56Z,3988807035,212,13.8,3988807033,141,43.7,3988807061,15,,3988807037,213,0.3,3988807029,56,Back,3988807031,140,20.8,3991698843,388,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439955,502,12,2,55,15,ears40cp6opsgvhsy0dgyszpd,1,20.8,43.7,2023-01-21T20:13:31.700Z,2023-01-23T10:00:03Z,3988807149,141,42.7,3991698877,178,,3988807151,212,2.6,3988807155,213,6.0,3988807143,56,Back,3988807145,140,23.2,3988807177,15,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439991,498,1,2,55,17,89w5c6pw7vn0dxypi61tt0g4k,1,74.3,57.6,2023-01-21T20:13:33.681Z,2023-01-23T10:00:13Z,3991698949,178,,3988807367,212,7.3,3988807361,56,Center,3988807369,213,4.8,3988807881,210,13,3988807365,141,46.9,3988807363,140,74.7,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439993,499,13,2,55,19,89w5c6pw7vn0dxypi61tt0g4k,1,75.5,45.8,2023-01-21T20:13:35.715Z,2023-01-23T10:00:13Z,3988807897,102,41.2,3988807903,230,97.3,3988807905,231,49.5,3988807377,18,,3988807671,20,,3988807901,215,,3988807891,29,,3988807375,22,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,3988807899,103,3991698969,178,3988807889,84,,31.9,,,3988807379,56,Center,3988807893,55,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439995,500,5,2,55,20,89w5c6pw7vn0dxypi61tt0g4k,0,101,39.4,2023-01-21T20:13:37.213Z,2023-01-23T10:00:14Z,3988807401,346,,3988807483,233,503,3988807397,56,Center,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499439979,503,5,2,55,20,ears40cp6opsgvhsy0dgyszpd,1,-1,60.6,2023-01-21T20:13:37.213Z,2023-01-23T10:00:15Z,3988807457,233,500,3988807301,346,,3988807299,56,Back,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440093,504,1,2,55,26,ears40cp6opsgvhsy0dgyszpd,1,5,63,2023-01-21T20:13:43.074Z,2023-01-23T10:00:19Z,3988807937,141,96.3,3988807931,124,,3989792509,189,,3988807941,213,0.9,3988807939,212,28.8,3988807933,56,Back,3988807935,140,22.0,3988807945,237,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440125,505,1,2,55,32,ears40cp6opsgvhsy0dgyszpd,1,28.6,95.9,2023-01-21T20:13:48.786Z,2023-01-23T10:00:22Z,3991699019,178,,3988808119,212,16.5,3988808121,213,3.8,3988808115,140,15.8,3988808113,56,Back,3988808117,141,81.8,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440207,506,1,2,55,35,ears40cp6opsgvhsy0dgyszpd,1,15.3,75.1,2023-01-21T20:13:51.813Z,2023-01-23T10:00:24Z,3988808557,213,5.0,3988808549,56,Back,3988808551,140,23.3,3991699043,178,,3988808555,212,29.0,3988808553,141,34.3,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440229,507,1,2,55,42,ears40cp6opsgvhsy0dgyszpd,1,44.3,30.9,2023-01-21T20:13:58.610Z,2023-01-23T10:00:27Z,3988808715,213,0.5,3991699065,178,,3988808707,56,Center,3988808713,212,37.7,3988808711,141,58.1,3988808709,140,75.6,3988808705,155,,3988808717,1,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440237,508,44,2,55,44,ears40cp6opsgvhsy0dgyszpd,1,74.2,59.3,2023-01-21T20:14:01.059Z,2023-01-23T11:10:07Z,3988808741,286,,3988808759,233,501,3988808739,56,Center,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440241,501,44,2,55,44,89w5c6pw7vn0dxypi61tt0g4k,0,25.8,40.7,2023-01-21T20:14:01.060Z,2023-01-23T10:00:30Z,3988808755,56,Back,3988808781,233,508,3988808757,285,,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440245,509,1,2,55,44,ears40cp6opsgvhsy0dgyszpd,0,75.6,58.1,2023-01-21T20:14:01.128Z,2023-01-23T11:10:08Z,3988808793,141,71.1,3988808785,3,,3988808795,212,19.9,3988808789,56,Center,3988808791,140,92.6,3991699107,388,,3988808787,168,,3988808797,213,0.5,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440267,502,49,2,55,46,89w5c6pw7vn0dxypi61tt0g4k,1,3.6,27.7,2023-01-21T20:14:02.810Z,2023-01-23T10:23:22Z,,,,,,,,,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440283,503,61,2,55,48,89w5c6pw7vn0dxypi61tt0g4k,0,1.8,27.8,2023-01-21T20:14:04.530Z,2023-01-23T10:00:48Z,3988808941,56,Back,3991699239,178,,,,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440295,504,6,2,55,49,89w5c6pw7vn0dxypi61tt0g4k,0,13,32.4,2023-01-21T20:14:06.236Z,2023-01-23T10:00:49Z,3988809035,233,510,3988809001,56,Back,3988809003,73,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440279,510,6,2,55,49,ears40cp6opsgvhsy0dgyszpd,1,87,67.6,2023-01-21T20:14:06.236Z,2023-01-23T10:00:50Z,3988808933,73,,3988808931,56,Center,3988809009,233,504,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440499,512,1,2,56,9,ears40cp6opsgvhsy0dgyszpd,0,99.4,99.5,2023-01-21T20:14:26.409Z,2023-01-23T10:00:52Z,3988810051,223,,3988810045,2,,3988810053,56,Center,3988810055,140,96.6,3991699265,178,,3988810059,212,26.3,3989794357,20,,3988810057,141,61.1,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,3988810061,213,3988810047,6,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440561,506,4,2,56,10,89w5c6pw7vn0dxypi61tt0g4k,1,5.9,40.7,2023-01-21T20:14:26.629Z,2023-01-23T10:24:11Z,3988810561,233,513,3988810471,285,,3988810463,13,,3988810465,56,Back,3988810467,152,,3988848563,294,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440555,513,4,2,56,10,ears40cp6opsgvhsy0dgyszpd,0,94.1,59.3,2023-01-21T20:14:26.630Z,2023-01-23T10:24:11Z,3988810439,286,,3988810433,56,Center,3988810435,152,,3991699307,178,,3988814773,294,,3988810431,13,,3988810567,233,506,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440773,507,1,2,56,35,89w5c6pw7vn0dxypi61tt0g4k,0,14.5,41.7,2023-01-21T20:14:52.330Z,2023-01-23T10:01:02Z,3988811597,213,6.1,3988811587,152,,3988811591,140,71.4,3991699373,178,,3988811589,56,Center,3988811599,1,,3988811595,212,61.2,3988811593,141,22.5,eamuyjut271ytghb2q4ljqbpx,N. Olij,3988811585,157,3988811583,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440769,514,49,2,56,42,ears40cp6opsgvhsy0dgyszpd,1,26.3,77.8,2023-01-21T20:14:58.456Z,2023-01-23T10:01:14Z,,,,,,,,,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440791,515,1,2,56,42,ears40cp6opsgvhsy0dgyszpd,1,26.5,76.9,2023-01-21T20:14:58.565Z,2023-01-23T10:01:15Z,3988811689,212,5.9,3991699501,178,,3988811693,1,,3988811683,56,Back,3988811685,140,31.7,3988811687,141,73.5,3988811691,213,5.9,3988811681,157,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440811,516,1,2,56,42,ears40cp6opsgvhsy0dgyszpd,1,31.7,73.8,2023-01-21T20:14:59.435Z,2023-01-23T10:01:24Z,3988811815,1,,3988811813,213,0.9,3988811807,140,41.4,3988811811,212,15.5,3991699585,178,,3988811809,141,90.9,3988811803,157,,3988811805,56,Back,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440837,518,49,2,56,44,ears40cp6opsgvhsy0dgyszpd,1,40.6,89.9,2023-01-21T20:15:01.060Z,2023-01-23T10:01:34Z,,,,,,,,,,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440825,517,3,2,56,45,ears40cp6opsgvhsy0dgyszpd,0,38,83.5,2023-01-21T20:15:01.606Z,2023-01-23T10:01:36Z,3988811865,56,Back,3988812047,233,508,3989797573,464,,3988811867,286,,3991699703,178,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440847,508,7,2,56,45,89w5c6pw7vn0dxypi61tt0g4k,1,62,16.5,2023-01-21T20:15:01.751Z,2023-01-23T10:01:39Z,3988811969,285,,3988811967,56,Right,3991699725,178,,3989797921,383,,3988812019,233,517,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440857,509,49,2,56,46,89w5c6pw7vn0dxypi61tt0g4k,1,59.7,15.5,2023-01-21T20:15:02.970Z,2023-01-23T10:01:44Z,,,,,,,,,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499440907,510,1,2,56,46,89w5c6pw7vn0dxypi61tt0g4k,0,59.9,15.4,2023-01-21T20:15:03.075Z,2023-01-23T10:01:47Z,3988812255,155,,3988812261,141,1.4,3991699807,178,,3988812259,140,93.1,3988812267,1,,3988812265,213,6.0,3988812263,212,36.1,3988812257,56,Right,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
