id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/16/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2512339953,254,1,1,26,30,ears40cp6opsgvhsy0dgyszpd,1,48,24.4,2023-02-25T19:28:35.835Z,2023-02-28T11:03:37Z,4056589735,213,1.4,4056589733,212,22.4,4056589727,56,Center,4056589729,140,51.3,4063212025,178,,4056589731,141,57.0,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512339993,255,1,1,26,37,ears40cp6opsgvhsy0dgyszpd,1,53.2,72.7,2023-02-25T19:28:42.698Z,2023-02-28T11:03:47Z,4056589983,140,60.8,4056589985,141,98.0,4056589989,213,1.1,4056589987,212,19.0,4063212259,178,,4056589981,56,Left,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340017,256,1,1,26,40,ears40cp6opsgvhsy0dgyszpd,1,60.7,96,2023-02-25T19:28:46.202Z,2023-02-28T11:03:55Z,4063212495,178,,4056590119,56,Left,4056590123,141,93.6,4056590125,212,1.8,4056590127,213,4.2,4056590121,140,59.9,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340047,257,1,1,26,43,ears40cp6opsgvhsy0dgyszpd,1,57.7,96.3,2023-02-25T19:28:48.970Z,2023-02-28T11:04:02Z,4056590297,56,Back,4056590299,140,45.1,4056590301,141,94.2,4063212613,178,,4056590303,212,13.3,4056590305,213,3.2,,,,,,,9gsuha7f2ldpqo091yrlykvyt,M. Mahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340079,258,1,1,26,45,ears40cp6opsgvhsy0dgyszpd,1,45.1,94.1,2023-02-25T19:28:50.540Z,2023-02-28T11:04:08Z,4056590475,140,53.4,4056590473,56,Center,4063212737,178,,4056590481,213,5.1,4056590477,141,65.1,4056590479,212,21.6,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340097,259,1,1,26,47,ears40cp6opsgvhsy0dgyszpd,0,54.1,57.9,2023-02-25T19:28:53.356Z,2023-02-28T11:04:13Z,4056590641,213,0.7,4056590633,56,Left,4063212907,178,,4056590635,140,89.1,4056590637,141,100.0,4056590643,1,,4056590639,212,47.0,4056590631,155,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340101,260,5,1,26,52,ears40cp6opsgvhsy0dgyszpd,0,87,100.7,2023-02-25T19:28:57.900Z,2023-02-28T11:04:22Z,4056590657,56,Left,4056590659,347,,4056590831,233,264,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340121,264,5,1,26,52,3kfktv64h7kg7zryax1wktr5r,1,13,-0.7,2023-02-25T19:28:57.900Z,2023-02-28T11:04:22Z,4056590775,347,,4056590773,56,Back,4056590793,233,260,,,,,,,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340333,265,1,1,27,8,3kfktv64h7kg7zryax1wktr5r,1,19.8,0,2023-02-25T19:29:13.847Z,2023-02-28T11:04:28Z,4056591965,107,,4056591977,213,1.6,4056591975,212,9.5,4056591973,141,13.2,4056591969,140,19.9,4056591967,56,Back,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340357,266,1,1,27,9,3kfktv64h7kg7zryax1wktr5r,1,20.4,10.1,2023-02-25T19:29:14.756Z,2023-02-28T11:04:35Z,4056592131,157,,4056592139,212,32.6,4056592143,1,,4056592137,141,32.2,4056592133,56,Back,4056592135,140,48.0,4063213533,178,,4056592141,213,0.5,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340365,267,44,1,27,12,3kfktv64h7kg7zryax1wktr5r,1,47.6,31.6,2023-02-25T19:29:17.639Z,2023-02-28T14:38:02Z,4056592187,285,,4056592185,56,Back,4056592199,233,261,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340361,261,44,1,27,12,ears40cp6opsgvhsy0dgyszpd,0,52.4,68.4,2023-02-25T19:29:17.640Z,2023-02-28T11:04:40Z,4056592203,233,267,4056592167,286,,4056592165,56,Center,,,,,,,,,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340369,268,1,1,27,12,3kfktv64h7kg7zryax1wktr5r,0,47.9,32.1,2023-02-25T19:29:17.672Z,2023-02-28T14:38:02Z,4063214231,388,,4056592217,213,0.6,4056592211,140,64.9,4056592209,56,Center,4056592207,3,,4056592213,141,49.0,4056592215,212,21.2,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340371,262,49,1,27,14,ears40cp6opsgvhsy0dgyszpd,1,31.7,47.8,2023-02-25T19:29:19.639Z,2023-02-28T11:05:33Z,,,,,,,,,,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340455,263,1,1,27,14,ears40cp6opsgvhsy0dgyszpd,1,31.7,47.8,2023-02-25T19:29:19.674Z,2023-02-28T11:05:37Z,4056592765,141,51.3,4056592763,140,13.5,4056592761,56,Back,4063215221,178,,4056592769,213,3.0,4056592767,212,19.3,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340475,264,1,1,27,22,ears40cp6opsgvhsy0dgyszpd,1,12,53.4,2023-02-25T19:29:27.893Z,2023-02-28T11:05:41Z,4056592893,1,,4056592881,155,,4056592889,212,36.3,4056592887,141,76.3,4056592885,140,43.2,4056592891,213,0.4,4056592883,56,Back,4063215371,178,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340477,265,1,1,27,24,ears40cp6opsgvhsy0dgyszpd,0,43.2,76.3,2023-02-25T19:29:29.484Z,2023-02-28T11:06:54Z,4056592917,212,17.7,4056592903,3,,4056592905,56,Back,4056592909,140,47.2,4056592913,141,100.0,4056592921,213,1.3,4063217325,388,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340485,266,5,1,27,26,ears40cp6opsgvhsy0dgyszpd,0,44.7,101.3,2023-02-25T19:29:31.472Z,2023-02-28T11:07:04Z,4056593007,233,269,4056592941,347,,4056592939,56,Back,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340493,269,5,1,27,26,3kfktv64h7kg7zryax1wktr5r,1,55.3,-1.3,2023-02-25T19:29:31.472Z,2023-02-28T11:07:03Z,4056592971,56,Right,4056592973,347,,4056593003,233,266,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340555,270,1,1,27,30,3kfktv64h7kg7zryax1wktr5r,1,57.9,0,2023-02-25T19:29:36.367Z,2023-02-28T11:07:11Z,4056593371,212,18.8,4056593365,56,Right,4056593363,107,,4056593367,140,70.1,4056593369,141,19.2,4056593373,213,0.8,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340561,271,1,1,27,32,3kfktv64h7kg7zryax1wktr5r,0,70.1,19.2,2023-02-25T19:29:37.868Z,2023-02-28T11:07:18Z,4056593405,56,Right,4056593411,212,15.3,4063217903,178,,4056593413,213,5.1,4056593409,141,0.0,4056593407,140,75.6,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340831,267,5,1,27,33,ears40cp6opsgvhsy0dgyszpd,1,27,101.8,2023-02-25T19:29:39.437Z,2023-02-28T11:07:29Z,4056594981,347,,4056594983,233,272,4056594979,56,Back,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340565,272,5,1,27,33,3kfktv64h7kg7zryax1wktr5r,0,73,-1.8,2023-02-25T19:29:39.437Z,2023-02-28T11:07:30Z,4056593429,347,,4056593427,56,Right,4056594999,233,267,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340847,268,1,1,27,56,ears40cp6opsgvhsy0dgyszpd,0,32.2,100,2023-02-25T19:30:01.802Z,2023-02-28T11:07:34Z,4056595051,140,38.3,4056595045,107,,4056595059,212,11.6,4056595055,141,87.7,4056595061,213,5.3,4056595047,56,Back,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340873,273,1,1,27,57,3kfktv64h7kg7zryax1wktr5r,0,54.5,10.4,2023-02-25T19:30:03.390Z,2023-02-28T11:07:41Z,4056595215,212,13.9,4056595213,141,18.6,4056595209,56,Right,4056595207,3,,4056595211,140,66.6,4063218505,178,,4056595217,213,0.4,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340903,269,1,1,27,58,ears40cp6opsgvhsy0dgyszpd,0,28,75.7,2023-02-25T19:30:04.241Z,2023-02-28T11:07:48Z,4056595343,56,Back,4056595339,3,,4056595351,213,0.7,4056595345,140,42.2,4056595347,141,95.1,4056595349,212,19.9,4063218729,388,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340911,274,49,1,28,1,3kfktv64h7kg7zryax1wktr5r,1,53.1,3.8,2023-02-25T19:30:06.591Z,2023-02-28T11:07:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340923,275,1,1,28,1,3kfktv64h7kg7zryax1wktr5r,0,53.1,3.8,2023-02-25T19:30:06.631Z,2023-02-28T11:07:59Z,4056595447,212,15.5,4056595449,213,0.1,4056595441,56,Right,4063219017,178,,4056595443,140,67.8,4056595445,141,5.2,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512340925,270,49,1,28,2,ears40cp6opsgvhsy0dgyszpd,1,28.7,95.3,2023-02-25T19:30:08.154Z,2023-02-28T11:08:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512341019,271,1,1,28,4,ears40cp6opsgvhsy0dgyszpd,1,22.8,87.2,2023-02-25T19:30:10.161Z,2023-02-28T11:08:12Z,4056595961,141,55.7,4056595959,140,6.8,4063219347,178,,4056595957,56,Back,4056595963,212,27.2,4056595965,213,4.0,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512341083,272,1,1,28,9,ears40cp6opsgvhsy0dgyszpd,1,7.9,47.3,2023-02-25T19:30:14.484Z,2023-02-28T11:08:16Z,4056596361,140,45.7,4056596369,1,,4056596367,213,5.7,4056596363,141,11.7,4056596365,212,46.5,4063219427,178,,4056596357,155,,4056596359,56,Back,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512341087,273,4,1,28,13,ears40cp6opsgvhsy0dgyszpd,1,51,4.6,2023-02-25T19:30:18.683Z,2023-02-28T11:08:24Z,4056596395,286,,4056596393,265,,4056596387,13,,4056596389,56,Right,4056596471,233,276,4056596391,152,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512341093,276,4,1,28,13,3kfktv64h7kg7zryax1wktr5r,0,49,95.4,2023-02-25T19:30:18.684Z,2023-02-28T11:08:24Z,4056596417,56,Back,4056596419,152,,4056596517,233,273,4056596423,285,,4063219603,178,,4056596421,265,,4056596415,13,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512341707,274,1,1,28,49,ears40cp6opsgvhsy0dgyszpd,1,54.1,7.9,2023-02-25T19:30:55.179Z,2023-02-28T11:08:28Z,4056599585,141,93.0,4056599591,1,,4056599577,152,,4056599583,140,89.5,4056599571,5,,4056599581,56,Left,4063219723,178,,4056599575,196,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,4056599573,155,4056599589,213,4056599587,212,,,,,,,,,,,,,,,,68.8,,1.0,,,,,,,,,,,,,,,
2512341741,275,1,1,28,59,ears40cp6opsgvhsy0dgyszpd,1,84.3,95.9,2023-02-25T19:31:04.711Z,2023-02-28T11:08:45Z,4056599755,141,98.9,4056599751,56,Left,4056599753,140,72.7,4063220159,178,,4056599759,213,3.0,4056599757,212,12.3,,,,,,,9gsuha7f2ldpqo091yrlykvyt,M. Mahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512341769,276,1,1,29,1,ears40cp6opsgvhsy0dgyszpd,1,72.7,97.7,2023-02-25T19:31:07.351Z,2023-02-28T11:08:53Z,4063220429,178,,4056599893,212,13.7,4056599889,141,77.6,4056599883,140,71.7,4056599879,56,Center,4056599897,213,4.6,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512341857,277,1,1,29,4,ears40cp6opsgvhsy0dgyszpd,1,70.9,82.3,2023-02-25T19:31:09.475Z,2023-02-28T11:08:59Z,4056600377,213,0.3,4056600371,140,74.9,4063220585,178,,4056600369,56,Left,4056600375,212,4.3,4056600373,141,83.9,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513612339,1085,83,1,29,8,3kfktv64h7kg7zryax1wktr5r,1,29.3,36.6,2023-02-25T19:31:13.942Z,2023-02-28T12:19:00Z,4063338937,399,124088,,,,,,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512341867,278,1,1,29,10,ears40cp6opsgvhsy0dgyszpd,1,64.9,50.7,2023-02-25T19:31:15.763Z,2023-02-28T11:09:25Z,4056600415,212,11.7,4056600413,141,35.7,4056600409,56,Center,4056600411,140,59.5,4063221297,178,,4056600417,213,4.2,,,,,,,9gsuha7f2ldpqo091yrlykvyt,M. Mahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512341899,279,1,1,29,12,ears40cp6opsgvhsy0dgyszpd,1,56,34.9,2023-02-25T19:31:17.730Z,2023-02-28T11:09:36Z,4056600571,140,51.7,4056600577,213,4.2,4063221571,178,,4056600573,141,23.4,4056600575,212,9.0,4056600569,56,Center,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512341965,280,1,1,29,13,ears40cp6opsgvhsy0dgyszpd,1,51.7,23.4,2023-02-25T19:31:18.600Z,2023-02-28T11:09:44Z,4056600939,140,16.4,4056600943,141,65.2,4056600945,212,46.7,4063221783,178,,4056600949,1,,4056600947,213,2.5,4056600935,56,Back,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512341979,281,1,1,29,20,ears40cp6opsgvhsy0dgyszpd,1,18,57.5,2023-02-25T19:31:25.541Z,2023-02-28T11:09:59Z,4056601051,141,37.3,4056601049,140,24.4,4056601047,56,Back,4063222385,178,,4056601055,213,5.2,4056601053,212,15.3,,,,,,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342081,282,1,1,29,25,ears40cp6opsgvhsy0dgyszpd,1,36.9,35.1,2023-02-25T19:31:30.617Z,2023-02-28T11:10:04Z,4063222515,178,,4056601693,140,55.3,4056601695,141,48.1,4056601697,212,21.2,4056601699,213,0.4,4056601691,56,Center,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342095,283,3,1,29,26,ears40cp6opsgvhsy0dgyszpd,0,55.2,51.6,2023-02-25T19:31:32.364Z,2023-02-28T11:10:17Z,4056601841,233,277,4061058039,464,,4063222961,178,,4056601771,56,Center,4056601773,286,,,,,,,,,,,9gsuha7f2ldpqo091yrlykvyt,M. Mahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342085,277,7,1,29,27,3kfktv64h7kg7zryax1wktr5r,1,44.8,48.4,2023-02-25T19:31:32.622Z,2023-02-28T11:10:50Z,4056601715,56,Back,4056601791,233,283,4061058235,384,,4063223955,178,,4056601717,285,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342091,278,49,1,29,28,3kfktv64h7kg7zryax1wktr5r,1,38.9,44.6,2023-02-25T19:31:34.237Z,2023-02-28T11:10:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342151,279,1,1,29,33,3kfktv64h7kg7zryax1wktr5r,1,36.5,36.6,2023-02-25T19:31:38.460Z,2023-02-28T11:11:14Z,4056602125,56,Back,4056602133,213,1.9,4063224597,178,,4056602129,141,60.3,4056602127,140,31.2,4056602131,212,17.0,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342195,280,1,1,29,36,3kfktv64h7kg7zryax1wktr5r,1,30.1,60.8,2023-02-25T19:31:41.521Z,2023-02-28T11:11:19Z,4056602371,56,Back,4056602377,212,14.0,4056602379,213,6.1,4063224777,178,,4056602373,140,43.2,4056602375,141,56.6,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342249,281,1,1,29,37,3kfktv64h7kg7zryax1wktr5r,1,43.7,65.5,2023-02-25T19:31:43.296Z,2023-02-28T11:11:27Z,4063224961,178,,4056602701,141,88.6,4056602697,56,Left,4056602699,140,53.2,4056602705,213,1.0,4056602703,212,18.6,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342263,282,1,1,29,43,3kfktv64h7kg7zryax1wktr5r,0,73,88.6,2023-02-25T19:31:48.518Z,2023-02-28T11:11:33Z,4056602841,140,84.2,4056602847,213,5.4,4061595347,155,,4061059455,72,,4056602835,2,,4061059453,224,,4056602839,56,Center,4056602843,141,65.4,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,4056602845,212,4063225137,178,,,,,,,,,,19.7,,,,,,,,,,,,,,,,,,,,,,,,,
2512342273,284,12,1,29,43,ears40cp6opsgvhsy0dgyszpd,1,16.2,38,2023-02-25T19:31:49.386Z,2023-02-28T11:11:40Z,4063225357,178,,4056602973,167,,4056602923,56,Back,4056602925,140,0.0,4056602929,212,29.9,4056602927,141,3.6,4056602931,213,4.0,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342279,285,43,1,29,47,ears40cp6opsgvhsy0dgyszpd,1,0,0,2023-02-25T19:31:52.701Z,2023-02-25T19:32:01Z,4056603509,144,5,4056602951,347,0,4056602949,56,Back,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342329,283,6,1,29,47,3kfktv64h7kg7zryax1wktr5r,1,93.2,81.4,2023-02-25T19:31:53.252Z,2023-02-28T11:11:51Z,4056603193,56,Left,4056603223,233,286,4056603195,73,,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342335,286,6,1,29,47,ears40cp6opsgvhsy0dgyszpd,0,6.8,18.6,2023-02-25T19:31:53.252Z,2023-02-28T11:11:51Z,4056603215,56,Back,4056603259,233,283,4056603217,73,,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342705,284,1,1,30,21,3kfktv64h7kg7zryax1wktr5r,0,99.5,99.5,2023-02-25T19:32:27.200Z,2023-02-28T10:37:24Z,4061061463,20,,4063169995,178,,4056605205,140,95.5,4056605203,56,Center,4056605195,2,,4056605197,6,,4056605207,141,54.8,4056605211,213,4.6,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,4056605199,155,4056605209,212,4056605201,223,,,,,,,,,,,,,,,,,,30.7,,,,,,,,,,,,,,,
2512342733,287,12,1,30,22,ears40cp6opsgvhsy0dgyszpd,1,6.3,44.5,2023-02-25T19:32:28.409Z,2023-02-28T10:37:40Z,4063170331,388,,4056605361,141,30.1,4056605355,56,Back,4056605365,213,5.9,4056605363,212,28.2,4056605357,140,31.5,4056605391,15,,,,,lfp411vh3vtjbvd6xra4jpp1,B. Johnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342745,285,15,1,30,25,3kfktv64h7kg7zryax1wktr5r,1,75.6,59.6,2023-02-25T19:32:31.193Z,2023-02-28T10:37:44Z,4056609957,215,,4056609421,20,,4063170463,178,,4056609961,146,79.0,4056609955,103,19,4056609953,102,51.7,4056609959,458,,4056609963,147,58.5,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,4056609965,230,4056609951,78,4056609967,231,4056609419,25,4056609447,233,4056605405,56,Center,98.1,288,4056609425,82,,4056605403,18,,50.9,,,,,,,,,,,,,,,,,
2512342783,288,10,1,30,25,ears40cp6opsgvhsy0dgyszpd,1,22.4,44.3,2023-02-25T19:32:31.266Z,2023-02-28T10:38:46Z,4056609469,233,285,4063172669,388,,4056605609,56,Back,4056605607,94,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512343561,296,43,1,30,28,ears40cp6opsgvhsy0dgyszpd,1,0,0,2023-02-25T19:32:34.037Z,2023-02-27T01:12:46Z,4061064389,144,49,,,,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513180337,931,49,1,30,29,ears40cp6opsgvhsy0dgyszpd,1,5.6,16.7,2023-02-25T19:32:34.795Z,2023-02-28T10:38:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512343681,297,1,1,30,29,ears40cp6opsgvhsy0dgyszpd,1,2.2,18.6,2023-02-25T19:32:34.864Z,2023-02-28T10:39:01Z,4056610469,212,43.8,4056610467,141,28.3,4056610461,157,,4056610475,1,,4056610463,56,Back,4056610471,213,0.2,4056610465,140,43.4,4063173143,178,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342885,289,1,1,30,32,ears40cp6opsgvhsy0dgyszpd,0,36.6,43,2023-02-25T19:32:38.113Z,2023-02-28T10:39:21Z,4056606127,213,5.8,4056606121,140,60.4,4056606117,3,,4056606119,56,Center,4056606123,141,25.0,4063173979,388,,4056606125,212,27.8,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512342881,286,49,1,30,34,3kfktv64h7kg7zryax1wktr5r,1,47.9,79.7,2023-02-25T19:32:40.368Z,2023-02-28T10:39:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
