id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist
2455892979,403,61,2,46,15,cos9hxi16eitbcbthof7zrm4m,0,70.7,94.5,2022-09-04T15:53:51.901Z,2022-09-07T07:53:45Z,3763658291,178,,3758362333,56,Left,,,,,,,,,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893007,427,1,2,46,16,6hsriqr3ybvyg94w2k19oal50,1,21.4,5.8,2022-09-04T15:53:52.801Z,2022-09-07T07:53:48Z,3758362569,212,10.1,3758362567,141,3.7,3758362565,140,30.9,3763658303,178,,3758362571,213,6.1,3758362563,56,Back,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893009,428,49,2,46,17,6hsriqr3ybvyg94w2k19oal50,1,30.9,3.7,2022-09-04T15:53:54.300Z,2022-09-07T07:53:54Z,,,,,,,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893047,429,1,2,46,17,6hsriqr3ybvyg94w2k19oal50,1,30.9,3.7,2022-09-04T15:53:54.340Z,2022-09-07T07:54:02Z,3763658441,178,,3758362829,213,2.1,3758362821,56,Back,3758362825,141,53.3,3758362823,140,14.0,3758362827,212,38.1,3758362831,1,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893079,430,1,2,46,23,6hsriqr3ybvyg94w2k19oal50,1,14.3,54.3,2022-09-04T15:53:59.751Z,2022-09-07T07:54:06Z,3758363039,56,Back,3758363041,140,22.2,3758363045,212,10.9,3758363043,141,64.6,3758363047,213,0.7,3763658483,178,,,,,,,,3hhca66jtxt3c1iw10nfmhtnu,D. Reiziger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893095,431,1,2,46,26,6hsriqr3ybvyg94w2k19oal50,1,25.2,67.3,2022-09-04T15:54:02.732Z,2022-09-07T07:54:08Z,3758363139,212,11.9,3758363141,213,4.6,3758363135,140,23.5,3758363133,56,Back,3758363137,141,50.0,3763658503,178,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893149,432,1,2,46,27,6hsriqr3ybvyg94w2k19oal50,1,23.5,50,2022-09-04T15:54:04.181Z,2022-09-07T07:54:12Z,3763658519,178,,3758363451,213,1.2,3758363447,141,70.3,3758363449,212,14.6,3758363443,56,Back,3758363445,140,28.1,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893227,433,1,2,46,31,6hsriqr3ybvyg94w2k19oal50,1,27.4,69.3,2022-09-04T15:54:07.602Z,2022-09-07T07:54:14Z,3763658557,178,,3758363829,56,Back,3758363837,213,4.6,3758363833,141,29.5,3758363835,212,27.1,3758363831,140,25.6,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893239,434,1,2,46,38,6hsriqr3ybvyg94w2k19oal50,1,33.8,23.1,2022-09-04T15:54:14.792Z,2022-09-07T07:54:22Z,3758363917,213,2.1,3763658605,178,,3758363909,56,Back,3758363911,140,29.1,3758363913,141,35.8,3758363915,212,9.9,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893283,435,1,2,46,39,6hsriqr3ybvyg94w2k19oal50,1,29.1,35.8,2022-09-04T15:54:16.223Z,2022-09-07T07:54:26Z,3758364179,213,5.6,3758364171,56,Back,3758364175,141,20.9,3763658659,178,,3758364173,140,40.0,3758364177,212,15.3,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893313,436,1,2,46,43,6hsriqr3ybvyg94w2k19oal50,0,47,21.2,2022-09-04T15:54:19.753Z,2022-09-07T07:54:30Z,3758364387,1,,3758364379,140,87.8,3758364377,56,Center,3758364381,141,38.3,3763658685,178,,3758364385,213,0.3,3758364375,155,,3758364383,212,44.4,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893333,404,52,2,46,46,cos9hxi16eitbcbthof7zrm4m,1,8.5,59.6,2022-09-04T15:54:22.943Z,2022-09-07T07:54:34Z,3759548721,377,,3763658721,178,,,,,,,,,,,,,,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893371,405,1,2,46,48,cos9hxi16eitbcbthof7zrm4m,1,8.5,59.6,2022-09-04T15:54:24.753Z,2022-09-07T07:54:37Z,3758364681,123,,3758364689,212,14.2,3758364683,56,Back,3758364691,213,5.2,3758364685,140,14.6,3763658755,178,,3758364687,141,40.9,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893443,406,1,2,46,50,cos9hxi16eitbcbthof7zrm4m,1,14.5,40.9,2022-09-04T15:54:27.324Z,2022-09-07T07:54:40Z,3758365123,213,5.3,3758365117,140,30.9,3758365119,141,6.2,3758365115,56,Back,3758365121,212,29.2,3763658797,178,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893459,407,1,2,46,56,cos9hxi16eitbcbthof7zrm4m,1,24.4,15.5,2022-09-04T15:54:32.414Z,2022-09-07T07:54:45Z,3758365211,56,Back,3758365219,213,2.4,3758365213,140,3.1,3758365215,141,45.7,3763658843,178,,3758365217,212,30.4,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893489,408,1,2,46,57,cos9hxi16eitbcbthof7zrm4m,1,3.2,45.7,2022-09-04T15:54:34.264Z,2022-09-07T07:54:49Z,3758365367,140,13.0,3758365373,212,19.9,3758365375,213,1.0,3763658881,178,,3758365371,141,70.8,3758365365,56,Back,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893509,409,1,2,47,0,cos9hxi16eitbcbthof7zrm4m,0,14.2,69.3,2022-09-04T15:54:37.074Z,2022-09-07T07:54:52Z,3763658935,178,,3758365457,213,1.1,3758365449,56,Back,3758365455,212,24.6,3758365453,141,100.0,3758365451,140,24.5,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893513,410,5,2,47,2,cos9hxi16eitbcbthof7zrm4m,0,26.2,101.4,2022-09-04T15:54:38.893Z,2022-09-07T07:54:54Z,3758365481,56,Back,3758365687,233,437,3758365483,347,,,,,,,,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893533,437,5,2,47,2,6hsriqr3ybvyg94w2k19oal50,1,73.8,-1.4,2022-09-04T15:54:38.893Z,2022-09-07T07:54:54Z,3758365647,233,410,3758365629,347,,3758365627,56,Right,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893555,438,1,2,47,5,6hsriqr3ybvyg94w2k19oal50,1,70.3,0,2022-09-04T15:54:41.655Z,2022-09-07T07:54:57Z,3758365759,212,12.6,3758365751,107,,3758365755,140,65.6,3758365753,56,Right,3758365757,141,15.8,3758365761,213,2.0,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893605,439,1,2,47,8,6hsriqr3ybvyg94w2k19oal50,1,68.3,14.9,2022-09-04T15:54:44.863Z,2022-09-07T07:55:02Z,3758366077,140,76.3,3758366075,56,Right,3758366083,213,5.6,3758366079,141,4.3,3758366081,212,11.1,3763659059,178,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456879197,921,83,2,47,12,cos9hxi16eitbcbthof7zrm4m,1,23.1,85.3,2022-09-04T15:54:48.824Z,2022-09-07T08:18:41Z,3763678687,399,209171,,,,,,,,,,,,,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893695,440,1,2,47,12,6hsriqr3ybvyg94w2k19oal50,1,73.4,13.4,2022-09-04T15:54:48.855Z,2022-09-07T07:55:06Z,3763659099,178,,3758366647,213,3.3,3758366643,141,10.0,3758366645,212,15.7,3758366641,140,58.6,3758366639,56,Right,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894285,411,68,2,48,3,cos9hxi16eitbcbthof7zrm4m,0,0,0,2022-09-04T15:55:40.109Z,2022-09-07T07:55:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894265,443,68,2,48,4,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-04T15:55:40.609Z,2022-09-07T07:55:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894327,444,1,2,48,5,6hsriqr3ybvyg94w2k19oal50,1,54.9,20.7,2022-09-04T15:55:42.059Z,2022-09-07T07:55:17Z,3758369955,140,45.3,3758369953,56,Back,3758369959,212,20.3,3763659215,178,,3758369957,141,46.6,3758369961,213,2.1,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894353,445,1,2,48,10,6hsriqr3ybvyg94w2k19oal50,1,46.7,49.6,2022-09-04T15:55:46.749Z,2022-09-07T07:55:21Z,3763659279,178,,3758370101,141,31.5,3758370105,213,5.4,3758370103,212,16.5,3758370097,56,Center,3758370099,140,57.1,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894393,446,1,2,48,12,6hsriqr3ybvyg94w2k19oal50,1,57.5,31.6,2022-09-04T15:55:48.968Z,2022-09-07T07:55:25Z,3758370291,213,5.2,3758370285,140,66.0,3758370283,56,Right,3763659325,178,,3758370289,212,18.2,3758370287,141,8.2,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894413,447,1,2,48,16,6hsriqr3ybvyg94w2k19oal50,1,66.6,8.2,2022-09-04T15:55:52.850Z,2022-09-07T07:55:29Z,3758370435,213,2.1,3758370433,212,11.4,3763659365,178,,3758370429,140,61.4,3758370427,56,Center,3758370431,141,23.0,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894447,448,1,2,48,17,6hsriqr3ybvyg94w2k19oal50,1,61.4,23,2022-09-04T15:55:54.110Z,2022-09-07T07:55:32Z,3758370587,141,34.8,3763659397,178,,3758370589,212,14.4,3758370591,213,0.6,3758370585,140,72.8,3758370583,56,Center,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456879645,1027,67,2,48,18,6hsriqr3ybvyg94w2k19oal50,1,73.2,39.8,2022-09-04T15:55:54.999Z,2022-09-07T11:15:44Z,3763679957,233,927,,,,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456879641,927,67,2,48,18,cos9hxi16eitbcbthof7zrm4m,0,26.8,60.2,2022-09-04T15:55:55Z,2022-09-07T08:20:43Z,3763679971,233,1027,,,,,,,,,,,,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455896169,477,50,2,48,18,6hsriqr3ybvyg94w2k19oal50,1,69.8,36.6,2022-09-04T15:55:55.040Z,2022-09-07T08:20:47Z,3758379769,56,Center,3758379913,233,412,3758379771,286,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894463,412,7,2,48,18,cos9hxi16eitbcbthof7zrm4m,1,30.2,63.4,2022-09-04T15:55:55.070Z,2022-09-07T08:20:50Z,3758379907,233,477,3758375959,285,,3763659541,178,,3758370679,56,Back,3759550761,384,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894471,413,49,2,48,21,cos9hxi16eitbcbthof7zrm4m,1,37.1,57.3,2022-09-04T15:55:57.410Z,2022-09-07T07:55:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894511,414,4,2,48,22,cos9hxi16eitbcbthof7zrm4m,1,36.3,56.1,2022-09-04T15:55:59Z,2022-09-07T07:55:57Z,3758370947,265,,3758370941,13,,3758370949,286,,3758370943,56,Back,3758370945,152,,3758371035,233,449,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894529,449,4,2,48,22,6hsriqr3ybvyg94w2k19oal50,0,63.7,43.9,2022-09-04T15:55:59.001Z,2022-09-07T07:55:56Z,3758371047,233,414,3758370997,13,,3758371001,152,,3758370999,56,Center,3763659673,178,,3758371003,265,,3758371005,285,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894715,415,1,2,48,40,cos9hxi16eitbcbthof7zrm4m,1,30.6,58.1,2022-09-04T15:56:16.860Z,2022-09-07T07:55:59Z,3758372027,212,25.0,3758372017,5,,3763659717,178,,3758372029,213,5.1,3758372021,56,Back,3758372025,141,23.4,3758372023,140,38.5,3758372019,152,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894775,416,1,2,48,43,cos9hxi16eitbcbthof7zrm4m,1,38.5,23.4,2022-09-04T15:56:19.642Z,2022-09-07T07:56:02Z,3758372257,212,23.5,3758372253,140,56.9,3758372255,141,3.7,3763659751,178,,3758372251,56,Right,3758372259,213,5.7,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894839,417,1,2,48,47,cos9hxi16eitbcbthof7zrm4m,0,64.9,3.4,2022-09-04T15:56:23.521Z,2022-09-07T07:56:09Z,3758372553,141,16.5,3758372559,213,1.0,3758372547,56,Right,3758372557,212,10.3,3758372549,140,69.8,3763659849,178,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456880073,1048,67,2,48,47,6hsriqr3ybvyg94w2k19oal50,1,32.3,84.9,2022-09-04T15:56:24.150Z,2022-09-07T11:15:45Z,3763681207,233,936,,,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456880067,936,67,2,48,47,cos9hxi16eitbcbthof7zrm4m,0,67.7,15.1,2022-09-04T15:56:24.151Z,2022-09-07T08:21:36Z,3763681223,233,1048,,,,,,,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894797,450,8,2,48,47,6hsriqr3ybvyg94w2k19oal50,1,33.2,80.3,2022-09-04T15:56:24.181Z,2022-09-07T11:15:45Z,3763659915,178,,3758372379,56,Back,3759551411,383,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894821,451,49,2,48,49,6hsriqr3ybvyg94w2k19oal50,1,30.4,88.4,2022-09-04T15:56:25.972Z,2022-09-07T07:56:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894875,452,1,2,48,49,6hsriqr3ybvyg94w2k19oal50,1,29.9,88.6,2022-09-04T15:56:26.131Z,2022-09-07T07:56:24Z,3758372727,213,3.8,3758372725,212,16.7,3758372719,56,Back,3763660053,178,,3758372723,141,74.4,3758372721,140,16.9,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894893,453,1,2,48,53,6hsriqr3ybvyg94w2k19oal50,0,19.7,80.2,2022-09-04T15:56:29.431Z,2022-09-07T07:56:32Z,3758372837,56,Back,3763660137,178,,3758372839,140,24.8,3758372841,141,96.6,3758372845,213,1.1,3758372843,212,12.4,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455895011,418,61,2,48,53,cos9hxi16eitbcbthof7zrm4m,1,77.4,10.2,2022-09-04T15:56:29.512Z,2022-09-07T07:56:35Z,3758595079,56,Right,3763660171,178,,,,,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894927,454,1,2,48,55,6hsriqr3ybvyg94w2k19oal50,1,24.8,96.6,2022-09-04T15:56:31.752Z,2022-09-07T07:56:40Z,3758372997,213,6.2,3758372987,56,Back,3758372991,141,95.9,3763660219,178,,3758372993,212,11.0,3758372989,140,35.3,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894949,455,1,2,48,57,6hsriqr3ybvyg94w2k19oal50,1,35.3,95.9,2022-09-04T15:56:33.563Z,2022-09-07T07:56:44Z,3763660265,178,,3758373131,212,7.5,3758373127,140,29.0,3758373135,213,3.6,3758373129,141,90.6,3758373123,56,Back,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894977,456,1,2,48,57,6hsriqr3ybvyg94w2k19oal50,1,29,90.6,2022-09-04T15:56:34.102Z,2022-09-07T07:56:48Z,3758373281,140,41.5,3758373279,56,Back,3758373283,141,87.2,3758373285,212,13.3,3758373287,213,6.1,3763660303,178,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894985,457,1,2,48,59,6hsriqr3ybvyg94w2k19oal50,0,40,88,2022-09-04T15:56:35.921Z,2022-09-07T07:56:53Z,3758373333,212,8.9,3763660347,178,,3758373335,213,3.1,3758373331,141,88.8,3758373327,56,Back,3758373329,140,31.5,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455895017,419,61,2,49,0,cos9hxi16eitbcbthof7zrm4m,0,64,16.3,2022-09-04T15:56:36.453Z,2022-09-07T07:56:57Z,3763660407,178,,3758596939,56,Right,,,,,,,,,,,,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456880325,937,83,2,49,2,cos9hxi16eitbcbthof7zrm4m,1,59.3,14.2,2022-09-04T15:56:38.483Z,2022-09-07T08:22:17Z,3763682045,399,497296,,,,,,,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894999,459,1,2,49,2,6hsriqr3ybvyg94w2k19oal50,0,36.9,88.6,2022-09-04T15:56:38.753Z,2022-09-07T07:57:04Z,3758601561,140,29.8,3758601563,141,89.2,3758601565,212,7.5,3758373421,56,Back,3758601567,213,3.1,3763660469,178,,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894995,458,43,2,49,2,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-04T15:56:38.864Z,2022-09-04T16:48:04Z,3758373387,140,37.8,3758373393,213,0,3758373389,141,88.6,3758373385,56,Back,3758373391,212,2.9,3758599995,144,1,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455895023,420,1,2,49,2,cos9hxi16eitbcbthof7zrm4m,1,70.4,11.4,2022-09-04T15:56:39.352Z,2022-09-07T07:57:08Z,3758598441,213,3.7,3758598439,212,10.7,3758598433,56,Right,3763660531,178,,3758598435,140,61.5,3758598437,141,3.6,,,,,,,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455895057,422,49,2,49,4,cos9hxi16eitbcbthof7zrm4m,1,66,18.2,2022-09-04T15:56:40.913Z,2022-09-07T07:57:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455895033,421,3,2,49,4,cos9hxi16eitbcbthof7zrm4m,1,63.8,6.9,2022-09-04T15:56:41.203Z,2022-09-07T07:57:16Z,3758600363,56,Right,3758600389,233,460,3763660619,178,,3758600365,286,,3759553901,464,,,,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455895039,460,45,2,49,4,6hsriqr3ybvyg94w2k19oal50,0,36.2,93.1,2022-09-04T15:56:41.203Z,2022-09-07T07:57:17Z,3758373603,285,,3758600401,233,421,3758373601,56,Back,,,,,,,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455895103,423,1,2,49,5,cos9hxi16eitbcbthof7zrm4m,1,65.1,17.6,2022-09-04T15:56:41.993Z,2022-09-07T07:57:37Z,3758373893,212,4.9,3758373889,140,68.8,3758373887,56,Center,3758373895,213,0.7,3763660821,178,,3758373891,141,22.1,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455936649,850,43,2,49,7,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-04T15:56:43.385Z,2022-09-04T16:48:49Z,3758602367,285,0,3758602647,144,45,3758602365,56,Back,,,,,,,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455895123,424,1,2,49,7,cos9hxi16eitbcbthof7zrm4m,1,68.8,24.4,2022-09-04T15:56:43.453Z,2022-09-07T07:57:53Z,3763660929,178,,3758374009,140,74.2,3758374855,210,13,3758374011,141,53.0,3758374007,56,Center,3758374015,213,1.3,3758374013,212,20.3,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2455895131,425,13,2,49,11,cos9hxi16eitbcbthof7zrm4m,1,75.1,53.6,2022-09-04T15:56:47.794Z,2022-09-07T07:57:54Z,3758374873,231,50,3758374865,102,36.3,3758374051,18,,3758374867,103,5.6,3758374859,29,,3758374857,75,,3758374869,215,,3758374861,55,424,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,3758374053,56,3758374871,230,98.6,Center,3763660997,178,3758374345,72,,3758374049,22,,,,,,,,,,,,,,,,,,,,,,,
2455895133,426,5,2,49,12,cos9hxi16eitbcbthof7zrm4m,0,101,39.9,2022-09-04T15:56:48.904Z,2022-09-07T07:57:58Z,3758374065,346,,3758374063,56,Center,3758374099,233,461,,,,,,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455895127,461,5,2,49,12,6hsriqr3ybvyg94w2k19oal50,1,-1,60.1,2022-09-04T15:56:48.904Z,2022-09-07T07:57:58Z,3758374033,346,,3758374087,233,426,3758374031,56,Back,,,,,,,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455895471,462,1,2,49,45,6hsriqr3ybvyg94w2k19oal50,0,4.2,49.6,2022-09-04T15:57:21.595Z,2022-09-07T07:58:04Z,3758376081,74,,3758376079,1,,3758376071,140,65.1,3758376069,56,Center,3758376075,212,64.3,3758376073,141,59.1,3758376077,213,0.1,3758376067,124,,3hhca66jtxt3c1iw10nfmhtnu,D. Reiziger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455895513,427,1,2,49,48,cos9hxi16eitbcbthof7zrm4m,0,26.6,45.7,2022-09-04T15:57:25.324Z,2022-09-07T07:58:12Z,3763661241,388,,3758376303,212,23.5,3758376295,3,,3758376305,213,4.0,3758376301,141,20.7,3758376299,140,11.2,3758376297,56,Back,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
