id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value
2445581725,233,1,1,20,29,ears40cp6opsgvhsy0dgyszpd,0,81.9,73,2022-08-13T18:21:40.593Z,2022-08-15T19:09:50Z,3703527721,140,81.5,3710030043,388,,3703527729,213,4.6,3703527709,3,,3703527727,212,6.5,3703527717,56,Center,3703527725,141,63.5,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446902317,1200,67,1,20,30,ccpscwdcm65czscrun048ecn5,1,15,39.6,2022-08-13T18:21:41.221Z,2022-08-16T11:17:18Z,3710674151,233,1348,,,,,,,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446902315,1348,67,1,20,30,ears40cp6opsgvhsy0dgyszpd,0,85,60.4,2022-08-13T18:21:41.222Z,2022-08-16T08:35:04Z,3710674165,233,1200,,,,,,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445581753,181,12,1,20,30,ccpscwdcm65czscrun048ecn5,1,14.1,38.8,2022-08-13T18:21:41.244Z,2022-08-16T11:17:18Z,3706017813,233,923,3703527915,140,17.9,3703527913,56,Back,3710030229,178,,3705716805,397,,3703527921,213,6.1,3703527917,141,37.9,3703527919,212,4.0,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445985357,923,74,1,20,30,ears40cp6opsgvhsy0dgyszpd,1,83.9,67.7,2022-08-13T18:21:41.271Z,2022-08-15T19:10:03Z,3706017837,233,181,3705716787,285,,3705716731,56,Center,3705716785,397,,3710030549,178,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445585499,258,43,1,20,30,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-08-13T18:21:41.751Z,2022-08-13T18:56:28Z,3703549819,56,Center,3703549821,286,0,3703556215,233,182,3703703649,144,44,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445581761,182,43,1,20,30,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T18:21:41.752Z,2022-08-13T18:56:30Z,3703703803,144,44,3703527949,285,0,3703527947,56,Back,,,,,,,,,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582409,191,43,1,20,32,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T18:21:43.224Z,2022-08-13T18:56:32Z,3703703889,144,8,3703531521,56,Back,,,,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445581767,235,44,1,20,32,ears40cp6opsgvhsy0dgyszpd,1,88.8,65.4,2022-08-13T18:21:43.669Z,2022-08-16T11:17:19Z,3703527975,56,Center,3703529001,233,221,3703527977,286,,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445588537,221,44,1,20,32,ccpscwdcm65czscrun048ecn5,0,11.2,34.6,2022-08-13T18:21:43.670Z,2022-08-15T19:10:15Z,3703567751,233,235,3703567733,56,Back,3703567735,285,,,,,,,,,,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445581811,236,1,1,20,32,ears40cp6opsgvhsy0dgyszpd,0,86.3,69.7,2022-08-13T18:21:43.711Z,2022-08-16T11:17:19Z,3703555363,213,5.9,3703555361,212,1.5,3703555353,3,,3710031297,388,,3703555357,141,68.8,3703555355,140,87.6,3703528207,56,Center,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445614605,379,61,1,20,32,ccpscwdcm65czscrun048ecn5,1,14.1,39.4,2022-08-13T18:21:43.750Z,2022-08-15T19:10:24Z,3703707749,56,Back,3710031575,15,,3710031577,388,,,,,,,,,,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445581843,183,12,1,20,34,ccpscwdcm65czscrun048ecn5,1,13,35.5,2022-08-13T18:21:44.849Z,2022-08-15T19:10:30Z,3703528369,141,38.2,3703528371,212,19.5,3703528373,213,0.1,3703528367,140,31.5,3703528365,56,Back,3710031845,178,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445581755,234,43,1,20,35,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-08-13T18:21:45.782Z,2022-08-14T08:18:05Z,3705716929,144,61,3703527927,56,Center,,,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583265,253,43,1,20,35,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-08-13T18:21:46.116Z,2022-08-13T18:25:50Z,3703547911,144,61,3703536525,56,Center,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445581861,184,49,1,20,37,ccpscwdcm65czscrun048ecn5,1,39.6,42.7,2022-08-13T18:21:47.953Z,2022-08-15T19:10:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446902351,1201,43,1,20,37,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T18:21:47.953Z,2022-08-16T08:35:29Z,3710674285,178,0,3710674465,144,82,,,,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445581911,185,1,1,20,40,ccpscwdcm65czscrun048ecn5,1,62.4,48.2,2022-08-13T18:21:51.191Z,2022-08-15T19:10:40Z,3703528777,213,5.5,3710032325,178,,3703528775,212,19.9,3703528769,56,Center,3703528771,140,76.2,3703528773,141,28.2,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445581923,186,1,1,20,43,ccpscwdcm65czscrun048ecn5,0,76.3,25.2,2022-08-13T18:21:53.849Z,2022-08-15T19:10:43Z,3703528831,213,0.5,3710032467,178,,3703528823,141,33.1,3703528827,212,10.7,3703528815,56,Center,3703528819,140,85.1,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445581929,237,49,1,20,43,ears40cp6opsgvhsy0dgyszpd,1,10.2,68,2022-08-13T18:21:54.440Z,2022-08-15T19:10:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582003,238,1,1,20,45,ears40cp6opsgvhsy0dgyszpd,1,10.3,67.8,2022-08-13T18:21:56.132Z,2022-08-15T19:10:49Z,3703529213,141,81.5,3703529215,212,10.8,3703529209,56,Back,3703529211,140,5.1,3710032763,178,,3703529217,213,2.1,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582049,239,1,1,20,47,ears40cp6opsgvhsy0dgyszpd,0,5.2,84.8,2022-08-13T18:21:58.271Z,2022-08-15T19:10:54Z,3710032909,178,,3703529431,212,39.1,3703529433,213,0.2,3703529423,155,,3703529429,141,96.0,3703529427,140,41.7,3703529435,1,,3703529425,56,Back,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582063,187,1,1,20,50,ccpscwdcm65czscrun048ecn5,0,51.9,5.2,2022-08-13T18:22:01.055Z,2022-08-15T19:10:57Z,3710033049,388,,3703529529,213,0.4,3703529527,212,13.2,3703529525,141,12.5,3703529523,140,63.6,3703529521,56,Right,3703529519,3,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582109,240,1,1,20,51,ears40cp6opsgvhsy0dgyszpd,1,30.3,89.9,2022-08-13T18:22:02.681Z,2022-08-15T19:11:00Z,3703529745,141,90.3,3703529739,155,,3703529749,213,0.0,3703529747,212,28.6,3703529743,140,57.5,3703529741,56,Left,3710033179,178,,,,,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582139,241,1,1,20,53,ears40cp6opsgvhsy0dgyszpd,1,57.9,90.3,2022-08-13T18:22:04.290Z,2022-08-15T19:11:03Z,3703529955,141,73.2,3703529957,212,11.6,3703529959,213,4.8,3710033275,388,,3703529951,56,Center,3703529953,140,58.5,3703529949,3,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582151,242,1,1,20,55,ears40cp6opsgvhsy0dgyszpd,0,60.5,72.3,2022-08-13T18:22:06.703Z,2022-08-15T19:11:07Z,3710033411,178,,3703530019,141,56.7,3703530017,140,68.0,3703530015,56,Center,3703530021,212,13.2,3703530023,213,5.4,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582147,188,8,1,20,56,ccpscwdcm65czscrun048ecn5,1,27.6,51.8,2022-08-13T18:22:07.399Z,2022-08-15T19:11:11Z,3710033547,178,,3703530001,56,Back,3705717325,385,,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582283,243,1,1,21,5,ears40cp6opsgvhsy0dgyszpd,0,87.2,11.2,2022-08-13T18:22:15.792Z,2022-08-15T19:11:13Z,3703530861,2,,3703530879,212,31.2,3703530865,56,Center,3703530883,213,1.3,3703530873,141,54.8,3710033633,178,,3703530863,155,,3705717399,20,,e1wk520xrgbtriixo4kj3pnje,R. Balk,3705717397,224,3703530869,140,96.4,,,,,,,,,,,,,,,,,,,,,,,
2445582293,189,52,1,21,6,ccpscwdcm65czscrun048ecn5,1,2.6,49.9,2022-08-13T18:22:17.596Z,2022-08-15T19:11:18Z,3710033697,388,,3705717455,378,,,,,,,,,,,,,,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582373,190,1,1,21,8,ccpscwdcm65czscrun048ecn5,1,14.7,41.3,2022-08-13T18:22:19.516Z,2022-08-15T19:11:20Z,3703531363,212,23.3,3703531361,141,20.1,3703531355,123,,3703531359,140,32.1,3703531365,213,5.6,3710033751,178,,3703531357,56,Back,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582605,192,1,1,21,20,ccpscwdcm65czscrun048ecn5,1,56.5,5.8,2022-08-13T18:22:31.047Z,2022-08-15T19:11:25Z,3710033917,178,,3703532661,140,67.9,3703532665,212,55.0,3703532659,56,Left,3703532657,196,,3703532663,141,84.7,3703532669,1,,3703532655,155,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,3703532667,213,,,,,,,,,,,1.4,,,,,,,,,,,,,,,
2445582635,193,1,1,21,28,ccpscwdcm65czscrun048ecn5,0,75.9,94.5,2022-08-13T18:22:38.807Z,2022-08-15T19:11:27Z,3703532823,56,Center,3703532831,213,5.2,3705717653,224,,3703532945,233,244,3703532827,141,48.5,3703532829,212,35.3,3703532821,155,,3705717655,72,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,3710034013,178,3703532833,1,,3703532819,2,,3703532825,140,91.4,,,,,,,,,,,,,,,,,
2445582651,244,52,1,21,29,ears40cp6opsgvhsy0dgyszpd,1,11.6,50.4,2022-08-13T18:22:40.599Z,2022-08-15T19:11:36Z,3705717713,378,,3710034419,388,,,,,,,,,,,,,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582771,245,1,1,21,31,ears40cp6opsgvhsy0dgyszpd,1,14.9,55.5,2022-08-13T18:22:42.047Z,2022-08-15T19:11:40Z,3703533629,123,,3703533635,141,83.9,3710034643,178,,3703533637,212,28.3,3703533639,213,0.8,3703533631,56,Back,3703533633,140,34.6,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582791,246,1,1,21,39,ears40cp6opsgvhsy0dgyszpd,1,54.2,67.1,2022-08-13T18:22:50.521Z,2022-08-15T19:11:45Z,3703533735,213,3.3,3703533727,140,44.6,3703533723,56,Back,3710034929,178,,3703533731,141,64.7,3703533733,212,10.2,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582857,247,1,1,21,40,ears40cp6opsgvhsy0dgyszpd,1,44.6,64.7,2022-08-13T18:22:51.475Z,2022-08-15T19:11:48Z,3703534153,141,51.2,3703534151,140,48.4,3710035071,178,,3703534149,56,Back,3703534155,212,10.0,3703534157,213,5.1,,,,,,,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582881,248,1,1,21,44,ears40cp6opsgvhsy0dgyszpd,1,57.9,35.6,2022-08-13T18:22:55.431Z,2022-08-15T19:11:51Z,3703534299,212,23.2,3703534297,141,6.5,3703534301,213,5.3,3703534295,140,69.5,3710035131,178,,3703534293,56,Right,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445582945,249,1,1,21,47,ears40cp6opsgvhsy0dgyszpd,1,69.5,6.5,2022-08-13T18:22:57.797Z,2022-08-15T19:11:54Z,3703534709,213,2.2,3710035263,178,,3703534707,212,10.9,3703534705,141,19.3,3703534703,140,63.2,3703534701,56,Right,,,,,,,e1wk520xrgbtriixo4kj3pnje,R. Balk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583031,250,1,1,21,52,ears40cp6opsgvhsy0dgyszpd,1,67.9,19.6,2022-08-13T18:23:02.914Z,2022-08-15T19:11:59Z,3703535229,212,34.7,3703536149,210,15,3703535227,141,70.7,3703535225,140,68.2,3710035325,178,,3703535231,213,1.6,3703535233,1,,3703535223,56,Center,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2445583041,251,15,1,21,57,ears40cp6opsgvhsy0dgyszpd,1,70.5,71.4,2022-08-13T18:23:07.803Z,2022-08-15T19:11:59Z,3703536199,147,52.3,3703536173,76,,3703536179,55,250,3703536195,146,98.5,3703536175,29,,3703536239,233,194,3703536183,102,54.4,3710035465,178,,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,3703535285,18,3703535479,20,,3703536187,215,,3703535283,22,,,,3703536185,103,3703535287,56,Center,,,,,,,,,3.2,
2445583051,194,10,1,21,58,ccpscwdcm65czscrun048ecn5,1,2,46.4,2022-08-13T18:23:09.127Z,2022-08-15T19:12:01Z,3703535335,182,,3703535337,56,Back,3703535757,233,251,3703535613,179,,3703535611,177,,3705718067,376,,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583059,195,52,1,21,58,ccpscwdcm65czscrun048ecn5,1,2,46.4,2022-08-13T18:23:09.704Z,2022-08-15T19:12:07Z,3705718123,376,,3710035809,179,,,,,,,,,,,,,,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583309,196,1,1,22,14,ccpscwdcm65czscrun048ecn5,1,15,47,2022-08-13T18:23:25.190Z,2022-08-15T19:12:13Z,3703536777,213,1.1,3710036061,178,,3703536775,212,22.3,3703536825,189,,3703536773,141,76.1,3703536767,123,,3703536769,56,Back,3703536771,140,24.7,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583367,197,1,1,22,20,ccpscwdcm65czscrun048ecn5,1,36.7,85,2022-08-13T18:23:31.709Z,2022-08-15T19:12:19Z,3703537065,141,63.4,3703537069,213,4.8,3703537067,212,14.8,3710036339,178,,3703537063,140,38.2,3703537061,56,Back,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583413,198,1,1,22,23,ccpscwdcm65czscrun048ecn5,1,37.7,66.3,2022-08-13T18:23:33.957Z,2022-08-15T19:12:22Z,3703537315,140,22.8,3703537317,141,76.0,3703537319,212,17.0,3703537313,56,Back,3710036497,178,,3703537321,213,2.7,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583445,199,1,1,22,25,ccpscwdcm65czscrun048ecn5,1,24.6,75.9,2022-08-13T18:23:35.870Z,2022-08-15T19:12:26Z,3703537513,212,19.9,3703537511,141,47.6,3703537507,56,Back,3703537515,213,4.5,3703537509,140,19.7,3710036647,178,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583527,200,1,1,22,27,ccpscwdcm65czscrun048ecn5,1,22.7,42.5,2022-08-13T18:23:38.617Z,2022-08-15T19:12:29Z,3703537903,141,1.9,3703537901,140,30.1,3703537899,56,Back,3710036831,178,,3703537905,212,28.7,3703537907,213,5.0,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583617,201,1,1,22,31,ccpscwdcm65czscrun048ecn5,1,29.8,2.9,2022-08-13T18:23:42.583Z,2022-08-15T19:12:32Z,3703538433,140,40.9,3703538425,155,,3703538437,212,11.7,3703538439,213,0.1,3710036877,178,,3703538429,56,Back,3703538435,141,5.0,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583621,202,4,1,22,34,ccpscwdcm65czscrun048ecn5,1,41.6,3.8,2022-08-13T18:23:45.113Z,2022-08-15T19:12:36Z,3703538461,152,,3703538463,286,,3703538455,13,,3703538457,295,,3703538555,233,254,3703538459,56,Back,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583631,254,4,1,22,34,ears40cp6opsgvhsy0dgyszpd,0,58.4,96.2,2022-08-13T18:23:45.114Z,2022-08-15T19:12:36Z,3703538513,13,,3703538567,233,202,3703538521,285,,3710037079,178,,3703538515,295,,3703538519,152,,3703538517,56,Left,,,,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583843,203,1,1,22,49,ccpscwdcm65czscrun048ecn5,1,41.2,3.2,2022-08-13T18:23:59.963Z,2022-08-15T19:12:54Z,3703539631,152,,3703539633,56,Back,3703539641,213,2.2,3703539627,5,,3703539635,140,30.0,3703539637,141,25.3,3710037877,178,,3703539639,212,19.1,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,3703539651,189,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583881,204,1,1,22,52,ccpscwdcm65czscrun048ecn5,1,29.7,28.9,2022-08-13T18:24:03.056Z,2022-08-15T19:12:56Z,3703539823,56,Back,3703540443,189,,3703539831,213,1.9,3703539825,140,24.0,3703539829,212,21.7,3703539827,141,59.6,3710037967,178,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583967,205,1,1,22,54,ccpscwdcm65czscrun048ecn5,1,24,59.6,2022-08-13T18:24:05.487Z,2022-08-15T19:13:03Z,3703540281,213,0.2,3703540273,56,Back,3703540277,141,63.3,3703540279,212,12.0,3710038323,178,,3703540275,140,35.2,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583973,206,4,1,22,56,ccpscwdcm65czscrun048ecn5,1,41.5,76.4,2022-08-13T18:24:06.879Z,2022-08-15T19:13:13Z,3703540307,286,,3703540305,265,,3703540705,233,255,3703540301,56,Back,3703540303,152,,3703540299,13,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445583949,255,4,1,22,56,ears40cp6opsgvhsy0dgyszpd,0,58.5,23.6,2022-08-13T18:24:06.880Z,2022-08-15T19:13:12Z,3703540675,152,,3703540205,285,,3703540679,265,,3703540671,13,,3703540725,233,206,3710038771,178,,3703540203,56,Center,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445584033,256,43,1,23,0,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-08-13T18:24:11.609Z,2022-08-13T18:24:19Z,3703540749,144,5,3703540659,347,0,3703540657,56,Back,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445584299,207,27,1,23,23,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T18:24:34.008Z,2022-08-15T19:13:15Z,3703542281,246,,3703542279,201,,3703542449,233,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445584321,257,27,1,23,23,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-08-13T18:24:34.008Z,2022-08-15T19:13:14Z,3703542391,201,,3703542483,233,207,3703542393,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445585863,208,28,1,25,24,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T18:26:35.026Z,2022-08-15T19:13:18Z,3703551039,233,259,3703551013,55,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445585809,259,28,1,25,24,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-08-13T18:26:35.026Z,2022-08-15T19:13:18Z,3703550709,55,257,3703551057,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445587949,219,1,1,25,57,ccpscwdcm65czscrun048ecn5,1,42.8,79.3,2022-08-13T18:27:08.487Z,2022-08-15T19:13:24Z,3703563029,140,36.0,3703563201,5,,3703563037,212,7.2,3703563025,56,Back,3703563039,213,3.0,3710039185,178,,3703563033,141,80.8,3703563203,152,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,3703563321,189,,,,,,,,,,,,,,,,,,,,,,,,,,
2445586299,209,1,1,25,59,ccpscwdcm65czscrun048ecn5,1,30.9,75.4,2022-08-13T18:27:10.632Z,2022-08-15T19:13:28Z,3703553543,56,Back,3710039305,178,,3703553551,213,5.6,3703553545,140,36.7,3703553549,212,7.7,3703553547,141,68.5,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445586339,210,1,1,26,2,ccpscwdcm65czscrun048ecn5,1,38.2,73.2,2022-08-13T18:27:13.514Z,2022-08-15T19:13:32Z,3703553781,213,0.1,3703553783,1,,3710039457,178,,3703553773,56,Left,3703553779,212,35.8,3703553777,141,79.1,3703553775,140,72.1,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445586389,211,1,1,26,5,ccpscwdcm65czscrun048ecn5,0,79.1,83.3,2022-08-13T18:27:16.648Z,2022-08-15T19:13:34Z,3703553991,56,Center,3710039563,178,,3703553995,140,89.7,3703554005,212,22.8,3703554009,213,5.2,3703553999,141,54.0,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445586403,261,12,1,26,7,ears40cp6opsgvhsy0dgyszpd,1,8.5,43.7,2022-08-13T18:27:18.116Z,2022-08-15T19:13:42Z,3703554055,56,Back,3703554057,140,0.0,3703554059,141,36.2,3703554079,167,,3703554061,212,11.2,3710039885,389,,3703554063,213,3.6,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445586401,212,6,1,26,8,ccpscwdcm65czscrun048ecn5,1,95.4,58.9,2022-08-13T18:27:18.927Z,2022-08-15T19:13:45Z,3703554053,73,,3703554051,56,Center,3703554117,233,262,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445586405,262,6,1,26,8,ears40cp6opsgvhsy0dgyszpd,0,4.6,41.1,2022-08-13T18:27:18.927Z,2022-08-15T19:13:45Z,3703554071,73,,3703554069,56,Back,3703554155,233,212,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445586849,213,1,1,26,39,ccpscwdcm65czscrun048ecn5,1,99.5,99.5,2022-08-13T18:27:49.823Z,2022-08-15T19:13:49Z,3703556715,56,Center,3703556719,141,74.2,3703556717,140,97.4,3710040191,178,,3703556713,6,,3703556721,212,17.3,3703556723,213,4.6,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445586869,214,1,1,26,40,ccpscwdcm65czscrun048ecn5,1,97.4,74.2,2022-08-13T18:27:51.199Z,2022-08-15T19:13:53Z,3703556821,212,13.9,3703556823,213,2.2,3710040385,178,,3703556819,141,90.8,3703556817,140,89.7,3703556815,56,Left,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
