id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2452390255,181,43,1,19,52,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-28T12:51:01.346Z,2022-08-28T12:51:47Z,3739717757,144,3,3739715097,56,Back,3739715101,286,0,3739715195,233,187,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390265,187,43,1,19,52,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-08-28T12:51:01.346Z,2022-08-28T12:51:49Z,3739715167,56,Left,3739715169,285,0,3739717859,144,45,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390277,182,1,1,19,53,24fvcruwqrqvqa3aonf8c3zuy,1,42.3,17.5,2022-08-28T12:51:01.857Z,2022-08-31T05:14:45Z,3739715251,212,17.5,3739715249,141,33.4,3739715245,56,Center,3739715253,213,0.7,3739715247,140,55.4,3746505975,178,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390279,183,61,1,19,54,24fvcruwqrqvqa3aonf8c3zuy,0,55.4,33.4,2022-08-28T12:51:02.855Z,2022-08-31T05:14:56Z,3739715257,56,Center,3746506113,178,,,,,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390287,188,49,1,19,55,dqk062lu0vm8epvytbm6r4mmf,1,45.1,57.8,2022-08-28T12:51:04.283Z,2022-08-31T05:15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390315,189,1,1,19,55,dqk062lu0vm8epvytbm6r4mmf,1,45.1,57.8,2022-08-28T12:51:04.346Z,2022-08-31T05:15:24Z,3739715379,213,5.8,3739715377,212,14.7,3739715375,141,47.5,3739715373,140,57.4,3739715371,56,Center,3746506525,178,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390329,190,1,1,19,58,dqk062lu0vm8epvytbm6r4mmf,1,55,48.8,2022-08-28T12:51:07.090Z,2022-08-31T05:15:34Z,3739715465,213,0.6,3746506649,178,,3739715457,56,Center,3739715463,212,28.9,3739715461,141,74.4,3739715459,140,77.0,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390347,191,1,1,19,59,dqk062lu0vm8epvytbm6r4mmf,1,76.5,76.4,2022-08-28T12:51:08.366Z,2022-08-31T05:15:40Z,3739715535,212,13.3,3739715527,155,,3739715533,141,57.0,3739715537,213,4.8,3746506723,178,,3739715531,140,77.8,3739715529,56,Center,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390353,192,50,1,20,1,dqk062lu0vm8epvytbm6r4mmf,1,83.1,61.4,2022-08-28T12:51:09.737Z,2022-08-31T05:16:11Z,3739715557,56,Center,3739715559,286,,3739715721,233,184,,,,,,,,,,,,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390389,184,7,1,20,1,24fvcruwqrqvqa3aonf8c3zuy,1,16.9,38.6,2022-08-28T12:51:10.353Z,2022-08-31T05:16:30Z,3739715681,56,Back,3746507433,178,,3739715703,233,192,3739715683,285,,3742213045,385,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390407,185,12,1,20,3,24fvcruwqrqvqa3aonf8c3zuy,1,13.9,35.5,2022-08-28T12:51:11.872Z,2022-08-31T05:16:44Z,3739715785,213,4.9,3739715777,56,Back,3739715783,212,2.0,3739715779,140,14.3,3739715781,141,32.6,3746507637,178,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390411,186,61,1,20,3,24fvcruwqrqvqa3aonf8c3zuy,1,14.3,32.6,2022-08-28T12:51:11.914Z,2022-08-31T05:17:00Z,3739715795,56,Back,3746507887,178,,,,,,,,,,,,,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390429,193,1,1,20,6,dqk062lu0vm8epvytbm6r4mmf,0,82.6,63.3,2022-08-28T12:51:14.982Z,2022-08-31T05:17:11Z,3739715851,140,82.2,3739715857,212,23.6,3739715849,56,Center,3746508053,178,,3739715855,141,28.6,3739715861,213,4.7,,,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452849057,940,8,1,20,8,24fvcruwqrqvqa3aonf8c3zuy,1,16.9,70,2022-08-28T12:51:16.484Z,2022-08-31T05:17:30Z,3742214347,383,,3746508319,178,,3742214247,56,Back,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453672601,1353,43,1,20,9,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-28T12:51:17.729Z,2022-08-31T08:19:09Z,3746652397,144,82,3746570743,178,0,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390449,187,49,1,20,9,24fvcruwqrqvqa3aonf8c3zuy,1,14,74.9,2022-08-28T12:51:17.751Z,2022-08-31T05:17:40Z,,,,,,,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453690869,1658,43,1,20,9,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-28T12:51:18.204Z,2022-08-31T08:19:06Z,3746652353,144,82,3746652347,178,0,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390493,188,1,1,20,11,24fvcruwqrqvqa3aonf8c3zuy,0,20.1,76.2,2022-08-28T12:51:19.972Z,2022-08-31T05:17:52Z,3746508643,178,,3739716145,1,,3739716137,140,56.5,3739716133,157,,3739716141,212,38.3,3739716143,213,6.2,3739716135,56,Center,3739716139,141,72.8,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390515,194,1,1,20,13,dqk062lu0vm8epvytbm6r4mmf,1,46.7,26.2,2022-08-28T12:51:21.899Z,2022-08-31T05:18:01Z,3746508777,178,,3739716279,212,25.5,3739716275,140,66.7,3739716281,213,5.7,3739716277,141,5.0,3739716273,56,Right,3739716271,3,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453672677,1270,43,1,20,15,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-08-28T12:51:24.012Z,2022-08-31T08:19:30Z,3746571079,178,0,3746652495,144,82,,,,,,,,,,,,,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453690925,1541,43,1,20,15,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-08-28T12:51:24.044Z,2022-08-31T08:19:37Z,3746652569,144,82,3746652529,178,0,,,,,,,,,,,,,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390521,195,49,1,20,15,dqk062lu0vm8epvytbm6r4mmf,1,65.3,5.5,2022-08-28T12:51:24.058Z,2022-08-31T05:18:14Z,,,,,,,,,,,,,,,,,,,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390551,196,1,1,20,17,dqk062lu0vm8epvytbm6r4mmf,1,65.7,5.8,2022-08-28T12:51:25.395Z,2022-08-31T05:18:23Z,3739716447,140,74.9,3746509107,178,,3739716453,213,6.1,3739716449,141,2.5,3739716445,56,Right,3739716451,212,9.9,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390583,197,1,1,20,18,dqk062lu0vm8epvytbm6r4mmf,0,74.8,2.5,2022-08-28T12:51:27.381Z,2022-08-31T05:18:46Z,3746509463,178,,3739716627,56,Center,3739716635,213,0.5,3739716629,140,100.0,3739716631,141,23.6,3739716633,212,30.7,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390595,189,5,1,20,22,24fvcruwqrqvqa3aonf8c3zuy,1,-1,74.3,2022-08-28T12:51:30.728Z,2022-08-31T05:18:54Z,3739716683,233,198,3739716673,56,Back,3739716675,346,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390589,198,5,1,20,22,dqk062lu0vm8epvytbm6r4mmf,0,101,25.7,2022-08-28T12:51:30.728Z,2022-08-31T05:18:54Z,3739716701,233,189,3739716649,56,Center,3739716651,346,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390871,190,1,1,20,40,24fvcruwqrqvqa3aonf8c3zuy,1,4.6,49,2022-08-28T12:51:48.694Z,2022-08-31T05:19:25Z,3739718127,140,8.8,3739718121,124,,3742215347,189,,3739718125,56,Back,3739718129,141,23.8,3739718131,212,17.7,3739718133,213,5.0,3739718137,237,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390887,191,1,1,20,42,24fvcruwqrqvqa3aonf8c3zuy,1,8.8,23.8,2022-08-28T12:51:51.228Z,2022-08-31T05:19:27Z,3742215311,189,,3746510179,178,,3739718205,140,14.3,3739718209,212,14.2,3739718211,213,5.1,3739718207,141,4.7,3739718203,56,Back,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390921,192,1,1,20,44,24fvcruwqrqvqa3aonf8c3zuy,0,14.3,4.7,2022-08-28T12:51:52.659Z,2022-08-31T05:19:47Z,3739718415,213,6.0,3739718397,56,Back,3739718405,141,0.0,3746510513,178,,3739718401,140,26.3,3739718411,212,13.2,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390927,193,5,1,20,45,24fvcruwqrqvqa3aonf8c3zuy,0,29.3,-1.2,2022-08-28T12:51:54.351Z,2022-08-31T05:19:57Z,3739718473,233,199,3739718425,56,Back,3739718427,347,,,,,,,,,,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390919,199,5,1,20,45,dqk062lu0vm8epvytbm6r4mmf,1,70.7,101.2,2022-08-28T12:51:54.351Z,2022-08-31T05:19:58Z,3739718359,56,Left,3739718455,233,193,3739718363,347,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390943,200,1,1,20,49,dqk062lu0vm8epvytbm6r4mmf,1,67.7,100,2022-08-28T12:51:57.585Z,2022-08-31T05:20:02Z,3739718497,212,11.2,3739718493,140,68.1,3739718491,56,Left,3739718495,141,85.0,3739718489,107,,3739718501,213,4.8,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390967,201,1,1,20,50,dqk062lu0vm8epvytbm6r4mmf,1,67.9,84.8,2022-08-28T12:51:58.551Z,2022-08-31T05:20:11Z,3739718595,212,6.8,3739718589,56,Left,3739718591,140,67.2,3739718597,213,1.7,3739718593,141,94.7,3746510899,178,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452390995,202,1,1,20,51,dqk062lu0vm8epvytbm6r4mmf,1,64.3,94.5,2022-08-28T12:52:00.348Z,2022-08-31T05:20:16Z,3746511007,178,,3739718681,213,3.0,3739718675,140,54.6,3739718679,212,10.3,3739718673,56,Left,3739718677,141,96.8,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391023,203,1,1,20,53,dqk062lu0vm8epvytbm6r4mmf,1,54.6,96.8,2022-08-28T12:52:01.664Z,2022-08-31T05:20:32Z,3746511239,178,,3739718845,212,18.1,3739718841,140,61.4,3739718839,56,Center,3739718843,141,72.3,3739718847,213,5.1,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391029,204,61,1,20,54,dqk062lu0vm8epvytbm6r4mmf,1,61.2,72,2022-08-28T12:52:02.515Z,2022-08-31T05:20:51Z,3746511529,21,,3739718879,56,Center,3746511531,388,,,,,,,,,,,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391087,205,1,1,20,57,dqk062lu0vm8epvytbm6r4mmf,1,41,60.5,2022-08-28T12:52:06.183Z,2022-08-31T05:21:01Z,3739719115,213,4.7,3739719109,140,41.3,3746511717,178,,3739719113,212,21.6,3739719107,56,Back,3739719111,141,28.8,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391133,206,1,1,21,1,dqk062lu0vm8epvytbm6r4mmf,1,42,31.2,2022-08-28T12:52:10.095Z,2022-08-31T05:21:10Z,3739719331,213,2.3,3739719325,140,35.3,3739719329,212,10.9,3739719327,141,43.4,3746511873,178,,3739719321,56,Back,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391183,207,1,1,21,5,dqk062lu0vm8epvytbm6r4mmf,1,38.3,49.6,2022-08-28T12:52:14.282Z,2022-08-31T05:21:15Z,3739719577,212,20.9,3739719573,140,35.2,3739719571,56,Back,3739719579,213,1.7,3739719575,141,80.0,3746511961,178,,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391221,208,1,1,21,9,dqk062lu0vm8epvytbm6r4mmf,0,34.4,73.8,2022-08-28T12:52:18.098Z,2022-08-31T05:21:34Z,3746512321,178,,3739719759,213,5.2,3739719755,141,0.0,3739719747,155,,3739719761,1,,3739719753,140,57.2,3739719757,212,56.5,3739719749,196,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,3739719751,56,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391391,194,5,1,21,12,24fvcruwqrqvqa3aonf8c3zuy,1,43.3,101.4,2022-08-28T12:52:20.901Z,2022-08-31T05:21:42Z,3739720511,56,Back,3739720513,347,,3739720563,233,209,,,,,,,,,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391225,209,5,1,21,12,dqk062lu0vm8epvytbm6r4mmf,0,56.7,-1.4,2022-08-28T12:52:20.901Z,2022-08-31T05:21:43Z,3739719769,347,,3739719767,56,Right,3739720575,233,194,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391413,195,1,1,21,21,24fvcruwqrqvqa3aonf8c3zuy,1,43.9,100,2022-08-28T12:52:30.045Z,2022-08-31T05:22:17Z,3739720661,212,15.9,3739721125,189,,3739720655,56,Back,3739720659,141,81.8,3739720663,213,4.1,3739720657,140,35.6,3739720653,107,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391419,196,1,1,21,23,24fvcruwqrqvqa3aonf8c3zuy,1,35.6,81.8,2022-08-28T12:52:31.669Z,2022-08-31T05:22:19Z,3739720707,212,31.2,3739720703,140,35.1,3739720701,56,Back,3746513095,178,,3739720705,141,35.9,3739720709,213,4.7,3739721049,189,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391439,197,1,1,21,25,24fvcruwqrqvqa3aonf8c3zuy,1,35.1,35.9,2022-08-28T12:52:34.020Z,2022-08-31T05:22:30Z,3739720797,141,71.3,3739720793,56,Back,3746513219,178,,3739720801,213,1.6,3739720799,212,24.1,3739720795,140,34.7,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391449,198,1,1,21,28,24fvcruwqrqvqa3aonf8c3zuy,1,35.9,74.4,2022-08-28T12:52:37.328Z,2022-08-31T05:22:38Z,3739720875,212,16.2,3739720867,56,Back,3746513373,178,,3739720877,213,1.0,3739720873,141,95.0,3739720871,140,43.6,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391483,199,1,1,21,31,24fvcruwqrqvqa3aonf8c3zuy,1,43.3,94.7,2022-08-28T12:52:39.746Z,2022-08-31T05:22:48Z,3746513557,178,,3739721039,213,4.1,3739721035,141,75.0,3739721033,140,34.0,3739721037,212,16.6,3739721031,56,Back,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391579,200,1,1,21,35,24fvcruwqrqvqa3aonf8c3zuy,1,35.3,78.5,2022-08-28T12:52:43.785Z,2022-08-31T05:22:59Z,3739721573,56,Left,3739721577,141,96.6,3746513769,178,,3739721579,212,34.8,3739721575,140,66.3,3739721583,1,,3739721581,213,0.4,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391593,201,1,1,21,42,24fvcruwqrqvqa3aonf8c3zuy,1,59.9,84.8,2022-08-28T12:52:50.943Z,2022-08-31T05:23:13Z,3746514009,178,,3739721633,56,Left,3739721637,141,95.6,3739721641,213,0.7,3739721639,212,11.9,3739721635,140,68.8,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391655,202,1,1,21,44,24fvcruwqrqvqa3aonf8c3zuy,1,68.8,95.6,2022-08-28T12:52:52.668Z,2022-08-31T05:23:30Z,3739721919,56,Left,3739721927,141,92.1,3746514273,178,,3739721931,213,3.3,3739721929,212,17.1,3739721925,140,52.7,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391669,203,1,1,21,46,24fvcruwqrqvqa3aonf8c3zuy,1,52.7,92.1,2022-08-28T12:52:54.763Z,2022-08-31T05:23:41Z,3739722009,213,4.8,3739722005,212,12.7,3746514477,178,,3739721999,140,53.3,3739721995,56,Center,3739722003,141,73.4,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391687,204,1,1,21,47,24fvcruwqrqvqa3aonf8c3zuy,1,53.3,73.4,2022-08-28T12:52:55.590Z,2022-08-31T05:23:53Z,3739722087,56,Back,3739722093,212,17.5,3746514695,178,,3739722091,141,67.2,3739722089,140,37.1,3739722095,213,3.4,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391747,205,1,1,21,49,24fvcruwqrqvqa3aonf8c3zuy,1,37.1,67.2,2022-08-28T12:52:57.670Z,2022-08-31T05:23:58Z,3739722341,141,30.7,3739722339,140,41.8,3739722347,212,25.3,3746514793,178,,3739722337,56,Back,3739722349,213,4.9,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391757,206,1,1,21,54,24fvcruwqrqvqa3aonf8c3zuy,1,59.7,24.8,2022-08-28T12:53:02.487Z,2022-08-31T05:24:06Z,3739722387,141,35.2,3739722383,56,Center,3739722391,213,0.6,3746514975,178,,3739722389,212,13.2,3739722385,140,70.3,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391803,207,1,1,21,55,24fvcruwqrqvqa3aonf8c3zuy,0,70.3,35.2,2022-08-28T12:53:03.409Z,2022-08-31T05:24:21Z,3739722681,56,Right,3739722691,213,5.3,3746515201,178,,3739722783,155,,3739722687,141,0.0,3739722689,212,30.5,3739722683,140,87.3,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391805,208,5,1,21,58,24fvcruwqrqvqa3aonf8c3zuy,0,89.1,-1.4,2022-08-28T12:53:06.499Z,2022-08-31T05:24:26Z,3739722697,347,,3739722695,56,Right,3739723289,233,210,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391907,210,5,1,21,58,dqk062lu0vm8epvytbm6r4mmf,1,10.9,101.4,2022-08-28T12:53:06.499Z,2022-08-31T05:24:26Z,3739723249,56,Back,3739723265,233,208,3739723251,347,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391953,211,1,1,22,12,dqk062lu0vm8epvytbm6r4mmf,0,10.9,100,2022-08-28T12:53:21.181Z,2022-08-31T05:24:32Z,3739723453,107,,3739723469,1,,3739723465,212,28.9,3739723455,56,Back,3739723459,140,37.3,3739723463,141,89.6,3739723467,213,6.0,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391975,209,44,1,22,14,24fvcruwqrqvqa3aonf8c3zuy,1,67.2,8.7,2022-08-28T12:53:22.751Z,2022-08-31T09:15:21Z,3739723547,56,Right,3739723549,286,,3739723557,233,212,,,,,,,,,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391957,212,44,1,22,14,dqk062lu0vm8epvytbm6r4mmf,0,32.8,91.3,2022-08-28T12:53:22.752Z,2022-08-31T05:24:42Z,3739723577,233,209,3739723497,285,,3739723495,56,Back,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452391977,210,61,1,22,16,24fvcruwqrqvqa3aonf8c3zuy,1,70.1,8.3,2022-08-28T12:53:24.605Z,2022-08-31T05:25:17Z,3739723551,56,Right,3746515957,21,,3746515599,388,,,,,,,,,,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452392027,211,1,1,22,17,24fvcruwqrqvqa3aonf8c3zuy,1,60.1,11,2022-08-28T12:53:25.861Z,2022-08-31T05:25:27Z,3739723787,141,29.9,3739723783,56,Back,3739723791,213,2.6,3746516109,178,,3739723785,140,38.7,3739723789,212,25.9,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453673467,1390,43,1,22,18,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-28T12:53:26.957Z,2022-08-31T08:20:25Z,3746652807,144,82,3746575311,178,0,,,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452392035,212,49,1,22,18,24fvcruwqrqvqa3aonf8c3zuy,1,38.7,29.9,2022-08-28T12:53:26.994Z,2022-08-31T05:25:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453673409,1387,43,1,22,18,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-28T12:53:27.030Z,2022-08-31T06:34:24Z,3746575055,178,0,3746575089,144,82,,,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
