id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2444943145,170,1,1,17,25,dqk062lu0vm8epvytbm6r4mmf,1,24,6.1,2022-08-12T18:17:46.282Z,2022-08-14T10:29:14Z,3705929463,178,,3700174217,141,9.8,3700174207,56,Back,3700174229,213,0.2,3700174211,140,36.9,3700174223,212,13.8,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444943149,171,49,1,17,26,dqk062lu0vm8epvytbm6r4mmf,1,36.9,9.8,2022-08-12T18:17:47.561Z,2022-08-14T10:29:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444943207,172,1,1,17,28,dqk062lu0vm8epvytbm6r4mmf,1,37,9.8,2022-08-12T18:17:49.355Z,2022-08-14T10:29:22Z,3700174527,213,3.1,3705929821,178,,3700174519,56,Back,3700174523,141,10.3,3700174521,140,21.1,3700174525,212,16.7,,,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444943257,173,1,1,17,29,dqk062lu0vm8epvytbm6r4mmf,0,21.1,10.3,2022-08-12T18:17:51.189Z,2022-08-14T10:29:27Z,3700174787,155,,3705929983,178,,3700174799,1,,3700174793,141,44.2,3700174791,140,60.4,3700174795,212,47.3,3700174789,56,Center,3700174797,213,0.5,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446635577,1257,43,1,17,34,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-08-12T18:17:56.212Z,2022-08-15T11:04:10Z,3709242169,21,0,3709401059,144,82,3709242167,178,0,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444943281,167,49,1,17,35,6hsriqr3ybvyg94w2k19oal50,1,37.6,45.5,2022-08-12T18:17:57.057Z,2022-08-14T10:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444943375,168,61,1,17,37,6hsriqr3ybvyg94w2k19oal50,1,37.7,43.3,2022-08-12T18:17:58.401Z,2022-08-14T10:29:43Z,3700175391,238,,3700175377,56,Back,3705930867,178,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444943405,169,5,1,17,40,6hsriqr3ybvyg94w2k19oal50,0,39.2,-1.4,2022-08-12T18:18:01.472Z,2022-08-14T10:29:47Z,3700180123,233,174,3700175509,347,,3700175507,56,Back,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444943599,174,5,1,17,40,dqk062lu0vm8epvytbm6r4mmf,1,60.8,101.4,2022-08-12T18:18:01.472Z,2022-08-14T10:29:47Z,3700176547,56,Left,3700176549,347,,3700180097,233,169,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944175,175,1,1,18,37,dqk062lu0vm8epvytbm6r4mmf,1,60.2,100,2022-08-12T18:18:58.751Z,2022-08-14T10:29:52Z,3700179447,140,39.2,3700179453,213,3.5,3700179451,212,24.0,3700179455,1,,3700179449,141,87.8,3700179443,107,,3700179445,56,Back,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944181,176,61,1,18,41,dqk062lu0vm8epvytbm6r4mmf,1,41.5,89.7,2022-08-12T18:19:02.317Z,2022-08-14T10:29:58Z,3705931699,178,,3700179463,56,Back,3700179531,238,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944247,170,52,1,18,46,6hsriqr3ybvyg94w2k19oal50,1,14.9,46.9,2022-08-12T18:19:07.796Z,2022-08-14T10:30:05Z,3705932049,178,,3701253607,377,,,,,,,,,,,,,,,,,,,,e84kqxlu2bzgcpu0x0cj3z8id,J. Houwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944379,171,1,1,18,47,6hsriqr3ybvyg94w2k19oal50,1,15.1,46.9,2022-08-12T18:19:09.076Z,2022-08-14T10:30:08Z,3700180493,56,Back,3700180491,123,,3700180495,140,40.9,3700180499,212,33.1,3700180625,189,,3700180503,1,,3700180501,213,0.6,3705932257,178,,e84kqxlu2bzgcpu0x0cj3z8id,J. Houwen,3700180497,141,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944401,172,1,1,18,54,6hsriqr3ybvyg94w2k19oal50,1,40.9,74.9,2022-08-12T18:19:15.710Z,2022-08-14T10:30:19Z,3705932977,178,,3700180615,212,10.3,3700180609,140,37.4,3700180613,141,60.8,3700180605,56,Back,3700180617,213,4.3,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944431,173,1,1,18,56,6hsriqr3ybvyg94w2k19oal50,1,32.6,48.7,2022-08-12T18:19:17.485Z,2022-08-14T10:30:23Z,3705933197,178,,3700180771,213,5.3,3700180767,141,16.0,3700180763,56,Back,3700180765,140,47.5,3700180769,212,27.2,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944517,174,1,1,18,59,6hsriqr3ybvyg94w2k19oal50,1,55.5,16.1,2022-08-12T18:19:20.941Z,2022-08-14T10:30:33Z,3700181199,212,13.9,3700181195,140,66.3,3700181193,56,Right,3705933659,178,,3700181197,141,4.4,3700181201,213,5.7,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944531,175,1,1,19,4,6hsriqr3ybvyg94w2k19oal50,1,61.8,15.7,2022-08-12T18:19:25.697Z,2022-08-14T10:30:42Z,3700181291,213,0.4,3705934151,178,,3700181287,141,22.7,3700181283,56,Center,3700181285,140,71.2,3700181289,212,11.0,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944535,176,61,1,19,6,6hsriqr3ybvyg94w2k19oal50,0,71.4,22.7,2022-08-12T18:19:27.444Z,2022-08-14T10:30:47Z,3705934437,178,,3700181299,56,Center,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944563,177,49,1,19,7,dqk062lu0vm8epvytbm6r4mmf,1,20.2,67.5,2022-08-12T18:19:28.299Z,2022-08-14T10:30:57Z,,,,,,,,,,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944613,178,4,1,19,7,dqk062lu0vm8epvytbm6r4mmf,1,23.6,71.5,2022-08-12T18:19:29.129Z,2022-08-14T10:31:02Z,3700181693,152,,3700181695,265,,3700181691,56,Back,3700181741,233,177,3700181689,13,,3700181697,285,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944591,177,4,1,19,7,6hsriqr3ybvyg94w2k19oal50,0,76.4,28.5,2022-08-12T18:19:29.130Z,2022-08-14T10:31:02Z,3700181777,233,178,3700181571,13,,3700181573,56,Center,3705935103,178,,3700181581,265,,3700181585,286,,3700181577,152,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944807,179,1,1,19,20,dqk062lu0vm8epvytbm6r4mmf,0,22.8,75.1,2022-08-12T18:19:41.588Z,2022-08-14T10:31:13Z,3700182605,212,58.8,3700182601,140,78.7,3700182595,155,,3700182603,141,80.0,3700182593,5,,3700182599,56,Left,3700182609,1,,3705935725,178,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,3700182597,152,,3700182607,213,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944853,178,1,1,19,23,6hsriqr3ybvyg94w2k19oal50,1,23.6,23.5,2022-08-12T18:19:44.853Z,2022-08-14T10:31:20Z,3700182867,212,8.5,3700182865,141,21.7,3700182861,56,Back,3700182859,3,,3700182863,140,31.6,3700182869,213,6.1,3705936009,388,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944855,179,49,1,19,25,6hsriqr3ybvyg94w2k19oal50,1,32.8,22,2022-08-12T18:19:46.282Z,2022-08-14T10:31:27Z,,,,,,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944869,180,1,1,19,25,6hsriqr3ybvyg94w2k19oal50,1,32.8,22,2022-08-12T18:19:46.325Z,2022-08-14T10:31:31Z,3700182941,1,,3700182929,157,,3700182937,212,32.0,3700182939,213,0.3,3700182933,140,61.5,3700182935,141,37.7,3700182931,56,Center,3705936557,178,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944885,181,1,1,19,27,6hsriqr3ybvyg94w2k19oal50,0,62.7,39.2,2022-08-12T18:19:48.502Z,2022-08-14T10:31:37Z,3700183017,140,74.6,3705936911,388,,3700183019,141,50.9,3700183015,56,Center,3700183023,213,0.6,3700183021,212,14.8,3700183013,3,,,,,4snaidw6iaeo0k20gjfm35nft,T. Domgjoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445143411,773,59,1,19,30,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-08-12T18:19:51.336Z,2022-08-14T10:31:41Z,3701254289,56,Back,,,,,,,,,,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944925,180,49,1,19,30,dqk062lu0vm8epvytbm6r4mmf,1,23,44.6,2022-08-12T18:19:51.467Z,2022-08-14T10:55:15Z,,,,,,,,,,,,,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944955,181,1,1,19,30,dqk062lu0vm8epvytbm6r4mmf,1,23,44.6,2022-08-12T18:19:51.509Z,2022-08-14T10:55:11Z,3700183397,213,5.2,3700183389,56,Back,3700183391,140,32.5,3700183395,212,19.9,3700183393,141,19.2,3705937667,178,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944979,182,1,1,19,32,dqk062lu0vm8epvytbm6r4mmf,0,32.5,19.2,2022-08-12T18:19:54.026Z,2022-08-14T10:32:04Z,3700183541,212,29.5,3700183543,213,0.5,3700183537,140,57.5,3705938279,178,,3700183539,141,38.9,3700183535,56,Center,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444945011,184,49,1,19,34,6hsriqr3ybvyg94w2k19oal50,1,40.3,73.4,2022-08-12T18:19:55.860Z,2022-08-14T10:33:33Z,,,,,,,,,,,,,,,,,,,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446669829,1555,67,1,19,34,6hsriqr3ybvyg94w2k19oal50,1,37.6,68.2,2022-08-12T18:19:55.892Z,2022-08-15T11:59:50Z,3709402883,233,1142,,,,,,,,,,,,,,,,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446669821,1142,67,1,19,34,dqk062lu0vm8epvytbm6r4mmf,0,62.4,31.8,2022-08-12T18:19:55.893Z,2022-08-15T11:05:48Z,3709402907,233,1555,,,,,,,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444944999,182,1,1,19,34,6hsriqr3ybvyg94w2k19oal50,0,39.9,70.5,2022-08-12T18:19:55.925Z,2022-08-15T11:59:50Z,3700183649,141,71.7,3700323303,286,,3705938625,178,,3700323299,233,401,3700183651,212,2.0,3700183645,56,Back,3700323297,236,,3700183647,140,41.6,e65zqndnze1xzef4qlkhd1v4l,Ferro,3700183653,213,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444970653,401,74,1,19,34,dqk062lu0vm8epvytbm6r4mmf,1,58.3,41.9,2022-08-12T18:19:55.988Z,2022-08-14T10:33:39Z,3700323245,285,,3700323243,56,Center,3700323307,233,182,3705939531,178,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444945001,183,1,1,19,35,6hsriqr3ybvyg94w2k19oal50,0,55.3,86.1,2022-08-12T18:19:56.544Z,2022-08-14T10:33:51Z,3705943491,178,,3700183667,141,89.8,3700183671,213,0.2,3700183669,212,15.5,3700183663,56,Left,3700183661,3,,3700183665,140,69.9,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444945031,183,49,1,19,37,dqk062lu0vm8epvytbm6r4mmf,1,27.3,8.6,2022-08-12T18:19:58.613Z,2022-08-14T10:33:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444945107,184,1,1,19,40,dqk062lu0vm8epvytbm6r4mmf,1,28,9.1,2022-08-12T18:20:01.320Z,2022-08-14T10:33:57Z,3700184267,213,6.2,3700184259,56,Right,3700184265,212,31.2,3700184261,140,57.6,3700184263,141,4.9,3705943777,178,,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446670017,1556,83,1,19,42,6hsriqr3ybvyg94w2k19oal50,1,42.9,79.7,2022-08-12T18:20:03.508Z,2022-08-15T11:06:42Z,3709403945,399,470641,,,,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444945187,185,1,1,19,44,dqk062lu0vm8epvytbm6r4mmf,1,52.8,25.2,2022-08-12T18:20:05.779Z,2022-08-14T10:34:31Z,3700184763,1,,3700184759,212,33.5,3700184753,56,Center,3700188503,154,,3705944333,178,,3701254837,4,,3700184761,213,0.2,3700184755,140,84.0,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,3700184751,155,,3700188505,22,3700188501,210,,,16,3700184757,141,35.5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2444945189,186,16,1,19,49,dqk062lu0vm8epvytbm6r4mmf,1,86.6,41.1,2022-08-12T18:20:10.473Z,2022-08-14T10:34:32Z,3700188561,214,,3700185891,374,2022-08-12 19:20:09.280,3700188557,102,51.6,3705945465,178,,3700185887,20,,3700188547,79,,3700188569,230,92.8,3700188553,55,185,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,3700188571,231,45.1,3700188545,114,3700188565,108,,,,3700184775,17,,3700188551,154,,3700185895,375,19:48.003,3700188549,29,,3700188567,328,,,3701254995,396,54.7,3700184777,56,Center,3700184773,22,3700188559,103,25.9,3701254993,395,7.0,
2444946259,185,1,1,21,0,6hsriqr3ybvyg94w2k19oal50,1,49.6,50,2022-08-12T18:21:21.844Z,2022-08-14T10:34:40Z,3700190757,189,,3700190417,279,G,3705945721,178,,3700190407,56,Back,3700190413,212,6.5,3700190409,140,45.1,3700190415,213,2.4,3700190411,141,56.6,cty7nsrs5yn785m330c2gbwq2,N. Frederiksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946269,186,1,1,21,7,6hsriqr3ybvyg94w2k19oal50,1,46.4,55.7,2022-08-12T18:21:28.439Z,2022-08-14T10:34:45Z,3700190515,213,2.0,3700190509,140,39.2,3700190511,141,78.8,3700190513,212,17.4,3700190507,56,Back,3705945945,178,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946301,187,1,1,21,13,6hsriqr3ybvyg94w2k19oal50,1,39,75,2022-08-12T18:21:34.357Z,2022-08-14T10:34:50Z,3705946163,178,,3700190689,212,31.0,3700190685,140,40.2,3700190683,56,Back,3700190687,141,29.5,3700190691,213,4.8,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946341,188,1,1,21,16,6hsriqr3ybvyg94w2k19oal50,1,39.8,24.4,2022-08-12T18:21:37.722Z,2022-08-14T10:34:57Z,3700190923,56,Back,3705946473,178,,3700190925,140,36.6,3700190929,212,7.7,3700190931,213,2.0,3700190927,141,34.6,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946359,189,1,1,21,18,6hsriqr3ybvyg94w2k19oal50,1,36.6,34.6,2022-08-12T18:21:40.031Z,2022-08-14T10:35:01Z,3700191025,56,Center,3700191029,141,28.3,3700191033,213,6.1,3705946555,178,,3700191031,212,24.9,3700191027,140,60.0,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946363,190,1,1,21,19,6hsriqr3ybvyg94w2k19oal50,0,64.1,30.7,2022-08-12T18:21:41.247Z,2022-08-14T10:35:06Z,3700191055,156,,3700191047,212,8.9,3700191043,140,60.4,3700191041,56,Center,3700191045,141,42.4,3705946843,178,,3700191049,213,2.0,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946369,187,1,1,21,20,dqk062lu0vm8epvytbm6r4mmf,0,41.3,49.9,2022-08-12T18:21:42.272Z,2022-08-14T10:35:11Z,3700191077,141,74.7,3700191075,140,55.2,3705947073,178,,3700191073,56,Center,3700191079,212,22.3,3700191081,213,0.9,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946417,191,1,1,21,24,6hsriqr3ybvyg94w2k19oal50,1,53.8,20.9,2022-08-12T18:21:45.409Z,2022-08-14T10:35:18Z,3700191317,212,8.5,3705947317,178,,3700191319,213,0.2,3700191311,56,Center,3700191315,141,23.5,3700191313,140,61.7,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946453,192,1,1,21,25,6hsriqr3ybvyg94w2k19oal50,1,62.4,23.2,2022-08-12T18:21:46.559Z,2022-08-14T10:35:22Z,3700191519,212,19.4,3700191513,56,Right,3700191521,213,5.7,3700191515,140,78.3,3705947553,178,,3700191517,141,8.6,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946469,188,45,1,21,28,dqk062lu0vm8epvytbm6r4mmf,0,16.9,90,2022-08-12T18:21:49.460Z,2022-08-14T10:35:35Z,3700191577,56,Back,3700194067,233,193,3700191579,285,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946457,193,3,1,21,28,6hsriqr3ybvyg94w2k19oal50,1,83.1,10,2022-08-12T18:21:49.460Z,2022-08-14T10:35:35Z,3700191531,56,Right,3705948319,178,,3700191533,286,,3700191617,233,188,3701255299,465,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446670109,1147,83,1,21,30,dqk062lu0vm8epvytbm6r4mmf,1,22.5,86.1,2022-08-12T18:21:51.371Z,2022-08-15T11:07:04Z,3709404577,399,209171,,,,,,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946479,194,61,1,21,30,6hsriqr3ybvyg94w2k19oal50,0,86.9,15.1,2022-08-12T18:21:51.808Z,2022-08-14T10:35:51Z,3705949079,389,,3700191637,56,Right,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946493,189,49,1,21,30,dqk062lu0vm8epvytbm6r4mmf,1,7.7,81.1,2022-08-12T18:21:52.190Z,2022-08-14T10:35:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946527,190,1,1,21,33,dqk062lu0vm8epvytbm6r4mmf,1,4.9,94.1,2022-08-12T18:21:54.878Z,2022-08-14T10:36:00Z,3700191915,212,11.7,3700191909,56,Back,3700191911,140,16.0,3700191913,141,94.7,3700191917,213,0.0,3705949569,178,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946537,191,1,1,21,35,dqk062lu0vm8epvytbm6r4mmf,0,16,94.7,2022-08-12T18:21:56.331Z,2022-08-14T10:36:04Z,3705949865,178,,3700191967,212,19.9,3700191961,56,Back,3700191965,141,77.3,3700191963,140,31.2,3700191969,213,5.6,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946555,195,49,1,21,36,6hsriqr3ybvyg94w2k19oal50,1,72.6,18.4,2022-08-12T18:21:58.100Z,2022-08-14T10:36:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946577,196,1,1,21,36,6hsriqr3ybvyg94w2k19oal50,1,72.6,18.4,2022-08-12T18:21:58.251Z,2022-08-14T10:36:19Z,3700192147,212,18.4,3700192143,140,89.7,3700192141,56,Right,3700192145,141,12.4,3705950701,178,,3700192149,213,6.1,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946599,197,1,1,21,38,6hsriqr3ybvyg94w2k19oal50,1,89.6,13.1,2022-08-12T18:22:00.110Z,2022-08-14T10:36:27Z,3700192281,140,97.5,3700192285,141,17.6,3700192279,56,Right,3700192287,212,8.8,3705951195,178,,3700192291,213,0.4,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946603,198,1,1,21,40,6hsriqr3ybvyg94w2k19oal50,0,97.5,17.6,2022-08-12T18:22:02.207Z,2022-08-14T10:36:31Z,3700192361,286,,3700192317,213,2.2,3700192355,236,,3700192309,56,Right,3700192315,212,1.5,3700192311,140,96.6,3700192357,233,192,3700192313,141,19.4,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,3705951415,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946613,192,74,1,21,41,dqk062lu0vm8epvytbm6r4mmf,1,2.6,82.1,2022-08-12T18:22:02.517Z,2022-08-14T10:36:35Z,3700192343,285,,3705951699,178,,3700192341,56,Back,3700192367,233,198,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946623,199,61,1,21,41,6hsriqr3ybvyg94w2k19oal50,1,96.6,19.4,2022-08-12T18:22:02.571Z,2022-08-14T10:36:41Z,3700192353,56,Right,3705951989,178,,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444946631,193,49,1,21,43,dqk062lu0vm8epvytbm6r4mmf,1,5.1,80.2,2022-08-12T18:22:04.692Z,2022-08-14T10:36:48Z,,,,,,,,,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
