id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2519062297,306,1,1,37,47,ccpscwdcm65czscrun048ecn5,1,56.3,56,2023-03-12T11:55:04.896Z,2023-03-15T01:41:59Z,4092185397,213,4.7,4098667379,178,,4092185393,141,28.6,4092185395,212,18.6,4092185391,140,55.9,4092185389,56,Center,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062307,307,1,1,37,50,ccpscwdcm65czscrun048ecn5,1,56.5,16.5,2023-03-12T11:55:07.686Z,2023-03-15T01:42:03Z,4098667465,178,,4092185441,56,Right,4092185447,212,14.9,4092185445,141,5.0,4092185443,140,68.6,4092185449,213,5.7,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062331,308,1,1,37,52,ccpscwdcm65czscrun048ecn5,1,68.9,5.2,2023-03-12T11:55:10.022Z,2023-03-15T01:42:06Z,4092185579,141,20.0,4092185583,213,1.5,4092185575,56,Right,4092185581,212,10.1,4098667527,178,,4092185577,140,69.4,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062333,309,3,1,37,55,ccpscwdcm65czscrun048ecn5,0,69.7,22.5,2023-03-12T11:55:12.902Z,2023-03-15T01:42:11Z,4095062667,464,,4098667625,178,,4092185671,233,403,4092185601,286,,4092185599,56,Center,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062347,403,7,1,37,55,8iawijq7s9s6d85mjz8wdslki,0,30.3,77.5,2023-03-12T11:55:12.905Z,2023-03-15T01:42:14Z,4098667671,178,,4092185659,233,309,4092185655,285,,4095062691,383,,4092185653,56,Back,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062341,310,61,1,37,55,ccpscwdcm65czscrun048ecn5,1,68.8,21.9,2023-03-12T11:55:13.043Z,2023-03-15T01:42:17Z,4098667743,178,,4092185643,56,Center,,,,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063013,419,1,1,37,56,8iawijq7s9s6d85mjz8wdslki,1,34.6,75.8,2023-03-12T11:55:13.865Z,2023-03-15T01:43:12Z,4092189493,141,81.6,4092189495,212,4.6,4092189491,140,36.8,4092189489,56,Back,4098667871,178,,4092189497,213,1.0,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062365,404,49,1,37,56,8iawijq7s9s6d85mjz8wdslki,1,37.7,82.2,2023-03-12T11:55:14.414Z,2023-03-15T02:09:54Z,,,,,,,,,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062391,405,1,1,37,57,8iawijq7s9s6d85mjz8wdslki,1,38.5,81.8,2023-03-12T11:55:15.251Z,2023-03-15T01:43:29Z,4092185859,141,62.7,4092185855,56,Back,4098668775,178,,4092185857,140,42.2,4092185863,213,5.0,4092185861,212,13.6,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062397,406,4,1,38,1,8iawijq7s9s6d85mjz8wdslki,1,50.2,59.2,2023-03-12T11:55:18.767Z,2023-03-15T01:43:36Z,4092185901,286,,4092185897,152,,4092185931,233,311,4092185893,13,,4092185895,56,Center,4092185899,265,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062399,311,4,1,38,1,ccpscwdcm65czscrun048ecn5,0,49.8,40.8,2023-03-12T11:55:18.768Z,2023-03-15T01:43:36Z,4092185909,265,,4092185937,233,406,4092185903,13,,4092185905,56,Back,4092185907,152,,4098668859,178,,4092185911,285,,,,,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062559,407,1,1,38,24,8iawijq7s9s6d85mjz8wdslki,1,53.9,66.1,2023-03-12T11:55:41.846Z,2023-03-15T01:43:40Z,4092186857,56,Center,4092186863,212,23.9,4092186861,141,40.9,4092186865,213,5.5,4092186859,140,69.8,4092186855,152,,4098668967,178,,4092186853,5,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062567,408,50,1,38,25,8iawijq7s9s6d85mjz8wdslki,1,70.6,38.6,2023-03-12T11:55:43.049Z,2023-03-15T01:43:45Z,4092186981,233,313,4092186897,286,,4092186895,56,Center,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062583,313,7,1,38,26,ccpscwdcm65czscrun048ecn5,0,29.4,61.4,2023-03-12T11:55:43.670Z,2023-03-15T01:43:49Z,4095063541,384,,4092186973,56,Back,4092186975,285,,4098669107,178,,4092186977,233,408,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062601,409,1,1,38,27,8iawijq7s9s6d85mjz8wdslki,1,64.1,36.3,2023-03-12T11:55:44.991Z,2023-03-15T01:43:53Z,4092187085,213,5.3,4092187081,141,7.7,4092187083,212,22.9,4098669163,178,,4092187079,140,75.6,4092187077,56,Right,,,,,,,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062613,410,1,1,38,30,8iawijq7s9s6d85mjz8wdslki,0,82.9,9.3,2023-03-12T11:55:47.884Z,2023-03-15T01:43:58Z,4098669277,178,,4095064673,224,,4095064675,20,,4092187137,1,,4092187127,56,Center,4092187129,140,91.2,4092187123,2,,4092187133,212,38.3,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,4092187131,141,64.1,4092187135,213,1.3,,4092187125,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062639,314,12,1,38,32,ccpscwdcm65czscrun048ecn5,1,8.7,36.3,2023-03-12T11:55:49.670Z,2023-03-15T01:44:04Z,4092187281,140,23.9,4092187285,212,17.5,4092187293,15,,4092187283,141,25.6,4098669319,388,,4092187279,56,Back,4092187287,213,5.9,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062659,315,45,1,38,36,ccpscwdcm65czscrun048ecn5,0,29.5,25.6,2023-03-12T11:55:54.224Z,2023-03-15T01:44:10Z,4092187449,233,411,4092187405,285,,4092187403,56,Back,,,,,,,,,,,,,,,,bymhffiw7brsfpjzsfqq7bvth,Z. Labyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062663,411,3,1,38,36,8iawijq7s9s6d85mjz8wdslki,1,70.5,74.4,2023-03-12T11:55:54.224Z,2023-03-15T01:44:10Z,4098669371,178,,4092187437,233,315,4095064859,464,,4092187425,286,,4092187423,56,Center,,,,,,,,,,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062669,412,1,1,38,38,8iawijq7s9s6d85mjz8wdslki,1,64.1,75.6,2023-03-12T11:55:55.896Z,2023-03-15T01:44:17Z,4092187463,141,73.2,4092187465,212,22.0,4092187461,140,43.2,4098669489,178,,4092187467,213,3.2,4092187459,56,Back,,,,,,,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062759,413,1,1,38,40,8iawijq7s9s6d85mjz8wdslki,1,40.7,72.7,2023-03-12T11:55:58.603Z,2023-03-15T01:44:20Z,4092187993,140,18.7,4092187995,141,49.1,4092187991,56,Back,4092187999,213,3.7,4098669561,178,,4092187997,212,28.1,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062791,414,1,1,38,51,8iawijq7s9s6d85mjz8wdslki,1,25.5,39.4,2023-03-12T11:56:08.942Z,2023-03-15T01:44:24Z,4098669617,178,,4092188159,141,36.0,4092188155,56,Center,4092188153,155,,4092188163,213,6.2,4092188161,212,39.2,4092188165,1,,4092188157,140,62.8,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062795,415,1,1,38,53,8iawijq7s9s6d85mjz8wdslki,0,62.7,34.5,2023-03-12T11:56:11.504Z,2023-03-15T01:44:36Z,4092188189,56,Center,4092188197,213,4.7,4092188191,140,62.3,4092188195,212,7.6,4092188193,141,23.4,4098669861,178,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062799,316,1,1,38,55,ccpscwdcm65czscrun048ecn5,0,40.5,75.7,2023-03-12T11:56:13.255Z,2023-03-15T01:44:40Z,4092188227,212,12.6,4098669937,178,,4092188221,56,Back,4092188225,141,58.5,4092188223,140,45.0,4092188229,213,5.1,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062829,416,1,1,39,4,8iawijq7s9s6d85mjz8wdslki,0,67,65.8,2023-03-12T11:56:21.985Z,2023-03-15T01:44:46Z,4095066739,141,70.5,4092188437,56,Center,4095066741,212,4.6,4095066743,213,0.8,4098670029,178,,4095066737,140,70.1,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062833,317,8,1,39,4,ccpscwdcm65czscrun048ecn5,1,32,31.4,2023-03-12T11:56:22.271Z,2023-03-15T01:44:51Z,4098670067,178,,4095066801,383,,4092188457,56,Back,,,,,,,,,,,,,,,,bymhffiw7brsfpjzsfqq7bvth,Z. Labyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062885,417,1,1,39,6,8iawijq7s9s6d85mjz8wdslki,1,64.4,83.8,2023-03-12T11:56:24.446Z,2023-03-15T01:44:54Z,4092188737,141,92.0,4098670103,178,,4092188741,213,0.5,4092188735,140,74.7,4092188733,56,Left,4092188739,212,12.2,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062887,418,4,1,39,8,8iawijq7s9s6d85mjz8wdslki,1,72.4,92.8,2023-03-12T11:56:26.416Z,2023-03-15T01:44:57Z,4092188747,56,Left,4092188753,286,,4092188751,265,,4092188749,152,,4092188745,13,,4092188757,233,318,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519062873,318,4,1,39,8,ccpscwdcm65czscrun048ecn5,0,27.6,7.2,2023-03-12T11:56:26.417Z,2023-03-15T01:44:57Z,4092188763,233,418,4092188711,285,,4092188707,152,,4092188709,265,,4098670181,178,,4092188703,13,,4092188705,56,Back,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063133,420,1,1,39,53,8iawijq7s9s6d85mjz8wdslki,0,74.1,90.7,2023-03-12T11:57:11.122Z,2023-03-15T01:45:01Z,4098670253,178,,4092190247,140,88.5,4092190237,2,,4092190251,212,28.1,4092190243,152,,4095073349,224,,4095073351,72,,4092190253,213,5.3,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,4092190249,141,55.9,4092190241,155,,,4092190245,56,Center,4092190239,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063173,320,12,1,39,54,ccpscwdcm65czscrun048ecn5,1,12,46,2023-03-12T11:57:12.290Z,2023-03-15T01:45:07Z,4092190389,140,27.2,4092190393,212,18.5,4092190395,213,5.8,4092190391,141,32.2,4092190401,15,,4092190387,56,Back,4098670339,388,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063191,421,1,1,39,57,8iawijq7s9s6d85mjz8wdslki,0,71.1,68.4,2023-03-12T11:57:15.586Z,2023-03-15T01:45:14Z,4098670443,388,,4092190457,3,,4092190465,212,14.4,4092190461,140,79.4,4092190463,141,51.6,4092190459,56,Center,4092190467,213,5.4,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063213,321,12,1,39,58,ccpscwdcm65czscrun048ecn5,1,19.8,48.7,2023-03-12T11:57:16.593Z,2023-03-15T01:45:17Z,4092190607,212,27.2,4092190615,15,,4098670535,388,,4092190605,141,77.1,4092190601,56,Back,4092190603,140,38.0,4092190609,213,0.8,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063247,422,1,1,40,2,8iawijq7s9s6d85mjz8wdslki,1,61.5,22.4,2023-03-12T11:57:19.856Z,2023-03-15T01:45:22Z,4092190745,56,Right,4092190749,141,11.9,4092190747,140,76.0,4092190751,212,16.8,4092190753,213,5.8,4098670599,178,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063259,322,45,1,40,6,ccpscwdcm65czscrun048ecn5,0,12.4,88.5,2023-03-12T11:57:23.825Z,2023-03-15T01:45:36Z,4092190791,56,Back,4092190793,285,,4092190899,233,423,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063275,423,3,1,40,6,8iawijq7s9s6d85mjz8wdslki,1,87.6,11.5,2023-03-12T11:57:23.825Z,2023-03-15T01:45:35Z,4098670763,178,,4092190895,233,322,4092190863,286,,4092190861,56,Right,4095074039,465,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063281,424,1,1,40,8,8iawijq7s9s6d85mjz8wdslki,0,95.8,17.4,2023-03-12T11:57:25.991Z,2023-03-15T01:45:39Z,4098670837,178,,4092191021,236,,4095074717,20,,4092190883,140,96.1,4095074713,224,,4092190887,212,0.8,4092190877,2,,4092190879,155,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,4092191023,233,323,4092190889,213,1.2,,4092190885,141,18.5,4092190881,56,Right,4092191027,286,,,,,,,,,,,,,,,,,,,,,,,
2519063287,323,12,1,40,8,ccpscwdcm65czscrun048ecn5,1,4.3,80.8,2023-03-12T11:57:26.064Z,2023-03-15T01:45:42Z,4092190937,56,Back,4098670897,178,,4092191029,233,424,4092190935,185,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063347,425,1,1,40,16,8iawijq7s9s6d85mjz8wdslki,0,78.6,18.8,2023-03-12T11:57:33.831Z,2023-03-15T01:45:45Z,4098670937,178,,4095075057,223,,4092191337,141,62.4,4092191343,1,,4092191341,213,0.9,4095075059,72,,4092191339,212,38.2,4092191329,2,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,4092191333,56,Center,4092191335,140,100.0,,4092191331,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063353,324,5,1,40,19,ccpscwdcm65czscrun048ecn5,1,-1.3,37.4,2023-03-12T11:57:36.625Z,2023-03-15T01:45:48Z,4092191375,56,Back,4092191377,346,,4092191403,233,426,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063349,426,5,1,40,19,8iawijq7s9s6d85mjz8wdslki,0,101.3,62.6,2023-03-12T11:57:36.625Z,2023-03-15T01:45:48Z,4092191425,233,324,4092191353,346,,4092191351,56,Center,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063759,326,1,1,40,51,ccpscwdcm65czscrun048ecn5,0,4.5,43.7,2023-03-12T11:58:08.969Z,2023-03-15T01:45:53Z,4092193467,213,6.3,4092193459,56,Center,4092193473,74,,4092193469,1,,4092193463,141,42.4,4092193461,140,56.5,4092193465,212,54.6,4092193457,124,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063749,428,4,1,40,54,8iawijq7s9s6d85mjz8wdslki,1,44.5,57.9,2023-03-12T11:58:12.331Z,2023-03-15T01:46:05Z,4092193429,265,,4092193423,13,,4092193431,286,,4092193425,56,Back,4092193427,152,,4092193539,233,327,,,,,,,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063763,327,4,1,40,54,ccpscwdcm65czscrun048ecn5,0,55.5,42.1,2023-03-12T11:58:12.332Z,2023-03-15T01:46:04Z,4092193489,265,,4092193491,285,,4092193485,56,Center,4092193483,13,,4092193559,233,428,4098671245,388,,4092193487,152,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519063729,427,43,1,40,55,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-03-12T11:58:13.187Z,2023-03-12T11:58:17Z,4092193579,144,44,4092193331,285,0,4092193329,56,Back,,,,,,,,,,,,,,,,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064275,429,1,1,41,57,8iawijq7s9s6d85mjz8wdslki,1,44,60,2023-03-12T11:59:14.687Z,2023-03-15T01:46:07Z,4098671313,178,,4092196267,141,72.1,4092196271,213,1.8,4092196265,140,42.3,4092196261,152,,4092196263,56,Back,4092196269,212,8.4,4092196257,5,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064309,430,1,1,41,59,8iawijq7s9s6d85mjz8wdslki,1,38.4,72.3,2023-03-12T11:59:17.149Z,2023-03-15T01:46:12Z,4098671363,178,,4092196449,213,3.6,4092196445,141,48.5,4092196441,56,Back,4092196443,140,9.5,4092196451,1,,4092196447,212,34.4,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064319,431,1,1,42,3,8iawijq7s9s6d85mjz8wdslki,1,8.8,48.2,2023-03-12T11:59:20.926Z,2023-03-15T01:46:16Z,4092196509,213,6.1,4092196505,141,35.5,4092196501,56,Center,4092196503,140,57.4,4092196507,212,51.8,4092196499,157,,4092196511,1,,4098671389,178,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064323,432,44,1,42,5,8iawijq7s9s6d85mjz8wdslki,1,59,37.2,2023-03-12T11:59:23.445Z,2023-03-15T06:36:53Z,4092196519,286,,4092196517,56,Center,4092196571,233,329,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064325,329,44,1,42,5,ccpscwdcm65czscrun048ecn5,0,41,62.8,2023-03-12T11:59:23.446Z,2023-03-15T01:46:22Z,4092196525,56,Back,4092196577,233,432,4092196529,285,,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064335,433,1,1,42,5,8iawijq7s9s6d85mjz8wdslki,0,57.4,37.3,2023-03-12T11:59:23.492Z,2023-03-15T06:36:54Z,4098671475,388,,4092196601,140,64.1,4092196605,212,11.8,4092196599,56,Center,4092196603,141,51.3,4092196597,3,,4092196607,213,0.9,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064377,330,1,1,42,7,ccpscwdcm65czscrun048ecn5,0,36.4,46.3,2023-03-12T11:59:25.250Z,2023-03-15T01:46:34Z,4092196819,140,67.7,4092196815,3,,4092196823,212,33.0,4092196825,213,6.2,4092196821,141,42.8,4092196817,56,Center,4092196827,1,,4098671573,178,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064435,434,1,1,42,10,8iawijq7s9s6d85mjz8wdslki,1,31.9,52.8,2023-03-12T11:59:28.489Z,2023-03-15T01:46:37Z,4092197187,212,26.4,4098671595,178,,4092197189,213,1.3,4092197179,3,,4092197183,140,38.1,4092197181,56,Back,4092197185,141,90.5,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064455,435,1,1,42,19,8iawijq7s9s6d85mjz8wdslki,0,27.8,95.7,2023-03-12T11:59:36.940Z,2023-03-15T01:46:41Z,4092197283,140,71.1,4092197281,56,Center,4092197291,1,,4092197285,141,72.0,4092197279,155,,4092197289,213,5.9,4098671649,178,,4092197287,212,48.2,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064463,331,49,1,42,22,ccpscwdcm65czscrun048ecn5,1,29.3,27.4,2023-03-12T11:59:39.974Z,2023-03-15T02:14:25Z,,,,,,,,,,,,,,,,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064485,332,1,1,42,23,ccpscwdcm65czscrun048ecn5,0,31.3,28.5,2023-03-12T11:59:40.970Z,2023-03-15T01:46:50Z,4092197443,212,13.7,4092197441,141,36.0,4092197445,213,0.4,4092197435,157,,4092197439,140,43.4,4098671699,178,,4092197447,1,,4092197437,56,Back,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064497,436,1,1,42,26,8iawijq7s9s6d85mjz8wdslki,0,58.1,64.1,2023-03-12T11:59:44.164Z,2023-03-15T01:46:52Z,4092197529,141,48.5,4092197531,212,20.2,4092197525,56,Center,4092197523,3,,4092197533,213,5.7,4098671805,388,,4092197527,140,74.5,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064517,333,1,1,42,28,ccpscwdcm65czscrun048ecn5,1,25.4,53.9,2023-03-12T11:59:46.385Z,2023-03-15T01:46:56Z,4092197653,3,,4092197655,56,Back,4092197659,141,44.8,4092197657,140,31.2,4098671841,178,,4092197661,212,8.7,4092197663,213,5.5,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064529,334,1,1,42,29,ccpscwdcm65czscrun048ecn5,0,29.4,44.9,2023-03-12T11:59:47.426Z,2023-03-15T01:47:01Z,4092197717,56,Center,4092197715,155,,4098671917,178,,4092197719,140,52.7,4092197721,141,65.2,4092197725,213,0.5,4092197723,212,28.1,,,,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064539,437,1,1,42,32,8iawijq7s9s6d85mjz8wdslki,1,47.5,32.4,2023-03-12T11:59:50.566Z,2023-03-15T01:47:05Z,4092197753,3,,4092197759,140,59.0,4092197763,212,15.7,4092197765,213,5.6,4092197761,141,17.6,4092197757,56,Right,4098671955,178,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064543,438,49,1,42,34,8iawijq7s9s6d85mjz8wdslki,1,59,17.6,2023-03-12T11:59:51.616Z,2023-03-15T01:47:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064553,439,1,1,42,34,8iawijq7s9s6d85mjz8wdslki,0,59.4,16.2,2023-03-12T11:59:51.696Z,2023-03-15T01:47:13Z,4092197837,140,69.0,4092197833,155,,4098672075,178,,4092197835,56,Right,4092197839,141,17.0,4092197843,213,0.1,4092197841,212,10.1,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064571,336,1,1,42,35,ccpscwdcm65czscrun048ecn5,1,31.2,82,2023-03-12T11:59:53.467Z,2023-03-15T01:47:19Z,4092197937,213,6.2,4092197927,3,,4092197933,141,80.3,4098672169,388,,4092197935,212,8.8,4092197931,140,39.5,4092197929,56,Back,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064563,335,43,1,42,36,ccpscwdcm65czscrun048ecn5,1,0,0,2023-03-12T11:59:53.924Z,2023-03-12T12:00:02Z,4092198275,144,44,4092197895,56,Back,4092197899,285,0,,,,,,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
