id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/16/value,qualifier/18/value
2451882427,248,1,1,17,45,4vd2t5schmvvufrfib7f2vjdf,1,36.2,15.5,2022-08-27T19:19:41.246Z,2022-08-29T11:06:57Z,3736978965,56,Back,3742837791,178,,3736978973,213,1.6,3736978969,141,43.5,3736978967,140,35.3,3736978971,212,19.1,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451882495,249,1,1,17,51,4vd2t5schmvvufrfib7f2vjdf,1,46.9,60.8,2022-08-27T19:19:46.760Z,2022-08-29T11:07:01Z,3736979389,141,93.8,3736979393,213,1.1,3736979385,56,Left,3742837971,178,,3736979391,212,25.6,3736979387,140,58.7,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451882557,250,1,1,17,55,4vd2t5schmvvufrfib7f2vjdf,1,68.5,88.6,2022-08-27T19:19:51.367Z,2022-08-29T11:07:04Z,3736979703,140,57.0,3736979707,212,12.6,3736979701,56,Left,3742838081,178,,3736979709,213,3.4,3736979705,141,83.5,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451882625,251,1,1,17,58,4vd2t5schmvvufrfib7f2vjdf,1,53.8,69.9,2022-08-27T19:19:54.384Z,2022-08-29T11:07:07Z,3736980087,140,57.8,3736980091,212,37.4,3736980095,1,,3742838267,178,,3736980085,56,Right,3736980093,213,4.8,3736980089,141,15.3,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451882647,252,1,1,18,3,4vd2t5schmvvufrfib7f2vjdf,1,65.8,13.9,2022-08-27T19:19:59.449Z,2022-08-29T11:07:15Z,3742838567,178,,3736980205,212,8.6,3736980201,140,69.7,3736980207,213,5.2,3736980199,56,Right,3736980203,141,2.7,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451882703,253,1,1,18,5,4vd2t5schmvvufrfib7f2vjdf,1,68.8,3.1,2022-08-27T19:20:01.233Z,2022-08-29T12:18:57Z,3736980495,212,9.4,3736980491,140,62.0,3742838579,178,,3736980489,56,Right,3736980497,213,2.4,3736980493,141,12.2,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451882743,254,1,1,18,9,4vd2t5schmvvufrfib7f2vjdf,1,58.7,30.1,2022-08-27T19:20:05.012Z,2022-08-29T12:19:04Z,3736980741,141,55.2,3736980745,213,1.9,3736980739,140,53.4,3736980737,56,Center,3742838837,178,,3736980743,212,18.0,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451882789,255,1,1,18,12,4vd2t5schmvvufrfib7f2vjdf,1,53.7,56.1,2022-08-27T19:20:07.863Z,2022-08-29T11:07:23Z,3736980965,212,10.3,3736980959,56,Center,3742838969,178,,3736980961,140,60.1,3736980967,213,0.9,3736980963,141,67.6,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451882825,256,1,1,18,15,4vd2t5schmvvufrfib7f2vjdf,1,65.6,68.5,2022-08-27T19:20:10.736Z,2022-08-29T11:07:28Z,3736981161,212,18.4,3736981155,56,Left,3736981159,141,91.1,3742839183,178,,3736981157,140,75.2,3736981163,213,1.0,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451882883,257,1,1,18,18,4vd2t5schmvvufrfib7f2vjdf,0,76.1,87,2022-08-27T19:20:14.016Z,2022-08-29T11:07:32Z,3736981497,155,,3736981501,140,90.7,3740007157,224,,3740007159,72,,3742839349,178,,3736981499,56,Center,3736981495,2,,3736981505,212,42.1,8wb6zb0imo0295asm428cur55,M. Köhlert,3736981509,1,,3736981507,213,5.1,,3736981503,141,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451882897,144,49,1,18,20,3ebril33e08ddzob4bhq8awsr,1,10.4,69.6,2022-08-27T19:20:16.672Z,2022-08-29T11:07:41Z,,,,,,,,,,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883003,145,1,1,18,22,3ebril33e08ddzob4bhq8awsr,1,1.6,65.4,2022-08-27T19:20:18.551Z,2022-08-29T11:07:48Z,3736982121,140,12.2,3736982125,212,22.1,3742839851,178,,3736982123,141,93.4,3736982127,213,1.0,3736982119,56,Back,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883065,146,1,1,18,27,3ebril33e08ddzob4bhq8awsr,0,24.1,97.3,2022-08-27T19:20:23.680Z,2022-08-29T11:07:54Z,3736982553,140,68.4,3736982557,212,54.7,3736982559,213,5.7,3736982549,155,,3736982551,56,Center,3736982555,141,55.0,3742840119,178,,3736982561,1,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883077,258,12,1,18,31,4vd2t5schmvvufrfib7f2vjdf,1,29.8,40.8,2022-08-27T19:20:26.782Z,2022-08-29T11:08:04Z,3736982621,141,34.0,3742840525,178,,3736982617,56,Back,3736982623,212,7.1,3736982619,140,34.9,3736982627,213,5.6,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883085,259,61,1,18,31,4vd2t5schmvvufrfib7f2vjdf,1,35,34.6,2022-08-27T19:20:27.024Z,2022-08-29T11:08:07Z,3742840667,178,,3736982665,56,Back,,,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883117,260,49,1,18,35,4vd2t5schmvvufrfib7f2vjdf,1,32,1.7,2022-08-27T19:20:30.832Z,2022-08-29T11:08:12Z,,,,,,,,,,,,,,,,,,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883167,261,1,1,18,35,4vd2t5schmvvufrfib7f2vjdf,1,32.5,2.5,2022-08-27T19:20:30.847Z,2022-08-29T11:08:15Z,3736983063,141,2.3,3736983067,213,6.3,3736983061,140,43.9,3742840963,178,,3736983059,56,Back,3736983065,212,12.0,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883219,262,1,1,18,37,4vd2t5schmvvufrfib7f2vjdf,1,43.3,2.5,2022-08-27T19:20:33.051Z,2022-08-29T11:08:22Z,3736983277,141,7.9,3742841243,178,,3736983273,56,Back,3736983281,213,1.1,3736983275,140,44.9,3736983279,212,4.0,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883225,263,1,1,18,41,4vd2t5schmvvufrfib7f2vjdf,0,63.4,16.9,2022-08-27T19:20:36.717Z,2022-08-29T11:08:29Z,3742841413,178,,3736983323,212,8.0,3736983319,140,70.4,3736983321,141,21.5,3736983317,56,Center,3736983325,213,0.4,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453000713,911,67,1,18,41,3ebril33e08ddzob4bhq8awsr,1,28.9,76.3,2022-08-27T19:20:37.326Z,2022-08-30T04:51:02Z,3742958233,233,1331,,,,,,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453000707,1331,67,1,18,41,4vd2t5schmvvufrfib7f2vjdf,0,71.1,23.7,2022-08-27T19:20:37.327Z,2022-08-29T12:22:22Z,3742958239,233,911,,,,,,,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883263,147,8,1,18,41,3ebril33e08ddzob4bhq8awsr,1,29.2,77.7,2022-08-27T19:20:37.348Z,2022-08-30T04:51:02Z,3740011809,384,,3736983475,56,Back,3742841475,178,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883275,148,49,1,18,43,3ebril33e08ddzob4bhq8awsr,1,36.2,91.3,2022-08-27T19:20:39.075Z,2022-08-29T11:08:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6pgcyaivg3sjcm6jju4nn3omi,C. Bassett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883303,149,1,1,18,43,3ebril33e08ddzob4bhq8awsr,1,39.2,89.8,2022-08-27T19:20:39.226Z,2022-08-29T11:08:42Z,3742841787,178,,3736983703,213,0.3,3736983697,140,44.7,3736983699,141,92.1,3736983701,212,6.0,3736983695,56,Back,,,,,,,6pgcyaivg3sjcm6jju4nn3omi,C. Bassett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883321,150,1,1,18,46,3ebril33e08ddzob4bhq8awsr,1,57.1,93.1,2022-08-27T19:20:41.745Z,2022-08-29T11:08:46Z,3736983801,140,61.1,3736983805,212,13.0,3736983799,56,Center,3736983803,141,75.0,3742841907,178,,3736983807,213,5.0,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883365,151,1,1,18,46,3ebril33e08ddzob4bhq8awsr,1,61.1,74,2022-08-27T19:20:42.533Z,2022-08-29T11:08:52Z,3742842067,178,,3736984045,141,72.8,3736984041,56,Center,3736984049,213,6.2,3736984047,212,7.7,3736984043,140,68.4,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883379,152,61,1,18,48,3ebril33e08ddzob4bhq8awsr,0,68.9,70.5,2022-08-27T19:20:43.760Z,2022-08-29T12:22:53Z,3736984135,56,Center,3742842125,178,,,,,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883383,264,49,1,18,49,4vd2t5schmvvufrfib7f2vjdf,1,27.3,25.8,2022-08-27T19:20:44.770Z,2022-08-29T11:08:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883407,265,1,1,18,49,4vd2t5schmvvufrfib7f2vjdf,1,25.8,27.7,2022-08-27T19:20:44.774Z,2022-08-29T11:09:00Z,3736984237,140,8.7,3736984243,213,2.5,3742842327,178,,3736984235,56,Back,3736984241,212,23.3,3736984239,141,49.5,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883435,266,1,1,18,52,4vd2t5schmvvufrfib7f2vjdf,1,8.4,50.5,2022-08-27T19:20:47.720Z,2022-08-29T11:09:02Z,3736984405,140,23.4,3736984413,213,0.9,3736984409,141,79.1,3736984401,56,Back,3736984411,212,25.0,3742842383,178,,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883603,267,1,1,18,54,4vd2t5schmvvufrfib7f2vjdf,1,25.9,77.7,2022-08-27T19:20:50.422Z,2022-08-29T11:09:06Z,3742842567,178,,3736985235,141,68.6,3736985231,56,Back,3736985239,212,16.3,3736985243,213,5.9,3736985233,140,40.3,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883613,268,1,1,19,1,4vd2t5schmvvufrfib7f2vjdf,0,73.4,63.5,2022-08-27T19:20:56.811Z,2022-08-29T11:09:10Z,3736985283,141,54.0,3736985279,56,Center,3736985281,140,76.9,3736985285,212,7.4,3736985287,213,5.2,3742842767,178,,,,,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883625,153,8,1,19,1,3ebril33e08ddzob4bhq8awsr,1,24.5,46.2,2022-08-27T19:20:57.366Z,2022-08-29T11:09:29Z,3736985359,56,Back,3742843273,178,,3740030803,385,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883895,155,61,1,19,1,3ebril33e08ddzob4bhq8awsr,0,22.2,52.2,2022-08-27T19:20:57.704Z,2022-08-29T11:09:34Z,3742843429,178,,3736987039,56,Back,3742843427,21,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883713,269,4,1,19,3,4vd2t5schmvvufrfib7f2vjdf,1,71.6,51.6,2022-08-27T19:20:59.399Z,2022-08-29T11:09:36Z,3736985805,233,154,3736985767,152,,3736985771,286,,3736985763,13,,3736985765,56,Center,3736985769,265,,,,,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451883693,154,4,1,19,3,3ebril33e08ddzob4bhq8awsr,0,28.4,48.4,2022-08-27T19:20:59.400Z,2022-08-29T11:09:36Z,3736985677,265,,3736985673,56,Back,3736985675,152,,3736985837,233,269,3736985679,285,,3736985671,13,,3742843517,178,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451884707,270,13,1,20,8,4vd2t5schmvvufrfib7f2vjdf,1,70.9,52.4,2022-08-27T19:22:04.377Z,2022-08-29T11:09:40Z,3736991709,18,,3736992201,231,47.7,3736992189,103,69.4,3736992197,230,99.1,3736992193,458,,3736992185,74,,3736992187,102,51.3,3736991707,26,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,3742843681,178,,3736992007,20,,,3736991711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451884731,156,5,1,20,9,3ebril33e08ddzob4bhq8awsr,1,-1.6,49.2,2022-08-27T19:22:05.274Z,2022-08-29T11:09:42Z,3736991871,233,271,3736991831,346,,3736991829,56,Back,,,,,,,,,,,,,,,,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451884733,271,5,1,20,9,4vd2t5schmvvufrfib7f2vjdf,0,101.6,50.8,2022-08-27T19:22:05.274Z,2022-08-29T11:09:42Z,3736991835,346,,3736991905,233,156,3736991833,56,Center,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885137,157,1,1,20,33,3ebril33e08ddzob4bhq8awsr,0,4.8,44.1,2022-08-27T19:22:29.139Z,2022-08-29T11:10:06Z,3736994217,56,Center,3736994229,74,,3736994221,141,30.3,3736994213,155,,3736994225,213,6.1,3736994223,212,65.0,3736994211,124,,3736994227,1,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,3736994219,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885163,272,1,1,20,37,4vd2t5schmvvufrfib7f2vjdf,0,31.5,69.7,2022-08-27T19:22:32.918Z,2022-08-29T11:10:12Z,3736994347,140,48.9,3736994345,56,Back,3736994343,3,,3736994351,212,28.0,3736994353,213,0.9,3736994349,141,100.0,3742844749,388,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885465,158,5,1,20,40,3ebril33e08ddzob4bhq8awsr,1,51,-1.2,2022-08-27T19:22:35.950Z,2022-08-29T11:10:15Z,3736996035,347,,3736996049,233,273,3736996033,56,Right,,,,,,,,,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885167,273,5,1,20,40,4vd2t5schmvvufrfib7f2vjdf,0,49,101.2,2022-08-27T19:22:35.950Z,2022-08-29T11:10:16Z,3736996085,233,158,3736994371,56,Back,3736994373,347,,,,,,,,,,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885525,159,1,1,20,57,3ebril33e08ddzob4bhq8awsr,1,45.8,0,2022-08-27T19:22:53.426Z,2022-08-30T05:51:13Z,3736996379,107,,3736996383,140,29.0,3736997217,189,,3736996387,212,22.3,3736996391,1,,3736996381,56,Back,3736996389,213,2.5,3736996385,141,19.1,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885547,160,1,1,20,59,3ebril33e08ddzob4bhq8awsr,1,29.4,21.8,2022-08-27T19:22:55.225Z,2022-08-30T05:51:11Z,3736996547,56,Back,3736996553,212,22.2,3742844991,178,,3736996555,213,1.7,3736996551,141,54.0,3736997351,189,,3736996549,140,25.9,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885555,161,1,1,21,0,3ebril33e08ddzob4bhq8awsr,1,25.9,54,2022-08-27T19:22:56.195Z,2022-08-30T05:51:08Z,3736996583,141,94.1,3742845375,178,,3736996579,56,Back,3736996587,213,1.6,3736996581,140,24.9,3736996585,212,27.3,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453219155,1273,43,1,21,1,3ebril33e08ddzob4bhq8awsr,1,0,0,2022-08-27T19:22:57.146Z,2022-08-30T05:51:19Z,3744173155,144,82,3744172863,178,0,,,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885587,162,1,1,21,3,3ebril33e08ddzob4bhq8awsr,0,26.8,97.3,2022-08-27T19:22:58.860Z,2022-08-29T11:10:30Z,3742845505,178,,3736996747,140,68.4,3736996757,1,,3736996749,141,88.0,3736996751,212,44.1,3736996999,155,,3736996745,56,Left,3736996755,213,6.1,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885629,274,1,1,21,6,4vd2t5schmvvufrfib7f2vjdf,0,31.1,11.6,2022-08-27T19:23:01.917Z,2022-08-29T11:10:34Z,3736997017,140,41.5,3736997021,212,14.0,3742845685,388,,3736997023,213,5.6,3736997011,56,Back,3736997007,3,,3736997019,141,0.0,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885669,163,5,1,21,8,3ebril33e08ddzob4bhq8awsr,1,59.1,102,2022-08-27T19:23:04.251Z,2022-08-29T11:10:37Z,3736997213,56,Left,3736997261,233,275,3736997215,347,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885633,275,5,1,21,8,4vd2t5schmvvufrfib7f2vjdf,0,40.9,-2,2022-08-27T19:23:04.251Z,2022-08-29T11:10:37Z,3736997039,347,,3736997303,233,163,3736997037,56,Back,,,,,,,,,,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885901,164,1,1,21,21,3ebril33e08ddzob4bhq8awsr,1,59,100,2022-08-27T19:23:16.958Z,2022-08-29T11:10:45Z,3736998571,213,3.4,3736998563,56,Back,3736998567,141,92.3,3736998561,107,,3736998573,1,,3736998569,212,27.2,3736998565,140,33.8,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451885989,165,1,1,21,24,3ebril33e08ddzob4bhq8awsr,1,30.2,88.9,2022-08-27T19:23:20.131Z,2022-08-29T11:10:51Z,3736999103,213,4.8,3736999099,141,43.6,3736999095,56,Back,3736999101,212,30.8,3736999097,140,31.6,3742846323,178,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886085,166,1,1,21,27,3ebril33e08ddzob4bhq8awsr,1,31.6,43.6,2022-08-27T19:23:23.515Z,2022-08-29T11:10:54Z,3736999541,140,37.1,3736999539,56,Back,3742846431,178,,3736999545,212,17.5,3736999543,141,19.3,3736999547,213,5.0,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886093,167,50,1,21,30,3ebril33e08ddzob4bhq8awsr,1,45.9,23.9,2022-08-27T19:23:26.431Z,2022-08-29T11:11:00Z,3736999585,286,,3736999583,56,Back,3736999729,233,276,,,,,,,,,,,,,,,,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886101,276,7,1,21,31,4vd2t5schmvvufrfib7f2vjdf,1,54.1,76.1,2022-08-27T19:23:27.695Z,2022-08-29T11:11:04Z,3736999617,56,Center,3736999695,233,167,3742846807,178,,3741380995,384,,3736999619,285,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886109,277,49,1,21,32,4vd2t5schmvvufrfib7f2vjdf,1,52,67.2,2022-08-27T19:23:28.391Z,2022-08-29T11:11:10Z,,,,,,,,,,,,,,,,,,,,,,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886133,278,1,1,21,32,4vd2t5schmvvufrfib7f2vjdf,1,53.4,68.4,2022-08-27T19:23:28.488Z,2022-08-29T11:11:15Z,3736999789,140,65.5,3742847225,178,,3736999793,212,15.2,3736999795,213,0.6,3736999791,141,80.8,3736999787,56,Left,,,,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886145,279,1,1,21,34,4vd2t5schmvvufrfib7f2vjdf,0,67.1,80,2022-08-27T19:23:29.725Z,2022-08-29T11:11:18Z,3736999853,140,69.7,3742847383,178,,3736999847,56,Center,3736999857,141,73.6,3736999859,212,5.1,3736999861,213,5.3,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886157,168,61,1,21,34,3ebril33e08ddzob4bhq8awsr,1,29.6,27.4,2022-08-27T19:23:30.165Z,2022-08-29T11:11:22Z,3736999909,56,Back,3742847543,178,,,,,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886187,169,45,1,21,36,3ebril33e08ddzob4bhq8awsr,0,33.8,37.3,2022-08-27T19:23:31.777Z,2022-08-29T11:11:25Z,3737000099,285,,3737000209,233,280,3737000097,56,Back,,,,,,,,,,,,,,,,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886197,280,3,1,21,36,4vd2t5schmvvufrfib7f2vjdf,1,66.2,62.7,2022-08-27T19:23:31.777Z,2022-08-29T11:11:25Z,3741395077,464,,3742847631,178,,3737000145,56,Center,3737000167,233,169,3737000147,286,,,,,,,,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886253,281,1,1,21,38,4vd2t5schmvvufrfib7f2vjdf,1,70.4,41.6,2022-08-27T19:23:34.301Z,2022-08-29T11:11:30Z,3737000493,56,Center,3737000505,212,10.7,3737000501,141,26.2,3737000497,140,72.7,3742847755,178,,3737000509,213,4.9,,,,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886369,282,1,1,21,40,4vd2t5schmvvufrfib7f2vjdf,1,72.7,26.2,2022-08-27T19:23:36.086Z,2022-08-29T11:11:34Z,3737001151,140,91.8,3742847917,178,,3737001149,56,Center,3737001159,1,,3737001155,212,38.4,3737001153,141,74.4,3737001147,155,,3737001157,213,1.0,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886393,283,1,1,21,45,4vd2t5schmvvufrfib7f2vjdf,1,91.2,81.4,2022-08-27T19:23:41.135Z,2022-08-29T11:12:18Z,3737001295,212,4.1,3737001297,213,0.5,3737001289,56,Left,3742849385,178,,3737001291,140,94.6,3737001293,141,84.3,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451886489,284,1,1,21,47,4vd2t5schmvvufrfib7f2vjdf,1,94.2,82.9,2022-08-27T19:23:42.835Z,2022-08-29T11:12:24Z,3737001857,213,3.2,3737001853,141,82.1,3737001855,212,8.7,3742849513,178,,3737005839,210,15,3737001851,140,85.9,3737001849,56,Left,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
