id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/15/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2482319119,75,1,1,7,18,ccpscwdcm65czscrun048ecn5,1,20.1,43.7,2022-11-06T11:24:26.564Z,2022-11-08T06:04:14Z,3903065543,178,,3898588331,213,0.7,3898588329,212,8.5,3898588325,140,26.4,3898588321,56,Back,3898588327,141,51.5,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319145,76,1,1,7,19,ccpscwdcm65czscrun048ecn5,1,26.5,51.3,2022-11-06T11:24:27.715Z,2022-11-08T06:04:16Z,3898588457,56,Back,3898588465,213,4.4,3898588461,141,22.7,3898588463,212,20.4,3898588459,140,20.7,3903065559,178,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319177,77,1,1,7,25,ccpscwdcm65czscrun048ecn5,1,33.5,28,2022-11-06T11:24:34.006Z,2022-11-08T06:04:19Z,3898588615,56,Left,3898588613,155,,3898588617,140,66.8,3898588619,141,80.9,3903065585,178,,3898588625,1,,3898588621,212,50.2,3898588623,213,0.8,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482321759,135,3,1,7,30,ccpscwdcm65czscrun048ecn5,1,69.8,75.6,2022-11-06T11:24:38.621Z,2022-11-08T06:04:24Z,3902227677,464,,3898602877,233,150,3903065631,178,,3898599747,56,Center,3898599749,286,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482322371,150,45,1,7,30,cos9hxi16eitbcbthof7zrm4m,0,30.2,24.4,2022-11-06T11:24:38.621Z,2022-11-08T06:04:25Z,3898602883,233,135,3898602669,56,Back,3898602673,285,,,,,,,,,,,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319187,78,1,1,7,31,ccpscwdcm65czscrun048ecn5,1,68.3,81.2,2022-11-06T11:24:40.126Z,2022-11-08T06:04:29Z,3898588679,141,82.6,3903065667,178,,3898588675,56,Left,3898588677,140,58.8,3898588681,212,10.0,3898588685,213,3.0,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319211,79,1,1,7,34,ccpscwdcm65czscrun048ecn5,1,57.3,75.6,2022-11-06T11:24:42.706Z,2022-11-08T06:04:33Z,3898588783,140,66.1,3898588787,212,19.2,3898588781,56,Center,3898588785,141,50.9,3903065691,178,,3898588789,213,5.2,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319219,80,1,1,7,37,ccpscwdcm65czscrun048ecn5,0,67,45,2022-11-06T11:24:45.624Z,2022-11-08T06:04:37Z,3898588835,141,33.4,3898588831,56,Center,3898588837,212,37.0,3898588833,140,100.0,3898588841,1,,3898588839,213,6.1,3903065727,178,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319223,72,5,1,7,41,cos9hxi16eitbcbthof7zrm4m,1,-1.4,68.4,2022-11-06T11:24:49.217Z,2022-11-08T06:04:39Z,3898588851,346,,3898592187,233,95,3898588849,56,Back,,,,,,,,,,,,,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319915,95,5,1,7,41,ccpscwdcm65czscrun048ecn5,0,101.4,31.6,2022-11-06T11:24:49.217Z,2022-11-08T06:04:39Z,3898592105,56,Center,3898592107,346,,3898592191,233,72,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319389,73,1,1,8,4,cos9hxi16eitbcbthof7zrm4m,1,5.1,59.1,2022-11-06T11:25:12.947Z,2022-11-08T06:04:47Z,3898589643,140,3.9,3898589641,56,Back,3898589647,212,7.8,3898589645,141,47.8,3898589653,237,,3898589639,124,,3898589649,213,4.5,,,,8r87vw2cxrsal257e9v7jicx5,M. Šverko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319401,74,1,1,8,12,cos9hxi16eitbcbthof7zrm4m,0,9.4,46.7,2022-11-06T11:25:20.506Z,2022-11-08T06:04:51Z,3903065835,178,,3898589709,212,58.5,3898589705,140,64.7,3898589711,213,0.1,3898589703,56,Center,3898589707,141,56.9,3898589713,1,,3898589701,157,,7j5xa2ti4qnvoh74h5twyi6s5,P. Leeuwenburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319443,81,1,1,8,15,ccpscwdcm65czscrun048ecn5,1,33.5,41.2,2022-11-06T11:25:23.987Z,2022-11-08T06:04:57Z,3898589897,212,27.4,3898589891,56,Center,3898589893,140,51.4,3898589895,141,70.5,3898589899,213,0.8,3903065881,388,,3898589889,3,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319445,82,1,1,8,25,ccpscwdcm65czscrun048ecn5,0,74.6,90.7,2022-11-06T11:25:33.753Z,2022-11-08T06:05:03Z,3898589917,212,4.5,3902233319,224,,3898589913,140,76.9,3898589915,141,85.1,3898589973,236,,3898589909,155,,3898589975,233,75,3902233321,72,,28o7vv0jud22hmg4h649yozqh,T. Booth,3898589979,286,3898589911,56,,,Left,3898589907,2,3898589919,213,3903065931,178,5.3,,,,,,,,,,,,,,,,,,,,,
2482319453,75,12,1,8,25,cos9hxi16eitbcbthof7zrm4m,1,24.9,10.4,2022-11-06T11:25:33.855Z,2022-11-08T06:05:06Z,3903065953,21,,3898589949,233,82,3903065951,178,,3898589925,185,,3898589927,56,Back,,,,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319497,83,1,1,8,34,ccpscwdcm65czscrun048ecn5,0,63.6,37.6,2022-11-06T11:25:42.954Z,2022-11-08T06:05:12Z,3903065991,178,,3898590169,141,39.5,3898590167,140,69.7,3898590165,56,Center,3898590173,213,0.2,3898590171,212,6.5,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319499,76,8,1,8,35,cos9hxi16eitbcbthof7zrm4m,1,30.1,59.8,2022-11-06T11:25:43.259Z,2022-11-08T06:05:17Z,3902234391,383,,3898590175,56,Back,3903066025,178,,,,,,,,,,,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319503,77,49,1,8,36,cos9hxi16eitbcbthof7zrm4m,1,26.8,62.3,2022-11-06T11:25:44.252Z,2022-11-08T06:05:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319519,78,1,1,8,36,cos9hxi16eitbcbthof7zrm4m,1,28.2,58.5,2022-11-06T11:25:44.316Z,2022-11-08T06:05:29Z,3903066127,178,,3898590259,140,32.8,3898590261,141,42.1,3898590263,212,12.2,3898590257,56,Back,3898590265,213,5.1,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319531,79,1,1,8,38,cos9hxi16eitbcbthof7zrm4m,1,34.9,45.2,2022-11-06T11:25:46.473Z,2022-11-08T06:05:35Z,3898590335,140,41.6,3898590337,141,62.1,3898590333,56,Back,3898590341,213,1.0,3898590339,212,13.5,3903066185,178,,,,,,,,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319553,80,1,1,8,40,cos9hxi16eitbcbthof7zrm4m,1,44.7,62.9,2022-11-06T11:25:48.555Z,2022-11-08T06:05:44Z,3903066271,178,,3898590449,213,3.6,3898590447,212,15.5,3898590441,140,31.6,3898590445,141,52.5,3898590439,56,Back,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319579,81,1,1,8,43,cos9hxi16eitbcbthof7zrm4m,1,30.8,53,2022-11-06T11:25:51.390Z,2022-11-08T06:05:52Z,3898590537,140,21.1,3898590535,56,Back,3898590539,141,33.7,3898590545,213,4.1,3898590541,212,16.6,3903066337,178,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319603,82,1,1,8,45,cos9hxi16eitbcbthof7zrm4m,1,21.1,33.7,2022-11-06T11:25:54.169Z,2022-11-08T06:05:58Z,3898590655,141,52.8,3903066387,178,,3898590657,212,21.8,3898590651,56,Back,3898590653,140,4.4,3898590659,213,2.5,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319611,83,1,1,8,52,cos9hxi16eitbcbthof7zrm4m,1,7.8,55.5,2022-11-06T11:26:00.949Z,2022-11-08T06:06:06Z,3903066457,178,,3898590719,140,8.5,3898590717,56,Back,3898590723,212,16.4,3898590721,141,79.6,3898590725,213,1.5,,,,,,,7j5xa2ti4qnvoh74h5twyi6s5,P. Leeuwenburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319633,84,1,1,8,55,cos9hxi16eitbcbthof7zrm4m,1,8.5,79.6,2022-11-06T11:26:03.426Z,2022-11-08T06:06:09Z,3903066481,178,,3898590805,56,Back,3898590807,140,3.2,3898590813,213,4.4,3898590811,212,16.2,3898590809,141,57.2,,,,,,,8r87vw2cxrsal257e9v7jicx5,M. Šverko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319653,85,1,1,8,58,cos9hxi16eitbcbthof7zrm4m,0,3.3,50.4,2022-11-06T11:26:06.639Z,2022-11-08T06:06:15Z,3898590899,140,43.7,3898590903,212,49.7,3898590907,1,,3898590901,141,12.2,3898590905,213,5.7,3898590897,56,Back,3898590895,155,,3903066527,178,,7j5xa2ti4qnvoh74h5twyi6s5,P. Leeuwenburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319661,84,44,1,9,1,ccpscwdcm65czscrun048ecn5,1,55.1,90,2022-11-06T11:26:09.505Z,2022-11-08T07:58:34Z,3898590941,233,86,3898590935,286,,3898590933,56,Left,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319655,86,44,1,9,1,cos9hxi16eitbcbthof7zrm4m,0,44.9,10,2022-11-06T11:26:09.506Z,2022-11-08T06:06:29Z,3898590911,56,Back,3898590913,285,,3898590947,233,84,,,,,,,,,,,,,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319669,85,61,1,9,1,ccpscwdcm65czscrun048ecn5,1,53.4,85.7,2022-11-06T11:26:09.579Z,2022-11-08T07:58:35Z,3903066607,15,,3903066609,388,,3898590975,56,Left,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319671,86,3,1,9,4,ccpscwdcm65czscrun048ecn5,0,54.8,96,2022-11-06T11:26:12.244Z,2022-11-08T06:06:34Z,3903066677,178,,3898590989,56,Left,3898591057,233,87,3902235583,464,,3898590991,286,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319673,87,7,1,9,4,cos9hxi16eitbcbthof7zrm4m,1,45.2,4,2022-11-06T11:26:12.381Z,2022-11-08T06:06:36Z,3902235643,385,,3898590997,285,,3898591009,233,86,3898590993,167,,3898590995,56,Back,3903066693,178,,,,,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319707,87,5,1,9,5,ccpscwdcm65czscrun048ecn5,1,55.8,101.5,2022-11-06T11:26:13.720Z,2022-11-08T06:06:39Z,3898591133,56,Left,3898591135,347,,3898592345,233,88,,,,,,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319675,88,5,1,9,5,cos9hxi16eitbcbthof7zrm4m,0,44.2,-1.5,2022-11-06T11:26:13.720Z,2022-11-08T06:06:40Z,3898591001,56,Back,3898591003,347,,3898592353,233,87,,,,,,,,,,,,,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319759,88,1,1,9,18,ccpscwdcm65czscrun048ecn5,1,54.1,100,2022-11-06T11:26:26.805Z,2022-11-08T06:06:43Z,3898591429,213,3.5,3898591425,141,92.3,3898591423,140,37.7,3898591421,56,Back,3898591427,212,18.3,3898591419,107,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319785,89,1,1,9,22,ccpscwdcm65czscrun048ecn5,1,25,76.3,2022-11-06T11:26:30.245Z,2022-11-08T06:06:48Z,3903066793,178,,3898591525,140,13.3,3898591527,141,41.8,3898591523,56,Back,3898591531,213,4.2,3898591529,212,26.5,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319807,90,1,1,9,26,ccpscwdcm65czscrun048ecn5,1,13.2,41.8,2022-11-06T11:26:35.141Z,2022-11-08T06:06:50Z,3898591641,212,4.6,3903066821,178,,3898591643,213,5.5,3898591639,141,36.9,3898591635,56,Back,3898591637,140,16.2,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319817,91,1,1,9,28,ccpscwdcm65czscrun048ecn5,1,15,41.7,2022-11-06T11:26:37.053Z,2022-11-08T06:06:53Z,3898591679,56,Back,3898591685,212,11.9,3903066839,178,,3898591683,141,55.3,3898591681,140,7.8,3898591687,213,2.3,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319837,92,1,1,9,32,ccpscwdcm65czscrun048ecn5,0,8.8,60.8,2022-11-06T11:26:40.405Z,2022-11-08T06:06:56Z,3898591767,155,,3903066859,178,,3898591769,56,Center,3898591775,212,47.3,3898591773,141,61.8,3898591771,140,53.8,3898591777,213,0.0,3898591779,1,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319849,91,44,1,9,35,cos9hxi16eitbcbthof7zrm4m,1,42.3,36.8,2022-11-06T11:26:43.213Z,2022-11-08T07:58:35Z,3898591805,56,Back,3898591807,285,,3898591813,233,93,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319841,93,44,1,9,35,ccpscwdcm65czscrun048ecn5,0,57.7,63.2,2022-11-06T11:26:43.214Z,2022-11-08T06:07:00Z,3898591787,56,Center,3902429179,233,91,3898591789,286,,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319859,92,1,1,9,35,cos9hxi16eitbcbthof7zrm4m,1,39.6,35.5,2022-11-06T11:26:43.291Z,2022-11-08T07:58:35Z,3898591843,141,36.7,3898591841,140,49.1,3898591847,213,0.1,3898591845,212,10.0,3898591839,56,Back,3903066929,388,,3898591837,3,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319863,93,49,1,9,36,cos9hxi16eitbcbthof7zrm4m,1,46.8,33.6,2022-11-06T11:26:44.257Z,2022-11-08T06:07:20Z,,,,,,,,,,,,,,,,,,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319871,94,1,1,9,36,cos9hxi16eitbcbthof7zrm4m,0,47.6,36.1,2022-11-06T11:26:44.299Z,2022-11-08T06:07:17Z,3903067011,178,,3898591919,1,,3898591909,56,Center,3898591913,141,37.1,3898591907,157,,3898591911,140,63.8,3898591917,213,0.0,3898591915,212,17.0,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319877,94,1,1,9,38,ccpscwdcm65czscrun048ecn5,0,32.5,60,2022-11-06T11:26:46.660Z,2022-11-08T06:07:25Z,3898591943,56,Center,3898591947,141,29.3,3898591941,157,,3898591945,140,57.1,3898591951,213,5.6,3898591953,1,,3898591949,212,33.2,3903067131,178,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319945,95,1,1,9,48,cos9hxi16eitbcbthof7zrm4m,1,62.2,92.3,2022-11-06T11:26:56.426Z,2022-11-08T06:07:35Z,3898592203,141,96.5,3898592201,140,54.5,3898592207,213,2.8,3898592199,56,Left,3898592205,212,8.6,3903067217,178,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319963,96,1,1,9,49,cos9hxi16eitbcbthof7zrm4m,1,54.2,96.5,2022-11-06T11:26:57.756Z,2022-11-08T06:07:42Z,3898592259,56,Back,3903067267,178,,3898592263,141,88.0,3898592267,213,3.4,3898592261,140,34.4,3898592265,212,21.6,,,,,,,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319983,97,1,1,9,52,cos9hxi16eitbcbthof7zrm4m,1,34.8,80.5,2022-11-06T11:27:00.237Z,2022-11-08T06:07:49Z,3898592357,56,Back,3898592365,213,4.5,3898592361,141,49.0,3898592363,212,22.1,3898592359,140,29.5,3903067317,178,,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482319991,98,1,1,9,57,cos9hxi16eitbcbthof7zrm4m,1,48.2,33.1,2022-11-06T11:27:06.180Z,2022-11-08T06:07:54Z,3903067335,178,,3898592403,141,8.2,3898592401,140,58.5,3898592407,213,5.3,3898592405,212,20.1,3898592399,56,Right,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320037,99,1,1,10,3,cos9hxi16eitbcbthof7zrm4m,1,64.7,23,2022-11-06T11:27:11.577Z,2022-11-08T06:07:59Z,3898592621,1,,3898592615,141,96.3,3898592611,56,Left,3898592617,212,50.3,3898592607,155,,3898592613,140,70.9,3903067383,178,,3898592609,196,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,3898592619,213,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320057,100,1,1,10,8,cos9hxi16eitbcbthof7zrm4m,0,75.5,92.1,2022-11-06T11:27:16.957Z,2022-11-08T06:08:03Z,3898592681,2,,3898592689,141,48.5,3902238915,72,,3902238913,224,,3898592691,212,34.0,3903067415,178,,3898592685,56,Center,3898592687,140,91.3,ar7ybu7dordgt2yfx5inux62,I. Määttä,3898592683,155,3898592693,213,,,5.2,3898592695,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320059,96,12,1,10,10,ccpscwdcm65czscrun048ecn5,1,11.4,53.1,2022-11-06T11:27:18.487Z,2022-11-08T06:08:09Z,3903067455,388,,3898592729,15,,3898592719,213,0.8,3898592715,141,71.8,3898592713,140,24.3,3898592717,212,18.6,3898592711,56,Back,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320079,101,1,1,10,13,cos9hxi16eitbcbthof7zrm4m,1,73.6,27.1,2022-11-06T11:27:22.014Z,2022-11-08T06:08:16Z,3903067503,178,,3898592801,140,71.4,3898592807,213,2.1,3898592803,141,33.6,3898592799,56,Center,3898592805,212,5.0,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320083,102,61,1,10,14,cos9hxi16eitbcbthof7zrm4m,0,71.3,33.6,2022-11-06T11:27:22.788Z,2022-11-08T06:08:21Z,3898592819,56,Center,3903067535,178,,,,,,,,,,,,,,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483169813,1359,67,1,10,15,ccpscwdcm65czscrun048ecn5,1,25,64.1,2022-11-06T11:27:23.971Z,2022-11-08T07:58:36Z,3903105469,233,1299,,,,,,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483169811,1299,67,1,10,15,cos9hxi16eitbcbthof7zrm4m,0,75,35.9,2022-11-06T11:27:23.972Z,2022-11-08T06:55:19Z,3903105477,233,1359,,,,,,,,,,,,,,,,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320103,97,3,1,10,15,ccpscwdcm65czscrun048ecn5,0,26.6,66.6,2022-11-06T11:27:24.006Z,2022-11-08T06:08:27Z,3902239383,464,,3903067577,178,,3898592893,285,,3898592891,56,Back,3898592911,233,103,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320085,103,7,1,10,15,cos9hxi16eitbcbthof7zrm4m,0,73.4,33.4,2022-11-06T11:27:24.147Z,2022-11-08T06:08:31Z,3898592895,233,97,3902239459,383,,3903067597,178,,3898592823,286,,3898592821,56,Center,,,,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320109,98,49,1,10,16,ccpscwdcm65czscrun048ecn5,1,32.5,67.2,2022-11-06T11:27:25.008Z,2022-11-08T06:08:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320115,99,1,1,10,18,ccpscwdcm65czscrun048ecn5,0,32.5,67.2,2022-11-06T11:27:26.306Z,2022-11-08T06:08:44Z,3898592935,56,Right,3898592933,155,,3898592937,140,64.0,3898592941,212,47.6,3898592943,213,5.5,3898592939,141,16.8,3898592945,1,,3903067717,178,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320153,104,1,1,10,22,cos9hxi16eitbcbthof7zrm4m,1,25.9,83.8,2022-11-06T11:27:30.558Z,2022-11-08T06:08:48Z,3903067769,178,,3898593109,141,61.8,3898593105,56,Back,3898593113,213,3.8,3898593107,140,7.4,3898593111,212,24.5,,,,,,,8r87vw2cxrsal257e9v7jicx5,M. Šverko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320199,105,1,1,10,26,cos9hxi16eitbcbthof7zrm4m,1,7.5,58.8,2022-11-06T11:27:34.478Z,2022-11-08T06:08:52Z,3898593335,213,5.1,3898593329,140,15.1,3898593333,212,19.4,3898593331,141,32.8,3903067795,178,,3898593327,56,Back,,,,,,,7j5xa2ti4qnvoh74h5twyi6s5,P. Leeuwenburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320225,106,1,1,10,35,cos9hxi16eitbcbthof7zrm4m,1,26.5,28.2,2022-11-06T11:27:43.495Z,2022-11-08T06:08:57Z,3898593449,212,14.0,3898593443,56,Back,3898593447,141,8.6,3903067863,178,,3898593451,213,5.0,3898593445,140,30.6,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320245,107,1,1,10,38,cos9hxi16eitbcbthof7zrm4m,0,33.2,9.2,2022-11-06T11:27:47.136Z,2022-11-08T06:09:04Z,3898593545,1,,3898593539,141,63.6,3898593543,213,0.8,3898593541,212,50.8,3898593537,140,66.3,3898593533,155,,3898593535,56,Center,3903067939,178,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482320263,100,1,1,10,41,ccpscwdcm65czscrun048ecn5,0,32.9,39.6,2022-11-06T11:27:49.465Z,2022-11-08T06:09:13Z,3898593603,213,0.5,3898593601,212,17.4,3903067999,388,,3898593597,140,47.6,3898593593,3,,3898593595,56,Back,3898593599,141,51.5,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483009375,842,3,1,10,44,cos9hxi16eitbcbthof7zrm4m,1,54,44.4,2022-11-06T11:27:52.857Z,2022-11-08T06:09:20Z,3902480581,233,865,3902241819,464,,3902241815,286,,3902241813,56,Center,3903068079,178,,,,,,,,,,,29fr98or3mqippn84z3p9ihhw,L. Valente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
