id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,assist
2461400291,250,1,1,40,49,ears40cp6opsgvhsy0dgyszpd,0,68.6,82,2022-09-17T18:41:49.293Z,2022-09-19T09:36:12Z,3787684227,141,73.9,3787684229,212,5.6,3793515441,178,,3787684225,140,69.5,3787684223,56,Center,3787684231,213,4.9,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400285,360,49,1,40,49,ed5nwjz5za3oyi20nxzgqivmx,1,33.4,24.4,2022-09-17T18:41:49.594Z,2022-09-19T09:36:19Z,,,,,,,,,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400335,361,1,1,40,50,ed5nwjz5za3oyi20nxzgqivmx,1,33.4,24.4,2022-09-17T18:41:50.832Z,2022-09-19T09:36:24Z,3787684443,212,24.5,3787684439,140,55.5,3787684437,56,Right,3787684445,213,6.0,3787684441,141,12.8,3793515817,178,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400347,362,3,1,40,53,ed5nwjz5za3oyi20nxzgqivmx,0,56.9,14.3,2022-09-17T18:41:53.571Z,2022-09-19T09:36:33Z,3787684725,233,251,3787684511,286,,3791950739,465,,3787684509,56,Right,3793516131,178,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400373,251,7,1,40,53,ears40cp6opsgvhsy0dgyszpd,1,43.1,85.7,2022-09-17T18:41:53.683Z,2022-09-19T09:36:37Z,3787684681,233,362,3793516265,178,,3787684603,167,,3787684607,285,,3787684605,56,Back,3791950967,385,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400387,252,5,1,40,55,ears40cp6opsgvhsy0dgyszpd,0,45.8,101.5,2022-09-17T18:41:55.131Z,2022-09-19T09:36:45Z,3787684669,56,Back,3787684671,347,,3787685061,233,363,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400451,363,5,1,40,55,ed5nwjz5za3oyi20nxzgqivmx,1,54.2,-1.5,2022-09-17T18:41:55.131Z,2022-09-19T09:36:44Z,3787684979,347,,3787684977,56,Right,3787684987,233,252,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400485,364,1,1,40,59,ed5nwjz5za3oyi20nxzgqivmx,1,60.1,0,2022-09-17T18:41:59.113Z,2022-09-19T09:37:58Z,3787685153,141,5.8,3787685177,189,,3787685155,212,6.3,3787685151,140,56.2,3787685149,56,Right,3787685147,107,,3787685157,213,2.3,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400589,365,1,1,41,5,ed5nwjz5za3oyi20nxzgqivmx,1,62.8,9.1,2022-09-17T18:42:05.660Z,2022-09-19T09:38:05Z,3787685643,140,62.3,3787685649,213,1.7,3787685645,141,16.9,3787685641,56,Right,3787685647,212,5.3,3793518483,178,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400633,366,1,1,41,8,ed5nwjz5za3oyi20nxzgqivmx,1,63.3,19.6,2022-09-17T18:42:08.040Z,2022-09-19T09:38:58Z,3787685881,56,Center,3787685887,141,55.4,3787685891,212,24.7,3787685895,213,1.4,3793519865,178,,3787685883,140,67.2,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400679,367,1,1,41,11,ed5nwjz5za3oyi20nxzgqivmx,1,68.7,58.4,2022-09-17T18:42:11.308Z,2022-09-19T09:39:02Z,3787686119,56,Center,3787686129,212,11.8,3787686127,141,41.9,3787686131,213,4.4,3787686123,140,65.3,3793519961,178,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400719,368,1,1,41,14,ed5nwjz5za3oyi20nxzgqivmx,1,65.2,40.6,2022-09-17T18:42:14.107Z,2022-09-19T09:39:08Z,3787686309,141,12.2,3787686313,213,4.6,3787686305,56,Right,3793520107,178,,3787686307,140,63.1,3787686311,212,19.4,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400775,369,1,1,41,16,ed5nwjz5za3oyi20nxzgqivmx,1,63.1,12.2,2022-09-17T18:42:16.260Z,2022-09-19T09:39:11Z,3787686633,56,Right,3787686647,213,5.9,3787686635,140,77.6,3787686639,141,3.2,3787686643,212,16.4,3793520193,178,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400805,370,1,1,41,20,ed5nwjz5za3oyi20nxzgqivmx,0,77.6,5.3,2022-09-17T18:42:20.509Z,2022-09-19T09:39:17Z,3791951897,223,,3787686813,2,,3791951899,72,,3787686817,56,Center,3787686815,155,,3793520345,178,,3787686835,213,1.0,3787686825,141,37.4,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,3787686821,140,3787686829,212,25.7,,,,,,,,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,
2461400859,253,12,1,41,21,ears40cp6opsgvhsy0dgyszpd,1,5.1,59.3,2022-09-17T18:42:21.678Z,2022-09-19T09:39:30Z,3787687185,140,6.1,3787687189,212,23.1,3787687187,141,93.2,3793520583,388,,3787687191,213,1.5,3787687183,56,Back,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400867,254,12,1,41,24,ears40cp6opsgvhsy0dgyszpd,1,5.9,93.9,2022-09-17T18:42:24.595Z,2022-09-19T09:39:34Z,3787687241,212,11.6,3787687287,167,,3787687235,56,Back,3787687239,141,100.0,3787687243,213,0.5,3787687237,140,15.8,3793520687,178,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400871,255,5,1,41,25,ears40cp6opsgvhsy0dgyszpd,0,16.4,101.3,2022-09-17T18:42:25.393Z,2022-09-19T09:39:40Z,3787687261,347,,3787687259,56,Back,3787687767,233,371,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400939,371,5,1,41,25,ed5nwjz5za3oyi20nxzgqivmx,1,83.6,-1.3,2022-09-17T18:42:25.393Z,2022-09-19T09:39:40Z,3787687709,233,255,3787687689,56,Right,3787687691,347,,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461400963,372,1,1,41,29,ed5nwjz5za3oyi20nxzgqivmx,1,85.5,0,2022-09-17T18:42:29.591Z,2022-09-19T09:39:51Z,3787687915,212,13.7,3787687911,140,73.0,3787687917,213,2.8,3787687909,56,Right,3787687913,141,5.0,3787687907,107,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401045,373,1,1,41,34,ed5nwjz5za3oyi20nxzgqivmx,1,71.9,6.1,2022-09-17T18:42:33.898Z,2022-09-19T09:39:59Z,3793521277,178,,3787688463,213,6.0,3787688457,140,79.4,3787688461,212,8.2,3787688459,141,2.6,3787688455,56,Right,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401071,374,1,1,41,39,ed5nwjz5za3oyi20nxzgqivmx,1,82.5,4,2022-09-17T18:42:39.070Z,2022-09-19T09:40:05Z,3787688643,140,78.4,3787688647,212,11.8,3793521425,178,,3787688641,56,Right,3787688645,141,20.2,3787688649,213,1.9,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401079,375,1,1,41,41,ed5nwjz5za3oyi20nxzgqivmx,0,78.2,20.8,2022-09-17T18:42:41.047Z,2022-09-19T09:40:08Z,3787688689,140,88.1,3787688687,56,Right,3787688695,213,6.2,3787688691,141,19.7,3787688693,212,10.4,3793521545,178,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401101,256,8,1,41,41,ears40cp6opsgvhsy0dgyszpd,1,13.5,76.9,2022-09-17T18:42:41.859Z,2022-09-19T09:40:19Z,3793521835,178,,3792126559,385,,3787688837,56,Back,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401115,257,49,1,41,42,ears40cp6opsgvhsy0dgyszpd,1,13.5,78.6,2022-09-17T18:42:42.125Z,2022-09-19T09:40:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401125,258,1,1,41,43,ears40cp6opsgvhsy0dgyszpd,0,12.9,82.5,2022-09-17T18:42:43.473Z,2022-09-19T09:40:37Z,3787689707,286,,3787688963,141,83.4,3793522223,178,,3787689701,236,,3787688959,56,Back,3787688965,212,2.1,3787688961,140,14.8,3787688967,213,0.3,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,3787689703,233,,,,,,,,,,,,,,,376,,,,,,,,,,,,,,,,,,,,,,
2461401141,376,74,1,41,43,ed5nwjz5za3oyi20nxzgqivmx,1,89.4,12.8,2022-09-17T18:42:43.519Z,2022-09-19T09:40:44Z,3787689625,285,,3787689061,56,Right,3793522441,178,,3787689761,233,258,,,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401167,259,1,1,41,45,ears40cp6opsgvhsy0dgyszpd,0,17,77.5,2022-09-17T18:42:45.040Z,2022-09-19T09:40:50Z,3787689209,213,6.2,3787689205,141,75.3,3787689199,56,Back,3787689207,212,18.1,3787689195,157,,3787689203,140,34.2,3793522585,178,,3787689211,1,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401193,377,49,1,41,47,ed5nwjz5za3oyi20nxzgqivmx,1,63,20.3,2022-09-17T18:42:47.774Z,2022-09-19T09:41:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401229,378,1,1,41,48,ed5nwjz5za3oyi20nxzgqivmx,1,63,20.3,2022-09-17T18:42:48.869Z,2022-09-19T09:41:06Z,3793522977,178,,3787689599,140,65.1,3787689603,212,27.8,3787689597,56,Center,3787689605,213,1.5,3787689601,141,61.1,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401271,379,1,1,41,51,ed5nwjz5za3oyi20nxzgqivmx,0,66.2,76.9,2022-09-17T18:42:51.887Z,2022-09-19T09:41:17Z,3787689847,56,Center,3787692033,1,,3787689849,140,100.0,3787689855,213,6.2,3787689851,141,74.0,3793523237,178,,3787689853,212,36.6,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401369,260,5,1,41,55,ears40cp6opsgvhsy0dgyszpd,1,-0.8,30.4,2022-09-17T18:42:55.069Z,2022-09-19T09:41:21Z,3787690419,346,,3787693807,233,381,3787690417,56,Back,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401291,381,5,1,41,55,ed5nwjz5za3oyi20nxzgqivmx,0,100.8,69.6,2022-09-17T18:42:55.069Z,2022-09-19T09:41:21Z,3787693851,233,260,3787689963,56,Center,3787689965,346,,,,,,,,,,,,,,,,,a0i7hc92p5ijqi4jqw8krh8x6,Julen Lobete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401277,380,43,1,41,55,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-09-17T18:42:55.112Z,2022-09-17T18:43:18Z,3787691675,144,61,3787689879,56,Center,,,,,,,,,,,,,,,,,,,a0i7hc92p5ijqi4jqw8krh8x6,Julen Lobete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401669,261,1,1,42,21,ears40cp6opsgvhsy0dgyszpd,0,2.1,45,2022-09-17T18:43:21.086Z,2022-09-19T09:41:27Z,3787692203,213,6.2,3787692193,56,Center,3787692197,141,35.5,3787693357,189,,3787692209,74,,3787692191,124,,3787692195,140,55.8,3787692207,1,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,3787692199,212,,,,,,,,,,,,,,,56.8,,,,,,,,,,,,,,,,,,,,,,
2461401705,382,49,1,42,22,ed5nwjz5za3oyi20nxzgqivmx,1,60,60.2,2022-09-17T18:43:22.510Z,2022-09-19T09:41:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401829,383,4,1,42,24,ed5nwjz5za3oyi20nxzgqivmx,1,61.8,60,2022-09-17T18:43:24.058Z,2022-09-19T10:40:25Z,3787693131,13,,3787693135,152,,3787693139,286,,3787693137,265,,3787693179,233,263,3787693133,56,Center,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401761,263,4,1,42,24,ears40cp6opsgvhsy0dgyszpd,0,38.2,40,2022-09-17T18:43:24.059Z,2022-09-19T10:40:25Z,3793523989,178,,3787692761,265,,3787692763,285,,3787692757,56,Back,3787692755,13,,3787693217,233,383,3787692759,152,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401703,262,43,1,42,25,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-17T18:43:25.776Z,2022-09-17T18:43:31Z,3787692899,144,45,3787692393,285,0,3787692391,56,Back,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401963,384,1,1,42,40,ed5nwjz5za3oyi20nxzgqivmx,1,63,57,2022-09-17T18:43:40.089Z,2022-09-19T09:42:01Z,3793524235,178,,3787693917,213,5.5,3787693895,5,,3787693899,152,,3787693905,140,66.7,3787693901,56,Center,3787693909,141,51.2,3787693913,212,5.5,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401995,385,1,1,42,42,ed5nwjz5za3oyi20nxzgqivmx,1,67.4,47.6,2022-09-17T18:43:42.842Z,2022-09-19T09:42:07Z,3793524345,178,,3787694101,213,1.5,3787694093,56,Center,3787694097,141,64.7,3787694095,140,68.3,3787694099,212,11.7,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402011,386,1,1,42,45,ed5nwjz5za3oyi20nxzgqivmx,1,70.6,65.4,2022-09-17T18:43:44.979Z,2022-09-19T09:42:12Z,3787694175,212,12.8,3787694171,140,68.0,3787694173,141,47.0,3787694177,213,4.5,3793524427,178,,3787694169,56,Center,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402045,387,1,1,42,47,ed5nwjz5za3oyi20nxzgqivmx,1,68,47,2022-09-17T18:43:47.254Z,2022-09-19T09:42:17Z,3793524551,178,,3787694393,213,4.6,3787694385,56,Right,3787694389,141,12.2,3787694391,212,23.9,3787694387,140,64.9,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402089,388,1,1,42,49,ed5nwjz5za3oyi20nxzgqivmx,1,66.9,10.1,2022-09-17T18:43:49.841Z,2022-09-19T09:42:21Z,3787694723,212,14.9,3793524681,178,,3787694719,140,80.5,3787694721,141,3.7,3787694725,213,6.0,3787694717,56,Right,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402129,264,45,1,42,53,ears40cp6opsgvhsy0dgyszpd,0,11.2,83.6,2022-09-17T18:43:53.570Z,2022-09-19T09:42:28Z,3787694929,285,,3787695033,233,389,3787694927,56,Back,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402141,389,3,1,42,53,ed5nwjz5za3oyi20nxzgqivmx,1,88.8,16.4,2022-09-17T18:43:53.570Z,2022-09-19T09:42:28Z,3787695017,233,264,3793524845,178,,3792144259,465,,3787694981,286,,3787694979,56,Right,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402159,390,1,1,42,56,ed5nwjz5za3oyi20nxzgqivmx,0,97.7,20.5,2022-09-17T18:43:56.041Z,2022-09-19T09:42:39Z,3793525119,178,,3787695089,212,23.0,3787695085,140,97.2,3787695081,155,,3787695087,141,54.3,3787695083,56,Center,3787695091,213,1.6,3792144591,224,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,3787695079,2,3792144593,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402155,265,12,1,42,57,ears40cp6opsgvhsy0dgyszpd,1,5.9,38.1,2022-09-17T18:43:56.965Z,2022-09-19T09:43:00Z,3787695059,56,Back,3787695065,212,8.7,3787695151,167,,3787695061,140,0.0,3793525477,178,,3787695067,213,3.6,3787695063,141,32.3,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402165,266,6,1,42,57,ears40cp6opsgvhsy0dgyszpd,0,0.7,38.8,2022-09-17T18:43:57.780Z,2022-09-19T09:43:07Z,3787695125,73,,3787695123,56,Back,3787695241,233,391,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402177,391,6,1,42,57,ed5nwjz5za3oyi20nxzgqivmx,1,99.3,61.2,2022-09-17T18:43:57.780Z,2022-09-19T09:43:06Z,3787695191,73,,3787695189,56,Center,3787695211,233,266,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402571,392,1,1,43,27,ed5nwjz5za3oyi20nxzgqivmx,0,99.5,99.5,2022-09-17T18:44:26.951Z,2022-09-19T09:43:15Z,3787697573,140,88.7,3792147433,72,,3787697567,155,,3787697569,224,,3787697565,6,,3787697579,213,4.3,3787697575,141,60.6,3787697571,56,Center,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,3787697563,2,3787697577,212,28.8,3793525739,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402561,267,44,1,43,28,ears40cp6opsgvhsy0dgyszpd,1,8.6,41,2022-09-17T18:44:28.157Z,2022-09-19T09:43:26Z,3787697503,56,Back,3787697505,285,,3787697651,233,393,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402573,393,44,1,43,28,ed5nwjz5za3oyi20nxzgqivmx,0,91.4,59,2022-09-17T18:44:28.158Z,2022-09-19T09:43:27Z,3787697585,56,Center,3787697587,286,,3787702545,233,267,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402567,268,12,1,43,28,ears40cp6opsgvhsy0dgyszpd,1,5.8,42.6,2022-09-17T18:44:28.204Z,2022-09-19T09:43:43Z,3793526477,178,,3787697549,212,12.0,3787697551,213,0.9,3787697545,140,12.7,3787697547,141,56.7,3787697543,56,Back,3787697583,15,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402623,269,12,1,43,29,ears40cp6opsgvhsy0dgyszpd,1,12.5,58.3,2022-09-17T18:44:29.756Z,2022-09-19T09:44:05Z,3787697829,141,89.1,3787697831,212,25.2,3787697825,56,Back,3787697833,213,1.0,3787697827,140,25.8,3793526941,178,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402669,270,45,1,43,36,ears40cp6opsgvhsy0dgyszpd,0,12.1,89.2,2022-09-17T18:44:36.419Z,2022-09-19T09:44:17Z,3787698089,56,Back,3787698669,233,394,3787698091,285,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402753,394,3,1,43,36,ed5nwjz5za3oyi20nxzgqivmx,1,87.9,10.8,2022-09-17T18:44:36.419Z,2022-09-19T09:44:16Z,3792175667,465,,3793527241,178,,3787698577,56,Right,3787698579,286,,3787698615,233,270,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462513379,705,83,1,43,40,ears40cp6opsgvhsy0dgyszpd,1,13,72.1,2022-09-17T18:44:40.467Z,2022-09-19T10:44:08Z,3793598537,399,88251,,,,,,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402761,395,61,1,43,40,ed5nwjz5za3oyi20nxzgqivmx,1,91.4,22.9,2022-09-17T18:44:40.564Z,2022-09-19T09:44:29Z,3787698593,56,Center,3793527613,178,,,,,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402783,396,4,1,43,42,ed5nwjz5za3oyi20nxzgqivmx,1,78.2,27,2022-09-17T18:44:42.014Z,2022-09-19T09:46:36Z,3787711765,265,,3787711761,13,,3787711767,286,,3787698803,56,Center,3787714067,233,284,3787711763,152,,3787714037,343,3,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461405467,284,4,1,43,42,ears40cp6opsgvhsy0dgyszpd,0,21.8,73,2022-09-17T18:44:42.015Z,2022-09-19T09:46:35Z,3787713101,265,,3793530075,178,,3787713099,152,,3787714267,343,3,3787714005,233,396,3787713103,285,,3787713095,13,,3787713097,56,Back,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402791,271,84,1,43,44,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-17T18:44:44.879Z,2022-09-17T18:49:30Z,3787722787,436,49,3787709215,343,2,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461402983,272,43,1,43,50,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-17T18:44:50.255Z,2022-09-17T18:48:05Z,3787699997,213,5.3,3787699985,155,0,3787699989,56,Right,3787699995,212,60.7,3787699991,140,71.8,3787699987,196,0,3787699999,1,0,3787716153,144,1,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,3787699993,141,,,,,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,
2461403033,273,43,1,43,56,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-17T18:44:56.318Z,2022-09-17T18:48:07Z,3787700199,140,71.7,3787700205,213,3.9,3787700201,141,9.9,3787700197,56,Right,3787716245,144,1,3787700203,212,4.8,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461403043,274,43,1,43,58,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-17T18:44:58.495Z,2022-09-17T18:45:03Z,3787700225,56,Right,3787700675,144,61,,,,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
