id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2479036115,421,1,2,49,40,89w5c6pw7vn0dxypi61tt0g4k,1,76.8,3.5,2022-10-29T17:56:58.742Z,2022-10-31T11:07:23Z,3886397047,178,,3881348549,141,9.5,3881348547,140,72.9,3881348553,213,2.4,3881348545,56,Right,3881348551,212,5.8,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036137,422,1,2,49,43,89w5c6pw7vn0dxypi61tt0g4k,1,72.6,17.1,2022-10-29T17:57:00.961Z,2022-10-31T11:07:28Z,3881348685,56,Center,3881348691,212,19.5,3886397171,178,,3881348693,213,2.7,3881348689,141,28.3,3881348687,140,55.5,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036175,423,1,2,49,46,89w5c6pw7vn0dxypi61tt0g4k,1,55,30.7,2022-10-29T17:57:04.399Z,2022-10-31T11:07:32Z,3881348885,56,Center,3881348891,212,29.8,3886397237,178,,3881348893,213,1.6,3881348889,141,74.5,3881348887,140,54.7,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036205,424,1,2,49,51,89w5c6pw7vn0dxypi61tt0g4k,1,58.8,82.9,2022-10-29T17:57:09.031Z,2022-10-31T11:07:36Z,3881349043,56,Left,3881349045,140,76.2,3881349051,213,0.5,3886397281,178,,3881349047,141,97.8,3881349049,212,20.9,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036219,425,1,2,49,56,89w5c6pw7vn0dxypi61tt0g4k,1,78.1,91.2,2022-10-29T17:57:14.464Z,2022-10-31T11:07:39Z,3881349135,212,7.1,3881349133,141,87.7,3881349129,56,Left,3886397341,178,,3881349131,140,71.7,3881349137,213,3.5,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036255,426,1,2,49,58,89w5c6pw7vn0dxypi61tt0g4k,1,73.9,88.4,2022-10-29T17:57:16.114Z,2022-10-31T11:07:43Z,3886397419,178,,3881349401,212,7.5,3881349397,140,79.1,3881349399,141,96.0,3881349395,56,Left,3881349403,213,0.8,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036275,427,1,2,50,4,89w5c6pw7vn0dxypi61tt0g4k,1,81,89.6,2022-10-29T17:57:21.971Z,2022-10-31T11:07:59Z,3881349507,213,0.5,3886397727,178,,3881349501,140,89.0,3881349499,56,Left,3881349503,141,95.9,3881349505,212,9.4,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036291,428,1,2,50,5,89w5c6pw7vn0dxypi61tt0g4k,0,90,95,2022-10-29T17:57:23.702Z,2022-10-31T11:08:05Z,3885056079,72,,3881349603,56,Center,3881349599,2,,3885055991,225,,3881349607,141,25.0,3881349601,155,,3886397819,178,,3881349613,1,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,3881349605,140,100.0,3885055995,387,3881349609,212,3881349611,213,5.0,,,,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036301,413,5,2,50,10,3ebril33e08ddzob4bhq8awsr,1,-1.7,71.4,2022-10-29T17:57:27.835Z,2022-10-31T11:08:10Z,3881349651,346,,3881349663,233,429,3881349649,56,Back,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036299,429,5,2,50,10,89w5c6pw7vn0dxypi61tt0g4k,0,101.7,28.6,2022-10-29T17:57:27.835Z,2022-10-31T11:08:10Z,3881349669,233,413,3881349635,346,,3881349631,56,Center,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036481,414,1,2,50,38,3ebril33e08ddzob4bhq8awsr,0,3.3,51.5,2022-10-29T17:57:56.479Z,2022-10-31T11:08:16Z,3881350647,1,,3881350637,56,Center,3881350639,140,59.1,3881350641,141,66.3,3881350635,124,,3881350643,212,59.4,3881350645,213,0.2,3881350651,74,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036495,430,44,2,50,42,89w5c6pw7vn0dxypi61tt0g4k,1,38.8,34,2022-10-29T17:58:00.079Z,2022-10-31T11:47:55Z,3881350705,285,,3881350703,56,Back,3881350711,233,415,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036487,415,44,2,50,42,3ebril33e08ddzob4bhq8awsr,0,61.2,66,2022-10-29T17:58:00.080Z,2022-10-31T11:08:22Z,3881350669,286,,3881350667,56,Center,3881350727,233,430,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036511,431,1,2,50,42,89w5c6pw7vn0dxypi61tt0g4k,1,35.3,32.7,2022-10-29T17:58:00.118Z,2022-10-31T11:47:56Z,3886398211,388,,3881350795,56,Back,3881350793,3,,3881350801,212,3.5,3881350803,213,1.0,3881350797,140,37.2,3881350799,141,37.0,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036521,432,1,2,50,44,89w5c6pw7vn0dxypi61tt0g4k,0,37.1,35.1,2022-10-29T17:58:02.416Z,2022-10-31T11:08:28Z,3881350863,140,41.4,3881350859,3,,3881350865,141,3.5,3881350867,212,22.0,3881350869,213,4.9,3886398249,388,,3881350861,56,Back,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036559,416,1,2,50,52,3ebril33e08ddzob4bhq8awsr,1,55.7,82.8,2022-10-29T17:58:10.399Z,2022-10-31T11:08:34Z,3886398355,178,,3881351091,141,36.1,3881351097,1,,3881351095,213,4.2,3881351087,56,Back,3881351089,140,37.3,3881351093,212,37.2,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036567,417,1,2,50,56,3ebril33e08ddzob4bhq8awsr,1,37.1,35.5,2022-10-29T17:58:14.175Z,2022-10-31T11:08:41Z,3881351155,212,16.7,3881351153,141,12.8,3881351149,56,Back,3881351151,140,43.2,3886398505,178,,3881351157,213,5.1,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036577,418,1,2,50,58,3ebril33e08ddzob4bhq8awsr,1,43,11,2022-10-29T17:58:16.446Z,2022-10-31T11:08:47Z,3881351221,56,Right,3881351227,212,13.4,3881351229,213,6.0,3881351225,141,5.0,3881351223,140,55.2,3886398641,178,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036593,419,1,2,51,0,3ebril33e08ddzob4bhq8awsr,1,55.2,5,2022-10-29T17:58:18.009Z,2022-10-31T11:08:53Z,3881351281,141,26.3,3886398763,178,,3881351277,56,Center,3881351279,140,63.0,3881351285,213,1.1,3881351283,212,16.6,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036597,420,1,2,51,2,3ebril33e08ddzob4bhq8awsr,1,64,28.9,2022-10-29T17:58:19.920Z,2022-10-31T11:09:01Z,3881351301,56,Center,3881351309,213,0.3,3886398933,178,,3881351307,212,5.8,3881351305,141,31.3,3881351303,140,69.3,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036611,421,1,2,51,2,3ebril33e08ddzob4bhq8awsr,1,70.1,30.1,2022-10-29T17:58:20.699Z,2022-10-31T11:09:04Z,3881351385,212,25.7,3886398985,178,,3881351383,141,9.2,3881351381,140,90.5,3881351379,56,Right,3881351387,213,5.7,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036633,422,1,2,51,6,3ebril33e08ddzob4bhq8awsr,0,94,10.4,2022-10-29T17:58:24.619Z,2022-10-31T11:09:08Z,3886399151,178,,3881351475,2,,3881351485,212,22.0,3881351483,141,42.5,3881351481,140,96.3,3885058495,20,,3885058465,224,,3881351479,56,Center,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,3881351487,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036657,433,12,2,51,7,89w5c6pw7vn0dxypi61tt0g4k,1,3.8,60.2,2022-10-29T17:58:25.635Z,2022-10-31T11:09:23Z,3881351635,213,0.3,3886399379,178,,3881351627,56,Back,3881351629,140,20.7,3881351633,212,18.6,3881351631,141,68.5,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036659,434,49,2,51,11,89w5c6pw7vn0dxypi61tt0g4k,1,25.3,69.6,2022-10-29T17:58:29.582Z,2022-10-31T11:09:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036679,435,1,2,51,13,89w5c6pw7vn0dxypi61tt0g4k,1,27,68.5,2022-10-29T17:58:31.031Z,2022-10-31T11:09:57Z,3881351813,212,9.9,3886399697,178,,3881351809,140,32.2,3881351807,56,Back,3881351811,141,56.4,3881351815,213,5.3,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036687,436,1,2,51,16,89w5c6pw7vn0dxypi61tt0g4k,0,26.4,59.3,2022-10-29T17:58:33.890Z,2022-10-31T11:10:52Z,3886399835,178,,3881351855,212,7.8,3881351853,141,69.1,3881351849,56,Back,3881351851,140,22.6,3881351857,213,2.1,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036705,423,61,2,51,16,3ebril33e08ddzob4bhq8awsr,1,72.5,31.7,2022-10-29T17:58:33.948Z,2022-10-31T11:10:58Z,3886401147,178,,3881351939,56,Center,,,,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036743,425,49,2,51,17,3ebril33e08ddzob4bhq8awsr,1,77,29.7,2022-10-29T17:58:35.086Z,2022-10-31T11:11:15Z,,,,,,,,,,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036731,424,1,2,51,17,3ebril33e08ddzob4bhq8awsr,0,76,29.9,2022-10-29T17:58:35.142Z,2022-10-31T11:11:20Z,3881352039,212,4.8,3881352037,141,34.7,3881352041,213,0.7,3881352033,56,Center,3881352035,140,79.4,3886401703,178,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036715,437,8,2,51,17,89w5c6pw7vn0dxypi61tt0g4k,1,22.6,60.2,2022-10-29T17:58:35.558Z,2022-10-31T11:11:26Z,3881351967,56,Back,3885060489,385,,3886401839,178,,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037117,450,61,2,51,18,89w5c6pw7vn0dxypi61tt0g4k,1,22.5,61.8,2022-10-29T17:58:35.868Z,2022-10-31T11:11:32Z,3886401971,178,,3881354245,56,Back,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036747,438,52,2,51,20,89w5c6pw7vn0dxypi61tt0g4k,1,14.3,45.1,2022-10-29T17:58:37.863Z,2022-10-31T11:11:36Z,3886402063,178,,3885060613,376,,,,,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036775,439,1,2,51,20,89w5c6pw7vn0dxypi61tt0g4k,1,14.9,43.6,2022-10-29T17:58:38.709Z,2022-10-31T11:11:41Z,3881352263,141,4.3,3881352259,56,Back,3881352257,123,,3881352265,212,39.5,3881352269,1,,3881352267,213,5.5,3886402193,178,,3881352261,140,42.6,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036801,440,1,2,51,26,89w5c6pw7vn0dxypi61tt0g4k,1,56.8,4.9,2022-10-29T17:58:44.340Z,2022-10-31T11:11:54Z,3881352421,56,Right,3881352427,212,35.0,3881352429,213,0.2,3886402505,178,,3881352431,1,,3881352425,141,13.1,3881352423,140,89.7,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036821,441,1,2,51,29,89w5c6pw7vn0dxypi61tt0g4k,0,93.1,11.9,2022-10-29T17:58:47.393Z,2022-10-31T11:11:59Z,3881352555,141,41.0,3885061065,20,,3881352553,140,93.6,3881352547,2,,3881352551,56,Center,3885061037,224,,3881352557,212,19.8,3881352559,213,1.5,2nwthqvbk70e2qo35dgp35979,V. van Crooij,3886402571,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036841,426,12,2,51,30,3ebril33e08ddzob4bhq8awsr,1,3.7,61.1,2022-10-29T17:58:48.380Z,2022-10-31T11:12:03Z,3886402785,178,,3881352647,140,11.7,3881352649,141,100.0,3881352653,213,1.3,3881352683,167,,3881352651,212,28.7,3881352645,56,Back,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036843,427,5,2,51,32,3ebril33e08ddzob4bhq8awsr,0,9.3,101.6,2022-10-29T17:58:50.580Z,2022-10-31T11:12:14Z,3881352661,347,,3881352659,56,Back,3881352903,233,442,,,,,,,,,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036865,442,5,2,51,32,89w5c6pw7vn0dxypi61tt0g4k,1,90.7,-1.6,2022-10-29T17:58:50.580Z,2022-10-31T11:12:14Z,3881352871,56,Right,3881352873,347,,3881352893,233,427,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036897,443,1,2,51,37,89w5c6pw7vn0dxypi61tt0g4k,1,93.1,0,2022-10-29T17:58:55.092Z,2022-10-31T11:12:21Z,3881353073,107,,3881353083,213,2.7,3881353085,1,,3881353075,56,Right,3881353079,141,20.1,3881353077,140,66.0,3881353081,212,32.1,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036929,444,1,2,51,42,89w5c6pw7vn0dxypi61tt0g4k,1,66.2,29.1,2022-10-29T17:59:00.758Z,2022-10-31T11:12:31Z,3881353245,141,54.9,3881353241,56,Center,3886403363,178,,3881353247,212,17.5,3881353249,213,1.6,3881353243,140,66.4,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479036955,445,1,2,51,47,89w5c6pw7vn0dxypi61tt0g4k,1,67.7,58.1,2022-10-29T17:59:05.531Z,2022-10-31T11:12:41Z,3881353375,212,5.5,3881353367,140,71.1,3881353365,56,Center,3886403631,178,,3881353377,213,0.9,3881353371,141,64.2,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037021,446,1,2,51,51,89w5c6pw7vn0dxypi61tt0g4k,1,71.7,71.7,2022-10-29T17:59:09.414Z,2022-10-31T11:12:50Z,3881353715,140,76.7,3886403887,178,,3881353721,213,1.0,3881353713,56,Left,3881353719,212,10.5,3881353717,141,85.0,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037027,447,1,2,51,58,89w5c6pw7vn0dxypi61tt0g4k,0,86.5,80.8,2022-10-29T17:59:16.520Z,2022-10-31T11:13:01Z,3881353763,213,5.1,3881353759,141,71.3,3881353757,140,89.2,3881353755,56,Center,3881353761,212,7.1,3886404109,178,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479731333,778,61,2,51,58,3ebril33e08ddzob4bhq8awsr,1,8,25.4,2022-10-29T17:59:16.752Z,2022-10-31T11:13:13Z,3886404399,178,,3885062739,56,Back,,,,,,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037057,448,1,2,52,0,89w5c6pw7vn0dxypi61tt0g4k,1,85.6,67.3,2022-10-29T17:59:18.494Z,2022-10-31T11:13:21Z,3881353959,141,65.4,3881353957,140,90.5,3886404647,178,,3881353963,213,6.0,3881353961,212,5.3,3881353955,56,Center,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479731479,769,3,2,52,1,89w5c6pw7vn0dxypi61tt0g4k,0,89.6,67.1,2022-10-29T17:59:19.519Z,2022-10-31T11:13:35Z,3885063617,56,Center,3885063619,286,,3885063621,465,,3886405023,178,,3885063623,467,51b7kbz09togoaueykwbm385,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037063,449,4,2,52,1,89w5c6pw7vn0dxypi61tt0g4k,1,90.8,65.8,2022-10-29T17:59:19.612Z,2022-10-31T11:13:47Z,3881353983,56,Center,3881355355,348,2nwthqvbk70e2qo35dgp35979,3881353991,233,428,3881353985,152,,3881353989,286,,3881353987,265,,3881353977,13,,3881353971,9,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037051,428,4,2,52,1,3ebril33e08ddzob4bhq8awsr,0,9.2,34.2,2022-10-29T17:59:19.613Z,2022-10-31T11:13:47Z,3881353925,265,,3886405269,389,,3881353923,152,,3881353919,13,,3881353917,9,,3881353921,56,Back,3881353927,285,,3881354003,233,449,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037129,429,17,2,52,9,3ebril33e08ddzob4bhq8awsr,1,0,0,2022-10-29T17:59:26.893Z,2022-10-31T11:13:49Z,3881354343,13,243,3885253483,392,,3881354339,31,,,,,,,,,,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037411,430,58,2,53,6,3ebril33e08ddzob4bhq8awsr,0,0,0,2022-10-29T18:00:24.267Z,2022-10-31T11:14:07Z,3881355801,9,,3881355805,179,,3881355803,186,,3881355809,56,Back,3881355807,75,,3881355893,233,451,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037385,451,16,2,53,6,89w5c6pw7vn0dxypi61tt0g4k,1,88.5,50,2022-10-29T18:00:24.267Z,2022-10-31T11:14:06Z,3885068285,395,0.7,3881356045,281,tgu7kztdu9azmvirwu8rrip6,3881381499,9,,3881356031,103,19.6,3881381507,390,90728,3881355649,17,,3881356035,458,,3886405687,178,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,3881356041,231,50,3881355653,56,3881381501,214,3881356037,136,,Center,3881356139,353,,,430,3881355759,20,3881355767,375,53:05.793,3881356029,102,53.2,3885068283,76,,,,3881356043,280,3881355763,374,PENALTY_WON,2022-10-29 19:00:23.583,3881356039,230,99.3,3881356047,282,323,3885068287,396,46.9
2479037789,431,1,2,53,59,3ebril33e08ddzob4bhq8awsr,1,50,49.5,2022-10-29T18:01:16.983Z,2022-10-31T11:14:08Z,3881358659,189,,3881357751,141,26.3,3881357757,279,G,3881357755,213,3.8,3886405707,178,,3881357749,140,31.3,3881357753,212,25.2,3881357747,56,Back,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037821,432,1,2,54,5,3ebril33e08ddzob4bhq8awsr,1,28.2,6.6,2022-10-29T18:01:23.204Z,2022-10-31T11:14:15Z,3881357889,140,33.2,3881357887,56,Back,3881357893,212,8.2,3881357895,213,0.9,3886405867,178,,3881357891,141,15.8,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037831,433,1,2,54,5,3ebril33e08ddzob4bhq8awsr,1,33.2,15.8,2022-10-29T18:01:23.764Z,2022-10-31T11:14:21Z,3881357975,213,5.4,3881357971,141,6.4,3881357969,140,37.8,3881357967,56,Back,3886405985,178,,3881357973,212,8.0,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037843,434,1,2,54,8,3ebril33e08ddzob4bhq8awsr,1,37.8,6.4,2022-10-29T18:01:26.302Z,2022-10-31T11:14:25Z,3881358061,212,17.2,3881358053,140,21.8,3886406159,178,,3881358065,213,2.9,3881358057,141,11.6,3881358051,56,Back,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037859,435,1,2,54,12,3ebril33e08ddzob4bhq8awsr,0,22,10,2022-10-29T18:01:30.367Z,2022-10-31T11:14:34Z,3881358181,213,0.6,3881358177,141,35.1,3881358179,212,29.6,3881358169,157,,3881358175,140,45.0,3886406405,178,,3881358183,1,,3881358173,56,Back,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037861,452,49,2,54,14,89w5c6pw7vn0dxypi61tt0g4k,1,55.2,66.6,2022-10-29T18:01:32.714Z,2022-10-31T11:14:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037891,453,1,2,54,15,89w5c6pw7vn0dxypi61tt0g4k,1,55.3,66.6,2022-10-29T18:01:33.284Z,2022-10-31T11:14:47Z,3881358327,140,63.0,3886406847,178,,3881358329,141,66.9,3881358333,213,0.0,3881358325,56,Center,3881358331,212,8.1,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037893,454,1,2,54,16,89w5c6pw7vn0dxypi61tt0g4k,1,65,65.4,2022-10-29T18:01:34.063Z,2022-10-31T11:15:00Z,3881358347,212,5.6,3886407273,178,,3881358349,213,0.2,3881358341,56,Center,3881358339,168,,3881358343,140,70.2,3881358345,141,67.0,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037903,455,1,2,54,18,89w5c6pw7vn0dxypi61tt0g4k,1,73.3,67.5,2022-10-29T18:01:36.355Z,2022-10-31T11:15:12Z,3881358395,140,77.8,3881358393,56,Center,3886407601,178,,3881358401,213,5.2,3881358399,212,11.1,3881358397,141,52.7,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479037951,456,2,2,54,20,89w5c6pw7vn0dxypi61tt0g4k,1,77.9,52.7,2022-10-29T18:01:37.915Z,2022-10-31T11:15:19Z,3881358651,7,6q77vt9bp8dsq48pa97mfzsa1,3886407833,178,,3881358657,141,50.3,3881358655,140,85.1,3881358653,56,Center,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
