id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/10/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2526881131,105,49,1,12,39,6hsriqr3ybvyg94w2k19oal50,1,22.7,29,2023-04-01T19:13:37.189Z,2023-04-01T19:13:37Z,,,,,,,,,,,,,,,,,,,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526881161,106,1,1,12,40,6hsriqr3ybvyg94w2k19oal50,0,22.5,31,2023-04-01T19:13:37.673Z,2023-04-01T20:02:08Z,4154409867,213,5.6,4154409865,212,1.2,4154393311,56,Back,4154409863,141,29.9,4154409923,233,178,4154409927,286,,4154409919,236,,4154409861,140,23.4,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526881137,178,74,1,12,40,ed5nwjz5za3oyi20nxzgqivmx,1,72.6,63.5,2023-04-01T19:13:37.674Z,2023-04-01T19:17:18Z,4154393195,56,Center,4154393197,285,,4154409961,233,106,,,,,,,,,,,,,,,,b1o6ctqy1mhjg4iiec8aedat,F. Jozefzoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526884501,207,3,1,12,41,ed5nwjz5za3oyi20nxzgqivmx,0,80,59,2023-04-01T19:13:39.039Z,2023-04-02T16:31:02Z,4154410299,286,,4158706747,465,,4154414377,233,129,4154410297,56,Center,,,,,,,,,,,,,b1o6ctqy1mhjg4iiec8aedat,F. Jozefzoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526885023,129,7,1,12,41,6hsriqr3ybvyg94w2k19oal50,0,20,41,2023-04-01T19:13:39.040Z,2023-04-02T16:31:07Z,4158707135,385,,4154413025,285,,4154413023,56,Back,4154414315,233,207,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526881185,179,49,1,12,42,ed5nwjz5za3oyi20nxzgqivmx,1,75.4,55.6,2023-04-01T19:13:39.897Z,2023-04-01T19:13:40Z,,,,,,,,,,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526881215,180,13,1,12,42,ed5nwjz5za3oyi20nxzgqivmx,1,76.8,55.1,2023-04-01T19:13:40.217Z,2023-04-02T16:31:22Z,4154395785,20,,4154393631,56,Center,4154396241,102,37.3,4154396249,230,97.5,4154396245,215,,4154396247,458,,4154396251,231,50.5,4154396239,81,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,4154393629,18,,4154393627,22,4154396243,103,,,,,,58.3,,,,,,,,,,,,,,,,,,,,,
2526881205,107,5,1,12,43,6hsriqr3ybvyg94w2k19oal50,1,-1.6,56.2,2023-04-01T19:13:40.645Z,2023-04-01T19:13:44Z,4154393557,346,,4154393555,56,Back,4154394009,233,181,,,,,,,,,,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526881271,181,5,1,12,43,ed5nwjz5za3oyi20nxzgqivmx,0,101.6,43.8,2023-04-01T19:13:40.645Z,2023-04-01T20:02:00Z,4154393959,56,Center,4154394101,233,107,4154393961,346,,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526881893,108,1,1,13,18,6hsriqr3ybvyg94w2k19oal50,1,3.2,43.7,2023-04-01T19:14:16.198Z,2023-04-01T21:13:03Z,4154397225,213,5.1,4154397219,140,9.6,4154397223,212,16.0,4154940071,189,,4154397229,237,,4154397215,124,,4154397221,141,22.3,4154397217,56,Back,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526881929,109,1,1,13,19,6hsriqr3ybvyg94w2k19oal50,0,9.6,22.3,2023-04-01T19:14:16.982Z,2023-04-01T21:13:34Z,4154397393,56,Back,4154397401,213,6.2,4154397395,140,40.2,4154397397,141,16.0,4154397399,212,32.4,4154397403,1,,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526881939,182,8,1,13,20,ed5nwjz5za3oyi20nxzgqivmx,1,68.2,80.8,2023-04-01T19:14:17.586Z,2023-04-02T16:31:59Z,4154397435,56,Left,4158710525,385,,,,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526881957,111,5,1,13,21,6hsriqr3ybvyg94w2k19oal50,1,22.8,-1,2023-04-01T19:14:19.275Z,2023-04-01T20:02:00Z,4154397545,56,Back,4154399239,233,183,4154397547,347,,,,,,,,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526881945,183,5,1,13,21,ed5nwjz5za3oyi20nxzgqivmx,0,77.2,101,2023-04-01T19:14:19.275Z,2023-04-01T19:14:39Z,4154397473,347,,4154399321,233,111,4154397471,56,Left,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882249,112,1,1,13,32,6hsriqr3ybvyg94w2k19oal50,1,19.7,0,2023-04-01T19:14:29.846Z,2023-04-01T20:03:04Z,4154399027,140,39.9,4154399749,1,,4154399025,56,Back,4154399033,213,0.6,4154399029,141,19.0,4154399031,212,25.4,4154399747,107,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526928717,438,50,1,13,33,6hsriqr3ybvyg94w2k19oal50,1,33.9,26.7,2023-04-01T19:14:30.519Z,2023-04-01T19:58:06Z,4154649161,56,Back,4154649163,286,,4154649229,233,184,,,,,,,,,,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882221,184,7,1,13,33,ed5nwjz5za3oyi20nxzgqivmx,0,66.1,73.3,2023-04-01T19:14:30.520Z,2023-04-02T16:32:14Z,4158711787,385,,4154649277,233,438,4154398861,56,Center,4154649281,285,,,,,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526881949,110,1,1,13,35,6hsriqr3ybvyg94w2k19oal50,0,37,16.1,2023-04-01T19:14:33.486Z,2023-04-01T21:13:58Z,4154397495,141,35.9,4154397497,212,26.2,4154397491,56,Center,4154397499,213,0.5,4154397493,140,58.4,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882243,185,49,1,13,38,ed5nwjz5za3oyi20nxzgqivmx,1,42.1,65.6,2023-04-01T19:14:35.921Z,2023-04-01T19:14:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882263,186,1,1,13,38,ed5nwjz5za3oyi20nxzgqivmx,1,40.9,68.6,2023-04-01T19:14:36.219Z,2023-04-01T19:14:37Z,4154399117,212,18.3,4154399115,141,92.0,4154399113,140,32.2,4154399119,213,2.1,4154399111,56,Back,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882347,187,1,1,13,40,ed5nwjz5za3oyi20nxzgqivmx,1,31.3,92.3,2023-04-01T19:14:37.547Z,2023-04-01T19:14:41Z,4154399499,141,71.8,4154399503,213,3.8,4154399501,212,23.0,4154399497,140,13.9,4154399495,56,Back,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882389,188,1,1,13,44,ed5nwjz5za3oyi20nxzgqivmx,0,13.7,79,2023-04-01T19:14:41.580Z,2023-04-01T19:57:55Z,4154399721,155,,4154399729,212,47.7,4154399731,213,5.9,4154399725,140,55.0,4154399727,141,49.9,4154399733,1,,4154399723,56,Center,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882441,113,1,1,13,48,6hsriqr3ybvyg94w2k19oal50,0,44.7,54.9,2023-04-01T19:14:45.639Z,2023-04-02T16:32:44Z,4154400023,213,6.3,4154400015,56,Center,4154400017,140,73.3,4154400021,212,30.0,4154400019,141,54.6,4154400013,3,,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882589,189,1,1,13,51,ed5nwjz5za3oyi20nxzgqivmx,1,30.3,43.6,2023-04-01T19:14:49.499Z,2023-04-01T19:14:51Z,4154400635,140,33.3,4154400637,141,25.5,4154400641,213,5.0,4154400631,56,Back,4154400639,212,12.7,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882619,190,1,1,13,54,ed5nwjz5za3oyi20nxzgqivmx,1,35.7,25.1,2023-04-01T19:14:51.611Z,2023-04-01T19:14:52Z,4154400775,56,Back,4154400787,213,5.5,4154400777,140,42.8,4154400783,212,10.5,4154400779,141,14.3,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882657,191,1,1,13,55,ed5nwjz5za3oyi20nxzgqivmx,1,42.8,14.3,2023-04-01T19:14:52.827Z,2023-04-01T19:14:55Z,4154401011,140,36.4,4154401019,213,2.3,4154401013,141,24.8,4154401015,212,9.8,4154401009,56,Back,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882693,192,1,1,13,57,ed5nwjz5za3oyi20nxzgqivmx,1,37.5,26.4,2023-04-01T19:14:55.035Z,2023-04-01T19:14:56Z,4154401191,56,Back,4154401203,213,0.3,4154401199,141,29.3,4154401195,140,44.8,4154401201,212,7.9,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882885,193,1,1,13,58,ed5nwjz5za3oyi20nxzgqivmx,1,44.8,29.3,2023-04-01T19:14:56.107Z,2023-04-01T19:15:04Z,4154402237,56,Back,4154402241,141,43.5,4154402243,212,19.1,4154402245,213,2.6,4154402239,140,29.1,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882947,194,1,1,14,7,ed5nwjz5za3oyi20nxzgqivmx,1,54.5,67.9,2023-04-01T19:15:04.844Z,2023-04-01T19:15:07Z,4154402583,213,2.8,4154402581,212,12.6,4154402579,141,73.3,4154402575,56,Back,4154402577,140,43.0,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526882981,195,1,1,14,9,ed5nwjz5za3oyi20nxzgqivmx,1,39,72.5,2023-04-01T19:15:07.148Z,2023-04-01T19:15:08Z,4154402733,140,37.8,4154402739,212,17.9,4154402731,56,Back,4154402743,213,4.6,4154402735,141,46.3,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883027,196,1,1,14,11,ed5nwjz5za3oyi20nxzgqivmx,1,38,48.4,2023-04-01T19:15:08.652Z,2023-04-01T19:15:10Z,4154402937,212,11.6,4154402935,141,42.9,4154402931,140,48.5,4154402929,56,Back,4154402941,213,6.0,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883087,197,1,1,14,12,ed5nwjz5za3oyi20nxzgqivmx,1,46.4,45.3,2023-04-01T19:15:10.092Z,2023-04-01T19:15:12Z,4154403281,56,Back,4154403289,141,34.4,4154403291,212,11.4,4154403295,213,3.8,4154403285,140,38.1,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883133,198,1,1,14,14,ed5nwjz5za3oyi20nxzgqivmx,1,42,27.5,2023-04-01T19:15:12.444Z,2023-04-01T19:15:14Z,4154403495,56,Center,4154403497,140,54.8,4154403501,212,13.4,4154403499,141,26.9,4154403503,213,6.3,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883149,199,1,1,14,16,ed5nwjz5za3oyi20nxzgqivmx,1,54.7,26.9,2023-04-01T19:15:14.204Z,2023-04-01T19:15:15Z,4154403575,56,Center,4154403577,140,51.4,4154403583,213,2.2,4154403579,141,33.5,4154403581,212,5.7,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883205,200,1,1,14,17,ed5nwjz5za3oyi20nxzgqivmx,1,51.4,33.5,2023-04-01T19:15:14.908Z,2023-04-01T19:15:18Z,4154403899,213,0.5,4154403891,56,Center,4154403897,212,11.4,4154403895,141,41.4,4154403893,140,61.0,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883265,201,1,1,14,20,ed5nwjz5za3oyi20nxzgqivmx,0,63.8,40.9,2023-04-01T19:15:17.933Z,2023-04-01T19:15:22Z,4154404193,140,88.1,4154404393,4,,4154404195,141,56.7,4154404199,212,27.7,4154404203,213,0.4,4154404191,56,Center,4154404189,155,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883319,114,52,1,14,25,6hsriqr3ybvyg94w2k19oal50,1,10.1,43.6,2023-04-01T19:15:22.600Z,2023-04-02T16:33:16Z,4158716105,377,,,,,,,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883509,115,1,1,14,30,6hsriqr3ybvyg94w2k19oal50,1,8.7,43.6,2023-04-01T19:15:27.817Z,2023-04-01T19:15:30Z,4154405433,140,22.7,4154405439,213,5.3,4154405455,287,,4154405429,123,,4154405431,56,Back,4154405437,212,27.7,4154405435,141,9.1,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883675,116,1,1,14,36,6hsriqr3ybvyg94w2k19oal50,1,36,12.8,2023-04-01T19:15:34.056Z,2023-04-01T19:15:36Z,4154406209,212,13.0,4154406203,56,Back,4154406207,141,27.2,4154406211,213,2.3,4154406205,140,27.8,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883707,117,1,1,14,38,6hsriqr3ybvyg94w2k19oal50,1,27.8,27.2,2023-04-01T19:15:36.312Z,2023-04-01T19:15:37Z,4154406367,140,32.5,4154406365,56,Back,4154406371,212,9.0,4154406369,141,38.3,4154406373,213,1.0,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883753,118,1,1,14,39,6hsriqr3ybvyg94w2k19oal50,1,32.1,37.1,2023-04-01T19:15:37.304Z,2023-04-02T16:33:32Z,4154406627,56,Back,4158717087,156,,4154406635,213,3.3,4154406633,212,11.1,4154406631,141,33.8,4154406629,140,21.7,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883855,119,1,1,14,42,6hsriqr3ybvyg94w2k19oal50,1,21.7,33.8,2023-04-01T19:15:39.960Z,2023-04-01T19:15:43Z,4154407139,56,Back,4154407145,212,17.7,4154407147,213,2.3,4154407141,140,10.0,4154407143,141,52.5,,,,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883895,120,1,1,14,46,6hsriqr3ybvyg94w2k19oal50,1,10,52.5,2023-04-01T19:15:43.545Z,2023-04-01T19:15:45Z,4154407413,1,,4154407401,157,,4154407409,212,43.9,4154407411,213,0.0,4154407405,140,51.8,4154407407,141,52.8,4154407403,56,Center,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883923,121,1,1,14,47,6hsriqr3ybvyg94w2k19oal50,0,52.1,52.2,2023-04-01T19:15:45.433Z,2023-04-01T19:16:27Z,4154407531,140,66.9,4154407529,56,Center,4154407533,141,57.6,4154407535,212,16.0,4154407527,168,,4154407525,3,,4154407537,213,0.2,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883981,202,1,1,14,52,ed5nwjz5za3oyi20nxzgqivmx,1,30.1,51.7,2023-04-01T19:15:49.710Z,2023-04-01T19:15:51Z,4154407817,56,Back,4154407821,141,88.5,4154407815,3,,4154407823,212,25.4,4154407819,140,34.3,4154407825,213,1.4,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526883989,203,49,1,14,53,ed5nwjz5za3oyi20nxzgqivmx,1,34.3,88.5,2023-04-01T19:15:50.990Z,2023-04-01T19:15:51Z,,,,,,,,,,,,,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526884027,204,1,1,14,53,ed5nwjz5za3oyi20nxzgqivmx,0,34.8,95.2,2023-04-01T19:15:51.517Z,2023-04-01T20:01:37Z,4154408049,140,38.3,4154408051,141,93.6,4154408053,212,3.8,4154408047,56,Back,4154408055,213,6.0,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526888217,141,61,1,14,54,6hsriqr3ybvyg94w2k19oal50,1,63.7,12.2,2023-04-01T19:15:51.862Z,2023-04-01T20:01:47Z,4154429907,56,Right,,,,,,,,,,,,,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526884039,205,5,1,14,55,ed5nwjz5za3oyi20nxzgqivmx,1,59.8,101,2023-04-01T19:15:52.519Z,2023-04-01T20:02:00Z,4154408097,347,,4154664227,233,440,4154408093,56,Left,,,,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526931385,440,5,1,14,55,6hsriqr3ybvyg94w2k19oal50,0,40.2,-1,2023-04-01T19:15:52.519Z,2023-04-01T20:01:56Z,4154664217,347,,4154664283,233,205,4154664215,56,Back,,,,,,,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526884421,122,43,1,14,56,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-01T19:15:53.881Z,2023-04-01T20:01:45Z,4154663401,144,5,4154409833,347,0,4154409889,233,205,4154409831,56,Back,,,,,,,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887765,139,43,1,15,20,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-01T19:16:17.765Z,2023-04-01T20:01:48Z,4154427561,140,38.7,4154663701,144,1,4154427557,107,0,4154427563,141,6.8,4154427565,212,9.7,4154432229,189,0,4154427567,213,0.6,4154427559,56,Back,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526888547,144,43,1,15,24,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-01T19:16:21.935Z,2023-04-01T20:01:40Z,4154431707,347,0,4154431705,56,Back,4154663143,144,5,,,,,,,,,,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526884757,208,1,1,15,32,ed5nwjz5za3oyi20nxzgqivmx,1,47.6,100,2023-04-01T19:16:30.062Z,2023-04-01T19:16:31Z,4154411625,107,,4154411627,56,Left,4154411635,213,6.0,4154411633,212,18.6,4154411629,140,64.5,4154411631,141,93.5,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526884767,209,1,1,15,33,ed5nwjz5za3oyi20nxzgqivmx,0,64.5,93.5,2023-04-01T19:16:31.342Z,2023-04-01T19:16:31Z,4154411681,140,62.7,4154411689,212,7.6,4154411693,213,4.5,4154411677,56,Left,4154411685,141,82.7,,,,,,,,,,b1o6ctqy1mhjg4iiec8aedat,F. Jozefzoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526884783,123,8,1,15,34,6hsriqr3ybvyg94w2k19oal50,1,28.7,6.4,2023-04-01T19:16:32.361Z,2023-04-02T16:34:47Z,4154411749,56,Back,4158722275,383,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526884807,124,49,1,15,36,6hsriqr3ybvyg94w2k19oal50,1,33,10,2023-04-01T19:16:34.106Z,2023-04-01T19:16:34Z,,,,,,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526884833,125,1,1,15,36,6hsriqr3ybvyg94w2k19oal50,1,33,10,2023-04-01T19:16:34.345Z,2023-04-01T19:16:36Z,4154412019,213,2.1,4154412007,56,Back,4154412011,140,25.9,4154412017,212,15.3,4154412015,141,29.6,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526884887,126,1,1,15,38,6hsriqr3ybvyg94w2k19oal50,1,25.1,29.3,2023-04-01T19:16:36.313Z,2023-04-01T19:16:40Z,4154412291,212,21.3,4154412289,141,40.7,4154412285,56,Back,4154412293,213,2.8,4154412287,140,6.2,,,,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526884965,127,1,1,15,42,6hsriqr3ybvyg94w2k19oal50,0,8.2,41.6,2023-04-01T19:16:40.042Z,2023-04-01T19:16:45Z,4154412739,1,,4154412731,140,59.8,4154412729,56,Left,4154412725,155,,4154412737,213,0.6,4154412727,196,,4154412735,212,67.9,4154412733,141,100.0,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526884971,128,5,1,15,47,6hsriqr3ybvyg94w2k19oal50,0,61.5,101.8,2023-04-01T19:16:45.013Z,2023-04-01T19:16:51Z,4154412773,56,Left,4154412775,347,,4154413283,233,210,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526885059,210,5,1,15,47,ed5nwjz5za3oyi20nxzgqivmx,1,38.5,-1.8,2023-04-01T19:16:45.013Z,2023-04-01T20:02:00Z,4154413265,233,128,4154413241,56,Back,4154413245,347,,,,,,,,,,,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526885091,211,1,1,15,52,ed5nwjz5za3oyi20nxzgqivmx,1,35.6,0,2023-04-01T19:16:50.095Z,2023-04-01T19:16:51Z,4154413415,107,,4154413421,140,34.2,4154413427,213,1.7,4154413425,212,17.7,4154413419,56,Back,4154413423,141,24.0,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526885165,212,1,1,15,54,ed5nwjz5za3oyi20nxzgqivmx,1,39.7,42.1,2023-04-01T19:16:51.823Z,2023-04-01T19:16:56Z,4154413727,56,Back,4154413737,212,16.3,4154413741,213,1.7,4154413729,140,37.5,4154413733,141,65.8,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526885219,213,1,1,15,58,ed5nwjz5za3oyi20nxzgqivmx,1,43.3,76.7,2023-04-01T19:16:56.287Z,2023-04-01T19:16:59Z,4154414017,213,0.6,4154414009,56,Left,4154414015,212,21.4,4154414013,141,95.4,4154414011,140,59.7,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526885313,214,1,1,16,1,ed5nwjz5za3oyi20nxzgqivmx,1,59.7,95.4,2023-04-01T19:16:58.623Z,2023-04-01T19:17:04Z,4154414523,213,3.7,4154414519,141,82.4,4154414521,212,17.1,4154414517,140,45.8,4154414515,56,Back,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526885395,215,1,1,16,6,ed5nwjz5za3oyi20nxzgqivmx,1,53.8,68.5,2023-04-01T19:17:04.240Z,2023-04-01T19:17:08Z,4154414983,155,,4154414995,141,16.6,4154415007,1,,4154414987,56,Right,4154415005,213,5.5,4154414999,212,51.7,4154414991,140,89.8,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
