id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2457587113,334,1,1,41,17,6g9qrm72224jrk6tkxxxi8a9n,1,44.3,6.1,2022-09-09T18:41:30.849Z,2022-09-11T09:27:41Z,3767411405,140,19.1,3767411409,212,38.7,3767411413,1,,3767411401,56,Back,3767411411,213,2.3,3767411407,141,47.6,3772601309,178,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587163,335,1,1,41,22,6g9qrm72224jrk6tkxxxi8a9n,0,19.1,47.6,2022-09-09T18:41:35.471Z,2022-09-11T09:27:54Z,3767411633,56,Center,3767411641,213,6.3,3767411635,140,67.0,3767411639,212,50.3,3767411643,1,,3767411631,155,,3767411637,141,46.9,3772601593,178,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587187,302,1,1,41,25,b79uipsy57y1jqpy07h4i5ovk,1,27.4,51,2022-09-09T18:41:38.498Z,2022-09-11T09:28:00Z,3767411767,212,11.5,3767411761,56,Back,3772601739,388,,3767411763,140,31.1,3767411759,3,,3767411765,141,66.9,3767411769,213,1.2,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587191,303,61,1,41,26,b79uipsy57y1jqpy07h4i5ovk,1,31.1,66.9,2022-09-09T18:41:39.886Z,2022-09-11T09:28:08Z,3767411785,56,Back,3772601905,178,,,,,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587209,304,61,1,41,27,b79uipsy57y1jqpy07h4i5ovk,0,33.2,73.9,2022-09-09T18:41:40.705Z,2022-09-11T09:28:14Z,3767411861,56,Back,3772602027,178,,,,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587315,336,1,1,41,32,6g9qrm72224jrk6tkxxxi8a9n,1,67.9,18.3,2022-09-09T18:41:46.149Z,2022-09-11T09:28:31Z,3767412355,56,Right,3767412359,141,20.1,3767412363,213,3.1,3767412357,140,52.1,3772602379,178,,3767412361,212,16.6,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587367,337,1,1,41,36,6g9qrm72224jrk6tkxxxi8a9n,1,51.3,20,2022-09-09T18:41:49.350Z,2022-09-11T09:28:35Z,3767412589,140,63.8,3772602445,178,,3767412595,212,13.1,3767412599,213,0,3767412587,56,Right,3767412593,141,20.0,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587379,338,1,1,41,38,6g9qrm72224jrk6tkxxxi8a9n,1,63.8,20,2022-09-09T18:41:51.336Z,2022-09-11T09:32:20Z,3767412655,141,21.0,3767412659,213,3.1,3772606533,178,,3767412653,140,52.1,3767412657,212,12.3,3767412651,56,Right,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587433,339,1,1,41,39,6g9qrm72224jrk6tkxxxi8a9n,1,51.3,19.8,2022-09-09T18:41:53.061Z,2022-09-11T09:32:24Z,3767412965,213,1.8,3772606593,178,,3767412959,140,44.0,3769322873,1,,3767412963,212,32.7,3767412957,56,Back,3767412961,141,66.6,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587521,340,1,1,41,43,6g9qrm72224jrk6tkxxxi8a9n,1,41.3,66.1,2022-09-09T18:41:57.001Z,2022-09-11T09:32:28Z,3767413443,56,Back,3772606661,178,,3767413445,140,42.3,3767413449,212,18.5,3767413451,213,1.5,3767413447,141,93.3,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587543,341,1,1,41,49,6g9qrm72224jrk6tkxxxi8a9n,1,53.1,76.9,2022-09-09T18:42:03.214Z,2022-09-11T09:32:35Z,3767413589,56,Back,3767413591,140,45.1,3767413597,213,3.7,3767413595,212,10.2,3772606771,178,,3767413593,141,68.4,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587559,342,1,1,41,51,6g9qrm72224jrk6tkxxxi8a9n,1,45.1,68.4,2022-09-09T18:42:04.898Z,2022-09-11T09:32:40Z,3767413687,141,38.6,3767413689,212,21.4,3767413685,140,38.5,3772606907,178,,3767413691,213,4.4,3767413683,56,Back,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587607,343,1,1,41,54,6g9qrm72224jrk6tkxxxi8a9n,1,38.5,38,2022-09-09T18:42:07.909Z,2022-09-11T09:35:45Z,3767414017,56,Back,3767414021,141,62.6,3772609905,178,,3767414025,213,1.6,3767414019,140,37.6,3767414023,212,16.8,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587619,344,1,1,41,58,6g9qrm72224jrk6tkxxxi8a9n,1,39.2,61.8,2022-09-09T18:42:11.854Z,2022-09-11T09:35:49Z,3767414105,56,Back,3767414109,141,48.7,3772609961,178,,3767414113,213,5.4,3767414107,140,45.8,3767414111,212,11.3,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587667,345,1,1,41,59,6g9qrm72224jrk6tkxxxi8a9n,1,45.8,48.7,2022-09-09T18:42:12.693Z,2022-09-11T09:35:56Z,3772610069,178,,3767414409,140,48.5,3767414415,213,1.1,3767414413,212,6.9,3767414407,56,Back,3767414411,141,57.9,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587703,346,1,1,42,2,6g9qrm72224jrk6tkxxxi8a9n,1,53.2,51.5,2022-09-09T18:42:16.075Z,2022-09-11T09:35:59Z,3772610107,178,,3767414661,140,55.6,3767414667,213,4.9,3767414663,141,28.3,3767414665,212,16.0,3767414659,56,Center,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587759,347,1,1,42,4,6g9qrm72224jrk6tkxxxi8a9n,1,55.5,26.1,2022-09-09T18:42:17.977Z,2022-09-11T09:36:39Z,3767414899,213,5.4,3767414895,141,4.9,3767414893,140,66.6,3772610879,178,,3767414891,56,Right,3767414897,212,18.5,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587797,348,1,1,42,8,6g9qrm72224jrk6tkxxxi8a9n,0,66.6,4.9,2022-09-09T18:42:21.367Z,2022-09-11T09:36:46Z,3767415137,56,Center,3767415145,213,0.7,3767415143,212,41.3,3772610989,178,,3767415141,141,43.3,3767415147,1,,3767415139,140,97.1,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587819,305,52,1,42,10,b79uipsy57y1jqpy07h4i5ovk,1,2.9,53,2022-09-09T18:42:23.560Z,2022-09-11T09:36:58Z,3772611193,178,,3769325775,376,,,,,,,,,,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587899,306,1,1,42,16,b79uipsy57y1jqpy07h4i5ovk,1,7.5,51.2,2022-09-09T18:42:29.936Z,2022-09-11T09:37:09Z,3767415665,141,33.7,3767415669,213,5.1,3767415659,123,,3767415663,140,12.5,3767415667,212,13.0,3767415661,56,Back,3772611439,178,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587913,307,1,1,42,18,b79uipsy57y1jqpy07h4i5ovk,1,12.5,33.7,2022-09-09T18:42:31.644Z,2022-09-11T09:37:29Z,3767415731,212,10.8,3767415717,56,Back,3767415721,140,22.6,3767415727,141,36.3,3772611779,178,,3767415735,213,0.2,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457587959,308,1,1,42,19,b79uipsy57y1jqpy07h4i5ovk,1,23,36.3,2022-09-09T18:42:32.365Z,2022-09-11T09:37:47Z,3767415983,141,8.6,3767415979,56,Back,3767415985,212,20.3,3772612059,178,,3767415981,140,30.3,3767415987,213,5.1,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588007,309,1,1,42,24,b79uipsy57y1jqpy07h4i5ovk,1,34.7,9.4,2022-09-09T18:42:37.371Z,2022-09-11T09:38:47Z,3767416281,141,21.8,3767416287,1,,3767416271,155,,3772613207,178,,3767416283,212,39.4,3767416285,213,0.2,3767416279,140,71.4,3767416275,56,Center,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588017,310,1,1,42,26,b79uipsy57y1jqpy07h4i5ovk,0,70.4,23,2022-09-09T18:42:39.737Z,2022-09-11T09:40:09Z,3767416343,140,64.9,3767416345,141,17.7,3767416349,213,3.7,3767416347,212,6.8,3772614809,178,,3767416341,56,Right,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588019,349,49,1,42,28,6g9qrm72224jrk6tkxxxi8a9n,1,30,88,2022-09-09T18:42:41.432Z,2022-09-11T09:40:15Z,,,,,,,,,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588059,350,1,1,42,29,6g9qrm72224jrk6tkxxxi8a9n,1,31.4,87.4,2022-09-09T18:42:42.743Z,2022-09-11T09:40:18Z,3767416569,56,Back,3767416575,212,13.6,3767416573,141,69.7,3772614961,178,,3767416577,213,5.2,3767416571,140,37.4,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588077,351,1,1,42,31,6g9qrm72224jrk6tkxxxi8a9n,1,36.7,70,2022-09-09T18:42:44.471Z,2022-09-11T09:40:27Z,3767416701,141,63.3,3767416697,56,Back,3772615091,178,,3767416705,213,4.2,3767416699,140,34.4,3767416703,212,5.2,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588121,352,1,1,42,32,6g9qrm72224jrk6tkxxxi8a9n,1,35.1,61.7,2022-09-09T18:42:45.914Z,2022-09-11T09:40:43Z,3767416937,212,21.4,3767416931,56,Left,3772615375,178,,3767416935,141,80.0,3767416939,213,0.6,3767416933,140,51.7,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588159,353,1,1,42,36,6g9qrm72224jrk6tkxxxi8a9n,1,65.6,80.3,2022-09-09T18:42:50.230Z,2022-09-11T09:40:59Z,3767417191,141,95.9,3772615641,178,,3767417189,140,74.3,3767417193,212,14.0,3767417187,56,Left,3767417195,213,0.9,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588193,354,1,1,42,39,6g9qrm72224jrk6tkxxxi8a9n,0,80.8,95.4,2022-09-09T18:42:52.985Z,2022-09-11T09:41:04Z,3769328431,386,,3767417419,155,,3767417427,212,28.1,3767417421,56,Center,3767417423,140,88.8,3772615737,178,,3767417425,141,55.9,3769328429,225,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,3767417429,213,5.0,3767417417,2,,3769328433,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588227,312,12,1,42,40,b79uipsy57y1jqpy07h4i5ovk,1,7.5,46.4,2022-09-09T18:42:53.897Z,2022-09-11T09:41:25Z,3767417601,141,60.9,3767417599,140,0.0,3767417597,56,Back,3767417605,213,2.3,3767417603,212,13.1,3772616121,388,,3767417667,167,,3767417777,15,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588187,311,43,1,42,41,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-09-09T18:42:54.951Z,2022-09-09T18:43:12Z,3767417393,56,Back,3767418949,144,61,,,,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588237,313,6,1,42,43,b79uipsy57y1jqpy07h4i5ovk,0,7.4,37.2,2022-09-09T18:42:56.848Z,2022-09-11T09:41:27Z,3767417649,73,,3767417647,56,Back,3767417865,233,355,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588265,355,6,1,42,43,6g9qrm72224jrk6tkxxxi8a9n,1,92.6,62.8,2022-09-09T18:42:56.848Z,2022-09-11T09:41:26Z,3767417817,75,,3767417815,56,Center,3767417831,233,313,,,,,,,,,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588759,356,1,1,43,12,6g9qrm72224jrk6tkxxxi8a9n,0,99.5,0.5,2022-09-09T18:43:25.496Z,2022-09-11T09:41:36Z,3767420421,212,32.1,3767420407,2,,3767420419,141,47.6,3772616419,178,,3767420415,56,Center,3767420413,223,,3769329389,72,,3767420417,140,97.6,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,3767420411,155,,3767420409,6,,3767420425,1,3767420423,213,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588821,314,4,1,43,14,b79uipsy57y1jqpy07h4i5ovk,1,2.8,52.2,2022-09-09T18:43:27.570Z,2022-09-11T09:41:44Z,3767420765,56,Back,3767420769,285,,3767420763,294,,3767420761,13,,3767420767,152,,3767420777,233,357,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457588817,357,4,1,43,14,6g9qrm72224jrk6tkxxxi8a9n,0,97.2,47.8,2022-09-09T18:43:27.571Z,2022-09-11T09:41:43Z,3772616563,178,,3767420751,13,,3767420757,152,,3767420821,233,314,3767420755,56,Center,3767420759,286,,3767422179,294,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457589171,315,17,1,43,41,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-09-09T18:43:54.449Z,2022-09-11T09:42:47Z,3767422687,31,,3767422689,35,,,,,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457589203,358,17,1,43,41,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-09-09T18:43:54.477Z,2022-09-11T09:41:46Z,3767422867,35,,3767422865,31,,,,,,,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457589739,316,1,1,44,17,b79uipsy57y1jqpy07h4i5ovk,0,12.1,53,2022-09-09T18:44:31.016Z,2022-09-11T09:42:53Z,3767425823,141,56.9,3767425825,212,59.2,3767425833,1,,3767425817,152,,3767425831,213,0.0,3767425813,5,,3772617939,178,,3767425815,157,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,3767425819,56,Center,3767425821,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457589757,359,44,1,44,21,6g9qrm72224jrk6tkxxxi8a9n,1,35.8,39.7,2022-09-09T18:44:34.831Z,2022-09-12T10:41:05Z,3767425919,56,Back,3767425935,233,317,3767425921,285,,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457589749,317,44,1,44,21,b79uipsy57y1jqpy07h4i5ovk,0,64.2,60.3,2022-09-09T18:44:34.832Z,2022-09-11T09:43:01Z,3767425883,56,Center,3767425971,233,359,3767425885,286,,,,,,,,,,,,,,,,,4cyftx5l62gw3ijl29y7t51pl,S. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457589771,360,1,1,44,21,6g9qrm72224jrk6tkxxxi8a9n,0,40.1,36.3,2022-09-09T18:44:34.941Z,2022-09-12T10:41:06Z,3767425977,3,,3767425981,140,64.3,3772618169,388,,3767425987,213,0.6,3767425979,56,Center,3767425985,212,31.3,3767425983,141,63.3,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457589861,318,1,1,44,24,b79uipsy57y1jqpy07h4i5ovk,1,31.1,34.3,2022-09-09T18:44:37.906Z,2022-09-11T09:43:12Z,3767426497,141,43.7,3772618283,178,,3767426501,213,2.9,3767426495,140,9.6,3767426499,212,23.5,3767426493,56,Back,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457589901,319,1,1,44,31,b79uipsy57y1jqpy07h4i5ovk,1,14.5,43.6,2022-09-09T18:44:45.203Z,2022-09-11T09:43:46Z,3767426733,212,52.5,3767426727,56,Right,3767426735,213,6.0,3772618929,178,,3767426729,140,62.2,3767426725,155,,3767426731,141,20.3,3767426737,1,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457589925,320,1,1,44,35,b79uipsy57y1jqpy07h4i5ovk,0,70.8,19.8,2022-09-09T18:44:48.814Z,2022-09-11T09:44:00Z,3767426871,56,Center,3767426877,212,16.1,3767426873,140,84.2,3772619253,388,,3767426869,3,,3767426879,213,0.5,3767426875,141,31.4,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457589939,361,12,1,44,37,6g9qrm72224jrk6tkxxxi8a9n,1,15.9,66.1,2022-09-09T18:44:51.086Z,2022-09-11T09:44:09Z,3767427017,167,,3767426973,212,24.4,3772619451,178,,3767426967,56,Back,3767426975,213,1.6,3767426971,141,100.0,3767426969,140,16.3,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590365,321,5,1,44,40,b79uipsy57y1jqpy07h4i5ovk,1,82.5,-2,2022-09-09T18:44:53.422Z,2022-09-11T09:44:11Z,3767429205,56,Right,3767429207,347,,3767429217,233,362,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457589943,362,5,1,44,40,6g9qrm72224jrk6tkxxxi8a9n,0,17.5,102,2022-09-09T18:44:53.422Z,2022-09-11T09:44:12Z,3767427011,347,,3767429225,233,321,3767427009,56,Back,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590307,363,70,1,45,0,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-09-09T18:45:14.121Z,2022-09-10T13:47:33Z,3767428939,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590375,322,1,1,45,10,b79uipsy57y1jqpy07h4i5ovk,1,84.7,0,2022-09-09T18:45:23.417Z,2022-09-11T09:44:30Z,3767429285,213,1.0,3767429289,1,,3767429279,141,26.2,3767429275,56,Center,3767429283,212,23.1,3767429273,107,,3767429277,140,96.9,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590379,323,44,1,45,11,b79uipsy57y1jqpy07h4i5ovk,1,95,27.4,2022-09-09T18:45:24.902Z,2022-09-12T10:41:06Z,3767429307,286,,3767429305,56,Center,3767429487,233,364,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590411,364,44,1,45,11,6g9qrm72224jrk6tkxxxi8a9n,0,5,72.6,2022-09-09T18:45:24.903Z,2022-09-11T09:44:34Z,3767429457,285,,3767429499,233,323,3767429455,56,Back,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590387,324,1,1,45,11,b79uipsy57y1jqpy07h4i5ovk,0,95.4,29.7,2022-09-09T18:45:24.964Z,2022-09-12T10:41:06Z,3767429341,3,,3767429347,140,95.9,3767429353,213,1.4,3767429351,212,4.2,3772620071,388,,3767429349,141,35.9,3767429345,56,Center,3767429343,168,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590443,365,61,1,45,11,6g9qrm72224jrk6tkxxxi8a9n,1,6.8,63,2022-09-09T18:45:24.994Z,2022-09-11T09:44:47Z,3772620215,15,,3772620217,388,,3767429601,56,Back,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590493,366,12,1,45,13,6g9qrm72224jrk6tkxxxi8a9n,1,6.7,66.3,2022-09-09T18:45:26.507Z,2022-09-11T09:45:03Z,3767429833,56,Back,3772620545,178,,3767429835,140,10.2,3767429839,212,3.7,3767429837,141,65.8,3767429841,213,6.2,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590429,325,61,1,45,13,b79uipsy57y1jqpy07h4i5ovk,1,92,36.4,2022-09-09T18:45:26.607Z,2022-09-11T09:45:12Z,3767429555,56,Center,3772620773,178,,3772620771,21,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590445,326,5,1,45,14,b79uipsy57y1jqpy07h4i5ovk,0,101.2,35.8,2022-09-09T18:45:28.242Z,2022-09-11T09:45:18Z,3767429603,56,Center,3767429855,233,367,3767429605,346,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590495,367,5,1,45,14,6g9qrm72224jrk6tkxxxi8a9n,1,-1.2,64.2,2022-09-09T18:45:28.242Z,2022-09-11T09:45:18Z,3767429843,56,Back,3767429847,233,326,3767429845,346,,,,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590803,368,1,1,45,33,6g9qrm72224jrk6tkxxxi8a9n,0,4.5,39.5,2022-09-09T18:45:47.281Z,2022-09-11T09:49:13Z,3767431445,213,0.1,3767431451,74,,3767431437,56,Center,3767431443,212,60.1,3767431439,140,61.5,3767431435,124,,3767431447,1,,3767431441,141,46.9,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590801,327,44,1,45,37,b79uipsy57y1jqpy07h4i5ovk,1,34.8,46.3,2022-09-09T18:45:50.665Z,2022-09-12T10:41:07Z,3767431653,233,369,3767431431,56,Back,3767431433,285,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590835,369,44,1,45,37,6g9qrm72224jrk6tkxxxi8a9n,0,65.2,53.7,2022-09-09T18:45:50.666Z,2022-09-11T09:51:09Z,3767431577,56,Center,3767431683,233,327,3767431579,286,,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590827,328,1,1,45,37,b79uipsy57y1jqpy07h4i5ovk,1,31,39.5,2022-09-09T18:45:50.819Z,2022-09-12T10:41:07Z,3772628631,388,,3767431539,213,4.9,3767431535,141,32.5,3767431533,140,31.8,3767431531,56,Back,3767431537,212,4.8,3767431529,3,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457590831,329,49,1,45,39,b79uipsy57y1jqpy07h4i5ovk,1,31.8,32.5,2022-09-09T18:45:53.111Z,2022-09-11T09:51:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
