id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/8/value,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2473031555,194,1,1,20,52,20vymiy7bo8wkyxai3ew494fz,1,38.4,65.7,2022-10-16T15:06:53.381Z,2022-10-18T07:51:33Z,3849576321,140,35.7,3849576325,212,8.8,3849576319,56,Back,3853332355,178,,3849576323,141,77.9,3849576327,213,1.9,,,,,,,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031565,195,1,1,20,54,20vymiy7bo8wkyxai3ew494fz,1,32.6,75.4,2022-10-16T15:06:55.792Z,2022-10-18T07:51:39Z,3853332599,178,,3849576375,56,Back,3849576379,141,58.7,3849576383,213,4.2,3849576377,140,26.1,3849576381,212,13.2,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031583,196,1,1,20,56,20vymiy7bo8wkyxai3ew494fz,0,26,58.5,2022-10-16T15:06:57.887Z,2022-10-18T07:51:45Z,3849576477,213,0.9,3849576473,141,68.2,3849576469,56,Back,3853332685,178,,3849576475,212,8.6,3849576471,140,31.3,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031591,202,8,1,20,57,3kfktv64h7kg7zryax1wktr5r,1,64.9,33.7,2022-10-16T15:06:58.655Z,2022-10-18T07:51:54Z,3852040029,383,,3849576503,56,Center,3853332827,178,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031623,203,61,1,20,59,3kfktv64h7kg7zryax1wktr5r,0,68.7,39.1,2022-10-16T15:07:00.777Z,2022-10-18T07:52:49Z,3849576683,56,Center,3853333957,178,,,,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031691,197,1,1,21,2,20vymiy7bo8wkyxai3ew494fz,1,32.2,72.7,2022-10-16T15:07:03.711Z,2022-10-18T07:52:53Z,3849577029,213,1.8,3849577021,56,Back,3849577025,141,92.1,3849577027,212,13.6,3853334015,178,,3849577023,140,29.1,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031771,198,1,1,21,4,20vymiy7bo8wkyxai3ew494fz,1,29,89,2022-10-16T15:07:05.335Z,2022-10-18T07:52:58Z,3853334127,178,,3849577431,140,17.0,3849577435,212,20.6,3849577437,213,4.1,3849577433,141,65.1,3849577429,56,Back,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031861,199,1,1,21,10,20vymiy7bo8wkyxai3ew494fz,1,27.5,70.9,2022-10-16T15:07:11.469Z,2022-10-18T07:53:10Z,3849577919,56,Back,3849577921,140,29.5,3849577925,212,10.1,3853334445,178,,3849577927,213,4.9,3849577923,141,56.4,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031907,200,1,1,21,15,20vymiy7bo8wkyxai3ew494fz,1,40.8,31.8,2022-10-16T15:07:16.882Z,2022-10-18T07:53:21Z,3849578163,56,Center,3853334641,178,,3849578167,140,53.4,3849578177,213,6.0,3849578175,212,13.6,3849578171,141,27.0,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031929,201,1,1,21,17,20vymiy7bo8wkyxai3ew494fz,1,47.4,26.8,2022-10-16T15:07:18.830Z,2022-10-18T07:53:32Z,3849578283,141,24.7,3849578279,56,Back,3849578287,213,3.3,3853334815,178,,3849578285,212,11.1,3849578281,140,36.9,,,,,,,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031979,202,1,1,21,19,20vymiy7bo8wkyxai3ew494fz,1,38,27.4,2022-10-16T15:07:20.828Z,2022-10-18T07:53:39Z,3853334975,178,,3849578569,212,22.5,3849578571,213,1.7,3849578565,140,35.7,3849578567,141,60.3,3849578563,56,Back,,,,,,,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032025,203,1,1,21,22,20vymiy7bo8wkyxai3ew494fz,1,37.2,62.3,2022-10-16T15:07:23.759Z,2022-10-18T07:53:47Z,3849578813,56,Back,3849578831,212,13.5,3853335111,178,,3849578825,141,70.6,3849578837,213,0.4,3849578819,140,48.9,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032075,204,1,1,21,26,20vymiy7bo8wkyxai3ew494fz,1,57.5,71.4,2022-10-16T15:07:27.131Z,2022-10-18T07:53:59Z,3853335353,178,,3849579053,212,10.5,3849579047,56,Center,3849579049,140,67.1,3849579051,141,75.9,3849579055,213,0.3,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473784861,1203,67,1,21,26,20vymiy7bo8wkyxai3ew494fz,1,67.5,75.5,2022-10-16T15:07:27.941Z,2022-10-18T10:52:51Z,3853533149,233,1610,,,,,,,,,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473784849,1610,67,1,21,26,3kfktv64h7kg7zryax1wktr5r,0,32.5,24.5,2022-10-16T15:07:27.942Z,2022-10-18T10:32:57Z,3853533159,233,1203,,,,,,,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032093,205,1,1,21,26,20vymiy7bo8wkyxai3ew494fz,1,67.1,76,2022-10-16T15:07:27.956Z,2022-10-18T10:52:51Z,3849579133,141,82.0,3849579129,56,Left,3849579137,213,2.7,3849579135,212,10.5,3849579131,140,57.9,3853335573,178,,3849579173,156,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032131,206,1,1,21,30,20vymiy7bo8wkyxai3ew494fz,1,57.8,82,2022-10-16T15:07:31.645Z,2022-10-18T07:55:13Z,3849579345,141,66.9,3853336619,178,,3849579341,140,53.6,3849579349,212,11.2,3849579339,56,Center,3849579353,213,4.3,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032239,207,1,1,21,32,20vymiy7bo8wkyxai3ew494fz,1,53.4,66.3,2022-10-16T15:07:33.652Z,2022-10-18T07:55:20Z,3849579847,213,4.4,3849579839,140,46.9,3849579843,212,21.1,3849579837,56,Back,3849579841,141,37.0,3853336739,178,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032275,208,1,1,21,37,20vymiy7bo8wkyxai3ew494fz,1,47.7,34.5,2022-10-16T15:07:38.207Z,2022-10-18T07:55:25Z,3849579967,140,43.9,3849579973,213,2.0,3853336815,178,,3849579969,141,47.2,3849579971,212,9.5,3849579965,56,Back,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032353,209,1,1,21,39,20vymiy7bo8wkyxai3ew494fz,1,43.9,47.2,2022-10-16T15:07:40.448Z,2022-10-18T07:55:30Z,3853336889,178,,3849580345,140,45.6,3849580349,212,20.1,3849580351,213,1.5,3849580343,56,Back,3849580347,141,76.6,,,,,,,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032361,210,1,1,21,41,20vymiy7bo8wkyxai3ew494fz,1,45.6,76.6,2022-10-16T15:07:42.977Z,2022-10-18T07:55:36Z,3849580421,212,6.4,3853337009,178,,3849580419,141,67.5,3849580415,56,Back,3849580423,213,5.0,3849580417,140,47.2,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032411,211,1,1,21,42,20vymiy7bo8wkyxai3ew494fz,1,47.2,67.5,2022-10-16T15:07:43.655Z,2022-10-18T07:55:42Z,3849580683,141,95.7,3853337131,178,,3849580687,212,22.3,3849580681,140,58.1,3849580677,56,Left,3849580689,213,1.0,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032443,212,1,1,21,46,20vymiy7bo8wkyxai3ew494fz,1,61.5,95.7,2022-10-16T15:07:47.253Z,2022-10-18T07:55:50Z,3849580881,56,Left,3849580885,141,85.3,3853337257,178,,3849580889,213,5.8,3849580883,140,74.5,3849580887,212,15.4,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032485,213,1,1,21,47,20vymiy7bo8wkyxai3ew494fz,0,74.6,85.1,2022-10-16T15:07:48.176Z,2022-10-18T07:56:20Z,3849581129,141,70.3,3849581131,212,10.2,3849581127,140,73.3,3849581135,213,4.6,3853337885,178,,3849581125,56,Center,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032457,204,49,1,21,48,3kfktv64h7kg7zryax1wktr5r,1,26.5,34.3,2022-10-16T15:07:49.727Z,2022-10-18T07:56:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473784583,1600,67,1,21,48,3kfktv64h7kg7zryax1wktr5r,1,26.5,34.1,2022-10-16T15:07:49.730Z,2022-10-18T10:52:51Z,3853531933,233,1197,,,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473784579,1197,67,1,21,48,20vymiy7bo8wkyxai3ew494fz,0,73.5,65.9,2022-10-16T15:07:49.731Z,2022-10-18T10:32:15Z,3853531941,233,1600,,,,,,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032469,205,1,1,21,48,3kfktv64h7kg7zryax1wktr5r,1,26.5,34.3,2022-10-16T15:07:49.750Z,2022-10-18T10:52:52Z,3849581025,56,Back,3849581029,141,28.9,3849581033,213,4.1,3853338167,178,,3849581027,140,24.0,3849581031,212,4.5,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032501,206,1,1,21,49,3kfktv64h7kg7zryax1wktr5r,1,24,28.9,2022-10-16T15:07:50.495Z,2022-10-18T07:56:48Z,3849581219,212,6.7,3849581221,213,6.1,3849581215,140,30.2,3853338301,178,,3849581217,141,26.7,3849581213,56,Back,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032549,207,1,1,21,51,3kfktv64h7kg7zryax1wktr5r,1,31.6,20.1,2022-10-16T15:07:53.005Z,2022-10-18T07:56:55Z,3849581485,213,5.4,3849581481,141,6.5,3849581477,56,Back,3849581479,140,39.5,3853338389,178,,3849581483,212,12.4,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032565,208,1,1,21,52,3kfktv64h7kg7zryax1wktr5r,1,39.5,6.5,2022-10-16T15:07:54.026Z,2022-10-18T07:57:08Z,3849581573,213,3.2,3853338681,178,,3849581567,140,30.8,3849581571,212,9.2,3849581565,56,Back,3849581569,141,5.3,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032579,209,1,1,21,54,3kfktv64h7kg7zryax1wktr5r,1,30.8,5.3,2022-10-16T15:07:55.644Z,2022-10-18T07:57:14Z,3849581675,212,8.4,3849581665,56,Back,3849581679,213,2.7,3849581669,140,23.7,3853338787,178,,3849581673,141,11.1,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032611,210,1,1,21,56,3kfktv64h7kg7zryax1wktr5r,0,22.9,10.2,2022-10-16T15:07:57.978Z,2022-10-18T07:57:25Z,3849581863,56,Back,3849581867,141,0.0,3853338963,178,,3849581865,140,24.9,3849581871,213,5.0,3849581869,212,8.3,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032679,213,5,1,21,58,3kfktv64h7kg7zryax1wktr5r,0,25.6,-1.4,2022-10-16T15:07:59.609Z,2022-10-18T07:57:34Z,3849582229,56,Back,3849582231,347,,3849582499,233,214,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032709,214,5,1,21,58,20vymiy7bo8wkyxai3ew494fz,1,74.4,101.4,2022-10-16T15:07:59.609Z,2022-10-18T07:57:34Z,3849582417,56,Left,3849582455,233,213,3849582419,347,,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032629,211,43,1,21,58,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-10-16T15:08:00.058Z,2022-10-16T15:16:08Z,3849581979,212,10.4,3849581975,140,21.9,3849581981,213,3.1,3849581977,141,3.6,3849627589,144,1,3849581973,56,Back,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032633,212,43,1,22,0,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-10-16T15:08:01.242Z,2022-10-16T15:08:26Z,3849581987,56,Back,3849584191,144,61,,,,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032851,215,1,1,22,5,20vymiy7bo8wkyxai3ew494fz,1,73.5,100,2022-10-16T15:08:06.830Z,2022-10-18T07:57:41Z,3849583235,141,96.5,3849583231,56,Left,3849583239,213,3.5,3849583229,107,,3849583233,140,64.2,3849583237,212,10.4,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032911,216,1,1,22,14,20vymiy7bo8wkyxai3ew494fz,1,68.4,91.1,2022-10-16T15:08:15.158Z,2022-10-18T07:57:49Z,3849583583,140,91.8,3849583587,212,24.8,3849583581,56,Left,3849583585,141,95.6,3853339353,178,,3849583589,213,0.1,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032941,217,1,1,22,18,20vymiy7bo8wkyxai3ew494fz,0,97.1,93.3,2022-10-16T15:08:19.709Z,2022-10-18T07:58:19Z,3849583775,56,Center,3849583771,2,,3849583779,141,78.5,3849583783,213,4.7,3852048527,72,,3853339581,178,,3849583773,155,,3852048525,224,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,3849583777,140,3849583781,212,,,,,,,,,,,10.1,,96.9,,,,,,,,,,,,,,,,,,,,,,,,
2473032949,214,61,1,22,18,3kfktv64h7kg7zryax1wktr5r,1,6.6,29.8,2022-10-16T15:08:19.852Z,2022-10-18T07:58:11Z,3853339889,15,,3853339891,178,,3849583813,56,Back,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473033021,218,4,1,22,23,20vymiy7bo8wkyxai3ew494fz,1,72.6,55.8,2022-10-16T15:08:24.781Z,2022-10-18T08:01:19Z,3849585027,294,,3849585069,233,215,3849585029,152,,3849585033,286,,3849584199,56,Center,3849585025,13,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473033059,215,4,1,22,23,3kfktv64h7kg7zryax1wktr5r,0,27.4,44.2,2022-10-16T15:08:24.782Z,2022-10-18T08:01:19Z,3849584395,56,Back,3853344093,178,,3849584401,285,,3849585105,233,218,3849584393,13,,3849584769,294,,3849584397,152,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034059,219,15,1,23,23,20vymiy7bo8wkyxai3ew494fz,1,71.9,53.7,2022-10-16T15:09:24.843Z,2022-10-18T08:01:36Z,3853344465,178,,3849590409,147,50.5,3849590399,78,,3849589849,26,,3849590403,103,6.3,3849589851,18,,3849590499,233,216,3849590401,102,51.3,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,3849590405,458,3849589853,56,,3849589919,20,,3849590407,146,,,,,Center,98.2,,,,,,,,,,,,,,,,,,,,,,,,,
2473034081,216,10,1,23,24,3kfktv64h7kg7zryax1wktr5r,1,2,47,2022-10-16T15:09:26.004Z,2022-10-18T08:01:46Z,3849590473,180,,3849589993,56,Back,3852049451,376,,3849590471,177,,3849589991,182,,3849590585,233,219,,,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034111,217,52,1,23,26,3kfktv64h7kg7zryax1wktr5r,1,2,47,2022-10-16T15:09:27.208Z,2022-10-18T08:01:52Z,3852049471,376,,3853344795,178,,,,,,,,,,,,,,,,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034235,218,1,1,23,30,3kfktv64h7kg7zryax1wktr5r,1,7.2,55.2,2022-10-16T15:09:31.658Z,2022-10-18T08:01:59Z,3849590775,56,Back,3849590787,213,0.9,3849590779,140,22.6,3849590769,123,,3849590783,141,88.0,3853344933,178,,3849590825,287,,3849590785,212,27.5,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034333,219,1,1,23,37,3kfktv64h7kg7zryax1wktr5r,1,37.2,82.1,2022-10-16T15:09:38.704Z,2022-10-18T08:02:07Z,3849591337,212,16.7,3853345065,178,,3849591333,140,52.7,3849591339,213,6.1,3849591331,56,Center,3849591335,141,76.7,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034345,220,1,1,23,40,3kfktv64h7kg7zryax1wktr5r,1,54.9,86.2,2022-10-16T15:09:41.270Z,2022-10-18T08:02:14Z,3853345199,178,,3849591385,212,4.1,3849591381,140,55.6,3849591379,56,Left,3849591383,141,92.1,3849591387,213,1.4,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034439,221,1,1,23,40,3kfktv64h7kg7zryax1wktr5r,1,55.6,92.1,2022-10-16T15:09:41.865Z,2022-10-18T08:02:19Z,3849591853,212,23.7,3849591847,56,Left,3849591851,141,90.0,3849591855,213,6.2,3853345285,178,,3849591849,140,78.1,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034457,222,1,1,23,45,3kfktv64h7kg7zryax1wktr5r,0,92.7,86.6,2022-10-16T15:09:46.106Z,2022-10-18T08:02:27Z,3852049671,72,,3853345481,178,,3849591981,140,91.2,3849591985,212,23.0,3852049669,224,,3849591975,2,,3849591987,213,4.6,3849591983,141,52.8,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,3849591979,56,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2473034539,220,12,1,23,46,20vymiy7bo8wkyxai3ew494fz,1,8.4,52.5,2022-10-16T15:09:47.394Z,2022-10-18T08:02:33Z,3849592385,140,7.8,3849592483,167,,3849592389,212,33.0,3849592391,213,1.6,3849592383,56,Back,3853345663,178,,3849592387,141,100.0,,,,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034551,221,5,1,23,50,20vymiy7bo8wkyxai3ew494fz,0,10.2,101.2,2022-10-16T15:09:51.691Z,2022-10-18T08:02:41Z,3849593235,233,223,3849592455,56,Back,3849592459,347,,,,,,,,,,,,,,,,,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034671,223,5,1,23,50,3kfktv64h7kg7zryax1wktr5r,1,89.8,-1.2,2022-10-16T15:09:51.691Z,2022-10-18T08:02:40Z,3849593093,56,Right,3849593095,347,,3849593105,233,221,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034715,224,1,1,23,54,3kfktv64h7kg7zryax1wktr5r,1,87.3,0,2022-10-16T15:09:55.934Z,2022-10-18T08:03:03Z,3849593311,56,Right,3849593315,141,6.5,3849593309,107,,3849593319,213,2.1,3849593313,140,84.5,3849616445,189,,3849593317,212,6.1,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034729,225,1,1,23,56,3kfktv64h7kg7zryax1wktr5r,1,84.5,6.5,2022-10-16T15:09:57.889Z,2022-10-18T08:03:10Z,3849593367,56,Right,3849593373,212,9.7,3853346567,178,,3849593369,140,77.2,3849593371,141,15.2,3849593375,213,2.5,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034791,226,1,1,24,0,3kfktv64h7kg7zryax1wktr5r,1,77.8,11.4,2022-10-16T15:10:01.292Z,2022-10-18T08:03:20Z,3849593673,140,86.1,3849593683,212,8.7,3849593679,141,11.0,3849593669,56,Right,3853346835,178,,3849593687,213,6.3,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034795,227,1,1,24,2,3kfktv64h7kg7zryax1wktr5r,0,86.1,11,2022-10-16T15:10:03.705Z,2022-10-18T08:03:35Z,3849593705,141,18.0,3849593701,140,87.7,3849593709,212,5.0,3849593711,213,1.2,3852050171,224,,3849593695,2,,3849593699,56,Right,3853347187,178,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,3852050173,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034829,222,61,1,24,2,20vymiy7bo8wkyxai3ew494fz,1,11.4,75.7,2022-10-16T15:10:03.786Z,2022-10-18T08:03:44Z,3853347343,21,,3849593865,56,Back,3853347345,178,,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034839,228,1,1,24,4,3kfktv64h7kg7zryax1wktr5r,0,86.7,12,2022-10-16T15:10:05.364Z,2022-10-18T08:03:50Z,3853347481,178,,3852050343,387,,3849593925,155,,3849593929,140,92.5,3849593933,212,22.8,3852050345,20,,3852050341,225,,3849593923,2,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,3849593931,141,3849593927,56,,3849593935,213,1.3,,,,,,,Center,,44.3,,,,,,,,,,,,,,,,,,,,,,,,
2473034899,223,12,1,24,5,20vymiy7bo8wkyxai3ew494fz,1,8.1,55.1,2022-10-16T15:10:06.425Z,2022-10-18T08:04:00Z,3849594271,213,0.4,3849594287,15,,3853347705,388,,3849594265,140,27.6,3849594269,212,22.5,3849594263,56,Back,3849594267,141,68.7,,,,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034951,229,1,1,24,7,3kfktv64h7kg7zryax1wktr5r,0,66.4,37.9,2022-10-16T15:10:08.780Z,2022-10-18T08:04:19Z,3849594537,141,38.6,3853348097,388,,3849594533,56,Center,3849594541,213,0.2,3849594539,212,2.1,3849594531,3,,3849594535,140,68.3,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473034959,224,61,1,24,9,20vymiy7bo8wkyxai3ew494fz,0,31.5,57.5,2022-10-16T15:10:10.926Z,2022-10-18T08:05:12Z,3849594551,56,Back,3853348999,178,,,,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
