id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value
2484696265,111,1,1,12,7,6g9qrm72224jrk6tkxxxi8a9n,1,14.5,49.4,2022-11-12T15:43:33.211Z,2022-11-14T12:07:43Z,3910969455,212,20.7,3910969459,213,5.4,3910969449,141,26.7,3916663163,178,,3910969445,140,27.6,3910969443,56,Back,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484696561,112,1,1,12,10,6g9qrm72224jrk6tkxxxi8a9n,1,32.7,24.6,2022-11-12T15:43:36.513Z,2022-11-14T12:07:46Z,3910971041,213,5.7,3910971037,212,25.6,3910971033,141,3.4,3910971029,140,52.8,3910971027,56,Right,3916663225,178,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485036525,688,3,1,12,15,6g9qrm72224jrk6tkxxxi8a9n,1,57.8,5.8,2022-11-12T15:43:41.797Z,2022-11-14T12:07:52Z,3912812931,465,,3916663319,178,,3913368431,233,936,3912812887,56,Right,3912812889,286,,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485036527,936,45,1,12,15,ccpscwdcm65czscrun048ecn5,0,42.2,94.2,2022-11-12T15:43:41.797Z,2022-11-14T12:07:52Z,3913368445,233,688,3912812891,56,Back,3912812893,285,,,,,,,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485036605,689,3,1,12,17,6g9qrm72224jrk6tkxxxi8a9n,1,55.8,11,2022-11-12T15:43:43.395Z,2022-11-14T12:07:55Z,3912813177,465,,3912813175,286,,3912813173,56,Right,3916663403,178,,3913368449,233,937,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485036595,937,45,1,12,17,ccpscwdcm65czscrun048ecn5,0,44.2,89,2022-11-12T15:43:43.395Z,2022-11-14T12:07:56Z,3912813147,56,Back,3912813149,285,,3913368453,233,689,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484696861,113,1,1,12,19,6g9qrm72224jrk6tkxxxi8a9n,1,60.3,24.9,2022-11-12T15:43:45.167Z,2022-11-14T12:08:00Z,3910972485,155,,3910972487,196,,3910972493,141,87.4,3910972489,56,Left,3910973831,210,15,3916663483,178,,3910972499,1,,3910972497,213,1.3,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,3910972491,140,73.0,3910972495,212,44.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484696875,114,15,1,12,25,6g9qrm72224jrk6tkxxxi8a9n,1,86.9,68.1,2022-11-12T15:43:51.731Z,2022-11-14T12:08:01Z,3910973919,231,51.4,3910973887,55,113,3910973305,233,131,3910972571,56,Center,3910973283,82,,3910972567,64,,3910973909,146,92.7,3916663573,178,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,3910973899,103,19,3910973269,20,,3910973915,230,3910973901,215,,3910973913,147,98.9,,3910972565,22,,3912813359,78,,3910973895,102,48.3,3910973883,29,,,,59.4,,,,,,,,,,,,
2484696929,131,10,1,12,25,ccpscwdcm65czscrun048ecn5,1,9.1,41.6,2022-11-12T15:43:51.917Z,2022-11-14T12:08:05Z,3916663653,178,,3916663655,21,,3910973339,233,114,3910972887,94,,3910972889,56,Back,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484697181,115,1,1,12,32,6g9qrm72224jrk6tkxxxi8a9n,0,87,86.9,2022-11-12T15:43:58.621Z,2022-11-14T12:08:09Z,3912813491,20,,3910974257,56,Center,3910974263,212,23.3,3910974259,140,92.2,3910974265,213,4.9,3916663811,178,,3910974255,155,,3910974253,2,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,3910974261,141,53.6,3912813487,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484697305,132,12,1,12,33,ccpscwdcm65czscrun048ecn5,1,8.3,44.3,2022-11-12T15:43:59.676Z,2022-11-14T12:08:12Z,3910974827,56,Back,3916663823,178,,3910974839,212,36.2,3910974833,140,33.6,3910974843,213,5.5,3910974835,141,8.2,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484697311,133,49,1,12,37,ccpscwdcm65czscrun048ecn5,1,30.4,8.6,2022-11-12T15:44:03.239Z,2022-11-14T12:08:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6mjm5cwe46jhi3wwpf1icf65l,D. Redan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484697491,134,4,1,12,39,ccpscwdcm65czscrun048ecn5,1,27.4,8,2022-11-12T15:44:05.100Z,2022-11-14T12:08:21Z,3910975817,265,,3910975811,56,Back,3910975813,152,,3910975809,13,,3911071061,233,116,3910975821,285,,,,,,,,6mjm5cwe46jhi3wwpf1icf65l,D. Redan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484697977,116,4,1,12,39,6g9qrm72224jrk6tkxxxi8a9n,0,72.6,92,2022-11-12T15:44:05.101Z,2022-11-14T12:08:20Z,3910978249,13,,3911071097,233,134,3910978251,56,Left,3910978257,265,,3910978261,286,,3910978253,152,,3916663977,178,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484698069,135,1,1,12,52,ccpscwdcm65czscrun048ecn5,1,26.7,4.7,2022-11-12T15:44:18.909Z,2022-11-14T12:08:24Z,3910978749,5,,3910978753,56,Back,3910978761,213,1.1,3916664021,178,,3911063651,189,,3910978755,140,30.5,3910978757,141,17.0,3910978751,152,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,3910978759,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484698249,136,1,1,12,54,ccpscwdcm65czscrun048ecn5,1,30.5,16.8,2022-11-12T15:44:20.677Z,2022-11-14T12:08:28Z,3910979615,56,Back,3910979619,140,42.9,3910979633,213,1.1,3916664087,178,,3910979627,212,27.1,3910979623,141,51.8,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484698331,137,2,1,12,58,ccpscwdcm65czscrun048ecn5,1,45.7,55.4,2022-11-12T15:44:24.094Z,2022-11-14T12:08:31Z,3916664173,178,,3910980041,56,Center,3910980043,140,75.1,3910980045,141,43.0,3910990307,7,6mjm5cwe46jhi3wwpf1icf65l,3910980051,1,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484698629,117,55,1,12,58,6g9qrm72224jrk6tkxxxi8a9n,1,32.2,68.4,2022-11-12T15:44:24.095Z,2022-11-14T12:08:32Z,3910994017,189,,,,,,,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484698453,138,43,1,13,1,ccpscwdcm65czscrun048ecn5,1,0,0,2022-11-12T15:44:27.446Z,2022-11-12T15:45:11Z,3910980687,213,1.0,3910980681,140,79.5,3910980679,56,Center,3910989689,144,1,3910980683,141,54.0,3910980685,212,8.8,,,,,,,6mjm5cwe46jhi3wwpf1icf65l,D. Redan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484698461,139,43,1,13,3,ccpscwdcm65czscrun048ecn5,1,0,0,2022-11-12T15:44:29.863Z,2022-11-12T15:45:02Z,3910980715,286,0,3910981867,233,117,3910987943,144,50,3910980713,56,Center,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484698639,118,43,1,13,6,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-11-12T15:44:32.437Z,2022-11-12T15:44:50Z,3910981661,182,0,3910981665,56,Back,3910985207,144,10,3910981659,178,0,3910981663,190,0,3910981657,173,0,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484698735,140,43,1,13,6,ccpscwdcm65czscrun048ecn5,1,0,0,2022-11-12T15:44:32.744Z,2022-11-12T15:45:00Z,3910982141,75,0,3910982139,56,Center,3910987463,144,6,3910982273,233,119,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484698743,119,43,1,13,10,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-11-12T15:44:35.973Z,2022-11-12T15:45:31Z,3910982159,73,0,3910993519,144,6,3910982155,56,Back,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484699599,120,1,1,13,25,6g9qrm72224jrk6tkxxxi8a9n,1,11.8,42.5,2022-11-12T15:44:51.914Z,2022-11-14T12:08:35Z,3910994699,5,,3910995113,241,,3916664237,178,,3910986471,213,5.7,3910986467,212,18.4,3910986461,56,Back,3910995875,189,,3910986465,141,28.7,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,3910986463,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484699705,121,1,1,13,27,6g9qrm72224jrk6tkxxxi8a9n,1,25.1,29.8,2022-11-12T15:44:53.770Z,2022-11-14T12:08:38Z,3910987065,56,Back,3910987069,141,8.2,3910987067,140,31.1,3910987071,212,16.0,3916664361,178,,3910987073,213,5.1,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484699875,122,1,1,13,30,6g9qrm72224jrk6tkxxxi8a9n,1,29.5,11.1,2022-11-12T15:44:56.241Z,2022-11-14T12:08:42Z,3910987907,212,35.4,3910987909,213,2.2,3910987903,141,51.9,3910987911,1,,3910987897,56,Back,3910987899,140,8.6,3916664407,178,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484699891,123,1,1,13,33,6g9qrm72224jrk6tkxxxi8a9n,1,9.5,52.4,2022-11-12T15:44:59.648Z,2022-11-14T12:08:43Z,3910988001,141,51.3,3910988005,213,6.2,3916664443,178,,3910988003,212,12.7,3910987999,140,21.6,3910987997,56,Back,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484699995,124,1,1,13,34,6g9qrm72224jrk6tkxxxi8a9n,1,21.6,51.3,2022-11-12T15:45:00.843Z,2022-11-14T12:08:46Z,3910988587,140,7.7,3910988581,56,Back,3910988589,141,50.9,3910988593,212,14.6,3910988599,213,3.2,3916664501,178,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484700165,125,1,1,13,39,6g9qrm72224jrk6tkxxxi8a9n,1,8.7,51.8,2022-11-12T15:45:05.303Z,2022-11-14T12:08:49Z,3910989449,213,1.4,3910989441,140,13.1,3910989447,212,27.4,3910989437,56,Back,3910989445,141,91.5,3916664529,178,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484700217,126,1,1,13,43,6g9qrm72224jrk6tkxxxi8a9n,0,14.7,91.4,2022-11-12T15:45:09.410Z,2022-11-14T12:08:52Z,3910989723,212,15.6,3910989725,213,0.1,3910989721,141,93.2,3910989717,56,Back,3910989719,140,29.5,3916664589,178,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484700363,141,49,1,13,44,ccpscwdcm65czscrun048ecn5,1,67.4,15.8,2022-11-12T15:45:10.465Z,2022-11-14T12:08:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484700399,142,1,1,13,45,ccpscwdcm65czscrun048ecn5,1,67.4,15.8,2022-11-12T15:45:11.426Z,2022-11-14T12:09:00Z,3916664727,178,,3910990767,56,Center,3910990775,141,35.4,3910990781,212,16.6,3910990787,213,0.9,3910990771,140,76.9,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484700433,143,1,1,13,47,ccpscwdcm65czscrun048ecn5,1,76.4,34.6,2022-11-12T15:45:13.443Z,2022-11-14T12:09:04Z,3910990975,56,Center,3910990989,212,16.1,3910990993,213,6.2,3910990977,140,91.7,3910990985,141,33.4,3916664817,178,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484700545,144,1,1,13,49,ccpscwdcm65czscrun048ecn5,1,91.6,33,2022-11-12T15:45:15.859Z,2022-11-14T12:09:30Z,3910991537,56,Center,3910991539,140,91.0,3910991541,141,45.2,3910991543,212,8.3,3910991545,213,1.6,3916664873,178,,3911004091,154,,3911004089,210,15,6mjm5cwe46jhi3wwpf1icf65l,D. Redan,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484700567,145,15,1,13,50,ccpscwdcm65czscrun048ecn5,1,91.2,47.3,2022-11-12T15:45:16.757Z,2022-11-14T12:09:31Z,3910991669,56,Center,3911004157,146,98.2,3910991667,17,,3911004159,147,48.9,3911004149,102,50.0,3911002921,72,,3910991665,22,,3911004155,328,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,3911004151,103,5.1,3911004139,78,,3911004143,154,3911004389,233,127,3911004153,214,,,3916665443,178,,3911004141,29,,3911004145,55,144,,,,,,,,,,,,,,,,,,
2484700581,127,10,1,13,51,6g9qrm72224jrk6tkxxxi8a9n,1,4.7,52.1,2022-11-12T15:45:17.138Z,2022-11-14T12:09:36Z,3911003175,233,145,3911008693,183,,3910991737,174,,3912814103,376,,3910991739,179,,3910991743,56,Back,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484700669,146,16,1,13,52,ccpscwdcm65czscrun048ecn5,1,86,57.7,2022-11-12T15:45:18.749Z,2022-11-14T12:09:40Z,3911001851,214,,3911001855,458,,3912814275,396,53.4,3910997251,374,2022-11-12 15:45:17.964,3910997255,375,13:52.016,3910992177,17,,3910992179,56,Center,3912814273,395,97.7,28o7vv0jud22hmg4h649yozqh,T. Booth,3911001853,328,,3911001845,76,,3916665605,178,3911001857,230,97.3,3911768319,280,,,3911768323,282,325,3910992175,22,,3911001861,231,50.7,3910997247,20,3911001849,103,16.5,ATTEMPT_SAVED,3911768321,281,395y7yj6o1xwr6uaxs4sjnjdh,3911001847,102,54.2,,,,,,
2484703073,128,1,1,14,53,6g9qrm72224jrk6tkxxxi8a9n,1,50.9,50.3,2022-11-12T15:46:19.445Z,2022-11-14T12:09:43Z,3911004519,213,3.7,3916665661,178,,3911004511,56,Back,3911004517,212,26.8,3911004513,140,29.6,3911004515,141,28.7,3911020359,189,,3911004521,279,G,792zq4joba1qgt0lusvrjantg,L. Zeefuik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484703107,129,1,1,14,55,6g9qrm72224jrk6tkxxxi8a9n,1,32,31.4,2022-11-12T15:46:21.386Z,2022-11-14T12:09:46Z,3911004721,141,57.7,3911004715,56,Back,3911004737,213,1.8,3911004719,140,28.5,3911004725,212,18.3,3916665705,178,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484703121,130,1,1,14,57,6g9qrm72224jrk6tkxxxi8a9n,1,27.3,59.6,2022-11-12T15:46:23.460Z,2022-11-14T12:09:49Z,3916665751,178,,3911004831,212,21.1,3911004837,213,1.5,3911004823,140,28.4,3911004821,56,Back,3911004827,141,90.6,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484703271,131,1,1,15,0,6g9qrm72224jrk6tkxxxi8a9n,0,29.6,91.1,2022-11-12T15:46:26.631Z,2022-11-14T11:47:01Z,3911005615,212,64.3,3911005613,141,28.5,3916629269,178,,3911005609,56,Center,3911005607,196,,3911005611,140,75.5,3911005617,213,5.6,3911005619,1,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,3911005605,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484703455,147,1,1,15,3,ccpscwdcm65czscrun048ecn5,1,20,72,2022-11-12T15:46:29.823Z,2022-11-14T11:47:21Z,3916629993,178,,3911006611,56,Back,3911006617,212,20.4,3911006619,213,3.7,3911006609,3,,3911006613,140,3.9,3911006615,141,55.2,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484703487,148,52,1,15,6,ccpscwdcm65czscrun048ecn5,1,2.7,54.8,2022-11-12T15:46:32.926Z,2022-11-14T11:47:26Z,3916630103,178,,3912814997,377,,,,,,,,,,,,,,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484704191,149,1,1,15,20,ccpscwdcm65czscrun048ecn5,1,12.1,53.3,2022-11-12T15:46:46.335Z,2022-11-14T11:47:29Z,3911010421,1,,3911010413,140,65.7,3911010409,199,,3911010415,141,42.2,3911010411,56,Center,3911010417,212,56.8,3911010419,213,6.1,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484704215,150,44,1,15,23,ccpscwdcm65czscrun048ecn5,1,68.2,44.2,2022-11-12T15:46:49.830Z,2022-11-15T10:32:46Z,3911010549,286,,3911010547,56,Center,3911010777,233,132,,,,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484704243,132,44,1,15,23,6g9qrm72224jrk6tkxxxi8a9n,0,31.8,55.8,2022-11-12T15:46:49.831Z,2022-11-14T11:47:33Z,3911010655,285,,3911010653,56,Back,3911010831,233,150,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484704287,151,1,1,15,23,ccpscwdcm65czscrun048ecn5,0,66.1,41.7,2022-11-12T15:46:49.854Z,2022-11-15T10:32:46Z,3911010923,212,8.5,3911010927,213,5.7,3911010917,141,35.3,3916630465,388,,3911010903,3,,3911010905,168,,3911010913,140,73.1,3911010907,56,Center,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484704297,133,49,1,15,25,6g9qrm72224jrk6tkxxxi8a9n,1,21.7,73.5,2022-11-12T15:46:51.547Z,2022-11-14T11:47:42Z,,,,,,,,,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484704517,134,1,1,15,28,6g9qrm72224jrk6tkxxxi8a9n,1,24.6,83.5,2022-11-12T15:46:54.636Z,2022-11-14T11:47:45Z,3911012157,1,,3911012153,212,43.4,3911012155,213,0.1,3911012145,140,65.6,3916630813,178,,3911012149,141,91.8,3911012141,56,Left,3911012139,155,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484704535,135,61,1,15,30,6g9qrm72224jrk6tkxxxi8a9n,0,65.5,92.6,2022-11-12T15:46:56.798Z,2022-11-14T11:47:54Z,3911012237,56,Left,3916631095,388,,,,,,,,,,,,,,,,,,,,792zq4joba1qgt0lusvrjantg,L. Zeefuik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484704545,136,5,1,15,32,6g9qrm72224jrk6tkxxxi8a9n,0,62,101.6,2022-11-12T15:46:58.403Z,2022-11-14T11:47:58Z,3911012281,56,Left,3911015533,233,152,3911012285,347,,,,,,,,,,,,,,,,,792zq4joba1qgt0lusvrjantg,L. Zeefuik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484705169,152,5,1,15,32,ccpscwdcm65czscrun048ecn5,1,38,-1.6,2022-11-12T15:46:58.403Z,2022-11-14T11:47:57Z,3911015497,233,136,3911015437,56,Back,3911015439,347,,,,,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484705245,153,1,1,15,46,ccpscwdcm65czscrun048ecn5,1,37.8,0,2022-11-12T15:47:12.430Z,2022-11-14T11:48:00Z,3911015799,212,21.6,3911015795,141,14.0,3911015781,107,,3911015787,56,Right,3911015789,140,55.7,3911015805,213,0.5,3911015807,1,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484705275,154,1,1,15,47,ccpscwdcm65czscrun048ecn5,0,55.6,18.8,2022-11-12T15:47:13.700Z,2022-11-14T11:48:13Z,3911015931,212,11.9,3911015917,3,,3911015933,213,0.8,3911015919,168,,3911015927,140,63.5,3911015929,141,31.4,3916631771,388,,3911015923,56,Center,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484705347,137,1,1,15,49,6g9qrm72224jrk6tkxxxi8a9n,0,34.7,60.6,2022-11-12T15:47:15.304Z,2022-11-14T11:48:20Z,3916632021,178,,3911016327,140,38.9,3911016329,141,65.8,3911016323,3,,3911016325,56,Back,3911016337,213,0.7,3911016333,212,5.7,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484705511,155,1,1,15,51,ccpscwdcm65czscrun048ecn5,1,61.5,25.3,2022-11-12T15:47:17.012Z,2022-11-14T11:48:27Z,3911017217,141,46.3,3911017219,212,15.0,3911017213,56,Center,3916632183,178,,3911017215,140,57.1,3911017223,213,1.9,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484705757,156,1,1,15,54,ccpscwdcm65czscrun048ecn5,1,61.4,74.1,2022-11-12T15:47:20.878Z,2022-11-14T11:48:35Z,3911018405,212,9.9,3911018399,56,Left,3911018403,141,85.9,3916632401,178,,3911018401,140,67.0,3911018407,213,0.9,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484705829,157,1,1,15,58,ccpscwdcm65czscrun048ecn5,0,74.4,87.2,2022-11-12T15:47:24.691Z,2022-11-14T11:48:41Z,3911018733,141,50.3,3911018735,212,28.6,3911018731,140,87.5,3911018737,213,5.2,3916632639,178,,3911018729,56,Center,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484706045,138,12,1,16,0,6g9qrm72224jrk6tkxxxi8a9n,1,12.5,42.5,2022-11-12T15:47:26.593Z,2022-11-14T11:49:52Z,3911019787,167,,3911019739,213,5.5,3911019737,212,42.9,3911019731,56,Back,3911019733,140,41.4,3911019735,141,0.0,3916634725,178,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484705837,158,43,1,16,2,ccpscwdcm65czscrun048ecn5,1,0,0,2022-11-12T15:47:28.006Z,2022-11-12T15:47:30Z,3911018771,56,Center,3911019373,144,61,,,,,,,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484706053,139,5,1,16,6,6g9qrm72224jrk6tkxxxi8a9n,0,42.7,-2,2022-11-12T15:47:32.131Z,2022-11-14T11:50:04Z,3911019757,347,,3911019755,56,Back,3911021179,233,159,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484706299,159,5,1,16,6,ccpscwdcm65czscrun048ecn5,1,57.3,102,2022-11-12T15:47:32.131Z,2022-11-14T11:50:04Z,3911021123,233,139,3911021065,347,,3911021063,56,Left,,,,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
