id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/17/value,qualifier/9/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2506674397,568,10,2,53,26,3t0vjqtxc8wpjzv82i3oi2ova,1,3.6,45.8,2023-02-11T21:12:00.302Z,2023-02-13T21:33:29Z,4026716347,173,,4026721665,233,466,4026716353,56,Back,4028973457,377,,4028973453,21,,4026721125,389,,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674465,467,1,2,53,33,3ebril33e08ddzob4bhq8awsr,0,98.4,82.7,2023-02-11T21:12:07.749Z,2023-02-13T21:33:36Z,4026716753,155,,4026716757,140,96.0,4026716755,56,Center,4026716761,212,21.2,4026716763,213,4.6,4026716759,141,51.8,4028973933,224,,4026716751,2,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,4031497333,178,,4028973935,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674487,569,12,2,53,34,3t0vjqtxc8wpjzv82i3oi2ova,1,2.5,47.6,2023-02-11T21:12:08.808Z,2023-02-13T21:33:43Z,4031497453,21,,4026716913,213,0.5,4026716909,141,53.9,4026716905,56,Back,4031497451,388,,4026716911,212,9.4,4026716907,140,10.5,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674529,570,12,2,53,35,3t0vjqtxc8wpjzv82i3oi2ova,1,10,55.1,2023-02-11T21:12:10.098Z,2023-02-13T21:33:47Z,4026717157,56,Center,4026717161,141,27.2,4031497573,178,,4026717159,140,63.7,4026717163,212,59.5,4026717165,213,6.0,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674555,468,1,2,53,43,3ebril33e08ddzob4bhq8awsr,1,28,94.4,2023-02-11T21:12:17.887Z,2023-02-13T21:34:02Z,4026717319,140,63.0,4026717325,213,6.0,4026717317,56,Center,4026717323,212,38.3,4031497857,178,,4026717341,189,,4026717321,141,78.8,4026717315,155,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,4026717327,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674577,469,1,2,53,47,3ebril33e08ddzob4bhq8awsr,1,76.4,91.1,2023-02-11T21:12:22.109Z,2023-02-13T21:34:17Z,4026717493,56,Left,4026717501,213,0.9,4026717497,141,97.7,4026717495,140,79.8,4031498185,178,,4026717499,212,5.7,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674585,470,1,2,53,49,3ebril33e08ddzob4bhq8awsr,1,79.8,97.7,2023-02-11T21:12:23.500Z,2023-02-13T21:34:26Z,4026717559,212,19.5,4031498243,178,,4026717557,141,98.6,4026717553,56,Left,4026717561,213,3.1,4026717555,140,61.2,,,,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674603,471,1,2,53,51,3ebril33e08ddzob4bhq8awsr,1,60.3,98.4,2023-02-11T21:12:25.759Z,2023-02-13T21:34:33Z,4026717683,213,3.9,4031498397,178,,4026717679,141,70.8,4026717675,56,Back,4026717677,140,39.9,4026717681,212,28.5,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674625,472,1,2,53,53,3ebril33e08ddzob4bhq8awsr,1,39.9,70.8,2023-02-11T21:12:27.850Z,2023-02-13T21:34:39Z,4026717849,212,19.7,4031498531,178,,4026717851,213,5.5,4026717843,56,Center,4026717847,141,50.1,4026717845,140,53.0,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674651,473,1,2,53,58,3ebril33e08ddzob4bhq8awsr,1,61.4,27.2,2023-02-11T21:12:32.649Z,2023-02-13T21:34:44Z,4026718021,213,5.6,4031498645,178,,4026718019,212,24.5,4026718015,140,79.1,4026718013,56,Right,4026718017,141,3.8,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674669,474,1,2,54,1,3ebril33e08ddzob4bhq8awsr,0,81.8,4,2023-02-11T21:12:35.672Z,2023-02-13T21:34:53Z,4026718145,1,,4026718135,56,Center,4028975235,224,,4031498829,178,,4026718133,155,,4026718143,213,1.2,4026718131,2,,4026718141,212,38.1,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,4026718139,141,57.0,4026718137,140,4028975237,20,,,,,,,,,,,,,,,,,,,,,,,93.5,,,,,
2506674697,571,12,2,54,3,3t0vjqtxc8wpjzv82i3oi2ova,1,7.3,37.7,2023-02-11T21:12:37.768Z,2023-02-13T21:34:59Z,4031498939,178,,4026718269,141,41.0,4026718271,212,3.5,4026718273,213,0.7,4026718267,140,9.8,4026718265,56,Back,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674707,572,12,2,54,4,3t0vjqtxc8wpjzv82i3oi2ova,1,9.8,41,2023-02-11T21:12:39.025Z,2023-02-13T21:35:05Z,4026718355,141,0.0,4026718353,140,23.6,4026718369,167,,4026718357,212,32.2,4031499069,178,,4026718351,56,Back,4026718359,213,5.2,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674757,475,5,2,54,7,3ebril33e08ddzob4bhq8awsr,1,75.5,101.4,2023-02-11T21:12:41.970Z,2023-02-13T21:35:10Z,4026718651,347,,4026718649,56,Left,4026718663,233,573,,,,,,,,,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674709,573,5,2,54,7,3t0vjqtxc8wpjzv82i3oi2ova,0,24.5,-1.4,2023-02-11T21:12:41.970Z,2023-02-13T21:35:10Z,4026718367,347,,4026718691,233,475,4026718365,56,Back,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674813,476,1,2,54,15,3ebril33e08ddzob4bhq8awsr,1,75.9,100,2023-02-11T21:12:49.700Z,2023-02-13T21:35:15Z,4026718907,213,3.4,4026718903,141,91.7,4026718905,212,21.7,4026718897,107,,4026718909,1,,4026718901,140,56.1,4026718899,56,Left,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674839,477,1,2,54,19,3ebril33e08ddzob4bhq8awsr,1,57.7,89.9,2023-02-11T21:12:53.209Z,2023-02-13T21:35:27Z,4026719069,141,69.8,4026719071,212,14.1,4026719073,213,4.5,4026719067,140,54.4,4026719065,56,Center,4031499519,178,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674875,478,1,2,54,22,3ebril33e08ddzob4bhq8awsr,1,58.9,70.2,2023-02-11T21:12:57.120Z,2023-02-13T21:35:33Z,4026719303,213,0.7,4031499567,178,,4026719299,141,77.3,4026719295,56,Center,4026719297,140,64.6,4026719301,212,7.7,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674895,479,1,2,54,25,3ebril33e08ddzob4bhq8awsr,1,63.1,77.7,2023-02-11T21:12:59.220Z,2023-02-13T21:35:37Z,4031499629,178,,4026719411,140,46.9,4026719413,141,80.7,4026719417,213,3.0,4026719415,212,17.1,4026719409,56,Back,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674925,480,1,2,54,27,3ebril33e08ddzob4bhq8awsr,1,46.7,79.4,2023-02-11T21:13:01.677Z,2023-02-13T21:35:45Z,4031499753,178,,4026719621,140,52.7,4026719619,56,Left,4026719625,212,6.3,4026719623,141,79.1,4026719627,213,6.3,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506674937,481,1,2,54,33,3ebril33e08ddzob4bhq8awsr,1,54.3,87.8,2023-02-11T21:13:07.201Z,2023-02-13T21:35:50Z,4026719723,56,Center,4031499891,178,,4026719727,141,67.8,4026719725,140,52.5,4026719729,212,13.7,4026719731,213,4.6,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675007,482,1,2,54,34,3ebril33e08ddzob4bhq8awsr,1,52.5,67.8,2023-02-11T21:13:09.026Z,2023-02-13T21:36:08Z,4026720177,141,44.3,4026720173,56,Back,4026720181,213,4.3,4026720175,140,45.7,4026720179,212,17.5,4031500249,178,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675059,483,1,2,54,40,3ebril33e08ddzob4bhq8awsr,1,63.4,30.7,2023-02-11T21:13:14.223Z,2023-02-13T21:36:13Z,4026720471,141,2.3,4026720469,140,68.1,4026720473,212,19.9,4026720467,56,Right,4026720477,213,5.0,4031500375,178,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675081,484,1,2,54,43,3ebril33e08ddzob4bhq8awsr,1,67.4,2.2,2023-02-11T21:13:17.283Z,2023-02-13T21:36:21Z,4026720627,56,Right,4031500619,178,,4026720633,212,27.7,4026720625,155,,4026720635,213,0.2,4026720629,140,93.1,4026720631,141,11.2,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675087,485,3,2,54,45,3ebril33e08ddzob4bhq8awsr,0,92.8,13.6,2023-02-11T21:13:20.184Z,2023-02-13T21:36:33Z,4031500895,178,,4026720655,286,,4026720793,233,574,4026720653,56,Right,4028979239,465,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675101,574,7,2,54,46,3t0vjqtxc8wpjzv82i3oi2ova,1,7.2,86.4,2023-02-11T21:13:20.287Z,2023-02-13T21:36:45Z,4026720757,56,Back,4026720755,167,,4028979403,385,,4031501083,178,,4026720759,285,,4031501085,21,,4026720775,233,485,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675099,486,6,2,54,47,3ebril33e08ddzob4bhq8awsr,1,92.9,13.9,2023-02-11T21:13:21.485Z,2023-02-13T21:37:13Z,4026720729,56,Right,4026720835,233,575,4026720731,75,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675111,575,6,2,54,47,3t0vjqtxc8wpjzv82i3oi2ova,0,7.1,86.1,2023-02-11T21:13:21.485Z,2023-02-13T21:37:13Z,4026720813,56,Back,4026720893,233,486,4026720815,73,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675297,487,1,2,55,9,3ebril33e08ddzob4bhq8awsr,1,99.5,0.5,2023-02-11T21:13:44.185Z,2023-02-13T21:37:21Z,4026722059,140,90.4,4026722063,212,30.7,4028980145,20,,4026722065,213,1.9,4026722051,6,,4026722057,56,Center,4026722049,2,,4031501791,178,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,4026722053,155,,4026722055,224,4026722061,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675299,488,61,2,55,11,3ebril33e08ddzob4bhq8awsr,0,91.1,45.9,2023-02-11T21:13:45.609Z,2023-02-13T21:37:51Z,4031502445,178,,4026722079,56,Center,,,,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675323,489,5,2,55,12,3ebril33e08ddzob4bhq8awsr,0,100.7,40,2023-02-11T21:13:46.873Z,2023-02-13T21:37:56Z,4026727593,346,,4026722203,56,Center,4026722553,233,576,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675339,576,5,2,55,12,3t0vjqtxc8wpjzv82i3oi2ova,1,-0.7,60,2023-02-11T21:13:46.873Z,2023-02-13T21:37:56Z,4026727595,346,,4026722297,56,Back,4026722467,233,489,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675677,577,1,2,55,42,3t0vjqtxc8wpjzv82i3oi2ova,1,5,51.3,2023-02-11T21:14:16.210Z,2023-02-13T21:38:01Z,4026724201,140,44.2,4026727863,124,,4026724199,56,Back,4026724209,1,,4026727865,237,,4026724205,212,46.7,4026724207,213,0.5,4026724203,141,83.7,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675687,578,44,2,55,45,3t0vjqtxc8wpjzv82i3oi2ova,1,49.2,86,2023-02-11T21:14:19.922Z,2023-02-14T06:37:15Z,4026724239,56,Back,4026724241,285,,4026724325,233,490,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675693,490,44,2,55,45,3ebril33e08ddzob4bhq8awsr,0,50.8,14,2023-02-11T21:14:19.923Z,2023-02-13T21:38:13Z,4026724269,56,Right,4026724349,233,578,4026724355,286,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675715,579,1,2,55,45,3t0vjqtxc8wpjzv82i3oi2ova,1,44.2,83.7,2023-02-11T21:14:19.937Z,2023-02-14T06:37:15Z,4026724395,168,,4026724393,3,,4026724405,213,6.3,4026724403,212,13.9,4026724401,141,83.1,4031503305,388,,4026724397,56,Left,4026724399,140,57.4,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675719,580,1,2,55,46,3t0vjqtxc8wpjzv82i3oi2ova,1,57.4,83.1,2023-02-11T21:14:20.977Z,2023-02-13T21:38:44Z,4026724423,140,60.9,4026724427,212,3.7,4031503003,388,,4026724425,141,83.4,4026724429,213,0.1,4026724419,168,,4026724421,56,Left,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675757,581,1,2,55,48,3t0vjqtxc8wpjzv82i3oi2ova,1,58.7,84.8,2023-02-11T21:14:23.178Z,2023-02-13T21:38:53Z,4026724619,213,3.6,4026724611,56,Left,4026724617,212,4.7,4026724613,140,54.7,4031503829,178,,4026724615,141,81.8,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675771,491,45,2,55,51,3ebril33e08ddzob4bhq8awsr,0,38.6,13.2,2023-02-11T21:14:25.269Z,2023-02-13T21:39:08Z,4026724837,233,582,4026724677,285,,4026724675,56,Back,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675791,582,3,2,55,51,3t0vjqtxc8wpjzv82i3oi2ova,1,61.4,86.8,2023-02-11T21:14:25.269Z,2023-02-13T21:39:08Z,4028983001,465,,4026724773,56,Left,4031504197,178,,4026724775,286,,4026724811,233,491,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675795,583,61,2,55,51,3t0vjqtxc8wpjzv82i3oi2ova,0,62.6,84.8,2023-02-11T21:14:25.773Z,2023-02-13T21:39:22Z,4026724789,56,Left,4031504553,178,,,,,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675879,492,2,2,55,52,3ebril33e08ddzob4bhq8awsr,1,33.4,8.5,2023-02-11T21:14:27.084Z,2023-02-13T21:39:39Z,4026725229,1,,4026725227,7,8rqula41yqtbwycgemsw9ixud,4026725233,140,68.4,4031504793,178,,4026725231,56,Center,4026725235,141,43.6,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506675873,584,55,2,55,52,3t0vjqtxc8wpjzv82i3oi2ova,1,33.7,54.6,2023-02-11T21:14:27.085Z,2023-02-13T21:39:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676261,585,1,2,56,35,3t0vjqtxc8wpjzv82i3oi2ova,1,30.1,47,2023-02-11T21:15:09.508Z,2023-02-13T21:39:59Z,4026727401,212,21.7,4026727397,140,25.1,4026727391,5,,4026727399,141,78.0,4026727421,189,,4026727395,56,Back,4031504969,178,,4026727393,241,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,4026727403,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676287,586,1,2,56,37,3t0vjqtxc8wpjzv82i3oi2ova,1,22,80.9,2023-02-11T21:15:11.811Z,2023-02-13T21:39:57Z,4026727531,140,23.8,4031504957,178,,4026727529,56,Back,4026727535,212,23.1,4026727537,213,4.8,4026727533,141,47.0,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676307,587,1,2,56,40,3t0vjqtxc8wpjzv82i3oi2ova,1,24.2,52.8,2023-02-11T21:15:15.143Z,2023-02-13T21:40:05Z,4031505091,178,,4026727659,213,3.3,4026727651,56,Back,4026727657,212,17.4,4026727653,140,7.8,4026727655,141,49.1,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676341,588,1,2,56,42,3t0vjqtxc8wpjzv82i3oi2ova,1,7.8,49.1,2023-02-11T21:15:16.606Z,2023-02-13T21:40:13Z,4026727921,213,5.2,4031505209,178,,4026727919,212,35.6,4026727915,140,23.2,4026727923,1,,4026727917,141,2.5,4026727913,56,Back,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676373,589,1,2,56,46,3t0vjqtxc8wpjzv82i3oi2ova,0,26.3,2.5,2023-02-11T21:15:21.002Z,2023-02-13T21:40:36Z,4026728075,213,6.2,4026728065,155,,4026728073,212,53.7,4026728067,56,Right,4026728077,1,,4031505695,178,,4026728071,141,0.0,4026728069,140,77.4,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676577,493,5,2,56,49,3ebril33e08ddzob4bhq8awsr,1,25.4,101,2023-02-11T21:15:23.484Z,2023-02-13T21:40:42Z,4026729187,233,590,4026729165,347,,4026729161,56,Back,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676377,590,5,2,56,49,3t0vjqtxc8wpjzv82i3oi2ova,0,74.6,-1,2023-02-11T21:15:23.484Z,2023-02-13T21:40:42Z,4026728091,56,Right,4026728093,347,,4026729195,233,493,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676617,494,1,2,57,9,3ebril33e08ddzob4bhq8awsr,0,28.1,100,2023-02-11T21:15:43.620Z,2023-02-13T21:40:48Z,4026729357,56,Back,4026729361,141,85.4,4026729363,212,12.8,4026729359,140,33.9,4026729365,213,5.2,4026729351,107,,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676629,591,8,2,57,10,3t0vjqtxc8wpjzv82i3oi2ova,1,60.9,12.5,2023-02-11T21:15:44.791Z,2023-02-13T21:40:55Z,4028986349,383,,4031506229,178,,4026729439,56,Right,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676683,495,3,2,57,14,3ebril33e08ddzob4bhq8awsr,1,46.2,96.9,2023-02-11T21:15:49.042Z,2023-02-13T21:41:16Z,4031506597,178,,4026729755,286,,4026729773,233,592,4026729751,56,Back,4028986681,464,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676651,592,45,2,57,14,3t0vjqtxc8wpjzv82i3oi2ova,0,53.8,3.1,2023-02-11T21:15:49.042Z,2023-02-13T21:41:17Z,4026729553,285,,4026729819,233,495,4026729551,56,Right,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676687,496,61,2,57,17,3ebril33e08ddzob4bhq8awsr,0,56.4,98.4,2023-02-11T21:15:51.822Z,2023-02-13T21:41:35Z,4026729767,56,Left,4031507023,178,,,,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676685,593,49,2,57,18,3t0vjqtxc8wpjzv82i3oi2ova,1,40.6,11.8,2023-02-11T21:15:52.619Z,2023-02-13T21:41:44Z,,,,,,,,,,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676749,594,1,2,57,19,3t0vjqtxc8wpjzv82i3oi2ova,1,41.1,12.1,2023-02-11T21:15:53.348Z,2023-02-13T21:42:06Z,4031507381,178,,4026730075,141,4.6,4026730073,140,51.9,4026730077,212,12.4,4026730071,56,Right,4026730079,213,5.9,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507641533,1196,83,2,57,23,3ebril33e08ddzob4bhq8awsr,1,45.3,83,2023-02-11T21:15:57.597Z,2023-02-14T07:51:58Z,4031789685,399,120116,,,,,,,,,,,,,,,,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676757,595,1,2,57,23,3t0vjqtxc8wpjzv82i3oi2ova,1,53.7,16.4,2023-02-11T21:15:57.628Z,2023-02-13T21:42:18Z,4026730121,212,3.3,4031508035,178,,4026730119,141,18.1,4026730115,56,Right,4026730123,213,2.8,4026730117,140,50.8,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676803,596,1,2,57,25,3t0vjqtxc8wpjzv82i3oi2ova,1,51.9,17.5,2023-02-11T21:15:59.206Z,2023-02-13T21:42:24Z,4026730409,212,19.0,4031508285,178,,4026730403,56,Right,4026730411,213,5.9,4026730407,141,6.2,4026730405,140,68.4,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676825,597,1,2,57,28,3t0vjqtxc8wpjzv82i3oi2ova,0,78.1,5.2,2023-02-11T21:16:03.032Z,2023-02-13T21:42:31Z,4026730565,2,,4026730575,212,34.8,4026730573,141,53.3,4026730571,140,89.5,4026730579,1,,4026730569,56,Center,4028987869,20,,4031508425,178,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,4026730577,213,1.2,4026730567,155,4028987867,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676843,497,12,2,57,30,3ebril33e08ddzob4bhq8awsr,1,9,43.3,2023-02-11T21:16:04.874Z,2023-02-13T21:42:41Z,4026730689,213,5.6,4026730681,56,Back,4026730683,140,23.6,4026730687,212,20.0,4026730721,15,,4031508597,178,,4026730685,141,24.4,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676865,598,1,2,57,33,3t0vjqtxc8wpjzv82i3oi2ova,1,75,74.7,2023-02-11T21:16:07.518Z,2023-02-13T21:42:47Z,4026730801,141,89.7,4026730805,213,0.7,4026730799,140,86.3,4026730797,56,Left,4031508727,178,,4026730803,212,15.6,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676885,599,1,2,57,34,3t0vjqtxc8wpjzv82i3oi2ova,1,86.3,89.7,2023-02-11T21:16:08.551Z,2023-02-13T21:43:01Z,4026730915,141,76.7,4031508933,178,,4026730917,212,14.7,4026730913,140,75.1,4026730911,56,Center,4026730919,213,3.8,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506676971,600,1,2,57,36,3t0vjqtxc8wpjzv82i3oi2ova,1,74.9,72.3,2023-02-11T21:16:10.742Z,2023-02-13T21:43:16Z,4026731323,212,10.0,4031508987,178,,4026731317,56,Center,4026731325,213,4.5,4026731703,210,13,4026731319,140,73.0,4026731321,141,57.9,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
