id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/17/value,qualifier/14/value,assist
2509498569,49,1,1,5,58,3kfktv64h7kg7zryax1wktr5r,0,38.9,73.5,2023-02-18T20:09:18.409Z,2023-02-21T04:04:21Z,4041621747,212,66.1,4047122671,178,,4041621749,213,0.1,4041621741,56,Left,4041621745,141,86.4,4041621739,155,,4041621751,1,,4041621743,140,100.0,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498577,50,5,1,6,3,3kfktv64h7kg7zryax1wktr5r,0,101.4,89.4,2023-02-18T20:09:23.699Z,2023-02-21T04:04:27Z,4041621781,346,,4041621803,233,106,4041621779,56,Left,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498555,106,5,1,6,3,20vymiy7bo8wkyxai3ew494fz,1,-1.4,10.6,2023-02-18T20:09:23.699Z,2023-02-21T04:04:27Z,4041621677,346,,4041621675,56,Back,4041621791,233,50,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498721,107,1,1,6,13,20vymiy7bo8wkyxai3ew494fz,1,3.9,49.4,2023-02-18T20:09:33.619Z,2023-02-21T04:04:31Z,4041622519,141,71.7,4041622523,213,1.3,4041622517,140,8.2,4041622521,212,15.8,4041622513,124,,4041622515,56,Back,4041622527,237,,,,,11ceernyer8po8soj8dmygatx,T. Wellenreuther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498735,108,1,1,6,16,20vymiy7bo8wkyxai3ew494fz,1,8.2,71.6,2023-02-18T20:09:35.870Z,2023-02-21T04:04:34Z,4041622595,140,22.0,4041622591,56,Back,4041622601,213,5.4,4041622599,212,22.3,4041622597,141,46.6,4047122767,178,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498825,109,1,1,6,18,20vymiy7bo8wkyxai3ew494fz,1,23.5,50.7,2023-02-18T20:09:38.329Z,2023-02-21T04:04:39Z,4041623009,140,25.1,4047122799,178,,4041623015,213,1.4,4041623007,56,Back,4041623013,212,13.3,4041623011,141,70.1,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498839,110,1,1,6,24,20vymiy7bo8wkyxai3ew494fz,1,31.4,80.7,2023-02-18T20:09:44.579Z,2023-02-21T04:04:42Z,4041623099,56,Back,4041623107,213,1.7,4041623101,140,30.3,4041623105,212,7.8,4047122805,178,,4041623103,141,92.0,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498875,111,1,1,6,26,20vymiy7bo8wkyxai3ew494fz,1,28.5,89.7,2023-02-18T20:09:46.499Z,2023-02-21T04:04:44Z,4041623303,140,19.6,4041623305,141,66.6,4041623309,213,4.2,4047122823,178,,4041623301,56,Back,4041623307,212,18.3,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498903,112,1,1,6,29,20vymiy7bo8wkyxai3ew494fz,1,19.5,66.6,2023-02-18T20:09:48.868Z,2023-02-21T04:04:48Z,4041623461,141,46.0,4041623463,212,18.7,4041623457,56,Back,4041623459,140,7.7,4041623465,213,4.0,4047122861,178,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498935,113,1,1,6,31,20vymiy7bo8wkyxai3ew494fz,1,8.7,42.2,2023-02-18T20:09:51.688Z,2023-02-21T04:04:56Z,4041623625,212,14.9,4047122947,178,,4041623623,141,42.1,4041623619,56,Back,4041623627,213,6.3,4041623621,140,22.9,,,,,,,11ceernyer8po8soj8dmygatx,T. Wellenreuther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499049,114,1,1,6,33,20vymiy7bo8wkyxai3ew494fz,1,25.7,41.9,2023-02-18T20:09:53.829Z,2023-02-21T04:04:59Z,4041624235,213,1.4,4041624227,56,Back,4047122971,178,,4041624229,140,27.9,4041624233,212,11.7,4041624231,141,58.7,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499117,115,1,1,6,42,20vymiy7bo8wkyxai3ew494fz,1,41.3,69.3,2023-02-18T20:10:02.189Z,2023-02-21T04:05:05Z,4041624545,212,22.0,4041624539,56,Back,4041624543,141,38.9,4041624547,213,4.4,4041624541,140,34.1,4047123019,178,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499163,116,1,1,6,47,20vymiy7bo8wkyxai3ew494fz,1,42.9,26.8,2023-02-18T20:10:07.749Z,2023-02-21T04:05:09Z,4041624799,213,5.5,4041624791,56,Right,4041624797,212,17.9,4047123053,178,,4041624793,140,54.4,4041624795,141,7.3,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499191,117,1,1,6,51,20vymiy7bo8wkyxai3ew494fz,1,48.7,8,2023-02-18T20:10:11.670Z,2023-02-21T04:05:13Z,4047123101,178,,4041624989,56,Back,4041624997,213,2.8,4041624991,140,37.2,4041624995,212,13.0,4041624993,141,14.9,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499247,118,1,1,6,54,20vymiy7bo8wkyxai3ew494fz,1,37.5,16,2023-02-18T20:10:14.040Z,2023-02-21T04:05:17Z,4041625303,56,Back,4041625311,213,1.6,4047123121,178,,4041625305,140,36.7,4041625309,212,21.7,4041625307,141,47.9,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499263,119,1,1,6,58,20vymiy7bo8wkyxai3ew494fz,1,42.6,52.5,2023-02-18T20:10:17.918Z,2023-02-21T04:05:20Z,4041625409,140,59.5,4041625415,213,0.6,4041625407,56,Center,4041625413,212,20.9,4047123141,178,,4041625411,141,68.6,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499273,120,1,1,6,59,20vymiy7bo8wkyxai3ew494fz,0,60.2,68.9,2023-02-18T20:10:18.918Z,2023-02-21T04:05:24Z,4041625445,140,62.1,4041625451,213,1.4,4041625443,56,Left,4047123183,178,,4041625447,141,83.4,4041625449,212,10.1,4041625441,168,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499267,51,49,1,7,1,3kfktv64h7kg7zryax1wktr5r,1,36.3,7.7,2023-02-18T20:10:21.407Z,2023-02-21T04:05:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499291,52,3,1,7,3,3kfktv64h7kg7zryax1wktr5r,0,44.8,4.4,2023-02-18T20:10:23.037Z,2023-02-21T04:05:32Z,4041625575,56,Back,4044339077,465,,4041626095,233,121,4047123249,178,,4041625617,286,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499283,121,7,1,7,3,20vymiy7bo8wkyxai3ew494fz,1,55.2,95.6,2023-02-18T20:10:23.127Z,2023-02-21T04:05:36Z,4047123269,178,,4044339381,385,,4041626071,233,52,4041625907,167,,4041625537,56,Left,4041625539,285,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499363,53,5,1,7,4,3kfktv64h7kg7zryax1wktr5r,1,46.4,-1,2023-02-18T20:10:24.197Z,2023-02-21T04:05:41Z,4041626025,233,122,4041625987,56,Back,4041625989,347,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499351,122,5,1,7,4,20vymiy7bo8wkyxai3ew494fz,0,53.6,101,2023-02-18T20:10:24.197Z,2023-02-21T04:05:41Z,4041625931,56,Left,4041625933,347,,4041626047,233,53,,,,,,,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499437,54,1,1,7,12,3kfktv64h7kg7zryax1wktr5r,1,53.3,0,2023-02-18T20:10:31.908Z,2023-02-21T04:05:47Z,4044340325,1,,4041626351,140,27.5,4041626357,213,2.9,4041626353,141,7.6,4041626349,56,Back,4041626347,107,,4041626355,212,27.7,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499459,55,1,1,7,15,3kfktv64h7kg7zryax1wktr5r,1,27.5,7.6,2023-02-18T20:10:35.168Z,2023-02-21T04:05:51Z,4041626455,212,30.1,4041626453,141,40.1,4041626449,56,Back,4041626457,213,2.3,4047123389,178,,4041626451,140,8.0,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499487,56,1,1,7,17,3kfktv64h7kg7zryax1wktr5r,1,8,40.9,2023-02-18T20:10:36.999Z,2023-02-21T04:05:54Z,4041626631,212,18.9,4047123415,178,,4041626629,141,61.1,4041626633,213,0.8,4041626625,56,Back,4041626627,140,20.3,,,,,,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499527,57,1,1,7,20,3kfktv64h7kg7zryax1wktr5r,1,20.9,66.3,2023-02-18T20:10:39.917Z,2023-02-21T04:05:58Z,4041626839,56,Back,4047123451,178,,4041626845,212,18.2,4041626843,141,92.3,4041626847,213,1.3,4041626841,140,25.1,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499553,58,1,1,7,22,3kfktv64h7kg7zryax1wktr5r,1,25.1,92.3,2023-02-18T20:10:42.369Z,2023-02-21T04:06:01Z,4041626995,140,13.7,4041627001,213,3.9,4041626997,141,76.7,4041626993,56,Back,4041626999,212,16.0,4047123465,178,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499633,59,1,1,7,25,3kfktv64h7kg7zryax1wktr5r,1,13.4,81.3,2023-02-18T20:10:45.208Z,2023-02-21T04:06:06Z,4041627413,155,,4041627421,141,92.4,4047123513,178,,4041627423,212,19.7,4041627419,140,30.7,4041627417,56,Back,4041627425,213,0.4,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499639,60,4,1,7,28,3kfktv64h7kg7zryax1wktr5r,1,35.6,94.6,2023-02-18T20:10:47.977Z,2023-02-21T04:06:14Z,4041627451,265,,4041627445,13,,4041627449,152,,4041627467,233,123,4041627477,286,,4041627447,56,Back,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499643,123,4,1,7,28,20vymiy7bo8wkyxai3ew494fz,0,64.4,5.4,2023-02-18T20:10:47.978Z,2023-02-21T04:06:13Z,4041627459,56,Right,4041627465,285,,4041627463,265,,4041627457,13,,4041627513,233,60,4047123561,178,,4041627461,152,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499835,61,1,1,7,42,3kfktv64h7kg7zryax1wktr5r,1,30.8,93.6,2023-02-18T20:11:02.219Z,2023-02-21T04:06:19Z,4041628541,140,18.9,4041628535,5,,4047123601,178,,4041628547,213,4.1,4041628537,152,,4041628543,141,66.8,4041628545,212,22.1,4041628539,56,Back,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499909,62,1,1,7,47,3kfktv64h7kg7zryax1wktr5r,1,18.9,65,2023-02-18T20:11:07.118Z,2023-02-21T04:06:23Z,4041628949,140,18.6,4041628953,212,21.1,4041628947,56,Back,4041628955,213,4.7,4041628951,141,34.0,4047123635,178,,,,,,,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499933,63,1,1,7,53,3kfktv64h7kg7zryax1wktr5r,0,27.1,20.3,2023-02-18T20:11:13.191Z,2023-02-21T04:06:35Z,4041629085,140,35.8,4041629093,212,9.1,4041629081,56,Back,4047123691,178,,4041629097,213,6.2,4041629091,141,19.6,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499935,124,61,1,7,53,20vymiy7bo8wkyxai3ew494fz,1,57.6,82.2,2023-02-18T20:11:13.709Z,2023-02-21T04:06:40Z,4047123705,178,,4041629103,56,Left,,,,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499961,64,5,1,7,55,3kfktv64h7kg7zryax1wktr5r,1,38.6,-0.4,2023-02-18T20:11:15.447Z,2023-02-21T04:06:45Z,4041629255,233,125,4041629213,56,Back,4041629217,347,,,,,,,,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509499945,125,5,1,7,55,20vymiy7bo8wkyxai3ew494fz,0,61.4,100.4,2023-02-18T20:11:15.447Z,2023-02-21T04:06:45Z,4041629145,347,,4041629269,233,64,4041629143,56,Left,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500117,65,1,1,8,5,3kfktv64h7kg7zryax1wktr5r,1,35.4,0,2023-02-18T20:11:25.830Z,2023-02-21T04:06:49Z,4041630101,140,26.0,4041630097,107,,4041630099,56,Back,4041630107,213,2.5,4041630103,141,9.2,4041630105,212,12.3,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500153,66,1,1,8,9,3kfktv64h7kg7zryax1wktr5r,1,25.6,19.4,2023-02-18T20:11:29.368Z,2023-02-21T04:06:55Z,4047123795,178,,4041630295,213,1.7,4041630293,212,27.5,4041630289,140,22.7,4041630287,56,Back,4041630291,141,59.6,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500241,67,1,1,8,12,3kfktv64h7kg7zryax1wktr5r,1,22.1,63.9,2023-02-18T20:11:32.378Z,2023-02-21T04:06:58Z,4041630757,212,18.2,4041630751,56,Back,4041630759,213,3.8,4047123829,178,,4041630755,141,47.9,4041630753,140,8.2,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500303,68,1,1,8,20,3kfktv64h7kg7zryax1wktr5r,1,8.9,47.9,2023-02-18T20:11:40.037Z,2023-02-21T04:07:02Z,4047123847,178,,4041631095,212,26.7,4041631093,141,86.4,4041631097,213,1.4,4041631089,56,Back,4041631091,140,14.1,,,,,,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500341,69,1,1,8,27,3kfktv64h7kg7zryax1wktr5r,1,22.1,84.2,2023-02-18T20:11:46.958Z,2023-02-21T04:07:27Z,4047123979,178,,4041631303,141,62.7,4041631305,212,20.3,4041631299,56,Back,4041631301,140,8.7,4041631307,213,3.9,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500359,70,1,1,8,29,3kfktv64h7kg7zryax1wktr5r,0,8.7,62.7,2023-02-18T20:11:49.358Z,2023-02-21T04:07:35Z,4041631397,140,56.4,4041631403,213,0.2,4047124039,178,,4041631405,1,,4041631399,141,78.6,4041631401,212,51.2,4041631395,56,Center,4041631393,155,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500373,126,1,1,8,32,20vymiy7bo8wkyxai3ew494fz,1,44.8,15.8,2023-02-18T20:11:52.128Z,2023-02-21T04:07:48Z,4041631479,56,Center,4041631495,213,0.3,4047124095,178,,4041631483,140,57.1,4041631477,3,,4041631491,212,13.7,4041631487,141,22.6,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500379,127,49,1,8,33,20vymiy7bo8wkyxai3ew494fz,1,57.2,20.3,2023-02-18T20:11:52.908Z,2023-02-21T04:07:54Z,,,,,,,,,,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500413,128,1,1,8,34,20vymiy7bo8wkyxai3ew494fz,1,57.8,17.5,2023-02-18T20:11:54.379Z,2023-02-21T04:08:00Z,4041631727,56,Right,4041631735,213,6.2,4047124175,178,,4041631733,212,12.5,4041631729,140,69.7,4041631731,141,16.7,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500447,129,1,1,8,35,20vymiy7bo8wkyxai3ew494fz,1,69.7,16.7,2023-02-18T20:11:55.038Z,2023-02-21T04:08:09Z,4041631927,213,4.6,4041631921,140,69.2,4041631925,212,7.0,4041631923,141,6.4,4041631919,56,Right,4047124207,178,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500465,131,3,1,8,36,20vymiy7bo8wkyxai3ew494fz,0,67.2,6.4,2023-02-18T20:11:56.328Z,2023-02-21T04:08:21Z,4041632041,286,,4047124265,178,,4041632141,233,71,4041632037,56,Right,4044352381,464,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500471,71,7,1,8,37,3kfktv64h7kg7zryax1wktr5r,1,32.8,93.6,2023-02-18T20:11:57.799Z,2023-02-21T04:08:27Z,4041632071,285,,4047124295,178,,4044352583,385,,4041632103,233,131,4041632067,56,Back,4041632063,167,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500473,72,5,1,8,40,3kfktv64h7kg7zryax1wktr5r,0,34.9,101.2,2023-02-18T20:12:00.199Z,2023-02-21T04:08:30Z,4041632085,347,,4045030165,233,132,4041632083,56,Back,,,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500485,132,5,1,8,40,20vymiy7bo8wkyxai3ew494fz,1,65.1,-1.2,2023-02-18T20:12:00.199Z,2023-02-21T04:08:30Z,4041632161,233,72,4041632155,347,,4041632153,56,Right,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500451,130,43,1,8,41,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-02-18T20:12:00.931Z,2023-02-18T20:12:06Z,4041631951,56,Right,4041632257,144,61,,,,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500521,133,1,1,8,42,20vymiy7bo8wkyxai3ew494fz,1,59.4,0,2023-02-18T20:12:02.697Z,2023-02-21T04:15:04Z,4041632403,213,2.7,4041632397,140,40.2,4041632405,1,,4041632399,141,13.3,4041632395,56,Back,4044354159,189,,4041632401,212,22.6,4041632393,107,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500557,134,1,1,8,46,20vymiy7bo8wkyxai3ew494fz,1,40.5,20.5,2023-02-18T20:12:06.038Z,2023-02-21T04:15:08Z,4041632635,56,Back,4041632641,212,26.2,4047127243,178,,4041632639,141,58.8,4041632643,213,1.4,4041632637,140,43.6,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500561,135,43,1,8,52,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-02-18T20:12:12.387Z,2023-02-18T20:12:39Z,4041634611,144,3,4041632653,286,0,4041632651,56,Center,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500583,136,1,1,8,52,20vymiy7bo8wkyxai3ew494fz,1,54.2,65.9,2023-02-18T20:12:12.457Z,2023-02-21T04:15:12Z,4041632765,140,45.6,4047127261,178,,4041632763,56,Back,4041632767,141,47.8,4041632769,212,15.3,4041632771,213,4.1,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500587,137,1,1,8,54,20vymiy7bo8wkyxai3ew494fz,0,45.6,47.8,2023-02-18T20:12:14.499Z,2023-02-21T04:15:16Z,4041632787,140,46.2,4041632979,286,,4041632793,213,5.1,4041632785,56,Back,4041632791,212,1.7,4041632789,141,45.5,4047127297,178,,4041632973,236,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,4041632975,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500613,73,74,1,8,54,3kfktv64h7kg7zryax1wktr5r,1,52,52.4,2023-02-18T20:12:14.659Z,2023-02-21T04:15:19Z,4041632961,56,Center,4041632991,233,137,4041632963,285,,4047127335,178,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500639,74,49,1,8,56,3kfktv64h7kg7zryax1wktr5r,1,51.7,66,2023-02-18T20:12:16.117Z,2023-02-21T04:15:24Z,,,,,,,,,,,,,,,,,,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500653,75,1,1,8,56,3kfktv64h7kg7zryax1wktr5r,1,54.3,67.4,2023-02-18T20:12:16.188Z,2023-02-21T04:15:29Z,4041633173,56,Center,4047127423,178,,4041633181,213,6.3,4041633175,140,67.7,4041633179,212,14.1,4041633177,141,67.0,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500657,76,1,1,8,58,3kfktv64h7kg7zryax1wktr5r,0,64,70.7,2023-02-18T20:12:18.628Z,2023-02-21T04:15:36Z,4041633199,141,65.5,4047127477,178,,4041633203,213,6.0,4041633197,140,74.5,4041633195,56,Center,4041633201,212,11.6,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500667,138,8,1,8,59,20vymiy7bo8wkyxai3ew494fz,1,27.9,38.2,2023-02-18T20:12:19.118Z,2023-02-21T04:15:47Z,4041633251,56,Back,4044357515,385,,4047127567,388,,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500671,139,49,1,9,1,20vymiy7bo8wkyxai3ew494fz,1,37.3,35.5,2023-02-18T20:12:21.167Z,2023-02-21T04:15:55Z,,,,,,,,,,,,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500689,140,1,1,9,1,20vymiy7bo8wkyxai3ew494fz,1,37.3,35.5,2023-02-18T20:12:21.287Z,2023-02-21T04:16:00Z,4041633367,140,30.0,4041633371,212,14.0,4047127695,178,,4041633369,141,18.2,4041633397,156,,4041633363,56,Back,4041633373,213,4.1,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510023619,980,3,1,9,2,20vymiy7bo8wkyxai3ew494fz,0,30.3,21,2023-02-18T20:12:22.458Z,2023-02-21T04:16:08Z,4044359649,56,Back,4044359653,465,,4044359655,467,1t7nph4960rjzu7rgi47sf8ix,4044359651,285,,4047127759,178,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500749,141,4,1,9,4,20vymiy7bo8wkyxai3ew494fz,1,38.4,14.9,2023-02-18T20:12:23.918Z,2023-02-21T04:16:14Z,4041633705,13,,4041633713,286,,4041633711,265,,4041633707,56,Back,4041633835,233,77,4041633709,152,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500767,77,4,1,9,4,3kfktv64h7kg7zryax1wktr5r,0,61.6,85.1,2023-02-18T20:12:23.919Z,2023-02-21T04:16:14Z,4041633801,285,,4041633793,152,,4041633855,233,141,4041633797,265,,4047127829,178,,4041633789,13,,4041633791,56,Left,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500999,142,1,1,9,22,20vymiy7bo8wkyxai3ew494fz,1,41.7,22.3,2023-02-18T20:12:41.948Z,2023-02-21T04:16:18Z,4041635025,213,1.7,4041635017,56,Back,4041635023,212,19.2,4041635019,140,39.0,4041635015,152,,4047127871,178,,4041635021,141,50.3,4041635013,5,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
