id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2469961545,498,1,2,50,10,6hsriqr3ybvyg94w2k19oal50,1,40.5,60.8,2022-10-09T19:12:45.135Z,2022-10-12T05:21:05Z,3837750859,178,,3833252501,141,47.1,3833252505,213,5.7,3833252497,56,Center,3833252503,212,17.0,3833252499,140,54.0,,,,,,,7xtesbxl6ioj70wymszqsag9h,T. Hájek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469961561,499,1,2,50,12,6hsriqr3ybvyg94w2k19oal50,1,54.6,50.3,2022-10-09T19:12:47.038Z,2022-10-12T05:21:10Z,3833252589,212,17.0,3833252591,213,2.0,3833252583,56,Back,3833252587,141,73.1,3837750919,178,,3833252585,140,47.9,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469961569,500,61,2,50,13,6hsriqr3ybvyg94w2k19oal50,0,47.9,73.1,2022-10-09T19:12:48.190Z,2022-10-12T05:21:18Z,3833252621,56,Back,3837751005,178,,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469961595,450,49,2,50,16,3ebril33e08ddzob4bhq8awsr,1,42.9,26.7,2022-10-09T19:12:50.884Z,2022-10-12T05:21:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469961647,451,1,2,50,16,3ebril33e08ddzob4bhq8awsr,1,42.9,26.7,2022-10-09T19:12:51.544Z,2022-10-12T05:21:29Z,3833253047,141,41.3,3833253043,56,Center,3833253049,212,16.9,3833253051,213,0.6,3833253045,140,55.9,3837751119,178,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470801341,1090,67,2,50,17,3ebril33e08ddzob4bhq8awsr,1,55.9,43.7,2022-10-09T19:12:52.399Z,2022-10-12T06:19:37Z,3837777595,233,1312,,,,,,,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470801339,1312,67,2,50,17,6hsriqr3ybvyg94w2k19oal50,0,44.1,56.3,2022-10-09T19:12:52.400Z,2022-10-12T06:19:38Z,3837777609,233,1090,,,,,,,,,,,,,,,,,,,,,,7xtesbxl6ioj70wymszqsag9h,T. Hájek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469961655,452,50,2,50,17,3ebril33e08ddzob4bhq8awsr,1,57.7,42.8,2022-10-09T19:12:52.473Z,2022-10-12T05:22:05Z,3833283607,233,501,3833253815,189,,3833253061,56,Center,3833283537,286,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469961683,501,7,2,50,17,6hsriqr3ybvyg94w2k19oal50,0,42.3,57.2,2022-10-09T19:12:52.626Z,2022-10-12T05:22:36Z,3833253247,56,Back,3833253249,285,,3833283599,233,452,3837751903,178,,3833283907,189,,3835323373,383,,,,,,,,7xtesbxl6ioj70wymszqsag9h,T. Hájek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470345243,792,3,2,50,19,3ebril33e08ddzob4bhq8awsr,0,55.8,44.3,2022-10-09T19:12:54.409Z,2022-10-12T05:22:59Z,3835324303,56,Center,3835324307,465,,3835324309,467,7xtesbxl6ioj70wymszqsag9h,3835324305,286,,3837752213,178,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469961725,453,4,2,50,19,3ebril33e08ddzob4bhq8awsr,1,55.8,44.3,2022-10-09T19:12:54.537Z,2022-10-12T05:23:04Z,3833253477,286,,3833253473,152,,3833253475,265,,3833253469,13,,3833253523,233,502,3833253471,56,Center,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469961711,502,4,2,50,19,6hsriqr3ybvyg94w2k19oal50,0,44.2,55.7,2022-10-09T19:12:54.538Z,2022-10-12T05:23:04Z,3833253401,265,,3833253397,56,Back,3833253399,152,,3837752289,389,,3833253395,13,,3833253629,233,453,3833253403,285,,,,,7xtesbxl6ioj70wymszqsag9h,T. Hájek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965057,517,17,2,50,26,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-10-09T19:13:01.042Z,2022-10-12T05:23:07Z,3833273577,392,,3833273573,31,,3833273579,13,243,,,,,,,,,,,,,,,,7xtesbxl6ioj70wymszqsag9h,T. Hájek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469962655,454,1,2,51,27,3ebril33e08ddzob4bhq8awsr,0,63.2,47.9,2022-10-09T19:14:01.770Z,2022-10-12T05:23:21Z,3833258989,155,,3833258991,152,,3833259001,213,5.8,3833258995,140,87.3,3833258987,5,,3837752481,178,,3833258999,212,28.8,3833258997,141,27.7,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,3833258993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469962777,504,12,2,51,28,6hsriqr3ybvyg94w2k19oal50,1,10.8,75.1,2022-10-09T19:14:03.313Z,2022-10-12T05:23:27Z,3837752545,388,,3833259833,212,29.5,3833259829,140,36.7,3833259835,213,0.4,3833259831,141,92.0,3833259827,56,Back,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469962717,455,1,2,51,32,3ebril33e08ddzob4bhq8awsr,1,59.9,14.1,2022-10-09T19:14:07.712Z,2022-10-12T05:23:33Z,3833259419,140,66.5,3833259417,56,Right,3833259423,212,7.0,3833259421,141,15.8,3837752613,178,,3833259425,213,0.2,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469962803,456,1,2,51,34,3ebril33e08ddzob4bhq8awsr,1,66.5,14.1,2022-10-09T19:14:09.678Z,2022-10-12T05:23:38Z,3833259977,213,5.7,3833259973,141,5.3,3833259969,56,Right,3833259975,212,10.7,3837752673,178,,3833259971,140,74.9,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469962807,457,4,2,51,36,3ebril33e08ddzob4bhq8awsr,1,74.4,3.9,2022-10-09T19:14:10.752Z,2022-10-12T05:23:46Z,3833260005,286,,3833260001,152,,3833260079,233,505,3833259997,13,,3833260003,265,,3833259999,56,Right,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469962781,505,4,2,51,36,6hsriqr3ybvyg94w2k19oal50,0,25.6,96.1,2022-10-09T19:14:10.753Z,2022-10-12T05:23:46Z,3833259855,265,,3837752763,178,,3833260135,233,457,3833259849,13,,3833259851,56,Back,3833259857,285,,3833259853,152,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963251,459,1,2,52,11,3ebril33e08ddzob4bhq8awsr,0,74.7,5.3,2022-10-09T19:14:45.732Z,2022-10-12T05:23:51Z,3833262583,152,,3833262587,56,Center,3833262595,213,1.2,3833262577,5,,3835325221,224,,3833262589,140,85.7,3833262591,141,47.0,3833262593,212,30.6,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,3837752853,178,,3833262575,2,,3835325223,20,,,3833262581,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963287,506,12,2,52,12,6hsriqr3ybvyg94w2k19oal50,1,13.4,57.8,2022-10-09T19:14:46.915Z,2022-10-12T05:23:56Z,3833262781,140,25.5,3833262785,212,17.4,3833262849,15,,3837752927,178,,3833262779,56,Back,3833262783,141,40.3,3833262787,213,5.5,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963293,460,13,2,52,14,3ebril33e08ddzob4bhq8awsr,1,75.6,59,2022-10-09T19:14:48.992Z,2022-10-12T05:23:59Z,3833263217,72,,3833263861,215,,3833263867,230,99.0,3833263859,103,18.1,3833262811,18,,3833263857,102,60.7,3833263875,231,49.5,3833262813,56,Center,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,3833263855,73,,3837752959,178,,3833263863,458,,,3833263215,24,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963305,461,5,2,52,15,3ebril33e08ddzob4bhq8awsr,0,101,61,2022-10-09T19:14:50.563Z,2022-10-12T05:24:03Z,3833262887,56,Center,3833263005,233,507,3833262889,346,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963309,507,5,2,52,15,6hsriqr3ybvyg94w2k19oal50,1,-1,39,2022-10-09T19:14:50.563Z,2022-10-12T05:24:03Z,3833262983,233,461,3833262903,56,Back,3833262905,346,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963515,508,1,2,52,24,6hsriqr3ybvyg94w2k19oal50,1,4.3,48.8,2022-10-09T19:14:59.505Z,2022-10-12T05:24:08Z,3833264191,56,Back,3833264203,237,,3833264189,124,,3833264195,141,27.8,3833264199,213,5.2,3833264197,212,15.9,3833264193,140,10.9,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963555,509,1,2,52,28,6hsriqr3ybvyg94w2k19oal50,1,11.6,26.7,2022-10-09T19:15:02.999Z,2022-10-12T05:24:12Z,3833264425,141,48.8,3833264421,56,Back,3833264423,140,27.5,3833264427,212,22.5,3837753055,178,,3833264429,213,0.7,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963597,510,1,2,52,31,6hsriqr3ybvyg94w2k19oal50,1,27,41.3,2022-10-09T19:15:05.929Z,2022-10-12T05:24:16Z,3833264701,141,11.0,3837753093,178,,3833264705,213,4.7,3833264697,56,Back,3833264699,140,26.1,3833264703,212,20.6,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963655,511,1,2,52,34,6hsriqr3ybvyg94w2k19oal50,1,24.2,16.6,2022-10-09T19:15:09.327Z,2022-10-12T05:24:20Z,3833264997,140,8.4,3833265001,212,27.0,3833264999,141,47.9,3833265003,213,2.2,3833264995,56,Back,3837753131,178,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963705,512,1,2,52,37,6hsriqr3ybvyg94w2k19oal50,1,8.4,48.3,2022-10-09T19:15:12.122Z,2022-10-12T05:24:24Z,3833265263,213,0.9,3833265259,212,25.6,3833265253,141,77.9,3833265251,140,23.4,3837753177,178,,3833265249,56,Back,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963707,513,61,2,52,38,6hsriqr3ybvyg94w2k19oal50,0,23.4,77.9,2022-10-09T19:15:13.401Z,2022-10-12T05:24:37Z,3837753285,178,,3833265275,56,Back,,,,,,,,,,,,,,,,,,,7xtesbxl6ioj70wymszqsag9h,T. Hájek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963751,462,1,2,52,40,3ebril33e08ddzob4bhq8awsr,1,58.1,12.3,2022-10-09T19:15:15.278Z,2022-10-12T05:24:41Z,3833265545,56,Right,3837753325,178,,3833265553,213,6.1,3833265547,140,69.9,3833265543,3,,3833265549,141,9.4,3833265551,212,12.5,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963753,463,49,2,52,41,3ebril33e08ddzob4bhq8awsr,1,69.9,9.4,2022-10-09T19:15:16.108Z,2022-10-12T05:24:49Z,,,,,,,,,,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963797,464,2,2,52,41,3ebril33e08ddzob4bhq8awsr,1,70.1,9.1,2022-10-09T19:15:16.171Z,2022-10-12T05:24:54Z,3833265753,56,Center,3833265759,141,29.9,3837753453,178,,3833265755,140,75.5,3833265751,7,8rqula41yqtbwycgemsw9ixud,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469963791,514,55,2,52,41,6hsriqr3ybvyg94w2k19oal50,1,26.9,52.4,2022-10-09T19:15:16.172Z,2022-10-12T05:24:54Z,,,,,,,,,,,,,,,,,,,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469964197,515,1,2,53,6,6hsriqr3ybvyg94w2k19oal50,0,25,69,2022-10-09T19:15:41.643Z,2022-10-12T05:25:08Z,3833268211,140,97.0,3833268203,5,,3837753577,178,,3833268219,1,,3833268217,213,6.1,3833268205,157,,3833268209,56,Center,3833268207,241,,7xtesbxl6ioj70wymszqsag9h,T. Hájek,3833268215,212,76.8,3833268265,189,,3833268213,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469979519,589,1,2,53,9,3ebril33e08ddzob4bhq8awsr,1,23.6,39.4,2022-10-09T19:15:44.192Z,2022-10-12T05:25:19Z,3833357993,212,18.8,3833357991,141,48.8,3833357989,140,6.8,3837753699,178,,3833357987,56,Back,3833358161,189,,3833357995,213,2.8,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469964223,465,49,2,53,10,3ebril33e08ddzob4bhq8awsr,1,2.5,58.2,2022-10-09T19:15:45.368Z,2022-10-12T05:25:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469964239,466,1,2,53,10,3ebril33e08ddzob4bhq8awsr,1,2.5,58.2,2022-10-09T19:15:45.441Z,2022-10-12T05:25:28Z,3833268485,213,1.0,3833268481,141,76.4,3837753805,178,,3833268483,212,14.6,3833268477,56,Back,3833268479,140,9.9,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469964271,467,1,2,53,13,3ebril33e08ddzob4bhq8awsr,1,9.9,76.4,2022-10-09T19:15:47.791Z,2022-10-12T05:25:34Z,3833268757,141,94.2,3833268753,56,Back,3833268759,212,18.9,3833268755,140,23.7,3833268761,213,0.7,3837753865,178,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469964443,468,1,2,53,15,3ebril33e08ddzob4bhq8awsr,1,26.4,95,2022-10-09T19:15:50.702Z,2022-10-12T05:26:03Z,3837753903,178,,3833269897,140,89.8,3833269893,155,,3833269903,213,6.1,3833315915,210,15,3833269899,141,80.2,3833269895,56,Left,3833269905,1,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,3833269901,212,67.3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469964467,469,15,2,53,24,3ebril33e08ddzob4bhq8awsr,1,97.2,67.2,2022-10-09T19:15:58.857Z,2022-10-12T05:26:03Z,3833315937,215,,3833454021,233,580,3837754135,178,,3833315923,120,,3833305897,22,,3833315947,231,54.7,3833315933,102,52.3,3833314531,82,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,3833315927,29,,3833315943,147,64.4,3833315941,146,97.7,,3833315925,76,,3833270011,56,3833314527,72,3833305901,65,,3833315945,230,99.7,3833315929,55,3833315935,103,Center,,468,,19,,,,,,
2469969981,580,10,2,53,24,6hsriqr3ybvyg94w2k19oal50,1,3.1,36.3,2022-10-09T19:15:58.897Z,2022-10-12T05:26:09Z,3833307881,56,Back,3833454039,233,469,3837754207,178,,3833307879,94,,,,,,,,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469964473,470,5,2,53,28,3ebril33e08ddzob4bhq8awsr,1,97.7,-1.6,2022-10-09T19:16:03.433Z,2022-10-12T05:26:14Z,3833270031,56,Right,3833358267,347,,3833358327,233,516,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469964535,516,5,2,53,28,6hsriqr3ybvyg94w2k19oal50,0,2.3,101.6,2022-10-09T19:16:03.433Z,2022-10-12T05:26:14Z,3833270385,56,Back,3833345713,189,,3833359023,347,,3833359085,233,470,,,,,,,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965397,523,17,2,54,10,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-10-09T19:16:45.468Z,2022-10-12T05:26:18Z,3833275721,31,,3833275723,184,,,,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965181,471,1,2,54,17,3ebril33e08ddzob4bhq8awsr,1,96.4,0,2022-10-09T19:16:52.503Z,2022-10-12T05:26:40Z,3833274405,56,Center,3833274413,213,1.4,3833274407,140,99.2,3833274403,107,,3833274409,141,27.3,3833274411,212,19.9,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469967255,489,1,2,54,19,3ebril33e08ddzob4bhq8awsr,0,98.2,24.6,2022-10-09T19:16:53.976Z,2022-10-12T05:26:50Z,3835328485,72,,3833286533,212,18.6,3833286527,56,Center,3835328483,386,,3833286529,140,89.4,3833286535,213,2.1,3833286525,155,,3835328481,225,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,3837754639,178,,3833286523,2,,3833286531,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965199,518,12,2,54,20,6hsriqr3ybvyg94w2k19oal50,1,12.7,56.2,2022-10-09T19:16:55.254Z,2022-10-12T05:26:58Z,3833274539,213,0.8,3837754695,178,,3833274533,140,26.2,3833274537,212,20.2,3833274543,15,,3833274531,56,Back,3833274535,141,77.4,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965241,519,1,2,54,22,6hsriqr3ybvyg94w2k19oal50,1,28.3,77.9,2022-10-09T19:16:57.311Z,2022-10-12T05:27:22Z,3833274783,56,Back,3833274787,141,78.3,3837754933,388,,3833274791,213,3.1,3833274789,212,8.8,3833274785,140,19.9,3833274781,3,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470346083,891,61,2,54,23,6hsriqr3ybvyg94w2k19oal50,0,20.5,77.8,2022-10-09T19:16:57.924Z,2022-10-12T05:29:05Z,3837755827,178,,3835329003,56,Back,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965249,472,1,2,54,25,3ebril33e08ddzob4bhq8awsr,0,87.1,18.6,2022-10-09T19:17:00.107Z,2022-10-12T05:29:08Z,3833274847,140,87.8,3833274855,212,2.4,3833274841,2,,3835329279,20,,3833275019,233,520,3835329277,386,,3833275017,236,,3833274851,141,21.9,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,3833275025,286,,3835329275,225,,3833274843,155,,,3833274859,213,1.3,3837756193,178,3833274845,56,,,,,,,,,,,,Center,,,,,,,,,
2469965283,520,12,2,54,25,6hsriqr3ybvyg94w2k19oal50,1,11.5,77.3,2022-10-09T19:17:00.239Z,2022-10-12T05:29:20Z,3837756435,178,,3833275001,185,,3833275003,56,Back,3833275093,233,472,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965293,473,1,2,54,27,3ebril33e08ddzob4bhq8awsr,0,83.4,6.2,2022-10-09T19:17:02.678Z,2022-10-12T05:30:34Z,3833275103,56,Right,3833275107,141,8.3,3833275109,212,1.5,3833275181,236,,3833275113,213,1.9,3833275105,140,83.0,3833275187,286,,3833275183,233,521,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,3837757393,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965297,521,74,2,54,28,6hsriqr3ybvyg94w2k19oal50,1,11.7,92.2,2022-10-09T19:17:02.733Z,2022-10-12T05:30:38Z,3833275131,56,Back,3833275203,233,473,3837757433,178,,3833275133,285,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965383,474,5,2,54,28,3ebril33e08ddzob4bhq8awsr,1,84,-1.7,2022-10-09T19:17:03.693Z,2022-10-12T05:30:41Z,3833275587,347,,3833275585,56,Right,3833275601,233,522,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965311,522,5,2,54,28,6hsriqr3ybvyg94w2k19oal50,0,16,101.7,2022-10-09T19:17:03.693Z,2022-10-12T05:30:41Z,3833275221,56,Back,3833275609,233,474,3833275223,347,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965443,475,1,2,54,39,3ebril33e08ddzob4bhq8awsr,1,82.4,0,2022-10-09T19:17:13.898Z,2022-10-12T05:30:46Z,3833276049,212,14.7,3833276051,213,2.5,3833276043,56,Right,3833276047,141,12.3,3833276041,107,,3833276045,140,71.6,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965475,476,1,2,54,41,3ebril33e08ddzob4bhq8awsr,1,72.8,9.7,2022-10-09T19:17:16.632Z,2022-10-12T05:30:53Z,3837757589,178,,3833276229,141,11.4,3833276231,212,6.3,3833276227,140,78.7,3833276233,213,0.2,3833276225,56,Right,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470802021,1128,43,2,54,42,3ebril33e08ddzob4bhq8awsr,1,0,0,2022-10-09T19:17:17.414Z,2022-10-12T06:04:15Z,3837781807,178,0,3837781861,144,82,,,,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965485,477,1,2,54,42,3ebril33e08ddzob4bhq8awsr,0,78.7,11.4,2022-10-09T19:17:17.459Z,2022-10-12T05:31:00Z,3833276307,213,5.8,3833276303,141,8.9,3835329785,168,,3833276301,140,81.8,3833276305,212,3.7,3837757677,178,,3833276299,56,Right,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470346441,892,8,2,54,43,6hsriqr3ybvyg94w2k19oal50,1,17.9,91.1,2022-10-09T19:17:18.036Z,2022-10-12T06:04:53Z,3837757725,389,,3835331071,56,Back,3835331123,385,,,,,,,,,,,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965511,478,61,2,54,43,3ebril33e08ddzob4bhq8awsr,1,82.7,8.5,2022-10-09T19:17:18.121Z,2022-10-12T05:31:11Z,3833276473,56,Right,3837757765,178,,,,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965527,479,5,2,54,45,3ebril33e08ddzob4bhq8awsr,0,101.2,11,2022-10-09T19:17:20.027Z,2022-10-12T05:31:13Z,3833276553,56,Right,3833276619,233,524,3833276555,346,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965493,524,5,2,54,45,6hsriqr3ybvyg94w2k19oal50,1,-1.2,89,2022-10-09T19:17:20.027Z,2022-10-12T05:31:14Z,3833276611,233,479,3833276373,346,,3833276371,56,Back,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469965839,525,1,2,55,5,6hsriqr3ybvyg94w2k19oal50,0,4.3,51.3,2022-10-09T19:17:40.186Z,2022-10-12T05:31:16Z,3833278351,56,Left,3833278361,213,0.5,3833278341,124,,3833278367,74,,3833278363,1,,3833278359,212,73.4,3833278357,141,100.0,3833278353,140,66.4,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,3833278345,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
