id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2497475987,116,49,1,11,38,4tic29sox7m39fy1ztgv0jsiq,1,17.9,5.6,2023-01-14T20:14:15.241Z,2023-01-16T13:10:17Z,,,,,,,,,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497475989,117,50,1,11,39,4tic29sox7m39fy1ztgv0jsiq,1,23.4,11.9,2023-01-14T20:14:15.971Z,2023-01-16T13:11:26Z,3978458853,285,,3978458851,56,Back,3978458919,233,102,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497475993,102,7,1,11,40,d0zdg647gvgc95xdtk1vpbkys,1,76.6,88.1,2023-01-14T20:14:16.480Z,2023-01-16T13:11:31Z,3978458881,233,117,3978458857,56,Left,3978458859,286,,3981285303,178,,3979992743,383,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497475997,103,49,1,11,40,d0zdg647gvgc95xdtk1vpbkys,1,83,86.4,2023-01-14T20:14:16.709Z,2023-01-16T13:53:43Z,,,,,,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476023,104,1,1,11,42,d0zdg647gvgc95xdtk1vpbkys,0,89.7,87.8,2023-01-14T20:14:19.109Z,2023-01-16T13:11:40Z,3981285541,178,,3979993787,224,,3978459011,141,56.9,3979993789,72,,3978459015,213,5.0,3978459003,2,,3978459013,212,22.2,3978459007,56,Center,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,3978459009,140,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476033,118,52,1,11,43,4tic29sox7m39fy1ztgv0jsiq,1,3.9,47,2023-01-14T20:14:20.094Z,2023-01-16T13:11:52Z,3981285611,179,,3979994171,376,,,,,,,,,,,,,,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476133,119,2,1,12,0,4tic29sox7m39fy1ztgv0jsiq,1,12.8,52.6,2023-01-14T20:14:36.408Z,2023-01-16T13:11:56Z,3978459601,140,84.3,3978463809,7,3c4l2e3gzgpqrc2ygkbmp0jpx,3978459637,189,,3978459603,141,90.3,3978459609,1,,3981285627,178,,3978459599,56,Left,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476163,106,55,1,12,0,d0zdg647gvgc95xdtk1vpbkys,1,22.3,13.3,2023-01-14T20:14:36.409Z,2023-01-16T13:11:56Z,3978459879,189,,,,,,,,,,,,,,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476137,105,43,1,12,4,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-01-14T20:14:40.407Z,2023-01-14T20:14:44Z,3978459797,144,49,,,,,,,,,,,,,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476217,107,1,1,12,11,d0zdg647gvgc95xdtk1vpbkys,1,22,13.3,2023-01-14T20:14:48.160Z,2023-01-16T13:11:59Z,3981285645,178,,3978459965,241,,3978459973,212,21.8,3978459975,213,2.0,3978459969,140,14.1,3978459971,141,43.0,3978459963,5,,3978459967,56,Back,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476227,108,1,1,12,14,d0zdg647gvgc95xdtk1vpbkys,1,14.1,43.1,2023-01-14T20:14:50.378Z,2023-01-16T13:12:02Z,3978460017,213,1.8,3978460013,141,71.1,3978460009,56,Back,3978460011,140,10.7,3981285661,178,,3978460015,212,19.4,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476243,109,1,1,12,17,d0zdg647gvgc95xdtk1vpbkys,1,10.7,71.1,2023-01-14T20:14:53.522Z,2023-01-16T13:12:09Z,3981285691,178,,3978460065,140,4.8,3978460067,141,51.5,3978460063,56,Back,3978460071,213,4.3,3978460069,212,14.7,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476279,110,1,1,12,20,d0zdg647gvgc95xdtk1vpbkys,1,4.8,52.2,2023-01-14T20:14:56.906Z,2023-01-16T13:12:16Z,3981285723,178,,3978460231,213,1.4,3978460225,140,7.9,3978460227,141,80.1,3978460223,56,Back,3978460229,212,19.2,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476305,111,1,1,12,28,d0zdg647gvgc95xdtk1vpbkys,1,25.7,81.9,2023-01-14T20:15:04.324Z,2023-01-16T13:12:19Z,3981285727,178,,3978460345,140,5.6,3978460351,213,3.8,3978460349,212,25.9,3978460343,56,Back,3978460347,141,59.7,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476319,112,1,1,12,32,d0zdg647gvgc95xdtk1vpbkys,1,8.1,54.9,2023-01-14T20:15:08.461Z,2023-01-16T13:12:21Z,3978460441,56,Back,3978460445,141,52.7,3981285735,178,,3978460447,212,11.5,3978460443,140,19.0,3978460449,213,6.2,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476351,113,1,1,12,33,d0zdg647gvgc95xdtk1vpbkys,1,19,52.7,2023-01-14T20:15:09.581Z,2023-01-16T13:12:25Z,3981285749,178,,3978460547,213,1.6,3978460539,56,Back,3978460543,141,82.2,3978460545,212,20.1,3978460541,140,19.0,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476361,114,1,1,12,39,d0zdg647gvgc95xdtk1vpbkys,1,41.5,90.9,2023-01-14T20:15:16.164Z,2023-01-16T13:12:29Z,3978460611,212,13.6,3981285765,178,,3978460605,56,Left,3978460607,140,53.8,3978460613,213,0.3,3978460609,141,97.2,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476387,115,1,1,12,41,d0zdg647gvgc95xdtk1vpbkys,1,53.8,97.2,2023-01-14T20:15:17.324Z,2023-01-16T13:12:32Z,3978460751,140,61.1,3978460755,212,13.9,3981285773,178,,3978460757,213,5.3,3978460753,141,80.1,3978460749,56,Left,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476421,116,1,1,12,43,d0zdg647gvgc95xdtk1vpbkys,1,65.6,89.8,2023-01-14T20:15:20.044Z,2023-01-16T13:12:36Z,3978460871,56,Left,3978460875,141,94.4,3978460877,212,8.7,3978460873,140,73.3,3978460879,213,0.4,3981285815,178,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476427,117,4,1,12,44,d0zdg647gvgc95xdtk1vpbkys,1,71,95.3,2023-01-14T20:15:20.445Z,2023-01-16T14:04:12Z,3978460907,13,,3978460913,152,,3978460909,295,,3978460911,56,Left,3978460927,233,120,3978460915,286,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476423,120,4,1,12,44,4tic29sox7m39fy1ztgv0jsiq,0,29,4.7,2023-01-14T20:15:20.446Z,2023-01-16T14:04:11Z,3978460947,233,117,3978460885,56,Back,3978460891,285,,3978461839,295,,3981285851,178,,3978460883,13,,3978460887,152,,,,,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476603,121,17,1,12,48,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-01-14T20:15:24.888Z,2023-01-16T13:12:46Z,3978461717,13,243,3978461713,31,,3978461715,393,,,,,,,,,,,,,,,,,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476673,118,1,1,13,29,d0zdg647gvgc95xdtk1vpbkys,0,75.8,88.6,2023-01-14T20:16:05.820Z,2023-01-16T13:12:51Z,3981285871,178,,3980004013,72,,3978462041,56,Center,3978462043,140,92.3,3978462039,152,,3978462047,212,28.7,3980004011,224,,3978462049,213,5.4,6m2pk6odyb3atayt6u8cifahh,D. Tadić,3978462037,155,,3978462029,2,,3978462033,5,,,3978462045,141,54.9,,,,,,,,,,,,,,,,,,
2497476731,122,12,1,13,30,4tic29sox7m39fy1ztgv0jsiq,1,6.4,42.1,2023-01-14T20:16:07.133Z,2023-01-16T13:12:57Z,3978462593,167,,3978462295,56,Back,3978462301,212,10.4,3981285911,178,,3978462297,140,0.0,3978462303,213,3.9,3978462299,141,32.0,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476687,119,6,1,13,32,d0zdg647gvgc95xdtk1vpbkys,1,92.3,56.4,2023-01-14T20:16:08.619Z,2023-01-16T13:13:00Z,3978462065,73,,3978462063,56,Center,3978462693,233,123,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476735,123,6,1,13,32,4tic29sox7m39fy1ztgv0jsiq,0,7.7,43.6,2023-01-14T20:16:08.619Z,2023-01-16T13:12:59Z,3978462319,73,,3978462317,56,Back,3978462701,233,119,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476925,120,1,1,14,4,d0zdg647gvgc95xdtk1vpbkys,1,99.5,99.5,2023-01-14T20:16:41.275Z,2023-01-16T13:13:03Z,3978463249,212,8.9,3978463247,141,89.9,3978463243,56,Left,3981285937,178,,3978463245,140,93.7,3978463251,213,4.0,3978463241,6,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476933,121,1,1,14,6,d0zdg647gvgc95xdtk1vpbkys,0,97.2,90.5,2023-01-14T20:16:42.612Z,2023-01-16T13:13:06Z,3978463477,233,124,3981285967,178,,3980012409,72,,3980012407,224,,3978463475,236,,3978463277,2,,3978463285,140,97.3,3978463481,286,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,3978463291,213,4.7,3978463289,212,3.1,3978463287,141,85.9,,3978463283,56,Left,,,,,,,,,,,,,,,,,,
2497476969,124,12,1,14,6,4tic29sox7m39fy1ztgv0jsiq,1,5.1,16.1,2023-01-14T20:16:42.726Z,2023-01-16T13:13:12Z,3978463463,185,,3978463485,233,121,3981286043,388,,3978463465,56,Back,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476977,122,1,1,14,8,d0zdg647gvgc95xdtk1vpbkys,1,80.7,89.8,2023-01-14T20:16:44.887Z,2023-01-16T13:13:17Z,3978463539,213,0.7,3981286099,178,,3978463533,140,84.4,3978463537,212,5.2,3978463535,141,94.9,3978463531,56,Left,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497476989,123,1,1,14,12,d0zdg647gvgc95xdtk1vpbkys,0,96,93,2023-01-14T20:16:48.780Z,2023-01-16T13:13:21Z,3978463601,155,,3978463611,213,4.4,3978463605,140,87.1,3978463603,56,Center,3978463607,141,53.0,3980014397,224,,3978463599,2,,3980014399,72,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,3978463609,212,28.8,3981286137,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477005,125,12,1,14,13,4tic29sox7m39fy1ztgv0jsiq,1,12.7,44.3,2023-01-14T20:16:50.245Z,2023-01-16T13:13:25Z,3978463685,56,Back,3978463691,212,18.8,3981286173,388,,3978463707,15,,3978463689,141,53.6,3978463687,140,29.6,3978463693,213,0.3,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477027,124,1,1,14,17,d0zdg647gvgc95xdtk1vpbkys,1,62.2,39.6,2023-01-14T20:16:53.649Z,2023-01-16T13:13:29Z,3978463835,1,,3978463831,212,37.2,3978463825,56,Back,3978463827,140,26.8,3981286197,178,,3978463829,141,42.8,3978463833,213,3.1,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477055,125,1,1,14,24,d0zdg647gvgc95xdtk1vpbkys,0,28.2,47.5,2023-01-14T20:17:00.644Z,2023-01-16T13:13:33Z,3978463991,56,Left,3978463995,141,83.8,3981286215,178,,3978463993,140,75.7,3978463997,212,55.6,3978464001,1,,3978463999,213,0.5,3978463989,155,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477079,126,1,1,14,27,4tic29sox7m39fy1ztgv0jsiq,1,23.5,19.7,2023-01-14T20:17:03.903Z,2023-01-16T13:13:38Z,3978464139,212,4.8,3978464133,56,Back,3978464137,141,22.7,3981286239,178,,3978464135,140,27.6,3978464141,213,0.4,3978464131,3,,,,,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477081,127,49,1,14,28,4tic29sox7m39fy1ztgv0jsiq,1,28.2,22.3,2023-01-14T20:17:04.927Z,2023-01-16T13:13:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9qoc020keotb4s72a09zm5pzp,M. Sadílek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477095,128,1,1,14,28,4tic29sox7m39fy1ztgv0jsiq,1,28.2,22.3,2023-01-14T20:17:04.999Z,2023-01-16T13:13:45Z,3978464209,141,17.2,3981286303,178,,3978464203,56,Back,3978464213,213,3.3,3978464205,140,12.0,3978464211,212,17.4,,,,,,,9qoc020keotb4s72a09zm5pzp,M. Sadílek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477111,129,1,1,14,30,4tic29sox7m39fy1ztgv0jsiq,1,12.1,17.9,2023-01-14T20:17:06.986Z,2023-01-16T13:13:48Z,3978464285,140,24.2,3981286329,178,,3978464291,213,0.5,3978464289,212,14.2,3978464287,141,27.2,3978464283,56,Back,,,,,,,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477123,130,1,1,14,34,4tic29sox7m39fy1ztgv0jsiq,1,32.3,36.8,2023-01-14T20:17:10.736Z,2023-01-16T13:13:52Z,3978464341,141,34.0,3978464343,212,4.2,3978464345,213,5.8,3981286349,178,,3978464337,140,35.9,3978464333,56,Back,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477141,131,1,1,14,35,4tic29sox7m39fy1ztgv0jsiq,1,35.9,34,2023-01-14T20:17:12.103Z,2023-01-16T13:13:55Z,3981286389,178,,3978464431,212,24.9,3978464425,56,Back,3978464427,140,39.3,3978464429,141,70.2,3978464433,213,1.4,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477171,132,1,1,14,38,4tic29sox7m39fy1ztgv0jsiq,1,42,74.4,2023-01-14T20:17:15.271Z,2023-01-16T13:13:57Z,3978464565,141,96.9,3981286409,178,,3978464561,56,Left,3978464569,213,0.5,3978464563,140,66.3,3978464567,212,29.8,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477195,133,1,1,14,44,4tic29sox7m39fy1ztgv0jsiq,1,73.4,90.9,2023-01-14T20:17:20.319Z,2023-01-16T13:14:01Z,3978464675,212,9.4,3978464669,56,Center,3981286465,178,,3978464671,140,72.9,3978464673,141,77.1,3978464677,213,4.7,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477209,134,1,1,14,47,4tic29sox7m39fy1ztgv0jsiq,1,73.9,66.5,2023-01-14T20:17:23.751Z,2023-01-16T13:14:05Z,3978464743,141,48.1,3978464739,56,Center,3978464747,213,4.8,3978464745,212,12.6,3981286481,178,,3978464741,140,75.0,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477215,135,1,1,14,49,4tic29sox7m39fy1ztgv0jsiq,0,74.1,50.1,2023-01-14T20:17:25.752Z,2023-01-16T13:14:08Z,3978464767,56,Center,3981286507,178,,3978464771,141,63.9,3978464769,140,76.0,3978464775,213,1.4,3978464773,212,9.6,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477217,126,49,1,14,50,d0zdg647gvgc95xdtk1vpbkys,1,23.6,31.2,2023-01-14T20:17:27.091Z,2023-01-16T13:14:11Z,,,,,,,,,,,,,,,,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477295,127,1,1,14,51,d0zdg647gvgc95xdtk1vpbkys,1,23.6,29.1,2023-01-14T20:17:28.173Z,2023-01-16T13:14:14Z,3978465135,213,5.3,3981286535,178,,3978465127,56,Back,3978465131,141,11.6,3978465129,140,31.1,3978465133,212,14.3,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477323,128,1,1,15,1,d0zdg647gvgc95xdtk1vpbkys,1,63.1,32.2,2023-01-14T20:17:38.110Z,2023-01-16T12:39:53Z,3981270139,178,,3978465265,56,Center,3978465273,212,14.6,3978465275,213,2.1,3978465267,140,55.8,3978465271,141,50.5,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477333,129,1,1,15,4,d0zdg647gvgc95xdtk1vpbkys,1,56,55.9,2023-01-14T20:17:41.060Z,2023-01-16T12:39:55Z,3978465323,212,17.9,3978465317,56,Left,3981270155,178,,3978465321,141,81.8,3978465325,213,1.4,3978465319,140,59.0,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477353,130,1,1,15,6,d0zdg647gvgc95xdtk1vpbkys,1,59.6,82.8,2023-01-14T20:17:42.798Z,2023-01-16T12:39:58Z,3978465411,140,56.6,3978465415,212,11.1,3978465413,141,67.2,3978465417,213,4.4,3981270169,178,,3978465409,56,Center,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477365,131,1,1,15,9,d0zdg647gvgc95xdtk1vpbkys,1,57,66.9,2023-01-14T20:17:45.715Z,2023-01-16T12:40:01Z,3978465493,140,56.1,3978465497,212,14.7,3978465499,213,4.6,3978465491,56,Center,3981270181,178,,3978465495,141,45.4,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477409,132,1,1,15,10,d0zdg647gvgc95xdtk1vpbkys,1,56.1,45.4,2023-01-14T20:17:47.167Z,2023-01-16T12:40:04Z,3978465649,56,Center,3978465657,213,1.2,3978465653,141,71.7,3978465655,212,19.0,3978465651,140,62.3,3981270191,178,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477427,133,1,1,15,15,d0zdg647gvgc95xdtk1vpbkys,1,69.1,76.3,2023-01-14T20:17:51.846Z,2023-01-16T12:40:07Z,3978465775,140,56.8,3978465777,141,50.2,3978465773,56,Center,3981270215,178,,3978465781,213,4.1,3978465779,212,21.9,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477439,134,1,1,15,20,d0zdg647gvgc95xdtk1vpbkys,1,57.4,47.6,2023-01-14T20:17:57.058Z,2023-01-16T12:40:10Z,3978465869,212,15.1,3978465867,141,25.4,3978465863,56,Center,3978465871,213,4.7,3978465865,140,56.8,3981270223,178,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477463,135,1,1,15,22,d0zdg647gvgc95xdtk1vpbkys,1,56.8,25.4,2023-01-14T20:17:59.254Z,2023-01-16T12:40:13Z,3981270239,178,,3978466003,212,16.4,3978465997,56,Right,3978466005,213,5.8,3978465999,140,70.3,3978466001,141,13.3,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477467,136,4,1,15,24,d0zdg647gvgc95xdtk1vpbkys,1,72,10.8,2023-01-14T20:18:00.921Z,2023-01-16T12:40:19Z,3978466017,152,,3978466021,286,,3978466013,13,,3978466019,265,,3978466073,233,136,3978466015,56,Right,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477477,136,4,1,15,24,4tic29sox7m39fy1ztgv0jsiq,0,28,89.2,2023-01-14T20:18:00.922Z,2023-01-16T12:40:19Z,3978466069,265,,3978466089,233,136,3978466063,13,,3978466067,152,,3981270257,178,,3978466071,285,,3978466065,56,Back,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477705,137,1,1,16,3,d0zdg647gvgc95xdtk1vpbkys,1,72.1,7.5,2023-01-14T20:18:40.090Z,2023-01-16T12:40:33Z,3978467355,2,,3980025015,223,,3978468453,154,,3978467361,152,,3978467359,155,,3978467373,1,,3980025017,72,,3978467357,5,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,3978467371,213,1.0,3981270279,178,,3978467363,56,Center,1,3978467367,141,50.5,3978467369,212,34.6,3978468451,210,15,3978467365,140,89.7,,,,,,,,,
2497477851,139,15,1,16,5,d0zdg647gvgc95xdtk1vpbkys,1,90.7,47.8,2023-01-14T20:18:41.698Z,2023-01-16T12:40:34Z,3978468503,154,,3978468415,233,137,3978468509,102,53.9,3978468511,103,13.9,3978468499,76,,3978468505,55,137,3978468513,146,98.9,3981270343,388,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,3978468405,15,,3978468155,56,Center,3978468153,17,,,3978468501,29,,3978468403,24,,3978468409,328,,3978468515,147,50.4,,,,,,,,,
2497477709,137,10,1,16,5,4tic29sox7m39fy1ztgv0jsiq,1,1.9,50.1,2023-01-14T20:18:42.292Z,2023-01-16T12:40:38Z,3978467383,56,Back,3978467583,179,,3978468419,233,139,3978467377,173,,3980028231,376,,3978467381,182,,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477719,138,6,1,16,6,4tic29sox7m39fy1ztgv0jsiq,0,1.3,48.4,2023-01-14T20:18:42.841Z,2023-01-16T12:40:43Z,3978467423,73,,3978467447,233,138,3978467421,56,Back,,,,,,,,,,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477723,138,6,1,16,6,d0zdg647gvgc95xdtk1vpbkys,1,98.7,51.6,2023-01-14T20:18:42.841Z,2023-01-16T12:40:43Z,3978467437,56,Center,3978467439,73,,3978467441,233,138,,,,,,,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477941,140,1,1,16,35,d0zdg647gvgc95xdtk1vpbkys,0,99.7,99.3,2023-01-14T20:19:11.583Z,2023-01-16T12:40:49Z,3981270429,178,,3978468635,213,4.4,3980029733,72,,3978468625,224,,3978468627,56,Center,3978468623,155,,3978468629,140,92.5,3978468633,212,28.2,6m2pk6odyb3atayt6u8cifahh,D. Tadić,3978468621,6,,3978468631,141,59.4,3978468619,2,,,,,,,,,,,,,,,,,,,,,,,
2497477945,139,12,1,16,36,4tic29sox7m39fy1ztgv0jsiq,1,7.5,41,2023-01-14T20:19:12.782Z,2023-01-16T12:40:58Z,3978468647,141,62.7,3978468643,56,Back,3978468649,212,28.6,3978468669,15,,3978468651,213,0.5,3981270481,178,,3978468645,140,30.8,,,,9qoc020keotb4s72a09zm5pzp,M. Sadílek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477971,141,1,1,16,39,d0zdg647gvgc95xdtk1vpbkys,1,66.4,42.8,2023-01-14T20:19:16.066Z,2023-01-16T12:41:02Z,3978468785,213,3.0,3978468777,56,Center,3978468781,141,45.4,3978468779,140,53.7,3981270497,178,,3978468783,212,13.5,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497477997,142,1,1,16,42,d0zdg647gvgc95xdtk1vpbkys,1,52.6,44.3,2023-01-14T20:19:18.520Z,2023-01-16T12:41:07Z,3978468933,213,3.0,3978468929,141,53.0,3978468927,140,19.0,3978468925,56,Back,3978468931,212,35.8,3981270519,178,,3980033955,1,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
