id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,assist,qualifier/18/value
2499656567,145,1,1,10,50,4tic29sox7m39fy1ztgv0jsiq,0,47.2,16.1,2023-01-22T13:42:59.599Z,2023-01-24T18:07:19Z,3989951567,286,,3989951561,236,,3989951531,213,0.8,3989951529,212,1.4,3989951525,140,48.1,3989951563,233,83,3989950405,56,Back,3989951527,141,17.6,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,3993393389,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656575,83,74,1,10,50,ccpscwdcm65czscrun048ecn5,1,52.6,88.3,2023-01-22T13:42:59.737Z,2023-01-24T18:08:23Z,3989951573,233,145,3989950433,56,Left,3993394417,178,,3989950435,285,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656587,84,1,1,10,52,ccpscwdcm65czscrun048ecn5,1,42.9,92.5,2023-01-22T13:43:01.619Z,2023-01-24T18:08:37Z,3990864199,213,3.9,3989950491,56,Back,3993395727,178,,3990864197,212,13.2,3990864193,140,34.0,3990864195,141,78.7,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656613,85,49,1,10,54,ccpscwdcm65czscrun048ecn5,1,31.5,79.7,2023-01-22T13:43:04.121Z,2023-01-24T18:08:46Z,,,,,,,,,,,,,,,,,,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656635,86,1,1,10,54,ccpscwdcm65czscrun048ecn5,1,31.5,79.7,2023-01-22T13:43:04.234Z,2023-01-24T18:08:51Z,3989950739,141,60.2,3989950737,140,24.0,3989950735,56,Back,3993396351,178,,3989950741,212,15.4,3989950743,213,4.2,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656683,87,1,1,10,59,ccpscwdcm65czscrun048ecn5,1,35.6,37,2023-01-22T13:43:09.434Z,2023-01-24T18:09:00Z,3989950955,140,43.9,3989950953,56,Back,3993396611,178,,3989950961,213,5.3,3989950957,141,19.4,3989950959,212,14.8,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656739,88,3,1,11,2,ccpscwdcm65czscrun048ecn5,1,43.5,39.6,2023-01-22T13:43:12.401Z,2023-01-24T18:10:43Z,3990864617,464,,3989951217,286,,3993400243,178,,3989951237,233,146,3989951215,56,Back,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656701,146,45,1,11,2,4tic29sox7m39fy1ztgv0jsiq,0,56.5,60.4,2023-01-22T13:43:12.401Z,2023-01-24T18:10:43Z,3989951259,233,88,3989951041,56,Center,3989951043,285,,,,,,,,,,,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656777,89,1,1,11,8,ccpscwdcm65czscrun048ecn5,1,62.4,69.3,2023-01-22T13:43:17.910Z,2023-01-24T18:10:49Z,3989951431,212,13.7,3993400483,178,,3989951433,213,1.1,3989951429,141,86.8,3989951427,140,68.8,3989951425,56,Left,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656805,90,1,1,11,12,ccpscwdcm65czscrun048ecn5,1,71.2,86.5,2023-01-22T13:43:21.609Z,2023-01-24T18:10:55Z,3993400695,178,,3989951547,140,88.5,3989951549,141,90.6,3989951551,212,18.4,3989951553,213,0.2,3989951545,56,Left,,,,,,,9uf4fsff2lpic3u0l7zpuqsid,A. Younes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656809,91,3,1,11,14,ccpscwdcm65czscrun048ecn5,0,89,91,2023-01-22T13:43:23.672Z,2023-01-24T18:11:06Z,3989951571,286,,3990865661,465,,3989951569,56,Left,3991025217,233,147,3993401071,178,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656813,147,7,1,11,14,4tic29sox7m39fy1ztgv0jsiq,1,11,9,2023-01-22T13:43:23.858Z,2023-01-24T18:11:10Z,3990865735,385,,3989951593,56,Back,3989951591,167,,3993401261,178,,3989951595,285,,3989951603,233,91,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656979,92,5,1,11,15,ccpscwdcm65czscrun048ecn5,1,92.6,101.2,2023-01-22T13:43:24.854Z,2023-01-24T18:11:13Z,3989952489,347,,3989952485,56,Left,3989952531,233,148,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499656815,148,5,1,11,15,4tic29sox7m39fy1ztgv0jsiq,0,7.4,-1.2,2023-01-22T13:43:24.854Z,2023-01-24T18:11:14Z,3989952547,233,92,3989951597,56,Back,3989951599,347,,,,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657031,93,1,1,11,39,ccpscwdcm65czscrun048ecn5,1,91,100,2023-01-22T13:43:48.920Z,2023-01-24T18:11:21Z,3989952747,141,60.0,3989952749,212,27.8,3989952743,56,Center,3989952741,107,,3989952751,213,4.7,3989952753,1,,3989952745,140,91.7,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657039,94,44,1,11,41,ccpscwdcm65czscrun048ecn5,1,91.1,61.6,2023-01-22T13:43:50.936Z,2023-01-24T19:12:11Z,3989952789,286,,3989952833,233,149,3989952785,56,Center,,,,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657023,149,44,1,11,41,4tic29sox7m39fy1ztgv0jsiq,0,8.9,38.4,2023-01-22T13:43:50.937Z,2023-01-24T18:11:26Z,3989952717,56,Back,3989952841,233,94,3989952719,285,,,,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657053,95,1,1,11,41,ccpscwdcm65czscrun048ecn5,0,91.6,61,2023-01-22T13:43:51Z,2023-01-24T19:12:12Z,3989952879,141,53.2,3989952881,212,5.3,3989952883,213,4.8,3989952877,140,92.0,3989952875,56,Center,3989952871,3,,3989952873,168,,3993401921,388,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657083,150,12,1,11,43,4tic29sox7m39fy1ztgv0jsiq,1,7.8,47.4,2023-01-22T13:43:53.015Z,2023-01-24T18:11:33Z,3989953007,56,Back,3989953009,140,22.1,3989953033,15,,3989953013,212,15.0,3989953011,141,46.4,3989953015,213,6.2,3993402061,388,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657091,96,13,1,11,43,ccpscwdcm65czscrun048ecn5,1,78.1,54.8,2023-01-22T13:43:53.454Z,2023-01-24T18:11:41Z,3989953059,18,,3989953727,230,98.1,3989953717,103,5.6,3989953715,102,62.0,3989953725,458,,3989964905,22,,3989953721,108,,3989953729,231,50.4,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,3989953471,72,,3989953719,215,3993402435,178,3989953713,73,3989953061,56,Center,3989953723,328,,,,,,,,,,,,,,,,,,,,,
2499657093,97,5,1,11,44,ccpscwdcm65czscrun048ecn5,0,101,54.1,2023-01-22T13:43:54.271Z,2023-01-24T18:11:54Z,3989953071,346,,3989957927,233,163,3989953069,56,Center,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657869,163,5,1,11,44,4tic29sox7m39fy1ztgv0jsiq,1,-1,45.9,2023-01-22T13:43:54.271Z,2023-01-24T18:11:54Z,3989957885,56,Back,3989957911,233,97,3989957887,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657263,151,1,1,11,58,4tic29sox7m39fy1ztgv0jsiq,1,4.8,40.6,2023-01-22T13:44:08.117Z,2023-01-24T18:11:59Z,3989954435,124,,3989953915,212,21.8,3989953913,141,60.8,3989953911,140,20.9,3989953917,213,0.7,3989954437,237,,3989953941,189,,3989953909,56,Back,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657291,152,1,1,12,4,4tic29sox7m39fy1ztgv0jsiq,1,25.4,49.4,2023-01-22T13:44:13.665Z,2023-01-24T18:12:03Z,3989954085,212,9.4,3989954083,141,39.7,3989954079,56,Back,3989954081,140,19.0,3993403153,178,,3989954087,213,3.9,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657299,153,1,1,12,6,4tic29sox7m39fy1ztgv0jsiq,1,19.2,39.7,2023-01-22T13:44:16.120Z,2023-01-24T18:12:09Z,3989954139,212,6.6,3989954137,141,38.5,3993403347,178,,3989954141,213,6.2,3989954135,140,25.4,3989954133,56,Back,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657333,154,1,1,12,7,4tic29sox7m39fy1ztgv0jsiq,1,25.4,38.5,2023-01-22T13:44:16.822Z,2023-01-24T18:12:12Z,3989954309,140,22.2,3989954317,212,20.5,3989954313,141,8.8,3989954303,56,Back,3989954321,213,4.5,3993403493,178,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657349,155,1,1,12,10,4tic29sox7m39fy1ztgv0jsiq,1,22,8,2023-01-22T13:44:20.234Z,2023-01-24T18:12:24Z,3989954399,56,Back,3989954411,213,6.0,3989954401,140,32.1,3989954403,141,3.8,3993403895,178,,3989954407,212,11.0,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657373,156,1,1,12,12,4tic29sox7m39fy1ztgv0jsiq,1,32.3,4.1,2023-01-22T13:44:22.259Z,2023-01-24T18:12:37Z,3989954557,140,37.8,3989954559,141,34.4,3993404373,178,,3989954563,213,1.3,3989954561,212,21.4,3989954555,56,Back,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657419,157,1,1,12,14,4tic29sox7m39fy1ztgv0jsiq,1,37.8,34.4,2023-01-22T13:44:23.792Z,2023-01-24T18:12:44Z,3989954805,212,18.8,3989954799,56,Back,3989954801,140,39.2,3989954803,141,62.0,3993404495,178,,3989954807,213,1.5,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657461,158,1,1,12,17,4tic29sox7m39fy1ztgv0jsiq,1,44.2,67.2,2023-01-22T13:44:26.919Z,2023-01-24T18:12:52Z,3989955033,140,75.8,3989955031,56,Left,3989955035,141,83.6,3989955041,1,,3989955037,212,35.0,3993404601,178,,3989956319,210,15,3989955039,213,0.3,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2499657467,159,15,1,12,22,4tic29sox7m39fy1ztgv0jsiq,1,80.8,74.3,2023-01-22T13:44:31.546Z,2023-01-24T18:12:53Z,3989956347,29,,3989955075,18,,3989956045,82,,3989956349,55,158,3989956355,103,19,3993404733,178,,3989956365,231,52.9,3989956361,147,70.2,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,3989955077,56,Center,3989956359,146,3989956051,233,3989956353,102,3989956363,230,98.2,3989970145,78,,84.1,98,50.5,3989956033,20,3989956357,215,3989955073,22,,,,,,,,,,,
2499657481,98,10,1,12,22,ccpscwdcm65czscrun048ecn5,1,15.8,31,2023-01-22T13:44:31.607Z,2023-01-24T18:13:39Z,3989956085,233,159,3989955145,94,,3993406445,178,,3989955147,56,Back,,,,,,,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657527,160,1,1,12,24,4tic29sox7m39fy1ztgv0jsiq,1,89.1,40.3,2023-01-22T13:44:33.983Z,2023-01-24T18:13:50Z,3989955371,213,2.8,3989955369,212,5.8,3989955367,141,43.0,3993406593,178,,3989955893,154,,3989955891,210,13,3989955363,56,Center,3989955365,140,83.9,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2499657529,161,13,1,12,25,4tic29sox7m39fy1ztgv0jsiq,1,83.9,43,2023-01-22T13:44:34.882Z,2023-01-24T18:13:50Z,3989955919,328,,3989955603,20,,3989955909,103,11.1,3989955379,17,,3989955899,154,,3989955913,215,,3993406767,178,,3989955895,83,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,3989955927,231,49.6,3989955377,22,3989955381,56,3989955905,102,3989955925,230,98.4,3989955901,55,,,Center,58.2,3989955897,29,,,,,160,,,,,,,,,,
2499657531,99,5,1,12,26,ccpscwdcm65czscrun048ecn5,1,-1.2,35.8,2023-01-22T13:44:35.982Z,2023-01-24T18:14:01Z,3989955389,56,Back,3989955473,233,162,3989955391,346,,,,,,,,,,,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657539,162,5,1,12,26,4tic29sox7m39fy1ztgv0jsiq,0,101.2,64.2,2023-01-22T13:44:35.982Z,2023-01-24T18:14:00Z,3989955493,233,99,3989955429,346,,3989955427,56,Center,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657925,100,1,1,13,10,ccpscwdcm65czscrun048ecn5,0,5.3,41.6,2023-01-22T13:45:20.123Z,2023-01-24T18:14:10Z,3989957665,1,,3989957661,212,75.9,3989957663,213,6.1,3989957655,56,Right,3989957653,124,,3989957659,141,15.9,3989957657,140,75.6,3989957667,74,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657923,164,49,1,13,14,4tic29sox7m39fy1ztgv0jsiq,1,25.9,88.7,2023-01-22T13:45:23.877Z,2023-01-24T18:14:17Z,,,,,,,,,,,,,,,,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499657993,165,1,1,13,15,4tic29sox7m39fy1ztgv0jsiq,1,23.7,86,2023-01-22T13:45:25.189Z,2023-01-24T18:14:21Z,3989958009,213,4.9,3989957999,196,,3989958003,140,34.1,3993407855,178,,3989958007,212,50.6,3989957997,155,,3989958011,1,,3989958005,141,13.4,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,3989958001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658041,166,1,1,13,20,4tic29sox7m39fy1ztgv0jsiq,1,38.7,14.3,2023-01-22T13:45:30.237Z,2023-01-24T18:14:26Z,3989958325,141,19.6,3989958321,140,51.9,3989958329,212,14.3,3989958331,213,0.3,3989958319,56,Right,3993407997,178,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658075,101,45,1,13,24,ccpscwdcm65czscrun048ecn5,0,54.3,86.6,2023-01-22T13:45:34.045Z,2023-01-24T18:14:51Z,3989958501,56,Left,3989958503,285,,3989958541,233,167,,,,,,,,,,,,,,,,9uf4fsff2lpic3u0l7zpuqsid,A. Younes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658069,167,3,1,13,24,4tic29sox7m39fy1ztgv0jsiq,1,45.7,13.4,2023-01-22T13:45:34.045Z,2023-01-24T18:14:51Z,3989958479,286,,3989958477,56,Back,3989958517,233,101,3990872333,464,,3993408913,178,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658105,168,1,1,13,26,4tic29sox7m39fy1ztgv0jsiq,1,40.2,21.2,2023-01-22T13:45:36.004Z,2023-01-24T18:14:54Z,3989958713,212,30.9,3989958711,141,64.8,3989958715,213,1.9,3993408987,178,,3989958707,56,Back,3989958709,140,31.8,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658123,169,1,1,13,32,4tic29sox7m39fy1ztgv0jsiq,1,38.9,64.1,2023-01-22T13:45:41.478Z,2023-01-24T18:15:04Z,3993409195,178,,3989958817,213,5.4,3989958809,56,Back,3989958813,141,49.9,3989958811,140,46.4,3989958815,212,12.5,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658173,170,1,1,13,34,4tic29sox7m39fy1ztgv0jsiq,1,44.6,55.2,2023-01-22T13:45:43.995Z,2023-01-24T18:15:09Z,3993409389,178,,3989959023,141,90.2,3989959031,213,1.6,3989959017,56,Back,3989959019,140,43.5,3989959027,212,23.8,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658201,171,1,1,13,38,4tic29sox7m39fy1ztgv0jsiq,1,39.5,84.8,2023-01-22T13:45:48.140Z,2023-01-24T18:15:14Z,3989959215,196,,3989959221,141,10.9,3989959225,213,4.8,3993409539,178,,3989959227,1,,3989959217,56,Back,3989959213,155,,3989959223,212,50.5,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,3989959219,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658203,172,61,1,13,41,4tic29sox7m39fy1ztgv0jsiq,0,44,10.9,2023-01-22T13:45:50.788Z,2023-01-24T18:15:36Z,3993410235,388,,3989959231,56,Back,,,,,,,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658229,102,5,1,13,42,ccpscwdcm65czscrun048ecn5,1,54.3,101.4,2023-01-22T13:45:51.738Z,2023-01-24T18:15:39Z,3989959389,347,,3989959439,233,173,3989959385,56,Left,,,,,,,,,,,,,,,,9uf4fsff2lpic3u0l7zpuqsid,A. Younes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658211,173,5,1,13,42,4tic29sox7m39fy1ztgv0jsiq,0,45.7,-1.4,2023-01-22T13:45:51.738Z,2023-01-24T18:15:40Z,3989959449,233,102,3989959271,347,,3989959269,56,Back,,,,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658271,103,1,1,13,46,ccpscwdcm65czscrun048ecn5,1,52.3,100,2023-01-22T13:45:56.188Z,2023-01-24T18:15:46Z,3989959589,213,4.4,3989959587,212,5.1,3989959585,141,94.1,3989959581,56,Left,3989959579,107,,3989959583,140,51.0,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658319,104,1,1,13,50,ccpscwdcm65czscrun048ecn5,1,42.3,87.8,2023-01-22T13:46:00.138Z,2023-01-24T18:15:55Z,3989959797,213,3.6,3993410867,178,,3989959789,56,Back,3989959795,212,24.7,3989959791,140,21.5,3989959793,141,70.9,,,,,,,9uf4fsff2lpic3u0l7zpuqsid,A. Younes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658337,105,1,1,13,53,ccpscwdcm65czscrun048ecn5,1,19.3,70.3,2023-01-22T13:46:03.007Z,2023-01-24T18:15:59Z,3989959871,212,20.8,3989959873,213,4.0,3989959869,141,47.6,3989959867,140,6.0,3989959865,56,Back,3993410975,178,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658371,106,1,1,13,55,ccpscwdcm65czscrun048ecn5,1,6.8,47.5,2023-01-22T13:46:04.994Z,2023-01-24T18:16:05Z,3989960057,56,Back,3993411065,178,,3989960059,140,17.2,3989960067,1,,3989960063,212,32.7,3989960061,141,2.2,3989960065,213,5.1,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658409,107,1,1,13,58,ccpscwdcm65czscrun048ecn5,0,20.6,2,2023-01-22T13:46:08.405Z,2023-01-24T18:16:12Z,3989960259,155,,3989960271,1,,3989960267,212,48.2,3989960269,213,0.6,3989960263,140,57.5,3989960261,56,Center,3993411191,178,,3989960265,141,44.2,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658433,174,1,1,14,2,4tic29sox7m39fy1ztgv0jsiq,1,43.6,51.2,2023-01-22T13:46:11.918Z,2023-01-24T18:17:07Z,3989960409,141,62.4,3989960407,140,42.8,3993412797,388,,3989960405,56,Back,3989960403,3,,3989960411,212,7.7,3989960413,213,1.7,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658439,175,49,1,14,4,4tic29sox7m39fy1ztgv0jsiq,1,42,62.1,2023-01-22T13:46:13.953Z,2023-01-24T18:17:11Z,,,,,,,,,,,,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658491,176,1,1,14,7,4tic29sox7m39fy1ztgv0jsiq,1,42.7,62.9,2023-01-22T13:46:16.836Z,2023-01-24T18:17:13Z,3989960669,140,41.2,3989960675,141,77.6,3989960679,212,10.1,3993412979,178,,3989960665,56,Back,3989960683,213,1.7,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658549,177,1,1,14,9,4tic29sox7m39fy1ztgv0jsiq,1,40.7,76.7,2023-01-22T13:46:19.134Z,2023-01-24T18:17:17Z,3993413069,178,,3989960899,212,11.3,3989960897,141,60.9,3989960903,213,4.4,3989960889,56,Back,3989960893,140,37.5,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658603,178,1,1,14,14,4tic29sox7m39fy1ztgv0jsiq,1,44.7,54.9,2023-01-22T13:46:24.308Z,2023-01-24T18:17:20Z,3989961163,213,2.3,3989961161,212,10.0,3993413177,178,,3989961155,56,Back,3989961157,140,38.7,3989961159,141,66.3,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658625,179,1,1,14,20,4tic29sox7m39fy1ztgv0jsiq,1,40.7,62.9,2023-01-22T13:46:30.416Z,2023-01-24T18:17:22Z,3993413257,178,,3989961275,212,16.0,3989961269,56,Back,3989961273,141,39.4,3989961271,140,40.7,3989961277,213,4.7,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658659,180,1,1,14,23,4tic29sox7m39fy1ztgv0jsiq,1,41.7,37.4,2023-01-22T13:46:32.948Z,2023-01-24T18:17:24Z,3989961429,140,42.6,3989961427,56,Back,3989961435,213,4.8,3989961431,141,11.2,3989961433,212,17.8,3993413335,178,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658701,181,1,1,14,25,4tic29sox7m39fy1ztgv0jsiq,1,41.9,11,2023-01-22T13:46:35.335Z,2023-01-24T18:17:26Z,3989961673,56,Back,3989961675,140,15.5,3989961679,212,33.4,3989961681,213,2.5,3993413371,178,,3989961683,1,,3989961677,141,38.5,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658779,182,1,1,14,29,4tic29sox7m39fy1ztgv0jsiq,1,15.7,38.2,2023-01-22T13:46:39.441Z,2023-01-24T18:17:29Z,3989962109,212,20.3,3989962107,141,65.7,3989962111,213,1.2,3993413503,178,,3989962103,56,Back,3989962105,140,23.2,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499658813,183,1,1,14,36,4tic29sox7m39fy1ztgv0jsiq,1,28.7,61.1,2023-01-22T13:46:45.885Z,2023-01-24T18:17:31Z,3989962259,141,44.6,3989962257,140,26.4,3989962255,56,Back,3989962261,212,11.5,3993413533,178,,3989962263,213,4.5,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
