id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,assist,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2512919397,167,49,1,17,17,4tic29sox7m39fy1ztgv0jsiq,1,31.4,72.1,2023-02-26T16:05:08.565Z,2023-02-28T14:03:09Z,,,,,,,,,,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919407,168,1,1,17,18,4tic29sox7m39fy1ztgv0jsiq,1,31.4,72.1,2023-02-26T16:05:09.339Z,2023-02-28T14:03:15Z,4059641841,56,Back,4059641847,212,9.0,4059641849,213,1.5,4063488175,178,,4059641845,141,85.3,4059641843,140,32.0,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919433,169,1,1,17,20,4tic29sox7m39fy1ztgv0jsiq,1,32,85.3,2023-02-26T16:05:11.556Z,2023-02-28T14:03:23Z,4059641977,140,33.3,4059641987,212,24.2,4059641991,213,4.8,4059641973,56,Back,4059641983,141,49.7,4063488367,178,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919473,170,1,1,17,24,4tic29sox7m39fy1ztgv0jsiq,0,31.6,42.1,2023-02-26T16:05:14.749Z,2023-02-28T14:03:31Z,4063488785,178,,4059642139,155,,4059642151,1,,4059642145,141,28.3,4059642143,140,67.5,4059642149,213,6.0,4059642141,56,Center,4059642147,212,38.8,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919499,145,1,1,17,26,24fvcruwqrqvqa3aonf8c3zuy,1,30.2,58.4,2023-02-26T16:05:17.645Z,2023-02-28T14:03:37Z,4059642267,3,,4059642275,212,15.4,4059642273,141,76.0,4063488975,388,,4059642269,56,Back,4059642271,140,39.4,4059642277,213,0.9,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919507,146,1,1,17,29,24fvcruwqrqvqa3aonf8c3zuy,1,36.8,73.5,2023-02-26T16:05:19.853Z,2023-02-28T14:03:45Z,4059642313,212,16.7,4059642315,213,5.2,4059642305,3,,4063489167,178,,4059642309,140,43.6,4059642307,56,Back,4059642311,141,51.3,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919509,147,49,1,17,30,24fvcruwqrqvqa3aonf8c3zuy,1,43.4,51.2,2023-02-26T16:05:20.922Z,2023-02-28T14:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919631,148,1,1,17,32,24fvcruwqrqvqa3aonf8c3zuy,1,36.3,37.1,2023-02-26T16:05:22.856Z,2023-02-28T14:04:07Z,4059642949,56,Right,4059642955,141,5.2,4059642953,140,61.3,4063489931,178,,4059642957,212,34.1,4059642959,213,5.6,4059642961,1,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513135657,755,61,1,17,36,24fvcruwqrqvqa3aonf8c3zuy,0,55.6,4.6,2023-02-26T16:05:27.463Z,2023-02-28T14:04:38Z,4060832301,56,Right,4063490997,178,,,,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919757,172,4,1,17,37,4tic29sox7m39fy1ztgv0jsiq,1,49.9,95.8,2023-02-26T16:05:27.866Z,2023-02-28T14:05:26Z,4059646731,233,149,4059643605,10,,4059643609,152,,4059643611,286,,4059643607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919633,149,4,1,17,37,24fvcruwqrqvqa3aonf8c3zuy,0,50.1,4.2,2023-02-26T16:05:27.867Z,2023-02-28T14:05:25Z,4059646759,233,172,4059643595,10,,4063492449,178,,4059642965,56,Right,4059643601,285,,4059643597,152,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919751,171,43,1,17,40,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-02-26T16:05:30.781Z,2023-02-26T16:05:45Z,4059643645,233,150,4059643589,347,0,4059643671,144,5,4059643585,56,Back,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919647,150,43,1,17,42,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2023-02-26T16:05:33.139Z,2023-02-26T16:05:46Z,4059643023,347,0,4059643707,144,5,4059643021,56,Right,4059643685,233,171,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919829,173,1,1,17,56,4tic29sox7m39fy1ztgv0jsiq,1,52.8,97.4,2023-02-26T16:05:47.038Z,2023-02-28T14:05:33Z,4059643955,141,80.6,4063492687,178,,4059643953,140,38.4,4059643949,152,,4059643947,5,,4059643951,56,Back,4059643957,212,19.0,4059643959,213,3.8,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919855,174,1,1,17,59,4tic29sox7m39fy1ztgv0jsiq,1,37.4,69.1,2023-02-26T16:05:49.799Z,2023-02-28T14:05:37Z,4059644079,56,Back,4059644087,213,4.6,4063492799,178,,4059644081,140,35.7,4059644083,141,35.8,4059644085,212,22.7,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919907,175,1,1,18,4,4tic29sox7m39fy1ztgv0jsiq,1,38.1,35.1,2023-02-26T16:05:54.779Z,2023-02-28T14:05:43Z,4059644353,212,18.7,4059644355,213,1.5,4059644349,140,40.0,4059644347,56,Back,4059644351,141,62.4,4063492983,178,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919951,176,1,1,18,7,4tic29sox7m39fy1ztgv0jsiq,1,42.5,61.2,2023-02-26T16:05:58.387Z,2023-02-28T14:05:50Z,4059644585,141,34.8,4059644583,140,44.9,4059644587,212,18.1,4059644581,56,Back,4063493293,178,,4059644589,213,4.9,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919969,177,1,1,18,12,4tic29sox7m39fy1ztgv0jsiq,1,43.5,34.9,2023-02-26T16:06:02.764Z,2023-02-28T14:05:59Z,4059644675,141,55.2,4059644673,140,42.4,4059644679,213,1.7,4063493581,178,,4059644671,56,Back,4059644677,212,13.9,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919995,178,1,1,18,13,4tic29sox7m39fy1ztgv0jsiq,1,42.4,55.2,2023-02-26T16:06:04.560Z,2023-02-28T14:06:14Z,4059644795,141,54.2,4059644793,140,50.9,4063493983,178,,4059644801,213,6.2,4059644791,56,Center,4059644797,212,9.0,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920063,179,1,1,18,17,4tic29sox7m39fy1ztgv0jsiq,1,51.7,59.9,2023-02-26T16:06:07.704Z,2023-02-28T14:06:22Z,4059645115,141,87.7,4059645113,140,47.1,4059645111,56,Back,4059645117,212,19.5,4063494211,178,,4059645119,213,1.8,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920105,180,1,1,18,23,4tic29sox7m39fy1ztgv0jsiq,1,53.7,59.7,2023-02-26T16:06:14.176Z,2023-02-28T14:06:50Z,4059645289,213,2.9,4059645287,212,12.4,4063495131,178,,4059645281,56,Back,4059645285,141,64.0,4059645283,140,42.2,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920173,181,1,1,18,27,4tic29sox7m39fy1ztgv0jsiq,1,46.7,57.2,2023-02-26T16:06:17.966Z,2023-02-28T14:06:55Z,4059645587,212,8.5,4059645581,56,Center,4059645589,213,0.8,4063495313,178,,4059645583,140,52.2,4059645585,141,66.4,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920213,182,1,1,18,33,4tic29sox7m39fy1ztgv0jsiq,1,56.4,65.4,2023-02-26T16:06:23.924Z,2023-02-28T14:07:01Z,4059645861,141,16.1,4059645867,1,,4063495509,178,,4059645857,140,44.3,4059645863,212,35.9,4059645865,213,4.4,4059645853,56,Back,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920237,183,1,1,18,38,4tic29sox7m39fy1ztgv0jsiq,1,44.1,16.1,2023-02-26T16:06:29.420Z,2023-02-28T14:07:05Z,4059645973,140,53.7,4063495669,178,,4059645975,141,52.5,4059645979,213,1.2,4059645977,212,26.7,4059645971,56,Center,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920257,184,1,1,18,41,4tic29sox7m39fy1ztgv0jsiq,1,52.3,53.1,2023-02-26T16:06:32.582Z,2023-02-28T14:07:11Z,4059646127,56,Center,4059646129,140,59.5,4063495829,178,,4059646133,212,12.1,4059646135,213,5.4,4059646131,141,39.2,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920275,185,1,1,18,44,4tic29sox7m39fy1ztgv0jsiq,1,53.9,47.2,2023-02-26T16:06:34.962Z,2023-02-28T14:07:16Z,4063495939,178,,4059646241,140,44.5,4059646247,213,3.4,4059646239,56,Back,4059646245,212,10.2,4059646243,141,43.4,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920295,186,1,1,18,47,4tic29sox7m39fy1ztgv0jsiq,0,44.2,33,2023-02-26T16:06:38.280Z,2023-02-28T14:07:23Z,4059646343,140,70.6,4059646345,141,6.4,4059646351,1,,4059646339,155,,4059646341,56,Right,4059646347,212,33.1,4059646349,213,5.7,4063496133,178,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920311,151,12,1,18,50,24fvcruwqrqvqa3aonf8c3zuy,1,19.3,93,2023-02-26T16:06:40.666Z,2023-02-28T14:07:32Z,4059646539,15,,4059646451,213,1.5,4059646445,140,19.7,4059646443,56,Back,4063496243,388,,4059646521,167,,4059646449,212,6.1,4059646447,141,100.0,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920315,152,5,1,18,50,24fvcruwqrqvqa3aonf8c3zuy,0,23.6,101.6,2023-02-26T16:06:41.496Z,2023-02-28T14:07:37Z,4059646503,347,,4059646501,56,Back,4059647327,233,187,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920453,187,5,1,18,50,4tic29sox7m39fy1ztgv0jsiq,1,76.4,-1.6,2023-02-26T16:06:41.496Z,2023-02-28T14:07:37Z,4059647303,233,152,4059647297,347,,4059647295,56,Right,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920463,188,43,1,19,5,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-02-26T16:06:56.517Z,2023-02-26T16:07:01Z,4059647357,56,Right,4059647639,144,1,4059647361,141,5.2,4059647359,140,85.7,4059647355,107,0,4059647365,213,0.4,4059647363,212,10.2,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920643,153,57,1,19,7,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2023-02-26T16:06:57.731Z,2023-02-28T14:08:03Z,4059648369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920535,189,57,1,19,7,4tic29sox7m39fy1ztgv0jsiq,0,0,0,2023-02-26T16:06:57.731Z,2023-02-28T14:08:03Z,4059647753,56,Right,,,,,,,,,,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920743,154,1,1,19,31,24fvcruwqrqvqa3aonf8c3zuy,1,25.5,100,2023-02-26T16:07:22.253Z,2023-02-28T14:08:07Z,4059648929,1,,4059648915,140,48.7,4059648919,141,90.5,4059648925,213,6.0,4059648923,212,25.6,4059648907,107,,4059648911,56,Back,,,,c6ip6gwp8yvchd1n3dv42go9,Mauro Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920755,155,1,1,19,33,24fvcruwqrqvqa3aonf8c3zuy,0,46,91.7,2023-02-26T16:07:23.980Z,2023-02-28T14:08:12Z,4059648969,140,57.0,4059648975,213,6.1,4059648973,212,11.8,4059648967,56,Left,4059648971,141,88.3,4059648965,168,,4059648963,3,,4063497303,388,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920757,190,49,1,19,34,4tic29sox7m39fy1ztgv0jsiq,1,34,12.5,2023-02-26T16:07:24.765Z,2023-02-28T14:08:18Z,,,,,,,,,,,,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920811,191,1,1,19,35,4tic29sox7m39fy1ztgv0jsiq,1,31.4,17,2023-02-26T16:07:26.332Z,2023-02-28T14:08:23Z,4059649221,141,45.5,4059649217,56,Back,4059649223,212,28.0,4059649225,213,2.4,4059649219,140,12.2,4063497655,178,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920847,192,1,1,19,39,4tic29sox7m39fy1ztgv0jsiq,1,11.7,45.2,2023-02-26T16:07:30.110Z,2023-02-28T14:08:29Z,4059649415,140,21.9,4059649427,213,0.5,4059649411,56,Back,4059649423,212,12.4,4059649419,141,54.3,4063497793,178,,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920873,193,1,1,19,43,4tic29sox7m39fy1ztgv0jsiq,1,21.9,54.3,2023-02-26T16:07:33.816Z,2023-02-28T14:08:35Z,4059649593,213,0.8,4059649585,56,Back,4059649589,141,64.8,4059649591,212,9.9,4063497963,178,,4059649587,140,28.4,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920919,194,1,1,19,45,4tic29sox7m39fy1ztgv0jsiq,1,31.7,59.9,2023-02-26T16:07:36.242Z,2023-02-28T14:08:39Z,4059649787,56,Back,4059649791,141,14.1,4059649789,140,30.6,4063498167,178,,4059649793,212,31.2,4059649795,213,4.7,,,,,,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920933,195,1,1,19,49,4tic29sox7m39fy1ztgv0jsiq,0,38.2,12.8,2023-02-26T16:07:39.846Z,2023-02-28T14:08:44Z,4059649875,56,Center,4059649885,1,,4059649873,155,,4059649883,213,0.2,4059649877,140,92.3,4063498313,178,,4059649881,212,58.2,4059649879,141,31.3,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920939,156,52,1,19,52,24fvcruwqrqvqa3aonf8c3zuy,1,7.3,70.5,2023-02-26T16:07:43.361Z,2023-02-28T14:08:48Z,4060844973,377,,4063498451,178,,,,,,,,,,,,,,,,,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921157,157,1,1,20,6,24fvcruwqrqvqa3aonf8c3zuy,1,10.4,47.8,2023-02-26T16:07:56.985Z,2023-02-28T14:08:51Z,4059651019,123,,4059651023,140,13.5,4059651025,141,27.0,4059651029,213,4.9,4063498539,178,,4059651021,56,Back,4060845507,189,,4059651027,212,14.5,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921173,158,1,1,20,8,24fvcruwqrqvqa3aonf8c3zuy,0,23.2,20.1,2023-02-26T16:07:59.122Z,2023-02-28T14:08:56Z,4059651121,155,,4059651127,141,50.6,4059651129,212,36.9,4059651133,1,,4059651123,56,Center,4059651125,140,52.3,4063498687,178,,4059651131,213,0.6,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921193,196,1,1,20,11,4tic29sox7m39fy1ztgv0jsiq,1,42.9,49.7,2023-02-26T16:08:01.966Z,2023-02-28T14:09:04Z,4059651267,213,0.0,4059651261,140,48.4,4059651259,56,Back,4059651257,3,,4059651263,141,49.9,4059651265,212,5.8,4063498915,178,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921199,197,49,1,20,11,4tic29sox7m39fy1ztgv0jsiq,1,53.2,49.3,2023-02-26T16:08:02.662Z,2023-02-28T14:09:16Z,,,,,,,,,,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921213,198,1,1,20,12,4tic29sox7m39fy1ztgv0jsiq,1,53.2,49.3,2023-02-26T16:08:03.342Z,2023-02-28T14:09:21Z,4063499425,178,,4059651343,140,55.3,4059651345,141,34.2,4059651349,213,4.9,4059651347,212,10.5,4059651341,56,Center,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921249,199,1,1,20,15,4tic29sox7m39fy1ztgv0jsiq,1,54.5,29.8,2023-02-26T16:08:05.700Z,2023-02-28T14:09:26Z,4059651583,140,63.9,4059651585,141,13.8,4063499533,178,,4059651581,56,Right,4059651587,212,14.7,4059651589,213,5.4,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921263,200,1,1,20,21,4tic29sox7m39fy1ztgv0jsiq,0,75.4,27.9,2023-02-26T16:08:11.987Z,2023-02-28T14:09:32Z,4059651657,140,88.6,4059651655,56,Center,4063499703,178,,4059651659,141,28.2,4059651663,213,0.0,4059651661,212,13.9,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921275,159,49,1,20,22,24fvcruwqrqvqa3aonf8c3zuy,1,10.5,73.5,2023-02-26T16:08:12.790Z,2023-02-28T14:09:38Z,,,,,,,,,,,,,,,,,,,,,,,,,c6ip6gwp8yvchd1n3dv42go9,Mauro Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921317,160,1,1,20,22,24fvcruwqrqvqa3aonf8c3zuy,1,13.9,75.3,2023-02-26T16:08:13.576Z,2023-02-28T14:09:42Z,4063499997,178,,4059651967,213,0.6,4059651961,140,24.8,4059651959,56,Back,4059651963,141,87.1,4059651965,212,14.0,,,,,,,c6ip6gwp8yvchd1n3dv42go9,Mauro Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921361,161,1,1,20,26,24fvcruwqrqvqa3aonf8c3zuy,0,36.3,90.9,2023-02-26T16:08:17.590Z,2023-02-28T14:09:49Z,4059652199,56,Center,4059652205,141,68.8,4059652209,213,6.0,4063500261,178,,4059652201,140,84.4,4059652211,1,,4059652207,212,52.7,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921401,201,52,1,20,31,4tic29sox7m39fy1ztgv0jsiq,1,10,25.6,2023-02-26T16:08:22.167Z,2023-02-28T14:09:53Z,4060847109,376,,4063500415,178,,,,,,,,,,,,,,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921445,202,1,1,20,33,4tic29sox7m39fy1ztgv0jsiq,1,14.1,28.2,2023-02-26T16:08:23.826Z,2023-02-28T14:09:59Z,4059652649,140,21.4,4059652653,212,13.5,4059652655,213,1.0,4059652647,56,Back,4059652651,141,44.6,4059652645,123,,4063500607,178,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921457,203,1,1,20,37,4tic29sox7m39fy1ztgv0jsiq,1,23.5,46.9,2023-02-26T16:08:27.875Z,2023-02-28T14:10:03Z,4059652709,213,0.0,4059652707,212,11.6,4059652701,56,Back,4060847349,189,,4063500749,178,,4059652705,141,47.3,4059652703,140,34.5,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921473,204,1,1,20,37,4tic29sox7m39fy1ztgv0jsiq,1,34.4,47.3,2023-02-26T16:08:28.613Z,2023-02-28T14:10:06Z,4059652795,140,46.7,4059652793,56,Back,4063500907,178,,4059652801,213,0.7,4059652797,141,64.6,4059652799,212,17.5,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921521,205,1,1,20,40,4tic29sox7m39fy1ztgv0jsiq,1,57.9,73.2,2023-02-26T16:08:31.302Z,2023-02-28T14:10:13Z,4059653063,212,20.6,4059653065,213,0.9,4059653057,56,Left,4063501111,178,,4059653061,141,97.2,4059653059,140,69.8,,,,,,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921527,206,1,1,20,46,4tic29sox7m39fy1ztgv0jsiq,0,81.1,83.3,2023-02-26T16:08:37.062Z,2023-02-28T14:10:19Z,4060847821,223,,4059653099,155,,4059653109,213,5.2,4063501301,178,,4059653107,212,23.1,4059653101,56,Center,4059653097,2,,4060847823,20,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,4059653105,141,53.8,4059653103,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921533,162,12,1,20,47,24fvcruwqrqvqa3aonf8c3zuy,1,7.4,43.1,2023-02-26T16:08:37.930Z,2023-02-28T14:10:30Z,4063501643,388,,4059653145,56,Back,4059653159,15,,4059653151,212,13.6,4059653147,140,11.7,4059653149,141,24.3,4059653153,213,5.1,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921597,163,12,1,20,48,24fvcruwqrqvqa3aonf8c3zuy,1,12.2,24.3,2023-02-26T16:08:38.949Z,2023-02-28T14:10:37Z,4063501869,178,,4059653457,212,22.4,4059653451,56,Back,4059653455,141,40.4,4059653453,140,30.8,4059653459,213,0.5,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921605,164,4,1,20,51,24fvcruwqrqvqa3aonf8c3zuy,1,32.8,42.3,2023-02-26T16:08:41.987Z,2023-02-28T14:10:48Z,4059653485,56,Back,4059653483,294,,4059653487,152,,4059653481,13,,4059653505,233,207,4059653489,285,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921583,207,4,1,20,51,4tic29sox7m39fy1ztgv0jsiq,0,67.2,57.7,2023-02-26T16:08:41.988Z,2023-02-28T14:10:47Z,4059653539,286,,4059653371,294,,4059653369,13,,4059653375,152,,4063502317,178,,4059653373,56,Center,4059653541,233,164,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921913,165,1,1,21,18,24fvcruwqrqvqa3aonf8c3zuy,1,32.2,41.5,2023-02-26T16:09:09.234Z,2023-02-28T14:10:52Z,4059654959,140,44.0,4059654967,212,12.8,4059654957,56,Back,4063502565,178,,4059654963,141,46.2,4059654955,152,,4059654953,5,,4059654971,213,0.3,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921925,166,1,1,21,19,24fvcruwqrqvqa3aonf8c3zuy,1,43.9,45.6,2023-02-26T16:09:10.088Z,2023-02-28T14:10:57Z,4059655013,140,31.1,4059655015,141,38.2,4063502763,178,,4059655017,212,14.4,4059655011,56,Back,4059655019,213,3.5,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512921975,167,1,1,21,21,24fvcruwqrqvqa3aonf8c3zuy,1,31.2,35.1,2023-02-26T16:09:12.341Z,2023-02-28T14:11:02Z,4059655289,213,2.6,4059655287,212,21.2,4059655281,56,Back,4063502921,178,,4059655283,140,13.4,4059655285,141,49.9,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
