id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2471707339,485,44,2,49,43,6g9qrm72224jrk6tkxxxi8a9n,0,41.2,92,2022-10-14T19:08:01.537Z,2022-10-14T19:08:03Z,3842589243,56,Back,3842589445,233,486,3842589245,285,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707381,487,1,2,49,44,3t0vjqtxc8wpjzv82i3oi2ova,1,56.7,13.5,2022-10-14T19:08:02.656Z,2022-10-14T19:08:03Z,3842589479,56,Right,3842589483,141,13.1,3842589487,213,6.3,3842589477,168,,3842589481,140,66.4,3842589485,212,10.2,3842589475,3,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707383,488,61,2,49,45,3t0vjqtxc8wpjzv82i3oi2ova,0,66.4,13.1,2022-10-14T19:08:03.761Z,2022-10-14T19:08:04Z,3842589495,56,Right,,,,,,,,,,,,,,,,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707411,486,12,2,49,46,6g9qrm72224jrk6tkxxxi8a9n,1,32.2,88,2022-10-14T19:08:04.770Z,2022-10-14T19:08:09Z,3842589631,56,Back,3842589673,167,,3842589643,213,0.6,3842589641,212,15.7,3842589633,140,44.4,3842589637,141,100.0,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707415,487,5,2,49,47,6g9qrm72224jrk6tkxxxi8a9n,0,45.1,101.7,2022-10-14T19:08:05.459Z,2022-10-14T19:08:08Z,3842589655,347,,3842589653,56,Back,3842589795,233,489,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707435,489,5,2,49,47,3t0vjqtxc8wpjzv82i3oi2ova,1,54.9,-1.7,2022-10-14T19:08:05.459Z,2022-10-14T19:08:36Z,3842589751,347,,3842589749,56,Right,3842589775,233,487,,,,,,,,,,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707485,490,1,2,49,51,3t0vjqtxc8wpjzv82i3oi2ova,1,58.5,0,2022-10-14T19:08:09.480Z,2022-10-14T19:08:10Z,3842590065,107,,3842590073,212,11.4,3842590067,56,Right,3842590071,141,13.7,3842590069,140,53.7,3842590075,213,2.0,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707515,491,1,2,49,52,3t0vjqtxc8wpjzv82i3oi2ova,1,53.7,13.7,2022-10-14T19:08:10.336Z,2022-10-14T19:08:11Z,3842590221,212,6.2,3842590219,141,4.7,3842590223,213,4.8,3842590215,56,Right,3842590217,140,54.5,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707529,492,1,2,49,53,3t0vjqtxc8wpjzv82i3oi2ova,0,54.5,4.7,2022-10-14T19:08:11.616Z,2022-10-14T19:08:14Z,3842590285,56,Right,3842590287,140,62.8,3842590297,213,0.8,3842590293,212,12.0,3842590289,141,16.8,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707539,488,49,2,49,54,6g9qrm72224jrk6tkxxxi8a9n,1,31.5,83.9,2022-10-14T19:08:12.481Z,2022-10-14T19:08:12Z,,,,,,,,,,,,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707597,489,4,2,49,56,6g9qrm72224jrk6tkxxxi8a9n,1,38.8,86,2022-10-14T19:08:14.791Z,2022-10-14T19:08:17Z,3842590661,152,,3842590655,13,,3842590733,233,493,3842590657,294,,3842590663,286,,3842590659,56,Back,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707599,493,4,2,49,56,3t0vjqtxc8wpjzv82i3oi2ova,0,61.2,14,2022-10-14T19:08:14.792Z,2022-10-14T19:08:17Z,3842590669,56,Right,3842590667,294,,3842590671,152,,3842590673,285,,3842590761,233,489,3842590665,13,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707833,490,1,2,50,16,6g9qrm72224jrk6tkxxxi8a9n,1,38.1,88.1,2022-10-14T19:08:34.704Z,2022-10-14T19:08:35Z,3842592119,56,Back,3842592117,152,,3842592123,141,60.3,3842592127,213,4.3,3842592121,140,30.5,3842592115,5,,3842592125,212,20.5,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707961,491,1,2,50,17,6g9qrm72224jrk6tkxxxi8a9n,1,30.5,60.3,2022-10-14T19:08:35.648Z,2022-10-14T19:08:42Z,3842592745,56,Back,3842592753,213,4.7,3842592747,140,29.6,3842592751,212,18.3,3842592749,141,33.4,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707965,492,3,2,50,24,6g9qrm72224jrk6tkxxxi8a9n,0,52,15,2022-10-14T19:08:42.352Z,2022-10-14T19:08:44Z,3842592883,233,494,3842592767,56,Right,3842592769,286,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707973,494,7,2,50,24,3t0vjqtxc8wpjzv82i3oi2ova,1,48,85,2022-10-14T19:08:42.353Z,2022-10-14T19:08:43Z,3842592801,285,,3842592841,233,492,3842592799,56,Back,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471707979,495,49,2,50,25,3t0vjqtxc8wpjzv82i3oi2ova,1,48.2,93.5,2022-10-14T19:08:43.289Z,2022-10-14T19:08:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708029,496,1,2,50,27,3t0vjqtxc8wpjzv82i3oi2ova,1,54.3,95.3,2022-10-14T19:08:45.809Z,2022-10-14T19:08:48Z,3842593131,213,0.1,3842593123,56,Left,3842593127,141,96.5,3842593125,140,63.3,3842593129,212,9.5,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708033,497,3,2,50,30,3t0vjqtxc8wpjzv82i3oi2ova,0,74.9,91.9,2022-10-14T19:08:48.128Z,2022-10-14T19:08:51Z,3842593149,56,Left,3842593151,286,,3842593421,233,493,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708071,493,7,2,50,30,6g9qrm72224jrk6tkxxxi8a9n,1,25.1,8.1,2022-10-14T19:08:48.129Z,2022-10-14T19:08:51Z,3842593339,56,Back,3842593341,285,,3842593389,233,497,,,,,,,,,,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708079,494,49,2,50,33,6g9qrm72224jrk6tkxxxi8a9n,1,19.8,7.9,2022-10-14T19:08:50.864Z,2022-10-14T19:08:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708237,495,1,2,50,34,6g9qrm72224jrk6tkxxxi8a9n,1,23.8,10.1,2022-10-14T19:08:52.208Z,2022-10-14T19:09:01Z,3842594193,212,11.1,3842594189,140,27.0,3842594191,141,25.6,3842594195,213,1.3,3842594187,56,Back,,,,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708353,496,1,2,50,43,6g9qrm72224jrk6tkxxxi8a9n,1,61.8,32.7,2022-10-14T19:09:01.618Z,2022-10-14T19:09:08Z,3842594837,140,76.8,3842594833,155,,3842594841,212,39.5,3842594839,141,85.9,3842594845,1,,3842594835,56,Left,3842594843,213,1.2,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708367,497,61,2,50,50,6g9qrm72224jrk6tkxxxi8a9n,0,74.9,60,2022-10-14T19:09:08.144Z,2022-10-14T19:09:08Z,3842594901,56,Center,,,,,,,,,,,,,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708375,498,49,2,50,51,3t0vjqtxc8wpjzv82i3oi2ova,1,32.9,46.9,2022-10-14T19:09:08.857Z,2022-10-14T19:09:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708393,499,3,2,50,51,3t0vjqtxc8wpjzv82i3oi2ova,0,30.5,43.6,2022-10-14T19:09:09.440Z,2022-10-14T19:09:11Z,3842595019,56,Back,3842595209,233,498,3842595207,285,,,,,,,,,,,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708419,498,7,2,50,51,6g9qrm72224jrk6tkxxxi8a9n,0,69.5,56.4,2022-10-14T19:09:09.441Z,2022-10-14T19:09:11Z,3842595185,56,Center,3842595187,286,,3842595197,233,499,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708495,500,1,2,50,54,3t0vjqtxc8wpjzv82i3oi2ova,1,38,64.6,2022-10-14T19:09:12.680Z,2022-10-14T19:09:15Z,3842595635,141,85.3,3842595637,212,15.8,3842595633,140,44.8,3842595631,56,Back,3842595639,213,1.1,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708507,501,3,2,50,57,3t0vjqtxc8wpjzv82i3oi2ova,0,45,82,2022-10-14T19:09:15.297Z,2022-10-14T19:09:18Z,3842595805,233,499,3842595685,56,Back,3842595687,286,,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708519,499,7,2,50,57,6g9qrm72224jrk6tkxxxi8a9n,0,55,18,2022-10-14T19:09:15.298Z,2022-10-14T19:09:17Z,3842595769,285,,3842595767,56,Right,3842595771,233,501,,,,,,,,,,,,,,,,eayvrkzzkk0xu4c5rrxgzlroq,A. Douiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708525,502,61,2,50,58,3t0vjqtxc8wpjzv82i3oi2ova,1,44.8,85.3,2022-10-14T19:09:16.608Z,2022-10-14T19:09:17Z,3842595801,56,Back,,,,,,,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708601,500,5,2,50,59,6g9qrm72224jrk6tkxxxi8a9n,1,55.7,-1.4,2022-10-14T19:09:17.321Z,2022-10-14T19:28:44Z,3842596179,56,Right,3842596191,233,503,3842596181,347,,,,,,,,,,,,,,,,,eayvrkzzkk0xu4c5rrxgzlroq,A. Douiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708527,503,5,2,50,59,3t0vjqtxc8wpjzv82i3oi2ova,0,44.3,101.4,2022-10-14T19:09:17.321Z,2022-10-14T19:09:23Z,3842595817,56,Back,3842596195,233,500,3842595819,347,,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708631,501,1,2,51,4,6g9qrm72224jrk6tkxxxi8a9n,1,55.7,0,2022-10-14T19:09:22.769Z,2022-10-14T19:09:24Z,3842596341,140,54.7,3842596339,56,Right,3842596345,141,9.7,3842596349,212,7.6,3842596335,107,,3842596351,213,1.7,,,,,,,eayvrkzzkk0xu4c5rrxgzlroq,A. Douiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708673,502,1,2,51,7,6g9qrm72224jrk6tkxxxi8a9n,1,54.7,9.7,2022-10-14T19:09:24.880Z,2022-10-14T19:09:27Z,3842596655,141,8.5,3842596661,213,3.2,3842596659,212,17.8,3842596649,56,Back,3842596651,140,37.8,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708777,503,1,2,51,9,6g9qrm72224jrk6tkxxxi8a9n,1,37.3,13.4,2022-10-14T19:09:27.472Z,2022-10-14T19:09:33Z,3842597223,213,1.9,3842597215,56,Back,3842597217,140,30.4,3842597221,212,22.5,3842597219,141,44.8,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708825,504,1,2,51,15,6g9qrm72224jrk6tkxxxi8a9n,1,43.4,61.1,2022-10-14T19:09:33.584Z,2022-10-14T19:09:37Z,3842597465,213,1.6,3842597461,141,88.3,3842597459,140,43.7,3842597463,212,18.5,3842597457,56,Back,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708939,505,1,2,51,19,6g9qrm72224jrk6tkxxxi8a9n,1,31,62.4,2022-10-14T19:09:37.152Z,2022-10-14T19:09:43Z,3842598091,141,52.8,3842598089,140,10.1,3842598095,213,3.4,3842598087,56,Back,3842598093,212,22.9,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708959,506,1,2,51,25,6g9qrm72224jrk6tkxxxi8a9n,1,8.8,44.9,2022-10-14T19:09:43.728Z,2022-10-14T19:09:45Z,3842598187,140,38.1,3842598191,212,31.9,3842598189,141,32.4,3842598193,213,6.0,3842598185,56,Back,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708979,507,1,2,51,27,6g9qrm72224jrk6tkxxxi8a9n,0,38,32.4,2022-10-14T19:09:45.089Z,2022-10-14T19:09:47Z,3842598293,213,0.0,3842598285,56,Center,3842598287,140,71.5,3842598283,155,,3842598295,1,,3842598289,141,33.9,3842598291,212,35.2,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471708995,504,1,2,51,29,3t0vjqtxc8wpjzv82i3oi2ova,1,22.2,72.9,2022-10-14T19:09:47.217Z,2022-10-14T19:09:48Z,3842598407,212,11.0,3842598403,140,22.9,3842598409,213,1.5,3842598399,3,,3842598405,141,89.0,3842598401,56,Back,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709003,505,49,2,51,30,3t0vjqtxc8wpjzv82i3oi2ova,1,22.6,90,2022-10-14T19:09:48.328Z,2022-10-14T19:09:48Z,,,,,,,,,,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709047,506,1,2,51,32,3t0vjqtxc8wpjzv82i3oi2ova,1,22.3,94.1,2022-10-14T19:09:50.170Z,2022-10-14T19:09:52Z,3842598655,155,,3842598661,141,86.5,3842598665,213,6.1,3842598657,56,Back,3842598663,212,22.5,3842598659,140,43.2,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709055,507,61,2,51,34,3t0vjqtxc8wpjzv82i3oi2ova,0,44.5,87.5,2022-10-14T19:09:52.809Z,2022-10-14T19:09:53Z,3842598701,56,Back,,,,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709063,508,49,2,51,35,6g9qrm72224jrk6tkxxxi8a9n,1,41.4,10,2022-10-14T19:09:53.569Z,2022-10-14T19:09:53Z,,,,,,,,,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709085,509,4,2,51,36,6g9qrm72224jrk6tkxxxi8a9n,1,46,9,2022-10-14T19:09:54.544Z,2022-10-14T19:09:58Z,3842598883,286,,3842599065,233,508,3842598877,294,,3842598879,56,Back,3842598875,13,,3842598881,152,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709111,508,4,2,51,36,3t0vjqtxc8wpjzv82i3oi2ova,0,54,91,2022-10-14T19:09:54.545Z,2022-10-14T19:09:58Z,3842599011,13,,3842599019,285,,3842599081,233,509,3842599013,294,,3842599017,152,,3842599015,56,Left,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709159,510,1,2,51,39,6g9qrm72224jrk6tkxxxi8a9n,1,45.9,11,2022-10-14T19:09:57.744Z,2022-10-14T19:10:01Z,3842599369,152,,3842599375,141,25.0,3842599371,56,Back,3842599367,5,,3842599377,212,10.3,3842599373,140,42.2,3842599379,213,2.0,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709215,511,1,2,51,43,6g9qrm72224jrk6tkxxxi8a9n,1,44.9,33.6,2022-10-14T19:10:01.169Z,2022-10-14T19:10:04Z,3842599679,213,1.4,3842599673,140,46.9,3842599677,212,14.2,3842599671,56,Back,3842599675,141,54.3,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709251,512,1,2,51,46,6g9qrm72224jrk6tkxxxi8a9n,1,46.9,54.3,2022-10-14T19:10:04.416Z,2022-10-14T19:10:07Z,3842599909,213,1.3,3842599903,140,55.1,3842599907,212,28.5,3842599901,56,Left,3842599905,141,94.2,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709279,513,1,2,51,49,6g9qrm72224jrk6tkxxxi8a9n,1,55.1,94.2,2022-10-14T19:10:07.040Z,2022-10-14T19:10:09Z,3842600053,212,23.2,3842600047,56,Back,3842600055,213,3.8,3842600049,140,37.1,3842600051,141,74.5,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709353,514,1,2,51,51,6g9qrm72224jrk6tkxxxi8a9n,1,37.1,74.2,2022-10-14T19:10:09.680Z,2022-10-14T19:10:13Z,3842600415,212,16.9,3842600409,56,Back,3842600411,140,32.6,3842600417,213,4.4,3842600413,141,50.3,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709399,515,1,2,51,55,6g9qrm72224jrk6tkxxxi8a9n,1,31,40.6,2022-10-14T19:10:12.944Z,2022-10-14T19:10:15Z,3842600661,140,35.6,3842600669,213,5.0,3842600665,212,15.0,3842600659,56,Back,3842600663,141,19.7,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709465,516,1,2,51,57,6g9qrm72224jrk6tkxxxi8a9n,0,35.2,16.5,2022-10-14T19:10:15.506Z,2022-10-14T19:10:18Z,3842600967,213,6.1,3842600963,141,3.4,3842600959,56,Right,3842600957,155,,3842600969,1,,3842600965,212,39.2,3842600961,140,71.6,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709457,509,8,2,52,0,3t0vjqtxc8wpjzv82i3oi2ova,1,25.6,97.5,2022-10-14T19:10:18.625Z,2022-10-14T19:10:19Z,3842601019,15,,3842600939,56,Back,,,,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709485,510,5,2,52,1,3t0vjqtxc8wpjzv82i3oi2ova,0,29.1,101.5,2022-10-14T19:10:19.448Z,2022-10-14T19:10:32Z,3842601083,347,,3842602079,233,517,3842601081,56,Back,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709667,517,5,2,52,1,6g9qrm72224jrk6tkxxxi8a9n,1,70.9,-1.5,2022-10-14T19:10:19.448Z,2022-10-14T19:28:44Z,3842602059,233,510,3842602029,56,Right,3842602031,347,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709737,518,1,2,52,14,6g9qrm72224jrk6tkxxxi8a9n,1,73.6,0,2022-10-14T19:10:32.224Z,2022-10-14T19:10:37Z,3842602491,141,9.1,3842602479,107,,3842602499,213,2.3,3842602483,56,Right,3842602487,140,67.2,3842602495,212,10.0,,,,,,,eayvrkzzkk0xu4c5rrxgzlroq,A. Douiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709753,519,1,2,52,15,6g9qrm72224jrk6tkxxxi8a9n,1,67.3,9.1,2022-10-14T19:10:33.024Z,2022-10-14T19:10:53Z,3842602559,141,8.2,3842602563,213,6.2,3842602555,56,Right,3842602557,140,72.5,3842602561,212,5.5,,,,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709763,521,1,2,52,19,6g9qrm72224jrk6tkxxxi8a9n,0,71.4,13.1,2022-10-14T19:10:37.423Z,2022-10-14T19:10:39Z,3842602665,236,,3842602605,140,72.6,3842602611,213,6.1,3842602671,286,,3842602667,233,511,3842602609,212,1.3,3842602607,141,12.8,3842602603,56,Right,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709745,511,74,2,52,19,3t0vjqtxc8wpjzv82i3oi2ova,1,32,88.6,2022-10-14T19:10:37.424Z,2022-10-14T19:10:39Z,3842602511,56,Back,3842602721,233,521,3842602513,285,,,,,,,,,,,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709759,520,1,2,52,20,6g9qrm72224jrk6tkxxxi8a9n,0,72.5,8.2,2022-10-14T19:10:38.016Z,2022-10-14T19:12:55Z,3842602589,140,71.4,3842602591,141,13.1,3842602595,213,1.9,3842602593,212,3.5,3842602587,56,Right,,,,,,,,,,eayvrkzzkk0xu4c5rrxgzlroq,A. Douiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709761,512,49,2,52,20,3t0vjqtxc8wpjzv82i3oi2ova,1,38.3,91.8,2022-10-14T19:10:38.624Z,2022-10-14T19:10:38Z,,,,,,,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709795,513,50,2,52,22,3t0vjqtxc8wpjzv82i3oi2ova,1,33.2,90.3,2022-10-14T19:10:40.097Z,2022-10-14T19:12:22Z,3842603223,233,522,3842603227,285,,3842602817,56,Back,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709823,522,7,2,52,22,6g9qrm72224jrk6tkxxxi8a9n,1,66.8,9.7,2022-10-14T19:10:40.098Z,2022-10-14T19:10:44Z,3842602999,167,,3842603003,286,,3842603001,56,Right,3842603173,233,513,,,,,,,,,,,,,eayvrkzzkk0xu4c5rrxgzlroq,A. Douiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709861,514,5,2,52,23,3t0vjqtxc8wpjzv82i3oi2ova,1,41,101.5,2022-10-14T19:10:41.592Z,2022-10-14T19:10:44Z,3842603155,56,Back,3842603157,347,,3842603165,233,523,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471709835,523,5,2,52,23,6g9qrm72224jrk6tkxxxi8a9n,0,59,-1.5,2022-10-14T19:10:41.592Z,2022-10-14T19:28:45Z,3842603197,233,514,3842603055,56,Right,3842603057,347,,,,,,,,,,,,,,,,,eayvrkzzkk0xu4c5rrxgzlroq,A. Douiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471710053,515,1,2,52,35,3t0vjqtxc8wpjzv82i3oi2ova,0,41.8,100,2022-10-14T19:10:53.481Z,2022-10-14T19:11:03Z,3842604215,140,46.7,3842604571,189,,3842604221,213,5.0,3842604211,107,,3842604213,56,Back,3842604217,141,75.7,3842604219,212,18.6,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471710071,524,49,2,52,41,6g9qrm72224jrk6tkxxxi8a9n,1,58.5,35.1,2022-10-14T19:10:59.697Z,2022-10-14T19:10:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
