id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2500796921,607,14,1,44,14,d0zdg647gvgc95xdtk1vpbkys,1,99.6,54.6,2023-01-26T20:44:52.285Z,2023-01-27T21:50:18Z,3995905523,25,,3995905421,56,Center,3995906141,231,52.7,3995906135,214,,3995906129,73,,3997447701,388,,3995905527,16,,3995906133,103,23.4,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,3995906137,458,,3995905525,20,,3995906131,102,55.2,,3996464253,328,,3995906139,230,99.9,,,,,,,,,,,,,,,,,,,,,,,,,
2500798129,706,61,1,44,14,d0zdg647gvgc95xdtk1vpbkys,1,98.1,58.1,2023-01-26T20:44:52.509Z,2023-01-27T21:50:31Z,3997447951,21,,3995908055,56,Center,3997447953,178,,,,,,,,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500798113,705,61,1,44,15,d0zdg647gvgc95xdtk1vpbkys,1,95.7,50.3,2023-01-26T20:44:53.269Z,2023-01-27T21:50:40Z,3997448165,389,,3995907965,56,Center,,,,,,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796923,230,12,1,44,16,6g9qrm72224jrk6tkxxxi8a9n,1,2.9,48.8,2023-01-26T20:44:54.717Z,2023-01-27T21:50:47Z,3997448355,178,,3995901553,140,54.4,3995901557,212,62.2,3995901555,141,93.9,3995901551,56,Left,3995901559,213,0.5,,,,,,,ca8qw8jztjxwxuc2foa6dfckq,J. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796925,608,1,1,44,26,d0zdg647gvgc95xdtk1vpbkys,1,44.5,5.2,2023-01-26T20:45:04.427Z,2023-01-27T21:51:01Z,3997448525,178,,3995901573,212,11.9,3995901569,140,49.6,3995901575,213,1.1,3995901571,141,20.9,3995901567,56,Back,3995901605,189,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796927,609,1,1,44,26,d0zdg647gvgc95xdtk1vpbkys,1,49.6,20.9,2023-01-26T20:45:04.874Z,2023-01-27T21:51:06Z,3995901579,56,Back,3997448655,178,,3995901581,140,36.8,3995901587,213,3.0,3995901585,212,13.6,3995901583,141,24.1,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796929,610,1,1,44,29,d0zdg647gvgc95xdtk1vpbkys,1,36.8,24.1,2023-01-26T20:45:07.083Z,2023-01-27T21:51:11Z,3995901595,141,77.7,3995901601,1,,3995901597,212,37.2,3995901593,140,43.9,3997448745,178,,3995901599,213,1.4,3995901591,56,Back,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796941,611,1,1,44,34,d0zdg647gvgc95xdtk1vpbkys,1,60.1,85.4,2023-01-26T20:45:12.882Z,2023-01-27T21:51:15Z,3995901657,140,66.7,3995901655,56,Left,3995901663,213,0.8,3995901659,141,95.6,3997448829,178,,3995901661,212,9.8,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796955,612,1,1,44,37,d0zdg647gvgc95xdtk1vpbkys,1,66.7,95.6,2023-01-26T20:45:15.168Z,2023-01-27T21:51:18Z,3995901733,212,20.4,3997448853,178,,3995901729,140,58.5,3995901735,213,4.3,3995901731,141,68.4,3995901727,56,Center,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796963,613,1,1,44,40,d0zdg647gvgc95xdtk1vpbkys,1,58.5,68.4,2023-01-26T20:45:18.760Z,2023-01-27T21:51:22Z,3995901769,141,70.4,3995901773,213,0.1,3995901767,140,77.5,3995901771,212,20.0,3995901765,56,Center,3997448939,178,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796967,614,50,1,44,42,d0zdg647gvgc95xdtk1vpbkys,1,77,68.8,2023-01-26T20:45:20.592Z,2023-01-27T21:51:31Z,3995906833,233,283,3995901789,56,Center,3995906815,286,,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797891,283,7,1,44,42,6g9qrm72224jrk6tkxxxi8a9n,1,23,31.2,2023-01-26T20:45:20.673Z,2023-01-27T21:51:34Z,3997449153,178,,3995906801,56,Back,3996464499,384,,3995906803,285,,3995906817,233,614,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796965,231,1,1,44,42,6g9qrm72224jrk6tkxxxi8a9n,0,26.4,27.4,2023-01-26T20:45:20.782Z,2023-01-27T21:52:43Z,3995901783,212,3.8,3995901777,56,Back,3995901785,213,2.2,3995901781,141,32.0,3997449195,178,,3995901779,140,24.4,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797911,702,61,1,44,42,d0zdg647gvgc95xdtk1vpbkys,1,69.6,80.6,2023-01-26T20:45:20.815Z,2023-01-27T21:52:40Z,3997449451,178,,3995906887,56,Left,,,,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796969,232,49,1,44,43,6g9qrm72224jrk6tkxxxi8a9n,1,24.4,32,2023-01-26T20:45:21.733Z,2023-01-27T21:52:11Z,,,,,,,,,,,,,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796971,233,1,1,44,43,6g9qrm72224jrk6tkxxxi8a9n,1,24.4,32,2023-01-26T20:45:21.816Z,2023-01-27T21:52:55Z,3995901801,212,4.9,3995901793,56,Back,3995901797,141,27.7,3995901795,140,20.6,3997450549,178,,3995901803,213,3.8,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796983,234,1,1,44,44,6g9qrm72224jrk6tkxxxi8a9n,1,20.6,27.7,2023-01-26T20:45:22.324Z,2023-01-27T21:53:01Z,3997450609,178,,3995901867,140,34.6,3995901865,56,Back,3995901871,212,14.7,3995901869,141,26.2,3995901873,213,6.2,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796987,235,61,1,44,48,6g9qrm72224jrk6tkxxxi8a9n,0,59.3,25.6,2023-01-26T20:45:26.484Z,2023-01-27T21:53:24Z,3997450825,178,,3995901877,56,Center,,,,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796985,615,49,1,44,50,d0zdg647gvgc95xdtk1vpbkys,1,38.5,72.9,2023-01-26T20:45:28.390Z,2023-01-27T21:53:29Z,,,,,,,,,,,,,,,,,,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500796995,616,1,1,44,54,d0zdg647gvgc95xdtk1vpbkys,1,41.5,82.8,2023-01-26T20:45:32.630Z,2023-01-27T21:53:33Z,3997450907,178,,3995901915,212,6.0,3995901917,213,2.5,3995901913,141,88.1,3995901909,56,Back,3995901911,140,36.9,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797005,617,1,1,44,56,d0zdg647gvgc95xdtk1vpbkys,1,36.9,88.1,2023-01-26T20:45:34.141Z,2023-01-27T21:53:36Z,3995901961,213,0.2,3995901959,212,16.2,3995901953,56,Left,3997450953,178,,3995901955,140,51.9,3995901957,141,93.5,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797009,618,1,1,44,58,d0zdg647gvgc95xdtk1vpbkys,0,54.4,94.8,2023-01-26T20:45:36.153Z,2023-01-27T21:53:39Z,3995901979,56,Left,3995901981,140,77.4,3995901987,213,5.9,3995901985,212,26.4,3995901977,155,,3995901983,141,79.1,3997451049,178,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797021,236,1,1,44,59,6g9qrm72224jrk6tkxxxi8a9n,1,23,29.8,2023-01-26T20:45:37.910Z,2023-01-27T21:53:44Z,3995902029,140,33.6,3995902035,213,5.9,3997451143,178,,3995902033,212,12.2,3995902027,56,Back,3995902031,141,22.6,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797039,620,70,1,45,0,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-01-26T20:45:38.533Z,2023-01-26T20:45:50Z,3995902117,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797025,237,49,1,45,2,6g9qrm72224jrk6tkxxxi8a9n,1,33.6,22.6,2023-01-26T20:45:40.107Z,2023-01-27T21:53:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797027,238,3,1,45,2,6g9qrm72224jrk6tkxxxi8a9n,1,31.4,24.6,2023-01-26T20:45:40.145Z,2023-01-27T21:53:55Z,3995902047,285,,3995902045,56,Back,3996464691,464,,3997451271,178,,3995902049,233,619,,,,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797023,619,45,1,45,2,d0zdg647gvgc95xdtk1vpbkys,0,68.6,75.4,2023-01-26T20:45:40.145Z,2023-01-27T21:53:55Z,3995902041,286,,3995902055,233,238,3995902039,56,Center,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797033,239,1,1,45,3,6g9qrm72224jrk6tkxxxi8a9n,1,32.9,26.2,2023-01-26T20:45:41.532Z,2023-01-27T21:53:58Z,3995902093,213,1.7,3995902085,56,Back,3995902087,140,30.1,3995902089,141,67.7,3995902091,212,28.4,3997451331,178,,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797045,240,1,1,45,6,6g9qrm72224jrk6tkxxxi8a9n,1,30.2,67.7,2023-01-26T20:45:44.638Z,2023-01-27T21:54:01Z,3997451351,178,,3995902147,213,0.8,3995902145,212,6.9,3995902139,56,Back,3995902143,141,75.3,3995902141,140,34.6,,,,,,,bn8dwm2y9a8i9a10rba3dmm3u,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797053,241,1,1,45,9,6g9qrm72224jrk6tkxxxi8a9n,1,34.4,75.5,2023-01-26T20:45:47.681Z,2023-01-27T21:54:06Z,3995902181,56,Back,3997451441,178,,3995902189,213,5.7,3995902183,140,40.7,3995902185,141,69.0,3995902187,212,8.0,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797071,242,1,1,45,12,6g9qrm72224jrk6tkxxxi8a9n,1,44.1,73.1,2023-01-26T20:45:50.210Z,2023-01-27T21:54:10Z,3995902281,212,36.9,3995902279,141,96.3,3995902283,213,0.4,3997451481,178,,3995902277,140,75.9,3995902275,56,Left,3995902285,1,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797081,243,1,1,45,19,6g9qrm72224jrk6tkxxxi8a9n,1,74.9,96.6,2023-01-26T20:45:57.826Z,2023-01-27T21:54:16Z,3995902331,56,Left,3995902339,213,5.8,3997451577,178,,3995902333,140,88.7,3995902337,212,16.8,3995902335,141,84.2,,,,,,,bn8dwm2y9a8i9a10rba3dmm3u,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797091,244,1,1,45,24,6g9qrm72224jrk6tkxxxi8a9n,1,94.1,80.7,2023-01-26T20:46:02.261Z,2023-01-27T21:54:19Z,3995902383,213,2.3,3995902377,140,84.5,3995902375,56,Left,3995902381,212,14.5,3997451677,178,,3995902379,141,96.0,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797115,245,1,1,45,26,6g9qrm72224jrk6tkxxxi8a9n,1,84.5,96,2023-01-26T20:46:04.560Z,2023-01-27T21:55:00Z,3995902511,213,3.2,3995902509,212,15.0,3995902503,56,Left,3997452319,178,,3995902505,140,70.2,3995902507,141,95.3,,,,,,,bn8dwm2y9a8i9a10rba3dmm3u,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797119,246,1,1,45,30,6g9qrm72224jrk6tkxxxi8a9n,1,73,92.4,2023-01-26T20:46:08.138Z,2023-01-27T21:55:28Z,3995902521,56,Left,3995902533,212,3.3,3995902537,213,1.8,3995902529,141,97.2,3995902525,140,72.4,3997452637,178,,,,,,,,ca8qw8jztjxwxuc2foa6dfckq,J. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797125,247,1,1,45,33,6g9qrm72224jrk6tkxxxi8a9n,1,72.1,96.5,2023-01-26T20:46:11.024Z,2023-01-27T21:55:32Z,3995902571,56,Left,3995902579,213,3.5,3995902573,140,61.2,3995902577,212,12.1,3997452663,178,,3995902575,141,90.9,,,,,,,bn8dwm2y9a8i9a10rba3dmm3u,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797127,248,1,1,45,34,6g9qrm72224jrk6tkxxxi8a9n,1,61.3,91.5,2023-01-26T20:46:12.941Z,2023-01-27T21:55:36Z,3997452729,178,,3995902583,56,Left,3995902587,141,83.6,3995902591,213,5.1,3995902585,140,63.4,3995902589,212,5.8,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797131,249,1,1,45,35,6g9qrm72224jrk6tkxxxi8a9n,0,63.4,83.6,2023-01-26T20:46:13.597Z,2023-01-27T21:55:39Z,3995902603,212,10.2,3995902599,140,72.1,3995902605,213,0.5,3997452759,178,,3995902597,56,Left,3995902601,141,90.2,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501190037,2921,67,1,45,36,d0zdg647gvgc95xdtk1vpbkys,1,24.2,9.7,2023-01-26T20:46:14.743Z,2023-01-28T11:44:47Z,3997942815,233,874,,,,,,,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501190035,874,67,1,45,36,6g9qrm72224jrk6tkxxxi8a9n,0,75.8,90.3,2023-01-26T20:46:14.744Z,2023-01-28T10:31:28Z,3997942823,233,2921,,,,,,,,,,,,,,,,,,,,,,ca8qw8jztjxwxuc2foa6dfckq,J. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797129,621,8,1,45,36,d0zdg647gvgc95xdtk1vpbkys,1,23.6,13,2023-01-26T20:46:14.763Z,2023-01-28T11:44:47Z,3995902595,56,Back,3996465341,384,,3997452827,178,,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797135,622,49,1,45,37,d0zdg647gvgc95xdtk1vpbkys,1,31.7,10,2023-01-26T20:46:15.470Z,2023-01-27T21:56:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500902067,1356,3,1,45,38,d0zdg647gvgc95xdtk1vpbkys,0,27.9,8.4,2023-01-26T20:46:16.321Z,2023-01-27T21:56:10Z,3996465809,285,,3996465807,56,Back,3997452963,178,,3996465811,464,,3996465813,467,bn8dwm2y9a8i9a10rba3dmm3u,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797147,623,4,1,45,38,d0zdg647gvgc95xdtk1vpbkys,1,31,9.6,2023-01-26T20:46:16.688Z,2023-01-27T21:56:14Z,3995902689,285,,3995902701,233,250,3995902681,13,,3995902687,265,,3995902685,152,,3995902683,56,Back,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797149,250,4,1,45,38,6g9qrm72224jrk6tkxxxi8a9n,0,69,90.4,2023-01-26T20:46:16.689Z,2023-01-27T21:56:14Z,3995902705,233,623,3997452967,178,,3995902693,56,Left,3995902697,265,,3995902695,152,,3995902691,13,,3995902699,286,,,,,bn8dwm2y9a8i9a10rba3dmm3u,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797161,624,1,1,45,44,d0zdg647gvgc95xdtk1vpbkys,1,37.5,8.5,2023-01-26T20:46:22.809Z,2023-01-27T21:56:18Z,3995902771,5,,3995902781,212,23.7,3995902779,141,38.5,3995902783,213,2.1,3995902773,152,,3995902777,140,26.0,3995902775,56,Back,3997453059,178,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797167,625,1,1,45,47,d0zdg647gvgc95xdtk1vpbkys,1,26,38.5,2023-01-26T20:46:25.327Z,2023-01-27T21:56:22Z,3995902801,140,30.5,3995902803,141,83.0,3997453103,178,,3995902805,212,30.6,3995902799,56,Back,3995902807,213,1.4,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797185,626,1,1,45,51,d0zdg647gvgc95xdtk1vpbkys,1,33.6,85.5,2023-01-26T20:46:29.263Z,2023-01-27T21:56:31Z,3995902911,140,34.2,3995902909,56,Back,3995902913,141,59.1,3995902917,213,4.7,3995902915,212,18.0,3997453241,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797193,627,1,1,45,54,d0zdg647gvgc95xdtk1vpbkys,1,35.7,49.4,2023-01-26T20:46:32.681Z,2023-01-27T21:56:34Z,3995902963,213,5.5,3995902957,140,57.9,3995902955,56,Right,3995902965,1,,3995902961,212,34.3,3997453269,178,,3995902959,141,12.4,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797205,628,1,1,45,58,d0zdg647gvgc95xdtk1vpbkys,1,59.4,9.5,2023-01-26T20:46:36.080Z,2023-01-27T21:56:37Z,3995903033,141,5.2,3995903029,56,Right,3995903035,212,9.2,3995903037,213,6.0,3995903031,140,67.7,3997453297,178,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797213,629,1,1,46,2,d0zdg647gvgc95xdtk1vpbkys,1,71.6,7,2023-01-26T20:46:40.416Z,2023-01-27T21:56:42Z,3995903079,141,22.4,3997453327,178,,3995903081,212,10.5,3995903075,56,Center,3995903077,140,71.1,3995903083,213,1.6,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797225,630,1,1,46,4,d0zdg647gvgc95xdtk1vpbkys,1,71.8,22.3,2023-01-26T20:46:42.247Z,2023-01-27T21:56:45Z,3995903163,213,2.3,3997453369,178,,3995903157,140,67.4,3995903155,56,Center,3995903161,212,6.6,3995903159,141,29.3,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797231,631,1,1,46,6,d0zdg647gvgc95xdtk1vpbkys,1,67.1,27.1,2023-01-26T20:46:44.931Z,2023-01-27T21:56:48Z,3995903183,56,Right,3995903187,141,6.8,3995903185,140,74.0,3997453405,178,,3995903189,212,15.6,3995903191,213,5.2,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797245,632,1,1,46,9,d0zdg647gvgc95xdtk1vpbkys,1,74,6.7,2023-01-26T20:46:47.054Z,2023-01-27T21:56:51Z,3995903311,141,7.3,3995903309,140,90.7,3995903313,212,17.5,3997453455,178,,3995903315,213,0.0,3995903307,56,Right,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797247,633,3,1,46,14,d0zdg647gvgc95xdtk1vpbkys,0,92.7,10.8,2023-01-26T20:46:52.073Z,2023-01-27T21:56:56Z,3996466335,464,,3995903319,56,Right,3995903355,233,251,3995903321,286,,3997453501,178,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797253,251,7,1,46,14,6g9qrm72224jrk6tkxxxi8a9n,0,7.3,89.2,2023-01-26T20:46:52.159Z,2023-01-27T21:57:01Z,3995903345,56,Back,3995903347,285,,3997453591,178,,3996466399,385,,3995903349,233,633,,,,,,,,,,ca8qw8jztjxwxuc2foa6dfckq,J. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797257,634,1,1,46,14,d0zdg647gvgc95xdtk1vpbkys,1,90.5,7.3,2023-01-26T20:46:52.930Z,2023-01-27T21:57:04Z,3995903375,212,12.3,3995903377,213,1.3,3997453629,178,,3995903373,141,24.5,3995903369,56,Center,3995903371,140,94.1,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797261,635,61,1,46,15,d0zdg647gvgc95xdtk1vpbkys,0,94.1,24.5,2023-01-26T20:46:53.971Z,2023-01-27T21:57:10Z,3997453697,178,,3995903395,56,Center,,,,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797255,252,5,1,46,17,6g9qrm72224jrk6tkxxxi8a9n,1,-0.9,69.8,2023-01-26T20:46:55.423Z,2023-01-27T21:57:11Z,3995903367,346,,3995903365,56,Back,3995903403,233,636,,,,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797265,636,5,1,46,17,d0zdg647gvgc95xdtk1vpbkys,0,100.9,30.2,2023-01-26T20:46:55.423Z,2023-01-27T21:57:11Z,3995903399,346,,3995903397,56,Center,3995903407,233,252,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797335,253,1,1,46,43,6g9qrm72224jrk6tkxxxi8a9n,0,3.6,57.2,2023-01-26T20:47:21.236Z,2023-01-27T21:57:16Z,3995903673,141,65.0,3995903669,56,Center,3995903675,212,63.3,3995903677,213,0.1,3995903671,140,63.7,3995903665,124,,3995903667,155,,3995903681,74,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,3995903679,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797337,637,1,1,46,45,d0zdg647gvgc95xdtk1vpbkys,0,37.6,33.2,2023-01-26T20:47:23.438Z,2023-01-27T21:57:23Z,3995903697,212,13.4,3995903695,141,40.4,3997453885,21,,3995903693,140,49.5,3997453883,388,,3995903699,213,0.4,3995903691,56,Back,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797347,254,61,1,46,46,6g9qrm72224jrk6tkxxxi8a9n,0,55.2,64.5,2023-01-26T20:47:24.368Z,2023-01-27T21:57:31Z,3995903737,56,Center,3997454003,178,,,,,,,,,,,,,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500797343,638,44,1,46,48,d0zdg647gvgc95xdtk1vpbkys,1,58.7,44.2,2023-01-26T20:47:26.305Z,2023-01-28T11:44:47Z,3995903719,56,Center,3995903765,233,255,3995903721,286,,,,,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
