id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/15/value,assist,qualifier/17/value
2466413743,7,5,1,0,13,dqk062lu0vm8epvytbm6r4mmf,1,66.2,101.6,2022-10-02T12:32:09.314Z,2022-10-05T14:21:41Z,3814259139,347,,3814259137,56,Left,3814259165,233,4,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466413801,8,1,1,0,22,dqk062lu0vm8epvytbm6r4mmf,1,69.7,100,2022-10-02T12:32:18.606Z,2022-10-05T14:21:42Z,3814259421,213,3.8,3814259415,140,63.9,3814259419,212,7.7,3814259413,56,Left,3814259411,107,,3814259417,141,95.0,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466413889,9,1,1,0,24,dqk062lu0vm8epvytbm6r4mmf,1,63,95.3,2022-10-02T12:32:20.331Z,2022-10-05T14:21:48Z,3820586275,178,,3814259871,212,10.7,3814259867,140,73.1,3814259873,213,6.2,3814259869,141,93.5,3814259865,56,Left,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466413897,10,4,1,0,26,dqk062lu0vm8epvytbm6r4mmf,1,68.5,93.6,2022-10-02T12:32:22.695Z,2022-10-05T14:21:58Z,3814260025,233,5,3814259905,286,,3814259895,152,,3814259887,56,Left,3814259901,265,,3814259883,13,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466413907,5,4,1,0,26,ccpscwdcm65czscrun048ecn5,0,31.5,6.4,2022-10-02T12:32:22.696Z,2022-10-05T14:21:57Z,3820586457,178,,3814259959,56,Back,3814259961,152,,3814259955,13,,3814259963,265,,3814259965,285,,3814260053,233,10,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466414237,11,2,1,0,44,dqk062lu0vm8epvytbm6r4mmf,1,68.4,90.5,2022-10-02T12:32:40.763Z,2022-10-05T14:22:04Z,3814261743,56,Center,3814261747,141,76.9,3814261735,5,,3814261739,152,,3814261733,7,36q7nfs7t68aeg3z54rnr31pm,3814261745,140,87.3,3820586563,178,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466414139,6,55,1,0,44,ccpscwdcm65czscrun048ecn5,1,15,48.2,2022-10-02T12:32:40.764Z,2022-10-05T14:22:04Z,3814264255,189,,,,,,,,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466414149,7,43,1,0,49,ccpscwdcm65czscrun048ecn5,1,0,0,2022-10-02T12:32:45.913Z,2022-10-02T12:32:50Z,3814261279,346,0,3814261277,56,Back,3814261639,144,5,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466414537,8,1,1,1,12,ccpscwdcm65czscrun048ecn5,1,15.3,31.5,2022-10-02T12:33:08.931Z,2022-10-05T14:22:49Z,3814263259,155,,3814263257,5,,3814263265,140,64.4,3814263273,1,,3814263263,56,Center,3814263261,241,,3814263271,213,6.2,3814263267,141,26.1,9q90ls3k1i2739wd6a20fku6t,V. Barkas,3820587091,178,3814263269,212,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466414539,9,44,1,1,15,ccpscwdcm65czscrun048ecn5,1,64.1,18.2,2022-10-02T12:33:11.798Z,2022-10-05T14:22:54Z,3814263277,56,Right,3814263367,233,12,3814263279,286,,,,,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466414545,12,44,1,1,15,dqk062lu0vm8epvytbm6r4mmf,0,35.9,81.8,2022-10-02T12:33:11.799Z,2022-10-05T14:22:54Z,3814263519,233,9,3814263307,285,,3814263305,56,Back,,,,,,,,,,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466414563,10,1,1,1,15,ccpscwdcm65czscrun048ecn5,1,64.4,26.1,2022-10-02T12:33:11.896Z,2022-10-05T14:22:58Z,3820587177,388,,3814263429,140,70.9,3814263425,168,,3814263435,213,5.3,3814263433,212,12.2,3814263423,3,,3814263427,56,Right,3814263431,141,11.3,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722687,859,3,1,1,18,ccpscwdcm65czscrun048ecn5,0,71.3,6.9,2022-10-02T12:33:14.585Z,2022-10-05T14:23:06Z,3815954735,465,,3820587333,178,,3815954731,56,Right,3815954737,467,6db1q8hud1d8u2q3lxzfixzze,3815954733,286,,,,,,,,,,,4ooliltsht8mvelpds3v4bpat,N. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466414589,11,4,1,1,19,ccpscwdcm65czscrun048ecn5,1,72,6.2,2022-10-02T12:33:15.375Z,2022-10-05T14:23:10Z,3814263615,265,,3814263723,233,13,3814263611,56,Right,3814263617,286,,3814263609,13,,3814263613,152,,,,,,,,4ooliltsht8mvelpds3v4bpat,N. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466414595,13,4,1,1,19,dqk062lu0vm8epvytbm6r4mmf,0,28,93.8,2022-10-02T12:33:15.376Z,2022-10-05T14:23:10Z,3814263649,285,,3820587383,178,,3814263645,152,,3814263643,56,Back,3814263757,233,11,3814263647,265,,3814263641,13,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466414935,12,1,1,1,46,ccpscwdcm65czscrun048ecn5,0,72.8,5,2022-10-02T12:33:43.154Z,2022-10-05T14:23:19Z,3814265465,155,,3814265475,212,26.2,3815956459,223,,3814265461,2,,3814265477,213,0.9,3814265467,152,,3814265471,140,89.0,3814265473,141,34.3,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,3814265463,5,3814265469,56,Center,3815956521,72,3820587477,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466416753,31,12,1,1,48,dqk062lu0vm8epvytbm6r4mmf,1,11.7,61.4,2022-10-02T12:33:44.461Z,2022-10-05T14:23:27Z,3814275203,141,62.4,3814275201,140,13.2,3814275207,213,0.4,3814275199,56,Back,3820587583,178,,3814275205,212,1.7,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466416745,23,61,1,1,49,ccpscwdcm65czscrun048ecn5,1,84.5,46,2022-10-02T12:33:45.602Z,2022-10-05T14:23:36Z,3820587711,21,,3820587713,178,,3814275177,56,Center,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466414999,13,61,1,1,49,ccpscwdcm65czscrun048ecn5,1,85.5,35.1,2022-10-02T12:33:46.093Z,2022-10-05T14:23:43Z,3820587743,178,,3814265849,56,Center,,,,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466458743,371,61,1,1,50,dqk062lu0vm8epvytbm6r4mmf,1,15.1,60.9,2022-10-02T12:33:46.542Z,2022-10-05T14:23:53Z,3814502793,56,Back,3820587893,178,,,,,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415071,14,12,1,1,51,dqk062lu0vm8epvytbm6r4mmf,1,13,57,2022-10-02T12:33:47.709Z,2022-10-05T14:24:01Z,3820587991,178,,3814266203,56,Back,3814266207,141,36.7,3814266205,140,34.0,3814266211,213,5.7,3814266209,212,26.0,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415057,14,1,1,1,54,ccpscwdcm65czscrun048ecn5,0,68.4,59.3,2022-10-02T12:33:50.251Z,2022-10-05T14:24:13Z,3814266141,141,61.5,3814266139,140,83.3,3814266135,3,,3814266143,212,15.7,3814266137,56,Center,3814266145,213,0.1,3820588157,388,,,,,6my743on19jmzmlq0crx3mq51,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415139,15,1,1,1,55,dqk062lu0vm8epvytbm6r4mmf,0,25.4,35.1,2022-10-02T12:33:51.918Z,2022-10-05T14:24:19Z,3814266555,212,8.3,3820588243,388,,3814266547,3,,3814266551,140,31.1,3814266557,213,5.5,3814266553,141,26.7,3814266549,56,Back,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415127,15,4,1,1,57,ccpscwdcm65czscrun048ecn5,1,75.1,71.2,2022-10-02T12:33:53.300Z,2022-10-05T14:24:25Z,3814266489,13,,3814266495,152,,3814266493,56,Center,3814266497,286,,3814266491,294,,3814266607,233,16,,,,,,,6my743on19jmzmlq0crx3mq51,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415143,16,4,1,1,57,dqk062lu0vm8epvytbm6r4mmf,0,24.9,28.8,2022-10-02T12:33:53.301Z,2022-10-05T14:24:24Z,3814266573,56,Back,3814266577,285,,3814266571,294,,3820588353,178,,3814266569,13,,3814266575,152,,3814266633,233,15,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415507,16,1,1,2,26,ccpscwdcm65czscrun048ecn5,0,77.7,75.3,2022-10-02T12:34:22.232Z,2022-10-05T14:24:28Z,3814268713,2,,3815958589,223,,3814268717,155,,3814268719,152,,3820588403,178,,3814268725,141,43.7,3815958685,20,,3814268715,5,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,3814268727,212,3814268721,56,Center,3814268723,140,3814268729,213,29.0,96.3,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415523,17,52,1,2,28,dqk062lu0vm8epvytbm6r4mmf,1,7,54.5,2022-10-02T12:34:24.376Z,2022-10-05T14:24:36Z,3815958513,376,,3820588485,389,,,,,,,,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415641,18,1,1,2,32,dqk062lu0vm8epvytbm6r4mmf,1,11.7,59.6,2022-10-02T12:34:28.589Z,2022-10-05T14:24:47Z,3820588749,178,,3814269375,1,,3814269369,141,92.0,3814269365,56,Back,3814269363,123,,3814269373,213,0.7,3814269371,212,34.1,3814269367,140,36.5,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415829,19,1,1,2,36,dqk062lu0vm8epvytbm6r4mmf,1,36.4,92.4,2022-10-02T12:34:32.683Z,2022-10-05T14:24:54Z,3820588913,178,,3814270403,212,46.6,3814270399,140,80.8,3814270407,1,,3814270401,141,93.8,3814270395,155,,3814270397,56,Left,3814270405,213,0.0,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415837,20,1,1,2,46,dqk062lu0vm8epvytbm6r4mmf,1,74.9,88.1,2022-10-02T12:34:42.345Z,2022-10-05T14:25:07Z,3820589119,178,,3814270463,140,59.1,3814270461,56,Left,3814270467,212,16.6,3814270465,141,87.5,3814270469,213,3.2,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415893,21,1,1,2,49,dqk062lu0vm8epvytbm6r4mmf,1,59.2,83.2,2022-10-02T12:34:45.337Z,2022-10-05T14:25:13Z,3814270771,140,58.9,3814270777,213,4.7,3814270773,141,39.5,3814270775,212,29.7,3814270769,56,Center,3820589189,178,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415933,22,1,1,2,54,dqk062lu0vm8epvytbm6r4mmf,1,61.6,31,2022-10-02T12:34:50.615Z,2022-10-05T14:25:22Z,3820589271,178,,3814270973,212,36.0,3814270977,1,,3814270967,56,Right,3814270971,141,18.2,3814270975,213,6.0,3814270969,140,94.9,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415951,23,1,1,2,57,dqk062lu0vm8epvytbm6r4mmf,0,94.9,18.2,2022-10-02T12:34:53.674Z,2022-10-05T14:25:27Z,3815959859,224,,3814271065,155,,3814271075,213,1.6,3814271069,140,94.3,3815959975,20,,3820589369,178,,3814271067,56,Center,3814271071,141,32.1,3r6elcuru7no13hrfczmwbmy1,S. Horemans,3814271073,212,3814271063,2,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415939,17,8,1,2,57,ccpscwdcm65czscrun048ecn5,1,3.4,69.4,2022-10-02T12:34:54.203Z,2022-10-05T14:25:54Z,3820589403,388,,3814271059,15,,3814271027,56,Back,3815960113,385,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466415981,18,61,1,2,59,ccpscwdcm65czscrun048ecn5,0,18,60.8,2022-10-02T12:34:55.680Z,2022-10-05T14:26:02Z,3820589835,21,,3814271221,56,Back,3820589837,178,,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466416073,24,1,1,3,1,dqk062lu0vm8epvytbm6r4mmf,1,72.4,52.1,2022-10-02T12:34:57.744Z,2022-10-05T14:26:07Z,3814271647,212,17.2,3814271641,56,Center,3814271643,140,64.3,3814271649,213,2.1,3814271645,141,74.1,3820589915,178,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466416123,25,1,1,3,5,dqk062lu0vm8epvytbm6r4mmf,1,65.1,75.4,2022-10-02T12:35:01.602Z,2022-10-05T14:26:14Z,3814271909,212,18.9,3814271905,140,77.8,3814271911,213,0.8,3814271907,141,95.0,3814271903,56,Left,3820589983,178,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466416149,26,1,1,3,8,dqk062lu0vm8epvytbm6r4mmf,1,84,93.2,2022-10-02T12:35:05.106Z,2022-10-05T14:26:21Z,3814272029,141,80.3,3814272025,56,Left,3820590117,178,,3814272033,213,5.7,3814272027,140,97.9,3814272031,212,17.0,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466416155,27,1,1,3,10,dqk062lu0vm8epvytbm6r4mmf,0,97.7,80.3,2022-10-02T12:35:06.875Z,2022-10-05T14:26:50Z,3814272061,213,4.7,3814272055,140,97.7,3814272225,233,19,3820590247,178,,3814272057,141,78.2,3814272053,56,Center,3814272059,212,1.4,3814272223,236,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,3814272229,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466416183,19,74,1,3,10,ccpscwdcm65czscrun048ecn5,1,2.8,25.6,2022-10-02T12:35:06.940Z,2022-10-05T14:26:40Z,3820590301,178,,3814272187,285,,3814272185,56,Back,3814272257,233,27,,,,,,,,,,,,,4ooliltsht8mvelpds3v4bpat,N. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466416199,20,6,1,3,10,ccpscwdcm65czscrun048ecn5,0,0.5,22.7,2022-10-02T12:35:07.017Z,2022-10-05T14:26:33Z,3814272373,233,28,3814272273,56,Back,3814272307,73,,,,,,,,,,,,,,,,,4ooliltsht8mvelpds3v4bpat,N. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466416173,28,6,1,3,10,dqk062lu0vm8epvytbm6r4mmf,1,99.5,77.3,2022-10-02T12:35:07.017Z,2022-10-05T14:26:34Z,3814272365,233,20,3814272139,56,Center,3814272141,73,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466416565,29,1,1,3,40,dqk062lu0vm8epvytbm6r4mmf,0,99.5,99.5,2022-10-02T12:35:36.347Z,2022-10-05T14:26:57Z,3814274137,1,,3814274131,141,52.7,3814274133,212,32.6,3814274125,223,,3815961383,20,,3814274119,2,,3814274127,56,Center,3814274121,6,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,3814274123,155,3814274129,140,92.9,3820590731,178,3814274135,213,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2466416579,21,12,1,3,42,ccpscwdcm65czscrun048ecn5,1,7.9,50.1,2022-10-02T12:35:38.228Z,2022-10-05T14:27:04Z,3820590815,388,,3814274219,56,Back,3814274241,141,60.8,3814274293,15,,3814274243,212,18.1,3814274221,140,23.7,3814274245,213,0.4,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
