id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,assist,qualifier/16/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2509396261,169,1,1,19,37,cos9hxi16eitbcbthof7zrm4m,1,39.2,60.3,2023-02-18T18:05:46.451Z,2023-02-21T03:29:52Z,4041070161,213,2.1,4047113061,178,,4041070149,56,Back,4041070157,212,9.7,4041070153,141,72.6,4041070151,140,34.6,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396335,170,1,1,19,40,cos9hxi16eitbcbthof7zrm4m,1,28.3,71.7,2023-02-18T18:05:50.375Z,2023-02-21T03:30:04Z,4041070597,141,62.1,4047113131,178,,4041070593,56,Back,4041070599,212,25.7,4041070595,140,4.6,4041070601,213,3.4,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396435,171,1,1,19,43,cos9hxi16eitbcbthof7zrm4m,0,3.9,63,2023-02-18T18:05:53.038Z,2023-02-21T03:30:19Z,4041071103,213,0.4,4041071105,1,,4041071101,212,49.3,4041071095,56,Back,4041071099,141,94.4,4041071097,140,46.2,4047113175,178,,4041071089,157,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396407,156,44,1,19,49,3t0vjqtxc8wpjzv82i3oi2ova,1,53.4,6.4,2023-02-18T18:05:58.554Z,2023-02-21T08:11:52Z,4041071233,233,172,4041070967,56,Right,4041070969,286,,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396447,172,44,1,19,49,cos9hxi16eitbcbthof7zrm4m,0,46.6,93.6,2023-02-18T18:05:58.555Z,2023-02-21T03:30:26Z,4041071139,285,,4041071137,56,Back,4041071301,233,156,,,,,,,,,,,,,,,,8zmxsixeoe1gmas31bzss7ljp,E. Manu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396421,157,1,1,19,49,3t0vjqtxc8wpjzv82i3oi2ova,0,52.9,7.3,2023-02-18T18:05:58.631Z,2023-02-21T08:11:53Z,4041071031,213,6.1,4047113217,388,,4041071023,56,Right,4041071021,3,,4041071025,140,63.8,4041071029,212,11.6,4041071027,141,4.6,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396503,173,1,1,19,51,cos9hxi16eitbcbthof7zrm4m,0,39.7,95.4,2023-02-18T18:06:00.760Z,2023-02-21T03:30:52Z,4041071471,212,27.7,4041071473,213,6.3,4041071463,155,,4041071465,56,Left,4041071469,141,95.0,4047113253,178,,4041071467,140,66.1,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396529,158,1,1,19,54,3t0vjqtxc8wpjzv82i3oi2ova,0,35.5,3.8,2023-02-18T18:06:03.580Z,2023-02-21T03:31:00Z,4047113279,388,,4041071609,157,,4041071617,212,7.0,4041071613,140,41.0,4041071615,141,0.0,4041071619,213,5.7,4041071621,1,,4041071611,56,Back,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396545,159,5,1,19,55,3t0vjqtxc8wpjzv82i3oi2ova,0,37,-1.7,2023-02-18T18:06:05.032Z,2023-02-21T03:31:06Z,4041071673,56,Back,4041072587,233,174,4041071675,347,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396705,174,5,1,19,55,cos9hxi16eitbcbthof7zrm4m,1,63,101.7,2023-02-18T18:06:05.032Z,2023-02-21T03:31:06Z,4041072547,56,Left,4041072577,233,159,4041072549,347,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396773,175,1,1,20,5,cos9hxi16eitbcbthof7zrm4m,1,66.9,100,2023-02-18T18:06:14.741Z,2023-02-21T03:31:19Z,4041072935,56,Left,4041072939,141,88.4,4041072933,107,,4041072941,212,14.1,4041072937,140,56.4,4041072943,213,3.8,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396771,160,45,1,20,7,3t0vjqtxc8wpjzv82i3oi2ova,0,39.2,10.5,2023-02-18T18:06:17.281Z,2023-02-21T03:31:45Z,4041073151,233,176,4041072923,285,,4041072921,56,Back,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396793,176,3,1,20,7,cos9hxi16eitbcbthof7zrm4m,1,60.8,89.5,2023-02-18T18:06:17.281Z,2023-02-21T03:31:45Z,4041073055,286,,4041073053,56,Left,4047113451,178,,4042082183,464,,4041073089,233,160,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396809,161,45,1,20,8,3t0vjqtxc8wpjzv82i3oi2ova,0,38,9.8,2023-02-18T18:06:18.024Z,2023-02-21T03:31:56Z,4041073127,285,,4041073281,233,177,4041073125,56,Back,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396815,177,3,1,20,8,cos9hxi16eitbcbthof7zrm4m,1,62,90.2,2023-02-18T18:06:18.024Z,2023-02-21T03:31:55Z,4047113509,178,,4042082429,465,,4041073183,286,,4041073181,56,Left,4041073257,233,161,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509585069,952,3,1,20,10,cos9hxi16eitbcbthof7zrm4m,0,77.3,91.3,2023-02-18T18:06:20.246Z,2023-02-21T03:32:31Z,4047113603,178,,4042083307,286,,4042083311,467,9fkdgor4mv7f8eqz65ugnnydx,4042083309,465,,4042083305,56,Left,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396819,178,4,1,20,11,cos9hxi16eitbcbthof7zrm4m,1,68.4,87.8,2023-02-18T18:06:20.582Z,2023-02-21T03:32:45Z,4041073203,13,,4041073355,233,162,4041073205,56,Left,4041073209,265,,4041073211,286,,4041073207,152,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509396833,162,4,1,20,11,3t0vjqtxc8wpjzv82i3oi2ova,0,31.6,12.2,2023-02-18T18:06:20.583Z,2023-02-21T03:32:44Z,4041073289,56,Back,4047113633,178,,4041073287,13,,4041073401,233,178,4041073295,285,,4041073291,152,,4041073293,265,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509397451,179,1,1,20,47,cos9hxi16eitbcbthof7zrm4m,0,71.7,92.1,2023-02-18T18:06:56.659Z,2023-02-21T03:32:48Z,4041076557,155,,4041076569,213,5.2,4042084243,20,,4041076571,1,,4042084309,223,,4041076555,5,,4041076553,2,,4047113661,178,,alxccjq2y6il5yjw108a0axnt,J. Hove,4041076563,140,90.4,4041076565,141,40.9,,4041076561,56,4041076559,152,,4041076567,212,,,,,,,,,,,,,Center,40.0,,,,,,,,,,
2509397441,163,12,1,20,49,3t0vjqtxc8wpjzv82i3oi2ova,1,8.2,57,2023-02-18T18:06:58.813Z,2023-02-21T03:32:54Z,4041076505,141,51.5,4041076509,212,21.1,4041076501,56,Back,4041076503,140,28.0,4041076517,15,,4047113687,388,,4041076511,213,6.1,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509397493,180,13,1,20,52,cos9hxi16eitbcbthof7zrm4m,1,72.9,51.2,2023-02-18T18:07:02.120Z,2023-02-21T03:33:03Z,4041078661,102,37.6,4041078665,103,4.2,4041078679,231,50,4041078669,328,,4041076797,56,Center,4041078673,458,,4042085481,215,,4047113703,178,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,4041078677,230,98.9,4041076795,18,,,4041077225,72,4041078655,75,,4041077223,24,,,,,,,,,,,,,,,,,,,,,,,,
2509397477,164,5,1,20,53,3t0vjqtxc8wpjzv82i3oi2ova,1,-1.4,61,2023-02-18T18:07:03.164Z,2023-02-21T03:33:06Z,4041076713,346,,4041076711,56,Back,4041076879,233,181,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509397501,181,5,1,20,53,cos9hxi16eitbcbthof7zrm4m,0,101.4,39,2023-02-18T18:07:03.164Z,2023-02-21T03:33:06Z,4041076831,56,Center,4041076937,233,164,4041076833,346,,,,,,,,,,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509397963,165,1,1,21,18,3t0vjqtxc8wpjzv82i3oi2ova,0,3.9,52.2,2023-02-18T18:07:27.677Z,2023-02-21T03:33:11Z,4041079439,56,Center,4041079435,124,,4041079443,141,74.0,4041079441,140,66.3,4041079455,1,,4041079459,74,,4041079451,213,0.2,4041079447,212,67.2,627nw9ji9qfss33q8ce8042c5,M. van der Hart,4041079437,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509397985,182,1,1,21,21,cos9hxi16eitbcbthof7zrm4m,1,32.9,24.4,2023-02-18T18:07:31.243Z,2023-02-21T03:33:21Z,4041079577,213,0.2,4041079567,140,40.2,4047113733,388,,4041079565,56,Back,4041079563,3,,4041079571,141,27.1,4041079575,212,7.9,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510543745,1159,61,1,21,22,cos9hxi16eitbcbthof7zrm4m,1,37,29.7,2023-02-18T18:07:31.695Z,2023-02-21T09:15:58Z,4047290505,178,,4047290485,56,Back,,,,,,,,,,,,,,,,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509397987,183,44,1,21,23,cos9hxi16eitbcbthof7zrm4m,1,40.1,27.8,2023-02-18T18:07:33.104Z,2023-02-21T08:11:53Z,4041079645,233,166,4041079585,285,,4041079583,56,Back,,,,,,,,,,,,,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509397981,166,44,1,21,23,3t0vjqtxc8wpjzv82i3oi2ova,0,59.9,72.2,2023-02-18T18:07:33.105Z,2023-02-21T03:33:29Z,4041079549,286,,4041079675,233,183,4041079547,56,Center,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398007,184,1,1,21,23,cos9hxi16eitbcbthof7zrm4m,0,40.2,27.1,2023-02-18T18:07:33.202Z,2023-02-21T08:11:53Z,4041079687,140,45.1,4041079693,213,5.8,4041079691,212,5.9,4047113801,388,,4041079683,3,,4041079689,141,22.9,4041079685,56,Back,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398071,167,1,1,21,25,3t0vjqtxc8wpjzv82i3oi2ova,1,57.4,71,2023-02-18T18:07:34.503Z,2023-02-21T03:34:11Z,4041080071,212,13.3,4041080075,213,5.5,4041080069,141,57.0,4041080065,140,66.3,4041080061,3,,4047113871,388,,4041080063,56,Center,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398079,168,1,1,21,27,3t0vjqtxc8wpjzv82i3oi2ova,0,65.4,65.4,2023-02-18T18:07:36.851Z,2023-02-21T03:34:19Z,4041080131,56,Center,4041080147,213,1.8,4041080139,141,73.7,4041080135,140,64.0,4047113889,178,,4041080143,212,5.8,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398087,185,49,1,21,28,cos9hxi16eitbcbthof7zrm4m,1,31.9,25.3,2023-02-18T18:07:38.109Z,2023-02-21T03:34:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398157,186,4,1,21,31,cos9hxi16eitbcbthof7zrm4m,1,38.6,21.4,2023-02-18T18:07:41.200Z,2023-02-21T03:34:34Z,4041080537,265,,4041080645,233,169,4041080533,56,Back,4041080539,286,,4041080535,152,,4041080531,13,,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398175,169,4,1,21,31,3t0vjqtxc8wpjzv82i3oi2ova,0,61.4,78.6,2023-02-18T18:07:41.201Z,2023-02-21T03:34:34Z,4041080679,233,186,4041080613,152,,4041080611,56,Center,4041080615,265,,4041080609,13,,4041080617,285,,4047113919,178,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398261,187,1,1,21,38,cos9hxi16eitbcbthof7zrm4m,1,37.7,20.6,2023-02-18T18:07:48.306Z,2023-02-21T03:34:42Z,4041081167,213,2.7,4041081215,189,,4041081155,5,,4041081159,56,Back,4047113955,178,,4041081165,212,12.2,4041081161,140,27.0,4041081157,152,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,4041081163,141,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398287,188,1,1,21,41,cos9hxi16eitbcbthof7zrm4m,1,27,27.7,2023-02-18T18:07:50.526Z,2023-02-21T03:34:51Z,4041081321,141,49.3,4047113971,178,,4041081325,213,1.5,4041081319,140,28.3,4041081323,212,14.8,4041081317,56,Back,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398339,189,1,1,21,43,cos9hxi16eitbcbthof7zrm4m,1,29.6,54.5,2023-02-18T18:07:52.679Z,2023-02-21T03:34:55Z,4041081601,141,77.9,4041081605,213,1.1,4041081603,212,18.1,4041081599,140,37.9,4047113987,178,,4041081597,56,Back,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398435,190,1,1,21,46,cos9hxi16eitbcbthof7zrm4m,1,37.9,77.9,2023-02-18T18:07:55.474Z,2023-02-21T03:35:00Z,4041082181,212,5.1,4041082183,213,3.9,4041082173,56,Back,4041082179,141,72.6,4041082177,140,34.5,4047114003,178,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398515,191,1,1,21,51,cos9hxi16eitbcbthof7zrm4m,1,34.6,67.8,2023-02-18T18:08:00.812Z,2023-02-21T03:35:11Z,4047114027,178,,4041082653,140,42.6,4041082651,56,Back,4041082655,141,92.4,4041082659,213,1.1,4041082657,212,18.7,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398619,192,1,1,21,57,cos9hxi16eitbcbthof7zrm4m,1,44.7,91.5,2023-02-18T18:08:07.164Z,2023-02-21T03:35:15Z,4041083295,212,16.6,4041083291,140,31.8,4041083293,141,77.3,4047114037,178,,4041083289,56,Back,4041083297,213,3.8,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398675,193,1,1,22,5,cos9hxi16eitbcbthof7zrm4m,1,44.1,57.2,2023-02-18T18:08:14.974Z,2023-02-21T03:35:22Z,4041083707,56,Back,4041083713,212,23.5,4041083711,141,22.7,4041083715,213,4.7,4041083709,140,42.8,4047114053,178,,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398789,194,1,1,22,9,cos9hxi16eitbcbthof7zrm4m,1,47.1,23.5,2023-02-18T18:08:19.303Z,2023-02-21T03:35:28Z,4041084297,212,9.5,4041084291,56,Back,4047114081,178,,4041084299,213,2.0,4041084295,141,36.2,4041084293,140,43.4,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398821,195,1,1,22,15,cos9hxi16eitbcbthof7zrm4m,1,45.8,39.8,2023-02-18T18:08:25Z,2023-02-21T03:35:32Z,4041084441,140,55.5,4041084445,212,13.1,4047114093,178,,4041084443,141,27.7,4041084439,56,Center,4041084447,213,5.6,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398871,196,1,1,22,16,cos9hxi16eitbcbthof7zrm4m,1,55.5,27.7,2023-02-18T18:08:26.018Z,2023-02-21T03:35:39Z,4041084643,140,37.2,4041084649,213,3.4,4041084645,141,21.2,4041084641,56,Back,4047114129,178,,4041084647,212,19.7,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509398919,197,1,1,22,19,cos9hxi16eitbcbthof7zrm4m,1,36.4,22.9,2023-02-18T18:08:28.947Z,2023-02-21T03:35:45Z,4041084897,141,37.9,4041084901,213,1.9,4047114161,178,,4041084893,56,Back,4041084899,212,10.7,4041084895,140,33.3,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399033,198,1,1,22,22,cos9hxi16eitbcbthof7zrm4m,1,39.5,43.1,2023-02-18T18:08:31.655Z,2023-02-21T03:35:48Z,4041085583,140,51.5,4041085585,141,80.9,4041085589,213,1.1,4041085581,56,Left,4047114173,178,,4041085587,212,28.6,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399085,199,1,1,22,28,cos9hxi16eitbcbthof7zrm4m,1,51.8,85.7,2023-02-18T18:08:38.313Z,2023-02-21T03:35:51Z,4041085861,212,15.7,4041085863,213,3.8,4041085857,140,39.8,4047114191,178,,4041085859,141,72.0,4041085855,56,Back,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399151,200,1,1,22,32,cos9hxi16eitbcbthof7zrm4m,1,42.9,69.6,2023-02-18T18:08:41.741Z,2023-02-21T03:36:08Z,4047114267,178,,4041086191,56,Center,4041086209,213,6.2,4041086199,141,66.6,4041086205,212,23.8,4041086195,140,65.5,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399161,201,1,1,22,33,cos9hxi16eitbcbthof7zrm4m,1,65.5,66.6,2023-02-18T18:08:42.707Z,2023-02-21T03:36:14Z,4041086271,213,5.9,4047114293,178,,4041086263,56,Center,4041086269,212,4.4,4041086265,140,69.4,4041086261,168,,4041086267,141,64.4,,,,8zmxsixeoe1gmas31bzss7ljp,E. Manu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399223,202,1,1,22,33,cos9hxi16eitbcbthof7zrm4m,1,69,64.4,2023-02-18T18:08:43.306Z,2023-02-21T03:36:44Z,4041086617,140,64.9,4041086615,56,Center,4041086619,141,63.0,4047114365,388,,4041086621,212,4.4,4041086623,213,3.4,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509586021,953,50,1,22,34,cos9hxi16eitbcbthof7zrm4m,1,65.7,73.2,2023-02-18T18:08:44.179Z,2023-02-21T03:40:47Z,4042088925,56,Center,4042088927,286,,4042296421,233,755,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509586107,755,7,1,22,34,3t0vjqtxc8wpjzv82i3oi2ova,0,34.3,26.8,2023-02-18T18:08:44.222Z,2023-02-21T03:40:02Z,4042089397,285,,4047115079,178,,4042296401,233,953,4042089399,383,,4042089395,56,Back,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399229,203,3,1,22,36,cos9hxi16eitbcbthof7zrm4m,0,68.2,63.2,2023-02-18T18:08:45.587Z,2023-02-21T03:40:32Z,4041086641,286,,4041086639,56,Center,4047115091,178,,4041095313,233,170,4042088153,465,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399225,170,7,1,22,36,3t0vjqtxc8wpjzv82i3oi2ova,0,31.8,36.8,2023-02-18T18:08:46.248Z,2023-02-21T03:40:41Z,4047115195,178,,4041086631,285,,4042088495,383,,4041086643,233,203,4041086629,56,Back,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399617,207,61,1,22,37,cos9hxi16eitbcbthof7zrm4m,1,66.5,62.9,2023-02-18T18:08:46.504Z,2023-02-21T03:40:54Z,4041103117,56,Center,4047115255,178,,,,,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399243,171,1,1,22,38,3t0vjqtxc8wpjzv82i3oi2ova,0,29.6,37.1,2023-02-18T18:08:47.535Z,2023-02-21T03:42:00Z,4041086693,140,31.4,4041086695,141,40.1,4041086691,56,Back,4041086701,213,0.8,4041086697,212,2.8,4047115317,178,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399301,204,1,1,22,39,cos9hxi16eitbcbthof7zrm4m,1,62.7,60,2023-02-18T18:08:49.079Z,2023-02-21T03:42:16Z,4041087003,155,,4041087005,56,Center,4047115545,178,,4041087011,212,24.5,4041087013,213,6.3,4041087007,140,86.0,4041087009,141,59.7,4041087841,210,15,alxccjq2y6il5yjw108a0axnt,J. Hove,4041087843,154,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399305,205,15,1,22,42,cos9hxi16eitbcbthof7zrm4m,1,85.8,60.3,2023-02-18T18:08:52.286Z,2023-02-21T03:42:16Z,4041087861,55,204,4041087859,154,,4041087365,20,,4041087871,146,89.7,4041087869,108,,4041087405,233,172,4041087369,82,,4041087027,56,Center,emglxnqrlqskt8krglv7sziwa,R. Pepi,4047115557,178,,4041087865,102,49.7,,4041087867,103,4041087023,22,,4041087025,17,4041087875,230,4041087873,147,4041087857,29,,4041087855,78,4041087877,231,51.6,19,,97.7,,,57.4,,,,,,
2509399297,172,10,1,22,42,3t0vjqtxc8wpjzv82i3oi2ova,1,7.7,32.5,2023-02-18T18:08:52.434Z,2023-02-21T03:42:27Z,4047115589,178,,4041086973,56,Back,4041086971,94,,4041087415,233,205,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399341,173,6,1,22,45,3t0vjqtxc8wpjzv82i3oi2ova,0,11,36.1,2023-02-18T18:08:55.102Z,2023-02-21T03:42:34Z,4041087193,56,Back,4041087195,73,,4041087237,233,206,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399337,206,6,1,22,45,cos9hxi16eitbcbthof7zrm4m,1,89,63.9,2023-02-18T18:08:55.102Z,2023-02-21T03:42:35Z,4041087225,233,173,4041087175,56,Center,4041087177,73,,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399777,208,1,1,23,8,cos9hxi16eitbcbthof7zrm4m,0,99.5,99.5,2023-02-18T18:09:17.864Z,2023-02-21T03:37:16Z,4041089597,213,4.6,4047114427,178,,4041089589,56,Center,4041089593,141,52.2,4041089595,212,32.4,4041089591,140,96.1,4041089747,233,175,4041089583,6,,alxccjq2y6il5yjw108a0axnt,J. Hove,4042091723,20,,4041089581,2,,,4041089585,155,4041089587,223,,4041089599,1,,,,,,,,,,,,,,,,,,,,,,,,
2509399767,174,44,1,23,9,3t0vjqtxc8wpjzv82i3oi2ova,1,3.2,46.2,2023-02-18T18:09:19.257Z,2023-02-21T08:11:54Z,4041089559,285,,4041089715,233,209,4041089557,56,Back,,,,,,,,,,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509399785,209,44,1,23,9,cos9hxi16eitbcbthof7zrm4m,0,96.8,53.8,2023-02-18T18:09:19.258Z,2023-02-21T03:37:29Z,4041089625,286,,4041089623,56,Center,4041089779,233,174,,,,,,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
