id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2534832611,140,1,1,11,34,3kfktv64h7kg7zryax1wktr5r,1,64.6,87.4,2023-04-16T18:14:22.371Z,2023-04-16T18:14:25Z,4196635095,141,73.6,4196635093,140,57.6,4196635091,56,Center,4196635097,212,11.9,4196635099,213,4.0,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534832693,141,1,1,11,37,3kfktv64h7kg7zryax1wktr5r,1,58.8,71.8,2023-04-16T18:14:25.618Z,2023-04-16T18:14:30Z,4196635459,212,19.0,4196635453,56,Left,4196635455,140,70.7,4196635461,213,0.9,4196635457,141,92.9,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534832787,142,1,1,11,42,3kfktv64h7kg7zryax1wktr5r,1,78,91.7,2023-04-16T18:14:30.418Z,2023-04-16T18:14:36Z,4196635901,212,14.7,4196635895,56,Left,4196635897,140,64.1,4196635899,141,88.9,4196635903,213,3.3,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534832815,143,1,1,11,48,3kfktv64h7kg7zryax1wktr5r,1,63.2,89.1,2023-04-16T18:14:36.530Z,2023-04-16T18:14:38Z,4196636099,140,51.8,4196636101,141,76.1,4196636097,56,Center,4196636103,212,14.9,4196636105,213,3.8,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534832879,144,1,1,11,49,3kfktv64h7kg7zryax1wktr5r,1,51.4,73.3,2023-04-16T18:14:38.035Z,2023-04-16T18:14:42Z,4196636417,212,26.8,4196636407,56,Center,4196636409,140,54.3,4196636419,213,4.8,4196636413,141,34.2,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534832921,145,1,1,11,54,3kfktv64h7kg7zryax1wktr5r,1,57.1,30.9,2023-04-16T18:14:42.227Z,2023-04-16T18:14:45Z,4196636651,140,65.9,4196636655,212,18.3,4196636657,213,5.2,4196636653,141,7.6,4196636649,56,Right,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534832999,146,1,1,11,56,3kfktv64h7kg7zryax1wktr5r,1,62.5,11.1,2023-04-16T18:14:44.899Z,2023-04-16T18:14:51Z,4196637023,56,Right,4196637025,140,53.0,4196637029,212,10.0,4196637031,213,3.1,4196637027,141,12.2,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833051,147,1,1,12,3,3kfktv64h7kg7zryax1wktr5r,1,53.4,13.4,2023-04-16T18:14:51.555Z,2023-04-16T18:14:54Z,4196637305,140,54.1,4196637303,56,Center,4196637307,141,52.2,4196637311,213,1.5,4196637309,212,26.4,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833105,148,1,1,12,5,3kfktv64h7kg7zryax1wktr5r,1,61.5,45.5,2023-04-16T18:14:53.940Z,2023-04-16T18:14:59Z,4196637605,1,,4196637595,56,Left,4196637603,213,0.8,4196637593,155,,4196637597,140,90.2,4196637601,212,43.8,4196637599,141,92.3,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833115,149,3,1,12,11,3kfktv64h7kg7zryax1wktr5r,0,90.6,84.4,2023-04-16T18:14:59.093Z,2023-04-16T22:56:29Z,4197357999,465,,4196637651,286,,4196637805,233,103,4196637645,56,Left,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833109,103,7,1,12,11,3ebril33e08ddzob4bhq8awsr,0,9.4,15.6,2023-04-16T18:14:59.094Z,2023-04-16T22:56:31Z,4196637619,56,Back,4196637621,285,,4197358037,385,,4196637721,233,149,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833137,150,61,1,12,12,3kfktv64h7kg7zryax1wktr5r,1,91.5,87.2,2023-04-16T18:15:00.079Z,2023-04-16T18:15:00Z,4196637775,56,Left,,,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833147,104,49,1,12,13,3ebril33e08ddzob4bhq8awsr,1,14,12.9,2023-04-16T18:15:01.518Z,2023-04-16T22:56:35Z,,,,,,,,,,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833205,105,1,1,12,16,3ebril33e08ddzob4bhq8awsr,1,33.6,8.6,2023-04-16T18:15:04.983Z,2023-04-16T18:15:06Z,4196638151,56,Back,4196638155,141,15.9,4196638157,212,5.4,4196638159,213,1.2,4196638153,140,35.7,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833213,106,61,1,12,18,3ebril33e08ddzob4bhq8awsr,0,35.7,15.9,2023-04-16T18:15:06.710Z,2023-04-16T18:15:07Z,4196638189,56,Back,,,,,,,,,,,,,,,,,,,,,,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833219,151,49,1,12,19,3kfktv64h7kg7zryax1wktr5r,1,69.2,85,2023-04-16T18:15:07.572Z,2023-04-16T18:15:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833257,152,4,1,12,21,3kfktv64h7kg7zryax1wktr5r,1,65.6,84.2,2023-04-16T18:15:09.910Z,2023-04-16T18:15:56Z,4196638425,265,,4196638449,233,107,4196638417,13,,4196638423,152,,4196638421,56,Left,4196638427,286,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833253,107,4,1,12,21,3ebril33e08ddzob4bhq8awsr,0,34.4,15.8,2023-04-16T18:15:09.911Z,2023-04-16T18:15:11Z,4196638403,285,,4196638395,13,,4196638485,233,152,4196638397,56,Back,4196638399,152,,4196638401,265,,,,,,,,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833417,153,1,1,12,34,3kfktv64h7kg7zryax1wktr5r,1,65.2,88.1,2023-04-16T18:15:22.868Z,2023-04-16T18:15:24Z,4196639247,56,Center,4196639251,141,74.1,4196639249,140,51.0,4196639255,213,3.7,4196639245,152,,4196639253,212,17.7,4196639243,5,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833487,154,1,1,12,35,3kfktv64h7kg7zryax1wktr5r,1,51,74.1,2023-04-16T18:15:23.988Z,2023-04-16T18:15:29Z,4196639633,141,42.8,4196639641,213,4.8,4196639629,56,Center,4196639631,140,53.1,4196639637,212,21.4,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833535,155,1,1,12,41,3kfktv64h7kg7zryax1wktr5r,1,58.4,34.5,2023-04-16T18:15:29.445Z,2023-04-16T18:15:33Z,4196639885,212,23.0,4196639887,213,5.3,4196639881,140,69.7,4196639883,141,5.6,4196639879,56,Right,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833565,156,1,1,12,45,3kfktv64h7kg7zryax1wktr5r,1,69.1,7.1,2023-04-16T18:15:33.220Z,2023-04-16T18:15:35Z,4196640067,212,12.9,4196640069,213,2.6,4196640053,56,Right,4196640057,140,58.7,4196640063,141,17.3,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833623,157,1,1,12,47,3kfktv64h7kg7zryax1wktr5r,1,57.9,20,2023-04-16T18:15:35.588Z,2023-04-16T18:15:41Z,4196640333,140,52.5,4196640335,141,32.5,4196640339,213,2.2,4196640337,212,10.2,4196640331,56,Center,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833721,158,1,1,12,53,3kfktv64h7kg7zryax1wktr5r,1,56.5,35.8,2023-04-16T18:15:41.444Z,2023-04-16T18:15:46Z,4196640789,56,Right,4196640797,213,5.3,4196640791,140,68.2,4196640793,141,6.4,4196640795,212,23.5,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833737,159,1,1,12,58,3kfktv64h7kg7zryax1wktr5r,0,81.6,11,2023-04-16T18:15:46.661Z,2023-04-16T22:57:23Z,4196640869,56,Center,4196640875,212,15.6,4197358961,20,,4196640873,141,31.0,4196640877,213,1.1,4197358957,225,,4196640871,140,88.9,4197358959,386,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,4196640865,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833743,108,8,1,12,59,3ebril33e08ddzob4bhq8awsr,1,10.6,70.6,2023-04-16T18:15:47.495Z,2023-04-16T22:57:33Z,4196640893,56,Back,4197359243,385,,,,,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833779,160,1,1,13,1,3kfktv64h7kg7zryax1wktr5r,1,90.5,7,2023-04-16T18:15:49.925Z,2023-04-16T18:15:51Z,4196641105,56,Right,4196641113,213,3.1,4196641111,212,12.3,4196641107,140,78.8,4196641109,141,7.7,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833793,161,1,1,13,3,3kfktv64h7kg7zryax1wktr5r,0,78.9,7.7,2023-04-16T18:15:51.108Z,2023-04-16T22:57:40Z,4196641175,155,,4196641181,141,55.8,4196641191,1,,4196641189,213,1.3,4196641173,2,,4196641177,56,Center,4197359393,224,,4196641185,212,34.4,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,4197359395,20,4196641179,140,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,
2534833821,109,12,1,13,5,3ebril33e08ddzob4bhq8awsr,1,9.8,47.6,2023-04-16T18:15:53.264Z,2023-04-16T18:15:56Z,4196641291,15,,4196641281,141,60.2,4196641285,213,0.5,4196641277,56,Back,4196641279,140,25.0,4196641283,212,18.1,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833865,162,1,1,13,8,3kfktv64h7kg7zryax1wktr5r,1,74.6,37.9,2023-04-16T18:15:56.933Z,2023-04-16T18:15:58Z,4196641533,212,20.9,4196641535,213,1.8,4196641527,56,Center,4196641529,140,70.9,4196641531,141,68.1,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833895,163,1,1,13,10,3kfktv64h7kg7zryax1wktr5r,1,70.2,70,2023-04-16T18:15:58.853Z,2023-04-16T18:16:02Z,4196641693,141,87.2,4196641695,212,20.7,4196641689,56,Left,4196641697,213,0.6,4196641691,140,86.5,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833919,164,1,1,13,14,3kfktv64h7kg7zryax1wktr5r,1,84.9,87.1,2023-04-16T18:16:02.373Z,2023-04-16T18:16:04Z,4196641809,56,Center,4196641817,213,3.9,4196641811,140,74.6,4196641813,141,72.4,4196641815,212,14.7,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833935,165,1,1,13,16,3kfktv64h7kg7zryax1wktr5r,1,73.7,71.8,2023-04-16T18:16:04.486Z,2023-04-16T18:16:07Z,4196641941,141,34.0,4196641937,140,64.3,4196641947,213,4.3,4196641945,212,27.5,4196641933,56,Center,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833959,166,1,1,13,18,3kfktv64h7kg7zryax1wktr5r,1,64.3,34.2,2023-04-16T18:16:06.965Z,2023-04-16T18:16:09Z,4196642041,56,Center,4196642047,212,20.2,4196642049,213,5.9,4196642045,141,23.9,4196642043,140,82.3,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534833973,167,1,1,13,20,3kfktv64h7kg7zryax1wktr5r,1,81.8,24,2023-04-16T18:16:09.014Z,2023-04-16T18:16:10Z,4196642167,141,3.5,4196642165,140,89.3,4196642171,213,5.2,4196642163,56,Right,4196642169,212,16.0,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834023,168,1,1,13,22,3kfktv64h7kg7zryax1wktr5r,1,89.7,3.8,2023-04-16T18:16:10.533Z,2023-04-16T22:58:04Z,4196642453,56,Left,4196642449,155,,4196642459,141,80.2,4196642457,140,97.6,4197359883,345,,4196642447,2,,4197359797,224,,4196642461,212,52.6,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,4197359799,20,4196642463,213,4196642465,1,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,
2534834035,169,1,1,13,27,3kfktv64h7kg7zryax1wktr5r,1,96.9,79.4,2023-04-16T18:16:15.317Z,2023-04-16T18:16:17Z,4196642531,56,Center,4196642537,212,13.6,4196642539,213,4.0,4196642535,141,64.5,4196642533,140,88.3,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834039,170,50,1,13,29,3kfktv64h7kg7zryax1wktr5r,1,89.8,60,2023-04-16T18:16:17.222Z,2023-04-16T18:16:19Z,4196642551,286,,4196642669,233,110,4196642549,56,Center,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834051,110,7,1,13,29,3ebril33e08ddzob4bhq8awsr,1,10.2,40,2023-04-16T18:16:17.223Z,2023-04-16T22:58:26Z,4196642663,233,170,4196642633,56,Back,4197360299,384,,4196642635,285,,,,,,,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834095,111,4,1,13,32,3ebril33e08ddzob4bhq8awsr,1,28.8,68.1,2023-04-16T18:16:20.420Z,2023-04-16T18:16:23Z,4196642889,294,,4196642891,56,Back,4196642887,13,,4196642951,233,171,4196642893,152,,4196642895,285,,,,,,,,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834099,171,4,1,13,32,3kfktv64h7kg7zryax1wktr5r,0,71.2,31.9,2023-04-16T18:16:20.421Z,2023-04-16T18:16:23Z,4196642911,13,,4196642917,152,,4196642919,286,,4196642915,56,Center,4196642969,233,111,4196642913,294,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834345,112,1,1,13,52,3ebril33e08ddzob4bhq8awsr,1,28.8,70.3,2023-04-16T18:16:40.728Z,2023-04-16T18:16:44Z,4196644141,141,33.0,4196644135,152,,4196644133,5,,4196644145,213,4.5,4196644137,56,Back,4196644143,212,26.2,4196644139,140,22.6,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834365,113,1,1,13,55,3ebril33e08ddzob4bhq8awsr,1,22.2,30.6,2023-04-16T18:16:43.897Z,2023-04-16T18:16:45Z,4196644241,56,Back,4196644245,141,9.1,4196644247,212,19.0,4196644249,213,5.4,4196644243,140,33.8,,,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834407,114,1,1,13,57,3ebril33e08ddzob4bhq8awsr,1,33.8,9.1,2023-04-16T18:16:45.193Z,2023-04-16T18:16:49Z,4196644473,141,17.7,4196644471,140,19.9,4196644469,56,Back,4196644475,212,15.7,4196644477,213,2.8,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834433,115,1,1,14,1,3ebril33e08ddzob4bhq8awsr,1,30.1,17.9,2023-04-16T18:16:49.368Z,2023-04-16T18:16:50Z,4196644615,213,5.2,4196644613,212,10.3,4196644611,141,4.4,4196644607,56,Back,4196644609,140,34.6,,,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834449,116,1,1,14,2,3ebril33e08ddzob4bhq8awsr,1,34.6,4.3,2023-04-16T18:16:50.537Z,2023-04-16T18:16:52Z,4196644679,56,Back,4196644683,141,15.5,4196644685,212,10.7,4196644687,213,0.8,4196644681,140,41.8,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834467,117,1,1,14,4,3ebril33e08ddzob4bhq8awsr,1,41.8,15.5,2023-04-16T18:16:52.121Z,2023-04-16T22:58:57Z,4196644747,212,8.8,4196644745,141,3.1,4196644741,56,Back,4196644743,140,44.3,4196644749,213,5.0,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834595,118,1,1,14,11,3ebril33e08ddzob4bhq8awsr,0,85.2,12.2,2023-04-16T18:16:59.114Z,2023-04-16T22:59:07Z,4196645463,233,172,4197360969,224,,4197360971,20,,4196645451,213,1.2,4196645447,141,59.9,4196645441,155,,4196645449,212,34.9,4196645445,140,97.4,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,4196645443,56,4196645439,2,4196645453,1,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834591,172,11,1,14,12,3kfktv64h7kg7zryax1wktr5r,1,4.9,38.3,2023-04-16T18:17:01.032Z,2023-04-16T22:59:12Z,4197361135,378,,4196645431,88,,4196645429,56,Back,4196645469,233,118,,,,,,,,,,,,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834707,173,1,1,14,21,3kfktv64h7kg7zryax1wktr5r,1,12.3,38.6,2023-04-16T18:17:09.351Z,2023-04-16T18:17:12Z,4196645975,56,Back,4196645981,212,31.8,4196645977,140,22.1,4196645973,123,,4196645983,213,1.2,4196645979,141,82.9,,,,,,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834753,174,1,1,14,24,3kfktv64h7kg7zryax1wktr5r,1,24.6,82.1,2023-04-16T18:17:12.488Z,2023-04-16T18:17:15Z,4196646285,140,23.5,4196646293,213,4.7,4196646283,56,Back,4196646287,141,52.7,4196646289,212,20.0,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834775,175,1,1,14,27,3kfktv64h7kg7zryax1wktr5r,1,26.1,60.2,2023-04-16T18:17:15.768Z,2023-04-16T18:17:17Z,4196646411,56,Back,4196646415,141,75.4,4196646417,212,11.0,4196646421,213,1.9,4196646413,140,22.4,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834787,176,1,1,14,29,3kfktv64h7kg7zryax1wktr5r,1,22.4,75.4,2023-04-16T18:17:17.191Z,2023-04-16T18:17:19Z,4196646529,212,16.5,4196646531,213,3.0,4196646527,141,78.5,4196646523,56,Back,4196646525,140,6.8,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834815,177,1,1,14,31,3kfktv64h7kg7zryax1wktr5r,1,5.1,82.3,2023-04-16T18:17:19.784Z,2023-04-16T18:17:22Z,4196646645,212,22.9,4196646641,141,48.7,4196646637,140,3.8,4196646649,213,4.7,4196646633,56,Back,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834849,178,1,1,14,34,3kfktv64h7kg7zryax1wktr5r,1,3.8,48.2,2023-04-16T18:17:22.567Z,2023-04-16T18:17:25Z,4196646789,141,23.7,4196646791,212,17.7,4196646787,140,9.6,4196646793,213,5.1,4196646785,56,Back,,,,,,,,,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834877,179,1,1,14,37,3kfktv64h7kg7zryax1wktr5r,1,12.1,25,2023-04-16T18:17:25.144Z,2023-04-16T18:17:27Z,4196646959,213,0.6,4196646957,212,16.0,4196646951,56,Back,4196646953,140,24.8,4196646955,141,37.9,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834903,180,1,1,14,39,3kfktv64h7kg7zryax1wktr5r,1,24.9,36.7,2023-04-16T18:17:27.815Z,2023-04-16T18:17:30Z,4196647059,212,18.2,4196647053,56,Back,4196647057,141,25.9,4196647061,213,5.9,4196647055,140,40.8,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834931,181,1,1,14,42,3kfktv64h7kg7zryax1wktr5r,1,40.1,25.9,2023-04-16T18:17:30.616Z,2023-04-16T18:17:33Z,4196647253,213,2.3,4196647249,141,34.5,4196647251,212,7.7,4196647247,140,35.3,4196647245,56,Back,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534834967,182,1,1,14,45,3kfktv64h7kg7zryax1wktr5r,1,36.2,35.5,2023-04-16T18:17:33.592Z,2023-04-16T18:17:36Z,4196647461,141,63.1,4196647463,212,18.9,4196647459,140,34.2,4196647457,56,Back,4196647465,213,1.7,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534835027,183,1,1,14,48,3kfktv64h7kg7zryax1wktr5r,1,35.1,63.1,2023-04-16T18:17:36.136Z,2023-04-16T18:17:41Z,4196647753,140,39.1,4196647755,141,36.7,4196647759,213,4.9,4196647757,212,18.4,4196647751,56,Back,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534835075,184,1,1,14,52,3kfktv64h7kg7zryax1wktr5r,1,48.5,33.9,2023-04-16T18:17:41.048Z,2023-04-16T18:17:45Z,4196648035,141,6.5,4196648033,140,63.1,4196648031,56,Right,4196648037,212,24.1,4196648039,213,5.4,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534835125,185,1,1,14,57,3kfktv64h7kg7zryax1wktr5r,1,58.2,13.2,2023-04-16T18:17:45.080Z,2023-04-16T18:17:49Z,4196648307,213,2.6,4196648305,212,13.6,4196648299,56,Back,4196648301,140,46.9,4196648303,141,23.0,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534835147,186,1,1,15,1,3kfktv64h7kg7zryax1wktr5r,1,50.2,23.4,2023-04-16T18:17:49.145Z,2023-04-16T18:17:50Z,4196648397,56,Right,4196648401,141,14.6,4196648399,140,53.4,4196648403,212,6.9,4196648405,213,5.2,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534835171,187,1,1,15,2,3kfktv64h7kg7zryax1wktr5r,1,51.3,19.1,2023-04-16T18:17:50.393Z,2023-04-16T18:17:53Z,4196648553,56,Back,4196648559,212,31.0,4196648561,213,2.0,4196648555,140,39.9,4196648557,141,61.2,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534835235,188,1,1,15,4,3kfktv64h7kg7zryax1wktr5r,1,40,62.4,2023-04-16T18:17:52.985Z,2023-04-16T18:17:59Z,4196648941,140,39.1,4196648935,56,Back,4196648947,212,21.4,4196648945,141,31.0,4196648949,213,4.7,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
