id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2521946793,132,1,1,12,20,ed5nwjz5za3oyi20nxzgqivmx,1,45.9,54.5,2023-03-18T20:13:09.479Z,2023-03-20T05:37:43Z,4107442233,141,34.7,4112283089,178,,4107442235,212,13.7,4107442231,140,48.5,4107442237,213,4.9,4107442229,56,Back,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521946835,133,1,1,12,25,ed5nwjz5za3oyi20nxzgqivmx,1,52.7,33.5,2023-03-18T20:13:14.623Z,2023-03-20T05:37:49Z,4107442463,212,11.3,4112283177,178,,4107442459,140,49.1,4107442465,213,1.9,4107442461,141,49.2,4107442457,56,Back,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521946887,134,1,1,12,29,ed5nwjz5za3oyi20nxzgqivmx,1,52.6,44.3,2023-03-18T20:13:18.044Z,2023-03-20T05:37:55Z,4107442763,140,67.3,4112283243,178,,4107442769,212,30.9,4107442771,213,5.2,4107442765,141,4.9,4107442761,56,Right,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521946903,135,1,1,12,34,ed5nwjz5za3oyi20nxzgqivmx,1,73.2,6.6,2023-03-18T20:13:23.274Z,2023-03-20T05:38:03Z,4107442869,141,19.3,4107442865,140,71.3,4107442877,213,1.8,4107442863,56,Right,4112283345,178,,4107442873,212,8.9,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521946925,136,1,1,12,35,ed5nwjz5za3oyi20nxzgqivmx,1,71.3,19.3,2023-03-18T20:13:24.189Z,2023-03-20T05:38:09Z,4112283437,178,,4107442977,140,58.8,4107442983,213,3.2,4107442979,141,19.0,4107442975,56,Right,4107442981,212,13.1,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521946959,137,1,1,12,39,ed5nwjz5za3oyi20nxzgqivmx,1,58.4,21.3,2023-03-18T20:13:27.975Z,2023-03-20T05:40:27Z,4107443157,141,13.6,4107443161,213,5.7,4112284975,178,,4107443159,212,8.9,4107443155,140,65.3,4107443153,56,Right,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521946991,138,1,1,12,42,ed5nwjz5za3oyi20nxzgqivmx,1,64.6,16.1,2023-03-18T20:13:31.190Z,2023-03-20T05:40:35Z,4107443337,141,46.2,4107443335,140,45.9,4107443339,212,28.4,4112285079,178,,4107443341,213,2.3,4107443333,56,Back,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947013,139,1,1,12,45,ed5nwjz5za3oyi20nxzgqivmx,1,45.9,46.2,2023-03-18T20:13:34.229Z,2023-03-20T05:40:41Z,4107443467,141,22.4,4107443471,213,4.8,4107443465,140,47.5,4107443469,212,16.3,4112285167,178,,4107443463,56,Back,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947043,140,1,1,12,47,ed5nwjz5za3oyi20nxzgqivmx,1,47.5,22.4,2023-03-18T20:13:36.942Z,2023-03-20T05:40:54Z,4112285311,178,,4107443635,212,17.9,4107443627,56,Right,4107443633,141,4.4,4107443631,140,60.0,4107443637,213,5.5,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947059,141,1,1,12,50,ed5nwjz5za3oyi20nxzgqivmx,1,60,4.4,2023-03-18T20:13:39.448Z,2023-03-20T05:41:02Z,4107443699,56,Right,4107443703,141,14.2,4112285387,178,,4107443707,213,2.4,4107443701,140,53.2,4107443705,212,9.8,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947071,142,1,1,12,51,ed5nwjz5za3oyi20nxzgqivmx,1,53.2,14.2,2023-03-18T20:13:40.388Z,2023-03-20T05:41:07Z,4107443779,56,Right,4107443783,141,5.4,4107443781,140,70.0,4107443787,213,6.0,4112285447,178,,4107443785,212,18.6,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947099,143,1,1,12,54,ed5nwjz5za3oyi20nxzgqivmx,1,72.2,5.1,2023-03-18T20:13:43.453Z,2023-03-20T05:41:13Z,4107443953,140,74.5,4107443963,212,9.8,4107443957,141,19.1,4107443951,56,Right,4107443967,213,1.3,4112285505,178,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947163,144,1,1,12,58,ed5nwjz5za3oyi20nxzgqivmx,1,72.4,12.4,2023-03-18T20:13:47.089Z,2023-03-20T05:41:21Z,4107444257,56,Center,4107444261,140,61.7,4107444269,212,12.9,4107444265,141,21.8,4107444273,213,2.6,4112285595,178,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947235,145,1,1,13,3,ed5nwjz5za3oyi20nxzgqivmx,1,61.9,22.2,2023-03-18T20:13:52.360Z,2023-03-20T05:41:27Z,4112285647,178,,4107444645,212,12.6,4107444641,140,62.9,4107444647,213,4.8,4107444639,56,Right,4107444643,141,3.7,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947249,146,1,1,13,9,ed5nwjz5za3oyi20nxzgqivmx,1,77.2,26.1,2023-03-18T20:13:58.852Z,2023-03-20T05:41:36Z,4107444725,140,77.4,4112285763,178,,4107444731,213,1.5,4107444729,212,6.4,4107444727,141,35.5,4107444723,56,Center,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947251,147,61,1,13,10,ed5nwjz5za3oyi20nxzgqivmx,0,77.4,35.5,2023-03-18T20:13:59.333Z,2023-03-20T05:41:42Z,4107444735,56,Center,4112285803,178,,,,,,,,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947277,122,49,1,13,11,8iawijq7s9s6d85mjz8wdslki,1,23.3,63.8,2023-03-18T20:14:00.114Z,2023-03-20T05:41:50Z,,,,,,,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947297,123,1,1,13,11,8iawijq7s9s6d85mjz8wdslki,1,23.3,63.8,2023-03-18T20:14:00.171Z,2023-03-20T05:41:54Z,4107444973,140,34.5,4112285939,178,,4107444975,141,36.8,4107444979,213,5.3,4107444971,56,Back,4107444977,212,21.8,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947339,124,3,1,13,12,8iawijq7s9s6d85mjz8wdslki,1,31.8,37.5,2023-03-18T20:14:01.861Z,2023-03-20T05:42:00Z,4107445217,56,Back,4109768741,465,,4107445245,233,148,4112286007,178,,4107445249,285,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947289,148,45,1,13,12,ed5nwjz5za3oyi20nxzgqivmx,0,68.2,62.5,2023-03-18T20:14:01.861Z,2023-03-20T05:42:01Z,4107444949,286,,4107445251,233,124,4107444947,56,Center,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522388809,751,3,1,13,14,8iawijq7s9s6d85mjz8wdslki,0,33.1,34.3,2023-03-18T20:14:03.023Z,2023-03-20T05:42:07Z,4109770299,56,Back,4109770301,285,,4109770305,467,evexihkozqignope6k57tjgt1,4109770303,465,,4112286075,178,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947341,125,4,1,13,15,8iawijq7s9s6d85mjz8wdslki,1,36.9,42.3,2023-03-18T20:14:04.170Z,2023-03-20T05:42:14Z,4107445223,13,,4107445229,265,,4107445231,286,,4107445237,233,149,4107445225,56,Back,4107445227,152,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947323,149,4,1,13,15,ed5nwjz5za3oyi20nxzgqivmx,0,63.1,57.7,2023-03-18T20:14:04.171Z,2023-03-20T05:42:13Z,4107445133,13,,4107445147,285,,4107445243,233,125,4107445139,152,,4112286121,178,,4107445143,265,,4107445137,56,Center,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947615,126,1,1,13,44,8iawijq7s9s6d85mjz8wdslki,1,44.6,35.3,2023-03-18T20:14:33.603Z,2023-03-20T05:42:19Z,4107446733,213,1.4,4112286183,178,,4107446723,152,,4107446721,5,,4107446727,140,45.7,4107446729,141,44.2,4107446731,212,6.2,4107446725,56,Back,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947633,127,1,1,13,47,8iawijq7s9s6d85mjz8wdslki,1,46.1,44.9,2023-03-18T20:14:36.048Z,2023-03-20T05:42:23Z,4112286213,178,,4107446821,213,1.0,4107446813,56,Center,4107446817,141,61.5,4107446819,212,13.2,4107446815,140,52.6,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947669,128,1,1,13,49,8iawijq7s9s6d85mjz8wdslki,1,46.2,64.8,2023-03-18T20:14:37.994Z,2023-03-20T05:42:29Z,4107447013,212,16.4,4107447015,213,3.2,4107447007,56,Back,4112286261,178,,4107447009,140,30.6,4107447011,141,64.5,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947703,129,1,1,13,53,8iawijq7s9s6d85mjz8wdslki,1,30.6,64.5,2023-03-18T20:14:42.340Z,2023-03-20T05:42:35Z,4107447201,213,1.1,4107447193,56,Back,4107447197,141,90.0,4112286319,178,,4107447195,140,38.5,4107447199,212,19.2,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947725,130,1,1,13,55,8iawijq7s9s6d85mjz8wdslki,1,38.5,90,2023-03-18T20:14:44.824Z,2023-03-20T05:42:41Z,4107447357,141,67.2,4107447361,212,17.0,4107447351,56,Back,4112286353,178,,4107447365,213,4.3,4107447353,140,31.8,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947749,131,1,1,13,59,8iawijq7s9s6d85mjz8wdslki,1,29,63.5,2023-03-18T20:14:48.203Z,2023-03-20T05:42:46Z,4112286397,178,,4107447463,212,27.0,4107447457,56,Back,4107447461,141,24.4,4107447459,140,24.8,4107447465,213,4.5,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947763,132,1,1,14,1,8iawijq7s9s6d85mjz8wdslki,1,24.8,24.4,2023-03-18T20:14:50.705Z,2023-03-20T05:42:51Z,4107447519,212,12.0,4112286453,178,,4107447515,140,23.8,4107447517,141,6.8,4107447521,213,4.6,4107447513,56,Back,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947785,133,1,1,14,3,8iawijq7s9s6d85mjz8wdslki,0,23.8,6.8,2023-03-18T20:14:52.797Z,2023-03-20T05:42:55Z,4112286487,178,,4107447657,56,Back,4107447661,141,26.9,4107447665,213,0.6,4107447663,212,22.8,4107447659,140,41.2,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947821,134,4,1,14,6,8iawijq7s9s6d85mjz8wdslki,1,43.6,28.6,2023-03-18T20:14:55.273Z,2023-03-20T05:43:00Z,4107447831,56,Back,4107447829,295,,4107447835,286,,4107447827,13,,4107447833,152,,4107447849,233,150,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947813,150,4,1,14,6,ed5nwjz5za3oyi20nxzgqivmx,0,56.4,71.4,2023-03-18T20:14:55.274Z,2023-03-20T05:43:00Z,4107447813,295,,4107447811,13,,4112286517,178,,4107447817,152,,4107447857,233,134,4107447815,56,Center,4107447819,285,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947913,135,1,1,14,17,8iawijq7s9s6d85mjz8wdslki,1,46.2,30.8,2023-03-18T20:15:06.459Z,2023-03-20T05:43:05Z,4107448303,141,12.2,4112286559,178,,4107448307,213,5.4,4107448301,140,55.8,4107448295,5,,4107448299,56,Right,4107448305,212,16.2,4107448297,152,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947935,136,1,1,14,19,8iawijq7s9s6d85mjz8wdslki,1,58.4,10,2023-03-18T20:15:08.465Z,2023-03-20T05:43:09Z,4107448391,212,13.6,4107448393,213,6.1,4112286633,178,,4107448387,140,71.0,4107448385,56,Right,4107448389,141,5.6,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947939,137,3,1,14,21,8iawijq7s9s6d85mjz8wdslki,0,70.6,7.8,2023-03-18T20:15:10.746Z,2023-03-20T05:43:17Z,4112286705,178,,4107448405,56,Right,4107448493,233,151,4109776915,465,,4107448407,286,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947955,151,7,1,14,21,ed5nwjz5za3oyi20nxzgqivmx,0,29.4,92.2,2023-03-18T20:15:10.750Z,2023-03-20T05:43:20Z,4107448487,233,137,4112286757,178,,4107448471,285,,4109777245,385,,4107448469,56,Back,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947947,138,61,1,14,21,8iawijq7s9s6d85mjz8wdslki,1,72.6,5.9,2023-03-18T20:15:10.787Z,2023-03-20T05:43:25Z,4112286821,178,,4107448439,56,Right,,,,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947967,152,49,1,14,23,ed5nwjz5za3oyi20nxzgqivmx,1,28.2,77.5,2023-03-18T20:15:12.186Z,2023-03-20T05:43:33Z,,,,,,,,,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947975,153,1,1,14,24,ed5nwjz5za3oyi20nxzgqivmx,1,28.2,77.5,2023-03-18T20:15:13.126Z,2023-03-20T05:43:36Z,4107448561,56,Back,4107448567,212,10.7,4112286937,178,,4107448565,141,64.1,4107448569,213,5.3,4107448563,140,33.5,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521947999,154,1,1,14,24,ed5nwjz5za3oyi20nxzgqivmx,1,33.5,64.1,2023-03-18T20:15:13.883Z,2023-03-20T05:43:45Z,4107448673,140,22.9,4112286993,178,,4107448675,141,71.6,4107448679,213,2.7,4107448671,56,Back,4107448677,212,12.2,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948053,155,1,1,14,27,ed5nwjz5za3oyi20nxzgqivmx,1,22.9,71.6,2023-03-18T20:15:16.485Z,2023-03-20T05:43:52Z,4107448979,212,12.3,4107448975,140,22.5,4107448977,141,53.5,4107448981,213,4.7,4112287091,178,,4107448973,56,Back,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948097,156,1,1,14,30,ed5nwjz5za3oyi20nxzgqivmx,1,25.4,47.9,2023-03-18T20:15:19.450Z,2023-03-20T05:43:59Z,4112287143,178,,4107449211,212,31.6,4107449207,140,36.2,4107449213,213,5.1,4107449205,56,Back,4107449209,141,4.6,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948173,157,1,1,14,34,ed5nwjz5za3oyi20nxzgqivmx,1,36.1,5.9,2023-03-18T20:15:23.556Z,2023-03-20T05:44:06Z,4112287207,178,,4107449521,141,19.5,4107449527,213,2.3,4107449519,140,27.7,4107449517,56,Back,4107449523,212,12.8,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948215,158,1,1,14,39,ed5nwjz5za3oyi20nxzgqivmx,1,30.9,31.3,2023-03-18T20:15:28.773Z,2023-03-20T05:44:11Z,4107449747,213,1.9,4107449741,140,23.6,4107449745,212,25.6,4112287281,178,,4107449743,141,67.2,4107449739,56,Back,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948231,159,1,1,14,42,ed5nwjz5za3oyi20nxzgqivmx,1,23.6,67.3,2023-03-18T20:15:31.726Z,2023-03-20T05:44:19Z,4107449827,140,31.1,4107449829,141,95.1,4107449831,212,20.5,4107449825,56,Back,4107449833,213,1.2,4112287369,178,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948289,160,1,1,14,46,ed5nwjz5za3oyi20nxzgqivmx,1,31.5,91.5,2023-03-18T20:15:35.125Z,2023-03-20T05:44:22Z,4107450119,213,5.7,4107450115,141,57.9,4107450111,56,Center,4107450117,212,41.4,4112287403,178,,4107450121,1,,4107450113,140,64.4,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948311,161,1,1,14,50,ed5nwjz5za3oyi20nxzgqivmx,1,67.2,60.6,2023-03-18T20:15:38.983Z,2023-03-20T05:44:33Z,4107450227,212,13.4,4107450221,56,Center,4107450225,141,75.5,4107450229,213,0.9,4112287529,178,,4107450223,140,75.6,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948343,162,1,1,14,52,ed5nwjz5za3oyi20nxzgqivmx,1,78.7,70.5,2023-03-18T20:15:41.649Z,2023-03-20T05:44:43Z,4107450383,56,Center,4107450391,213,5.0,4107452285,210,15,4107450385,140,86.7,4107450389,212,25.6,4112287573,178,,4107452287,154,,4107450387,141,35.0,dbg4ducw8j747foxiexle1iad,P. Clement,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948349,163,15,1,14,55,ed5nwjz5za3oyi20nxzgqivmx,1,91.3,37.7,2023-03-18T20:15:44.483Z,2023-03-20T05:44:44Z,4107452301,154,,4107452307,102,48.6,4107452313,146,94.6,4107452299,29,,4112287629,178,,4107452309,103,8.9,4109795703,17,,4107452297,78,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,4107451775,233,139,4107450413,22,4107452315,147,4107451767,20,4107450417,56,Center,4107452311,214,4107452303,55,162,,,,,,,,,41.2,,,,,,,,,,
2521948381,139,10,1,14,55,8iawijq7s9s6d85mjz8wdslki,1,5.2,57.9,2023-03-18T20:15:44.625Z,2023-03-20T05:44:47Z,4107450563,173,,4107450823,183,,4107451813,233,163,4107450569,56,Back,4107450821,180,,4109796065,376,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948495,140,5,1,15,2,8iawijq7s9s6d85mjz8wdslki,0,29.8,101.6,2023-03-18T20:15:51.129Z,2023-03-20T05:05:02Z,4107451157,233,164,4107451125,56,Back,4107451127,347,,,,,,,,,,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948475,164,5,1,15,2,ed5nwjz5za3oyi20nxzgqivmx,1,70.2,-1.6,2023-03-18T20:15:51.129Z,2023-03-20T05:05:03Z,4107451057,347,,4107451149,233,140,4107451055,56,Right,,,,,,,,,,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948493,165,1,1,15,4,ed5nwjz5za3oyi20nxzgqivmx,1,65.3,0,2023-03-18T20:15:52.989Z,2023-03-20T05:05:17Z,4107451117,141,13.2,4107451111,107,,4107451115,140,55.9,4107451119,212,14.1,4107451121,213,2.3,4107451113,56,Right,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948537,166,1,1,15,7,ed5nwjz5za3oyi20nxzgqivmx,1,55.9,13.2,2023-03-18T20:15:56.260Z,2023-03-20T05:05:25Z,4112263145,178,,4107451323,140,62.1,4107451329,213,5.8,4107451325,141,8.3,4107451327,212,7.3,4107451321,56,Right,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948543,167,1,1,15,9,ed5nwjz5za3oyi20nxzgqivmx,1,63.8,16.8,2023-03-18T20:15:58.134Z,2023-03-20T05:05:34Z,4112263227,178,,4107451361,213,1.4,4107451357,141,39.6,4107451353,56,Center,4107451355,140,66.0,4107451359,212,15.7,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948545,168,1,1,15,11,ed5nwjz5za3oyi20nxzgqivmx,1,66,39.6,2023-03-18T20:16:00.419Z,2023-03-20T05:05:42Z,4107451369,140,76.9,4107451371,141,34.2,4107451375,213,6.0,4107451367,56,Center,4112263293,178,,4107451373,212,12.0,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948583,169,1,1,15,12,ed5nwjz5za3oyi20nxzgqivmx,1,75.1,35.3,2023-03-18T20:16:01.870Z,2023-03-20T05:05:47Z,4107451533,212,8.5,4112263363,178,,4107451527,56,Center,4107451535,213,1.4,4107451529,140,76.5,4107451531,141,47.6,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948607,170,1,1,15,15,ed5nwjz5za3oyi20nxzgqivmx,0,75.7,48.6,2023-03-18T20:16:04.011Z,2023-03-20T05:05:55Z,4107451665,213,5.3,4107451659,140,81.1,4107451661,141,37.1,4107451657,56,Center,4107451663,212,9.7,4112263427,178,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948617,141,49,1,15,16,8iawijq7s9s6d85mjz8wdslki,1,21.6,59.6,2023-03-18T20:16:05.371Z,2023-03-20T05:06:02Z,,,,,,,,,,,,,,,,,,,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948641,142,1,1,15,16,8iawijq7s9s6d85mjz8wdslki,1,21.6,59.6,2023-03-18T20:16:05.430Z,2023-03-20T05:06:09Z,4107451831,212,7.4,4107451825,56,Back,4107451829,141,66.3,4112263563,178,,4107451827,140,27.2,4107451833,213,0.7,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948661,143,1,1,15,18,8iawijq7s9s6d85mjz8wdslki,1,27.2,66.3,2023-03-18T20:16:07.432Z,2023-03-20T05:06:17Z,4112263631,178,,4107451933,140,28.0,4107451931,56,Back,4107451937,212,7.0,4107451935,141,56.1,4107451939,213,4.8,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948701,144,1,1,15,21,8iawijq7s9s6d85mjz8wdslki,1,29,63.2,2023-03-18T20:16:10.280Z,2023-03-20T05:06:24Z,4107452183,213,2.8,4107452177,140,22.2,4112263713,178,,4107452175,56,Back,4107452179,141,67.1,4107452181,212,7.6,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521948737,145,1,1,15,22,8iawijq7s9s6d85mjz8wdslki,1,22.2,67.1,2023-03-18T20:16:11.866Z,2023-03-20T05:06:29Z,4107452381,212,22.4,4107452375,56,Back,4107452379,141,36.7,4107452383,213,4.3,4112263759,178,,4107452377,140,14.1,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
