id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/15/value,qualifier/11/value
2518654145,117,1,1,14,42,cos9hxi16eitbcbthof7zrm4m,1,47.9,39.4,2023-03-11T19:16:32.676Z,2023-03-12T12:58:18Z,4090016991,213,2.0,4090016983,56,Back,4090016987,141,67.6,4090016989,212,20.7,4090016985,140,40.5,4092438781,178,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654217,118,1,1,14,48,cos9hxi16eitbcbthof7zrm4m,1,46.2,73.3,2023-03-11T19:16:38.418Z,2023-03-12T12:58:22Z,4090017389,140,42.8,4090017387,56,Back,4090017391,141,56.8,4090017395,213,4.4,4092438903,178,,4090017393,212,11.8,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654301,119,1,1,14,53,cos9hxi16eitbcbthof7zrm4m,1,47.6,47.5,2023-03-11T19:16:43.211Z,2023-03-12T12:58:25Z,4092439133,178,,4090017931,1,,4090017909,140,90.7,4090017905,56,Left,4090017913,141,86.4,4090017903,155,,4090017925,213,0.5,4090017919,212,52.4,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654337,120,1,1,15,0,cos9hxi16eitbcbthof7zrm4m,1,92.9,93,2023-03-11T19:16:50.158Z,2023-03-12T14:07:14Z,4090018113,56,Left,4090018117,141,82.0,4090018119,212,18.7,4090018115,140,76.6,4090018121,213,3.6,4092748083,178,,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654367,121,1,1,15,3,cos9hxi16eitbcbthof7zrm4m,1,76.7,81.2,2023-03-11T19:16:53.215Z,2023-03-12T14:07:19Z,4090018259,213,4.3,4090018255,141,66.3,4092748823,178,,4090018253,140,72.7,4090018257,212,11.0,4090018251,56,Center,,,,,,,8zmxsixeoe1gmas31bzss7ljp,E. Manu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654381,122,3,1,15,4,cos9hxi16eitbcbthof7zrm4m,0,70.4,67.4,2023-03-11T19:16:54.883Z,2023-03-12T14:07:26Z,4090018315,56,Center,4090018319,286,,4090018467,233,213,4091622693,465,,4092749737,178,,,,,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518660247,213,7,1,15,4,3kfktv64h7kg7zryax1wktr5r,0,29.6,32.6,2023-03-11T19:16:54.953Z,2023-03-12T14:07:29Z,4090050131,56,Back,4090050133,285,,4092750023,178,,4090050169,233,122,4091622853,384,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654403,123,61,1,15,5,cos9hxi16eitbcbthof7zrm4m,1,73.7,65.8,2023-03-11T19:16:55.090Z,2023-03-12T14:08:04Z,4090018417,56,Center,4092754603,178,,,,,,,,,,,,,,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519236723,932,67,1,15,6,cos9hxi16eitbcbthof7zrm4m,1,77.1,71.3,2023-03-11T19:16:56.558Z,2023-03-14T13:33:15Z,4093084785,233,980,,,,,,,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519236711,980,67,1,15,6,3kfktv64h7kg7zryax1wktr5r,0,22.9,28.7,2023-03-11T19:16:56.559Z,2023-03-12T15:04:08Z,4093084833,233,932,,,,,,,,,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654461,124,1,1,15,6,cos9hxi16eitbcbthof7zrm4m,1,75.4,70.9,2023-03-11T19:16:56.561Z,2023-03-14T13:33:15Z,4090018687,140,66.8,4090018691,212,9.6,4090018685,56,Center,4090018689,141,75.5,4090018693,213,2.8,4092755181,178,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654507,125,1,1,15,8,cos9hxi16eitbcbthof7zrm4m,1,66.8,75.5,2023-03-11T19:16:58.429Z,2023-03-12T14:08:14Z,4090018967,141,45.7,4090018963,56,Back,4090018965,140,45.9,4090018969,212,29.9,4091623713,155,,4090018971,213,3.9,4092755935,388,,,,,8zmxsixeoe1gmas31bzss7ljp,E. Manu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654563,126,1,1,15,13,cos9hxi16eitbcbthof7zrm4m,1,45,44.3,2023-03-11T19:17:03.127Z,2023-03-12T14:08:18Z,4090019287,56,Right,4090019291,141,9.8,4090019289,140,53.9,4090019293,212,25.3,4090019295,213,5.1,4092756455,178,,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654667,127,1,1,15,17,cos9hxi16eitbcbthof7zrm4m,1,44.2,25,2023-03-11T19:17:07.792Z,2023-03-12T14:08:23Z,4090019851,140,28.3,4090019857,212,17.2,4090019859,213,3.4,4090019855,141,18.8,4090019847,56,Back,4092757123,178,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654741,128,1,1,15,23,cos9hxi16eitbcbthof7zrm4m,1,31.4,34.2,2023-03-11T19:17:13.482Z,2023-03-12T14:08:26Z,4092757439,178,,4090020217,212,22.9,4090020213,140,30.9,4090020215,141,67.9,4090020219,213,1.6,4090020211,56,Back,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654817,129,1,1,15,30,cos9hxi16eitbcbthof7zrm4m,1,46.7,81.4,2023-03-11T19:17:20.761Z,2023-03-12T14:08:33Z,4092758189,178,,4090020611,213,1.7,4090020609,212,10.8,4090020605,140,45.4,4090020603,56,Back,4090020607,141,97.1,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654831,130,1,1,15,32,cos9hxi16eitbcbthof7zrm4m,1,42.6,94,2023-03-11T19:17:22.941Z,2023-03-12T14:08:37Z,4090020671,56,Back,4090020673,140,35.9,4090020677,212,10.4,4092758779,178,,4090020679,213,4.0,4090020675,141,82.7,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654867,131,1,1,15,34,cos9hxi16eitbcbthof7zrm4m,1,36.7,85.5,2023-03-11T19:17:24.760Z,2023-03-12T14:08:44Z,4092759763,178,,4090020879,212,6.7,4090020875,140,36.7,4090020877,141,95.4,4090020873,56,Back,4090020881,213,1.6,,,,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654939,132,1,1,15,35,cos9hxi16eitbcbthof7zrm4m,1,36.6,95.1,2023-03-11T19:17:25.471Z,2023-03-12T14:08:47Z,4090021313,212,32.5,4090021309,140,8.5,4090021317,1,,4090021315,213,3.6,4090021307,56,Back,4090021311,141,75.0,4092760255,178,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518654971,133,1,1,15,39,cos9hxi16eitbcbthof7zrm4m,1,9.9,70.2,2023-03-11T19:17:29.963Z,2023-03-12T14:08:52Z,4090021523,141,33.7,4092760891,178,,4090021527,213,5.2,4090021517,140,22.2,4090021525,212,28.0,4090021511,56,Back,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655061,134,1,1,15,43,cos9hxi16eitbcbthof7zrm4m,1,25.8,34,2023-03-11T19:17:33.607Z,2023-03-12T14:09:12Z,4090022001,213,0.8,4090021993,56,Back,4092763781,178,,4090021997,141,45.7,4090021999,212,10.7,4090021995,140,32.6,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655121,135,1,1,15,48,cos9hxi16eitbcbthof7zrm4m,1,39.6,51.7,2023-03-11T19:17:38.446Z,2023-03-12T14:09:17Z,4090022311,56,Back,4092764393,178,,4090022319,213,1.5,4090022315,141,73.3,4090022317,212,14.7,4090022313,140,39.9,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655161,136,1,1,15,50,cos9hxi16eitbcbthof7zrm4m,1,39.9,73.3,2023-03-11T19:17:40.790Z,2023-03-12T14:09:21Z,4090022505,140,49.0,4090022511,213,0.9,4090022509,212,14.9,4092764881,178,,4090022503,56,Back,4090022507,141,90.2,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655269,137,1,1,15,52,cos9hxi16eitbcbthof7zrm4m,1,49,90.2,2023-03-11T19:17:42.289Z,2023-03-12T14:09:34Z,4090022965,140,72.2,4090022969,212,24.4,4092766407,178,,4090022961,56,Left,4090022967,141,92.3,4090022971,213,0.1,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518955267,918,3,1,15,59,cos9hxi16eitbcbthof7zrm4m,0,89.2,84.7,2023-03-11T19:17:49.434Z,2023-03-12T14:09:41Z,4091624289,56,Left,4091624295,467,9v7zwguzazofzafwg3qevdo4q,4091624293,465,,4091624291,286,,4092767529,178,,,,,,,,,,,8zmxsixeoe1gmas31bzss7ljp,E. Manu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655287,138,1,1,16,0,cos9hxi16eitbcbthof7zrm4m,0,99.2,72.8,2023-03-11T19:17:50.564Z,2023-03-12T14:09:45Z,4090023089,56,Center,4090023087,155,,4090023091,140,98.2,4090023099,213,4.6,4092768175,178,,4090023093,141,51.3,4090023097,212,14.7,,,,8zmxsixeoe1gmas31bzss7ljp,E. Manu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655345,160,12,1,16,1,3kfktv64h7kg7zryax1wktr5r,1,1.7,48.1,2023-03-11T19:17:51.449Z,2023-03-12T14:09:54Z,4092768969,388,,4090023391,140,14.4,4092769421,21,,4090023389,56,Back,4090023393,141,51.0,4090023397,213,0.1,4090023395,212,13.5,,,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655329,139,13,1,16,3,cos9hxi16eitbcbthof7zrm4m,1,86.2,50.7,2023-03-11T19:17:53.385Z,2023-03-12T14:10:00Z,4090024473,103,88.9,4090024481,458,,4090023293,22,,4090024475,108,,4090024479,391,,4090023295,17,,4092770185,178,,4090024469,74,,4t85yj2ijymrz5vf457jcihre,T. Suslov,4090023781,72,,4090023297,56,Center,,4090024477,328,,4090024483,230,4090024471,102,49.4,4090024485,231,50.2,,,,,,,,,,,,,,,98.5
2518655351,140,5,1,16,5,cos9hxi16eitbcbthof7zrm4m,0,101.2,45.5,2023-03-11T19:17:55.821Z,2023-03-12T14:10:07Z,4090023541,233,161,4090023437,56,Center,4090023439,346,,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655359,161,5,1,16,5,3kfktv64h7kg7zryax1wktr5r,1,-1.2,54.5,2023-03-11T19:17:55.821Z,2023-03-12T14:10:07Z,4090023481,56,Back,4090023483,346,,4090023499,233,140,,,,,,,,,,,,,,,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655743,162,1,1,16,25,3kfktv64h7kg7zryax1wktr5r,1,4.9,49.6,2023-03-11T19:18:15.218Z,2023-03-12T14:11:05Z,4090025541,141,60.3,4090025535,56,Back,4090025539,140,5.6,4090025549,237,,4090025545,213,1.5,4090026175,189,,4090025529,124,,4090025543,212,7.3,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655787,163,1,1,16,25,3kfktv64h7kg7zryax1wktr5r,1,5.7,60.3,2023-03-11T19:18:15.846Z,2023-03-12T14:11:00Z,4090025751,213,4.6,4090026275,189,,4092774163,178,,4090025745,140,5.1,4090025749,212,7.5,4090025743,56,Back,4090025747,141,49.3,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655831,164,1,1,16,30,3kfktv64h7kg7zryax1wktr5r,0,8.1,43.9,2023-03-11T19:18:20.252Z,2023-03-12T14:11:11Z,4090025963,1,,4090025955,140,59.6,4090025959,212,56.1,4090025953,56,Center,4090025957,141,21.8,4092778547,178,,4090025961,213,6.0,4090025951,155,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655861,141,61,1,16,33,cos9hxi16eitbcbthof7zrm4m,1,37.5,76,2023-03-11T19:18:23.960Z,2023-03-12T14:11:20Z,4092779905,178,,4090026117,56,Back,,,,,,,,,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655877,142,49,1,16,35,cos9hxi16eitbcbthof7zrm4m,1,44.2,68.9,2023-03-11T19:18:25.766Z,2023-03-12T14:11:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655951,143,1,1,16,35,cos9hxi16eitbcbthof7zrm4m,1,44.2,68.9,2023-03-11T19:18:25.806Z,2023-03-12T14:11:25Z,4090026577,56,Back,4092780577,178,,4090026579,140,43.0,4090026583,141,90.2,4090026585,212,14.5,4090026589,213,1.7,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655959,144,61,1,16,37,cos9hxi16eitbcbthof7zrm4m,0,42.8,90,2023-03-11T19:18:27.325Z,2023-03-12T14:11:32Z,4092781371,178,,4090026641,56,Back,,,,,,,,,,,,,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518655963,165,49,1,16,39,3kfktv64h7kg7zryax1wktr5r,1,60.1,12.6,2023-03-11T19:18:29.333Z,2023-03-12T14:11:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518656005,166,1,1,16,40,3kfktv64h7kg7zryax1wktr5r,1,62.1,20,2023-03-11T19:18:30.901Z,2023-03-12T14:11:48Z,4090026885,212,2.7,4090026887,213,4.6,4090026883,141,16.0,4090026879,56,Right,4092783337,178,,4090026881,140,61.9,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518656079,167,1,1,16,44,3kfktv64h7kg7zryax1wktr5r,1,61.2,16.3,2023-03-11T19:18:34.350Z,2023-03-12T14:11:53Z,4090027293,212,9.1,4092783993,178,,4090027295,213,2.3,4090027291,141,25.9,4090027287,56,Center,4090027289,140,55.2,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518656087,168,61,1,16,45,3kfktv64h7kg7zryax1wktr5r,1,57.1,30.7,2023-03-11T19:18:35.361Z,2023-03-12T14:11:59Z,4090027325,56,Center,4090027407,238,,4092784763,178,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518656449,145,5,1,16,47,cos9hxi16eitbcbthof7zrm4m,1,38.5,101.4,2023-03-11T19:18:37.979Z,2023-03-12T14:13:25Z,4090029531,56,Back,4090029537,347,,4090029533,233,169,,,,,,,,,,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518656129,169,5,1,16,47,3kfktv64h7kg7zryax1wktr5r,0,61.5,-1.4,2023-03-11T19:18:37.979Z,2023-03-12T14:13:25Z,4090027515,56,Right,4090029581,233,145,4090027517,347,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518656631,146,27,1,16,49,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-03-11T19:18:39.600Z,2023-03-12T14:13:30Z,4090030593,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518656607,170,27,1,16,49,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-03-11T19:18:39.600Z,2023-03-12T14:13:31Z,4090030691,233,146,4090030385,41,Injury,4090030387,53,1t7nph4960rjzu7rgi47sf8ix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657061,147,28,1,17,49,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-03-11T19:19:39.599Z,2023-03-12T14:12:55Z,4090033017,233,171,4090032907,55,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657047,171,28,1,17,49,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-03-11T19:19:39.599Z,2023-03-12T14:12:55Z,4090032849,55,170,4090032959,233,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657123,148,1,1,17,57,cos9hxi16eitbcbthof7zrm4m,1,37.9,100,2023-03-11T19:19:47.718Z,2023-03-12T14:13:01Z,4090033187,212,10.0,4090033183,140,37.7,4090033459,238,,4090033185,141,86.6,4090033189,213,4.7,4090033181,56,Back,4090033179,107,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657127,149,61,1,18,2,cos9hxi16eitbcbthof7zrm4m,1,37.7,86.6,2023-03-11T19:19:52.628Z,2023-03-12T14:13:54Z,4090033251,238,,4090033207,56,Back,4090033611,189,,4092798721,178,,,,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657233,172,49,1,18,7,3kfktv64h7kg7zryax1wktr5r,1,14.1,50.9,2023-03-11T19:19:57.714Z,2023-03-12T14:13:59Z,4090034027,189,,,,,,,,,,,,,,,,,,,,,,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657349,173,1,1,18,9,3kfktv64h7kg7zryax1wktr5r,1,9.4,48.5,2023-03-11T19:19:59.599Z,2023-03-12T14:14:06Z,4092800269,178,,4090034361,140,20.1,4090035829,189,,4090034365,212,16.3,4090034367,213,5.5,4090034363,141,31.2,4090034359,56,Back,,,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657377,174,1,1,18,11,3kfktv64h7kg7zryax1wktr5r,1,19.2,32.2,2023-03-11T19:20:01.160Z,2023-03-12T14:14:11Z,4090034501,140,27.9,4092800903,178,,4090034499,56,Back,4090034503,141,34.2,4090034507,213,0.1,4090034505,212,9.2,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657425,175,1,1,18,12,3kfktv64h7kg7zryax1wktr5r,1,26.4,36.1,2023-03-11T19:20:02.741Z,2023-03-12T14:14:15Z,4090034761,56,Back,4090034767,212,12.7,4090034763,140,15.2,4092801435,178,,4090034765,141,28.9,4090034769,213,3.5,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657435,176,1,1,18,18,3kfktv64h7kg7zryax1wktr5r,0,29,29.6,2023-03-11T19:20:08.913Z,2023-03-12T14:14:24Z,4090034809,213,0.7,4090034805,141,31.7,4092802595,178,,4090034803,140,30.7,4090034807,212,2.3,4090034801,56,Back,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657459,150,61,1,18,18,cos9hxi16eitbcbthof7zrm4m,1,66.6,72.7,2023-03-11T19:20:08.973Z,2023-03-12T14:14:59Z,4090034939,56,Center,4092806735,178,,,,,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657479,151,49,1,18,20,cos9hxi16eitbcbthof7zrm4m,1,54.3,34.9,2023-03-11T19:20:10.881Z,2023-03-12T14:15:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ei9h1loyggj8fnf1q4jfdm710,T. van Bergen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657521,152,3,1,18,23,cos9hxi16eitbcbthof7zrm4m,1,56.4,37.2,2023-03-11T19:20:13.097Z,2023-03-12T14:15:20Z,4092809325,178,,4091627891,464,,4090035257,286,,4090035255,56,Center,4090035343,233,177,,,,,,,,,,ei9h1loyggj8fnf1q4jfdm710,T. van Bergen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657535,177,45,1,18,23,3kfktv64h7kg7zryax1wktr5r,0,43.6,62.8,2023-03-11T19:20:13.097Z,2023-03-12T14:15:20Z,4090035335,56,Back,4090035399,233,152,4090035337,285,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657549,153,1,1,18,24,cos9hxi16eitbcbthof7zrm4m,1,54.7,43.7,2023-03-11T19:20:14.301Z,2023-03-12T14:15:23Z,4092809735,178,,4090035421,212,11.0,4090035415,56,Back,4090035419,141,56.6,4090035417,140,48.4,4090035423,213,2.2,,,,,,,ei9h1loyggj8fnf1q4jfdm710,T. van Bergen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657599,154,1,1,18,26,cos9hxi16eitbcbthof7zrm4m,1,48.3,56.3,2023-03-11T19:20:16.490Z,2023-03-12T14:15:32Z,4092810857,178,,4090035691,213,1.1,4090035683,56,Left,4090035687,141,85.3,4090035689,212,22.5,4090035685,140,58.7,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657673,155,1,1,18,29,cos9hxi16eitbcbthof7zrm4m,1,61,85.6,2023-03-11T19:20:19.821Z,2023-03-12T14:15:37Z,4090036069,213,0.5,4090036065,141,97.7,4092811427,178,,4090036063,140,74.2,4090036067,212,16.1,4090036059,56,Left,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657747,156,1,1,18,33,cos9hxi16eitbcbthof7zrm4m,1,79.8,92,2023-03-11T19:20:23.485Z,2023-03-12T14:15:41Z,4090036445,56,Left,4090036449,141,79.7,4090036453,213,4.0,4090036447,140,73.4,4092811885,178,,4090036451,212,10.7,,,,,,,8zmxsixeoe1gmas31bzss7ljp,E. Manu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956369,919,3,1,18,37,cos9hxi16eitbcbthof7zrm4m,0,71.1,74.6,2023-03-11T19:20:27.420Z,2023-03-12T14:15:56Z,4091628775,464,,4091628777,467,1t7nph4960rjzu7rgi47sf8ix,4091628773,286,,4092813945,178,,4091628771,56,Center,,,,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657829,157,1,1,18,38,cos9hxi16eitbcbthof7zrm4m,1,71.6,73,2023-03-11T19:20:28.278Z,2023-03-12T14:16:04Z,4090038035,210,15,4090036921,56,Center,4090036929,213,5.3,4090036925,141,58.4,4092814709,178,,4090036927,212,12.4,4090036923,140,78.6,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2518657831,158,15,1,18,40,cos9hxi16eitbcbthof7zrm4m,1,77.6,48.7,2023-03-11T19:20:30.443Z,2023-03-12T14:16:04Z,4090037451,82,,4090038117,231,50.2,4090038109,138,,4090038105,215,,4090038095,29,,4092815363,178,,4090036959,22,,4090036963,56,Center,8zmxsixeoe1gmas31bzss7ljp,E. Manu,4090038101,102,52.9,4090038113,147,49.5,,4091630803,76,,4090038111,146,4090036961,18,,4090041659,233,178,4090038103,103,19,4090038097,55,4090038115,230,98.4,4090038107,273,4090037445,20,,157,81.6
2518657873,178,10,1,18,40,3kfktv64h7kg7zryax1wktr5r,1,22.4,50.4,2023-03-11T19:20:30.615Z,2023-03-12T14:16:22Z,4092817621,21,,4090041669,233,158,4090037189,56,Back,4090037187,94,,4092817619,178,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518660085,211,43,1,18,41,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-03-11T19:20:31.109Z,2023-03-12T06:08:53Z,4090050485,56,Back,4091634403,144,61,,,,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518657881,159,6,1,18,42,cos9hxi16eitbcbthof7zrm4m,1,78.2,50.4,2023-03-11T19:20:32.349Z,2023-03-12T14:16:26Z,4090037233,56,Center,4090037299,233,179,4090037235,75,,,,,,,,,,,,,,,,,8zmxsixeoe1gmas31bzss7ljp,E. Manu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
