id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2508762407,372,10,1,38,21,3ebril33e08ddzob4bhq8awsr,1,2.3,50,2023-02-17T19:38:57.671Z,2023-02-20T10:37:58Z,4039251517,377,,4037758831,182,,4037759313,180,,4037758833,56,Back,4037758827,177,,4037758901,233,393,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762401,371,52,1,38,22,3ebril33e08ddzob4bhq8awsr,1,2.3,50,2023-02-17T19:38:57.783Z,2023-02-20T10:38:03Z,4046071663,178,,4039251751,377,,,,,,,,,,,,,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762517,373,80,1,38,35,3ebril33e08ddzob4bhq8awsr,0,2.3,50,2023-02-17T19:39:10.995Z,2023-02-20T10:38:08Z,4046071783,178,,,,,,,,,,,,,,,,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762567,374,1,1,38,38,3ebril33e08ddzob4bhq8awsr,0,12.3,46.4,2023-02-17T19:39:14.124Z,2023-02-20T10:38:11Z,4037759639,1,,4037759629,56,Right,4037759635,212,52.6,4037759625,157,,4046071855,178,,4037759637,213,5.8,4037759627,198,,4037759633,141,11.8,5gnywqecwvt5yxied85hu4x2i,I. Pandur,4037759631,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762599,394,1,1,38,41,ed5nwjz5za3oyi20nxzgqivmx,0,53.1,80.6,2023-02-17T19:39:17.193Z,2023-02-20T10:38:18Z,4037759811,213,6.1,4037759809,212,15.0,4037759803,56,Center,4037759807,141,77.0,4046072003,178,,4037759805,140,67.2,4037759801,3,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762621,375,8,1,38,43,3ebril33e08ddzob4bhq8awsr,1,32.4,23,2023-02-17T19:39:18.930Z,2023-02-20T10:38:24Z,4039253407,385,,4046072063,388,,4037759891,56,Back,,,,,,,,,,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762631,376,5,1,38,45,3ebril33e08ddzob4bhq8awsr,0,32.6,-1.6,2023-02-17T19:39:21.576Z,2023-02-20T10:38:27Z,4037759939,56,Back,4037759941,347,,4037763883,233,395,,,,,,,,,,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762771,395,5,1,38,45,ed5nwjz5za3oyi20nxzgqivmx,1,67.4,101.6,2023-02-17T19:39:21.576Z,2023-02-20T10:38:26Z,4037760745,347,,4037760743,56,Left,4037763875,233,376,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762783,396,1,1,38,59,ed5nwjz5za3oyi20nxzgqivmx,1,76.6,100,2023-02-17T19:39:35.485Z,2023-02-20T10:38:30Z,4037760775,56,Left,4037760777,140,81.9,4037760773,107,,4037760783,213,5.4,4037760781,212,9.2,4037760779,141,91.1,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762795,397,1,1,39,2,ed5nwjz5za3oyi20nxzgqivmx,1,88.5,90.8,2023-02-17T19:39:37.720Z,2023-02-20T10:38:35Z,4046072217,178,,4037760835,140,83.5,4037760833,56,Left,4037760837,141,91.4,4037760839,212,5.3,4037760841,213,3.1,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762787,377,45,1,39,2,3ebril33e08ddzob4bhq8awsr,0,19.6,9.5,2023-02-17T19:39:38.125Z,2023-02-20T10:38:41Z,4037760947,233,398,4037760801,285,,4037760799,56,Back,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762809,398,3,1,39,2,ed5nwjz5za3oyi20nxzgqivmx,1,80.4,90.5,2023-02-17T19:39:38.125Z,2023-02-20T10:38:41Z,4037760939,233,377,4037760917,286,,4037760913,56,Left,4046072295,178,,4039254981,465,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762821,399,1,1,39,4,ed5nwjz5za3oyi20nxzgqivmx,1,80.5,87.4,2023-02-17T19:39:39.815Z,2023-02-20T10:38:45Z,4037760983,213,3.2,4037760981,212,5.7,4037760979,141,87.2,4037760975,56,Left,4037760977,140,75.1,4046072395,178,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762825,400,1,1,39,5,ed5nwjz5za3oyi20nxzgqivmx,0,77.5,88.6,2023-02-17T19:39:41.353Z,2023-02-20T10:38:49Z,4037760999,213,0.4,4037760993,140,82.3,4037760997,212,5.4,4037760995,141,91.5,4037760991,56,Left,4046072455,178,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762831,378,8,1,39,6,3ebril33e08ddzob4bhq8awsr,1,24.6,5.9,2023-02-17T19:39:41.833Z,2023-02-20T10:38:53Z,4037761031,56,Back,4046072501,178,,4039255729,383,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762839,379,49,1,39,6,3ebril33e08ddzob4bhq8awsr,1,24.6,5.9,2023-02-17T19:39:42.276Z,2023-02-20T10:38:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762867,380,1,1,39,7,3ebril33e08ddzob4bhq8awsr,1,24.6,5.9,2023-02-17T19:39:43.168Z,2023-02-20T10:39:03Z,4037761149,56,Back,4037761151,140,31.1,4037761155,212,11.1,4046072739,178,,4037761153,141,18.8,4037761157,213,0.9,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762885,381,1,1,39,9,3ebril33e08ddzob4bhq8awsr,1,31.1,18.8,2023-02-17T19:39:44.997Z,2023-02-20T10:39:08Z,4046072839,178,,4037761249,141,37.8,4037761245,56,Back,4037761253,213,1.5,4037761247,140,31.6,4037761251,212,12.9,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762963,382,1,1,39,11,3ebril33e08ddzob4bhq8awsr,1,30.6,40.7,2023-02-17T19:39:46.983Z,2023-02-20T10:39:11Z,4037761641,56,Back,4037761647,212,27.2,4037761643,140,39.3,4046072921,178,,4037761645,141,78.4,4037761649,213,1.2,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762967,383,1,1,39,17,3ebril33e08ddzob4bhq8awsr,0,67.7,67.4,2023-02-17T19:39:53.090Z,2023-02-20T10:39:24Z,4037761657,56,Center,4037761663,212,9.4,4046073147,178,,4037761667,213,6.0,4037761659,140,76.4,4037761661,141,64.1,,,,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762989,402,49,1,39,18,ed5nwjz5za3oyi20nxzgqivmx,1,32.9,28.9,2023-02-17T19:39:53.881Z,2023-02-20T10:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762981,401,1,1,39,18,ed5nwjz5za3oyi20nxzgqivmx,1,29,37.9,2023-02-17T19:39:53.939Z,2023-02-20T10:39:28Z,4037761725,56,Back,4037761727,140,32.9,4037761733,213,5.3,4046073261,178,,4037761731,212,7.4,4037761729,141,28.9,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508762997,403,1,1,39,19,ed5nwjz5za3oyi20nxzgqivmx,1,32.9,29.5,2023-02-17T19:39:55.606Z,2023-02-20T10:40:04Z,4037761843,212,6.7,4037761845,213,1.3,4037761841,141,39.1,4037761839,140,34.4,4037761837,56,Back,4046073937,178,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763009,404,1,1,39,20,ed5nwjz5za3oyi20nxzgqivmx,1,32.8,38.3,2023-02-17T19:39:56.246Z,2023-02-20T10:40:09Z,4046073989,178,,4037761903,213,5.0,4037761899,141,23.6,4037761901,212,10.4,4037761897,140,35.6,4037761893,56,Back,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763019,405,1,1,39,21,ed5nwjz5za3oyi20nxzgqivmx,1,36.5,23.4,2023-02-17T19:39:57.641Z,2023-02-20T10:40:13Z,4037761947,213,3.1,4037761943,141,24.1,4037761945,212,10.8,4037761939,56,Back,4046074059,178,,4037761941,140,26.2,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763061,406,1,1,39,24,ed5nwjz5za3oyi20nxzgqivmx,1,25.4,26.7,2023-02-17T19:40:00.434Z,2023-02-20T10:40:16Z,4037762139,213,2.1,4037762131,56,Back,4046074137,178,,4037762137,212,19.4,4037762133,140,15.6,4037762135,141,50.9,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763067,407,1,1,39,28,ed5nwjz5za3oyi20nxzgqivmx,0,15.6,55.7,2023-02-17T19:40:03.914Z,2023-02-20T10:40:25Z,4037762189,141,65.1,4046074261,178,,4037762193,213,0.8,4037762185,56,Back,4037762191,212,8.8,4037762187,140,21.4,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763087,384,61,1,39,28,3ebril33e08ddzob4bhq8awsr,1,78.5,38.6,2023-02-17T19:40:04.076Z,2023-02-20T10:40:32Z,4046074447,178,,4037762295,56,Center,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763097,385,49,1,39,30,3ebril33e08ddzob4bhq8awsr,1,76.9,37.6,2023-02-17T19:40:05.697Z,2023-02-20T10:40:37Z,,,,,,,,,,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763115,386,1,1,39,31,3ebril33e08ddzob4bhq8awsr,0,76.9,37.6,2023-02-17T19:40:07.097Z,2023-02-20T10:40:42Z,4046074635,178,,4037762449,140,95.5,4037762455,213,0.6,4037762447,56,Center,4037762445,155,,4037762453,212,23.3,4037762451,141,56.2,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763119,408,52,1,39,33,ed5nwjz5za3oyi20nxzgqivmx,1,6.2,46.1,2023-02-17T19:40:08.800Z,2023-02-20T10:40:48Z,4039258531,377,,4046074813,178,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763203,409,1,1,39,36,ed5nwjz5za3oyi20nxzgqivmx,1,13.5,39.2,2023-02-17T19:40:12.503Z,2023-02-20T10:40:52Z,4037762909,213,5.7,4046074893,178,,4037762911,1,,4037762901,56,Back,4037762905,141,13.5,4037762899,123,,4037762903,140,41.5,4037762907,212,34.2,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763223,410,1,1,39,40,ed5nwjz5za3oyi20nxzgqivmx,1,41.8,11.9,2023-02-17T19:40:16.035Z,2023-02-20T10:40:58Z,4037762991,213,0.5,4037762985,140,62.0,4037762987,141,29.2,4037762981,56,Center,4046074999,178,,4037762989,212,24.3,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763243,411,1,1,39,41,ed5nwjz5za3oyi20nxzgqivmx,1,56.6,29.5,2023-02-17T19:40:17.167Z,2023-02-20T10:41:04Z,4046075109,178,,4037763089,141,26.2,4037763093,213,3.3,4037763087,140,46.3,4037763091,212,11.0,4037763085,56,Back,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763257,412,1,1,39,45,ed5nwjz5za3oyi20nxzgqivmx,1,57.6,24.4,2023-02-17T19:40:20.759Z,2023-02-20T10:41:17Z,4037763137,212,7.7,4037763133,140,60.3,4046075359,178,,4037763135,141,13.8,4037763131,56,Right,4037763139,213,5.1,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763277,413,1,1,39,46,ed5nwjz5za3oyi20nxzgqivmx,1,60.4,13.8,2023-02-17T19:40:22.072Z,2023-02-20T10:41:23Z,4037763289,212,10.0,4037763283,56,Right,4037763287,141,5.6,4037763291,213,5.7,4046075475,178,,4037763285,140,68.3,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763305,414,1,1,39,49,ed5nwjz5za3oyi20nxzgqivmx,1,69.5,6.8,2023-02-17T19:40:25.312Z,2023-02-20T10:41:27Z,4037763393,212,8.4,4037763395,213,2.8,4037763391,141,10.9,4037763387,56,Right,4037763389,140,62.0,4046075553,178,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763315,415,1,1,39,50,ed5nwjz5za3oyi20nxzgqivmx,0,62.5,10.9,2023-02-17T19:40:26.524Z,2023-02-20T10:41:32Z,4037763439,1,,4037763429,56,Right,4037763435,212,40.1,4037763437,213,6.3,4037763427,155,,4037763433,141,9.4,4037763431,140,100.0,4046075595,178,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763325,387,5,1,39,55,3ebril33e08ddzob4bhq8awsr,1,-0.8,81.6,2023-02-17T19:40:31.112Z,2023-02-20T10:41:37Z,4037763491,346,,4037763497,233,416,4037763489,56,Back,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763321,416,5,1,39,55,ed5nwjz5za3oyi20nxzgqivmx,0,100.8,18.4,2023-02-17T19:40:31.112Z,2023-02-20T10:41:37Z,4037763463,346,,4037763507,233,387,4037763459,56,Right,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763711,388,1,1,40,23,3ebril33e08ddzob4bhq8awsr,1,4.5,47.6,2023-02-17T19:40:59.615Z,2023-02-20T10:41:40Z,4037765499,140,54.9,4037765511,74,,4037765497,56,Right,4037765501,141,12.3,4037765495,124,,4037765507,1,,4037765503,212,58.1,4037765505,213,5.9,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510358887,1180,67,1,40,27,3ebril33e08ddzob4bhq8awsr,1,58,14.9,2023-02-17T19:41:03.267Z,2023-02-20T12:06:39Z,4046129569,233,1366,,,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510358883,1366,67,1,40,27,ed5nwjz5za3oyi20nxzgqivmx,0,42,85.1,2023-02-17T19:41:03.268Z,2023-02-20T11:44:20Z,4046129573,233,1180,,,,,,,,,,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763725,389,1,1,40,31,3ebril33e08ddzob4bhq8awsr,1,41.3,16.6,2023-02-17T19:41:06.964Z,2023-02-20T10:42:08Z,4037765553,56,Back,4037765557,141,18.3,4037765555,140,29.9,4037765551,3,,4046076279,178,,4037765561,213,3.0,4037765559,212,12.0,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763745,390,1,1,40,31,3ebril33e08ddzob4bhq8awsr,1,29.9,18.3,2023-02-17T19:41:07.647Z,2023-02-20T10:42:13Z,4037765631,56,Back,4037765637,212,8.8,4037765633,140,31.4,4037765635,141,5.6,4037765639,213,4.9,4037765629,3,,4046076379,178,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763795,391,1,1,40,33,3ebril33e08ddzob4bhq8awsr,1,31.4,5.6,2023-02-17T19:41:09.093Z,2023-02-20T10:42:16Z,4037765867,56,Back,4037765871,141,36.2,4046076455,178,,4037765877,1,,4037765873,212,34.0,4037765869,140,5.8,4037765875,213,2.5,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763853,392,1,1,40,41,3ebril33e08ddzob4bhq8awsr,1,13.5,40.5,2023-02-17T19:41:17.236Z,2023-02-20T10:42:21Z,4037766129,1,,4037766113,155,,4037766117,56,Back,4046076507,178,,4037766127,213,5.4,4037766123,141,4.4,4037766125,212,32.2,4037766121,140,33.3,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763889,393,1,1,40,46,3ebril33e08ddzob4bhq8awsr,1,34.9,5.6,2023-02-17T19:41:21.906Z,2023-02-20T10:42:25Z,4037766289,212,14.3,4037766291,213,1.7,4037766285,140,33.6,4037766283,56,Back,4037766287,141,26.6,4046076563,178,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508763991,394,1,1,40,48,3ebril33e08ddzob4bhq8awsr,1,36.9,33.5,2023-02-17T19:41:24.679Z,2023-02-20T10:42:27Z,4037766781,213,1.6,4037766779,212,29.4,4046076635,178,,4037766775,140,35.1,4037766773,56,Back,4037766777,141,76.7,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764039,395,1,1,40,56,3ebril33e08ddzob4bhq8awsr,1,57.4,79.3,2023-02-17T19:41:31.871Z,2023-02-20T12:06:40Z,4046076689,178,,4037767011,213,5.5,4037767001,155,,4037768629,210,15,4037767013,1,,4037767009,212,43.0,4037768633,154,,4037767005,140,87.5,7t19aebk75lrt41hmclk18mhh,D. Siovas,4037767007,141,36.4,4037767003,56,Center,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2508764047,396,44,1,40,58,3ebril33e08ddzob4bhq8awsr,1,88.8,36.9,2023-02-17T19:41:34.475Z,2023-02-20T12:06:40Z,4037767057,56,Center,4037767091,233,417,4037767059,286,,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764037,417,44,1,40,58,ed5nwjz5za3oyi20nxzgqivmx,0,11.2,63.1,2023-02-17T19:41:34.476Z,2023-02-20T10:42:39Z,4037767115,233,396,4037766999,285,,4037766997,56,Back,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764051,397,15,1,40,58,3ebril33e08ddzob4bhq8awsr,1,86.9,40.2,2023-02-17T19:41:34.542Z,2023-02-20T12:06:41Z,4037768661,146,97.6,4037768113,15,,4046076965,388,,4037767083,56,Center,4037768119,328,,4037768663,147,47.5,4037768651,154,,4037768647,79,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,4037768649,29,,4037767079,22,,4037768945,233,419,4037768115,17,4037768653,55,4037768657,102,49.1,,,395,4037768659,103,,,,,,20.3,,,,,,,,,,,,,
2508764059,419,10,1,41,0,ed5nwjz5za3oyi20nxzgqivmx,1,2.6,51,2023-02-17T19:41:35.907Z,2023-02-20T10:42:48Z,4037767127,178,,4037768215,233,397,4037767125,177,,4037767131,56,Back,4037767129,182,,4039265101,377,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764053,418,52,1,41,0,ed5nwjz5za3oyi20nxzgqivmx,1,2.6,51,2023-02-17T19:41:35.948Z,2023-02-20T10:42:53Z,4046077109,178,,4039265539,377,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764145,420,1,1,41,6,ed5nwjz5za3oyi20nxzgqivmx,1,13.3,39.8,2023-02-17T19:41:41.950Z,2023-02-20T10:42:57Z,4037767571,212,10.6,4046077229,178,,4037767573,213,5.0,4037767569,141,24.9,4037767565,56,Back,4037767567,140,16.4,4037767563,123,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764173,421,1,1,41,12,ed5nwjz5za3oyi20nxzgqivmx,1,30.3,27.9,2023-02-17T19:41:48.684Z,2023-02-20T10:43:18Z,4046077475,178,,4037767739,212,19.5,4037767741,213,5.3,4037767737,141,4.1,4037767733,56,Back,4037767735,140,40.6,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764213,422,1,1,41,16,ed5nwjz5za3oyi20nxzgqivmx,1,39.8,5.8,2023-02-17T19:41:51.876Z,2023-02-20T10:43:21Z,4037767949,213,2.1,4037767945,141,22.7,4037767943,140,32.9,4037767947,212,13.6,4037767941,56,Back,4046077521,178,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764231,423,1,1,41,20,ed5nwjz5za3oyi20nxzgqivmx,1,34.8,31.8,2023-02-17T19:41:56.108Z,2023-02-20T10:43:26Z,4037768031,213,1.7,4037768027,141,64.0,4037768023,56,Back,4037768025,140,32.0,4037768029,212,22.1,4046077647,178,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764263,424,1,1,41,23,ed5nwjz5za3oyi20nxzgqivmx,1,32.9,67,2023-02-17T19:41:59.300Z,2023-02-20T10:43:29Z,4037768229,212,16.0,4037768231,213,1.1,4046077679,178,,4037768225,140,39.3,4037768223,56,Back,4037768227,141,88.3,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764315,425,1,1,41,25,ed5nwjz5za3oyi20nxzgqivmx,1,37,88.1,2023-02-17T19:42:01.660Z,2023-02-20T10:43:36Z,4037768517,56,Back,4037768521,141,61.1,4037768519,140,24.2,4037768523,212,22.8,4046077801,178,,4037768525,213,4.1,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764389,426,1,1,41,29,ed5nwjz5za3oyi20nxzgqivmx,1,25.2,60.9,2023-02-17T19:42:04.954Z,2023-02-20T10:43:39Z,4037768969,213,5.1,4037768957,140,33.6,4037768953,56,Back,4037768961,141,32.5,4046077859,178,,4037768965,212,21.2,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764391,427,1,1,41,35,ed5nwjz5za3oyi20nxzgqivmx,0,53.2,21.8,2023-02-17T19:42:11.348Z,2023-02-20T10:43:43Z,4037768989,141,24.0,4037768993,213,0.1,4046077939,178,,4037768985,56,Center,4037768991,212,10.6,4037768987,140,63.2,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508764417,399,61,1,41,35,3ebril33e08ddzob4bhq8awsr,1,39.9,74.3,2023-02-17T19:42:11.515Z,2023-02-20T10:43:48Z,4046078043,178,,4037769123,56,Back,,,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
