id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value
2469224097,344,61,1,39,32,8iawijq7s9s6d85mjz8wdslki,1,59.1,17.3,2022-10-08T19:40:23.099Z,2022-10-10T11:56:31Z,3829310703,56,Right,3834943527,178,,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469268181,742,49,1,39,34,dqk062lu0vm8epvytbm6r4mmf,1,38.1,87.9,2022-10-08T19:40:25.577Z,2022-10-10T11:56:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224125,303,1,1,39,35,dqk062lu0vm8epvytbm6r4mmf,1,38.6,92.6,2022-10-08T19:40:25.658Z,2022-10-10T11:56:49Z,3829310857,141,89.5,3829310861,212,21.4,3829310853,140,58.9,3834943975,178,,3829310849,56,Left,3829310865,213,6.2,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470288765,944,43,1,39,37,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-10-08T19:40:28.254Z,2022-10-10T12:44:38Z,3835016055,178,0,3835016087,144,82,,,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224193,304,1,1,39,40,dqk062lu0vm8epvytbm6r4mmf,0,66.9,79.9,2022-10-08T19:40:31.445Z,2022-10-10T11:56:55Z,3829311229,56,Center,3829311237,212,11.3,3829311235,141,77.4,3829311233,140,77.5,3834944113,178,,3829311239,213,6.1,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224207,345,8,1,39,41,8iawijq7s9s6d85mjz8wdslki,1,21.5,25.3,2022-10-08T19:40:31.668Z,2022-10-10T11:57:55Z,3829311315,56,Back,3830791863,384,,3834945445,178,,,,,,,,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224225,305,50,1,39,43,dqk062lu0vm8epvytbm6r4mmf,1,87.9,71,2022-10-08T19:40:33.610Z,2022-10-10T11:57:21Z,3829311399,286,,3829311397,56,Center,3829321723,233,355,,,,,,,,,,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225835,355,7,1,39,43,8iawijq7s9s6d85mjz8wdslki,0,12.1,29,2022-10-08T19:40:33.994Z,2022-10-10T11:58:14Z,3834946107,178,,3829321715,233,305,3830792521,385,,3829321707,285,,3829321705,56,Back,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470289101,958,43,1,39,43,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-10-08T19:40:34.539Z,2022-10-10T12:46:00Z,3835017683,144,82,3835017481,178,0,,,,,,,,,,,,,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224233,306,61,1,39,43,dqk062lu0vm8epvytbm6r4mmf,0,88.3,79.4,2022-10-08T19:40:34.558Z,2022-10-10T11:58:26Z,3834946449,178,,3829311449,56,Left,,,,,,,,,,,,,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224271,346,12,1,39,45,8iawijq7s9s6d85mjz8wdslki,1,10.2,24.2,2022-10-08T19:40:35.608Z,2022-10-10T11:58:32Z,3829311637,56,Back,3829311641,141,0.0,3834946627,178,,3829311643,212,29.8,3829311645,213,5.6,3829311717,167,,3829311639,140,33.0,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224295,307,5,1,39,49,dqk062lu0vm8epvytbm6r4mmf,1,74,101.7,2022-10-08T19:40:39.621Z,2022-10-10T11:58:35Z,3829311787,233,347,3829311765,347,,3829311763,56,Left,,,,,,,,,,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224279,347,5,1,39,49,8iawijq7s9s6d85mjz8wdslki,0,26,-1.7,2022-10-08T19:40:39.621Z,2022-10-10T11:58:35Z,3829311673,347,,3829311797,233,307,3829311671,56,Back,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224427,308,1,1,39,53,dqk062lu0vm8epvytbm6r4mmf,1,64.4,100,2022-10-08T19:40:44.451Z,2022-10-10T11:58:51Z,3829312413,213,4.1,3829312409,141,87.3,3829312403,107,,3829312405,56,Left,3829312407,140,58.2,3829312411,212,11.6,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224447,309,1,1,39,58,dqk062lu0vm8epvytbm6r4mmf,1,51.5,66.4,2022-10-08T19:40:48.793Z,2022-10-10T11:58:55Z,3829312579,56,Center,3829312587,213,5.6,3834947143,178,,3829312581,140,63.0,3829312583,141,51.7,3829312585,212,15.7,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224455,310,3,1,40,0,dqk062lu0vm8epvytbm6r4mmf,0,63.5,51.3,2022-10-08T19:40:51.123Z,2022-10-10T11:59:12Z,3834947433,178,,3829312613,286,,3830794099,464,,3829312611,56,Center,3829314299,233,348,,,,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224467,348,7,1,40,0,8iawijq7s9s6d85mjz8wdslki,1,36.5,48.7,2022-10-08T19:40:51.216Z,2022-10-10T11:59:17Z,3829312657,56,Back,3834947533,178,,3829312659,285,,3829312665,233,310,3830793931,383,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224469,349,49,1,40,1,8iawijq7s9s6d85mjz8wdslki,1,38.7,45.4,2022-10-08T19:40:52.169Z,2022-10-10T11:59:27Z,,,,,,,,,,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224543,350,1,1,40,2,8iawijq7s9s6d85mjz8wdslki,1,42.9,45.5,2022-10-08T19:40:53.593Z,2022-10-10T11:59:43Z,3829313143,213,0.8,3834947853,178,,3829313133,56,Center,3829314353,210,15,3829313135,140,50.1,3829313137,141,56.4,3829313141,212,10.6,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224545,351,15,1,40,8,8iawijq7s9s6d85mjz8wdslki,1,76.7,64.1,2022-10-08T19:40:59.407Z,2022-10-10T11:59:43Z,3829314401,215,,3829314391,29,,3829314403,146,97.5,3829314123,23,,3829314179,233,311,3829314399,103,17.1,3829314389,80,,3829314397,102,47.7,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,3829314125,72,,3829314405,147,51.6,,3829314393,55,3834948185,178,3829313155,18,,350,,3829313157,56,,,Center,,,,,,,,,,,,,,
2469224559,311,10,1,40,9,dqk062lu0vm8epvytbm6r4mmf,1,4.2,47.4,2022-10-08T19:41:00.134Z,2022-10-10T12:00:10Z,3830795083,376,,3829314211,233,351,3829313891,180,,3829313225,182,,3829313889,174,,3829313227,56,Back,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224573,312,4,1,40,11,dqk062lu0vm8epvytbm6r4mmf,1,13.7,40.7,2022-10-08T19:41:02.333Z,2022-10-10T12:00:21Z,3829313331,265,,3829313327,56,Back,3829313325,13,,3829313567,233,352,3829313329,152,,3829313333,285,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469224603,352,4,1,40,11,8iawijq7s9s6d85mjz8wdslki,0,86.3,59.3,2022-10-08T19:41:02.334Z,2022-10-10T12:00:20Z,3829313501,265,,3834949335,178,,3829313751,233,312,3829313497,152,,3829313495,56,Center,3829313503,286,,3829313493,13,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225141,313,1,1,41,7,dqk062lu0vm8epvytbm6r4mmf,1,11.5,42.3,2022-10-08T19:41:58.469Z,2022-10-10T12:00:22Z,3829316947,212,64.6,3829316945,141,8.4,3829316949,213,5.9,3829316939,152,,3829316943,140,69.0,3829316941,56,Right,3829316937,157,,3829316935,5,,am19rcub89k9bleldiqps7845,S. van Gassel,3834949413,178,,3829316951,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225183,314,1,1,41,11,dqk062lu0vm8epvytbm6r4mmf,1,69,8.4,2022-10-08T19:42:01.807Z,2022-10-10T12:00:29Z,3829317189,212,13.8,3829317181,56,Center,3834949685,388,,3829317191,213,1.7,3829317185,140,67.1,3829317187,141,28.5,3829317179,3,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225217,315,1,1,41,16,dqk062lu0vm8epvytbm6r4mmf,1,55.7,49.2,2022-10-08T19:42:06.769Z,2022-10-10T12:00:34Z,3834949801,178,,3829317447,140,43.5,3829317453,213,2.5,3829317443,56,Back,3829317449,141,64.2,3829317451,212,16.4,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225257,316,1,1,41,19,dqk062lu0vm8epvytbm6r4mmf,1,44.1,71.8,2022-10-08T19:42:09.875Z,2022-10-10T12:00:37Z,3829317711,213,0.7,3829317707,141,95.2,3829317705,140,62.5,3834949903,178,,3829317703,56,Left,3829317709,212,25.0,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225323,317,1,1,41,23,dqk062lu0vm8epvytbm6r4mmf,1,72,95.3,2022-10-08T19:42:13.764Z,2022-10-10T12:00:43Z,3829318155,155,,3829318157,56,Center,3829318161,141,73.7,3830796547,72,,3829318163,212,23.6,3829318159,140,89.6,3830796545,224,,3829318153,2,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,3829318165,213,5.6,3834950169,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225389,318,1,1,41,31,dqk062lu0vm8epvytbm6r4mmf,1,87.2,92.4,2022-10-08T19:42:22.418Z,2022-10-10T12:00:59Z,3829318579,213,3.0,3829318571,56,Left,3834950637,178,,3829318577,212,16.2,3829318575,141,96.7,3829318573,140,72.0,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225455,319,1,1,41,34,dqk062lu0vm8epvytbm6r4mmf,1,63.6,87.6,2022-10-08T19:42:25.443Z,2022-10-10T12:01:13Z,3829319121,141,55.4,3834950787,178,,3829319117,56,Center,3829319771,210,15,3829319125,213,4.6,3829319123,212,22.1,3829319119,140,60.9,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225459,320,15,1,41,39,dqk062lu0vm8epvytbm6r4mmf,1,72.8,42.3,2022-10-08T19:42:30.465Z,2022-10-10T12:01:14Z,3829373441,233,353,3829319149,22,,3829319801,146,97.7,3834951085,178,,3829319471,20,,3829319791,55,319,3829319803,147,49.1,3829319797,103,27.8,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,3829320539,120,,3829319151,18,,,3829319789,29,3829319795,102,3829319153,56,Center,,54.2,3829319799,215,3829319787,77,,,,,,,,,,,,,,,
2469225499,353,10,1,41,40,8iawijq7s9s6d85mjz8wdslki,1,2.8,49.1,2022-10-08T19:42:31.566Z,2022-10-10T12:01:26Z,3829319411,182,,3830798127,378,,3829319817,179,,3829319815,175,,3829373489,233,320,3829319413,56,Back,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225463,321,6,1,41,41,dqk062lu0vm8epvytbm6r4mmf,1,83.6,46.8,2022-10-08T19:42:31.975Z,2022-10-10T12:01:30Z,3829319507,233,354,3829319189,56,Center,3829319191,73,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225507,354,6,1,41,41,8iawijq7s9s6d85mjz8wdslki,0,16.4,53.2,2022-10-08T19:42:31.975Z,2022-10-10T12:01:30Z,3829319491,56,Back,3829319549,233,321,3829319493,73,,,,,,,,,,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225875,322,1,1,42,17,dqk062lu0vm8epvytbm6r4mmf,0,99.5,99.5,2022-10-08T19:43:08.486Z,2022-10-10T12:01:35Z,3829321973,6,,3829321981,140,92.2,3829321983,141,56.3,3829321971,2,,3829321975,155,,3829321977,223,,3834951577,178,,3829321985,212,30.4,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,3830798467,20,,3829321987,213,4.5,,3829321979,56,,,,,,Center,,,,,,,,,,,,,,,,,,,,
2469225915,356,12,1,42,19,8iawijq7s9s6d85mjz8wdslki,1,6.8,42.2,2022-10-08T19:43:09.887Z,2022-10-10T12:01:51Z,3829322255,56,Back,3829322261,141,23.9,3829322263,212,12.7,3834952033,178,,3829322265,213,4.9,3829322259,140,9.2,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225905,323,1,1,42,21,dqk062lu0vm8epvytbm6r4mmf,0,86.6,76.3,2022-10-08T19:43:12.589Z,2022-10-10T12:02:03Z,3829322191,3,,3829322201,213,4.9,3829322199,212,4.5,3829322197,141,69.8,3829322195,140,87.6,3829322193,56,Center,3834952343,388,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225935,357,12,1,42,23,8iawijq7s9s6d85mjz8wdslki,1,10.4,38.2,2022-10-08T19:43:13.980Z,2022-10-10T12:02:08Z,3829322421,15,,3829322381,140,29.5,3829322383,141,19.6,3829322385,212,23.7,3834952519,388,,3829322387,213,5.7,3829322379,56,Back,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469225975,324,1,1,42,28,dqk062lu0vm8epvytbm6r4mmf,0,63.1,83.4,2022-10-08T19:43:19.056Z,2022-10-10T12:02:19Z,3829322653,213,5.6,3829322643,155,,3829322641,2,,3829322819,233,358,3829322651,212,38.1,3830802053,225,,3829322655,1,,3829322647,140,91.5,a46irqckxabod18j2c0qfixre,K. Goudmijn,3834952771,178,,3829322645,56,Center,,3829322649,141,3830802057,20,3830802055,387,,48.5,,,,,,,,,,,,,,,,,,,,
2469225997,358,52,1,42,30,8iawijq7s9s6d85mjz8wdslki,1,7.6,51.9,2022-10-08T19:43:21.050Z,2022-10-10T12:02:36Z,3834953341,388,,3830802361,378,,,,,,,,,,,,,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226117,359,80,1,42,41,8iawijq7s9s6d85mjz8wdslki,0,14.1,48.5,2022-10-08T19:43:32.031Z,2022-10-10T12:02:54Z,3834953915,178,,,,,,,,,,,,,,,,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226159,360,1,1,42,42,8iawijq7s9s6d85mjz8wdslki,1,14.7,48.7,2022-10-08T19:43:33.502Z,2022-10-10T12:02:59Z,3829323667,141,41.5,3834954043,178,,3829323663,56,Back,3829323665,140,22.9,3829323669,212,9.9,3829323671,213,5.8,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226207,361,1,1,42,47,8iawijq7s9s6d85mjz8wdslki,1,24.9,36.1,2022-10-08T19:43:37.629Z,2022-10-10T12:03:10Z,3829323969,140,29.1,3829323971,141,19.7,3834954373,178,,3829323967,56,Back,3829323975,213,5.1,3829323973,212,12.0,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226261,362,1,1,42,50,8iawijq7s9s6d85mjz8wdslki,1,37.8,27.1,2022-10-08T19:43:41.024Z,2022-10-10T12:03:14Z,3829324225,140,34.7,3829324223,56,Back,3829324231,213,1.9,3829324227,141,39.5,3834954505,178,,3829324229,212,9.0,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226295,363,1,1,42,53,8iawijq7s9s6d85mjz8wdslki,1,34,41.8,2022-10-08T19:43:43.803Z,2022-10-10T12:03:22Z,3829324419,212,14.4,3829324413,56,Back,3829324421,213,1.2,3829324415,140,38.6,3834954697,178,,3829324417,141,61.8,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226321,364,1,1,42,55,8iawijq7s9s6d85mjz8wdslki,1,38.6,61.8,2022-10-08T19:43:46.519Z,2022-10-10T12:03:29Z,3829324549,213,1.1,3829324541,56,Back,3829324545,141,85.1,3829324543,140,46.4,3834954915,178,,3829324547,212,17.8,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226391,365,1,1,42,59,8iawijq7s9s6d85mjz8wdslki,1,54.9,84.6,2022-10-08T19:43:50.236Z,2022-10-10T12:03:32Z,3829324993,141,66.0,3834954945,178,,3829324989,56,Back,3829324997,212,18.2,3829324999,213,3.9,3829324991,140,42.4,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226453,366,1,1,43,5,8iawijq7s9s6d85mjz8wdslki,1,46,71.3,2022-10-08T19:43:55.742Z,2022-10-10T12:03:43Z,3834955167,178,,3829325345,213,1.1,3829325343,212,10.2,3829325339,140,50.3,3829325341,141,84.7,3829325337,56,Left,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226469,367,1,1,43,8,8iawijq7s9s6d85mjz8wdslki,0,54.4,85.2,2022-10-08T19:43:59.238Z,2022-10-10T12:03:49Z,3829325431,155,,3829325439,212,18.7,3834955283,178,,3829325435,140,66.6,3829325433,56,Center,3829325441,213,5.5,3829325437,141,65.1,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226477,325,1,1,43,9,dqk062lu0vm8epvytbm6r4mmf,0,25.5,47.4,2022-10-08T19:44:00.284Z,2022-10-10T12:04:10Z,3834955807,388,,3829325481,213,0.2,3829325467,3,,3829325475,141,50.6,3829325471,140,36.0,3829325469,56,Back,3829325479,212,11.2,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226521,368,1,1,43,12,8iawijq7s9s6d85mjz8wdslki,0,54.2,53.6,2022-10-08T19:44:02.896Z,2022-10-10T12:04:33Z,3829325747,140,52.4,3829325753,213,3.8,3829325745,56,Center,3829325749,141,51.6,3829325751,212,2.3,3834956377,178,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226529,326,61,1,43,12,dqk062lu0vm8epvytbm6r4mmf,1,43.4,49.8,2022-10-08T19:44:02.946Z,2022-10-10T12:04:37Z,3829325801,56,Back,3834956517,178,,,,,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226563,369,1,1,43,14,8iawijq7s9s6d85mjz8wdslki,1,54.1,20.6,2022-10-08T19:44:04.642Z,2022-10-10T12:04:45Z,3829325977,141,23.6,3829325981,213,3.0,3829325975,140,41.6,3834956637,178,,3829325973,56,Back,3829325979,212,13.3,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226683,370,1,1,43,16,8iawijq7s9s6d85mjz8wdslki,1,42.6,22.9,2022-10-08T19:44:07.422Z,2022-10-10T12:04:52Z,3829326731,213,5.6,3829326723,140,59.7,3834956873,178,,3829326725,141,3.4,3829326721,56,Right,3829326729,212,22.3,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226689,371,3,1,43,25,8iawijq7s9s6d85mjz8wdslki,0,87,15.6,2022-10-08T19:44:15.866Z,2022-10-10T12:05:19Z,3829326753,56,Right,3829326857,233,327,3834957713,178,,3829326755,286,,3830810349,465,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226697,327,7,1,43,25,dqk062lu0vm8epvytbm6r4mmf,1,13,84.4,2022-10-08T19:44:16.234Z,2022-10-10T12:05:24Z,3829326801,56,Back,3829326833,233,371,3834957893,178,,3830810275,383,,3829326803,285,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226749,328,12,1,43,26,dqk062lu0vm8epvytbm6r4mmf,1,2.8,88.8,2022-10-08T19:44:17.266Z,2022-10-10T12:05:30Z,3829327129,213,1.0,3829327121,56,Back,3829327127,212,10.2,3829327183,167,,3829327125,141,100.0,3829327123,140,7.7,3834958097,178,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469226753,329,5,1,43,27,dqk062lu0vm8epvytbm6r4mmf,0,10.2,101.6,2022-10-08T19:44:18.258Z,2022-10-10T12:05:34Z,3829327153,56,Back,3829328813,233,372,3829327155,347,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469227051,372,5,1,43,27,8iawijq7s9s6d85mjz8wdslki,1,89.8,-1.6,2022-10-08T19:44:18.258Z,2022-10-10T12:05:33Z,3829328763,347,,3829328769,233,329,3829328761,56,Right,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469227085,373,1,1,43,50,8iawijq7s9s6d85mjz8wdslki,0,88.3,0,2022-10-08T19:44:40.937Z,2022-10-10T12:05:38Z,3829328959,107,,3829328967,212,29.2,3829328965,141,41.0,3829328963,140,88.1,3829328971,1,,3829328961,56,Center,3829328969,213,1.6,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469227107,330,44,1,43,52,dqk062lu0vm8epvytbm6r4mmf,1,9.6,60,2022-10-08T19:44:42.894Z,2022-10-10T12:29:34Z,3829329083,56,Back,3829329087,285,,3829329097,233,374,,,,,,,,,,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469227091,374,44,1,43,52,8iawijq7s9s6d85mjz8wdslki,0,90.4,40,2022-10-08T19:44:42.895Z,2022-10-10T12:05:51Z,3829329001,286,,3829328999,56,Center,3829329105,233,330,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469227117,331,12,1,43,52,dqk062lu0vm8epvytbm6r4mmf,1,7.4,61,2022-10-08T19:44:42.937Z,2022-10-10T12:29:35Z,3829329127,56,Back,3829329131,141,55.4,3829329133,212,14.4,3829329135,213,6.0,3829329129,140,20.6,3834958667,388,,3829329149,15,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469227129,332,12,1,43,53,dqk062lu0vm8epvytbm6r4mmf,1,20.4,55.4,2022-10-08T19:44:43.796Z,2022-10-10T12:06:00Z,3834958873,178,,3829329187,56,Back,3829329191,141,58.2,3829329193,212,18.8,3829329227,15,,3829329195,213,0.1,3829329189,140,38.2,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469227265,375,1,1,43,56,8iawijq7s9s6d85mjz8wdslki,1,61.2,38.6,2022-10-08T19:44:46.629Z,2022-10-10T12:06:12Z,3829329877,140,29.5,3829329881,212,36.8,3834959161,388,,3829329875,56,Back,3829329879,141,61.7,3829329885,1,,3829329883,213,2.7,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
