id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2534517091,85,1,1,9,31,4tic29sox7m39fy1ztgv0jsiq,1,44,72.2,2023-04-16T12:42:18.142Z,2023-04-16T12:42:20Z,4194999979,141,76.0,4194999977,140,32.0,4194999983,213,2.9,4194999981,212,12.9,4194999975,56,Back,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517161,86,1,1,9,33,4tic29sox7m39fy1ztgv0jsiq,1,33.4,76.6,2023-04-16T12:42:20.270Z,2023-04-16T12:42:23Z,4195000301,140,42.6,4195000307,213,6.2,4195000303,141,75.4,4195000305,212,9.7,4195000299,56,Back,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517177,87,1,1,9,37,4tic29sox7m39fy1ztgv0jsiq,1,40.8,79.3,2023-04-16T12:42:23.662Z,2023-04-16T12:42:24Z,4195000371,56,Left,4195000377,212,15.9,4195000379,213,0.7,4195000373,140,52.4,4195000375,141,94.3,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517225,88,1,1,9,38,4tic29sox7m39fy1ztgv0jsiq,1,52.4,94.3,2023-04-16T12:42:24.686Z,2023-04-16T12:42:27Z,4195000645,212,12.5,4195000641,140,44.8,4195000639,56,Back,4195000643,141,80.2,4195000647,213,4.0,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517283,89,1,1,9,40,4tic29sox7m39fy1ztgv0jsiq,1,43.3,78.4,2023-04-16T12:42:26.958Z,2023-04-16T12:42:29Z,4195000919,213,3.8,4195000913,141,66.8,4195000909,140,33.5,4195000917,212,13.0,4195000905,56,Back,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517407,91,1,1,9,45,4tic29sox7m39fy1ztgv0jsiq,1,32.4,58,2023-04-16T12:42:31.614Z,2023-04-16T12:42:35Z,4195001511,213,4.6,4195001509,212,16.1,4195001503,56,Back,4195001507,141,34.5,4195001505,140,30.8,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517435,92,1,1,9,48,4tic29sox7m39fy1ztgv0jsiq,1,32.8,36.6,2023-04-16T12:42:35.103Z,2023-04-16T12:42:36Z,4195001655,141,50.0,4195001657,212,10.3,4195001653,140,37.4,4195001659,213,1.1,4195001651,56,Back,,,,,,,,,,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517527,93,1,1,9,49,4tic29sox7m39fy1ztgv0jsiq,1,37.4,50,2023-04-16T12:42:35.886Z,2023-04-16T12:42:40Z,4195002085,140,31.1,4195002091,213,4.2,4195002087,141,31.4,4195002083,56,Back,4195002089,212,14.3,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517535,94,4,1,9,53,4tic29sox7m39fy1ztgv0jsiq,1,37.8,32,2023-04-16T12:42:39.422Z,2023-04-16T12:42:43Z,4195002137,152,,4195002139,265,,4195002141,286,,4195002133,13,,4195002353,233,89,4195002135,56,Back,,,,,,,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517573,89,4,1,9,53,ccpscwdcm65czscrun048ecn5,0,62.2,68,2023-04-16T12:42:39.423Z,2023-04-16T12:42:43Z,4195002317,285,,4195002309,13,,4195002313,152,,4195002311,56,Center,4195002379,233,94,4195002315,265,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517769,95,1,1,10,4,4tic29sox7m39fy1ztgv0jsiq,1,35.4,32.1,2023-04-16T12:42:51.023Z,2023-04-16T12:43:02Z,4195004455,189,,4195003201,56,Back,4195003197,5,,4195003199,152,,4195003207,212,7.4,4195003203,140,41.6,4195003209,213,0.5,4195003205,141,37.4,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517777,96,1,1,10,5,4tic29sox7m39fy1ztgv0jsiq,0,41.6,37.4,2023-04-16T12:42:51.855Z,2023-04-16T12:42:53Z,4195003239,213,6.0,4195003233,140,59.3,4195003237,212,19.6,4195003231,56,Center,4195003235,141,28.4,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517827,90,8,1,10,8,ccpscwdcm65czscrun048ecn5,1,42,83.9,2023-04-16T12:42:54.424Z,2023-04-16T12:44:12Z,4195003455,56,Back,,,,,,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517861,97,1,1,10,8,4tic29sox7m39fy1ztgv0jsiq,1,58,32.7,2023-04-16T12:42:54.495Z,2023-04-16T12:42:56Z,4195003615,212,6.0,4195003611,140,63.7,4195003613,141,33.8,4195003609,56,Center,4195003617,213,0.1,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534517917,98,1,1,10,9,4tic29sox7m39fy1ztgv0jsiq,1,58.6,31.1,2023-04-16T12:42:55.871Z,2023-04-16T12:42:58Z,4195003887,141,25.4,4195003891,213,3.4,4195003889,212,13.9,4195003883,56,Back,4195003885,140,45.9,,,,,,,,,,ahwtdhrerarmljk9bh0tcpk6i,S. Steijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518009,99,1,1,10,11,4tic29sox7m39fy1ztgv0jsiq,1,42.1,31.8,2023-04-16T12:42:58.207Z,2023-04-16T12:43:02Z,4195004385,140,32.7,4195004383,56,Back,4195004389,212,10.2,4195004387,141,35.3,4195004391,213,2.9,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518085,100,1,1,10,16,4tic29sox7m39fy1ztgv0jsiq,1,33.6,36.8,2023-04-16T12:43:03.215Z,2023-04-16T12:43:06Z,4195004755,212,11.3,4195004757,213,2.1,4195004753,141,51.1,4195004749,56,Back,4195004751,140,28.2,,,,,,,,,,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518141,101,1,1,10,20,4tic29sox7m39fy1ztgv0jsiq,1,31.6,56.2,2023-04-16T12:43:06.480Z,2023-04-16T12:43:09Z,4195005003,56,Back,4195005009,212,8.7,4195005007,141,56.6,4195005005,140,39.9,4195005015,213,0.0,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518169,102,1,1,10,22,4tic29sox7m39fy1ztgv0jsiq,1,39.9,56.6,2023-04-16T12:43:08.847Z,2023-04-16T12:43:10Z,4195005137,56,Back,4195005139,140,26.5,4195005141,141,50.9,4195005145,213,3.4,4195005143,212,14.6,,,,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518273,103,1,1,10,23,4tic29sox7m39fy1ztgv0jsiq,1,26.5,50.9,2023-04-16T12:43:09.984Z,2023-04-16T12:43:15Z,4195005605,56,Back,4195005613,213,4.7,4195005609,141,24.5,4195005607,140,26.9,4195005611,212,18.0,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518345,104,1,1,10,29,4tic29sox7m39fy1ztgv0jsiq,1,23.1,21.3,2023-04-16T12:43:15.311Z,2023-04-16T12:43:20Z,4195006011,213,2.7,4195006007,141,33.2,4195006009,212,19.9,4195006003,140,5.8,4195005999,56,Back,,,,,,,,,,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518419,105,1,1,10,33,4tic29sox7m39fy1ztgv0jsiq,1,7.9,24.5,2023-04-16T12:43:19.888Z,2023-04-16T12:43:23Z,4195006305,140,57.6,4195006313,1,,4195006303,56,Center,4195006309,212,52.2,4195006307,141,24.2,4195006301,155,,4195006311,213,6.3,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518497,106,1,1,10,37,4tic29sox7m39fy1ztgv0jsiq,1,57.6,24.2,2023-04-16T12:43:23.568Z,2023-04-16T12:43:28Z,4195006711,56,Right,4195006717,212,7.9,4195006719,213,4.6,4195006713,140,56.6,4195006715,141,12.7,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518519,107,1,1,10,42,4tic29sox7m39fy1ztgv0jsiq,0,59.9,1.9,2023-04-16T12:43:28.608Z,2023-04-16T12:43:29Z,4195006827,56,Right,4195006835,213,6.2,4195006829,140,64.7,4195006831,141,1.2,4195006833,212,5.1,,,,,,,,,,ahwtdhrerarmljk9bh0tcpk6i,S. Steijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518577,91,61,1,10,46,ccpscwdcm65czscrun048ecn5,1,32.8,97.1,2023-04-16T12:43:32.537Z,2023-04-16T13:25:23Z,4195007029,56,Back,,,,,,,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518637,108,1,1,10,47,4tic29sox7m39fy1ztgv0jsiq,1,74.6,13.9,2023-04-16T12:43:33.456Z,2023-04-16T12:43:36Z,4195007341,140,81.6,4195007339,56,Right,4195007347,213,5.8,4195007343,141,7.6,4195007345,212,8.5,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518647,109,1,1,10,49,4tic29sox7m39fy1ztgv0jsiq,0,78.4,15.7,2023-04-16T12:43:36.128Z,2023-04-16T12:43:38Z,4195007429,213,1.7,4195007423,141,20.4,4195007427,212,3.2,4195007591,233,92,4195007419,140,77.9,4195007417,56,Right,4195007589,236,,4195007595,286,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518671,92,74,1,10,49,ccpscwdcm65czscrun048ecn5,1,21.5,80,2023-04-16T12:43:36.129Z,2023-04-16T13:32:11Z,4195007513,56,Back,4195007515,285,,4195007615,233,109,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518755,110,1,1,10,52,4tic29sox7m39fy1ztgv0jsiq,1,67.6,30,2023-04-16T12:43:38.816Z,2023-04-16T12:43:42Z,4195007971,212,16.0,4195007975,213,1.7,4195007961,56,Center,4195007963,140,65.5,4195007967,141,53.3,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518777,111,1,1,10,56,4tic29sox7m39fy1ztgv0jsiq,1,65,54.2,2023-04-16T12:43:42.432Z,2023-04-16T12:43:43Z,4195008057,141,69.1,4195008059,212,10.5,4195008051,56,Center,4195008061,213,1.3,4195008055,140,67.6,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518869,112,1,1,10,57,4tic29sox7m39fy1ztgv0jsiq,1,66.9,72.5,2023-04-16T12:43:43.697Z,2023-04-16T12:43:48Z,4195008477,140,75.0,4195008479,141,92.4,4195008483,213,1.0,4195008481,212,16.0,4195008475,56,Left,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518887,113,1,1,11,1,4tic29sox7m39fy1ztgv0jsiq,0,82.2,92.2,2023-04-16T12:43:48.130Z,2023-04-16T12:43:49Z,4195008577,212,26.1,4195008579,213,5.1,4195008573,141,56.0,4195008571,140,90.5,4195008565,2,,4195008569,56,Center,4195008567,155,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518923,93,12,1,11,3,ccpscwdcm65czscrun048ecn5,1,9.2,41,2023-04-16T12:43:49.785Z,2023-04-16T12:43:50Z,4195008783,15,,4195008729,141,15.5,4195008721,56,Back,4195008731,212,17.8,4195008725,140,13.1,4195008733,213,4.9,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518943,94,49,1,11,4,ccpscwdcm65czscrun048ecn5,1,13.1,15.5,2023-04-16T12:43:51.162Z,2023-04-16T12:43:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518979,95,1,1,11,4,ccpscwdcm65czscrun048ecn5,1,13.1,15.5,2023-04-16T12:43:51.289Z,2023-04-16T12:43:52Z,4195009051,141,18.6,4195009055,213,0.3,4195009053,212,7.1,4195009049,140,19.6,4195009047,56,Back,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519041,96,1,1,11,6,ccpscwdcm65czscrun048ecn5,1,19.7,18.8,2023-04-16T12:43:52.697Z,2023-04-16T12:43:55Z,4195009305,212,10.3,4195009299,56,Back,4195009301,140,10.0,4195009303,141,16.4,4195009307,213,3.3,,,,,,,,,,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519131,97,1,1,11,9,ccpscwdcm65czscrun048ecn5,1,2.4,10,2023-04-16T12:43:55.578Z,2023-04-16T12:44:00Z,4195009719,157,,4195009725,141,4.6,4195009731,1,,4195009721,56,Back,4195009729,213,6.2,4195009723,140,32.3,4195009727,212,31.6,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519169,98,1,1,11,12,ccpscwdcm65czscrun048ecn5,0,32.7,3.8,2023-04-16T12:43:58.320Z,2023-04-16T12:44:02Z,4195009963,286,,4195009945,213,0,4195009943,212,0.2,4195009959,233,114,4195009957,236,,4195009941,141,3.8,4195009939,140,32.9,4195009937,56,Back,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519099,114,74,1,11,12,4tic29sox7m39fy1ztgv0jsiq,1,69.9,95.2,2023-04-16T12:43:58.321Z,2023-04-16T12:44:02Z,4195009975,233,98,4195009599,56,Left,4195009601,285,,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519337,99,5,1,11,12,ccpscwdcm65czscrun048ecn5,1,31.3,-1.2,2023-04-16T12:43:59.281Z,2023-04-16T13:32:04Z,4195010703,347,,4195010701,56,Back,4195010747,233,115,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519115,115,5,1,11,12,4tic29sox7m39fy1ztgv0jsiq,0,68.7,101.2,2023-04-16T12:43:59.281Z,2023-04-16T12:44:11Z,4195009659,56,Left,4195009661,347,,4195010765,233,99,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519547,100,1,1,11,35,ccpscwdcm65czscrun048ecn5,1,35.4,0,2023-04-16T12:44:21.834Z,2023-04-16T12:44:22Z,4195011693,213,1.7,4195011681,107,,4195011685,56,Back,4195011689,141,9.2,4195011687,140,34.8,4195011691,212,7.6,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519559,101,1,1,11,36,ccpscwdcm65czscrun048ecn5,1,34.8,9.2,2023-04-16T12:44:22.714Z,2023-04-16T12:44:23Z,4195011777,141,4.0,4195011779,212,3.7,4195011773,56,Back,4195011781,213,4.4,4195011775,140,33.8,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519575,102,1,1,11,37,ccpscwdcm65czscrun048ecn5,0,33.8,3.5,2023-04-16T12:44:23.770Z,2023-04-16T12:44:24Z,4195011863,212,12.8,4195011859,140,44.5,4195011861,141,12.5,4195011855,56,Back,4195011865,213,0.5,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519579,116,49,1,11,38,4tic29sox7m39fy1ztgv0jsiq,1,53.7,84.6,2023-04-16T12:44:24.817Z,2023-04-16T12:44:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519619,117,1,1,11,38,4tic29sox7m39fy1ztgv0jsiq,1,53.7,84.6,2023-04-16T12:44:25.009Z,2023-04-16T12:44:26Z,4195012081,141,90.9,4195012075,56,Left,4195012085,213,0.5,4195012083,212,9.8,4195012079,140,62.1,,,,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519629,118,3,1,11,40,4tic29sox7m39fy1ztgv0jsiq,0,61.8,92,2023-04-16T12:44:26.769Z,2023-04-16T12:44:29Z,4195012105,286,,4195012227,233,103,4195012101,56,Left,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519639,103,7,1,11,40,ccpscwdcm65czscrun048ecn5,1,38.2,8,2023-04-16T12:44:26.770Z,2023-04-16T12:44:28Z,4195012159,285,,4195012157,56,Back,4195012189,233,118,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519647,104,49,1,11,41,ccpscwdcm65czscrun048ecn5,1,39.3,12.8,2023-04-16T12:44:27.722Z,2023-04-16T12:44:28Z,,,,,,,,,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519681,105,1,1,11,41,ccpscwdcm65czscrun048ecn5,0,39.2,13,2023-04-16T12:44:27.898Z,2023-04-16T12:45:11Z,4195012345,213,0.5,4195012339,140,63.0,4195012341,141,33.0,4195012337,56,Center,4195012343,212,28.5,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519675,119,49,1,11,43,4tic29sox7m39fy1ztgv0jsiq,1,36,63.2,2023-04-16T12:44:30.242Z,2023-04-16T12:44:30Z,,,,,,,,,,,,,,,,,,,,,,,,,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519691,106,43,1,11,44,ccpscwdcm65czscrun048ecn5,1,0,0,2023-04-16T12:44:30.315Z,2023-04-16T12:44:44Z,4195013575,144,61,4195012403,56,Center,,,,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519809,120,1,1,11,47,4tic29sox7m39fy1ztgv0jsiq,1,35.3,48,2023-04-16T12:44:33.634Z,2023-04-16T12:44:36Z,4195012967,141,62.6,4195012963,56,Back,4195012969,212,11.3,4195012965,140,30.1,4195012971,213,2.1,,,,,,,,,,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519877,121,1,1,11,50,4tic29sox7m39fy1ztgv0jsiq,1,27.5,57.1,2023-04-16T12:44:36.434Z,2023-04-16T12:44:41Z,4195013285,56,Back,4195013293,213,4.2,4195013291,212,29.1,4195013287,140,12.9,4195013289,141,20.8,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519915,122,1,1,11,55,4tic29sox7m39fy1ztgv0jsiq,1,12.9,20.8,2023-04-16T12:44:41.394Z,2023-04-16T12:44:43Z,4195013529,213,0.0,4195013517,56,Back,4195013521,141,21.0,4195013519,140,28.1,4195013525,212,16.0,,,,,,,,,,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519949,123,1,1,11,57,4tic29sox7m39fy1ztgv0jsiq,0,29.3,21.4,2023-04-16T12:44:43.474Z,2023-04-16T12:44:45Z,4195013683,213,0.8,4195013677,140,42.0,4195013679,141,42.0,4195013675,56,Back,4195013681,212,19.3,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519961,107,49,1,11,59,ccpscwdcm65czscrun048ecn5,1,64.3,62.4,2023-04-16T12:44:46.107Z,2023-04-16T12:44:46Z,,,,,,,,,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534520009,108,1,1,12,0,ccpscwdcm65czscrun048ecn5,1,64.3,62.4,2023-04-16T12:44:46.314Z,2023-04-16T12:44:48Z,4195013925,212,7.9,4195013919,56,Center,4195013921,140,69.0,4195013923,141,71.4,4195013927,213,0.9,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534520031,109,1,1,12,2,ccpscwdcm65czscrun048ecn5,1,68.8,65.8,2023-04-16T12:44:48.810Z,2023-04-16T13:24:57Z,4195014019,56,Center,4195014025,212,5.5,4195014027,213,4.1,4195014023,141,59.3,4195014021,140,65.7,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534520055,110,1,1,12,3,ccpscwdcm65czscrun048ecn5,1,65.2,57.8,2023-04-16T12:44:49.914Z,2023-04-16T12:44:51Z,4195014157,141,65.5,4195014153,56,Center,4195014159,212,9.4,4195014155,140,57.8,4195014161,213,2.5,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534520107,111,1,1,12,4,ccpscwdcm65czscrun048ecn5,1,56.4,64.3,2023-04-16T12:44:51.226Z,2023-04-16T12:44:54Z,4195014415,56,Back,4195014423,213,3.9,4195014417,140,45.7,4195014421,212,15.7,4195014419,141,48.2,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534520173,112,1,1,12,7,ccpscwdcm65czscrun048ecn5,1,45.7,49.6,2023-04-16T12:44:53.851Z,2023-04-16T12:44:57Z,4195014735,140,53.5,4195014737,141,56.4,4195014733,56,Center,4195014741,213,0.5,4195014739,212,9.4,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534520243,113,1,1,12,11,ccpscwdcm65czscrun048ecn5,1,45.3,66.9,2023-04-16T12:44:57.851Z,2023-04-16T12:45:01Z,4195015065,213,0.4,4195015061,141,76.1,4195015057,56,Center,4195015059,140,59.1,4195015063,212,15.8,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534520253,114,3,1,12,13,ccpscwdcm65czscrun048ecn5,0,56.4,79.7,2023-04-16T12:44:59.874Z,2023-04-16T12:45:02Z,4195015105,286,,4195015103,56,Left,4195015203,233,124,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534520225,124,7,1,12,13,4tic29sox7m39fy1ztgv0jsiq,0,43.6,20.3,2023-04-16T12:44:59.875Z,2023-04-16T12:45:02Z,4195014981,285,,4195014979,56,Back,4195015133,233,114,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534520271,115,1,1,12,15,ccpscwdcm65czscrun048ecn5,0,63.6,89.1,2023-04-16T12:45:02.251Z,2023-04-16T12:45:02Z,4195015223,213,4.8,4195015215,56,Center,4195015219,141,75.9,4195015217,140,64.3,4195015221,212,9.0,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534520283,125,49,1,12,16,4tic29sox7m39fy1ztgv0jsiq,1,39.7,32,2023-04-16T12:45:03.282Z,2023-04-16T12:45:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
