id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2500558967,145,1,1,14,29,3kfktv64h7kg7zryax1wktr5r,1,99.6,99.5,2023-01-25T18:03:35.077Z,2023-01-28T07:15:22Z,3994660241,56,Left,3994660243,140,91.2,3994660247,212,10.1,3994660239,6,,3994660245,141,92.3,3997809405,178,,3994660249,213,3.6,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500558975,146,1,1,14,32,3kfktv64h7kg7zryax1wktr5r,1,91.2,92.3,2023-01-25T18:03:37.846Z,2023-01-28T07:15:26Z,3994660291,141,90.0,3997809491,178,,3994660293,212,11.6,3994660289,140,80.3,3994660295,213,3.3,3994660287,56,Left,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500558993,147,1,1,14,34,3kfktv64h7kg7zryax1wktr5r,1,79.9,88.6,2023-01-25T18:03:39.890Z,2023-01-28T07:15:31Z,3994660387,140,73.8,3994660383,56,Left,3994660389,141,87.8,3997809569,178,,3994660393,212,6.4,3994660397,213,3.2,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559003,148,1,1,14,36,3kfktv64h7kg7zryax1wktr5r,1,73.8,87.8,2023-01-25T18:03:41.941Z,2023-01-28T07:15:37Z,3994660449,212,12.0,3994660445,140,84.4,3997809685,178,,3994660451,213,0.4,3994660443,56,Left,3994660447,141,94.4,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559005,149,1,1,14,38,3kfktv64h7kg7zryax1wktr5r,1,84.7,94.1,2023-01-25T18:03:44.158Z,2023-01-28T07:15:43Z,3994660457,140,90.2,3994660455,56,Left,3994660463,213,5.9,3997809811,178,,3994660461,212,6.4,3994660459,141,90.2,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559013,150,1,1,14,40,3kfktv64h7kg7zryax1wktr5r,0,89.9,90.5,2023-01-25T18:03:46.100Z,2023-01-28T07:15:50Z,3994660507,155,,3995297637,225,,3995297641,20,,3994660517,213,4.8,3997809927,178,,3994660509,56,Center,3995297639,387,,3994660515,212,28.0,33yauarx84sam5u05vgyqxfxl,J. Karlsson,3994660513,141,49.7,3994660511,140,93.2,3994660505,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559021,134,12,1,14,42,b79uipsy57y1jqpy07h4i5ovk,1,7,47,2023-01-25T18:03:47.747Z,2023-01-28T07:15:56Z,3994660565,213,0.4,3994660557,56,Back,3994660579,15,,3997810023,388,,3994660559,140,15.7,3994660561,141,53.3,3994660563,212,10.1,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500683837,779,12,1,14,44,b79uipsy57y1jqpy07h4i5ovk,1,14.7,52.2,2023-01-25T18:03:49.416Z,2023-01-28T07:16:05Z,3997810167,388,,3995298137,140,17.9,3995298141,212,30.9,3995298143,213,1.5,3995298135,56,Back,3995298139,141,97.4,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559081,135,1,1,14,48,b79uipsy57y1jqpy07h4i5ovk,0,15.4,96,2023-01-25T18:03:54.010Z,2023-01-28T07:16:17Z,3994660881,140,28.5,3994660887,213,0.0,3994660883,141,96.3,3994660885,212,13.8,3994660879,56,Back,3997810437,178,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559121,136,43,1,14,51,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-01-25T18:03:56.771Z,2023-01-26T07:01:11Z,3995297959,144,49,,,,,,,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559109,152,1,1,14,53,3kfktv64h7kg7zryax1wktr5r,1,67.4,9.1,2023-01-25T18:03:59.124Z,2023-01-28T07:16:23Z,3994660975,140,52.6,3994660979,212,17.4,3994660981,213,2.7,3997810557,178,,3994660977,141,20.6,3994660973,56,Right,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559093,151,43,1,14,54,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-01-25T18:03:59.916Z,2023-01-26T07:01:13Z,3995297961,144,49,,,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559147,153,1,1,14,57,3kfktv64h7kg7zryax1wktr5r,1,53.1,21.3,2023-01-25T18:04:02.472Z,2023-01-28T07:16:28Z,3994661161,56,Center,3994661163,140,55.6,3994661167,212,30.8,3997810683,178,,3994661165,141,66.4,3994661169,213,1.5,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559171,154,1,1,15,0,3kfktv64h7kg7zryax1wktr5r,1,58.1,72,2023-01-25T18:04:06.066Z,2023-01-28T06:44:52Z,3997784355,178,,3994661277,213,1.2,3994661273,141,94.5,3994661271,140,63.5,3994661269,56,Left,3994661275,212,16.3,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559191,155,1,1,15,4,3kfktv64h7kg7zryax1wktr5r,1,69.6,88.3,2023-01-25T18:04:09.883Z,2023-01-28T06:44:59Z,3994661395,1,,3995298147,387,,3994661381,2,,3994661383,155,,3994661393,213,5.3,3994661391,212,52.7,3995298149,20,,3994661385,56,Center,33yauarx84sam5u05vgyqxfxl,J. Karlsson,3994661387,140,96.5,3997784441,178,,3994661389,141,22.8,3995298145,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559207,156,1,1,15,7,3kfktv64h7kg7zryax1wktr5r,0,96.5,22.8,2023-01-25T18:04:12.623Z,2023-01-28T06:45:03Z,3994661447,141,32.7,3994661443,56,Center,3994661441,3,,3994661451,213,1.6,3994661449,212,6.7,3997784513,388,,3994661445,140,96.6,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559269,137,12,1,15,9,b79uipsy57y1jqpy07h4i5ovk,1,6,71.5,2023-01-25T18:04:14.893Z,2023-01-28T06:45:08Z,3994661719,212,24.0,3994661715,140,23.7,3997784603,178,,3994661721,213,0.7,3994661713,56,Back,3994661717,141,93.9,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559255,157,1,1,15,12,3kfktv64h7kg7zryax1wktr5r,0,76.7,4.9,2023-01-25T18:04:17.736Z,2023-01-28T06:45:15Z,3994661649,3,,3994661663,213,0.5,3994661655,141,12.5,3994661659,212,11.4,3994661651,56,Right,3997784711,388,,3994661653,140,86.4,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559273,138,3,1,15,14,b79uipsy57y1jqpy07h4i5ovk,0,18,90.5,2023-01-25T18:04:19.231Z,2023-01-28T06:45:22Z,3994661727,285,,3994661759,233,158,3995298355,465,,3997784861,178,,3994661725,56,Back,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559277,158,7,1,15,14,3kfktv64h7kg7zryax1wktr5r,1,82,9.5,2023-01-25T18:04:19.375Z,2023-01-28T06:45:29Z,3994661749,56,Right,3997785003,178,,3994661751,286,,3995298341,383,,3994661755,233,138,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500683953,780,45,1,15,15,b79uipsy57y1jqpy07h4i5ovk,0,18.5,85.6,2023-01-25T18:04:20.483Z,2023-01-28T06:45:37Z,3995298535,56,Back,3995775103,233,861,3995298537,285,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500774073,861,3,1,15,15,3kfktv64h7kg7zryax1wktr5r,1,81.5,14.4,2023-01-25T18:04:20.483Z,2023-01-28T06:45:37Z,3995775089,465,,3997785183,178,,3995775085,56,Right,3995775099,233,780,3995775087,286,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500683975,857,43,1,15,16,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-01-25T18:04:21.475Z,2023-01-26T17:25:14Z,3995775069,144,3,3995775017,233,780,3995298605,465,0,3995298601,56,Right,3995298603,286,0,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559285,159,1,1,15,17,3kfktv64h7kg7zryax1wktr5r,1,75.5,24,2023-01-25T18:04:22.752Z,2023-01-28T06:45:41Z,3994661791,140,72.2,3997785225,178,,3994661793,141,42.8,3994661797,212,13.2,3994661801,213,1.8,3994661787,56,Center,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559299,160,1,1,15,18,3kfktv64h7kg7zryax1wktr5r,0,72.2,42.8,2023-01-25T18:04:23.753Z,2023-01-28T06:45:45Z,3994661881,1,,3994661871,56,Center,3994661873,140,100.0,3994661877,212,38.0,3994661875,141,76.9,3994661879,213,0.7,3997785267,178,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559307,139,5,1,15,21,b79uipsy57y1jqpy07h4i5ovk,1,-0.9,24,2023-01-25T18:04:26.908Z,2023-01-28T06:45:50Z,3994661899,56,Back,3994661901,346,,3994661907,233,161,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559301,161,5,1,15,21,3kfktv64h7kg7zryax1wktr5r,0,100.9,76,2023-01-25T18:04:26.908Z,2023-01-28T06:45:50Z,3994661883,56,Center,3994661885,346,,3994661915,233,139,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559373,140,1,1,15,43,b79uipsy57y1jqpy07h4i5ovk,1,5.2,61.8,2023-01-25T18:04:48.575Z,2023-01-28T06:45:54Z,3994662275,212,7.5,3994662269,56,Back,3994662271,140,2.5,3994662281,237,,3994662273,141,51.6,3994662277,213,4.3,3994662267,124,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559425,141,1,1,15,50,b79uipsy57y1jqpy07h4i5ovk,1,7.5,49,2023-01-25T18:04:55.559Z,2023-01-28T06:46:00Z,3994662541,157,,3994662547,141,89.6,3994662543,56,Left,3994662551,213,0.5,3994662553,1,,3994662545,140,58.6,3994662549,212,60.3,3997785443,178,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559427,142,44,1,15,53,b79uipsy57y1jqpy07h4i5ovk,1,63,87.9,2023-01-25T18:04:58.886Z,2023-01-28T12:16:44Z,3994662685,233,162,3994662557,56,Left,3994662559,286,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559451,162,44,1,15,53,3kfktv64h7kg7zryax1wktr5r,0,37,12.1,2023-01-25T18:04:58.887Z,2023-01-28T06:46:04Z,3994662689,233,142,3994662669,56,Back,3994662671,285,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559445,143,1,1,15,53,b79uipsy57y1jqpy07h4i5ovk,0,58.8,91.7,2023-01-25T18:04:58.952Z,2023-01-28T12:16:44Z,3994662643,213,0.4,3994662641,212,12.1,3994662639,141,97.8,3997785559,388,,3994662635,56,Left,3994662637,140,69.6,3994662633,168,,3994662631,3,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559457,163,49,1,15,56,3kfktv64h7kg7zryax1wktr5r,1,24.2,8.5,2023-01-25T18:05:01.660Z,2023-01-28T06:46:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559471,164,1,1,15,58,3kfktv64h7kg7zryax1wktr5r,1,27.4,6.8,2023-01-25T18:05:03.592Z,2023-01-28T06:46:18Z,3994662755,141,38.9,3994662759,213,2.0,3994662751,56,Back,3994662757,212,23.6,3997785669,178,,3994662753,140,18.9,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559495,165,1,1,16,2,3kfktv64h7kg7zryax1wktr5r,1,18.3,48.5,2023-01-25T18:05:07.571Z,2023-01-28T06:46:21Z,3994662887,141,43.0,3997785709,178,,3994662883,56,Back,3994662885,140,3.3,3994662889,212,16.2,3994662891,213,3.4,,,,,,,86vxgtv8m65pypbngqan36y21,Z. Vanheusden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559511,166,1,1,16,5,3kfktv64h7kg7zryax1wktr5r,0,4.2,35.1,2023-01-25T18:05:11.118Z,2023-01-28T06:46:24Z,3994662957,213,5.8,3994662953,141,8.2,3994662951,140,41.6,3994662947,155,,3994662959,1,,3997785749,178,,3994662955,212,43.3,3994662949,56,Back,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559519,144,1,1,16,8,b79uipsy57y1jqpy07h4i5ovk,0,58.5,93,2023-01-25T18:05:13.857Z,2023-01-28T06:46:28Z,3994662997,56,Left,3994663005,213,5.9,3994663003,212,10.7,3997785781,388,,3994662999,140,68.1,3994662995,3,,3994663001,141,87.7,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559539,167,1,1,16,10,3kfktv64h7kg7zryax1wktr5r,1,25.4,14.3,2023-01-25T18:05:16.002Z,2023-01-28T06:46:31Z,3994663119,1,,3994663107,155,,3994663115,212,41.4,3994663117,213,0.3,3997785825,178,,3994663109,56,Center,3994663113,141,34.2,3994663111,140,62.7,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559543,168,44,1,16,13,3kfktv64h7kg7zryax1wktr5r,1,62.8,32.4,2023-01-25T18:05:18.598Z,2023-01-28T12:16:44Z,3994663135,56,Center,3994663183,233,145,3994663137,286,,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559549,145,44,1,16,13,b79uipsy57y1jqpy07h4i5ovk,0,37.2,67.6,2023-01-25T18:05:18.599Z,2023-01-28T06:46:35Z,3994663187,233,168,3994663157,56,Back,3994663159,285,,,,,,,,,,,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559553,169,1,1,16,13,3kfktv64h7kg7zryax1wktr5r,0,62.7,34.2,2023-01-25T18:05:18.619Z,2023-01-28T12:16:45Z,3994663173,56,Right,3994663177,141,11.3,3994663171,3,,3994663181,213,4.9,3997785927,388,,3994663179,212,15.8,3994663175,140,65.0,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559557,146,49,1,16,15,b79uipsy57y1jqpy07h4i5ovk,1,29.4,87.5,2023-01-25T18:05:20.744Z,2023-01-28T06:46:46Z,,,,,,,,,,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559561,147,1,1,16,16,b79uipsy57y1jqpy07h4i5ovk,0,35.2,88.8,2023-01-25T18:05:21.743Z,2023-01-28T06:46:49Z,3994663219,155,,3994663229,213,6.0,3994663225,141,81.2,3997786041,178,,3994663227,212,21.0,3994663223,140,54.6,3994663221,56,Left,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559569,170,1,1,16,17,3kfktv64h7kg7zryax1wktr5r,1,37.2,27.1,2023-01-25T18:05:23.170Z,2023-01-28T06:46:53Z,3994663275,141,14.9,3994663279,213,4.6,3997786087,388,,3994663269,3,,3994663271,56,Back,3994663277,212,8.3,3994663273,140,36.4,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559573,171,49,1,16,19,3kfktv64h7kg7zryax1wktr5r,1,36.4,14.9,2023-01-25T18:05:24.513Z,2023-01-28T06:46:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559591,172,1,1,16,19,3kfktv64h7kg7zryax1wktr5r,0,36.4,14.9,2023-01-25T18:05:24.567Z,2023-01-28T06:47:01Z,3994663373,140,54.4,3994663377,212,23.6,3994663371,56,Center,3994663379,213,0.6,3997786191,178,,3994663375,141,35.8,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559599,148,3,1,16,21,b79uipsy57y1jqpy07h4i5ovk,0,44.9,62.6,2023-01-25T18:05:26.565Z,2023-01-28T06:47:19Z,3997786483,178,,3994663431,286,,3994663455,233,173,3994663429,56,Back,3995298967,465,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559601,173,7,1,16,21,3kfktv64h7kg7zryax1wktr5r,1,55.1,37.4,2023-01-25T18:05:26.625Z,2023-01-28T06:47:23Z,3994663435,285,,3995298999,383,,3997786507,178,,3994663433,56,Center,3994663445,233,148,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559629,174,1,1,16,23,3kfktv64h7kg7zryax1wktr5r,1,56.4,53.7,2023-01-25T18:05:28.569Z,2023-01-28T12:27:56Z,3994663583,213,1.1,3994663577,140,67.3,3994663581,212,23.3,3997786693,178,,3994663579,141,83.6,3994663575,56,Left,3994664007,210,13,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559631,149,45,1,16,28,b79uipsy57y1jqpy07h4i5ovk,0,22.2,32,2023-01-25T18:05:33.800Z,2023-01-28T06:47:46Z,3994663587,56,Back,3994663589,285,,3994663677,233,175,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559641,175,3,1,16,28,3kfktv64h7kg7zryax1wktr5r,1,77.8,68,2023-01-25T18:05:33.800Z,2023-01-28T06:47:46Z,3995299079,465,,3994663657,233,149,3994663639,56,Center,3994663641,286,,3997786723,178,,,,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559643,176,13,1,16,30,3kfktv64h7kg7zryax1wktr5r,1,75.6,54,2023-01-25T18:05:35.760Z,2023-01-28T12:27:56Z,3994664045,103,62.5,3994663645,22,,3994664037,29,,3997786749,178,,3994664043,102,51.4,3994663795,20,,3994664051,231,51.8,3994664039,55,174,33yauarx84sam5u05vgyqxfxl,J. Karlsson,3994664049,230,98.5,3994663649,56,Center,3994665509,74,,3994664047,215,,3994663647,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559647,150,5,1,16,31,b79uipsy57y1jqpy07h4i5ovk,1,-1.1,50.4,2023-01-25T18:05:36.879Z,2023-01-28T06:47:53Z,3994663729,233,177,3994663679,56,Back,3994663681,346,,,,,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559651,177,5,1,16,31,3kfktv64h7kg7zryax1wktr5r,0,101.1,49.6,2023-01-25T18:05:36.879Z,2023-01-28T06:47:52Z,3994663741,233,150,3994663685,56,Center,3994663687,346,,,,,,,,,,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559785,151,1,1,16,48,b79uipsy57y1jqpy07h4i5ovk,1,5.2,48.5,2023-01-25T18:05:53.809Z,2023-01-28T06:48:04Z,3994664487,56,Back,3994664499,237,,3994664495,213,5.1,3994664485,124,,3994664489,140,9.0,3994664493,212,10.9,3994664491,141,33.6,3994664543,189,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559789,152,1,1,16,52,b79uipsy57y1jqpy07h4i5ovk,1,9.2,33.9,2023-01-25T18:05:57.646Z,2023-01-28T06:48:00Z,3994664539,213,1.6,3994664535,141,69.1,3997786831,178,,3994664533,140,7.8,3994664537,212,24.0,3994664531,56,Back,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559809,153,1,1,16,57,b79uipsy57y1jqpy07h4i5ovk,1,7.6,67.2,2023-01-25T18:06:02.408Z,2023-01-28T06:48:07Z,3997786891,178,,3994664659,212,27.3,3994664661,213,4.7,3994664655,140,8.0,3994664657,141,27.0,3994664653,56,Back,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559823,154,1,1,17,0,b79uipsy57y1jqpy07h4i5ovk,1,8,25.2,2023-01-25T18:06:05.273Z,2023-01-28T06:48:11Z,3994664769,140,43.4,3994664765,155,,3994664775,213,0.1,3997786923,178,,3994664773,212,37.4,3994664777,1,,3994664767,56,Back,3994664771,141,30.7,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559825,155,44,1,17,2,b79uipsy57y1jqpy07h4i5ovk,1,40.2,29.2,2023-01-25T18:06:07.895Z,2023-01-28T12:16:45Z,3994664781,56,Back,3994664783,285,,3994664843,233,178,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559837,178,44,1,17,2,3kfktv64h7kg7zryax1wktr5r,0,59.8,70.8,2023-01-25T18:06:07.896Z,2023-01-28T06:48:15Z,3994664833,286,,3994664831,56,Center,3994664847,233,155,,,,,,,,,,,,,,,,86vxgtv8m65pypbngqan36y21,Z. Vanheusden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559845,156,1,1,17,2,b79uipsy57y1jqpy07h4i5ovk,1,43.4,28,2023-01-25T18:06:07.927Z,2023-01-28T12:16:46Z,3997787065,388,,3994664879,213,4.8,3994664869,3,,3994664875,141,15.2,3994664877,212,8.8,3994664873,140,44.3,3994664871,56,Back,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500559847,157,1,1,17,5,b79uipsy57y1jqpy07h4i5ovk,1,44.4,12.8,2023-01-25T18:06:10.909Z,2023-01-28T06:48:25Z,3994664895,56,Back,3994664899,141,10.7,3997787127,178,,3994664903,213,3.7,3994664901,212,2.9,3994664897,140,42.0,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501159153,792,67,1,17,6,b79uipsy57y1jqpy07h4i5ovk,1,40.4,12,2023-01-25T18:06:12.124Z,2023-01-28T12:16:46Z,3997803065,233,871,,,,,,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
