id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2443292231,139,27,1,16,1,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-08-07T12:48:25.548Z,2022-08-10T04:52:33Z,3691328537,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443292321,149,27,1,16,1,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-08-07T12:48:25.548Z,2022-08-10T04:52:33Z,3691309859,53,dc119ejc7lls2rd3ywigl2smi,3691328565,233,139,3691309857,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443292643,140,28,1,17,17,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-08-07T12:49:41.308Z,2022-08-10T04:52:35Z,3691311805,233,150,3691311771,55,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443292639,150,28,1,17,17,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-08-07T12:49:41.308Z,2022-08-10T04:52:36Z,3691311831,233,140,3691311753,55,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443292715,141,68,1,17,24,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-08-07T12:49:48.319Z,2022-08-10T04:52:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443292723,151,68,1,17,24,4tic29sox7m39fy1ztgv0jsiq,0,0,0,2022-08-07T12:49:48.605Z,2022-08-10T04:52:42Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443292783,142,1,1,17,25,8iawijq7s9s6d85mjz8wdslki,1,79.8,90.9,2022-08-07T12:49:49.859Z,2022-08-10T04:52:45Z,3691312637,213,3.3,3691312631,140,60.4,3691312635,212,20.5,3691312629,56,Left,3696556917,178,,3691312633,141,87.5,,,,,,,55njsqpc4izy2wogf188whtrd,Pedro Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443292799,143,1,1,17,28,8iawijq7s9s6d85mjz8wdslki,1,60.4,87.5,2022-08-07T12:49:53.227Z,2022-08-10T04:52:49Z,3691312743,141,73.7,3691312745,212,16.9,3696556949,178,,3691312741,140,47.0,3691312747,213,3.7,3691312739,56,Back,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443292811,144,1,1,17,31,8iawijq7s9s6d85mjz8wdslki,1,47,73.7,2022-08-07T12:49:55.595Z,2022-08-10T04:53:01Z,3691312803,140,41.0,3691312807,212,17.7,3691312805,141,49.3,3691312801,56,Back,3696557063,178,,3691312809,213,4.3,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443292893,145,1,1,17,32,8iawijq7s9s6d85mjz8wdslki,1,41,49.3,2022-08-07T12:49:57.248Z,2022-08-10T04:53:05Z,3691313263,213,1.2,3691313261,212,14.9,3691313257,140,46.1,3696557097,178,,3691313255,56,Back,3691313259,141,69.7,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443292919,146,1,1,17,38,8iawijq7s9s6d85mjz8wdslki,1,53.3,72.5,2022-08-07T12:50:03.030Z,2022-08-10T04:53:08Z,3691313423,212,18.5,3691313419,140,39.2,3691313421,141,56.2,3691313417,56,Back,3691313425,213,3.8,3696557143,178,,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265021,822,43,1,17,40,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-08-07T12:50:04.346Z,2022-08-10T05:22:03Z,3696571397,178,0,3696571489,144,82,,,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443292943,147,1,1,17,41,8iawijq7s9s6d85mjz8wdslki,1,36.9,46,2022-08-07T12:50:05.574Z,2022-08-10T04:53:12Z,3691313539,213,6.0,3691313531,140,50.4,3691313527,56,Center,3691313537,212,14.6,3696557177,178,,3691313533,141,41.0,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443292991,148,1,1,17,42,8iawijq7s9s6d85mjz8wdslki,1,50.7,40.6,2022-08-07T12:50:06.602Z,2022-08-10T04:53:30Z,3691313823,140,47.4,3696557363,178,,3691313827,212,25.9,3691313825,141,2.9,3691313821,56,Back,3691313829,213,4.6,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265033,823,43,1,17,42,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-08-07T12:50:06.610Z,2022-08-10T05:22:13Z,3696571445,178,0,3696571597,144,82,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443325537,394,3,1,17,46,8iawijq7s9s6d85mjz8wdslki,1,49.5,5.2,2022-08-07T12:50:10.445Z,2022-08-10T04:53:49Z,3691486659,233,467,3694191397,464,,3691486597,56,Back,3691486599,286,,3696557503,178,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443325381,467,45,1,17,46,4tic29sox7m39fy1ztgv0jsiq,0,50.5,94.8,2022-08-07T12:50:10.445Z,2022-08-10T04:53:49Z,3691485737,285,,3691485735,56,Left,3691486675,233,394,,,,,,,,,,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443293025,149,1,1,17,47,8iawijq7s9s6d85mjz8wdslki,1,46,11.2,2022-08-07T12:50:11.887Z,2022-08-10T04:53:52Z,3691314013,212,19.2,3691314007,56,Back,3691314011,141,29.8,3691314015,213,2.4,3696557533,178,,3691314009,140,32.2,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443293057,150,1,1,17,50,8iawijq7s9s6d85mjz8wdslki,1,27.9,35,2022-08-07T12:50:14.335Z,2022-08-10T04:53:56Z,3691314171,212,22.1,3691314175,213,2.4,3691314163,140,12.1,3691314159,56,Back,3696557567,178,,3691314167,141,56.5,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443293097,151,1,1,17,52,8iawijq7s9s6d85mjz8wdslki,1,12.1,56.5,2022-08-07T12:50:16.530Z,2022-08-10T04:53:59Z,3691314393,141,96.1,3696557593,178,,3691314397,213,0.8,3691314395,212,37.5,3691314391,140,37.0,3691314385,155,,3691314387,56,Back,3691314399,1,,16mtjri8tz6vmxtxwr34y2tp1,M. Branderhorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443293111,152,1,1,17,55,8iawijq7s9s6d85mjz8wdslki,0,36.7,96.8,2022-08-07T12:50:19.308Z,2022-08-10T04:54:04Z,3691314493,212,9.7,3696557619,388,,3691314495,213,3.6,3691314491,141,90.7,3691314489,140,28.4,3691314487,56,Back,3691314485,3,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443293123,152,49,1,17,56,4tic29sox7m39fy1ztgv0jsiq,1,76.4,11.9,2022-08-07T12:50:21.026Z,2022-08-10T04:54:08Z,,,,,,,,,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443293203,153,1,1,17,56,4tic29sox7m39fy1ztgv0jsiq,1,76,11.9,2022-08-07T12:50:21.073Z,2022-08-10T04:54:18Z,3691314913,212,8.5,3696557719,178,,3691314911,141,23.6,3691314907,56,Center,3691314915,213,1.2,3691314909,140,78.9,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443293207,154,4,1,17,59,4tic29sox7m39fy1ztgv0jsiq,1,81.2,31.1,2022-08-07T12:50:23.952Z,2022-08-10T04:54:31Z,3691314933,286,,3691314929,56,Center,3691314925,13,,3691314945,233,153,3691314927,294,,3691314931,152,,,,,,,,8fuul8znu2hzdqkxsotqt6u0a,M. Ugalde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443293189,153,4,1,17,59,8iawijq7s9s6d85mjz8wdslki,0,18.8,68.9,2022-08-07T12:50:23.953Z,2022-08-10T04:54:30Z,3696557805,178,,3691314833,56,Back,3691314839,285,,3691317895,294,,3691315021,233,154,3691314835,152,,3691314831,13,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443293989,155,13,1,19,4,4tic29sox7m39fy1ztgv0jsiq,1,80.9,32.8,2022-08-07T12:51:28.560Z,2022-08-10T04:54:37Z,3691320079,102,54.8,3691319563,72,,3691320083,458,,3694192319,85,,3691320075,121,,3691319253,18,,3691320085,230,99.3,3691320081,103,59.7,c1yctqdku2vzho2azsgcy5dcl,V. Černý,3691320087,231,,3691319251,26,3696557859,178,,3691319255,56,,,,,,48.2,,Center,,,,,,,,,,,,,,,,,,
2443294021,154,5,1,19,5,8iawijq7s9s6d85mjz8wdslki,1,-1,44.4,2022-08-07T12:51:29.601Z,2022-08-10T04:54:39Z,3691319463,233,156,3691319445,56,Back,3691319447,346,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294005,156,5,1,19,5,4tic29sox7m39fy1ztgv0jsiq,0,101,55.6,2022-08-07T12:51:29.601Z,2022-08-10T04:54:39Z,3691319343,56,Center,3691319493,233,154,3691319345,346,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294321,155,1,1,19,32,8iawijq7s9s6d85mjz8wdslki,0,5,53.1,2022-08-07T12:51:56.286Z,2022-08-10T04:54:42Z,3691321295,212,58.5,3691321301,74,,3691321291,140,59.1,3691321289,56,Center,3691321297,213,0.2,3691321287,124,,3691321299,1,,3691321293,141,73.7,16mtjri8tz6vmxtxwr34y2tp1,M. Branderhorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294357,157,1,1,19,35,4tic29sox7m39fy1ztgv0jsiq,1,39.4,27.1,2022-08-07T12:51:59.745Z,2022-08-10T04:54:45Z,3691321527,212,21.8,3691321521,56,Center,3691321525,141,29.8,3691321519,3,,3691321529,213,0.1,3691321523,140,60.1,3696557961,388,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443298025,233,1,1,19,36,4tic29sox7m39fy1ztgv0jsiq,0,61.5,31.4,2022-08-07T12:52:01.144Z,2022-08-10T04:54:51Z,3691342871,141,52.2,3691342875,213,1.4,3696558019,178,,3691342869,140,64.4,3691342873,212,14.5,3691342865,168,,3691342867,56,Center,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265261,834,67,1,19,38,8iawijq7s9s6d85mjz8wdslki,1,29.4,46.3,2022-08-07T12:52:02.631Z,2022-08-10T05:41:20Z,3696572311,233,955,,,,,,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265259,955,67,1,19,38,4tic29sox7m39fy1ztgv0jsiq,0,70.6,53.7,2022-08-07T12:52:02.632Z,2022-08-10T05:23:24Z,3696572315,233,834,,,,,,,,,,,,,,,,,,,,,,acffs01m2p3b4uemzjrp51d9m,C. Tzolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294375,156,8,1,19,38,8iawijq7s9s6d85mjz8wdslki,1,30.5,49.3,2022-08-07T12:52:02.637Z,2022-08-10T05:41:20Z,3691321621,56,Back,3694192641,385,,3696558051,178,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294365,158,43,1,19,38,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-08-07T12:52:03.183Z,2022-08-07T12:53:52Z,3691321569,141,41.2,3691321567,140,73.2,3691329127,144,1,3691321565,56,Center,3691321571,212,15.8,3691321575,213,0.5,3691321563,168,0,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294427,159,44,1,19,41,4tic29sox7m39fy1ztgv0jsiq,1,51.4,47.8,2022-08-07T12:52:05.804Z,2022-08-10T05:41:20Z,3691321877,286,,3691321873,56,Center,3691321885,233,157,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294417,157,44,1,19,41,8iawijq7s9s6d85mjz8wdslki,0,48.6,52.2,2022-08-07T12:52:05.805Z,2022-08-10T04:59:13Z,3691321829,285,,3691321909,233,159,3691321827,56,Back,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294451,160,1,1,19,41,4tic29sox7m39fy1ztgv0jsiq,1,51.9,50.6,2022-08-07T12:52:05.873Z,2022-08-10T05:41:21Z,3691322033,140,67.1,3696559723,388,,3691322037,212,19.3,3691322035,141,34.7,3691322031,56,Center,3691322029,3,,3691322039,213,5.7,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294465,158,45,1,19,42,8iawijq7s9s6d85mjz8wdslki,0,38.2,68,2022-08-07T12:52:07.228Z,2022-08-10T04:59:21Z,3691322119,233,161,3691322079,56,Back,3691322081,285,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294463,161,3,1,19,42,4tic29sox7m39fy1ztgv0jsiq,1,61.8,32,2022-08-07T12:52:07.228Z,2022-08-10T04:59:21Z,3691322075,56,Center,3691322077,286,,3694193113,464,,3691322103,233,158,3696559765,178,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294549,162,1,1,19,44,4tic29sox7m39fy1ztgv0jsiq,1,57.3,32.2,2022-08-07T12:52:08.662Z,2022-08-10T04:59:29Z,3691322513,141,11.0,3691322519,213,4.8,3691322509,56,Right,3696559813,178,,3691322511,140,58.5,3691322515,212,14.5,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294641,163,1,1,19,50,4tic29sox7m39fy1ztgv0jsiq,1,57.4,14.8,2022-08-07T12:52:14.409Z,2022-08-10T04:59:43Z,3691323025,212,10.1,3691323021,140,65.3,3691323023,141,6.2,3691323027,213,5.7,3691323019,56,Right,3696559943,178,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294685,164,1,1,19,57,4tic29sox7m39fy1ztgv0jsiq,1,62.2,16.3,2022-08-07T12:52:22.033Z,2022-08-10T04:59:45Z,3691323249,212,9.9,3691323251,213,3.5,3691323245,140,53.3,3691323247,141,11.5,3696559995,178,,3691323243,56,Right,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294743,165,1,1,20,0,4tic29sox7m39fy1ztgv0jsiq,1,55.8,5.9,2022-08-07T12:52:24.625Z,2022-08-10T04:59:50Z,3691323581,213,6.1,3696560039,178,,3691323573,140,74.4,3691323579,212,19.8,3691323577,141,1.4,3691323571,56,Right,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265443,976,67,1,20,2,4tic29sox7m39fy1ztgv0jsiq,1,72.7,7.1,2022-08-07T12:52:27.026Z,2022-08-10T05:41:21Z,3696572995,233,836,,,,,,,,,,,,,,,,,,,,,,9qoc020keotb4s72a09zm5pzp,M. Sadílek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265441,836,67,1,20,2,8iawijq7s9s6d85mjz8wdslki,0,27.3,92.9,2022-08-07T12:52:27.027Z,2022-08-10T05:24:28Z,3696573005,233,976,,,,,,,,,,,,,,,,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294751,166,1,1,20,2,4tic29sox7m39fy1ztgv0jsiq,0,74.4,1.4,2022-08-07T12:52:27.055Z,2022-08-10T05:41:21Z,3691323617,141,1.7,3691323621,213,0.1,3691323615,140,77.1,3691323613,56,Right,3696560083,178,,3691323655,286,,3691323649,236,,3691323619,212,2.8,9qoc020keotb4s72a09zm5pzp,M. Sadílek,3691323651,233,,,,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,,,
2443294741,159,74,1,20,2,8iawijq7s9s6d85mjz8wdslki,1,22.2,99.1,2022-08-07T12:52:27.079Z,2022-08-10T04:59:59Z,3691323671,233,166,3691323569,285,,3696560135,178,,3691323567,56,Back,,,,,,,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294755,160,5,1,20,5,8iawijq7s9s6d85mjz8wdslki,0,23.6,101.6,2022-08-07T12:52:30.110Z,2022-08-10T05:00:01Z,3691323629,56,Back,3691323965,233,167,3691323631,347,,,,,,,,,,,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294813,167,5,1,20,5,4tic29sox7m39fy1ztgv0jsiq,1,76.4,-1.6,2022-08-07T12:52:30.110Z,2022-08-10T05:00:00Z,3691323927,347,,3691323925,56,Right,3691323937,233,160,,,,,,,,,,,,,,,,9qoc020keotb4s72a09zm5pzp,M. Sadílek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294825,168,1,1,20,8,4tic29sox7m39fy1ztgv0jsiq,1,86.9,0,2022-08-07T12:52:32.628Z,2022-08-10T05:00:11Z,3691323995,140,85.9,3691323991,107,,3691323993,56,Right,3691323997,141,8.1,3691324001,213,1.7,3691323999,212,6.5,,,,,,,9qoc020keotb4s72a09zm5pzp,M. Sadílek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294839,169,1,1,20,9,4tic29sox7m39fy1ztgv0jsiq,1,86,9.9,2022-08-07T12:52:33.438Z,2022-08-10T05:00:15Z,3696560263,178,,3691324059,56,Right,3691324067,141,1.5,3691324075,213,4.9,3691324071,212,5.8,3691324063,140,87.0,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294859,170,1,1,20,10,4tic29sox7m39fy1ztgv0jsiq,0,85.3,0.9,2022-08-07T12:52:34.800Z,2022-08-10T05:00:18Z,3696560301,178,,3691324209,286,,3691324173,140,87.0,3691324205,233,161,3691324171,56,Right,3691324175,141,0.9,3691324177,212,1.8,3691324203,236,,9qoc020keotb4s72a09zm5pzp,M. Sadílek,3691324179,213,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
2443294861,161,74,1,20,10,8iawijq7s9s6d85mjz8wdslki,1,13.8,98.7,2022-08-07T12:52:35.030Z,2022-08-10T05:00:22Z,3691324183,285,,3691324181,56,Back,3696560351,178,,3691324229,233,170,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294875,162,5,1,20,13,8iawijq7s9s6d85mjz8wdslki,0,18.3,100.6,2022-08-07T12:52:37.741Z,2022-08-10T05:00:24Z,3691324653,233,171,3691324223,56,Back,3691324225,347,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294947,171,5,1,20,13,4tic29sox7m39fy1ztgv0jsiq,1,81.7,-0.6,2022-08-07T12:52:37.741Z,2022-08-10T05:00:24Z,3691324645,233,162,3691324597,56,Right,3691324599,347,,,,,,,,,,,,,,,,,9qoc020keotb4s72a09zm5pzp,M. Sadílek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294979,172,1,1,20,20,4tic29sox7m39fy1ztgv0jsiq,1,85.5,0,2022-08-07T12:52:45.067Z,2022-08-10T05:00:32Z,3691324763,212,6.4,3691324753,107,,3691324765,213,1.2,3691324761,141,7.5,3691324757,56,Right,3691324759,140,87.5,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443294993,173,1,1,20,21,4tic29sox7m39fy1ztgv0jsiq,1,86.8,7.3,2022-08-07T12:52:46.009Z,2022-08-10T05:00:36Z,3691324851,56,Right,3691324855,141,2.0,3691324857,212,5.2,3691324859,213,3.9,3696560623,178,,3691324853,140,83.2,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265533,981,43,1,20,23,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-08-07T12:52:47.330Z,2022-08-10T05:25:08Z,3696573339,178,0,3696573385,144,82,,,,,,,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443295003,174,1,1,20,23,4tic29sox7m39fy1ztgv0jsiq,1,87,1.7,2022-08-07T12:52:47.332Z,2022-08-10T05:00:43Z,3691324919,212,3.3,3696560759,178,,3691324915,140,86.2,3691324911,56,Right,3691324921,213,1.8,3691324917,141,6.4,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443295059,175,1,1,20,23,4tic29sox7m39fy1ztgv0jsiq,1,79.9,8.5,2022-08-07T12:52:47.872Z,2022-08-10T05:00:54Z,3696560957,178,,3691325161,212,7.2,3691325157,140,74.2,3691325155,56,Right,3691325159,141,2.5,3691325163,213,3.7,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265617,841,83,1,20,26,8iawijq7s9s6d85mjz8wdslki,1,22.1,79.7,2022-08-07T12:52:50.512Z,2022-08-10T05:25:37Z,3696573661,399,148205,,,,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443295065,176,3,1,20,28,4tic29sox7m39fy1ztgv0jsiq,0,80.1,42.2,2022-08-07T12:52:52.709Z,2022-08-10T05:00:59Z,3691325189,56,Center,3691325191,286,,3691325323,233,163,3696561061,178,,3694195499,464,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443295085,163,7,1,20,28,8iawijq7s9s6d85mjz8wdslki,1,19.9,57.8,2022-08-07T12:52:52.864Z,2022-08-10T05:01:03Z,3691325299,233,176,3691325273,56,Back,3696561129,178,,3694195567,385,,3691325275,285,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265641,842,43,1,20,29,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-08-07T12:52:54.052Z,2022-08-10T05:25:47Z,3696573777,144,82,3696573751,178,0,,,,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443295091,164,49,1,20,29,8iawijq7s9s6d85mjz8wdslki,1,26.6,47.6,2022-08-07T12:52:54.079Z,2022-08-10T05:01:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443295117,165,1,1,20,30,8iawijq7s9s6d85mjz8wdslki,1,26.7,47.6,2022-08-07T12:52:54.703Z,2022-08-10T05:01:10Z,3691325431,141,53.9,3691325435,213,0.4,3691325427,56,Back,3696561281,178,,3691325429,140,35.2,3691325433,212,9.9,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265653,844,43,1,20,31,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-08-07T12:52:56.042Z,2022-08-10T05:25:58Z,3696573811,178,0,3696573847,144,82,,,,,,,,,,,,,,,,,,,55njsqpc4izy2wogf188whtrd,Pedro Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
