id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value
2479073651,164,1,1,16,38,dqk062lu0vm8epvytbm6r4mmf,1,40.6,30.3,2022-10-29T19:18:47.432Z,2022-10-31T11:31:19Z,3881563955,1,,3881563945,56,Left,3881563949,141,96.1,3881563953,213,1.1,3881563947,140,64.5,3881563951,212,51.3,3881563943,196,,3881563941,155,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,3886436917,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479073687,165,1,1,16,44,dqk062lu0vm8epvytbm6r4mmf,1,73.5,89.6,2022-10-29T19:18:53.230Z,2022-10-31T11:31:22Z,3881564167,213,0.4,3886437005,178,,3881564165,212,7.2,3881564163,141,94.2,3881564159,56,Left,3881564161,140,79.7,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479073715,166,1,1,16,48,dqk062lu0vm8epvytbm6r4mmf,1,81.9,93.3,2022-10-29T19:18:56.807Z,2022-10-31T11:31:26Z,3886437089,178,,3881564315,56,Left,3881564321,212,7.4,3881564317,140,88.9,3881564319,141,94.1,3881564323,213,0.1,,,,,,,cvw6enlkjfnrtysck783raf6y,N. Markelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479073739,167,1,1,16,51,dqk062lu0vm8epvytbm6r4mmf,1,88.8,93.7,2022-10-29T19:18:59.815Z,2022-10-31T11:31:28Z,3881564437,213,3.8,3881564423,56,Center,3881564433,212,24.8,3886437179,178,,3881564431,141,71.2,3881564427,140,70.2,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479073761,168,1,1,16,54,dqk062lu0vm8epvytbm6r4mmf,1,70.1,71.2,2022-10-29T19:19:02.576Z,2022-10-31T11:31:30Z,3881564589,212,7.2,3881564583,56,Center,3881564585,140,76.8,3881564591,213,6.1,3886437279,178,,3881564587,141,68.8,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479073791,169,1,1,16,56,dqk062lu0vm8epvytbm6r4mmf,1,76.8,68.8,2022-10-29T19:19:04.520Z,2022-10-31T11:31:33Z,3881564739,212,12.4,3886437361,178,,3881564733,56,Left,3881564735,140,81.9,3881564741,213,1.1,3881564737,141,85.2,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479073807,170,1,1,16,58,dqk062lu0vm8epvytbm6r4mmf,1,83.9,93.3,2022-10-29T19:19:07.055Z,2022-10-31T11:31:38Z,3881564843,141,92.4,3881564845,212,9.7,3881564847,213,3.2,3881564839,140,74.7,3881564835,56,Left,3886437505,178,,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479073837,171,1,1,17,0,dqk062lu0vm8epvytbm6r4mmf,1,73.2,91.9,2022-10-29T19:19:08.920Z,2022-10-31T11:31:40Z,3881564997,56,Left,3881565001,141,79.5,3881565005,213,3.6,3881565003,212,19.6,3886437565,178,,3881564999,140,56.4,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479073859,172,1,1,17,3,dqk062lu0vm8epvytbm6r4mmf,1,56.2,76.9,2022-10-29T19:19:12.207Z,2022-10-31T11:31:43Z,3881565131,141,36.0,3881565127,56,Center,3881565135,213,4.8,3881565133,212,28.0,3881565129,140,59.2,3886437639,178,,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479073893,173,1,1,17,7,dqk062lu0vm8epvytbm6r4mmf,0,59.6,23.6,2022-10-29T19:19:15.506Z,2022-10-31T11:31:47Z,3881565339,141,8.8,3881565335,56,Right,3881565343,213,6.1,3881565345,1,,3881565337,140,100.0,3881565341,212,44.1,3886437757,178,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479073901,148,5,1,17,11,b79uipsy57y1jqpy07h4i5ovk,1,-0.4,90.9,2022-10-29T19:19:19.602Z,2022-10-31T11:31:49Z,3881565383,346,,3881565397,233,174,3881565381,56,Back,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479073899,174,5,1,17,11,dqk062lu0vm8epvytbm6r4mmf,0,100.4,9.1,2022-10-29T19:19:19.602Z,2022-10-31T11:31:49Z,3881565369,56,Right,3881565405,233,148,3881565373,346,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074089,149,1,1,17,29,b79uipsy57y1jqpy07h4i5ovk,1,2.5,49.9,2022-10-29T19:19:38.064Z,2022-10-31T11:31:52Z,3881566525,213,4.9,3881566523,212,14.9,3881566517,56,Back,3881566529,237,,3881566521,141,28.6,3881566519,140,5.7,3884368029,189,,3881566515,124,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074101,150,1,1,17,32,b79uipsy57y1jqpy07h4i5ovk,1,5.7,28.6,2022-10-29T19:19:40.486Z,2022-10-31T11:31:56Z,3881566593,212,13.6,3881566589,140,8.7,3881566595,213,4.9,3881566591,141,9.2,3886438089,178,,3881566587,56,Back,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074127,151,1,1,17,33,b79uipsy57y1jqpy07h4i5ovk,1,8.7,9.2,2022-10-29T19:19:42.421Z,2022-10-31T11:31:59Z,3881566733,213,6.2,3881566727,140,26.2,3881566731,212,18.4,3881566729,141,7.1,3886438167,178,,3881566725,56,Back,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074141,152,3,1,17,35,b79uipsy57y1jqpy07h4i5ovk,0,26.3,7.3,2022-10-29T19:19:44.296Z,2022-10-31T11:32:05Z,3881566793,56,Back,3884369303,465,,3881566795,285,,3881566835,211,,3886438307,178,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074163,176,61,1,17,38,dqk062lu0vm8epvytbm6r4mmf,0,58.1,96.6,2022-10-29T19:19:46.710Z,2022-10-31T11:32:09Z,3881566913,56,Left,3886438401,178,,,,,,,,,,,,,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074175,153,5,1,17,39,b79uipsy57y1jqpy07h4i5ovk,1,41.2,-1.8,2022-10-29T19:19:47.818Z,2022-10-31T11:32:12Z,3881566963,233,177,3881566959,56,Back,3881566961,347,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074171,177,5,1,17,39,dqk062lu0vm8epvytbm6r4mmf,0,58.8,101.8,2022-10-29T19:19:47.818Z,2022-10-31T11:32:12Z,3881566951,56,Left,3881566983,233,153,3881566953,347,,,,,,,,,,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074193,154,1,1,17,41,b79uipsy57y1jqpy07h4i5ovk,1,37.4,0,2022-10-29T19:19:49.892Z,2022-10-31T11:32:14Z,3881567097,1,,3881567087,56,Center,3881567093,212,29.7,3881567089,140,57.6,3881567095,213,0.8,3881567091,141,29.9,3881567085,107,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074235,155,1,1,17,43,b79uipsy57y1jqpy07h4i5ovk,0,57.6,29.9,2022-10-29T19:19:52.051Z,2022-10-31T11:32:18Z,3886438679,178,,3881567333,140,67.1,3881567335,141,76.2,3881567339,213,1.3,3881567331,56,Center,3881567337,212,33.0,3881567329,155,,3881567343,1,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074211,178,49,1,17,46,dqk062lu0vm8epvytbm6r4mmf,1,25.2,23.5,2022-10-29T19:19:55.368Z,2022-10-31T11:32:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074265,179,1,1,17,47,dqk062lu0vm8epvytbm6r4mmf,0,26.9,25,2022-10-29T19:19:55.582Z,2022-10-31T11:32:26Z,3886438989,178,,3881567513,213,6.0,3881567509,141,13.0,3881567515,1,,3881567507,140,58.1,3881567505,56,Right,3881567511,212,33.8,3881567503,157,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074313,156,1,1,17,50,b79uipsy57y1jqpy07h4i5ovk,0,41.9,82.6,2022-10-29T19:19:59.115Z,2022-10-31T11:32:31Z,3881567789,141,100.0,3886439093,178,,3881567793,213,0.8,3881567783,3,,3881567785,56,Left,3881567791,212,18.3,3881567787,140,54.1,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074319,157,5,1,17,55,b79uipsy57y1jqpy07h4i5ovk,0,53.6,102,2022-10-29T19:20:03.745Z,2022-10-31T11:40:16Z,3881567887,233,180,3881567805,347,,3881567803,56,Left,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074329,180,5,1,17,55,dqk062lu0vm8epvytbm6r4mmf,1,46.4,-2,2022-10-29T19:20:03.745Z,2022-10-31T11:40:15Z,3881567841,347,,3881567839,56,Back,3881567855,233,157,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074487,181,1,1,18,10,dqk062lu0vm8epvytbm6r4mmf,1,55.7,0,2022-10-29T19:20:19.026Z,2022-10-31T11:40:18Z,3881568763,213,2.9,3881568755,56,Back,3881568753,107,,3881568761,212,20.1,3881568759,141,6.3,3884372325,189,,3881568757,140,37.1,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074529,182,1,1,18,15,dqk062lu0vm8epvytbm6r4mmf,1,37.6,12.2,2022-10-29T19:20:23.664Z,2022-10-31T11:40:23Z,3881569069,1,,3881569061,140,34.3,3886453347,178,,3881569059,56,Back,3881569063,141,69.7,3881569065,212,39.3,3881569067,213,1.7,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074545,183,1,1,18,18,dqk062lu0vm8epvytbm6r4mmf,1,34.3,69.7,2022-10-29T19:20:27.250Z,2022-10-31T11:40:27Z,3881569177,212,14.7,3886453451,178,,3881569167,56,Back,3881569175,141,86.7,3881569173,140,42.9,3881569179,213,0.9,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074575,184,1,1,18,22,dqk062lu0vm8epvytbm6r4mmf,1,41.6,86.6,2022-10-29T19:20:30.583Z,2022-10-31T11:40:29Z,3881569331,140,31.6,3881569333,141,85.5,3881569335,212,10.5,3886453547,178,,3881569337,213,3.2,3881569329,56,Back,,,,,,,cvw6enlkjfnrtysck783raf6y,N. Markelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074619,185,1,1,18,24,dqk062lu0vm8epvytbm6r4mmf,1,31.2,77.7,2022-10-29T19:20:33.255Z,2022-10-31T11:40:32Z,3886453659,178,,3881569597,141,47.7,3881569601,213,3.9,3881569599,212,29.2,3881569593,56,Back,3881569595,140,11.3,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074641,186,1,1,18,29,dqk062lu0vm8epvytbm6r4mmf,1,10.4,49.7,2022-10-29T19:20:38.397Z,2022-10-31T11:40:40Z,3881569721,56,Back,3881569729,213,1.2,3881569725,141,75.5,3881569723,140,16.1,3881569727,212,18.5,3886453987,178,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074659,187,1,1,18,31,dqk062lu0vm8epvytbm6r4mmf,0,19.9,76.8,2022-10-29T19:20:40.466Z,2022-10-31T11:40:44Z,3881569831,212,15.9,3881569827,140,34.5,3886454139,178,,3881569833,213,6.0,3881569825,56,Back,3881569829,141,70.6,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074677,158,49,1,18,33,b79uipsy57y1jqpy07h4i5ovk,1,63,31.1,2022-10-29T19:20:41.738Z,2022-10-31T11:40:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074697,159,1,1,18,33,b79uipsy57y1jqpy07h4i5ovk,1,63,31.1,2022-10-29T19:20:41.890Z,2022-10-31T11:40:50Z,3881570019,212,14.9,3886454429,178,,3881570013,56,Center,3881570021,213,6.2,3881570015,140,77.1,3881570017,141,28.4,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074709,160,3,1,18,35,b79uipsy57y1jqpy07h4i5ovk,0,76.9,27.2,2022-10-29T19:20:43.584Z,2022-10-31T11:40:55Z,3881570107,286,,3881570197,233,188,3884375859,465,,3881570105,56,Center,3886454607,178,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074725,188,7,1,18,35,dqk062lu0vm8epvytbm6r4mmf,0,23.1,72.8,2022-10-29T19:20:43.788Z,2022-10-31T11:40:57Z,3881570175,56,Back,3886454651,178,,3884376377,385,,3881570177,285,,3881570183,233,160,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074753,161,15,1,18,38,b79uipsy57y1jqpy07h4i5ovk,1,93.5,30.4,2022-10-29T19:20:47.253Z,2022-10-31T11:41:02Z,3881570353,22,,3881571171,233,190,3881571153,20,,3881571399,147,45.8,3886454797,178,,3881570357,56,Center,3881571389,80,,3881571395,458,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,3881570355,63,,3881571397,146,3881571391,102,3884377593,215,3881571393,103,,,46.2,4.4,99.5,,,,,,,,,,,,,,,,,,
2479074763,190,10,1,18,39,dqk062lu0vm8epvytbm6r4mmf,1,0.9,53.4,2022-10-29T19:20:47.860Z,2022-10-31T11:41:09Z,3881571199,233,161,3881570407,182,,3884378565,376,,3881570409,56,Back,3881570405,179,,3881570403,177,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479074759,189,52,1,18,39,dqk062lu0vm8epvytbm6r4mmf,1,2,53.2,2022-10-29T19:20:48.032Z,2022-10-31T11:41:14Z,3886455173,178,,3884378723,376,,,,,,,,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075047,191,1,1,19,5,dqk062lu0vm8epvytbm6r4mmf,0,14.7,50.3,2022-10-29T19:21:14.014Z,2022-10-31T11:41:18Z,3881571691,141,29.4,3881571685,199,,3881571773,189,,3881571695,213,5.8,3881571689,140,43.8,3881571693,212,33.7,3881571687,56,Back,3881571697,1,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075057,162,49,1,19,6,b79uipsy57y1jqpy07h4i5ovk,1,68.7,59.4,2022-10-29T19:21:15.264Z,2022-10-31T11:41:25Z,3881572497,189,,,,,,,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075077,163,1,1,19,7,b79uipsy57y1jqpy07h4i5ovk,1,68.7,59.4,2022-10-29T19:21:15.768Z,2022-10-31T11:41:28Z,3881571859,140,76.5,3881571861,141,91.2,3881571865,213,1.2,3881571863,212,23.1,3886455563,178,,3881571857,56,Left,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075103,164,1,1,19,9,b79uipsy57y1jqpy07h4i5ovk,1,76.3,91.1,2022-10-29T19:21:18.058Z,2022-10-31T11:41:31Z,3881571985,56,Left,3881571991,212,7.6,3881571993,213,3.4,3881571989,141,88.1,3881571987,140,69.3,3886455689,178,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075127,165,1,1,19,13,b79uipsy57y1jqpy07h4i5ovk,1,70.6,86.6,2022-10-29T19:21:21.874Z,2022-10-31T11:41:35Z,3881572141,140,80.2,3886455859,178,,3881572149,213,0.3,3881572145,212,10.7,3881572143,141,92.0,3881572139,56,Left,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479607621,846,3,1,19,15,b79uipsy57y1jqpy07h4i5ovk,0,86.3,91.9,2022-10-29T19:21:24.097Z,2022-10-31T11:41:39Z,3884386209,465,,3884386205,56,Left,3884386211,467,3r6elcuru7no13hrfczmwbmy1,3884386207,286,,3886456005,178,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479607059,845,43,1,19,15,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-10-29T19:21:24.378Z,2022-10-30T15:56:39Z,3884382965,56,Left,3884382971,465,0,3884384219,144,3,3884382973,467,225357,3884382969,286,0,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075133,166,43,1,19,16,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-10-29T19:21:24.947Z,2022-10-29T19:21:29Z,3881572171,56,Left,3881572181,211,0,3881572459,144,3,3881572173,286,0,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075165,167,4,1,19,16,b79uipsy57y1jqpy07h4i5ovk,1,84.8,94.4,2022-10-29T19:21:25.149Z,2022-10-31T11:41:42Z,3881572349,265,,3881572345,56,Left,3881572343,13,,3881572351,286,,3881572347,152,,3881572413,233,192,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075171,192,4,1,19,16,dqk062lu0vm8epvytbm6r4mmf,0,15.2,5.6,2022-10-29T19:21:25.150Z,2022-10-31T11:41:42Z,3881572377,285,,3881572371,56,Back,3881572435,233,167,3881572375,265,,3881572369,13,,3886456117,178,,3881572373,152,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075625,168,1,1,20,5,b79uipsy57y1jqpy07h4i5ovk,0,84,95,2022-10-29T19:22:14.056Z,2022-10-31T11:41:45Z,3881574835,213,5.0,3881574819,2,,3881574829,140,94.7,3881574825,152,,3881574833,212,35.4,3886456291,178,,3885136509,223,,3881574827,56,Center,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,3881574831,141,45.6,3885136511,20,3881574821,5,3881574837,1,3881574823,155,,,,,,,,,,,,,,,,,,,,,,,
2479075631,193,12,1,20,7,dqk062lu0vm8epvytbm6r4mmf,1,3.7,53.4,2022-10-29T19:22:16.174Z,2022-10-31T11:41:47Z,3881574887,56,Back,3881574893,212,23.5,3881574895,213,0.7,3881574889,140,20.8,3881574891,141,75.8,3881574901,15,,3886456347,388,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075655,194,4,1,20,10,dqk062lu0vm8epvytbm6r4mmf,1,20.4,77.2,2022-10-29T19:22:19.183Z,2022-10-31T11:41:52Z,3881575003,56,Back,3881575005,152,,3881575009,285,,3881574999,13,,3881575007,265,,3881575133,233,169,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075677,169,4,1,20,10,b79uipsy57y1jqpy07h4i5ovk,0,79.6,22.8,2022-10-29T19:22:19.184Z,2022-10-31T11:41:51Z,3881575105,13,,3881575111,265,,3881575147,233,194,3886456477,178,,3881575109,152,,3881575113,286,,3881575107,56,Center,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075897,195,1,1,20,30,dqk062lu0vm8epvytbm6r4mmf,1,24.4,78,2022-10-29T19:22:39.182Z,2022-10-31T11:41:56Z,3881576177,141,31.3,3881576337,189,,3881576171,152,,3881576169,5,,3881576173,56,Back,3881576181,213,4.7,3881576179,212,31.8,3886456651,178,,8znaym62oghri26gdn8o6fz84,S. Seymor,,3881576175,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075921,196,1,1,20,33,dqk062lu0vm8epvytbm6r4mmf,1,21.4,33.8,2022-10-29T19:22:42.333Z,2022-10-31T11:41:59Z,3881576301,213,2.5,3881576297,212,23.2,3881576291,140,3.4,3886456765,178,,3881576295,141,53.6,3881576289,56,Back,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075977,197,1,1,20,38,dqk062lu0vm8epvytbm6r4mmf,0,6.3,57.3,2022-10-29T19:22:46.581Z,2022-10-31T11:42:01Z,3886456847,178,,3881576589,213,6.1,3881576581,56,Center,3881576583,140,60.9,3881576591,1,,3881576585,141,38.9,3881578903,155,,3881576587,212,58.7,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075983,170,44,1,20,41,b79uipsy57y1jqpy07h4i5ovk,1,36,62.3,2022-10-29T19:22:49.693Z,2022-11-01T07:28:22Z,3881576601,56,Back,3881576605,285,,3881576621,233,198,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075979,198,44,1,20,41,dqk062lu0vm8epvytbm6r4mmf,0,64,37.7,2022-10-29T19:22:49.694Z,2022-10-31T11:42:08Z,3881576593,56,Center,3881576595,286,,3881576641,233,170,,,,,,,,,,,,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479075997,171,1,1,20,41,b79uipsy57y1jqpy07h4i5ovk,1,32.9,63.5,2022-10-29T19:22:49.783Z,2022-11-01T07:28:22Z,3881576677,56,Center,3881576685,213,0.3,3881576683,212,24.8,3881576681,141,73.1,3881576675,3,,3886457129,388,,3881576679,140,55.7,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479076017,172,1,1,20,42,b79uipsy57y1jqpy07h4i5ovk,1,55.7,73.1,2022-10-29T19:22:51.355Z,2022-10-31T11:42:15Z,3886457261,178,,3881576787,140,44.7,3881576793,213,3.9,3881576789,141,58.4,3881576791,212,15.3,3881576785,56,Back,3881576783,3,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479076023,173,49,1,20,44,b79uipsy57y1jqpy07h4i5ovk,1,44.7,58.5,2022-10-29T19:22:53.036Z,2022-10-31T11:42:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479076043,174,1,1,20,44,b79uipsy57y1jqpy07h4i5ovk,0,42.9,56.1,2022-10-29T19:22:53.118Z,2022-10-31T11:42:22Z,3881576911,141,74.8,3881576905,155,,3881576909,140,45.4,3881576915,213,1.4,3881576913,212,13.0,3886457499,178,,3881576907,56,Back,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479076037,199,49,1,20,46,dqk062lu0vm8epvytbm6r4mmf,1,51.2,22.3,2022-10-29T19:22:54.832Z,2022-10-31T11:42:26Z,,,,,,,,,,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479076115,200,1,1,20,48,dqk062lu0vm8epvytbm6r4mmf,1,57.1,13.9,2022-10-29T19:22:56.478Z,2022-10-31T11:42:28Z,3881577267,141,13.3,3881577265,140,39.5,3881577271,213,3.2,3881577263,56,Back,3886457725,178,,3881577269,212,18.5,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
