id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2482110305,530,8,2,52,2,4vd2t5schmvvufrfib7f2vjdf,1,65.7,22.4,2022-11-05T21:06:52.208Z,2022-11-07T09:40:03Z,3901274539,383,,3901992459,178,,3897507457,56,Center,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110307,531,49,2,52,3,4vd2t5schmvvufrfib7f2vjdf,1,64.7,24.4,2022-11-05T21:06:53.080Z,2022-11-07T09:40:09Z,,,,,,,,,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110329,532,1,2,52,4,4vd2t5schmvvufrfib7f2vjdf,1,63.3,27.4,2022-11-05T21:06:53.529Z,2022-11-07T09:40:12Z,3897507561,212,20.9,3897507557,140,50.2,3901992765,178,,3897507555,56,Center,3897507559,141,50.6,3897507563,213,2.3,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110343,533,1,2,52,7,4vd2t5schmvvufrfib7f2vjdf,1,53.9,50.9,2022-11-05T21:06:56.462Z,2022-11-07T09:40:19Z,3901993049,178,,3897507631,56,Center,3897507635,141,64.6,3897507639,213,0.9,3897507637,212,11.9,3897507633,140,60.9,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110353,534,1,2,52,9,4vd2t5schmvvufrfib7f2vjdf,1,62.3,65.1,2022-11-05T21:06:58.739Z,2022-11-07T09:40:22Z,3897507687,141,76.3,3897507683,56,Center,3901993165,178,,3897507685,140,75.2,3897507689,212,15.5,3897507691,213,0.5,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110357,535,1,2,52,10,4vd2t5schmvvufrfib7f2vjdf,0,75.3,76.3,2022-11-05T21:06:59.887Z,2022-11-07T09:40:26Z,3897507721,140,73.2,3897507723,141,60.8,3897507727,213,4.5,3897507719,56,Center,3901993265,178,,3897507725,212,10.8,,,,,,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110363,443,49,2,52,11,dqk062lu0vm8epvytbm6r4mmf,1,26.3,32.5,2022-11-05T21:07:00.741Z,2022-11-07T09:40:30Z,,,,,,,,,,,,,,,,,,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110383,444,1,2,52,13,dqk062lu0vm8epvytbm6r4mmf,0,26,30.4,2022-11-05T21:07:02.909Z,2022-11-07T09:40:34Z,3897507841,140,21.1,3897507845,212,5.1,3897507839,56,Back,3897507847,213,3.1,3897507843,141,30.7,3901993583,178,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110387,536,49,2,52,14,4vd2t5schmvvufrfib7f2vjdf,1,78.9,72,2022-11-05T21:07:04.041Z,2022-11-07T09:40:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110419,537,1,2,52,15,4vd2t5schmvvufrfib7f2vjdf,0,77.8,75,2022-11-05T21:07:05.223Z,2022-11-07T09:40:43Z,3897508045,140,85.5,3897508049,212,13.6,3901993907,178,,3901276857,224,,3897508051,213,5.4,3901276727,155,,3901276979,72,,3897508047,141,59.0,8wb6zb0imo0295asm428cur55,M. Köhlert,3897508043,56,Center,3901276501,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110441,445,61,2,52,16,dqk062lu0vm8epvytbm6r4mmf,1,15.9,35.3,2022-11-05T21:07:05.524Z,2022-11-07T09:40:48Z,3901994031,21,,3901994033,178,,3897508163,56,Back,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110505,446,5,2,52,18,dqk062lu0vm8epvytbm6r4mmf,0,11.4,-1.3,2022-11-05T21:07:07.681Z,2022-11-07T09:40:54Z,3897508507,233,538,3897508461,56,Back,3897508463,347,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110463,538,5,2,52,18,4vd2t5schmvvufrfib7f2vjdf,1,88.6,101.3,2022-11-05T21:07:07.681Z,2022-11-07T09:40:54Z,3897508281,56,Left,3897508283,347,,3897508481,233,446,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110619,539,1,2,52,38,4vd2t5schmvvufrfib7f2vjdf,1,90.2,100,2022-11-05T21:07:28.062Z,2022-11-07T09:40:57Z,3897509149,141,85.6,3897509145,56,Left,3897509153,213,4.4,3897509143,107,,3897509147,140,87.2,3897509151,212,11.3,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110635,540,1,2,52,39,4vd2t5schmvvufrfib7f2vjdf,1,87.2,85.6,2022-11-05T21:07:28.845Z,2022-11-07T09:41:01Z,3897509235,213,1.5,3897509231,141,93.3,3897509227,56,Left,3901994543,178,,3897509229,140,87.7,3897509233,212,5.3,,,,,,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110835,542,61,2,52,40,4vd2t5schmvvufrfib7f2vjdf,1,87.9,93.6,2022-11-05T21:07:29.696Z,2022-11-07T09:41:07Z,3897510313,56,Left,3901994759,178,,,,,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110637,541,4,2,52,41,4vd2t5schmvvufrfib7f2vjdf,1,90.6,93,2022-11-05T21:07:30.428Z,2022-11-07T09:41:11Z,3897509243,56,Left,3897541809,233,447,3897509245,286,,3897510843,10,,3897509545,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110689,447,4,2,52,41,dqk062lu0vm8epvytbm6r4mmf,0,9.4,7,2022-11-05T21:07:30.429Z,2022-11-07T09:41:10Z,3897509565,285,,3901994851,178,,3897509561,152,,3897510073,10,,3897509559,56,Back,3897541817,233,541,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110983,543,1,2,53,14,4vd2t5schmvvufrfib7f2vjdf,0,85.3,91.2,2022-11-05T21:08:04.223Z,2022-11-07T09:41:14Z,3897511033,152,,3897511037,56,Center,3897511041,140,97.0,3901279355,20,,3897511047,213,5.1,3897511043,141,50.7,3901994947,178,,3897511027,5,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,3897511031,155,,3897511023,2,,3897511179,233,448,3897511045,212,3901279253,223,30.2,,,,,,,,,,,,,,,,,,,,,,,
2482111005,448,41,2,53,16,dqk062lu0vm8epvytbm6r4mmf,1,3.9,49.3,2022-11-05T21:08:05.601Z,2022-11-07T09:41:17Z,3897511157,140,19.7,3897511161,212,23.5,3901279621,377,,3897511185,233,543,3901995019,388,,3897511163,213,5.5,3897511159,141,24.8,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111007,449,49,2,53,18,dqk062lu0vm8epvytbm6r4mmf,1,19.7,24.8,2022-11-05T21:08:07.590Z,2022-11-07T09:41:23Z,,,,,,,,,,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111053,450,1,2,53,18,dqk062lu0vm8epvytbm6r4mmf,0,19.7,24.8,2022-11-05T21:08:07.672Z,2022-11-07T09:41:26Z,3897511395,1,,3897511381,56,Center,3897511391,212,46.3,3897511387,141,39.4,3897511383,140,62.8,3901995261,178,,3897511379,157,,3897511393,213,0.2,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111045,544,49,2,53,23,4vd2t5schmvvufrfib7f2vjdf,1,36.7,57.9,2022-11-05T21:08:13.290Z,2022-11-07T09:41:31Z,,,,,,,,,,,,,,,,,,,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111065,545,1,2,53,24,4vd2t5schmvvufrfib7f2vjdf,1,36.7,57.9,2022-11-05T21:08:13.451Z,2022-11-07T09:41:35Z,3897511459,141,74.7,3897511455,56,Back,3897511463,213,1.5,3897511457,140,37.3,3897511461,212,11.4,3901995541,178,,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111099,546,1,2,53,26,4vd2t5schmvvufrfib7f2vjdf,1,37.3,74.7,2022-11-05T21:08:15.548Z,2022-11-07T09:41:39Z,3901995685,178,,3897511637,141,88.1,3897511643,1,,3897511633,56,Left,3897511639,212,35.0,3897511635,140,69.5,3897511641,213,0.3,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111155,547,1,2,53,32,4vd2t5schmvvufrfib7f2vjdf,0,79.9,72,2022-11-05T21:08:21.465Z,2022-11-07T09:41:46Z,3897511931,212,6.3,3897511927,140,82.9,3897511933,213,5.2,3901995947,178,,3897511929,141,64.0,3897511925,56,Center,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482822535,820,8,2,53,32,dqk062lu0vm8epvytbm6r4mmf,1,14.5,32.6,2022-11-05T21:08:21.755Z,2022-11-07T09:41:51Z,3901281079,56,Back,3901996091,178,,3901281243,383,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111161,548,43,2,53,33,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2022-11-05T21:08:22.703Z,2022-11-06T21:38:55Z,3897511939,56,Center,3901280849,144,61,,,,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111157,451,49,2,53,33,dqk062lu0vm8epvytbm6r4mmf,1,11,27.5,2022-11-05T21:08:22.819Z,2022-11-07T09:41:54Z,,,,,,,,,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111217,452,1,2,53,33,dqk062lu0vm8epvytbm6r4mmf,1,11,27.5,2022-11-05T21:08:22.844Z,2022-11-07T09:41:58Z,3897512201,140,28.6,3901996323,178,,3897512199,56,Back,3897512205,212,19.1,3897512203,141,20.6,3897512207,213,6.0,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111241,453,1,2,53,38,dqk062lu0vm8epvytbm6r4mmf,1,29.4,4.9,2022-11-05T21:08:27.498Z,2022-11-07T09:42:01Z,3897512311,140,11.8,3897512309,56,Back,3897512315,212,19.7,3901996421,178,,3897512313,141,14.8,3897512317,213,2.8,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111267,454,1,2,53,39,dqk062lu0vm8epvytbm6r4mmf,0,12.2,14.6,2022-11-05T21:08:29.092Z,2022-11-07T09:42:05Z,3897512461,141,25.9,3897512457,56,Back,3897512465,213,0.2,3897512467,1,,3897512459,140,44.9,3897512455,155,,3897512463,212,35.2,3901996593,178,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111271,549,61,2,53,42,4vd2t5schmvvufrfib7f2vjdf,1,53.4,71.8,2022-11-05T21:08:31.839Z,2022-11-07T09:42:15Z,3901997019,388,,3897512481,56,Center,3901997017,21,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482823125,821,3,2,53,44,dqk062lu0vm8epvytbm6r4mmf,0,46,27.7,2022-11-05T21:08:33.640Z,2022-11-07T09:42:20Z,3901283997,465,,3901283993,56,Back,3901997137,178,,3901283995,286,,3901283999,467,aie09n600h7ozeg6zl6anithx,,,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111313,456,4,2,53,44,dqk062lu0vm8epvytbm6r4mmf,1,42.8,25.8,2022-11-05T21:08:34.245Z,2022-11-07T09:42:23Z,3897512607,152,,3897512603,13,,3897512613,233,550,3897512609,265,,3897512605,56,Back,3897512611,286,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111301,550,4,2,53,44,4vd2t5schmvvufrfib7f2vjdf,0,57.2,74.2,2022-11-05T21:08:34.246Z,2022-11-07T09:42:23Z,3897512617,233,456,3897512563,265,,3897512559,56,Center,3901997229,178,,3897512557,13,,3897512565,285,,3897512561,152,,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111279,455,43,2,53,46,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-11-05T21:08:35.576Z,2022-11-05T21:08:39Z,3897512621,144,61,3897512515,56,Back,,,,,,,,,,,,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111537,457,1,2,54,14,dqk062lu0vm8epvytbm6r4mmf,1,57.4,32.9,2022-11-05T21:09:04.056Z,2022-11-07T09:42:28Z,3897513869,213,4.7,3897513857,5,,3897513865,141,8.3,3897513861,56,Right,3901997467,178,,3897513863,140,57.2,3897513867,212,16.7,3897513859,152,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111547,458,1,2,54,18,dqk062lu0vm8epvytbm6r4mmf,0,57.2,6.8,2022-11-05T21:09:07.430Z,2022-11-07T09:42:31Z,3897513935,212,15.5,3897513931,140,70.6,3897513929,56,Right,3901997537,178,,3897513933,141,16.4,3897513937,213,0.4,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111559,551,8,2,54,19,4vd2t5schmvvufrfib7f2vjdf,1,24.5,82.3,2022-11-05T21:09:08.398Z,2022-11-07T09:42:35Z,3901997621,178,,3901284925,384,,3897513981,56,Back,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111591,459,1,2,54,21,dqk062lu0vm8epvytbm6r4mmf,0,57.8,21.7,2022-11-05T21:09:10.590Z,2022-11-07T09:42:41Z,3897514131,212,15.3,3897514127,140,58.1,3901997765,178,,3897514133,213,4.7,3897514125,56,Right,3897514129,141,0.0,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111595,460,5,2,54,24,dqk062lu0vm8epvytbm6r4mmf,0,62.4,-1.4,2022-11-05T21:09:13.480Z,2022-11-07T09:42:44Z,3897514147,56,Right,3897514213,233,552,3897514149,347,,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111589,552,5,2,54,24,4vd2t5schmvvufrfib7f2vjdf,1,37.6,101.4,2022-11-05T21:09:13.480Z,2022-11-07T09:42:45Z,3897514119,347,,3897514205,233,460,3897514117,56,Back,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111749,553,1,2,54,44,4vd2t5schmvvufrfib7f2vjdf,1,35.7,100,2022-11-05T21:09:33.749Z,2022-11-07T09:42:47Z,3897515093,212,20.7,3897515087,56,Back,3897515085,107,,3897515089,140,17.1,3897515091,141,91.1,3897515095,213,3.5,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111775,554,1,2,54,48,4vd2t5schmvvufrfib7f2vjdf,1,14.5,86.5,2022-11-05T21:09:37.425Z,2022-11-07T09:42:49Z,3901997985,178,,3897515217,140,7.0,3897515223,213,4.4,3897515221,212,28.8,3897515215,56,Back,3897515219,141,45.7,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111793,555,1,2,54,51,4vd2t5schmvvufrfib7f2vjdf,1,8.7,42.8,2022-11-05T21:09:40.916Z,2022-11-07T09:42:53Z,3897515293,140,19.9,3897515297,212,13.7,3897515295,141,53.0,3897515299,213,0.5,3901998093,178,,3897515291,56,Back,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111811,556,1,2,54,52,4vd2t5schmvvufrfib7f2vjdf,1,19.9,53,2022-11-05T21:09:42.044Z,2022-11-07T09:42:59Z,3897515403,213,2.3,3897515397,140,5.2,3901998263,178,,3897515401,212,24.0,3897515395,56,Back,3897515399,141,80.0,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111849,557,1,2,54,55,4vd2t5schmvvufrfib7f2vjdf,1,6.6,80.6,2022-11-05T21:09:44.666Z,2022-11-07T09:43:03Z,3897515591,212,14.9,3897515589,141,95.1,3901998403,178,,3897515593,213,0.7,3897515583,56,Back,3897515587,140,17.3,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111887,558,1,2,54,58,4vd2t5schmvvufrfib7f2vjdf,1,12.8,90.9,2022-11-05T21:09:47.699Z,2022-11-07T09:43:07Z,3897515785,56,Back,3897515789,140,2.4,3897515799,213,3.5,3897515797,212,11.8,3897515793,141,84.4,3901998667,178,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111911,559,1,2,55,1,4vd2t5schmvvufrfib7f2vjdf,0,2.6,90.9,2022-11-05T21:09:50.456Z,2022-11-07T09:43:09Z,3897515929,212,31.8,3901998751,178,,3897515933,213,0.2,3897515923,141,100.0,3897515919,140,32.1,3897515915,56,Back,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112029,461,5,2,55,2,dqk062lu0vm8epvytbm6r4mmf,1,68.7,-1.5,2022-11-05T21:09:51.930Z,2022-11-07T09:43:15Z,3897516493,347,,3897516491,56,Right,3897516495,233,560,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111917,560,5,2,55,2,4vd2t5schmvvufrfib7f2vjdf,0,31.3,101.5,2022-11-05T21:09:51.930Z,2022-11-07T09:43:15Z,3897516511,233,461,3897515943,347,,3897515941,56,Back,,,,,,,,,,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112041,462,1,2,55,12,dqk062lu0vm8epvytbm6r4mmf,0,70.2,0,2022-11-05T21:10:02.036Z,2022-11-07T09:46:53Z,3897516541,56,Center,3897516545,141,22.3,3897516549,213,1.1,3897516539,107,,3897516547,212,17.6,3897516543,140,77.3,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112023,561,8,2,55,14,4vd2t5schmvvufrfib7f2vjdf,1,21.2,75.9,2022-11-05T21:10:03.781Z,2022-11-07T09:46:59Z,3902006071,178,,3901286791,384,,3897516463,56,Back,,,,,,,,,,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112037,562,1,2,55,15,4vd2t5schmvvufrfib7f2vjdf,0,26.8,72.6,2022-11-05T21:10:04.456Z,2022-11-07T09:47:03Z,3897516523,3,,3897516531,212,7.8,3897516527,140,33.7,3897516533,213,0.4,3897516525,56,Back,3897516529,141,76.7,3897516793,168,,3902006167,388,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112065,463,1,2,55,18,dqk062lu0vm8epvytbm6r4mmf,1,67.3,19.7,2022-11-05T21:10:07.506Z,2022-11-07T09:47:11Z,3902006409,178,,3897516679,56,Right,3897516687,213,5.8,3897516683,141,14.3,3897516685,212,7.6,3897516681,140,73.6,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112079,464,1,2,55,18,dqk062lu0vm8epvytbm6r4mmf,1,74,13.9,2022-11-05T21:10:08.244Z,2022-11-07T09:47:14Z,3897516753,141,2.3,3897516757,213,5.7,3902006533,178,,3897516749,56,Right,3897516755,212,14.8,3897516747,168,,3897516751,140,85.9,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112101,465,1,2,55,20,dqk062lu0vm8epvytbm6r4mmf,1,85.9,2.3,2022-11-05T21:10:10.243Z,2022-11-07T09:47:18Z,3897516879,212,10.7,3902006709,178,,3897516869,56,Right,3897516881,213,0.9,3897516877,141,14.3,3897516873,140,92.5,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112133,466,1,2,55,23,dqk062lu0vm8epvytbm6r4mmf,0,92.7,14.6,2022-11-05T21:10:12.709Z,2022-11-07T09:47:24Z,3897517029,155,,3897517033,140,93.5,3897517037,212,27.6,3897517043,213,1.5,3897517035,141,55.1,3902006857,178,,3897517031,56,Center,3897517027,2,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,3901287789,224,,3901287831,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112223,563,12,2,55,24,4vd2t5schmvvufrfib7f2vjdf,1,6.8,50.3,2022-11-05T21:10:14.196Z,2022-11-07T09:47:27Z,3897517491,140,28.0,3897517493,141,48.4,3897517489,56,Back,3897517497,213,6.2,3897517495,212,22.3,3902006979,178,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112193,467,1,2,55,27,dqk062lu0vm8epvytbm6r4mmf,1,69.8,50.1,2022-11-05T21:10:16.468Z,2022-11-07T09:47:32Z,3897517319,56,Left,3897517321,140,72.4,3902007111,178,,3897517325,212,20.7,3897517327,213,1.4,3897517323,141,80.3,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112219,468,1,2,55,30,dqk062lu0vm8epvytbm6r4mmf,1,72.4,79.7,2022-11-05T21:10:19.875Z,2022-11-07T09:47:35Z,3897517445,56,Center,3897517449,141,64.7,3897517453,213,4.1,3902007225,178,,3897517451,212,12.8,3897517447,140,65.1,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112255,469,1,2,55,32,dqk062lu0vm8epvytbm6r4mmf,1,64.6,62.7,2022-11-05T21:10:22.068Z,2022-11-07T09:47:38Z,3902007355,178,,3897517631,140,62.9,3897517635,212,13.9,3897517637,213,4.6,3897517633,141,42.5,3897517629,56,Center,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112285,470,1,2,55,36,dqk062lu0vm8epvytbm6r4mmf,0,64.2,38.9,2022-11-05T21:10:25.816Z,2022-11-07T09:47:41Z,3897517819,1,,3897517815,212,32.2,3897517809,56,Center,3897517811,140,93.3,3897517807,155,,3897517817,213,0.3,3897517813,141,53.9,3902007453,178,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112281,564,52,2,55,39,4vd2t5schmvvufrfib7f2vjdf,1,7.1,44.6,2022-11-05T21:10:28.616Z,2022-11-07T09:47:51Z,3902007751,178,,3901290389,377,,,,,,,,,,,,,,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
