id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2497796157,173,1,1,16,56,3t0vjqtxc8wpjzv82i3oi2ova,0,78.3,95.7,2023-01-15T16:01:37.350Z,2023-01-17T20:23:40Z,3980163165,212,27.1,3980163161,140,89.7,3980163167,213,5.2,3980163159,56,Center,3980163163,141,59.9,3981264653,224,,3980163155,2,,3982449497,178,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,3981264655,72,,3980163157,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796175,91,12,1,16,57,ears40cp6opsgvhsy0dgyszpd,1,8,38.3,2023-01-15T16:01:38.391Z,2023-01-17T20:23:44Z,3980163241,212,27.6,3980163239,141,0.0,3980163297,167,,3980163243,213,4.8,3980163259,15,,3980163237,140,11.3,3982449621,178,,3980163235,56,Back,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796179,92,5,1,17,1,ears40cp6opsgvhsy0dgyszpd,0,11.9,-1.5,2023-01-15T16:01:41.900Z,2023-01-17T20:23:48Z,3980163261,56,Back,3980163481,233,174,3980163263,347,,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796209,174,5,1,17,1,3t0vjqtxc8wpjzv82i3oi2ova,1,88.1,101.5,2023-01-15T16:01:41.900Z,2023-01-17T20:23:48Z,3980163451,56,Left,3980163453,347,,3980163459,233,92,,,,,,,,,,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796239,175,1,1,17,3,3t0vjqtxc8wpjzv82i3oi2ova,1,87.4,100,2023-01-15T16:01:43.847Z,2023-01-17T20:23:51Z,3980163611,56,Left,3980163615,141,92.1,3980163613,140,74.8,3980163617,212,14.5,3980163609,107,,3980163619,213,3.6,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796253,176,1,1,17,6,3t0vjqtxc8wpjzv82i3oi2ova,0,74.6,92.1,2023-01-15T16:01:47.035Z,2023-01-17T20:23:53Z,3980163679,140,91.3,3982449781,178,,3980163683,212,30.3,3980163685,213,5.3,3980163681,141,55.7,3980163677,56,Center,3980163673,2,,3981264723,223,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,3981264725,20,,3980163675,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796261,93,12,1,17,7,ears40cp6opsgvhsy0dgyszpd,1,9.5,45,2023-01-15T16:01:48.306Z,2023-01-17T20:24:00Z,3980163757,140,24.1,3980163755,56,Back,3980163759,141,45.2,3982449893,178,,3980163763,213,0.0,3980163765,15,,3980163761,212,15.3,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796281,94,1,1,17,9,ears40cp6opsgvhsy0dgyszpd,1,24.1,45.2,2023-01-15T16:01:50.188Z,2023-01-17T20:24:17Z,3980163873,168,,3980163877,140,32.9,3982450171,388,,3980163871,3,,3980163875,56,Back,3980163883,213,5.8,3980163879,141,38.3,3980163881,212,10.4,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796283,95,49,1,17,11,ears40cp6opsgvhsy0dgyszpd,1,32.9,38.3,2023-01-15T16:01:51.865Z,2023-01-17T20:24:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cgsirikez39wlx8lhu1uo00yd,T. Boere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796287,96,1,1,17,12,ears40cp6opsgvhsy0dgyszpd,1,32.9,38.3,2023-01-15T16:01:52.888Z,2023-01-17T20:24:25Z,3980163917,140,36.1,3980163915,56,Back,3980163919,141,43.0,3980163923,213,0.8,3980163921,212,4.6,3982450385,178,,,,,,,,cgsirikez39wlx8lhu1uo00yd,T. Boere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796329,97,1,1,17,13,ears40cp6opsgvhsy0dgyszpd,1,36.6,43.7,2023-01-15T16:01:54.038Z,2023-01-17T20:24:28Z,3980164143,213,5.8,3980164139,141,24.0,3980164141,212,29.3,3982450471,178,,3980164135,56,Center,3980164137,140,61.4,,,,,,,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796341,98,1,1,17,18,ears40cp6opsgvhsy0dgyszpd,1,80.9,22.6,2023-01-15T16:01:59.067Z,2023-01-17T20:24:39Z,3981264809,20,,3980164225,140,89.8,3980164219,2,,3982450667,178,,3980165353,154,,3981264805,225,,3980164229,212,25.9,3980164231,213,1.2,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,3980164223,56,Center,3980164227,141,3980165351,210,3981264807,386,58.2,,,1,,,,,15,,,,,,,,,,,,,
2497796349,99,15,1,17,20,ears40cp6opsgvhsy0dgyszpd,1,89.8,58.2,2023-01-15T16:02:00.571Z,2023-01-17T20:24:40Z,3980164261,56,Center,3980165385,214,,3980165371,78,,3982450783,178,,3980165389,146,97.5,3980165383,103,0.6,3980165411,233,177,3980165387,328,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,3980165381,102,48.9,3980165375,154,3980165391,147,3980164885,23,,3980164259,17,,3980164887,72,,,52.0,3980165373,29,3980165377,55,98,,,,,,,,
2497796347,177,10,1,17,20,3t0vjqtxc8wpjzv82i3oi2ova,1,2.4,49.9,2023-01-15T16:02:00.905Z,2023-01-17T20:24:53Z,3980164247,173,,3981264875,178,,3980164973,183,,3981264863,376,,3980165025,233,99,3980164253,56,Back,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796359,100,6,1,17,22,ears40cp6opsgvhsy0dgyszpd,1,95.6,52.2,2023-01-15T16:02:02.515Z,2023-01-17T20:24:56Z,3980164333,75,,3980164345,233,178,3980164327,56,Center,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796355,178,6,1,17,22,3t0vjqtxc8wpjzv82i3oi2ova,0,4.4,47.8,2023-01-15T16:02:02.515Z,2023-01-17T20:24:56Z,3980164363,233,100,3980164293,56,Back,3980164295,73,,,,,,,,,,,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796607,101,1,1,17,49,ears40cp6opsgvhsy0dgyszpd,1,99.5,0.5,2023-01-15T16:02:29.706Z,2023-01-17T22:48:19Z,3980165679,2,,3980165681,6,,3980165685,223,,3980165691,141,54.1,3980169393,154,,3980165695,213,1.8,3980165689,140,92.6,3981264929,72,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,3980165683,155,,3980165687,56,3982451235,178,3980165693,212,Center,3980169391,210,1,3980165697,1,37.2,13,,,,,,,,,,,,,,
2497796625,102,44,1,17,51,ears40cp6opsgvhsy0dgyszpd,1,92.4,52.8,2023-01-15T16:02:31.565Z,2023-01-17T22:48:18Z,3980165787,56,Center,3980165845,233,179,3980165789,286,,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796631,179,44,1,17,51,3t0vjqtxc8wpjzv82i3oi2ova,0,7.6,47.2,2023-01-15T16:02:31.566Z,2023-01-17T20:26:02Z,3980165893,233,102,3980165811,285,,3980165807,56,Back,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796635,103,13,1,17,51,ears40cp6opsgvhsy0dgyszpd,1,92,53.3,2023-01-15T16:02:31.644Z,2023-01-17T22:48:19Z,3980169397,29,,3982453361,388,,3980167381,25,,3980169395,75,,3980165819,17,,3980169399,154,,3980165821,56,Center,3980167389,153,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,3980169419,231,51.1,3980169415,147,3980169403,55,3980169407,102,46.2,3980169409,103,,3980167387,328,40,13.9,101,3980167383,15,3980169417,230,98.5,3980169413,146,97.1,,,,,
2498233327,1099,67,1,17,52,3t0vjqtxc8wpjzv82i3oi2ova,1,4.1,52.3,2023-01-15T16:02:32.758Z,2023-01-17T22:48:20Z,3982477733,233,707,,,,,,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498233325,707,67,1,17,52,ears40cp6opsgvhsy0dgyszpd,0,95.9,47.7,2023-01-15T16:02:32.759Z,2023-01-17T20:51:22Z,3982477737,233,1099,,,,,,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796775,180,12,1,17,52,3t0vjqtxc8wpjzv82i3oi2ova,1,4.7,53.3,2023-01-15T16:02:32.762Z,2023-01-17T22:48:20Z,3982453611,178,,3980166609,213,2.2,3980166603,140,0.0,3980166607,212,9.8,3980166601,56,Back,3980166645,167,,3980166605,141,64.8,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796661,104,6,1,17,53,ears40cp6opsgvhsy0dgyszpd,1,96.8,44.6,2023-01-15T16:02:33.823Z,2023-01-17T20:26:29Z,3980165979,56,Center,3980166895,233,181,3980165981,75,,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497796777,181,6,1,17,53,3t0vjqtxc8wpjzv82i3oi2ova,0,3.2,55.4,2023-01-15T16:02:33.823Z,2023-01-17T20:26:28Z,3980166613,73,,3980166913,233,104,3980166611,56,Back,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797007,105,1,1,18,36,ears40cp6opsgvhsy0dgyszpd,0,99.5,0.5,2023-01-15T16:03:16.573Z,2023-01-17T20:26:31Z,3980167873,6,,3980167877,223,,3980167871,2,,3980167875,155,,3981265671,72,,3980167883,141,39.6,3982453831,178,,3980167879,56,Center,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,3980167887,213,1.8,3980167881,140,3980167885,212,,,93.6,,,,,,,,27.3,,,,,,,,,,,,,
2497797021,182,12,1,18,37,3t0vjqtxc8wpjzv82i3oi2ova,1,6.7,61.7,2023-01-15T16:03:17.858Z,2023-01-17T20:26:36Z,3980167981,213,0.0,3980168007,15,,3982453999,388,,3980167979,212,22.7,3980167975,140,28.3,3980167973,56,Back,3980167977,141,63.3,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797029,183,49,1,18,39,3t0vjqtxc8wpjzv82i3oi2ova,1,27.3,69.5,2023-01-15T16:03:20.008Z,2023-01-17T20:26:40Z,,,,,,,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797049,184,1,1,18,41,3t0vjqtxc8wpjzv82i3oi2ova,0,28.4,76.4,2023-01-15T16:03:21.587Z,2023-01-17T20:26:47Z,3980168149,213,1.7,3980168145,141,87.5,3980168141,56,Back,3980168147,212,7.6,3982454207,178,,3980168143,140,27.3,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797051,106,8,1,18,42,ears40cp6opsgvhsy0dgyszpd,1,69.4,15,2023-01-15T16:03:22.883Z,2023-01-17T20:26:54Z,3981265789,384,,3980168151,56,Right,3982454405,178,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797057,107,49,1,18,43,ears40cp6opsgvhsy0dgyszpd,1,61.5,9.3,2023-01-15T16:03:23.643Z,2023-01-17T20:27:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797085,108,1,1,18,45,ears40cp6opsgvhsy0dgyszpd,1,66.2,1.9,2023-01-15T16:03:25.915Z,2023-01-17T20:27:22Z,3980168325,212,20.0,3980168321,140,77.2,3980168327,213,1.0,3980168877,210,15,3980168323,141,26.0,3980168319,56,Center,3982454785,178,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2498282169,1110,67,1,18,46,ears40cp6opsgvhsy0dgyszpd,1,75.1,27.2,2023-01-15T16:03:27.378Z,2023-01-18T09:17:09Z,3982724749,233,2028,,,,,,,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498282167,2028,67,1,18,46,3t0vjqtxc8wpjzv82i3oi2ova,0,24.9,72.8,2023-01-15T16:03:27.379Z,2023-01-18T06:41:04Z,3982724755,233,1110,,,,,,,,,,,,,,,,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498233757,1112,43,1,18,46,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2023-01-15T16:03:27.450Z,2023-01-18T06:40:49Z,3982724655,144,83,3982479869,399,441631,,,,,,,,,,,,,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797087,109,15,1,18,48,ears40cp6opsgvhsy0dgyszpd,1,76.9,23.9,2023-01-15T16:03:28.606Z,2023-01-17T20:27:23Z,3980168903,76,,3980168915,215,,3980168947,233,185,3980168907,55,108,3980168911,102,53.9,3980168335,22,,3980168921,146,98.2,3980168925,147,47.8,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,3980168339,56,Center,3980168337,18,3980168913,103,3980168905,29,,3980168571,20,,3982455169,178,,,3.2,,,,,,,,,,,,,
2497797111,185,10,1,18,49,3t0vjqtxc8wpjzv82i3oi2ova,1,1.6,48.7,2023-01-15T16:03:29.887Z,2023-01-17T20:27:26Z,3980168479,56,Back,3980168653,179,,3981265871,376,,3980168473,173,,3980168477,182,,3980168701,233,109,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797101,110,6,1,18,50,ears40cp6opsgvhsy0dgyszpd,1,88.4,38.7,2023-01-15T16:03:31.053Z,2023-01-17T20:27:29Z,3980168421,73,,3980168419,56,Center,3980168519,233,186,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797115,186,6,1,18,50,3t0vjqtxc8wpjzv82i3oi2ova,0,11.6,61.3,2023-01-15T16:03:31.053Z,2023-01-17T20:27:28Z,3980168499,56,Back,3980168551,233,110,3980168501,73,,,,,,,,,,,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797415,111,1,1,19,19,ears40cp6opsgvhsy0dgyszpd,0,99.5,99.5,2023-01-15T16:04:00.095Z,2023-01-17T20:27:32Z,3980170223,233,187,3980170141,56,Center,3980170139,223,,3980170145,141,54.0,3980170135,6,,3980170149,213,4.6,3980170143,140,95.8,3980170147,212,31.2,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,3982455405,178,,3981265935,20,3980170137,155,3980170133,2,,,,,,,,,,,,,,,,,,,,,,
2497797411,187,52,1,19,21,3t0vjqtxc8wpjzv82i3oi2ova,1,3.5,50.1,2023-01-15T16:04:01.873Z,2023-01-17T20:27:37Z,3981266015,378,,3982455571,178,,,,,,,,,,,,,,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797473,188,1,1,19,29,3t0vjqtxc8wpjzv82i3oi2ova,1,8,46.7,2023-01-15T16:04:10.403Z,2023-01-17T20:27:40Z,3980170569,140,10.4,3980170573,212,18.9,3980170565,123,,3982455617,178,,3980170571,141,19.1,3980170567,56,Back,3980170575,213,4.8,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797503,189,1,1,19,35,3t0vjqtxc8wpjzv82i3oi2ova,1,19.9,13,2023-01-15T16:04:15.722Z,2023-01-17T20:27:43Z,3980170761,140,52.7,3980170765,212,36.4,3980170763,141,30.5,3980170759,56,Center,3980170767,213,0.3,3982455695,178,,3980170757,155,,3980170769,1,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797505,190,61,1,19,36,3t0vjqtxc8wpjzv82i3oi2ova,1,52.8,30.4,2023-01-15T16:04:17.273Z,2023-01-17T20:28:32Z,3982456653,388,,3980170773,56,Center,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797585,191,1,1,19,42,3t0vjqtxc8wpjzv82i3oi2ova,1,64,32.8,2023-01-15T16:04:22.470Z,2023-01-17T20:28:35Z,3980171081,212,19.5,3980171083,213,5.0,3982456739,178,,3980171079,141,5.2,3980171075,56,Right,3980171077,140,69.0,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797623,192,1,1,19,49,3t0vjqtxc8wpjzv82i3oi2ova,1,64.3,4.6,2023-01-15T16:04:29.703Z,2023-01-17T20:28:37Z,3980171327,141,27.7,3980171323,56,Back,3980171325,140,37.8,3980171331,213,2.6,3980171329,212,32.0,3982456783,178,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797661,193,1,1,19,54,3t0vjqtxc8wpjzv82i3oi2ova,1,44.3,29.5,2023-01-15T16:04:34.738Z,2023-01-17T20:28:40Z,3980171569,141,56.9,3982456847,178,,3980171565,56,Back,3980171573,213,1.5,3980171567,140,45.0,3980171571,212,18.6,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797679,194,1,1,20,1,3t0vjqtxc8wpjzv82i3oi2ova,1,48.5,59.6,2023-01-15T16:04:42.290Z,2023-01-17T20:28:42Z,3980171701,56,Back,3980171705,141,29.8,3980171703,140,47.2,3980171707,212,20.3,3982456955,178,,3980171709,213,4.6,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797699,195,1,1,20,7,3t0vjqtxc8wpjzv82i3oi2ova,1,57.5,29.3,2023-01-15T16:04:47.802Z,2023-01-17T20:28:45Z,3980171813,56,Center,3980171817,141,47.3,3982457041,178,,3980171815,140,70.5,3980171819,212,18.3,3980171821,213,0.7,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797705,196,1,1,20,9,3t0vjqtxc8wpjzv82i3oi2ova,1,68.7,50.1,2023-01-15T16:04:50.274Z,2023-01-17T20:28:49Z,3980171861,213,3.5,3980171859,212,7.4,3980171855,140,62.0,3982457069,178,,3980171857,141,46.7,3980171853,56,Center,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797721,197,1,1,20,11,3t0vjqtxc8wpjzv82i3oi2ova,1,62,46.7,2023-01-15T16:04:51.801Z,2023-01-17T20:28:52Z,3980171945,140,54.4,3980171943,56,Center,3982457227,178,,3980171947,141,64.5,3980171951,213,2.2,3980171949,212,14.5,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797755,198,1,1,20,14,3t0vjqtxc8wpjzv82i3oi2ova,1,54.7,66.8,2023-01-15T16:04:54.778Z,2023-01-17T20:28:56Z,3980172171,140,60.3,3980172175,212,17.0,3980172173,141,90.2,3980172177,213,1.2,3982457325,178,,3980172169,56,Left,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797763,199,1,1,20,16,3t0vjqtxc8wpjzv82i3oi2ova,1,60.3,90.2,2023-01-15T16:04:56.779Z,2023-01-17T20:29:03Z,3980172213,141,87.6,3980172217,213,3.5,3980172209,56,Left,3980172211,140,56.3,3980172215,212,4.6,3982457567,178,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797773,200,1,1,20,16,3t0vjqtxc8wpjzv82i3oi2ova,1,56.3,87.6,2023-01-15T16:04:57.419Z,2023-01-17T20:29:07Z,3980172251,213,0.3,3980172249,212,3.6,3980172245,140,59.5,3982457645,178,,3980172243,56,Left,3980172247,141,89.3,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797793,201,1,1,20,17,3t0vjqtxc8wpjzv82i3oi2ova,1,59.5,89.3,2023-01-15T16:04:58.041Z,2023-01-17T20:29:11Z,3980172381,212,4.8,3982457803,178,,3980172379,141,84.9,3980172383,213,3.8,3980172375,56,Left,3980172377,140,55.9,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797809,202,1,1,20,21,3t0vjqtxc8wpjzv82i3oi2ova,1,60.5,87.3,2023-01-15T16:05:02.098Z,2023-01-17T20:29:21Z,3980172465,212,15.8,3980172461,140,74.5,3982457917,178,,3980172467,213,0.4,3980172459,56,Left,3980172463,141,96.0,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797829,203,1,1,20,22,3t0vjqtxc8wpjzv82i3oi2ova,1,74.5,96,2023-01-15T16:05:03.287Z,2023-01-17T20:29:25Z,3980172551,212,5.7,3980172553,213,3.2,3980172549,141,95.1,3980172545,56,Left,3982458257,178,,3980172547,140,69.1,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797849,204,1,1,20,26,3t0vjqtxc8wpjzv82i3oi2ova,1,71.6,92.7,2023-01-15T16:05:07.139Z,2023-01-17T20:29:32Z,3982458509,178,,3980172685,212,3.6,3980172681,140,70.1,3980172687,213,4.3,3980172679,56,Left,3980172683,141,87.9,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797867,205,1,1,20,29,3t0vjqtxc8wpjzv82i3oi2ova,1,70.4,87.6,2023-01-15T16:05:09.770Z,2023-01-17T20:29:35Z,3980172797,140,66.4,3980172803,213,2.2,3980172795,56,Left,3980172801,212,6.9,3980172799,141,95.6,3982458623,178,,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797881,206,1,1,20,30,3t0vjqtxc8wpjzv82i3oi2ova,1,66.4,95.6,2023-01-15T16:05:10.616Z,2023-01-17T20:29:39Z,3980172899,141,73.4,3980172903,213,4.4,3980172895,56,Center,3980172897,140,61.5,3980172901,212,15.9,3982458689,178,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797925,207,1,1,20,32,3t0vjqtxc8wpjzv82i3oi2ova,1,61.4,72.9,2023-01-15T16:05:13.228Z,2023-01-17T20:29:41Z,3980173129,56,Center,3982458759,178,,3980173131,140,52.6,3980173135,212,10.4,3980173133,141,66.0,3980173137,213,3.6,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797937,208,1,1,20,36,3t0vjqtxc8wpjzv82i3oi2ova,1,53.3,66.9,2023-01-15T16:05:16.594Z,2023-01-17T20:29:44Z,3980173225,213,0.2,3980173221,141,73.1,3980173223,212,19.4,3980173219,140,71.3,3982458809,178,,3980173217,56,Center,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797957,209,1,1,20,36,3t0vjqtxc8wpjzv82i3oi2ova,1,71.3,73.1,2023-01-15T16:05:17.422Z,2023-01-17T20:29:49Z,3980173337,140,61.1,3982458885,178,,3980173335,56,Left,3980173341,212,16.2,3980173339,141,90.9,3980173343,213,2.3,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797965,210,1,1,20,39,3t0vjqtxc8wpjzv82i3oi2ova,1,60.9,91.1,2023-01-15T16:05:19.859Z,2023-01-17T20:29:51Z,3980173385,212,11.7,3982458951,178,,3980173381,140,71.3,3980173379,56,Left,3980173387,213,0.4,3980173383,141,97.4,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797987,211,1,1,20,40,3t0vjqtxc8wpjzv82i3oi2ova,1,71.3,97.4,2023-01-15T16:05:21.348Z,2023-01-17T20:29:55Z,3980173509,56,Left,3980173519,213,4.1,3982459027,178,,3980173511,140,66.6,3980173515,212,9.0,3980173513,141,86.4,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
