id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,assist
2531287701,502,49,2,48,55,20vymiy7bo8wkyxai3ew494fz,1,71.2,66.5,2023-04-09T19:10:07.624Z,2023-04-09T19:10:13Z,,,,,,,,,,,,,,,,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531287705,503,3,2,48,56,20vymiy7bo8wkyxai3ew494fz,0,70.1,67.6,2023-04-09T19:10:08.346Z,2023-04-09T19:10:10Z,4177767591,233,460,4177767555,286,,4177767553,56,Center,,,,,,,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531287707,460,7,2,48,56,ed5nwjz5za3oyi20nxzgqivmx,1,29.9,32.4,2023-04-09T19:10:08.347Z,2023-04-09T19:10:10Z,4177767559,285,,4177767567,233,503,4177767557,56,Back,,,,,,,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531287709,461,49,2,48,57,ed5nwjz5za3oyi20nxzgqivmx,1,31.1,29.8,2023-04-09T19:10:09.434Z,2023-04-09T19:10:10Z,,,,,,,,,,,,,,,,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531287751,462,1,2,48,57,ed5nwjz5za3oyi20nxzgqivmx,1,31.1,29.8,2023-04-09T19:10:09.629Z,2023-04-09T19:10:14Z,4177767791,140,27.4,4177767797,213,4.4,4177767787,56,Back,4177767795,212,12.8,4177767793,141,11.9,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531287791,463,1,2,49,2,ed5nwjz5za3oyi20nxzgqivmx,1,35.1,43.7,2023-04-09T19:10:14.122Z,2023-04-09T19:10:17Z,4177768057,213,2.0,4177768051,140,28.3,4177768049,56,Back,4177768055,212,15.7,4177768053,141,64.2,,,,,,,,,,9lctm8txbd4n87mk61lwa0rf9,S. Bakari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531287861,464,1,2,49,5,ed5nwjz5za3oyi20nxzgqivmx,0,34.5,66.6,2023-04-09T19:10:17.563Z,2023-04-09T19:10:22Z,4177768471,140,79.5,4177768477,213,0.4,4177768479,1,,4177768475,212,50.4,4177768473,141,92.4,4177768469,56,Left,4177768467,155,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531287879,504,61,2,49,10,20vymiy7bo8wkyxai3ew494fz,0,20.6,9.9,2023-04-09T19:10:22.671Z,2023-04-09T19:10:22Z,4177768571,56,Back,,,,,,,,,,,,,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531287907,465,6,2,49,11,ed5nwjz5za3oyi20nxzgqivmx,1,82.3,89.8,2023-04-09T19:10:23.739Z,2023-04-09T19:10:25Z,4177768841,233,505,4177768689,56,Left,4177768691,73,,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531287921,505,6,2,49,11,20vymiy7bo8wkyxai3ew494fz,0,17.7,10.2,2023-04-09T19:10:23.739Z,2023-04-09T19:29:01Z,4177768793,73,,4177768881,233,465,4177768791,56,Back,,,,,,,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531288271,466,1,2,49,34,ed5nwjz5za3oyi20nxzgqivmx,1,99.5,99.5,2023-04-09T19:10:46.042Z,2023-04-09T19:10:48Z,4177770647,6,,4177770649,56,Left,4177770653,141,90.8,4177770655,212,15.6,4177770657,213,3.5,4177770651,140,85.8,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531288283,467,1,2,49,36,ed5nwjz5za3oyi20nxzgqivmx,0,85.8,90.8,2023-04-09T19:10:48.170Z,2023-04-09T20:03:37Z,4177770711,2,,4177770717,140,89.8,4177770713,155,,4177770715,56,Center,4177770721,212,21.0,4177770719,141,60.6,4177770723,213,4.9,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531288325,506,12,2,49,37,20vymiy7bo8wkyxai3ew494fz,1,9.8,32.3,2023-04-09T19:10:49.759Z,2023-04-09T19:10:51Z,4177770959,15,,4177770943,140,25.7,4177770945,141,78.1,4177770949,213,1.1,4177770947,212,35.3,4177770941,56,Back,,,,,,,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531326555,802,50,2,49,41,ed5nwjz5za3oyi20nxzgqivmx,1,76.4,50,2023-04-09T19:10:52.898Z,2023-04-09T19:57:54Z,4177982221,56,Center,4177982223,286,,4177982275,233,507,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531288403,507,7,2,49,41,20vymiy7bo8wkyxai3ew494fz,1,23.6,50,2023-04-09T19:10:52.899Z,2023-04-09T19:57:54Z,4177771361,285,,4177771359,56,Back,4177982255,233,802,,,,,,,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531288409,508,61,2,49,43,20vymiy7bo8wkyxai3ew494fz,0,36.8,61.6,2023-04-09T19:10:55.471Z,2023-04-09T19:10:55Z,4177771387,56,Back,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531288489,468,1,2,49,45,ed5nwjz5za3oyi20nxzgqivmx,1,68.4,47.5,2023-04-09T19:10:57.674Z,2023-04-09T20:03:44Z,4177771805,140,44.8,4177771803,56,Back,4177771811,213,2.9,4177771807,141,57.3,4177771809,212,25.7,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531288531,469,1,2,49,48,ed5nwjz5za3oyi20nxzgqivmx,1,45.3,58.2,2023-04-09T19:11:00.010Z,2023-04-09T20:03:47Z,4177772029,1,,4177772019,56,Back,4177772027,213,3.4,4177772021,140,11.1,4177772023,141,46.1,4177772025,212,36.8,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531288645,470,1,2,49,53,ed5nwjz5za3oyi20nxzgqivmx,1,10.9,44.2,2023-04-09T19:11:05.547Z,2023-04-09T19:11:07Z,4177772559,140,27.1,4177772567,213,5.7,4177772561,141,27.1,4177772563,212,20.6,4177772555,56,Back,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531288679,471,1,2,49,55,ed5nwjz5za3oyi20nxzgqivmx,1,28.8,25.5,2023-04-09T19:11:07.419Z,2023-04-09T19:11:09Z,4177772743,140,26.3,4177772745,141,41.2,4177772741,56,Back,4177772747,212,11.0,4177772749,213,1.8,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531288795,472,1,2,49,57,ed5nwjz5za3oyi20nxzgqivmx,1,29.3,42.5,2023-04-09T19:11:09.834Z,2023-04-09T19:11:16Z,4177773467,1,,4177773457,140,38.2,4177773461,141,89.6,4177773465,213,1.3,4177773453,56,Back,4177773463,212,33.4,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531288817,473,1,2,50,4,ed5nwjz5za3oyi20nxzgqivmx,1,38.4,89.6,2023-04-09T19:11:16.586Z,2023-04-09T19:11:17Z,4177773547,141,69.7,4177773549,212,15.2,4177773551,213,4.2,4177773545,140,31.8,4177773543,56,Back,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531288949,474,1,2,50,5,ed5nwjz5za3oyi20nxzgqivmx,1,32.1,69.4,2023-04-09T19:11:17.754Z,2023-04-09T19:11:25Z,4177774251,141,34.6,4177774247,56,Back,4177774249,140,30.0,4177774253,212,23.8,4177774255,213,4.6,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531289041,475,1,2,50,13,ed5nwjz5za3oyi20nxzgqivmx,1,31.3,30.7,2023-04-09T19:11:25.050Z,2023-04-09T19:11:30Z,4177774779,56,Back,4177774783,141,6.2,4177774785,212,20.8,4177774787,213,5.4,4177774781,140,43.2,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531289075,476,1,2,50,18,ed5nwjz5za3oyi20nxzgqivmx,1,70.1,4.3,2023-04-09T19:11:30.442Z,2023-04-09T19:11:32Z,4177774975,212,9.5,4177774973,141,3.2,4177774969,56,Right,4177774971,140,79.1,4177774977,213,6.2,,,,,,,,,,9lctm8txbd4n87mk61lwa0rf9,S. Bakari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531289157,477,1,2,50,20,ed5nwjz5za3oyi20nxzgqivmx,1,79.1,3.4,2023-04-09T19:11:32.010Z,2023-04-09T19:11:36Z,4177775421,213,1.9,4177775409,56,Right,4177775411,140,76.9,4177775417,212,7.1,4177775413,141,13.2,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531289167,478,4,2,50,23,ed5nwjz5za3oyi20nxzgqivmx,1,67.2,28.1,2023-04-09T19:11:35.626Z,2023-04-09T19:11:37Z,4177775545,233,509,4177775449,13,,4177775451,56,Center,4177775457,286,,4177775453,152,,4177775455,265,,,,,,,,9lctm8txbd4n87mk61lwa0rf9,S. Bakari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531289175,509,4,2,50,23,20vymiy7bo8wkyxai3ew494fz,0,32.8,71.9,2023-04-09T19:11:35.627Z,2023-04-09T19:11:38Z,4177775483,13,,4177775485,56,Back,4177775491,285,,4177775567,233,478,4177775489,265,,4177775487,152,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531289217,510,17,2,50,26,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-04-09T19:11:38.143Z,2023-04-09T19:11:39Z,4177775669,13,243,4177775661,31,,4177775665,392,,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531289931,480,1,2,51,8,ed5nwjz5za3oyi20nxzgqivmx,0,70.9,28.8,2023-04-09T19:12:20.155Z,2023-04-09T19:12:21Z,4177779209,152,,4177779219,213,0.7,4177779213,140,92.1,4177779207,155,,4177779215,141,57.0,4177779211,56,Center,4177779203,2,,4177779205,5,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,4177779217,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531289979,511,12,2,51,10,20vymiy7bo8wkyxai3ew494fz,1,12.5,43.3,2023-04-09T19:12:21.966Z,2023-04-09T19:12:26Z,4177779503,140,29.3,4177779505,141,0.0,4177779663,15,,4177779507,212,35.5,4177779501,56,Back,4177779509,213,5.2,4177779543,167,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290211,481,5,2,51,12,ed5nwjz5za3oyi20nxzgqivmx,1,71.4,101.7,2023-04-09T19:12:24.416Z,2023-04-09T19:28:56Z,4177780705,233,512,4177780655,347,,4177780653,56,Left,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531289985,512,5,2,51,12,20vymiy7bo8wkyxai3ew494fz,0,28.6,-1.7,2023-04-09T19:12:24.416Z,2023-04-09T19:12:40Z,4177780741,233,481,4177779541,347,,4177779539,56,Back,,,,,,,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290259,482,1,2,51,27,ed5nwjz5za3oyi20nxzgqivmx,1,72.1,100,2023-04-09T19:12:39.674Z,2023-04-09T19:12:42Z,4177780927,141,94.1,4177780921,107,,4177780931,213,3.5,4177780925,140,60.4,4177780923,56,Left,4177780929,212,13.2,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290285,483,1,2,51,30,ed5nwjz5za3oyi20nxzgqivmx,1,60.8,93,2023-04-09T19:12:42.362Z,2023-04-09T19:12:44Z,4177781101,141,67.0,4177781107,213,3.8,4177781097,56,Back,4177781099,140,40.6,4177781103,212,27.6,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290391,484,1,2,51,32,ed5nwjz5za3oyi20nxzgqivmx,1,40.5,67.2,2023-04-09T19:12:44.266Z,2023-04-09T19:12:50Z,4177781621,213,5.2,4177781619,212,10.1,4177781617,141,53.9,4177781613,56,Back,4177781615,140,44.7,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290445,485,1,2,51,39,ed5nwjz5za3oyi20nxzgqivmx,1,46.6,33.7,2023-04-09T19:12:51.338Z,2023-04-09T19:12:53Z,4177781973,213,1.8,4177781967,140,42.9,4177781969,141,60.8,4177781971,212,18.8,4177781965,56,Back,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290479,486,1,2,51,41,ed5nwjz5za3oyi20nxzgqivmx,1,47.9,70.2,2023-04-09T19:12:53.849Z,2023-04-09T19:12:56Z,4177782139,56,Left,4177782143,141,96.0,4177782145,212,22.4,4177782141,140,61.2,4177782147,213,0.9,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290523,487,1,2,51,44,ed5nwjz5za3oyi20nxzgqivmx,1,60.9,95.7,2023-04-09T19:12:56.410Z,2023-04-09T19:12:59Z,4177782405,213,3.4,4177782403,212,8.0,4177782397,56,Left,4177782401,141,93.0,4177782399,140,53.5,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290591,488,1,2,51,47,ed5nwjz5za3oyi20nxzgqivmx,0,58,95.6,2023-04-09T19:12:59.611Z,2023-04-09T19:13:02Z,4177782741,1,,4177782735,141,26.5,4177782727,155,,4177782733,140,77.3,4177782729,196,,4177782737,212,51.2,4177782739,213,5.1,4177782731,56,Center,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290637,513,1,2,51,51,20vymiy7bo8wkyxai3ew494fz,1,20.7,82.6,2023-04-09T19:13:03.118Z,2023-04-09T19:13:04Z,4177782985,141,84.5,4177782983,140,31.7,4177782979,3,,4177782981,56,Back,4177782987,212,11.6,4177782989,213,0.1,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290661,514,1,2,51,52,20vymiy7bo8wkyxai3ew494fz,1,32,84.3,2023-04-09T19:13:04.527Z,2023-04-09T19:13:05Z,4177783103,141,72.0,4177783105,212,8.4,4177783099,56,Back,4177783107,213,4.7,4177783101,140,31.6,4177783097,3,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290663,515,49,2,51,53,20vymiy7bo8wkyxai3ew494fz,1,32,70.2,2023-04-09T19:13:05.470Z,2023-04-09T19:13:05Z,,,,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290751,516,1,2,51,57,20vymiy7bo8wkyxai3ew494fz,1,26.2,83,2023-04-09T19:13:09.486Z,2023-04-09T19:13:10Z,4177783557,213,2.2,4177783551,140,23.6,4177783549,56,Back,4177783553,141,89.0,4177783555,212,4.9,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290775,517,1,2,51,58,20vymiy7bo8wkyxai3ew494fz,1,23.6,89,2023-04-09T19:13:10.061Z,2023-04-09T19:13:12Z,4177783653,212,15.1,4177783655,213,5.4,4177783647,56,Back,4177783649,140,32.2,4177783651,141,71.2,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290799,518,1,2,52,0,20vymiy7bo8wkyxai3ew494fz,1,32.2,71.2,2023-04-09T19:13:12.030Z,2023-04-09T19:13:13Z,4177783777,141,89.9,4177783773,140,39.5,4177783767,56,Back,4177783781,212,14.8,4177783787,213,1.0,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290829,519,1,2,52,1,20vymiy7bo8wkyxai3ew494fz,1,39.8,89.9,2023-04-09T19:13:13.198Z,2023-04-09T19:13:15Z,4177783947,141,65.8,4177783949,212,16.8,4177783951,213,4.9,4177783945,140,43.5,4177783943,56,Back,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290935,520,1,2,52,3,20vymiy7bo8wkyxai3ew494fz,1,43.5,65.8,2023-04-09T19:13:14.942Z,2023-04-09T19:13:21Z,4177784479,213,5.6,4177784483,1,,4177784477,212,37.1,4177784463,155,,4177784471,140,71.3,4177784467,56,Center,4177784473,141,32.2,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531290993,521,1,2,52,9,20vymiy7bo8wkyxai3ew494fz,1,86.1,28,2023-04-09T19:13:20.910Z,2023-04-09T19:14:24Z,4177784831,212,4.3,4177784825,56,Center,4177784827,140,86.7,4177784833,213,1.4,4177789845,154,,4177789843,210,16,4177784829,141,34.3,4177789847,22,,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2531291007,522,16,2,52,11,20vymiy7bo8wkyxai3ew494fz,1,88.6,37.5,2023-04-09T19:13:22.989Z,2023-04-09T19:14:25Z,4177789879,29,,4177789881,154,,4177789891,214,,4177786827,375,52:10.210,4177786819,72,,4177784903,22,,4177784905,17,,4177789887,102,54.2,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,4177789877,76,,4177786823,374,2023-04-09 20:13:22.108,,4177789883,55,521,4177784907,56,4177789895,231,48.2,Center,4177789889,103,12.0,4177789893,230,,,,,,,,,,,,,,98.9,
2531292067,489,1,2,53,18,ed5nwjz5za3oyi20nxzgqivmx,1,50,49.5,2023-04-09T19:14:30.473Z,2023-04-09T19:17:02Z,4177790665,56,Back,4177790671,212,21.9,4177790675,279,G,4177790673,213,2.7,4177790669,141,63.7,4177790667,140,31.3,,,,,,,a0i7hc92p5ijqi4jqw8krh8x6,Julen Lobete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292773,502,1,2,53,21,ed5nwjz5za3oyi20nxzgqivmx,1,26.1,68.4,2023-04-09T19:14:33.074Z,2023-04-09T19:16:58Z,4177794301,141,28.8,4177794303,212,27.5,4177794305,213,4.5,4177794297,56,Back,4177794299,140,20.8,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292123,490,1,2,53,23,ed5nwjz5za3oyi20nxzgqivmx,1,30.1,37.4,2023-04-09T19:14:35.802Z,2023-04-09T19:14:39Z,4177790945,56,Back,4177790951,212,24.1,4177790953,213,5.2,4177790949,141,5.9,4177790947,140,40.6,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292139,491,3,2,53,27,ed5nwjz5za3oyi20nxzgqivmx,0,41.8,5.3,2023-04-09T19:14:39.097Z,2023-04-09T20:03:53Z,4177791065,211,,4177791007,56,Back,4177791009,286,,,,,,,,,,,,,,,,,9lctm8txbd4n87mk61lwa0rf9,S. Bakari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292173,523,49,2,53,29,20vymiy7bo8wkyxai3ew494fz,1,45.4,91.6,2023-04-09T19:14:40.989Z,2023-04-09T19:14:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292213,524,1,2,53,29,20vymiy7bo8wkyxai3ew494fz,1,45.4,91.6,2023-04-09T19:14:41.002Z,2023-04-09T19:14:44Z,4177791389,140,66.6,4177791393,141,75.4,4177791387,56,Center,4177791401,213,5.8,4177791397,212,24.8,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292305,525,1,2,53,32,20vymiy7bo8wkyxai3ew494fz,1,73.2,69.7,2023-04-09T19:14:43.949Z,2023-04-09T19:14:49Z,4177791879,213,0.6,4177791875,141,81.6,4177791873,140,85.4,4177791877,212,15.2,4177791871,56,Left,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292317,526,1,2,53,37,20vymiy7bo8wkyxai3ew494fz,0,92.5,79.8,2023-04-09T19:14:49.709Z,2023-04-09T19:14:51Z,4177791959,212,11.8,4177791941,2,,4177791955,140,95.4,4177791947,155,,4177791951,56,Center,4177791961,213,5.0,4177791957,141,63.1,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292359,492,12,2,53,39,ed5nwjz5za3oyi20nxzgqivmx,1,5.6,33.6,2023-04-09T19:14:51.658Z,2023-04-09T19:56:14Z,4177792187,213,4.7,4177792181,140,5.4,4177792179,56,Back,4177792185,212,13.7,4177792183,141,13.4,4177792235,15,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292395,493,1,2,53,43,ed5nwjz5za3oyi20nxzgqivmx,1,7,6.4,2023-04-09T19:14:55.017Z,2023-04-09T19:14:56Z,4177792451,141,7.3,4177792447,56,Back,4177792449,140,16.3,4177792453,212,9.8,4177792455,213,0.1,,,,,,,,,,9lctm8txbd4n87mk61lwa0rf9,S. Bakari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292411,494,49,2,53,44,ed5nwjz5za3oyi20nxzgqivmx,1,16.3,7.4,2023-04-09T19:14:56.043Z,2023-04-09T19:14:56Z,,,,,,,,,,,,,,,,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292403,527,49,2,53,44,20vymiy7bo8wkyxai3ew494fz,1,87.2,86.5,2023-04-09T19:14:56.191Z,2023-04-09T19:14:56Z,,,,,,,,,,,,,,,,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292423,495,1,2,53,44,ed5nwjz5za3oyi20nxzgqivmx,0,16.3,7.4,2023-04-09T19:14:56.201Z,2023-04-09T19:14:57Z,4177792549,56,Back,4177792553,141,13.4,4177792555,212,6.2,4177792557,213,2.4,4177792551,140,11.9,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292473,528,1,2,53,44,20vymiy7bo8wkyxai3ew494fz,0,88.4,86,2023-04-09T19:14:56.749Z,2023-04-09T19:56:59Z,4177792801,140,89.1,4177792807,213,4.7,4177792803,141,50.3,4177792805,212,24.3,4177792799,56,Center,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292483,496,49,2,53,48,ed5nwjz5za3oyi20nxzgqivmx,1,13.8,44.5,2023-04-09T19:15:00.011Z,2023-04-09T19:15:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292527,497,1,2,53,48,ed5nwjz5za3oyi20nxzgqivmx,0,13.3,44.6,2023-04-09T19:15:00.490Z,2023-04-09T19:59:24Z,4177793061,141,69.4,4177793057,56,Back,4177793059,140,17.6,4177793065,213,1.3,4177793063,212,17.5,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
