id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2472332447,177,1,1,17,49,ed5nwjz5za3oyi20nxzgqivmx,0,64.6,96.9,2022-10-15T17:03:40.422Z,2022-10-17T05:51:18Z,3845858867,56,Left,3845858875,213,0.5,3845858871,141,100.0,3845858873,212,6.4,3845858869,140,70.1,3851667705,178,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472332453,178,5,1,17,51,ed5nwjz5za3oyi20nxzgqivmx,0,71.4,101.6,2022-10-15T17:03:41.632Z,2022-10-17T05:51:23Z,3845858903,347,,3845858901,56,Left,3845860785,233,183,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472332797,183,5,1,17,51,3ebril33e08ddzob4bhq8awsr,1,28.6,-1.6,2022-10-15T17:03:41.632Z,2022-10-17T05:51:22Z,3845860743,233,178,3845860725,56,Back,3845860727,347,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472332829,184,1,1,18,8,3ebril33e08ddzob4bhq8awsr,1,27.6,0,2022-10-15T17:03:58.904Z,2022-10-17T05:51:34Z,3845860909,141,5.0,3845860901,107,,3845860905,56,Back,3845860911,212,13.8,3845860913,213,0.4,3845860907,140,39.9,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472332835,185,1,1,18,9,3ebril33e08ddzob4bhq8awsr,0,39.9,5,2022-10-15T17:04:00.408Z,2022-10-17T05:51:37Z,3845860937,141,6.1,3845860935,140,43.9,3851667995,388,,3845860933,56,Back,3845860931,168,,3845860941,213,0.2,3845860929,3,,3845860939,212,4.3,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472332823,179,61,1,18,10,ed5nwjz5za3oyi20nxzgqivmx,1,58.4,94.4,2022-10-15T17:04:00.680Z,2022-10-17T05:51:48Z,3851668145,178,,3845860877,56,Left,3851668143,15,,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472332845,180,5,1,18,11,ed5nwjz5za3oyi20nxzgqivmx,0,57.6,101.2,2022-10-15T17:04:01.713Z,2022-10-17T05:51:52Z,3845860999,56,Left,3845861001,347,,3845862479,233,186,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333085,186,5,1,18,11,3ebril33e08ddzob4bhq8awsr,1,42.4,-1.2,2022-10-15T17:04:01.713Z,2022-10-17T05:51:52Z,3845862419,56,Back,3845862453,233,180,3845862421,347,,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333103,187,1,1,18,24,3ebril33e08ddzob4bhq8awsr,1,43.4,0,2022-10-15T17:04:14.836Z,2022-10-17T05:51:58Z,3845862537,212,8.3,3845862531,56,Back,3845862533,140,43.4,3848385825,189,,3845862529,107,,3845862539,213,1.6,3845862535,141,10.9,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333135,188,1,1,18,24,3ebril33e08ddzob4bhq8awsr,1,43.6,11.2,2022-10-15T17:04:15.144Z,2022-10-17T05:52:16Z,3845862689,56,Center,3851668351,178,,3845862699,1,,3845862697,213,1.3,3845862695,212,33.2,3848385949,189,,3845862693,141,57.9,3845862687,155,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,3845862691,140,,,,,,52.7,,,,,,,,,,,,,,,,,,,,,,,,,
2472333205,189,1,1,18,29,3ebril33e08ddzob4bhq8awsr,1,71.8,68,2022-10-15T17:04:20.134Z,2022-10-17T05:52:23Z,3845863081,56,Left,3851668667,178,,3845863089,141,88.8,3845863093,212,17.9,3845863099,213,0.9,3845863085,140,82.3,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333217,190,1,1,18,33,3ebril33e08ddzob4bhq8awsr,0,85.5,86.2,2022-10-15T17:04:23.767Z,2022-10-17T05:52:29Z,3845863165,213,5.0,3845863159,140,92.0,3845863163,212,25.1,3845863161,141,50.7,3848388237,386,,3848388235,225,,3845863153,2,,3851668765,178,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,3848388239,72,3845863157,56,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,
2472333449,181,1,1,18,34,ed5nwjz5za3oyi20nxzgqivmx,0,8.1,48.1,2022-10-15T17:04:24.809Z,2022-10-17T05:52:32Z,3845864411,140,37.5,3845864413,141,14.1,3851668791,178,,3845864409,56,Back,3845866289,1,,3845864417,213,5.6,3845864415,212,38.6,3845866283,157,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333405,191,1,1,18,38,3ebril33e08ddzob4bhq8awsr,1,59.8,89.1,2022-10-15T17:04:29.121Z,2022-10-17T05:52:38Z,3845864217,213,3.6,3845864199,140,38.4,3845864193,56,Back,3845864213,212,25.0,3845864205,141,73.0,3851668901,178,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333457,192,1,1,18,43,3ebril33e08ddzob4bhq8awsr,1,37.5,72.9,2022-10-15T17:04:33.741Z,2022-10-17T05:52:43Z,3845864479,213,0.7,3845864473,140,49.2,3845864471,56,Back,3851668965,178,,3845864475,141,88.6,3845864477,212,16.3,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333491,193,1,1,18,47,3ebril33e08ddzob4bhq8awsr,1,55.5,88.4,2022-10-15T17:04:37.812Z,2022-10-17T05:52:46Z,3845864683,141,94.1,3845864681,140,68.1,3851669029,178,,3845864679,56,Left,3845864687,213,0.3,3845864685,212,13.8,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333549,194,1,1,18,48,3ebril33e08ddzob4bhq8awsr,1,68.1,94.1,2022-10-15T17:04:39.192Z,2022-10-17T05:52:50Z,3845864997,212,20.0,3845864995,141,67.9,3845864993,140,59.4,3845864991,56,Center,3851669069,178,,3845864999,213,4.2,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333593,195,1,1,18,49,3ebril33e08ddzob4bhq8awsr,1,59.4,67.9,2022-10-15T17:04:40.376Z,2022-10-17T05:52:53Z,3851669123,178,,3845865225,140,36.6,3845865227,141,63.1,3845865229,212,24.2,3845865223,56,Back,3845865231,213,3.3,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333663,196,1,1,18,54,3ebril33e08ddzob4bhq8awsr,1,38.2,67.5,2022-10-15T17:04:44.544Z,2022-10-17T05:53:02Z,3845865579,140,57.4,3845865585,213,0.6,3851669247,178,,3845865577,56,Left,3845865581,141,87.8,3845865583,212,24.4,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333709,197,1,1,18,57,3ebril33e08ddzob4bhq8awsr,1,58.4,89.6,2022-10-15T17:04:48.192Z,2022-10-17T05:53:08Z,3845865891,212,7.0,3845865887,141,84.2,3851669347,178,,3845865883,140,64.1,3845865895,213,5.7,3845865879,56,Left,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333793,198,1,1,18,59,3ebril33e08ddzob4bhq8awsr,1,66.5,83.9,2022-10-15T17:04:50.076Z,2022-10-17T05:53:12Z,3851669417,178,,3845866411,141,70.0,3845866405,56,Center,3845866407,140,60.4,3845866419,213,4.1,3845866415,212,11.4,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333839,199,1,1,19,5,3ebril33e08ddzob4bhq8awsr,1,58.9,71.4,2022-10-15T17:04:55.561Z,2022-10-17T05:53:18Z,3845866639,140,56.0,3845866641,141,53.3,3845866643,212,12.7,3845866645,213,4.5,3845866637,56,Center,3851669499,178,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472333965,200,1,1,19,7,3ebril33e08ddzob4bhq8awsr,1,55.6,47.5,2022-10-15T17:04:58.381Z,2022-10-17T05:53:21Z,3851669549,178,,3845867327,141,37.9,3845867325,140,47.3,3845867331,213,3.8,3845867323,56,Back,3845867329,212,10.9,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472334003,201,1,1,19,13,3ebril33e08ddzob4bhq8awsr,1,51.1,41.5,2022-10-15T17:05:03.488Z,2022-10-17T05:53:25Z,3845867529,140,64.8,3845867521,155,,3845867531,141,90.8,3845867533,212,36.5,3851669611,178,,3845867535,213,1.2,3845867525,56,Left,3845867537,1,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472334041,202,1,1,19,15,3ebril33e08ddzob4bhq8awsr,1,64.8,90.9,2022-10-15T17:05:05.529Z,2022-10-17T05:53:28Z,3845867699,56,Left,3845867707,213,0.3,3845867705,212,14.1,3845867703,141,96.2,3845867701,140,77.8,3845867697,3,,3851669669,388,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472334161,203,1,1,19,16,3ebril33e08ddzob4bhq8awsr,1,77.8,96.2,2022-10-15T17:05:07.174Z,2022-10-17T05:53:32Z,3845868413,212,8.4,3851669725,388,,3845868417,213,5.7,3845868397,56,Left,3845868409,141,89.9,3845868401,140,84.7,3845868395,3,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472334217,204,1,1,19,22,3ebril33e08ddzob4bhq8awsr,1,83.8,89.9,2022-10-15T17:05:12.467Z,2022-10-17T05:53:39Z,3845868677,56,Left,3851669801,178,,3845868685,213,3.6,3845868681,141,82.7,3845868683,212,10.8,3845868679,140,74.6,,,,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472334233,205,1,1,19,24,3ebril33e08ddzob4bhq8awsr,0,74.6,82.7,2022-10-15T17:05:15.198Z,2022-10-17T05:53:51Z,3845868743,213,6.2,3845868741,212,3.9,3845868795,236,,3845868739,141,82.0,3845868807,286,,3845868735,56,Left,3851670009,178,,3845868799,233,182,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,3845868737,140,,,,,,78.3,,,,,,,,,,,,,,,,,,,,,,,,,
2472334227,182,74,1,19,24,ed5nwjz5za3oyi20nxzgqivmx,1,19.3,16.2,2022-10-15T17:05:15.262Z,2022-10-17T05:53:52Z,3845868853,233,205,3845868709,56,Back,3845868713,285,,3851670029,178,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472334269,206,61,1,19,25,3ebril33e08ddzob4bhq8awsr,0,84.5,84.7,2022-10-15T17:05:15.973Z,2022-10-17T05:54:03Z,3851670189,178,,3845868925,56,Left,,,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472334297,183,3,1,19,26,ed5nwjz5za3oyi20nxzgqivmx,0,13.8,17.1,2022-10-15T17:05:16.660Z,2022-10-17T05:54:05Z,3848395463,464,,3851670217,178,,3845869147,233,207,3845869045,56,Back,3845869047,285,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472334277,207,7,1,19,26,3ebril33e08ddzob4bhq8awsr,0,86.2,82.9,2022-10-15T17:05:16.713Z,2022-10-17T05:54:06Z,3845868959,56,Left,3848395629,385,,3845868961,286,,3845869125,233,183,3851670231,178,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473664699,1405,67,1,19,27,ed5nwjz5za3oyi20nxzgqivmx,1,8.9,18.8,2022-10-15T17:05:17.881Z,2022-10-17T23:39:21Z,3852902725,233,1567,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473664697,1567,67,1,19,27,3ebril33e08ddzob4bhq8awsr,0,91.1,81.2,2022-10-15T17:05:17.882Z,2022-10-17T23:21:37Z,3852902733,233,1405,,,,,,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472334361,184,1,1,19,27,ed5nwjz5za3oyi20nxzgqivmx,0,10.3,18.5,2022-10-15T17:05:17.939Z,2022-10-17T23:39:22Z,3845893067,157,,3845869403,213,6.0,3845893109,236,,3845869399,212,2.7,3851670301,178,,3845893115,286,,3845869395,140,12.8,3845869397,141,17.4,9787nemt11c372uird332d13p,J. Gaari,3845869393,56,3845893069,1,3845893111,233,208,Back,,,,,,,,,,,,,,,,,,,,,,,,,
2472334301,208,74,1,19,27,3ebril33e08ddzob4bhq8awsr,1,89,85.4,2022-10-15T17:05:17.972Z,2022-10-17T05:54:15Z,3845869071,285,,3845869069,56,Left,3851670377,178,,3845869437,233,184,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472334381,185,5,1,19,28,ed5nwjz5za3oyi20nxzgqivmx,1,-1.7,11.7,2022-10-15T17:05:19.265Z,2022-10-17T05:54:19Z,3845869515,233,209,3845869509,56,Back,3845869511,346,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472334343,209,5,1,19,28,3ebril33e08ddzob4bhq8awsr,0,101.7,88.3,2022-10-15T17:05:19.265Z,2022-10-17T05:54:19Z,3845869301,56,Left,3845869303,346,,3845869537,233,185,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472334999,186,1,1,19,57,ed5nwjz5za3oyi20nxzgqivmx,1,4.5,54,2022-10-15T17:05:47.990Z,2022-10-17T05:54:29Z,3845872733,124,,3845872743,213,0.0,3845872741,212,71.5,3845872753,74,,3845872739,141,54.6,3845872745,1,,3845872737,140,72.6,3845872735,56,Center,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335015,187,1,1,20,2,ed5nwjz5za3oyi20nxzgqivmx,0,72.6,54.6,2022-10-15T17:05:53.136Z,2022-10-17T05:54:48Z,3845872849,212,4.3,3845872851,213,1.2,3845872843,56,Center,3845872841,3,,3845872845,140,74.1,3851670899,388,,3845894563,168,,3845872847,141,60.5,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335025,210,49,1,20,3,3ebril33e08ddzob4bhq8awsr,1,31.4,32.1,2022-10-15T17:05:54.017Z,2022-10-17T05:54:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335103,211,1,1,20,5,3ebril33e08ddzob4bhq8awsr,0,31.4,32.1,2022-10-15T17:05:55.948Z,2022-10-17T05:54:57Z,3851671031,178,,3845873269,155,,3845873277,212,41.9,3845873275,141,2.5,3845873281,1,,3845873271,56,Right,3845873273,140,66.4,3845873279,213,5.8,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335113,188,49,1,20,9,ed5nwjz5za3oyi20nxzgqivmx,1,33,97.2,2022-10-15T17:06:00.106Z,2022-10-17T05:55:03Z,,,,,,,,,,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335181,189,1,1,20,9,ed5nwjz5za3oyi20nxzgqivmx,1,27.6,96.9,2022-10-15T17:06:00.306Z,2022-10-17T05:55:05Z,3851671157,178,,3845873713,56,Back,3845873723,212,24.2,3845873719,141,76.6,3845873725,213,3.7,3845873715,140,8.7,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335253,190,1,1,20,14,ed5nwjz5za3oyi20nxzgqivmx,1,12.1,75.9,2022-10-15T17:06:04.532Z,2022-10-17T05:55:14Z,3851671303,178,,3845874157,213,5.6,3845874145,140,27.9,3845874143,56,Back,3845874153,212,21.8,3845874149,141,55.2,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335399,191,3,1,20,19,ed5nwjz5za3oyi20nxzgqivmx,1,33.4,59.6,2022-10-15T17:06:09.481Z,2022-10-17T05:55:20Z,3845875127,233,212,3851671399,178,,3848398397,464,,3845875083,56,Back,3845875133,286,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335337,212,45,1,20,19,3ebril33e08ddzob4bhq8awsr,0,66.6,40.4,2022-10-15T17:06:09.481Z,2022-10-17T05:55:20Z,3845875153,233,191,3845874709,285,,3845874707,56,Center,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473453713,910,83,1,20,22,3ebril33e08ddzob4bhq8awsr,1,66.7,54.7,2022-10-15T17:06:12.947Z,2022-10-17T08:03:44Z,3851817939,399,460969,,,,,,,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335431,193,1,1,20,24,ed5nwjz5za3oyi20nxzgqivmx,1,38.5,40.9,2022-10-15T17:06:14.746Z,2022-10-17T05:55:34Z,3845875239,141,28.9,3845875241,212,22.1,3845875243,213,5.9,3845875237,140,58.1,3851671657,178,,3845875235,56,Center,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335403,192,43,1,20,25,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-10-15T17:06:15.709Z,2022-10-15T17:06:33Z,3845875091,56,Back,3845875093,286,0,3845876799,144,3,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335355,213,43,1,20,25,3ebril33e08ddzob4bhq8awsr,1,0,0,2022-10-15T17:06:15.709Z,2022-10-15T17:06:26Z,3845875993,144,45,3845875211,233,192,3845874813,285,0,3845874811,56,Center,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335439,194,1,1,20,25,ed5nwjz5za3oyi20nxzgqivmx,1,58.1,28.9,2022-10-15T17:06:15.959Z,2022-10-17T05:55:39Z,3845875271,56,Right,3845875273,140,52.5,3845875279,213,4.1,3845875277,212,10.5,3851671719,178,,3845875275,141,16.1,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472369371,386,3,1,20,28,ed5nwjz5za3oyi20nxzgqivmx,1,54.4,10.3,2022-10-15T17:06:18.544Z,2022-10-17T05:55:48Z,3846065619,233,418,3851671875,178,,3846065253,56,Right,3846065255,286,,3848399447,464,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472369319,418,45,1,20,28,3ebril33e08ddzob4bhq8awsr,0,45.6,89.7,2022-10-15T17:06:18.544Z,2022-10-17T05:55:48Z,3846064989,285,,3846065639,233,386,3846064987,56,Back,,,,,,,,,,,,,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335487,195,1,1,20,29,ed5nwjz5za3oyi20nxzgqivmx,1,47.7,20.1,2022-10-15T17:06:19.540Z,2022-10-17T05:55:51Z,3851671915,178,,3845875557,212,5.6,3845875555,141,26.1,3845875551,56,Back,3845875553,140,44.0,3845875559,213,2.3,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335589,196,1,1,20,31,ed5nwjz5za3oyi20nxzgqivmx,1,44.9,25.9,2022-10-15T17:06:21.684Z,2022-10-17T05:55:55Z,3845876073,212,49.9,3845876071,141,92.1,3845876065,196,,3845876067,56,Left,3851672011,178,,3845876069,140,65.3,3845876077,1,,3845876063,155,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,3845876075,213,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
2472335595,197,50,1,20,34,ed5nwjz5za3oyi20nxzgqivmx,1,64,92.2,2022-10-15T17:06:25.359Z,2022-10-17T06:06:51Z,3845876509,233,214,3845876115,286,,3845876113,56,Left,,,,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335645,214,7,1,20,34,3ebril33e08ddzob4bhq8awsr,1,36,7.8,2022-10-15T17:06:25.399Z,2022-10-17T06:06:56Z,3845876495,233,197,3851682417,178,,3845876383,285,,3845876381,56,Back,3848400429,383,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335657,215,49,1,20,37,3ebril33e08ddzob4bhq8awsr,1,43.6,5.3,2022-10-15T17:06:28.328Z,2022-10-17T06:07:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335753,216,1,1,20,38,3ebril33e08ddzob4bhq8awsr,0,44.6,1.3,2022-10-15T17:06:28.779Z,2022-10-17T06:07:06Z,3846071337,286,,3845877009,213,0.5,3846071333,233,387,3846071331,236,,3845877001,56,Back,3845877003,140,45.4,3851682545,178,,3845877007,212,0.9,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,3845877005,141,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
2472370543,387,74,1,20,38,ed5nwjz5za3oyi20nxzgqivmx,1,55.1,97.4,2022-10-15T17:06:28.827Z,2022-10-17T06:07:14Z,3846071279,56,Left,3846071283,285,,3851682637,178,,3846071347,233,216,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335799,198,49,1,20,41,ed5nwjz5za3oyi20nxzgqivmx,1,29.9,74.5,2022-10-15T17:06:32.267Z,2022-10-17T06:07:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472335839,199,1,1,20,43,ed5nwjz5za3oyi20nxzgqivmx,1,27.9,70.3,2022-10-15T17:06:33.715Z,2022-10-17T06:07:22Z,3845877419,56,Back,3851682737,178,,3845877421,140,30.6,3845877423,141,42.7,3845877425,212,19.0,3845877427,213,4.9,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472336089,200,1,1,20,54,ed5nwjz5za3oyi20nxzgqivmx,1,43.4,27,2022-10-15T17:06:45.087Z,2022-10-17T06:07:30Z,3845878775,56,Back,3851682915,178,,3845878777,140,40.1,3845878779,141,58.5,3845878783,213,1.7,3845878781,212,21.7,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472336167,201,1,1,20,56,ed5nwjz5za3oyi20nxzgqivmx,1,40.1,58.5,2022-10-15T17:06:47.393Z,2022-10-17T06:07:39Z,3845879213,141,76.0,3845879211,140,47.5,3845879217,213,1.0,3851683079,178,,3845879215,212,14.2,3845879207,56,Back,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472336231,202,1,1,21,0,ed5nwjz5za3oyi20nxzgqivmx,1,52.5,76.9,2022-10-15T17:06:51.396Z,2022-10-17T06:07:49Z,3845879613,141,76.3,3845879611,140,67.0,3845879617,213,6.3,3845879609,56,Center,3851683249,178,,3845879615,212,15.2,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472336263,203,1,1,21,2,ed5nwjz5za3oyi20nxzgqivmx,1,67,76.3,2022-10-15T17:06:52.474Z,2022-10-17T06:07:53Z,3845879781,56,Center,3845879783,140,53.8,3845879789,213,3.1,3851683311,178,,3845879787,212,13.9,3845879785,141,77.0,,,,,,,a0i7hc92p5ijqi4jqw8krh8x6,Julen Lobete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
