id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2483831893,1131,67,1,26,23,bi1fxjrncd0ram0oi7ja1jyuo,1,67.7,86.7,2022-11-09T17:56:58.020Z,2022-11-10T02:36:30Z,3906452189,233,1362,,,,,,,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483831889,1362,67,1,26,23,e75syeuawg3ql8nwpi3vr2btz,0,32.3,13.3,2022-11-09T17:56:58.021Z,2022-11-10T01:07:23Z,3906452209,233,1131,,,,,,,,,,,,,,,,,,,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638177,252,1,1,26,23,bi1fxjrncd0ram0oi7ja1jyuo,1,67.8,87.2,2022-11-09T17:56:58.040Z,2022-11-10T02:36:32Z,3905470217,213,0.1,3905470209,56,Left,3905470211,140,75.5,3905470213,141,88.3,3905470215,212,8.1,3906421121,178,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638181,253,1,1,26,32,bi1fxjrncd0ram0oi7ja1jyuo,1,55,68.1,2022-11-09T17:57:06.762Z,2022-11-10T00:39:44Z,3905470253,213,4.6,3905470243,140,54.3,3906421217,178,,3905470241,56,Center,3905470249,212,6.4,3905470247,141,58.8,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638199,254,1,1,26,33,bi1fxjrncd0ram0oi7ja1jyuo,1,54.3,58.8,2022-11-09T17:57:08.075Z,2022-11-10T00:39:48Z,3905470353,212,10.4,3905470355,213,2.8,3906421275,178,,3905470349,140,45.1,3905470347,56,Back,3905470351,141,64.3,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638275,255,1,1,26,35,bi1fxjrncd0ram0oi7ja1jyuo,1,45.1,64.3,2022-11-09T17:57:10.248Z,2022-11-10T00:39:51Z,3905470639,213,1.0,3905470631,56,Left,3905470637,212,21.4,3905470635,141,90.3,3905470633,140,56.5,3906421319,178,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638289,256,1,1,26,44,bi1fxjrncd0ram0oi7ja1jyuo,1,74.5,63,2022-11-09T17:57:19.613Z,2022-11-10T00:39:56Z,3905470707,213,4.8,3905470701,140,75.5,3905470699,56,Center,3905470703,141,38.8,3906421407,178,,3905470705,212,16.5,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638301,257,1,1,26,47,bi1fxjrncd0ram0oi7ja1jyuo,1,77.8,42.1,2022-11-09T17:57:21.984Z,2022-11-10T00:39:59Z,3905470757,213,1.0,3905470749,56,Center,3905470751,140,81.5,3905470753,141,51.5,3905470755,212,7.5,3906421457,178,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638313,258,1,1,26,48,bi1fxjrncd0ram0oi7ja1jyuo,1,81.1,50.5,2022-11-09T17:57:23.338Z,2022-11-10T00:40:04Z,3905470791,213,0.9,3905470787,141,60.4,3905470789,212,8.8,3905470783,56,Center,3905470785,140,86.5,3906421545,178,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638319,259,50,1,26,49,bi1fxjrncd0ram0oi7ja1jyuo,1,89.4,55.8,2022-11-09T17:57:23.888Z,2022-11-10T00:40:10Z,3905470967,233,313,3905470801,56,Center,3905470805,286,,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638349,313,7,1,26,49,e75syeuawg3ql8nwpi3vr2btz,1,10.6,44.2,2022-11-09T17:57:24.658Z,2022-11-10T00:40:13Z,3905470915,56,Back,3905471105,14,,3905470941,233,259,3906421785,178,,3905470913,167,,3906127487,385,,3905470917,285,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638367,260,6,1,26,51,bi1fxjrncd0ram0oi7ja1jyuo,1,89.4,55.8,2022-11-09T17:57:26.583Z,2022-11-10T00:40:17Z,3905470997,75,,3905470995,56,Center,3905471011,233,314,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638363,314,6,1,26,51,e75syeuawg3ql8nwpi3vr2btz,0,10.6,44.2,2022-11-09T17:57:26.583Z,2022-11-10T00:40:17Z,3905471017,233,260,3905470987,73,,3905470985,56,Back,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638687,261,1,1,27,23,bi1fxjrncd0ram0oi7ja1jyuo,1,99.5,0.5,2022-11-09T17:57:58.161Z,2022-11-10T00:40:21Z,3905472273,141,10.1,3905472275,212,7.7,3905472277,213,2.1,3906421917,178,,3905472267,6,,3905472269,56,Right,3905472271,140,95.7,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638695,262,1,1,27,28,bi1fxjrncd0ram0oi7ja1jyuo,0,97.7,24.7,2022-11-09T17:58:02.959Z,2022-11-10T00:40:27Z,3905472483,286,,3905472475,155,,3905472311,141,26.2,3905472477,236,,3905472315,213,2.1,3905472479,233,315,3905472303,2,,3906132715,224,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,3905472309,140,97.1,,3905472307,56,Center,3905472313,212,3906422021,178,,3906132717,20,,,,,,,,,,1.2,,,,,,,,,,,
2483638693,315,12,1,27,28,e75syeuawg3ql8nwpi3vr2btz,1,7.4,67.8,2022-11-09T17:58:02.977Z,2022-11-10T00:40:30Z,3905472381,185,,3905472293,56,Back,3906422071,178,,3905472465,233,262,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638707,263,6,1,27,28,bi1fxjrncd0ram0oi7ja1jyuo,1,96.6,28.8,2022-11-09T17:58:03.278Z,2022-11-10T00:40:33Z,3905472353,56,Center,3905472355,75,,3905472363,233,316,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638699,316,6,1,27,28,e75syeuawg3ql8nwpi3vr2btz,0,3.4,71.2,2022-11-09T17:58:03.278Z,2022-11-10T00:40:33Z,3905472333,73,,3905472331,56,Back,3905472373,233,263,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638911,264,1,1,27,50,bi1fxjrncd0ram0oi7ja1jyuo,1,99.5,0.5,2022-11-09T17:58:25.383Z,2022-11-10T00:40:37Z,3905473213,56,Right,3905473215,140,96.6,3905473221,213,2.0,3905473217,141,11.1,3905473211,6,,3906422187,178,,3905473219,212,7.8,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638945,265,1,1,27,52,bi1fxjrncd0ram0oi7ja1jyuo,0,96.7,11.1,2022-11-09T17:58:26.856Z,2022-11-10T00:40:39Z,3905473361,155,,3906134767,224,,3905473371,213,1.8,3905473369,212,40.4,3906134769,20,,3905473367,141,69.1,3905473365,140,88.3,3905473359,2,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,3906422233,178,,,3905473373,1,,3905473363,56,,,,,,,,,,,,,,,Center,,,,,,,,,,,
2483638935,317,44,1,27,54,e75syeuawg3ql8nwpi3vr2btz,1,9.7,39.6,2022-11-09T17:58:28.792Z,2022-11-10T02:36:32Z,3905473327,285,,3905473449,233,266,3905473325,56,Back,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638955,266,44,1,27,54,bi1fxjrncd0ram0oi7ja1jyuo,0,90.3,60.4,2022-11-09T17:58:28.793Z,2022-11-10T00:40:43Z,3905473423,286,,3905473421,56,Center,3905473425,233,317,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483639439,318,12,1,27,54,e75syeuawg3ql8nwpi3vr2btz,1,10.4,39.4,2022-11-09T17:58:28.857Z,2022-11-10T02:36:32Z,3906422387,388,,3905503025,15,,3905502935,141,37.7,3905502945,213,5.3,3905502931,140,11.1,3905475597,56,Back,3905502941,212,1.4,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483638963,267,1,1,27,54,bi1fxjrncd0ram0oi7ja1jyuo,1,89.5,63.5,2022-11-09T17:58:28.894Z,2022-11-10T00:41:27Z,3905503211,25,,3905501881,212,12.0,3905501875,3,,3905503209,154,,3905501883,213,5.3,3905503207,210,16,3906422863,388,,3905501879,141,48.7,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,3905501877,140,95.7,,3905473487,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2483638973,268,16,1,27,55,bi1fxjrncd0ram0oi7ja1jyuo,1,95.4,50.3,2022-11-09T17:58:30.528Z,2022-11-10T00:41:28Z,3905475725,375,27:55.138,3906140393,395,99.5,3905475713,25,,3905476455,214,,3905476461,230,99.7,3905476463,231,49.3,3905475717,16,,3905476447,80,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,3905476449,102,45.9,,3905473527,56,Center,3905503229,29,3905476451,103,7.0,3905476457,328,3905475721,374,2022-11-09 17:58:29.841,3905503231,154,3906140395,396,,,,3905503233,55,3906423043,388,,48.6,267,,3905476445,15,
2483639529,319,1,1,29,6,e75syeuawg3ql8nwpi3vr2btz,1,50.1,50.1,2022-11-09T17:59:41.495Z,2022-11-10T00:41:31Z,3905476651,189,,3905475993,212,14.8,3905476001,279,G,3906423121,178,,3905475989,140,36.0,3905475997,213,3.2,3905475991,141,48.7,3905475987,56,Back,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483639547,320,1,1,29,8,e75syeuawg3ql8nwpi3vr2btz,1,35.7,46.7,2022-11-09T17:59:43.663Z,2022-11-10T00:41:52Z,3905476067,140,53.9,3905476071,212,22.1,3905476069,141,30.5,3906423133,178,,3905476073,213,5.8,3905476065,56,Center,3905476689,189,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483639569,321,1,1,29,11,e75syeuawg3ql8nwpi3vr2btz,1,54.3,29.8,2022-11-09T17:59:45.711Z,2022-11-10T00:41:58Z,3905476145,212,7.3,3905476143,141,40.4,3906423445,178,,3905476141,140,55.2,3905476139,56,Center,3905476147,213,1.4,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483639587,322,1,1,29,12,e75syeuawg3ql8nwpi3vr2btz,1,53,40.4,2022-11-09T17:59:47.230Z,2022-11-10T00:42:01Z,3905476229,213,3.9,3905476221,56,Back,3905476227,212,14.3,3906423503,178,,3905476225,141,25.6,3905476223,140,43.3,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483639619,323,1,1,29,15,e75syeuawg3ql8nwpi3vr2btz,1,40.2,23.6,2022-11-09T17:59:50.301Z,2022-11-10T00:42:04Z,3905476371,56,Back,3905476381,213,2.3,3905476379,212,11.4,3905476377,141,36.4,3906423555,178,,3905476375,140,33.2,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483639627,324,1,1,29,18,e75syeuawg3ql8nwpi3vr2btz,0,32.2,33.5,2022-11-09T17:59:53.687Z,2022-11-10T00:42:10Z,3905476393,140,33.1,3905477657,233,272,3905477655,236,,3905476389,56,Back,3905477661,286,,3905476395,141,32.0,3906423691,178,,3905476397,212,1.4,e5nv028chtw0955vhnh74ukbu,C. Okoli,3905476399,213,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483639811,272,74,1,29,19,bi1fxjrncd0ram0oi7ja1jyuo,1,68.1,69.4,2022-11-09T17:59:53.735Z,2022-11-10T00:42:14Z,3905477331,56,Center,3905477663,233,324,3905477333,285,,3906423781,178,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2483639897,326,51,1,29,19,e75syeuawg3ql8nwpi3vr2btz,1,34,43,2022-11-09T17:59:53.760Z,2022-11-10T00:42:19Z,3905477801,170,,,,,,,,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483639869,273,49,1,29,20,bi1fxjrncd0ram0oi7ja1jyuo,1,69.6,71.8,2022-11-09T17:59:55.263Z,2022-11-10T00:42:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483639671,270,3,1,29,24,bi1fxjrncd0ram0oi7ja1jyuo,1,89.4,54.7,2022-11-09T17:59:59.467Z,2022-11-10T00:42:35Z,3906150061,465,,3905476627,233,325,3905476601,286,,3905476599,56,Center,3906424025,178,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483639665,325,45,1,29,24,e75syeuawg3ql8nwpi3vr2btz,0,10.6,45.3,2022-11-09T17:59:59.467Z,2022-11-10T00:42:36Z,3905476575,285,,3905476633,233,270,3905476573,56,Back,,,,,,,,,,,,,,,,3ww5879aay1xf2a20nl9ihwid,M. Sportiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483639673,271,16,1,29,26,bi1fxjrncd0ram0oi7ja1jyuo,1,90,53.6,2022-11-09T18:00:01.148Z,2022-11-10T02:42:33Z,3905476611,254,,3905478711,214,,3906152035,395,92.0,3905478717,231,56.3,3905478713,215,,3906424199,178,,3905476605,22,,3905478699,76,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,3906152037,396,56.0,,3905478703,55,272,3905478715,230,3905478063,20,,3905478071,375,3905476609,56,Center,3905476607,17,3905478067,374,29:25.569,,91.5,3905478707,102,3905478701,29,,2022-11-09 18:00:00.272,53.7,,3905478709,103,1.3
2483640097,327,1,1,30,28,e75syeuawg3ql8nwpi3vr2btz,1,50.3,49.5,2022-11-09T18:01:03.478Z,2022-11-10T00:27:53Z,3905478749,140,40.7,3905478757,279,G,3905478751,141,33.4,3905478747,56,Back,3905478753,212,14.9,3905478755,213,4.0,3906408981,178,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640123,328,1,1,30,30,e75syeuawg3ql8nwpi3vr2btz,1,39.9,32.6,2022-11-09T18:01:05.373Z,2022-11-10T00:27:58Z,3905478897,212,23.9,3906409049,178,,3905478893,140,55.3,3905478895,141,6.7,3905478891,56,Right,3905478899,213,5.5,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640135,329,1,1,30,36,e75syeuawg3ql8nwpi3vr2btz,1,65.6,18.1,2022-11-09T18:01:11.589Z,2022-11-10T00:28:02Z,3906409101,178,,3905478947,56,Right,3905478965,213,5.6,3905478957,141,9.1,3905478953,140,73.0,3905478961,212,9.9,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640145,330,1,1,30,37,e75syeuawg3ql8nwpi3vr2btz,1,74.4,7.3,2022-11-09T18:01:12.660Z,2022-11-10T00:28:07Z,3905478995,212,8.9,3906409153,178,,3905478993,141,16.6,3905478991,140,68.4,3905478997,213,2.4,3905478989,56,Right,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640161,331,1,1,30,40,e75syeuawg3ql8nwpi3vr2btz,1,68.4,17.8,2022-11-09T18:01:14.867Z,2022-11-10T00:28:10Z,3905479093,212,17.4,3905479089,140,75.5,3906409181,178,,3905479087,56,Center,3905479091,141,40.9,3905479095,213,1.1,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640173,332,1,1,30,41,e75syeuawg3ql8nwpi3vr2btz,1,75.5,40.9,2022-11-09T18:01:15.919Z,2022-11-10T00:28:15Z,3905479173,213,2.3,3905479167,140,70.3,3906409237,389,,3905479171,212,8.6,3905479169,141,50.7,3905479165,56,Center,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640193,333,1,1,30,43,e75syeuawg3ql8nwpi3vr2btz,1,71.8,50.7,2022-11-09T18:01:17.854Z,2022-11-10T00:28:20Z,3905479261,212,9.7,3905479255,56,Center,3905479257,140,70.6,3906409259,178,,3905479263,213,1.7,3905479259,141,64.8,3905479723,210,15,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640197,334,15,1,30,46,e75syeuawg3ql8nwpi3vr2btz,1,75.6,65,2022-11-09T18:01:20.742Z,2022-11-10T00:28:20Z,3905485711,78,,3905479747,230,97.7,3905479281,56,Center,3905479739,103,19,3905479741,215,,3905479737,102,51.5,3905479749,231,50.9,3905479585,72,,7mvqysbmyf6uj3jny3qpqw2ga,M. Ruggeri,3906409285,178,,,3905479745,147,61.7,3905479279,18,3905479729,29,,3905479629,233,3905479599,82,,3905479277,22,3905479743,146,274,,,3905479733,55,,,,81.5,333,,,,
2483640207,274,10,1,30,46,bi1fxjrncd0ram0oi7ja1jyuo,1,18.7,35.3,2022-11-09T18:01:20.941Z,2022-11-10T00:28:25Z,3905479317,56,Back,3906409307,389,,3905479315,94,,3905479651,233,334,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640199,335,61,1,30,46,e75syeuawg3ql8nwpi3vr2btz,1,75.7,64.8,2022-11-09T18:01:21.397Z,2022-11-10T00:28:32Z,3906409385,178,,3905479291,56,Center,3906409383,21,,,,,,,,,,,,,,,,,7mvqysbmyf6uj3jny3qpqw2ga,M. Ruggeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640217,275,49,1,30,47,bi1fxjrncd0ram0oi7ja1jyuo,1,32.5,25.9,2022-11-09T18:01:21.871Z,2022-11-10T00:28:38Z,,,,,,,,,,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640223,276,1,1,30,49,bi1fxjrncd0ram0oi7ja1jyuo,0,32.5,25.9,2022-11-09T18:01:23.773Z,2022-11-10T00:28:43Z,3905479367,140,34.4,3905479371,212,3.2,3905479369,141,22.2,3905479365,56,Back,3905479419,236,,3906409503,178,,3905479421,233,336,3905479373,213,5.4,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,3905479425,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640227,336,74,1,30,49,e75syeuawg3ql8nwpi3vr2btz,1,69.5,75,2022-11-09T18:01:23.894Z,2022-11-10T00:28:46Z,3906409523,178,,3905479443,233,276,3905479389,285,,3905479387,56,Center,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640241,277,5,1,30,52,bi1fxjrncd0ram0oi7ja1jyuo,1,34.9,-0.8,2022-11-09T18:01:26.767Z,2022-11-10T00:28:50Z,3905479467,56,Back,3905479503,233,337,3905479469,347,,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640245,337,5,1,30,52,e75syeuawg3ql8nwpi3vr2btz,0,65.1,100.8,2022-11-09T18:01:26.767Z,2022-11-10T00:28:49Z,3905479523,233,277,3905479483,56,Left,3905479485,347,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640329,278,27,1,30,56,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-11-09T18:01:30.964Z,2022-11-10T00:29:16Z,3905479907,53,6e4y15kfry8fzixh99zpala6t,3905538497,233,510,3905479905,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483652471,510,27,1,30,56,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-11-09T18:01:30.964Z,2022-11-10T00:29:15Z,3905538501,233,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640547,279,28,1,31,31,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-11-09T18:02:06.193Z,2022-11-10T00:29:39Z,3905480845,55,278,3905538597,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483652485,511,28,1,31,31,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-11-09T18:02:06.193Z,2022-11-10T00:29:39Z,3905538593,55,510,3905538601,233,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640567,280,1,1,31,39,bi1fxjrncd0ram0oi7ja1jyuo,1,43,0,2022-11-09T18:02:14.671Z,2022-11-10T00:29:41Z,3905480913,56,Back,3905480915,140,42.6,3905480921,213,1.6,3905480917,141,8.9,3905480911,107,,3905480919,212,7.4,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640577,281,1,1,31,40,bi1fxjrncd0ram0oi7ja1jyuo,0,42.4,9.5,2022-11-09T18:02:15.469Z,2022-11-10T00:29:46Z,3905480983,140,88.9,3906410367,178,,3905480985,141,29.8,3905480991,1,,3905480987,212,50.7,3905480979,157,,3905480981,56,Center,3905480989,213,0.3,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640585,338,52,1,31,44,e75syeuawg3ql8nwpi3vr2btz,1,11.4,70.5,2022-11-09T18:02:19.563Z,2022-11-10T00:29:49Z,3906410425,178,,3906162205,377,,,,,,,,,,,,,,,,,,,,3ww5879aay1xf2a20nl9ihwid,M. Sportiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640639,339,1,1,31,45,e75syeuawg3ql8nwpi3vr2btz,1,11.2,62.9,2022-11-09T18:02:20.358Z,2022-11-10T00:29:51Z,3906410449,178,,3905481273,56,Back,3905481275,140,22.9,3905481277,141,30.4,3905481267,123,,3905481281,213,5.2,3905481279,212,25.3,,,,3ww5879aay1xf2a20nl9ihwid,M. Sportiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640659,340,1,1,31,49,e75syeuawg3ql8nwpi3vr2btz,1,32.2,25,2022-11-09T18:02:24.419Z,2022-11-10T00:29:54Z,3905481395,56,Back,3905481407,213,5.6,3905481399,141,7.9,3905481403,212,19.0,3906410473,178,,3905481397,140,46.5,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640699,341,1,1,31,52,e75syeuawg3ql8nwpi3vr2btz,1,47.9,7.9,2022-11-09T18:02:26.947Z,2022-11-10T00:29:57Z,3905481535,56,Right,3905481543,213,6.2,3905481539,141,6.2,3905481541,212,20.1,3905481537,140,67.0,3906410537,178,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641245,360,61,1,31,54,e75syeuawg3ql8nwpi3vr2btz,0,66.7,21.7,2022-11-09T18:02:29.398Z,2022-11-10T00:30:12Z,3905484151,56,Center,3906410749,178,,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640701,282,49,1,31,55,bi1fxjrncd0ram0oi7ja1jyuo,1,27.2,90.6,2022-11-09T18:02:29.961Z,2022-11-10T00:30:15Z,,,,,,,,,,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640703,283,50,1,31,55,bi1fxjrncd0ram0oi7ja1jyuo,1,27.8,91,2022-11-09T18:02:30.347Z,2022-11-10T00:30:49Z,3905485923,233,342,3905481549,285,,3905481547,56,Back,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
