id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2521802703,200,1,1,25,46,49rkyo4do8uwj06geomw0xr4i,0,46.1,28.5,2023-03-18T17:26:47.767Z,2023-03-19T02:47:01Z,4106668397,1,,4106668395,213,6.1,4106668393,212,59.3,4108526343,178,,4106668385,155,,4106668387,56,Right,4106668389,140,100.0,4106668391,141,10.9,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521802707,201,5,1,25,49,49rkyo4do8uwj06geomw0xr4i,0,101.2,12.2,2023-03-18T17:26:51.178Z,2023-03-19T02:47:07Z,4106668403,56,Right,4106668405,346,,4106668633,233,282,,,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521802739,282,5,1,25,49,ej5er0oyngdw138yuumwqbyqt,1,-1.2,87.8,2023-03-18T17:26:51.178Z,2023-03-19T02:47:07Z,4106668603,233,201,4106668597,56,Back,4106668599,346,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521802757,283,1,1,25,56,ej5er0oyngdw138yuumwqbyqt,1,2.3,51.6,2023-03-18T17:26:58.149Z,2023-03-19T02:47:09Z,4106668713,237,,4106668709,213,5.6,4106668701,56,Back,4106668699,124,,4106668797,189,,4106668707,212,16.0,4106668705,141,36.1,4106668703,140,13.8,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521802767,284,1,1,25,57,ej5er0oyngdw138yuumwqbyqt,1,13.8,36.2,2023-03-18T17:26:59.092Z,2023-03-19T02:47:10Z,4106668747,56,Back,4108526665,178,,4106668751,141,23.6,4106668755,213,5.7,4106668753,212,15.7,4106668807,189,,4106668749,140,26.3,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521802791,285,1,1,26,0,ej5er0oyngdw138yuumwqbyqt,1,26.3,23.6,2023-03-18T17:27:01.322Z,2023-03-19T02:47:18Z,4106668789,141,35.2,4108526913,178,,4106668791,212,14.6,4106668787,140,14.6,4106668785,56,Back,4106668793,213,2.6,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521802813,286,1,1,26,2,ej5er0oyngdw138yuumwqbyqt,1,14,37.1,2023-03-18T17:27:03.468Z,2023-03-19T02:47:22Z,4106668905,140,5.9,4106668911,213,2.1,4106668907,141,57.5,4108527075,178,,4106668903,56,Back,4106668909,212,16.3,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521802855,287,1,1,26,5,ej5er0oyngdw138yuumwqbyqt,1,6.7,59.1,2023-03-18T17:27:07.229Z,2023-03-19T02:47:25Z,4106669033,212,24.7,4106669031,141,93.8,4106669029,140,13.8,4108527159,178,,4106669035,213,1.3,4106669027,56,Back,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521802871,288,1,1,26,8,ej5er0oyngdw138yuumwqbyqt,0,14.2,96,2023-03-18T17:27:09.967Z,2023-03-19T02:47:28Z,4106669113,56,Left,4108527255,178,,4106669117,141,82.4,4106669121,213,6.1,4106669115,140,54.0,4106669119,212,42.8,4106669111,155,,4106669123,1,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521802875,202,44,1,26,11,49rkyo4do8uwj06geomw0xr4i,1,45.7,20.2,2023-03-18T17:27:12.911Z,2023-03-19T04:47:19Z,4106669147,285,,4106669145,56,Back,4106669209,233,289,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521802879,289,44,1,26,11,ej5er0oyngdw138yuumwqbyqt,0,54.3,79.8,2023-03-18T17:27:12.912Z,2023-03-19T02:47:32Z,4106669215,233,202,4106669165,286,,4106669163,56,Left,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521802885,203,1,1,26,11,49rkyo4do8uwj06geomw0xr4i,0,45.3,24.3,2023-03-18T17:27:12.964Z,2023-03-19T04:47:19Z,4106669187,141,0.0,4108527485,388,,4106669183,140,53.0,4106669191,213,5.1,4106669189,212,19.6,4107889725,3,,4106669181,56,Right,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521802897,204,5,1,26,13,49rkyo4do8uwj06geomw0xr4i,0,53.8,-1.7,2023-03-18T17:27:14.400Z,2023-03-19T02:47:38Z,4106669219,56,Right,4106669221,347,,4106669743,233,290,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803011,290,5,1,26,13,ej5er0oyngdw138yuumwqbyqt,1,46.2,101.7,2023-03-18T17:27:14.400Z,2023-03-19T02:47:38Z,4106669711,233,204,4106669707,56,Back,4106669709,347,,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803033,291,1,1,26,29,ej5er0oyngdw138yuumwqbyqt,1,46.4,100,2023-03-18T17:27:30.557Z,2023-03-19T02:47:43Z,4106669821,107,,4106669829,212,21.9,4106669831,213,5.4,4106669833,1,,4106669823,56,Center,4106669825,140,60.3,4106669827,141,77.9,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803069,292,1,1,26,32,ej5er0oyngdw138yuumwqbyqt,1,63.5,81,2023-03-18T17:27:34.066Z,2023-03-19T02:47:48Z,4106670051,141,93.2,4106670047,56,Left,4106670049,140,79.5,4106670053,212,18.7,4106670055,213,0.5,4108527871,178,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803073,293,3,1,26,36,ej5er0oyngdw138yuumwqbyqt,0,89.4,70.2,2023-03-18T17:27:37.666Z,2023-03-19T02:47:55Z,4107889935,465,,4106670075,56,Center,4108528139,178,,4106670077,286,,4106670161,233,205,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803085,205,7,1,26,37,49rkyo4do8uwj06geomw0xr4i,1,10.6,29.8,2023-03-18T17:27:38.577Z,2023-03-19T02:48:05Z,4106670131,56,Back,4108528555,178,,4106670155,233,293,4107889943,385,,4106670133,285,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803087,206,49,1,26,39,49rkyo4do8uwj06geomw0xr4i,1,14.8,50.6,2023-03-18T17:27:40.301Z,2023-03-19T02:48:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803147,207,1,1,26,41,49rkyo4do8uwj06geomw0xr4i,1,24.1,41.2,2023-03-18T17:27:42.557Z,2023-03-19T02:48:17Z,4106670423,213,5.0,4106670419,141,4.9,4108529117,178,,4106670415,56,Back,4106670417,140,30.4,4106670421,212,25.6,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803151,208,1,1,26,46,49rkyo4do8uwj06geomw0xr4i,1,32.2,3.2,2023-03-18T17:27:47.514Z,2023-03-19T02:48:32Z,4106670457,140,35.8,4106670461,212,10.7,4106670455,56,Back,4106670459,141,17.9,4108529647,178,,4106670463,213,1.2,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803195,209,1,1,26,47,49rkyo4do8uwj06geomw0xr4i,1,36.3,18.2,2023-03-18T17:27:48.305Z,2023-03-19T02:48:36Z,4106670725,141,12.8,4108529759,178,,4106670727,212,8.3,4106670723,140,29.2,4106670721,56,Back,4106670729,213,3.6,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803255,210,1,1,26,50,49rkyo4do8uwj06geomw0xr4i,1,23.5,28.2,2023-03-18T17:27:51.428Z,2023-03-19T02:48:40Z,4106671051,141,70.0,4106671047,56,Back,4106671049,140,27.1,4106671053,212,28.7,4106671055,213,1.4,4108529979,178,,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803285,211,1,1,26,57,49rkyo4do8uwj06geomw0xr4i,1,37.5,69.7,2023-03-18T17:27:58.368Z,2023-03-19T02:48:43Z,4106671203,56,Back,4106671207,141,56.4,4106671211,213,5.5,4106671205,140,45.7,4106671209,212,12.5,4108530085,178,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803323,212,1,1,27,2,49rkyo4do8uwj06geomw0xr4i,1,56.8,72.3,2023-03-18T17:28:03.893Z,2023-03-19T02:48:47Z,4108530297,178,,4106671409,212,12.6,4106671403,56,Left,4106671407,141,90.5,4106671405,140,58.8,4106671411,213,1.4,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803343,213,1,1,27,6,49rkyo4do8uwj06geomw0xr4i,1,47.2,85.4,2023-03-18T17:28:07.574Z,2023-03-19T02:48:52Z,4106671523,213,4.0,4108530505,178,,4106671519,141,63.4,4106671515,56,Back,4106671521,212,19.1,4106671517,140,35.9,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803359,214,1,1,27,7,49rkyo4do8uwj06geomw0xr4i,0,35.9,64.1,2023-03-18T17:28:09.189Z,2023-03-19T02:48:55Z,4106671639,213,0,4106671629,155,,4106671631,56,Center,4106671637,212,35.2,4107890563,1,,4106671635,141,64.1,4106671633,140,69.4,4108530659,178,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803379,294,49,1,27,10,ej5er0oyngdw138yuumwqbyqt,1,27.5,33.2,2023-03-18T17:28:11.839Z,2023-03-19T02:49:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803397,295,1,1,27,11,ej5er0oyngdw138yuumwqbyqt,1,25.6,26.2,2023-03-18T17:28:12.833Z,2023-03-19T02:49:03Z,4106671831,140,42.0,4106671829,56,Back,4106671837,213,5.6,4108530993,178,,4106671835,212,21.7,4106671833,141,6.9,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803419,296,1,1,27,15,ej5er0oyngdw138yuumwqbyqt,1,36.5,8.2,2023-03-18T17:28:16.316Z,2023-03-19T02:49:09Z,4106671939,213,2.4,4106671931,56,Back,4108531271,178,,4106671937,212,7.7,4106671935,141,15.8,4106671933,140,31.0,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803433,297,1,1,27,16,ej5er0oyngdw138yuumwqbyqt,1,31,15.8,2023-03-18T17:28:17.395Z,2023-03-19T02:49:14Z,4108531417,178,,4106671961,56,Back,4106671969,213,4.7,4106671965,141,5.5,4106671967,212,7.0,4106671963,140,30.6,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803485,298,1,1,27,17,ej5er0oyngdw138yuumwqbyqt,1,30.5,5.8,2023-03-18T17:28:18.695Z,2023-03-19T02:49:21Z,4106672103,212,22.1,4108531685,178,,4106672105,213,2.0,4106672099,140,22.1,4106672101,141,35.6,4106672097,56,Back,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803547,299,1,1,27,19,ej5er0oyngdw138yuumwqbyqt,1,21.9,35.6,2023-03-18T17:28:20.669Z,2023-03-19T02:49:25Z,4106672351,140,22.2,4108531801,178,,4106672353,141,62.3,4106672349,56,Back,4106672357,213,1.6,4106672355,212,18.2,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803573,300,1,1,27,25,ej5er0oyngdw138yuumwqbyqt,1,35.5,81.2,2023-03-18T17:28:26.947Z,2023-03-19T02:49:30Z,4106672455,212,10.1,4106672457,213,1.6,4106672449,56,Back,4106672453,141,96.0,4108531999,178,,4106672451,140,35.4,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803583,301,1,1,27,27,ej5er0oyngdw138yuumwqbyqt,0,34.8,96.8,2023-03-18T17:28:28.895Z,2023-03-19T02:49:33Z,4108532069,178,,4106672513,213,6.1,4106672509,141,95.3,4106672507,140,41.0,4106672511,212,6.6,4106672505,56,Back,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803601,215,8,1,27,27,49rkyo4do8uwj06geomw0xr4i,1,57,3.4,2023-03-18T17:28:29.065Z,2023-03-19T02:49:38Z,4108532189,178,,4106672599,56,Right,4107891093,385,,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803613,216,5,1,27,28,49rkyo4do8uwj06geomw0xr4i,0,57.6,-1.2,2023-03-18T17:28:29.792Z,2023-03-19T02:49:44Z,4106672643,56,Right,4106672647,347,,4106673313,233,302,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803711,302,5,1,27,28,ej5er0oyngdw138yuumwqbyqt,1,42.4,101.2,2023-03-18T17:28:29.792Z,2023-03-19T02:49:43Z,4106673277,56,Back,4106673307,233,216,4106673279,347,,,,,,,,,,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803727,303,1,1,27,47,ej5er0oyngdw138yuumwqbyqt,0,45.8,100,2023-03-18T17:28:49.258Z,2023-03-19T02:49:49Z,4106673377,212,15.9,4106673375,141,95.7,4106673373,140,60.4,4106673379,213,6.0,4106673371,56,Left,4106673369,107,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803723,217,44,1,27,49,49rkyo4do8uwj06geomw0xr4i,1,40.8,5.7,2023-03-18T17:28:50.549Z,2023-03-19T04:47:19Z,4106673427,233,304,4106673353,56,Back,4106673355,285,,,,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803731,304,44,1,27,49,ej5er0oyngdw138yuumwqbyqt,0,59.2,94.3,2023-03-18T17:28:50.550Z,2023-03-19T02:49:54Z,4106673451,233,217,4106673385,286,,4106673383,56,Left,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803733,218,1,1,27,49,49rkyo4do8uwj06geomw0xr4i,0,42,7.1,2023-03-18T17:28:50.676Z,2023-03-19T04:47:20Z,4106673391,140,44.5,4106673389,56,Back,4106673393,141,17.7,4106673387,3,,4108532777,388,,4106673397,213,1.2,4106673395,212,7.7,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803753,305,44,1,27,51,ej5er0oyngdw138yuumwqbyqt,1,56.5,82.2,2023-03-18T17:28:52.530Z,2023-03-19T04:47:20Z,4106673481,286,,4106673479,56,Left,4106673631,233,219,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803741,219,44,1,27,51,49rkyo4do8uwj06geomw0xr4i,0,43.5,17.8,2023-03-18T17:28:52.531Z,2023-03-19T02:50:01Z,4106673435,285,,4106673433,56,Back,4106673651,233,305,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803767,306,1,1,27,51,ej5er0oyngdw138yuumwqbyqt,0,58,81.5,2023-03-18T17:28:52.571Z,2023-03-19T04:47:20Z,4106673553,212,7.1,4108533029,388,,4106673549,140,64.6,4106673555,213,6.1,4106673551,141,79.4,4106673545,3,,4106673547,56,Left,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803805,220,1,1,27,52,49rkyo4do8uwj06geomw0xr4i,1,35.9,23.5,2023-03-18T17:28:53.968Z,2023-03-19T02:50:14Z,4108533293,388,,4106673709,212,9.4,4106673703,56,Back,4106673705,140,44.2,4106673711,213,5.9,4106673707,141,18.2,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803813,221,49,1,27,54,49rkyo4do8uwj06geomw0xr4i,1,43.9,19.2,2023-03-18T17:28:55.552Z,2023-03-19T02:50:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803849,222,4,1,27,55,49rkyo4do8uwj06geomw0xr4i,1,40,21.2,2023-03-18T17:28:56.726Z,2023-03-19T02:50:23Z,4106673857,152,,4106673855,56,Back,4106673853,295,,4106673889,233,307,4106673859,286,,4106673851,13,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803837,307,4,1,27,55,ej5er0oyngdw138yuumwqbyqt,0,60,78.8,2023-03-18T17:28:56.727Z,2023-03-19T02:50:23Z,4106673815,56,Center,4108533549,178,,4106673817,152,,4106673813,295,,4106673811,13,,4106673929,233,222,4106673819,285,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803937,223,1,1,28,3,49rkyo4do8uwj06geomw0xr4i,1,37.5,22.2,2023-03-18T17:29:04.618Z,2023-03-19T02:50:24Z,4106674413,212,52.3,4106674403,155,,4106674401,5,,4106674415,213,6.2,4106674409,140,87.1,4106674421,189,,4106674417,1,,4106674411,141,14.6,4u281v53ges3kimtgac0tidm2,F. Daniliuc,4106674405,152,,,4108533623,178,4106674407,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2521803999,224,1,1,28,13,49rkyo4do8uwj06geomw0xr4i,1,88.3,12,2023-03-18T17:29:14.598Z,2023-03-19T02:50:28Z,4106674793,140,88.3,4106674797,212,5.7,4106674795,141,20.4,4108533707,178,,4106674799,213,1.6,4106674791,56,Right,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804015,225,1,1,28,15,49rkyo4do8uwj06geomw0xr4i,0,92.9,21.2,2023-03-18T17:29:16.445Z,2023-03-19T02:50:32Z,4106674853,2,,4106674861,141,48.8,4106674865,213,1.5,4107892103,225,,4106674855,155,,4106674857,56,Center,4107892107,20,,4108533827,178,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,4107892105,386,,,4106674859,140,4106674863,212,18.8,,,,,,,,,,,,,,,,,,,,94.3,,,,,,
2521804029,308,12,1,28,16,ej5er0oyngdw138yuumwqbyqt,1,4.7,51.3,2023-03-18T17:29:17.688Z,2023-03-19T02:50:36Z,4106674963,141,39.1,4106674965,212,9.9,4106674959,56,Back,4106674967,213,5.3,4106674961,140,9.9,4108533971,388,,4106674985,15,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804073,226,44,1,28,18,49rkyo4do8uwj06geomw0xr4i,1,90.4,57,2023-03-18T17:29:19.718Z,2023-03-19T04:47:21Z,4106675207,233,309,4106675155,286,,4106675153,56,Center,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804041,309,44,1,28,18,ej5er0oyngdw138yuumwqbyqt,0,9.6,43,2023-03-18T17:29:19.719Z,2023-03-19T02:50:39Z,4106675021,56,Back,4106675235,233,226,4106675023,285,,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804079,227,1,1,28,18,49rkyo4do8uwj06geomw0xr4i,0,90.2,56.7,2023-03-18T17:29:19.783Z,2023-03-19T04:47:21Z,4106748293,140,95.9,4106748291,3,,4106748299,213,0.2,4108534205,388,,4106748295,141,58.5,4106675183,56,Center,4106748297,212,6.1,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804117,310,52,1,28,19,ej5er0oyngdw138yuumwqbyqt,1,3.8,40.8,2023-03-18T17:29:21.001Z,2023-03-19T02:50:54Z,4107892485,376,,4108534737,389,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804217,311,1,1,28,31,ej5er0oyngdw138yuumwqbyqt,1,11.3,40.3,2023-03-18T17:29:32.427Z,2023-03-19T02:51:02Z,4106675849,56,Back,4107892943,189,,4106675853,141,37.4,4106675855,212,10.1,4108534955,178,,4106675857,213,6.1,4106675851,140,20.7,4106675847,123,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804243,312,1,1,28,38,ej5er0oyngdw138yuumwqbyqt,1,21.2,37.4,2023-03-18T17:29:39.641Z,2023-03-19T02:51:04Z,4106675993,140,21.7,4106675997,212,18.0,4108535049,178,,4106675995,141,10.9,4106675999,213,4.7,4106675991,56,Back,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804267,313,1,1,28,40,ej5er0oyngdw138yuumwqbyqt,1,21.7,10.9,2023-03-18T17:29:42.078Z,2023-03-19T02:51:06Z,4106676129,213,0.4,4106676121,56,Back,4108535123,178,,4106676123,140,41.2,4106676127,212,22.0,4106676125,141,22.7,4106676119,155,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804301,314,1,1,28,43,ej5er0oyngdw138yuumwqbyqt,1,41.2,22.7,2023-03-18T17:29:44.283Z,2023-03-19T02:51:11Z,4106676281,140,44.5,4106676291,212,11.0,4106676277,56,Back,4108535345,178,,4106676295,213,5.0,4106676285,141,7.3,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804439,315,1,1,28,44,ej5er0oyngdw138yuumwqbyqt,0,45.2,5.9,2023-03-18T17:29:46.214Z,2023-03-19T02:51:14Z,4106676879,212,36.2,4106676883,1,,4106676877,141,5.2,4108535399,178,,4106676875,140,79.7,4106676881,213,6.3,4106676873,56,Right,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804327,228,49,1,28,50,49rkyo4do8uwj06geomw0xr4i,1,18.9,93.5,2023-03-18T17:29:51.665Z,2023-03-19T02:51:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804411,229,1,1,28,56,49rkyo4do8uwj06geomw0xr4i,1,23.9,84.2,2023-03-18T17:29:57.533Z,2023-03-19T02:51:24Z,4106676731,140,20.5,4106676729,56,Back,4108535811,178,,4106676733,141,57.2,4106676735,212,18.7,4106676737,213,4.5,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521804435,230,1,1,28,58,49rkyo4do8uwj06geomw0xr4i,1,20,57.2,2023-03-18T17:30:00.155Z,2023-03-19T02:51:27Z,4106676859,212,21.7,4108535913,178,,4106676853,56,Back,4106676857,141,26.1,4106676861,213,4.9,4106676855,140,24.5,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
