id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2509380131,398,1,1,41,23,9dntj5dioj5ex52yrgwzxrq9l,1,9.5,35,2023-02-18T17:42:12.995Z,2023-02-19T03:22:56Z,4042534981,178,,4040981969,140,7.5,4040981981,213,1.6,4040981975,212,27.8,4040981967,56,Back,4040981971,141,75.8,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380261,399,1,1,41,26,9dntj5dioj5ex52yrgwzxrq9l,1,7.5,75.8,2023-02-18T17:42:16.144Z,2023-02-19T03:22:59Z,4040982543,56,Back,4040982545,140,23.8,4042535021,178,,4040982549,212,22.4,4040982547,141,97.0,4040982551,213,0.7,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380315,400,1,1,41,35,9dntj5dioj5ex52yrgwzxrq9l,1,40.2,87.9,2023-02-18T17:42:24.723Z,2023-02-19T03:23:03Z,4040982869,56,Back,4042535091,178,,4040982877,213,4.3,4040982871,140,34.3,4040982873,141,64.6,4040982875,212,17.0,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380345,401,1,1,41,39,9dntj5dioj5ex52yrgwzxrq9l,0,35.4,66.9,2023-02-18T17:42:28.826Z,2023-02-19T03:23:06Z,4040983059,213,6.2,4040983055,141,63.3,4040983053,140,57.6,4040983051,56,Center,4040983057,212,23.4,4042535153,178,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380347,414,49,1,41,40,67z1gqyiuzpmmb15q5fy7ntc4,1,45,35.5,2023-02-18T17:42:30.151Z,2023-02-19T03:23:12Z,,,,,,,,,,,,,,,,,,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380413,415,1,1,41,40,67z1gqyiuzpmmb15q5fy7ntc4,1,45,35.5,2023-02-18T17:42:30.232Z,2023-02-19T03:23:16Z,4042535359,178,,4040983439,212,9.1,4040983435,141,34.8,4040983431,140,53.7,4040983441,213,6.2,4040983427,56,Center,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380537,402,45,1,41,47,9dntj5dioj5ex52yrgwzxrq9l,0,28.1,18.4,2023-02-18T17:42:37.219Z,2023-02-19T03:23:35Z,4040983989,56,Back,4040983991,285,,4040984297,233,416,,,,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380547,416,3,1,41,47,67z1gqyiuzpmmb15q5fy7ntc4,1,71.9,81.6,2023-02-18T17:42:37.219Z,2023-02-19T03:23:34Z,4040984049,286,,4042307475,465,,4040984261,233,402,4042535783,178,,4040984047,56,Left,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380549,417,1,1,41,49,67z1gqyiuzpmmb15q5fy7ntc4,0,75.9,97.5,2023-02-18T17:42:38.797Z,2023-02-19T03:23:39Z,4042535869,178,,4040984071,141,95.1,4040984351,233,403,4040984067,56,Left,4040984075,213,5.2,4040984355,286,,4040984073,212,1.9,4040984069,140,76.8,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,4040984349,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380555,403,74,1,41,49,9dntj5dioj5ex52yrgwzxrq9l,1,20.2,11.8,2023-02-18T17:42:38.891Z,2023-02-19T03:23:43Z,4040984115,56,Back,4040984361,233,417,4040984119,285,,4042535989,178,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380567,404,5,1,41,50,9dntj5dioj5ex52yrgwzxrq9l,0,21.8,-1.4,2023-02-18T17:42:39.775Z,2023-02-19T03:23:48Z,4040984191,347,,4040984395,233,418,4040984189,56,Back,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380591,418,5,1,41,50,67z1gqyiuzpmmb15q5fy7ntc4,1,78.2,101.4,2023-02-18T17:42:39.775Z,2023-02-19T03:23:47Z,4040984381,233,404,4040984323,347,,4040984321,56,Left,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380649,419,1,1,42,1,67z1gqyiuzpmmb15q5fy7ntc4,1,79.3,100,2023-02-18T17:42:51.096Z,2023-02-19T03:23:54Z,4040984711,140,79.7,4040984715,212,13.3,4040984709,56,Left,4040984713,141,82.4,4040984717,213,4.7,4040984707,107,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380689,405,45,1,42,3,9dntj5dioj5ex52yrgwzxrq9l,0,19.5,18.3,2023-02-18T17:42:52.714Z,2023-02-19T03:24:04Z,4040985361,233,420,4040984893,285,,4040984889,56,Back,,,,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380671,420,3,1,42,3,67z1gqyiuzpmmb15q5fy7ntc4,1,80.5,81.7,2023-02-18T17:42:52.714Z,2023-02-19T03:24:03Z,4040985329,233,405,4040984817,56,Left,4042307771,465,,4042536433,178,,4040984819,286,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380719,421,1,1,42,6,67z1gqyiuzpmmb15q5fy7ntc4,0,95.6,86.9,2023-02-18T17:42:56.187Z,2023-02-19T03:24:11Z,4042307867,225,,4040985543,286,,4040985129,212,1.4,4040985131,213,4.6,4040985125,140,95.4,4040985123,56,Left,4040985121,155,,4042536603,178,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,4040985535,233,406,4040985127,141,84.8,4040985531,236,,4042307871,72,4042307869,386,,,,4040985119,2,,,,,,,,,,,,,,,,,,
2509380741,406,12,1,42,6,9dntj5dioj5ex52yrgwzxrq9l,1,5.8,15,2023-02-18T17:42:56.366Z,2023-02-19T03:24:15Z,4040985291,185,,4042536705,178,,4040985293,56,Back,4040985549,233,421,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380753,407,4,1,42,7,9dntj5dioj5ex52yrgwzxrq9l,1,5.2,14.4,2023-02-18T17:42:57.179Z,2023-02-19T03:24:22Z,4040985387,295,,4040985391,152,,4040985389,56,Back,4040985393,285,,4040985575,233,423,4040985385,13,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380761,423,4,1,42,7,67z1gqyiuzpmmb15q5fy7ntc4,0,94.8,85.6,2023-02-18T17:42:57.180Z,2023-02-19T03:24:21Z,4040985609,233,407,4040985413,295,,4040985415,56,Left,4040985409,13,,4040985419,286,,4040985417,152,,4042536821,389,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380757,422,43,1,42,11,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-18T17:43:01.114Z,2023-02-18T17:43:10Z,4040985693,144,61,4040985395,56,Left,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509380979,408,1,1,42,34,9dntj5dioj5ex52yrgwzxrq9l,1,6,26.8,2023-02-18T17:43:24.037Z,2023-02-19T03:24:26Z,4040986675,212,31.6,4040986673,141,72.8,4040986671,140,10.4,4040986669,56,Back,4040986663,5,,4040986665,152,,4040986677,213,1.4,4042536935,178,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381039,409,1,1,42,37,9dntj5dioj5ex52yrgwzxrq9l,1,10,72,2023-02-18T17:43:27.134Z,2023-02-19T03:24:32Z,4042537041,178,,4040986987,213,0.9,4040986979,56,Back,4040986985,212,21.7,4040986983,141,97.5,4040986981,140,22.4,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381145,410,1,1,42,40,9dntj5dioj5ex52yrgwzxrq9l,1,22.4,97.5,2023-02-18T17:43:29.999Z,2023-02-19T03:24:37Z,4040987573,141,95.8,4040987575,212,16.8,4040987571,140,38.4,4040987577,213,6.2,4042537163,178,,4040987569,56,Back,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509627153,860,3,1,42,48,9dntj5dioj5ex52yrgwzxrq9l,0,47.8,94.2,2023-02-18T17:43:37.911Z,2023-02-19T03:25:26Z,4042308889,467,79e6khfyg3rdauul0yjlixv8q,4042308883,56,Back,4042308885,286,,4042538385,178,,4042308887,465,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381151,411,4,1,42,48,9dntj5dioj5ex52yrgwzxrq9l,1,51.8,89.7,2023-02-18T17:43:38.676Z,2023-02-19T03:25:32Z,4040987609,152,,4040987629,233,424,4040987615,286,,4040987613,265,,4040987603,56,Left,4040987601,13,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381139,424,4,1,42,48,67z1gqyiuzpmmb15q5fy7ntc4,0,48.2,10.3,2023-02-18T17:43:38.677Z,2023-02-19T03:25:31Z,4040987553,285,,4040987547,56,Back,4040987551,265,,4040987645,233,411,4040987545,13,,4042538507,389,,4040987549,152,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381373,412,1,1,43,6,9dntj5dioj5ex52yrgwzxrq9l,1,54.7,83.9,2023-02-18T17:43:56.398Z,2023-02-19T03:25:38Z,4040988849,152,,4040988857,212,11.7,4040988859,213,2.2,4042538657,178,,4040988855,141,97.7,4040988847,5,,4040988853,140,48.1,4040988851,56,Back,9sxg58hszjq17avxgumftdu22,S. Tonali,4040989041,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381397,413,1,1,43,10,9dntj5dioj5ex52yrgwzxrq9l,1,48.1,97.7,2023-02-18T17:44:00.530Z,2023-02-19T03:25:46Z,4042538881,178,,4040989009,56,Back,4040989013,141,84.4,4040989015,212,15.7,4040989011,140,35.9,4040989017,213,3.8,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381425,414,1,1,43,15,9dntj5dioj5ex52yrgwzxrq9l,1,35.2,72.7,2023-02-18T17:44:04.947Z,2023-02-19T03:25:49Z,4040989207,212,15.9,4042538933,178,,4040989205,141,55.2,4040989197,56,Back,4040989201,140,45.3,4040989209,213,5.4,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381433,415,1,1,43,16,9dntj5dioj5ex52yrgwzxrq9l,0,45.3,55.2,2023-02-18T17:44:06.005Z,2023-02-19T03:25:55Z,4042538989,178,,4040989257,56,Back,4042309903,156,,4040989261,141,53.6,4040989265,213,3.8,4040989263,212,1.7,4040989259,140,44.0,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381457,425,61,1,43,16,67z1gqyiuzpmmb15q5fy7ntc4,1,51,44.3,2023-02-18T17:44:06.051Z,2023-02-19T03:26:02Z,4042539151,178,,4040989381,56,Center,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381475,426,49,1,43,19,67z1gqyiuzpmmb15q5fy7ntc4,1,62.8,67.6,2023-02-18T17:44:08.946Z,2023-02-19T03:26:10Z,,,,,,,,,,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381495,427,50,1,43,22,67z1gqyiuzpmmb15q5fy7ntc4,1,64.7,90.2,2023-02-18T17:44:12.347Z,2023-02-19T03:26:17Z,4040989573,56,Left,4040989575,286,,4040989679,233,416,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381505,416,7,1,43,22,9dntj5dioj5ex52yrgwzxrq9l,1,35.3,9.8,2023-02-18T17:44:12.551Z,2023-02-19T03:26:20Z,4042539551,178,,4040989625,56,Back,4042310353,383,,4040989627,285,,4040989667,233,427,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381511,417,49,1,43,24,9dntj5dioj5ex52yrgwzxrq9l,1,33.9,9.2,2023-02-18T17:44:13.878Z,2023-02-19T03:26:24Z,,,,,,,,,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381519,418,3,1,43,24,9dntj5dioj5ex52yrgwzxrq9l,1,31.4,10,2023-02-18T17:44:14.174Z,2023-02-19T03:26:29Z,4040989697,56,Back,4040989733,285,,4042310673,464,,4042539869,178,,4040989729,233,428,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381521,428,45,1,43,24,67z1gqyiuzpmmb15q5fy7ntc4,0,68.6,90,2023-02-18T17:44:14.174Z,2023-02-19T03:26:29Z,4040989709,286,,4040989735,233,418,4040989707,56,Left,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381531,419,42,1,43,24,9dntj5dioj5ex52yrgwzxrq9l,1,28.4,4.9,2023-02-18T17:44:14.257Z,2023-02-19T03:26:34Z,,,,,,,,,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381545,420,1,1,43,25,9dntj5dioj5ex52yrgwzxrq9l,1,30.9,4.4,2023-02-18T17:44:15.361Z,2023-02-19T03:26:40Z,4040989841,140,20.4,4040989845,212,11.1,4040989843,141,6.4,4040989839,56,Back,4040989847,213,3.0,4042540111,178,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381637,421,1,1,43,27,9dntj5dioj5ex52yrgwzxrq9l,1,20.4,6.4,2023-02-18T17:44:16.875Z,2023-02-19T03:26:43Z,4040990285,213,1.2,4040990283,212,16.4,4042540159,178,,4040990281,141,28.6,4040990279,140,26.6,4040990277,56,Back,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381725,422,1,1,43,34,9dntj5dioj5ex52yrgwzxrq9l,1,37.4,33,2023-02-18T17:44:24.114Z,2023-02-19T03:26:46Z,4042540215,178,,4040990807,56,Right,4040990815,213,5.5,4040990809,140,52.8,4040990813,212,22.3,4040990811,141,10.4,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381779,423,1,1,43,39,9dntj5dioj5ex52yrgwzxrq9l,1,70.9,18.1,2023-02-18T17:44:29.370Z,2023-02-19T03:26:50Z,4040991007,140,80.1,4042540287,178,,4040991005,56,Right,4040991011,212,12.9,4040991013,213,5.6,4040991009,141,5.6,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381859,424,1,1,43,44,9dntj5dioj5ex52yrgwzxrq9l,1,74.5,9.5,2023-02-18T17:44:33.772Z,2023-02-19T03:26:53Z,4040991457,140,68.1,4040991459,141,44.0,4040991455,56,Center,4042540343,178,,4040991463,213,1.8,4040991461,212,24.4,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381873,425,1,1,43,49,9dntj5dioj5ex52yrgwzxrq9l,1,65.9,42.6,2023-02-18T17:44:39.100Z,2023-02-19T03:26:56Z,4040991529,212,17.6,4042540419,178,,4040991525,140,58.8,4040991531,213,4.3,4040991523,56,Right,4040991527,141,19.2,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381921,426,1,1,43,50,9dntj5dioj5ex52yrgwzxrq9l,1,59,19.2,2023-02-18T17:44:40.571Z,2023-02-19T03:27:01Z,4040991781,213,1.6,4040991777,141,31.2,4040991779,212,8.2,4042540505,178,,4040991773,56,Center,4040991775,140,58.7,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509381951,427,1,1,43,54,9dntj5dioj5ex52yrgwzxrq9l,1,66.8,26.2,2023-02-18T17:44:44.439Z,2023-02-19T03:27:06Z,4040991891,56,Right,4040991893,140,67.7,4040991895,141,9.5,4040991897,212,11.4,4040991899,213,4.8,4042540613,178,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382017,428,1,1,43,56,9dntj5dioj5ex52yrgwzxrq9l,1,67.7,9.4,2023-02-18T17:44:46.514Z,2023-02-19T03:27:09Z,4040992275,140,77.4,4040992273,56,Right,4040992277,141,4.0,4042540679,178,,4040992279,212,10.8,4040992281,213,5.9,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382061,429,1,1,44,1,9dntj5dioj5ex52yrgwzxrq9l,1,86.1,6.4,2023-02-18T17:44:51.467Z,2023-02-19T03:27:14Z,4040992571,56,Right,4040992575,141,7.6,4040992573,140,69.2,4042540769,178,,4040992577,212,17.8,4040992581,213,3.1,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382077,430,1,1,44,4,9dntj5dioj5ex52yrgwzxrq9l,1,70.5,9.9,2023-02-18T17:44:54.611Z,2023-02-19T03:27:17Z,4040992655,141,31.7,4040992653,140,64.1,4040992651,56,Center,4040992659,213,2.0,4042540841,178,,4040992657,212,16.3,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382127,431,1,1,44,7,9dntj5dioj5ex52yrgwzxrq9l,1,64.1,31.7,2023-02-18T17:44:56.909Z,2023-02-19T03:27:22Z,4040992931,213,1.6,4040992923,56,Center,4040992925,140,64.0,4040992929,212,20.7,4040992927,141,62.2,4042540921,178,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382151,432,1,1,44,10,9dntj5dioj5ex52yrgwzxrq9l,0,68.9,60,2023-02-18T17:45:00.530Z,2023-02-19T03:27:25Z,4042540989,178,,4040993059,141,46.0,4040993063,213,5.8,4040993055,56,Center,4040993053,155,,4040993061,212,22.6,4040993057,140,88.4,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382165,429,12,1,44,12,67z1gqyiuzpmmb15q5fy7ntc4,1,13.5,55.1,2023-02-18T17:45:01.714Z,2023-02-19T03:27:31Z,4040993127,213,5.7,4040993167,15,,4040993121,140,21.3,4040993125,212,9.6,4040993123,141,47.8,4040993119,56,Back,4042541149,388,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382185,430,49,1,44,12,67z1gqyiuzpmmb15q5fy7ntc4,1,20,46.6,2023-02-18T17:45:02.621Z,2023-02-19T03:27:34Z,,,,,,,,,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382209,431,1,1,44,14,67z1gqyiuzpmmb15q5fy7ntc4,1,19,43.3,2023-02-18T17:45:04.667Z,2023-02-19T03:27:37Z,4040993349,140,20.5,4042541283,178,,4040993355,213,4.8,4040993353,212,13.2,4040993347,56,Back,4040993351,141,24.1,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382219,432,1,1,44,15,67z1gqyiuzpmmb15q5fy7ntc4,1,20.5,24.1,2023-02-18T17:45:05.423Z,2023-02-19T03:27:41Z,4040993385,212,9.5,4040993383,141,28.0,4040993381,140,29.2,4042541387,178,,4040993387,213,0.3,4040993379,56,Back,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382221,433,61,1,44,16,67z1gqyiuzpmmb15q5fy7ntc4,0,29.4,28,2023-02-18T17:45:06.616Z,2023-02-19T03:27:46Z,4042541459,178,,4040993395,56,Back,,,,,,,,,,,,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382235,433,49,1,44,17,9dntj5dioj5ex52yrgwzxrq9l,1,61.2,72.2,2023-02-18T17:45:07.292Z,2023-02-19T03:27:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382315,434,1,1,44,18,9dntj5dioj5ex52yrgwzxrq9l,1,61.2,72.2,2023-02-18T17:45:08.219Z,2023-02-19T03:27:58Z,4040993985,212,3.1,4040993983,141,67.7,4040993981,140,61.1,4042541691,178,,4040993987,213,4.7,4040993979,56,Center,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382319,435,61,1,44,25,9dntj5dioj5ex52yrgwzxrq9l,0,91.5,96.5,2023-02-18T17:45:15.557Z,2023-02-19T03:28:06Z,4040994009,56,Left,4042541777,178,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382343,434,5,1,44,26,67z1gqyiuzpmmb15q5fy7ntc4,1,8.3,-1.6,2023-02-18T17:45:16.154Z,2023-02-19T03:28:08Z,4040994159,347,,4040994209,233,436,4040994157,56,Back,,,,,,,,,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382325,436,5,1,44,26,9dntj5dioj5ex52yrgwzxrq9l,0,91.7,101.6,2023-02-18T17:45:16.154Z,2023-02-19T03:28:09Z,4040994227,233,434,4040994037,347,,4040994035,56,Left,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382549,435,1,1,44,46,67z1gqyiuzpmmb15q5fy7ntc4,1,9.6,0,2023-02-18T17:45:36.461Z,2023-02-19T03:28:14Z,4040995311,213,0.4,4040995309,212,11.4,4040995305,140,19.5,4040995303,56,Back,4040995301,107,,4040995307,141,5.0,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382555,436,1,1,44,47,67z1gqyiuzpmmb15q5fy7ntc4,1,19.5,5,2023-02-18T17:45:37.364Z,2023-02-19T03:28:20Z,4040995343,212,8.2,4042541983,388,,4040995345,213,3.4,4040995341,141,2.2,4040995337,56,Back,4040995363,156,,4040995339,140,11.9,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382589,437,1,1,44,48,67z1gqyiuzpmmb15q5fy7ntc4,0,9.9,3.4,2023-02-18T17:45:38.386Z,2023-02-19T03:28:25Z,4040995517,141,8.9,4042542071,178,,4042312429,157,,4040995513,56,Back,4040995515,140,41.8,4040995523,1,,4040995519,212,33.7,4040995521,213,0.1,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509382619,437,1,1,44,52,9dntj5dioj5ex52yrgwzxrq9l,0,56.8,82.2,2023-02-18T17:45:41.752Z,2023-02-19T03:28:29Z,4040995699,56,Left,4042542101,388,,4040995707,213,6.2,4040995703,141,80.6,4040995705,212,9.0,4040995697,3,,4040995701,140,65.3,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
