id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2516546617,156,1,1,15,25,6tuibxq39fdryu8ou06wcm0q3,1,56.7,23.2,2023-03-06T17:47:37.725Z,2023-03-06T23:57:42Z,4078853489,56,Right,4078853501,213,4.7,4078853491,140,57.0,4078853493,141,7.3,4078853497,212,10.8,4079512725,178,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546625,157,1,1,15,29,6tuibxq39fdryu8ou06wcm0q3,1,54.7,8,2023-03-06T17:47:41.286Z,2023-03-06T23:57:45Z,4078853567,212,21.1,4079512745,178,,4078853563,140,37.7,4078853561,56,Back,4078853569,213,2.6,4078853565,141,24.5,,,,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546643,158,1,1,15,31,6tuibxq39fdryu8ou06wcm0q3,1,35.1,29.6,2023-03-06T17:47:44.023Z,2023-03-06T23:57:48Z,4079512755,178,,4078853675,140,32.5,4078853681,213,1.8,4078853679,212,14.1,4078853673,56,Back,4078853677,141,50.0,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546647,159,1,1,15,34,6tuibxq39fdryu8ou06wcm0q3,1,33.2,52.9,2023-03-06T17:47:46.281Z,2023-03-06T23:57:52Z,4078853715,212,25.5,4078853711,140,39.5,4078853713,141,89.1,4078853709,56,Back,4079512771,178,,4078853717,213,1.3,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546657,160,1,1,15,37,6tuibxq39fdryu8ou06wcm0q3,1,39.6,89.2,2023-03-06T17:47:49.171Z,2023-03-06T23:57:56Z,4079512793,178,,4078853767,213,0.2,4078853765,212,17.3,4078853763,141,93.8,4078853759,56,Left,4078853761,140,55.8,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546663,161,1,1,15,37,6tuibxq39fdryu8ou06wcm0q3,1,55.8,93.8,2023-03-06T17:47:50.041Z,2023-03-06T23:58:01Z,4078853795,56,Left,4078853803,213,4.7,4078853799,141,86.6,4078853801,212,4.9,4078853797,140,55.9,4079512809,178,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546667,162,61,1,15,38,6tuibxq39fdryu8ou06wcm0q3,0,55.9,86.6,2023-03-06T17:47:51.041Z,2023-03-06T23:58:09Z,4078853819,56,Left,4079512833,178,,,,,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546669,126,49,1,15,39,af91jdcs6x0bqkmdb78rokod2,1,48.8,14.5,2023-03-06T17:47:51.714Z,2023-03-06T23:58:14Z,,,,,,,,,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546681,127,1,1,15,39,af91jdcs6x0bqkmdb78rokod2,1,48.8,14.5,2023-03-06T17:47:51.859Z,2023-03-06T23:58:18Z,4078853881,140,56.3,4078853883,141,8.2,4079512847,178,,4078853885,212,9.0,4078853887,213,5.8,4078853877,56,Right,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633555,819,3,1,15,41,af91jdcs6x0bqkmdb78rokod2,0,71.3,17.3,2023-03-06T17:47:53.765Z,2023-03-06T23:58:31Z,4079329345,467,bqer8ajqm2vibthgumtuycbu1,4079329339,56,Right,4079329343,465,,4079329341,286,,4079512875,178,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546683,128,1,1,15,42,af91jdcs6x0bqkmdb78rokod2,1,56.3,8.2,2023-03-06T17:47:54.616Z,2023-03-06T23:58:34Z,4078853907,141,9.5,4079512885,178,,4078853903,56,Back,4078853911,213,3.1,4078853905,140,44.7,4078853909,212,12.2,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546721,129,1,1,15,43,af91jdcs6x0bqkmdb78rokod2,1,44.3,10.1,2023-03-06T17:47:56.052Z,2023-03-06T23:58:37Z,4078854117,212,13.9,4078854115,141,21.4,4078854119,213,2.6,4079512901,178,,4078854113,140,33.3,4078854111,56,Back,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546741,130,1,1,15,50,af91jdcs6x0bqkmdb78rokod2,0,42.3,18.5,2023-03-06T17:48:02.575Z,2023-03-06T23:58:42Z,4078854215,212,21.6,4078854209,56,Right,4078854217,213,0.0,4078854213,141,19.7,4079512913,178,,4078854211,140,62.9,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516671151,939,67,1,15,51,6tuibxq39fdryu8ou06wcm0q3,1,44.2,75,2023-03-06T17:48:03.873Z,2023-03-07T00:53:23Z,4079529819,233,863,,,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516671149,863,67,1,15,51,af91jdcs6x0bqkmdb78rokod2,0,55.8,25,2023-03-06T17:48:03.874Z,2023-03-07T00:40:10Z,4079529827,233,939,,,,,,,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546751,163,8,1,15,51,6tuibxq39fdryu8ou06wcm0q3,1,37.3,84.5,2023-03-06T17:48:03.922Z,2023-03-07T00:53:24Z,4078854261,56,Back,4079329947,384,,4079512931,178,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546753,131,1,1,15,52,af91jdcs6x0bqkmdb78rokod2,0,55,16.9,2023-03-06T17:48:04.967Z,2023-03-06T23:58:56Z,4078854271,141,10.3,4078854269,140,58.3,4078854273,212,5.7,4078854267,56,Right,4078854275,213,5.4,4079512963,178,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546759,164,49,1,15,53,6tuibxq39fdryu8ou06wcm0q3,1,43.3,94.1,2023-03-06T17:48:05.777Z,2023-03-06T23:59:06Z,,,,,,,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546765,165,1,1,15,54,6tuibxq39fdryu8ou06wcm0q3,1,43.3,94.1,2023-03-06T17:48:06.301Z,2023-03-06T23:59:11Z,4079513027,178,,4078854325,141,83.9,4078854329,213,4.0,4078854323,140,37.2,4078854321,56,Back,4078854327,212,9.4,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546787,166,1,1,15,55,6tuibxq39fdryu8ou06wcm0q3,1,37.2,83.9,2023-03-06T17:48:08.038Z,2023-03-06T23:59:14Z,4078854433,140,43.6,4078854431,56,Back,4078854435,141,72.0,4078854439,213,5.4,4079513043,178,,4078854437,212,10.5,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546795,167,4,1,15,58,6tuibxq39fdryu8ou06wcm0q3,1,45,71.6,2023-03-06T17:48:10.875Z,2023-03-06T23:59:20Z,4078854511,233,132,4078854471,13,,4078854473,56,Back,4078854481,286,,4078854479,265,,4078854475,152,,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546799,132,4,1,15,58,af91jdcs6x0bqkmdb78rokod2,0,55,28.4,2023-03-06T17:48:10.876Z,2023-03-06T23:59:19Z,4078854497,56,Center,4079513073,178,,4078854531,233,167,4078854503,285,,4078854495,13,,4078854501,265,,4078854499,152,,,,,enopqyya6qq64lvliw7lw0s4q,F. Tsadjout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546863,168,1,1,16,13,6tuibxq39fdryu8ou06wcm0q3,1,41.6,66,2023-03-06T17:48:25.104Z,2023-03-06T23:59:22Z,4079513087,178,,4078854795,1,,4078854787,140,48.4,4078854791,212,39.6,4078854793,213,4.9,4078854887,189,,4078854785,56,Back,4078854789,141,8.7,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,4078854783,152,4078854781,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546867,169,1,1,16,16,6tuibxq39fdryu8ou06wcm0q3,0,53.4,8.9,2023-03-06T17:48:28.709Z,2023-03-06T23:59:26Z,4078854827,56,Right,4078855171,189,,4079513101,178,,4078854823,155,,4078854833,212,20.7,4078854831,141,18.4,4078854835,213,0.3,4078854829,140,72.1,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546869,133,1,1,16,17,af91jdcs6x0bqkmdb78rokod2,1,23.5,73.2,2023-03-06T17:48:30.015Z,2023-03-06T23:59:32Z,4078854841,140,36.3,4078854843,141,78.2,4078854839,56,Back,4078854845,212,13.9,4078854837,3,,4078854851,213,0.2,4079513137,388,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546873,134,49,1,16,19,af91jdcs6x0bqkmdb78rokod2,1,37.7,75,2023-03-06T17:48:31.498Z,2023-03-06T23:59:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546885,135,1,1,16,22,af91jdcs6x0bqkmdb78rokod2,0,40.4,68.3,2023-03-06T17:48:34.673Z,2023-03-06T23:59:44Z,4078854925,212,24.7,4078854919,56,Back,4078854921,140,41.8,4079513173,178,,4078854923,141,32.0,4078854927,213,4.8,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546897,170,49,1,16,24,6tuibxq39fdryu8ou06wcm0q3,1,60.1,64.9,2023-03-06T17:48:36.257Z,2023-03-06T23:59:49Z,,,,,,,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546923,171,1,1,16,28,6tuibxq39fdryu8ou06wcm0q3,0,77.6,56.1,2023-03-06T17:48:41.039Z,2023-03-06T23:59:54Z,4078855127,141,61.3,4078855123,56,Center,4078855131,213,0.4,4078855129,212,9.8,4079513213,178,,4078855125,140,86.3,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546927,136,49,1,16,29,af91jdcs6x0bqkmdb78rokod2,1,12.2,37.3,2023-03-06T17:48:41.620Z,2023-03-07T00:00:02Z,,,,,,,,,,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546937,137,1,1,16,32,af91jdcs6x0bqkmdb78rokod2,1,20.4,34.6,2023-03-06T17:48:44.266Z,2023-03-07T00:00:09Z,4078855199,213,0.5,4078855195,141,42.7,4078855191,56,Back,4078855193,140,29.0,4079513263,178,,4078855197,212,10.6,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546959,138,1,1,16,33,af91jdcs6x0bqkmdb78rokod2,1,29,40.1,2023-03-06T17:48:45.794Z,2023-03-07T00:00:19Z,4078855329,141,17.5,4078855325,56,Back,4079513311,178,,4078855331,212,15.5,4078855333,213,4.8,4078855327,140,30.6,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546961,139,4,1,16,37,af91jdcs6x0bqkmdb78rokod2,1,52.9,14.8,2023-03-06T17:48:49.859Z,2023-03-07T00:00:36Z,4078855337,13,,4078855339,295,,4078855345,286,,4078855377,233,172,4078855341,56,Right,4078855343,152,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546967,172,4,1,16,37,6tuibxq39fdryu8ou06wcm0q3,0,47.1,85.2,2023-03-06T17:48:49.860Z,2023-03-07T00:00:35Z,4078855363,13,,4078855383,233,139,4079513411,178,,4078855369,152,,4078855371,285,,4078855365,295,,4078855367,56,Back,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547093,141,1,1,16,56,af91jdcs6x0bqkmdb78rokod2,1,54.3,5.2,2023-03-06T17:49:08.878Z,2023-03-07T00:00:41Z,4078856077,213,1.9,4078860683,189,,4078860659,196,,4078856067,56,Back,4078856073,141,78.5,4079513423,178,,4078856071,140,38.2,4078856065,152,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,4078856079,1,4078856059,5,,4078856061,155,,4078856075,212,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547777,162,1,1,17,0,af91jdcs6x0bqkmdb78rokod2,1,41.6,80.1,2023-03-06T17:49:12.392Z,2023-03-07T00:00:44Z,4078859617,213,0.4,4078859613,141,93.5,4078859611,140,60.0,4078860107,5,,4078859615,212,21.4,4079513441,178,,4078859733,189,,4078859609,56,Left,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,4078860109,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516549251,208,1,1,17,3,af91jdcs6x0bqkmdb78rokod2,1,65.2,81.9,2023-03-06T17:49:15.939Z,2023-03-07T00:00:52Z,4079513491,178,,4078867149,212,8.4,4078867145,140,68.2,4078867151,213,5.1,4078867143,56,Center,4078867147,141,70.4,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516696087,1589,83,1,17,5,6tuibxq39fdryu8ou06wcm0q3,1,33.8,27.2,2023-03-06T17:49:17.330Z,2023-03-07T05:10:56Z,4079675139,399,221781,,,,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516549287,209,1,1,17,5,af91jdcs6x0bqkmdb78rokod2,1,67.5,72.8,2023-03-06T17:49:17.337Z,2023-03-07T00:00:58Z,4078867363,213,0.4,4078867361,212,14.2,4078867359,141,81.0,4078867355,56,Left,4078867353,155,,4079513513,178,,4078867357,140,79.9,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547103,142,1,1,17,7,af91jdcs6x0bqkmdb78rokod2,0,80.7,78.6,2023-03-06T17:49:19.385Z,2023-03-07T00:01:03Z,4078856137,140,85.5,4078856141,212,15.5,4078856133,155,,4078856143,213,5.0,4078856139,141,57.0,4078856135,56,Center,4079513535,178,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547109,173,1,1,17,8,6tuibxq39fdryu8ou06wcm0q3,1,14,50.8,2023-03-06T17:49:20.779Z,2023-03-07T00:01:09Z,4078856181,213,3.4,4078856179,212,11.1,4078856175,140,3.9,4079513559,388,,4078856173,56,Back,4078856171,3,,4078856177,141,46.0,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547113,174,52,1,17,10,6tuibxq39fdryu8ou06wcm0q3,1,3.4,48.5,2023-03-06T17:49:22.970Z,2023-03-07T00:01:13Z,4079335167,378,,4079513597,178,,,,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547169,175,1,1,17,17,6tuibxq39fdryu8ou06wcm0q3,1,15.5,44.5,2023-03-06T17:49:29.840Z,2023-03-07T00:01:16Z,4078856447,141,16.4,4078856451,213,5.3,4078856445,140,26.5,4078856449,212,22.3,4078856541,189,,4078856441,123,,4079513649,178,,4078856443,56,Back,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547197,176,1,1,17,21,6tuibxq39fdryu8ou06wcm0q3,1,27,15.5,2023-03-06T17:49:33.732Z,2023-03-07T00:01:20Z,4079513727,178,,4078856527,140,22.4,4078856525,56,Back,4078856529,141,22.2,4078856533,213,2.4,4078856531,212,6.6,,,,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547221,177,1,1,17,24,6tuibxq39fdryu8ou06wcm0q3,1,21.9,26.1,2023-03-06T17:49:36.527Z,2023-03-07T00:01:25Z,4078856633,140,19.0,4078856631,56,Back,4078856635,141,61.4,4078856639,213,1.7,4078856637,212,24.2,4079513769,178,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547231,178,1,1,17,28,6tuibxq39fdryu8ou06wcm0q3,1,22,66,2023-03-06T17:49:40.746Z,2023-03-07T00:01:35Z,4078856695,141,52.7,4078856699,213,5.2,4079513851,178,,4078856693,140,27.0,4078856691,56,Back,4078856697,212,10.5,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547253,179,1,1,17,29,6tuibxq39fdryu8ou06wcm0q3,1,26.9,49.8,2023-03-06T17:49:41.686Z,2023-03-07T00:01:42Z,4078856793,56,Back,4078856803,212,16.4,4078856801,141,27.0,4078856797,140,21.7,4078856805,213,4.4,4079513893,178,,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547269,180,1,1,17,34,6tuibxq39fdryu8ou06wcm0q3,1,23.7,27.2,2023-03-06T17:49:46.094Z,2023-03-07T00:01:46Z,4078856875,212,18.9,4078856873,141,55.0,4078856869,56,Back,4078856871,140,24.8,4078856877,213,1.5,4079513917,178,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547281,181,1,1,17,38,6tuibxq39fdryu8ou06wcm0q3,1,24.4,56.4,2023-03-06T17:49:50.150Z,2023-03-07T00:01:51Z,4078856931,141,26.1,4078856933,212,20.7,4078856929,140,22.6,4078856935,213,4.6,4079513975,178,,4078856927,56,Back,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547293,182,1,1,17,40,6tuibxq39fdryu8ou06wcm0q3,1,22.7,23.2,2023-03-06T17:49:52.747Z,2023-03-07T00:01:54Z,4078857043,140,25.9,4078857041,56,Back,4079514023,178,,4078857045,141,5.9,4078857049,213,5.0,4078857047,212,12.2,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547295,183,1,1,17,42,6tuibxq39fdryu8ou06wcm0q3,0,27.4,4.8,2023-03-06T17:49:55.057Z,2023-03-07T00:01:59Z,4079514063,178,,4078857063,213,0.1,4078857059,141,5.6,4078857061,212,5.8,4078857055,56,Back,4078857053,155,,4078857057,140,32.9,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547305,143,61,1,17,43,af91jdcs6x0bqkmdb78rokod2,1,70.8,95.4,2023-03-06T17:49:55.229Z,2023-03-07T00:02:23Z,4078857123,56,Left,4079514211,178,,,,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547329,144,1,1,17,47,af91jdcs6x0bqkmdb78rokod2,1,36.6,81,2023-03-06T17:49:59.215Z,2023-03-07T00:02:54Z,4078857253,140,47.0,4079514459,178,,4078857251,56,Back,4078857259,213,6.3,4078857255,141,80.6,4078857257,212,10.9,4078857249,3,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547333,145,1,1,17,48,af91jdcs6x0bqkmdb78rokod2,0,46.9,80.3,2023-03-06T17:50:00.542Z,2023-03-07T00:03:20Z,4078857299,212,21.0,4078857295,140,55.5,4078857293,56,Center,4078857291,157,,4078857303,1,,4078857301,213,5.2,4078857297,141,52.4,4079514651,178,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547351,184,1,1,17,50,6tuibxq39fdryu8ou06wcm0q3,0,47.9,48.5,2023-03-06T17:50:02.784Z,2023-03-07T00:03:27Z,4078857395,140,74.1,4078857399,212,27.7,4078857393,56,Center,4078857391,155,,4078857397,141,44.1,4079514719,178,,4078857401,213,6.2,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547359,146,1,1,17,53,af91jdcs6x0bqkmdb78rokod2,1,27.3,51.5,2023-03-06T17:50:05.817Z,2023-03-07T00:03:48Z,4078857437,140,12.4,4079514779,178,,4078857443,213,3.5,4078857441,212,16.7,4078857433,3,,4078857435,56,Back,4078857439,141,43.1,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547361,147,52,1,17,55,af91jdcs6x0bqkmdb78rokod2,1,12.4,43.1,2023-03-06T17:50:07.936Z,2023-03-07T00:51:40Z,4079337281,376,,4079514853,178,,,,,,,,,,,,,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547381,148,1,1,17,56,af91jdcs6x0bqkmdb78rokod2,1,12.5,38.8,2023-03-06T17:50:08.862Z,2023-03-07T00:05:49Z,4078857537,141,34.4,4078857533,56,Back,4078857541,213,6.1,4078857531,123,,4078857539,212,15.0,4079514881,178,,4078857535,140,26.5,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547401,149,1,1,18,1,af91jdcs6x0bqkmdb78rokod2,1,27.6,34.9,2023-03-06T17:50:13.824Z,2023-03-07T00:05:57Z,4078857637,213,1.9,4078857629,56,Back,4078857635,212,20.6,4078857631,140,22.0,4078857633,141,63.9,4079514921,178,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547425,150,1,1,18,4,af91jdcs6x0bqkmdb78rokod2,1,22,64.5,2023-03-06T17:50:16.114Z,2023-03-07T00:06:03Z,4078857733,213,1.4,4078857731,212,11.7,4078857729,141,81.5,4078857725,56,Back,4078857727,140,24.0,4079515529,178,,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547433,151,1,1,18,9,af91jdcs6x0bqkmdb78rokod2,1,28.3,81.2,2023-03-06T17:50:21.132Z,2023-03-07T00:06:07Z,4078857785,56,Back,4078857789,141,68.3,4078857787,140,29.4,4078857791,212,8.8,4079515553,178,,4078857793,213,4.8,,,,,,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547449,152,1,1,18,11,af91jdcs6x0bqkmdb78rokod2,1,29.6,72.3,2023-03-06T17:50:23.386Z,2023-03-07T00:06:10Z,4079515577,178,,4078857877,212,18.9,4078857875,141,98.4,4078857879,213,1.2,4078857871,56,Back,4078857873,140,35.7,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547465,153,1,1,18,13,af91jdcs6x0bqkmdb78rokod2,0,35.7,98.4,2023-03-06T17:50:25.749Z,2023-03-07T00:06:19Z,4079515665,178,,4078857953,213,6.1,4078857951,212,33.5,4078857943,155,,4078857947,140,67.0,4078857955,1,,4078857949,141,88.7,4078857945,56,Left,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
