id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2485576529,430,1,1,38,59,btcy9nra9ak4m22ovr2ia6m5v,1,56.8,34.3,2022-11-13T20:25:07.355Z,2022-11-14T02:26:31Z,3915610347,56,Back,3915610349,140,39.3,3915610351,141,8.6,3915610353,212,25.4,3915610371,156,,3916080309,178,,3915610355,213,3.9,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485576603,431,1,1,39,4,btcy9nra9ak4m22ovr2ia6m5v,1,33.7,10.6,2022-11-13T20:25:11.566Z,2022-11-14T02:26:38Z,3915610759,212,25.3,3915610757,141,35.8,3916080415,178,,3915610755,140,16.0,3915610761,213,2.4,3915610753,56,Back,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485576657,432,1,1,39,6,btcy9nra9ak4m22ovr2ia6m5v,1,15.8,36,2022-11-13T20:25:13.940Z,2022-11-14T02:26:43Z,3915611109,213,5.8,3915611107,212,19.5,3915611103,140,32.4,3915611101,56,Back,3915611105,141,23.1,3916080479,178,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485576673,433,1,1,39,13,btcy9nra9ak4m22ovr2ia6m5v,1,46.9,26.7,2022-11-13T20:25:20.900Z,2022-11-14T02:26:51Z,3915611179,212,18.8,3915611177,141,26.1,3915611181,213,6.3,3915611173,56,Center,3916080513,178,,3915611175,140,64.8,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485576707,434,1,1,39,14,btcy9nra9ak4m22ovr2ia6m5v,1,60.7,26.2,2022-11-13T20:25:21.789Z,2022-11-14T02:27:11Z,3915611367,213,4.7,3915611359,56,Right,3916080621,178,,3915611365,212,15.2,3915611361,140,60.4,3915611363,141,3.8,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485576745,435,1,1,39,17,btcy9nra9ak4m22ovr2ia6m5v,1,60.4,3.8,2022-11-13T20:25:24.450Z,2022-11-14T02:27:16Z,3915611551,213,3.1,3915611545,140,45.3,3916080661,178,,3915611543,56,Back,3915611547,141,4.6,3915611549,212,15.9,,,,,,,6eb3jpi6t6z2ergmgzcpckdpm,L. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485576789,436,1,1,39,19,btcy9nra9ak4m22ovr2ia6m5v,1,46,5.8,2022-11-13T20:25:27.349Z,2022-11-14T02:27:21Z,3915611803,213,2.0,3915611801,212,23.2,3916080699,178,,3915611795,56,Back,3915611799,141,37.3,3915611797,140,37.5,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485576825,437,1,1,39,23,btcy9nra9ak4m22ovr2ia6m5v,1,39.4,47.2,2022-11-13T20:25:30.648Z,2022-11-14T02:27:25Z,3915611979,141,83.3,3915611977,140,49.7,3915611983,213,1.2,3915611981,212,26.8,3916080727,178,,3915611975,56,Back,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485576861,438,1,1,39,26,btcy9nra9ak4m22ovr2ia6m5v,1,54.7,83.9,2022-11-13T20:25:33.904Z,2022-11-14T02:27:33Z,3915612145,141,95.1,3915612143,140,59.8,3915612141,56,Left,3915612149,213,1.0,3916080769,178,,3915612147,212,9.3,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485576871,439,1,1,39,29,btcy9nra9ak4m22ovr2ia6m5v,1,59.9,94.8,2022-11-13T20:25:36.872Z,2022-11-14T02:27:38Z,3915612189,56,Left,3915612195,212,7.8,3915612193,141,93.0,3915612191,140,52.6,3916080835,178,,3915612197,213,3.3,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485576875,440,1,1,39,31,btcy9nra9ak4m22ovr2ia6m5v,0,52.4,93.4,2022-11-13T20:25:38.564Z,2022-11-14T02:27:46Z,3915612219,141,87.8,3915612223,213,5.7,3915612217,140,57.8,3915612221,212,6.8,3915612215,56,Left,3916080871,178,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485576887,327,61,1,39,31,bqbbqm98ud8obe45ds9ohgyrd,1,43.9,12.2,2022-11-13T20:25:38.674Z,2022-11-14T02:27:54Z,3915612279,56,Back,3916080913,178,,,,,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577001,441,1,1,39,35,btcy9nra9ak4m22ovr2ia6m5v,1,19.2,76.6,2022-11-13T20:25:43.227Z,2022-11-14T02:28:00Z,3915612853,140,12.6,3915612851,56,Back,3915612855,141,45.7,3916080949,178,,3915612857,212,22.1,3915612859,213,4.4,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577037,442,1,1,39,39,btcy9nra9ak4m22ovr2ia6m5v,1,16.8,37.1,2022-11-13T20:25:47.353Z,2022-11-14T02:28:07Z,3915613011,56,Back,3916080993,178,,3915613015,140,28.5,3915613021,212,25.2,3915613023,213,5.2,3915613019,141,4.8,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577067,443,1,1,39,42,btcy9nra9ak4m22ovr2ia6m5v,1,23.5,4.7,2022-11-13T20:25:49.680Z,2022-11-14T02:28:16Z,3915613239,140,35.4,3915613237,56,Back,3916081071,178,,3915613241,141,6.1,3915613243,212,12.5,3915613245,213,0.1,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577077,444,1,1,39,45,btcy9nra9ak4m22ovr2ia6m5v,1,35,4,2022-11-13T20:25:52.489Z,2022-11-14T02:28:21Z,3915613277,213,2.0,3915613269,56,Back,3915613275,212,9.4,3916081143,178,,3915613273,141,16.5,3915613271,140,31.2,,,,,,,6eb3jpi6t6z2ergmgzcpckdpm,L. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577109,445,1,1,39,45,btcy9nra9ak4m22ovr2ia6m5v,1,31.2,17.8,2022-11-13T20:25:53.319Z,2022-11-14T02:28:28Z,3916081199,178,,3915613437,212,10.9,3915613439,213,5.5,3915613431,56,Back,3915613433,140,38.2,3915613435,141,6.0,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577135,446,1,1,39,48,btcy9nra9ak4m22ovr2ia6m5v,1,44.5,25.5,2022-11-13T20:25:56.345Z,2022-11-14T02:28:35Z,3916081223,178,,3915613573,56,Center,3915613575,140,54.9,3915613577,141,36.7,3915613581,213,0.6,3915613579,212,13.3,,,,,,,6eb3jpi6t6z2ergmgzcpckdpm,L. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577159,447,1,1,39,50,btcy9nra9ak4m22ovr2ia6m5v,1,57,35.9,2022-11-13T20:25:58.007Z,2022-11-14T02:28:45Z,3915613713,56,Center,3915613715,140,51.9,3916081265,178,,3915613721,213,2.7,3915613717,141,40.0,3915613719,212,6.0,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577301,448,1,1,39,52,btcy9nra9ak4m22ovr2ia6m5v,1,55.3,42.8,2022-11-13T20:26:00.090Z,2022-11-14T02:28:59Z,3915614477,1,,3915614469,140,65.6,3915614475,213,1.3,3916081291,178,,3915615937,210,15,3915614473,212,36.1,3915614465,56,Left,3915614471,141,93.5,6eb3jpi6t6z2ergmgzcpckdpm,L. Romero,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577309,449,15,1,40,2,btcy9nra9ak4m22ovr2ia6m5v,1,72.1,64.5,2022-11-13T20:26:10.118Z,2022-11-14T02:28:59Z,3915615967,147,61.9,3915614529,22,,3915615965,146,76.0,3915615953,29,,3915614537,56,Center,3915615959,102,46.2,3915968955,80,,3915615381,82,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,3915615963,215,,3915615961,103,3915615955,55,448,3916081333,178,,3915615969,230,98.6,19,3915615971,231,3915614533,18,,3915616009,233,3915615377,20,,50,329,,,,,,,,,,,,,
2485577371,329,10,1,40,2,bqbbqm98ud8obe45ds9ohgyrd,1,23.1,36.7,2022-11-13T20:26:10.289Z,2022-11-14T02:29:09Z,3915614853,56,Back,3916081389,21,,3915615905,233,449,3916081387,388,,3915614849,94,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577393,330,6,1,40,4,bqbbqm98ud8obe45ds9ohgyrd,0,28.3,35.5,2022-11-13T20:26:11.899Z,2022-11-14T02:29:13Z,3915615059,233,450,3915614983,73,,3915614981,56,Back,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577347,450,6,1,40,4,btcy9nra9ak4m22ovr2ia6m5v,1,71.7,64.5,2022-11-13T20:26:11.899Z,2022-11-14T02:29:14Z,3915615029,233,330,3915616831,75,,3915614735,56,Center,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577325,328,43,1,40,5,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-11-13T20:26:12.552Z,2022-11-13T20:26:19Z,3915614623,56,Back,3915614625,346,0,3915615111,144,5,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577859,451,1,1,40,44,btcy9nra9ak4m22ovr2ia6m5v,1,99.9,0.9,2022-11-13T20:26:51.791Z,2022-11-14T03:55:56Z,3915617681,155,,3915617677,6,,3915617689,56,Center,3915618879,210,13,3915618881,154,,3915617697,141,49.1,3915617685,224,,3915617701,213,1.9,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,3915617699,212,34.2,3915617703,1,3916081489,178,,3915969289,20,1,3915617693,140,90.5,,3915617675,2,,,,,,,,,,,,,,,,,,,,,,,
2485577883,452,44,1,40,45,btcy9nra9ak4m22ovr2ia6m5v,1,90.3,49.3,2022-11-13T20:26:53.216Z,2022-11-14T03:55:55Z,3915617815,286,,3915617875,233,331,3915617813,56,Center,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577877,331,44,1,40,45,bqbbqm98ud8obe45ds9ohgyrd,0,9.7,50.7,2022-11-13T20:26:53.217Z,2022-11-14T02:29:41Z,3915617791,56,Back,3915617793,285,,3915617895,233,452,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577889,453,13,1,40,45,btcy9nra9ak4m22ovr2ia6m5v,1,89,47.4,2022-11-13T20:26:53.241Z,2022-11-14T03:55:56Z,3915618885,29,,3915618057,25,,3915618895,103,6.9,3915618887,154,,3915618063,328,,3915618893,102,66.1,3915617845,17,,3915618059,15,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,3915618899,230,99.4,3916081575,388,3915618889,55,451,3915618903,231,,3915618883,73,,,3915617847,56,,,,,,,,50,Center,,,,,,,,,,,,,,
2485577891,332,5,1,40,47,bqbbqm98ud8obe45ds9ohgyrd,1,-1,40.2,2022-11-13T20:26:55.064Z,2022-11-14T02:29:56Z,3915617953,233,454,3915617867,346,,3915617865,56,Back,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485577903,454,5,1,40,47,btcy9nra9ak4m22ovr2ia6m5v,0,101,59.8,2022-11-13T20:26:55.064Z,2022-11-14T02:29:55Z,3915617915,56,Center,3915617917,346,,3915617961,233,332,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578359,333,1,1,41,24,bqbbqm98ud8obe45ds9ohgyrd,1,4.6,53.9,2022-11-13T20:27:31.743Z,2022-11-14T02:30:01Z,3915620399,74,,3915620383,56,Center,3915620381,124,,3915620389,141,37.7,3915620395,1,,3915620387,140,63.6,3915620391,212,62.9,3915620393,213,6.1,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578369,334,44,1,41,27,bqbbqm98ud8obe45ds9ohgyrd,1,64,36.4,2022-11-13T20:27:35.270Z,2022-11-14T03:55:57Z,3915620461,56,Center,3915620463,286,,3915620499,233,455,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578365,455,44,1,41,27,btcy9nra9ak4m22ovr2ia6m5v,0,36,63.6,2022-11-13T20:27:35.271Z,2022-11-14T02:30:06Z,3915620439,285,,3915620509,233,334,3915620437,56,Back,,,,,,,,,,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578427,335,1,1,41,27,bqbbqm98ud8obe45ds9ohgyrd,1,62,33.8,2022-11-13T20:27:35.303Z,2022-11-14T03:55:57Z,3915620785,3,,3916081713,388,,3915620795,213,4.7,3915620787,56,Right,3915620789,140,61.3,3915620793,212,13.4,3915620791,141,14.1,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485667003,1787,83,1,41,33,btcy9nra9ak4m22ovr2ia6m5v,1,43.3,90.1,2022-11-13T20:27:40.499Z,2022-11-14T03:13:02Z,3916111091,399,66733,,,,,,,,,,,,,,,,,,,,,,7y5qwgl0xu7btfd7yxgeb2gut,T. Bašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578445,336,1,1,41,33,bqbbqm98ud8obe45ds9ohgyrd,1,58.7,8.9,2022-11-13T20:27:40.657Z,2022-11-14T02:30:23Z,3916081729,178,,3915620919,140,43.5,3915620923,212,16.0,3915620917,56,Back,3915620921,141,11.3,3915620925,213,3.0,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578459,337,1,1,41,34,bqbbqm98ud8obe45ds9ohgyrd,1,43.5,11.3,2022-11-13T20:27:42.132Z,2022-11-14T02:30:28Z,3915621047,141,35.3,3916081747,178,,3915621049,212,17.0,3915621043,56,Back,3915621045,140,38.9,3915621051,213,1.9,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578491,338,1,1,41,37,bqbbqm98ud8obe45ds9ohgyrd,1,38.2,37.3,2022-11-13T20:27:44.455Z,2022-11-14T02:30:31Z,3915621215,141,61.5,3915621211,56,Back,3915621213,140,32.4,3915621217,212,17.5,3916081767,178,,3915621219,213,1.9,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578525,339,1,1,41,40,bqbbqm98ud8obe45ds9ohgyrd,1,32.4,61.5,2022-11-13T20:27:47.522Z,2022-11-14T02:30:38Z,3916081801,178,,3915621409,213,4.6,3915621407,212,14.6,3915621403,140,30.2,3915621401,56,Back,3915621405,141,40.3,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578565,340,1,1,41,42,bqbbqm98ud8obe45ds9ohgyrd,1,30.5,35.8,2022-11-13T20:27:50.094Z,2022-11-14T02:30:45Z,3915621635,140,29.3,3916081833,178,,3915621641,213,4.6,3915621633,56,Back,3915621637,141,13.1,3915621639,212,15.5,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578623,341,1,1,41,45,bqbbqm98ud8obe45ds9ohgyrd,1,28.7,11.9,2022-11-13T20:27:53.107Z,2022-11-14T02:30:47Z,3915621945,141,44.0,3915621943,140,12.6,3915621941,56,Back,3915621947,212,27.6,3916081845,178,,3915621949,213,2.2,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578639,342,1,1,41,49,bqbbqm98ud8obe45ds9ohgyrd,1,12.6,44,2022-11-13T20:27:56.551Z,2022-11-14T02:30:51Z,3915622071,56,Back,3915622073,140,20.5,3916081863,178,,3915622075,141,68.9,3915622079,213,1.1,3915622077,212,18.9,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578677,343,1,1,41,51,bqbbqm98ud8obe45ds9ohgyrd,1,20.5,68.9,2022-11-13T20:27:59.356Z,2022-11-14T02:30:58Z,3915622249,141,94.4,3915622247,140,37.0,3915622251,212,24.5,3915622253,213,0.8,3915622245,56,Back,3916081883,178,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578725,344,1,1,41,53,bqbbqm98ud8obe45ds9ohgyrd,1,37,94.4,2022-11-13T20:28:01.147Z,2022-11-14T02:31:06Z,3915622475,141,79.1,3915622471,56,Back,3915622473,140,27.4,3915622477,212,14.5,3916081905,178,,3915622479,213,3.9,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578805,345,1,1,41,56,bqbbqm98ud8obe45ds9ohgyrd,1,27.9,76.8,2022-11-13T20:28:04.055Z,2022-11-14T02:31:09Z,3915622947,141,63.8,3915622949,212,10.7,3915622943,56,Back,3915622951,213,5.3,3916081929,178,,3915622945,140,33.6,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578833,346,1,1,42,2,bqbbqm98ud8obe45ds9ohgyrd,1,28.5,51.9,2022-11-13T20:28:09.925Z,2022-11-14T02:31:14Z,3915623115,56,Back,3915623123,213,1.5,3915623117,140,30.8,3915623121,212,21.1,3916081951,178,,3915623119,141,82.7,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578867,347,1,1,42,5,bqbbqm98ud8obe45ds9ohgyrd,1,32.2,86,2022-11-13T20:28:12.508Z,2022-11-14T02:31:18Z,3915623303,140,42.5,3915623301,56,Back,3915623305,141,95.1,3916081981,178,,3915623309,213,0.5,3915623307,212,12.5,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578881,348,1,1,42,7,bqbbqm98ud8obe45ds9ohgyrd,0,42.5,95.1,2022-11-13T20:28:14.680Z,2022-11-14T02:31:22Z,3916082005,178,,3915623387,141,93.9,3915623389,212,23.2,3915623391,213,6.2,3915623385,140,64.6,3915623381,155,,3915623383,56,Left,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578915,456,1,1,42,8,btcy9nra9ak4m22ovr2ia6m5v,1,34.3,6.6,2022-11-13T20:28:16.063Z,2022-11-14T02:31:31Z,3915623553,56,Back,3915623555,140,45.4,3915623561,213,0.1,3916082043,178,,3915623559,212,11.8,3915623557,141,8.9,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578921,457,49,1,42,10,btcy9nra9ak4m22ovr2ia6m5v,1,44.9,11,2022-11-13T20:28:17.645Z,2022-11-14T02:31:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6eb3jpi6t6z2ergmgzcpckdpm,L. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578953,458,1,1,42,10,btcy9nra9ak4m22ovr2ia6m5v,1,44.8,10.6,2022-11-13T20:28:18.356Z,2022-11-14T02:31:40Z,3915623719,56,Back,3915623721,140,44.8,3915623723,141,18.2,3915623725,212,5.2,3915623727,213,1.6,3916082105,178,,,,,,,,6eb3jpi6t6z2ergmgzcpckdpm,L. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578957,459,61,1,42,14,btcy9nra9ak4m22ovr2ia6m5v,0,60.7,24.7,2022-11-13T20:28:21.558Z,2022-11-14T02:31:45Z,3916082141,178,,3915623737,56,Center,,,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485578967,349,49,1,42,14,bqbbqm98ud8obe45ds9ohgyrd,1,41.7,71.4,2022-11-13T20:28:22.160Z,2022-11-14T02:31:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485579039,350,1,1,42,16,bqbbqm98ud8obe45ds9ohgyrd,1,42.6,71.9,2022-11-13T20:28:23.449Z,2022-11-14T02:32:33Z,3915624123,213,6.1,3916082207,178,,3915624109,155,,3915624115,141,63.7,3915629641,23,,3915624119,212,31.1,3915625443,4,,3915624113,140,71.7,2nddcty9qris2mmeldon0ogd1,A. Rabiot,3915624111,56,Center,3915629639,154,3915629637,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2485639515,1013,59,1,42,18,btcy9nra9ak4m22ovr2ia6m5v,0,0,0,2022-11-13T20:28:25.834Z,2022-11-14T02:32:13Z,3915971995,56,Back,,,,,,,,,,,,,,,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485579049,351,16,1,42,21,bqbbqm98ud8obe45ds9ohgyrd,1,74.5,59.9,2022-11-13T20:28:29.075Z,2022-11-14T02:32:34Z,3915629679,80,,3915627039,374,2022-11-13 20:28:26.602,3915629683,154,,3915629681,29,,3915627043,375,42:19.237,3915627033,23,,3915629689,102,47.4,3916082353,178,,3zqpvn7r1c779l9vwwh7yukfd,M. Kean,3915624161,18,,3915624163,56,3915629691,103,13.9,3915629693,215,,3915629677,114,,Center,3915629695,108,3915629685,55,350,3915629697,328,3915629703,231,,,,58.7,3915629701,230,3915971679,395,77.9,,76.2,3915971681,396,59.8,3915627035,20
2485580171,460,1,1,43,46,btcy9nra9ak4m22ovr2ia6m5v,1,49.9,49.9,2022-11-13T20:29:53.720Z,2022-11-14T02:32:54Z,3915630461,279,G,3915630455,141,37.1,3915630453,140,31.8,3915630451,56,Back,3915630457,212,20.9,3915630459,213,3.6,3916082481,178,,3915631647,189,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485580185,461,1,1,43,49,btcy9nra9ak4m22ovr2ia6m5v,1,34,34.9,2022-11-13T20:29:57.041Z,2022-11-14T02:33:01Z,3915630533,155,,3915630541,141,7.5,3915630543,212,42.0,3915630549,1,,3915631721,189,,3915630547,213,5.8,3916082523,178,,3915630537,140,69.8,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,3915630535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485580233,462,1,1,43,51,btcy9nra9ak4m22ovr2ia6m5v,1,63.7,5.6,2022-11-13T20:29:58.802Z,2022-11-14T02:33:16Z,3915630877,212,8.4,3915630879,213,1.9,3915630875,141,17.3,3916082605,178,,3915630871,56,Right,3915630873,140,61.1,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485639711,1014,1,1,43,54,btcy9nra9ak4m22ovr2ia6m5v,1,65.3,19.9,2022-11-13T20:30:01.557Z,2022-11-14T02:33:20Z,3915972971,141,8.4,3915972973,212,12.1,3915972975,213,5.6,3915972967,56,Right,3915972969,140,74.1,3916082639,178,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
