id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2471991399,3,8,1,0,8,8le3orkfz6iix3jns6g9ojqjg,1,55.7,14.4,2022-10-15T13:00:15.435Z,2022-10-15T21:21:48Z,3845747027,384,,3846867347,388,,3844054725,56,Right,3844054763,15,,,,,,,,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991437,4,49,1,0,10,8le3orkfz6iix3jns6g9ojqjg,1,27.2,49.6,2022-10-15T13:00:17.356Z,2022-10-15T21:21:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991507,5,1,1,0,12,8le3orkfz6iix3jns6g9ojqjg,1,28.1,47.6,2022-10-15T13:00:19.591Z,2022-10-15T21:22:04Z,3844055299,56,Back,3844055305,212,22.9,3844055307,213,1.3,3844055301,140,34.5,3844055303,141,79.8,3846867793,178,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991527,6,1,1,0,18,8le3orkfz6iix3jns6g9ojqjg,1,52.2,94.7,2022-10-15T13:00:25.259Z,2022-10-15T21:22:10Z,3846868023,178,,3844055433,213,0.4,3844055431,212,5.9,3844055427,140,57.4,3844055425,56,Left,3844055429,141,98.1,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991581,7,1,1,0,20,8le3orkfz6iix3jns6g9ojqjg,1,57.4,98.1,2022-10-15T13:00:26.926Z,2022-10-15T21:22:12Z,3844055701,213,4.2,3844055695,140,55.3,3844055699,212,4.7,3844055697,141,92.0,3844055693,56,Left,3846868099,178,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991601,8,1,1,0,23,8le3orkfz6iix3jns6g9ojqjg,1,53.2,95,2022-10-15T13:00:30.537Z,2022-10-15T21:22:15Z,3844055815,140,38.1,3844055819,212,16.6,3844055817,141,88.0,3844055813,56,Back,3844055821,213,3.4,3846868255,178,,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991631,9,1,1,0,26,8le3orkfz6iix3jns6g9ojqjg,1,33.7,81.5,2022-10-15T13:00:32.951Z,2022-10-15T21:22:19Z,3844056049,140,31.7,3844056047,56,Back,3844056051,141,43.9,3846868391,178,,3844056053,212,25.7,3844056055,213,4.6,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991665,10,1,1,0,28,8le3orkfz6iix3jns6g9ojqjg,1,30.4,36.7,2022-10-15T13:00:35.832Z,2022-10-15T21:22:23Z,3844056213,141,11.3,3844056209,140,37.3,3844056217,213,5.1,3844056205,56,Back,3846868531,178,,3844056215,212,18.7,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991687,11,1,1,0,32,8le3orkfz6iix3jns6g9ojqjg,1,42.1,8,2022-10-15T13:00:39.222Z,2022-10-15T21:22:27Z,3844056313,56,Right,3844056317,141,5.3,3844056315,140,55.8,3844056319,212,14.5,3844056321,213,6.2,3846868599,178,,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991727,12,1,1,0,34,8le3orkfz6iix3jns6g9ojqjg,1,56,5.5,2022-10-15T13:00:41.342Z,2022-10-15T21:22:31Z,3844056571,141,28.5,3844056567,56,Back,3844056573,212,18.3,3844056575,213,2.1,3844056569,140,47.0,3846868723,178,,,,,,,,d7xfjvw4kun7fx4j9ldr6cb11,N. Haas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991763,13,1,1,0,37,8le3orkfz6iix3jns6g9ojqjg,1,42.3,30.7,2022-10-15T13:00:44.284Z,2022-10-15T21:22:33Z,3844056751,213,3.2,3844056743,141,30.3,3844056735,56,Back,3844056747,212,14.1,3846868841,178,,3844056739,140,28.9,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991799,14,1,1,0,40,8le3orkfz6iix3jns6g9ojqjg,1,27.7,27.4,2022-10-15T13:00:47.059Z,2022-10-15T21:22:36Z,3844056949,213,5.2,3844056945,141,5.8,3844056947,212,17.0,3844056941,56,Back,3844056943,140,35.8,3846868905,178,,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991825,15,1,1,0,42,8le3orkfz6iix3jns6g9ojqjg,0,37.8,4.9,2022-10-15T13:00:49.863Z,2022-10-15T21:22:38Z,3844057089,141,20.0,3844057085,56,Right,3846868963,178,,3844057087,140,63.9,3844057093,213,0.4,3844057091,212,29.3,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991819,8,49,1,0,44,67z1gqyiuzpmmb15q5fy7ntc4,1,35.2,79.7,2022-10-15T13:00:51.602Z,2022-10-15T21:22:43Z,,,,,,,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991919,9,1,1,0,44,67z1gqyiuzpmmb15q5fy7ntc4,1,34.8,76.6,2022-10-15T13:00:51.650Z,2022-10-15T21:22:45Z,3844057595,213,5.8,3846869065,178,,3844057589,140,46.7,3844057591,141,67.0,3844057593,212,14.1,3844057587,56,Back,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991923,10,4,1,0,48,67z1gqyiuzpmmb15q5fy7ntc4,1,41,66.4,2022-10-15T13:00:55.439Z,2022-10-15T21:22:50Z,3844057635,233,16,3844057615,286,,3844057607,13,,3844057613,265,,3844057611,152,,3844057609,56,Back,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471991927,16,4,1,0,48,8le3orkfz6iix3jns6g9ojqjg,0,59,33.6,2022-10-15T13:00:55.440Z,2022-10-15T21:22:49Z,3846869171,178,,3844057675,233,10,3844057625,152,,3844057629,285,,3844057623,56,Center,3844057621,13,,3844057627,265,,,,,d7xfjvw4kun7fx4j9ldr6cb11,N. Haas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992081,11,1,1,0,55,67z1gqyiuzpmmb15q5fy7ntc4,1,37.1,63.4,2022-10-15T13:01:02.105Z,2022-10-15T21:22:54Z,3846869373,178,,3844058469,213,2.6,3844058465,141,69.6,3844058457,5,,3844058463,140,30.2,3844058467,212,8.4,3844058461,56,Back,3844058459,152,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992131,12,1,1,1,3,67z1gqyiuzpmmb15q5fy7ntc4,1,39.8,63.1,2022-10-15T13:01:10.115Z,2022-10-15T21:22:58Z,3844058741,212,48.8,3844058735,56,Right,3846869495,178,,3844058749,1,,3844058739,141,2.5,3844058745,213,5.3,3844058737,140,64.7,3844058731,155,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,3844058733,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992137,13,1,1,1,6,67z1gqyiuzpmmb15q5fy7ntc4,0,63.8,4,2022-10-15T13:01:13.782Z,2022-10-15T21:23:03Z,3844058777,155,,3844058779,56,Right,3844058781,140,74.7,3844058787,213,0.7,3844058783,141,19.4,3846869683,178,,3844058785,212,15.5,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992143,17,49,1,1,7,8le3orkfz6iix3jns6g9ojqjg,1,24.3,79.4,2022-10-15T13:01:14.781Z,2022-10-15T21:23:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992185,18,1,1,1,7,8le3orkfz6iix3jns6g9ojqjg,1,24.3,79.4,2022-10-15T13:01:14.857Z,2022-10-15T21:23:10Z,3846869887,178,,3844059005,141,75.4,3844059009,213,6.0,3844059003,140,32.1,3844059001,56,Back,3844059007,212,8.6,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992213,19,1,1,1,10,8le3orkfz6iix3jns6g9ojqjg,1,33.5,70.6,2022-10-15T13:01:17.426Z,2022-10-15T21:23:15Z,3846870065,178,,3844059145,141,45.7,3844059149,213,5.3,3844059143,140,44.6,3844059141,56,Back,3844059147,212,20.6,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992219,20,61,1,1,11,8le3orkfz6iix3jns6g9ojqjg,0,45.4,45.5,2022-10-15T13:01:18.340Z,2022-10-15T21:23:19Z,3844059181,56,Back,3846870191,178,,,,,,,,,,,,,,,,,,,,d7xfjvw4kun7fx4j9ldr6cb11,N. Haas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992241,14,61,1,1,12,67z1gqyiuzpmmb15q5fy7ntc4,0,47.3,58.5,2022-10-15T13:01:19.894Z,2022-10-15T21:23:23Z,3844059283,56,Back,3846870327,178,,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992319,21,1,1,1,14,8le3orkfz6iix3jns6g9ojqjg,0,57.1,53.6,2022-10-15T13:01:21.394Z,2022-10-15T21:23:28Z,3844059699,56,Center,3844059707,213,5.6,3844059701,140,76.2,3844059703,141,28.5,3844059705,212,26.3,3846870539,178,,,,,,,,anr1wukl3xezz39fwogjzatw5,M. Destro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992293,15,49,1,1,17,67z1gqyiuzpmmb15q5fy7ntc4,1,25.4,79.7,2022-10-15T13:01:24.346Z,2022-10-15T21:24:02Z,,,,,,,,,,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992343,16,1,1,1,17,67z1gqyiuzpmmb15q5fy7ntc4,1,22.2,76.1,2022-10-15T13:01:24.535Z,2022-10-15T21:24:12Z,3846872275,178,,3844059823,140,4.1,3844059821,56,Back,3844059827,212,22.5,3844059825,141,58.5,3844059829,213,3.7,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992395,17,1,1,1,21,67z1gqyiuzpmmb15q5fy7ntc4,1,4.7,66.6,2022-10-15T13:01:28.898Z,2022-10-15T21:24:17Z,3844060097,213,1.3,3844060091,141,95.7,3844060087,140,9.5,3846872453,178,,3844060095,212,20.4,3844060085,56,Back,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992421,18,1,1,1,24,67z1gqyiuzpmmb15q5fy7ntc4,1,11.9,95.6,2022-10-15T13:01:31.449Z,2022-10-15T21:24:19Z,3844060207,56,Back,3844060215,213,5.9,3846872591,178,,3844060209,140,33.8,3844060211,141,80.8,3844060213,212,25.1,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992443,19,1,1,1,26,67z1gqyiuzpmmb15q5fy7ntc4,1,33.8,80.8,2022-10-15T13:01:32.912Z,2022-10-15T21:24:24Z,3844060357,56,Back,3844060365,213,1.2,3844060361,141,93.9,3844060359,140,37.1,3846872819,178,,3844060363,212,9.6,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992487,20,1,1,1,28,67z1gqyiuzpmmb15q5fy7ntc4,1,38,94.4,2022-10-15T13:01:35.288Z,2022-10-15T21:24:26Z,3846872941,178,,3844060627,140,49.9,3844060631,212,13.0,3844060633,213,6.0,3844060629,141,89.1,3844060625,56,Back,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992493,21,1,1,1,33,67z1gqyiuzpmmb15q5fy7ntc4,0,71.4,95.8,2022-10-15T13:01:40.023Z,2022-10-15T21:24:29Z,3846873023,178,,3844060675,140,76.9,3844060669,56,Left,3844060681,141,82.0,3844060689,212,11.0,3844060695,213,5.3,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992509,22,8,1,1,33,8le3orkfz6iix3jns6g9ojqjg,1,23.8,15.1,2022-10-15T13:01:40.347Z,2022-10-15T21:24:33Z,3846873139,178,,3845760571,385,,3844060765,56,Back,,,,,,,,,,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992529,22,5,1,1,35,67z1gqyiuzpmmb15q5fy7ntc4,1,79.9,101.2,2022-10-15T13:01:42.689Z,2022-10-15T21:24:35Z,3844060847,56,Left,3844060849,347,,3844060851,233,23,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992515,23,5,1,1,35,8le3orkfz6iix3jns6g9ojqjg,0,20.1,-1.2,2022-10-15T13:01:42.689Z,2022-10-15T21:24:35Z,3844060887,233,22,3844060803,347,,3844060801,56,Back,,,,,,,,,,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992765,23,1,1,1,48,67z1gqyiuzpmmb15q5fy7ntc4,1,82.3,100,2022-10-15T13:01:55.017Z,2022-10-15T21:24:38Z,3844062033,141,87.1,3844062031,140,76.2,3844062027,107,,3844062037,213,4.1,3844062035,212,11.8,3844062029,56,Left,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992831,24,1,1,1,51,67z1gqyiuzpmmb15q5fy7ntc4,1,71.7,94.8,2022-10-15T13:01:58.854Z,2022-10-15T21:24:44Z,3844062367,140,44.3,3844062371,212,28.8,3846873503,178,,3844062373,213,3.1,3844062369,141,96.0,3844062365,56,Back,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992887,25,1,1,1,55,67z1gqyiuzpmmb15q5fy7ntc4,1,43.5,95.1,2022-10-15T13:02:02.640Z,2022-10-15T21:24:47Z,3846873643,178,,3844062701,1,,3844062695,141,44.8,3844062699,213,4.5,3844062693,140,37.1,3844062691,56,Back,3844062697,212,34.9,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992935,26,1,1,1,59,67z1gqyiuzpmmb15q5fy7ntc4,1,40,35.5,2022-10-15T13:02:06.736Z,2022-10-15T21:24:50Z,3844062995,141,2.5,3844062999,213,5.3,3844062993,140,55.1,3844062991,56,Right,3844062997,212,27.5,3846873809,178,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471992969,27,1,1,2,4,67z1gqyiuzpmmb15q5fy7ntc4,1,56.1,1.5,2022-10-15T13:02:10.919Z,2022-10-15T21:24:53Z,3844063191,140,53.6,3844063187,56,Right,3844063195,141,20.2,3844063199,212,13.0,3844063205,213,1.8,3846873911,178,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471993005,28,1,1,2,6,67z1gqyiuzpmmb15q5fy7ntc4,0,55.3,14.1,2022-10-15T13:02:12.967Z,2022-10-15T21:24:55Z,3844063385,56,Center,3846873975,178,,3844063389,141,42.5,3844063395,1,,3844063393,213,0.6,3844063387,140,80.6,3844063391,212,32.8,3844063383,155,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471993047,24,1,1,2,8,8le3orkfz6iix3jns6g9ojqjg,1,19.5,59,2022-10-15T13:02:15.063Z,2022-10-15T21:25:01Z,3846874165,388,,3844063643,140,1.4,3844063647,212,19.7,3844063639,3,,3844063641,56,Back,3844063649,213,2.9,3844063645,141,66.4,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471993053,25,52,1,2,10,8le3orkfz6iix3jns6g9ojqjg,1,1.7,68.4,2022-10-15T13:02:17.593Z,2022-10-15T21:25:08Z,3845766487,376,,3846874407,179,,,,,,,,,,,,,,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471993287,26,80,1,2,27,8le3orkfz6iix3jns6g9ojqjg,0,13.2,37,2022-10-15T13:02:34.064Z,2022-10-15T21:25:12Z,3846874549,178,,,,,,,,,,,,,,,,,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
