id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2483707129,98,4,1,10,4,49rkyo4do8uwj06geomw0xr4i,0,43.7,20,2022-11-09T19:57:36.898Z,2022-11-10T01:26:51Z,3905800761,56,Back,3905800771,285,,3905800817,233,113,3905800759,13,,3906468065,178,,3905800767,265,,3905800765,152,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707373,114,1,1,10,15,4raiad4l2j5lkfaz92pk4osb,1,40.5,78.7,2022-11-09T19:57:47.515Z,2022-11-10T01:26:56Z,3906468093,178,,3905802787,189,,3905801885,5,,3905801887,152,,3905801891,140,53.5,3905801893,141,74.4,3905801889,56,Center,3905801897,213,6.1,acg898oezqn7590ue8x8aik89,Igor,,3905801895,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707423,115,1,1,10,17,4raiad4l2j5lkfaz92pk4osb,1,53.6,74.4,2022-11-09T19:57:50.077Z,2022-11-10T01:27:02Z,3905802141,213,0.9,3905802137,141,95.1,3905802135,140,63.4,3905802133,56,Left,3906468127,178,,3905802139,212,17.4,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707455,116,1,1,10,20,4raiad4l2j5lkfaz92pk4osb,1,63.4,95.1,2022-11-09T19:57:52.856Z,2022-11-10T01:27:06Z,3905802241,140,45.8,3905802253,213,3.3,3906468159,178,,3905802249,212,18.6,3905802245,141,92.1,3905802239,56,Back,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707491,117,1,1,10,22,4raiad4l2j5lkfaz92pk4osb,1,46,90.3,2022-11-09T19:57:54.656Z,2022-11-10T01:27:11Z,3905802443,56,Back,3905802451,213,4.1,3905802449,212,19.8,3905802445,140,34.7,3905802447,141,67.0,3906468195,178,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707543,118,1,1,10,24,4raiad4l2j5lkfaz92pk4osb,1,37.1,63.6,2022-11-09T19:57:57.331Z,2022-11-10T01:27:16Z,3905802731,140,47.4,3905802733,141,10.4,3905802739,1,,3905802729,56,Back,3906468237,178,,3905802737,213,5.0,3905802735,212,37.8,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707601,119,1,1,10,28,4raiad4l2j5lkfaz92pk4osb,1,48.6,10.4,2022-11-09T19:58:00.480Z,2022-11-10T01:27:19Z,3905803001,212,14.7,3905803003,213,5.8,3906468267,178,,3905802997,140,61.3,3905802995,56,Right,3905802999,141,1.3,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707605,120,50,1,10,29,4raiad4l2j5lkfaz92pk4osb,1,61.8,2.2,2022-11-09T19:58:02.202Z,2022-11-10T01:30:14Z,3905803105,233,99,3905803011,56,Right,3905803013,286,,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707607,99,7,1,10,29,49rkyo4do8uwj06geomw0xr4i,1,38.2,97.8,2022-11-09T19:58:02.404Z,2022-11-10T01:30:18Z,3905803025,285,,3905803087,233,120,3905803023,56,Back,3906330839,383,,3906469909,178,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707611,100,49,1,10,31,49rkyo4do8uwj06geomw0xr4i,1,38.1,97.4,2022-11-09T19:58:03.756Z,2022-11-10T01:30:24Z,,,,,,,,,,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707641,101,1,1,10,31,49rkyo4do8uwj06geomw0xr4i,1,38.1,97.4,2022-11-09T19:58:03.815Z,2022-11-10T01:30:32Z,3905803197,56,Back,3905803205,213,5.1,3905803201,141,89.1,3905803203,212,6.2,3906470141,178,,3905803199,140,40.5,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707649,102,3,1,10,33,49rkyo4do8uwj06geomw0xr4i,1,40.2,90,2022-11-09T19:58:05.470Z,2022-11-10T01:30:40Z,3905803241,56,Back,3905803259,233,121,3906330897,465,,3905803243,286,,3906470269,178,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707643,121,45,1,10,33,4raiad4l2j5lkfaz92pk4osb,0,59.8,10,2022-11-09T19:58:05.470Z,2022-11-10T01:30:41Z,3905803299,233,102,3905803213,56,Right,3905803215,285,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707653,103,42,1,10,33,49rkyo4do8uwj06geomw0xr4i,1,40.5,89.1,2022-11-09T19:58:05.490Z,2022-11-10T01:30:45Z,,,,,,,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707731,104,1,1,10,39,49rkyo4do8uwj06geomw0xr4i,1,60.2,63.6,2022-11-09T19:58:11.870Z,2022-11-10T01:30:49Z,3906470375,178,,3905803687,212,5.2,3905803685,141,66.0,3905803689,213,2.8,3905803683,140,55.5,3905803681,56,Center,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707815,105,1,1,10,40,49rkyo4do8uwj06geomw0xr4i,1,55.5,66,2022-11-09T19:58:13.027Z,2022-11-10T01:30:55Z,3905804059,140,62.5,3905804065,213,1.2,3905804063,212,19.8,3905804057,56,Left,3906470447,178,,3905804061,141,93.0,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707843,106,1,1,10,43,49rkyo4do8uwj06geomw0xr4i,1,62.9,93.3,2022-11-09T19:58:15.855Z,2022-11-10T01:31:00Z,3905804217,213,0.2,3905804215,212,9.1,3905804209,56,Left,3905804213,141,95.7,3906470527,178,,3905804211,140,71.4,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707855,107,1,1,10,45,49rkyo4do8uwj06geomw0xr4i,1,71.7,96.2,2022-11-09T19:58:17.903Z,2022-11-10T01:31:03Z,3905804285,213,3.1,3905804279,140,65.4,3905804283,212,6.6,3905804277,56,Left,3905804281,141,96.5,3906470563,178,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707879,108,1,1,10,47,49rkyo4do8uwj06geomw0xr4i,0,65.5,96.5,2022-11-09T19:58:19.488Z,2022-11-10T01:31:08Z,3905804399,212,4.7,3905804403,213,5.3,3905804395,140,68.0,3905804397,141,90.8,3906470619,178,,3905804393,56,Left,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707887,122,8,1,10,47,4raiad4l2j5lkfaz92pk4osb,1,36.2,12.6,2022-11-09T19:58:19.657Z,2022-11-10T01:31:11Z,3905804423,56,Back,3906470669,178,,3906331003,383,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707891,123,49,1,10,48,4raiad4l2j5lkfaz92pk4osb,1,38.3,9.4,2022-11-09T19:58:20.619Z,2022-11-10T01:31:17Z,,,,,,,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707919,124,1,1,10,48,4raiad4l2j5lkfaz92pk4osb,1,38.4,9.4,2022-11-09T19:58:20.664Z,2022-11-10T01:31:22Z,3905804535,141,25.2,3905804537,212,13.9,3906470795,178,,3905804539,213,0.9,3905804531,56,Back,3905804533,140,46.8,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707927,125,50,1,10,50,4raiad4l2j5lkfaz92pk4osb,1,45.5,27,2022-11-09T19:58:22.949Z,2022-11-10T01:31:26Z,3905804579,56,Back,3905810905,286,,3905810945,233,120,,,,,,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708729,120,7,1,10,50,49rkyo4do8uwj06geomw0xr4i,1,54.5,73,2022-11-09T19:58:23.080Z,2022-11-10T01:31:32Z,3906331135,383,,3905808659,56,Center,3905808661,285,,3905810941,233,125,3906470945,178,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707967,109,49,1,10,51,49rkyo4do8uwj06geomw0xr4i,1,54.2,79.5,2022-11-09T19:58:23.969Z,2022-11-10T01:31:36Z,,,,,,,,,,,,,,,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707991,110,1,1,10,51,49rkyo4do8uwj06geomw0xr4i,1,54.2,79.5,2022-11-09T19:58:24.051Z,2022-11-10T01:31:39Z,3905804889,141,84.5,3905804887,140,35.1,3905804885,56,Back,3905804891,212,20.3,3905804893,213,3.0,3906471049,178,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483707999,111,1,1,10,53,49rkyo4do8uwj06geomw0xr4i,1,35.1,84.5,2022-11-09T19:58:25.842Z,2022-11-10T01:31:42Z,3906471119,178,,3905804917,56,Back,3905804925,141,56.6,3905804931,213,4.7,3905804921,140,34.6,3905804929,212,19.0,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708071,112,1,1,10,55,49rkyo4do8uwj06geomw0xr4i,1,34.6,56.6,2022-11-09T19:58:28.350Z,2022-11-10T01:31:46Z,3905805271,140,45.0,3905805269,56,Back,3905805273,141,9.4,3905805279,213,5.0,3906471193,178,,3905805275,212,33.9,3905805283,1,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708147,113,1,1,11,0,49rkyo4do8uwj06geomw0xr4i,1,47.6,9.7,2022-11-09T19:58:33.176Z,2022-11-10T01:31:49Z,3905805683,141,29.3,3905805681,140,36.3,3906471245,178,,3905805679,56,Back,3905805685,212,17.8,3905805687,213,2.3,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708189,114,1,1,11,3,49rkyo4do8uwj06geomw0xr4i,1,36.3,29.3,2022-11-09T19:58:36.111Z,2022-11-10T01:31:54Z,3905805911,213,0.2,3905805905,140,52.8,3905805907,141,35.5,3906471307,178,,3905805903,56,Center,3905805909,212,17.8,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708209,115,1,1,11,7,49rkyo4do8uwj06geomw0xr4i,1,48.4,38.8,2022-11-09T19:58:39.638Z,2022-11-10T01:31:59Z,3905806027,56,Back,3905806037,213,1.8,3905806029,140,46.6,3905806031,141,49.6,3906471385,178,,3905806033,212,7.6,,,,,,,19gglji6ai70jiu7iqpkaxbyt,F. Bonazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708243,116,1,1,11,7,49rkyo4do8uwj06geomw0xr4i,1,46.6,49.6,2022-11-09T19:58:40.327Z,2022-11-10T01:32:05Z,3905806159,56,Back,3905806165,212,14.9,3905806167,213,2.9,3905806161,140,32.9,3906471529,178,,3905806163,141,55.5,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708305,117,1,1,11,9,49rkyo4do8uwj06geomw0xr4i,1,32.9,55.5,2022-11-09T19:58:42.302Z,2022-11-10T01:32:11Z,3905806509,213,3.5,3905806503,140,9.5,3905806501,56,Back,3905806507,212,26.1,3905806505,141,42.5,3906471677,178,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708375,118,1,1,11,14,49rkyo4do8uwj06geomw0xr4i,0,10.2,42.5,2022-11-09T19:58:46.593Z,2022-11-10T01:32:18Z,3905806875,140,59.3,3905806877,141,0.0,3905806883,1,,3905806881,213,5.8,3905806879,212,59.6,3906471795,178,,3905806873,56,Right,3905806871,155,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708381,119,5,1,11,18,49rkyo4do8uwj06geomw0xr4i,0,58.6,-1.6,2022-11-09T19:58:51.083Z,2022-11-10T01:32:21Z,3905806903,347,,3905806901,56,Right,3905807453,233,126,,,,,,,,,,,,,,,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708479,126,5,1,11,18,4raiad4l2j5lkfaz92pk4osb,1,41.4,101.6,2022-11-09T19:58:51.083Z,2022-11-10T01:32:21Z,3905807393,347,,3905807391,56,Back,3905807419,233,119,,,,,,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708499,127,1,1,11,24,4raiad4l2j5lkfaz92pk4osb,1,41.8,100,2022-11-09T19:58:56.945Z,2022-11-10T01:11:14Z,3905807489,56,Back,3905807497,213,5.1,3905807495,212,9.6,3905807487,107,,3905807491,140,45.4,3905807493,141,89.0,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708507,128,1,1,11,25,4raiad4l2j5lkfaz92pk4osb,1,45.4,89,2022-11-09T19:58:57.582Z,2022-11-10T01:11:19Z,3905807523,140,42.0,3906456793,178,,3905807521,56,Back,3905807529,213,2.3,3905807527,212,5.1,3905807525,141,94.4,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708555,129,1,1,11,26,4raiad4l2j5lkfaz92pk4osb,1,42,94.5,2022-11-09T19:58:58.665Z,2022-11-10T01:11:23Z,3905807817,141,76.0,3905807815,140,31.0,3905807813,56,Back,3906456877,178,,3905807821,213,4.0,3905807819,212,17.1,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708611,130,1,1,11,30,4raiad4l2j5lkfaz92pk4osb,1,33.8,68.7,2022-11-09T19:59:02.792Z,2022-11-10T01:11:26Z,3905808101,212,25.0,3905808103,213,4.6,3905808099,141,32.2,3906456919,178,,3905808097,140,30.9,3905808095,56,Back,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708649,131,1,1,11,33,4raiad4l2j5lkfaz92pk4osb,1,34.1,30.4,2022-11-09T19:59:06.353Z,2022-11-10T01:11:30Z,3905808269,56,Back,3905808273,141,41.8,3905808271,140,39.9,3905808277,213,0.9,3905808275,212,9.9,3906456979,178,,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708695,132,1,1,11,36,4raiad4l2j5lkfaz92pk4osb,1,43.4,46.3,2022-11-09T19:59:08.981Z,2022-11-10T01:11:34Z,3905808489,140,37.5,3905808495,213,1.9,3905808487,56,Back,3906457073,178,,3905808491,141,70.3,3905808493,212,17.5,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708731,133,1,1,11,40,4raiad4l2j5lkfaz92pk4osb,1,40.9,73.8,2022-11-09T19:59:12.538Z,2022-11-10T01:11:40Z,3905808675,140,56.7,3905808677,141,96.0,3905808681,213,0.7,3905808673,56,Left,3906457199,178,,3905808679,212,22.4,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708797,134,1,1,11,42,4raiad4l2j5lkfaz92pk4osb,1,59.4,95.6,2022-11-09T19:59:14.925Z,2022-11-10T01:11:44Z,3906457281,178,,3905809023,140,55.5,3905809021,56,Left,3905809029,213,4.1,3905809027,212,7.3,3905809025,141,86.8,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708823,135,1,1,11,46,4raiad4l2j5lkfaz92pk4osb,1,59.1,83.5,2022-11-09T19:59:19.218Z,2022-11-10T01:11:47Z,3905809189,141,66.4,3906457367,178,,3905809185,56,Back,3905809187,140,46.4,3905809191,212,17.7,3905809193,213,3.9,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708855,136,1,1,11,49,4raiad4l2j5lkfaz92pk4osb,1,47.3,59.9,2022-11-09T19:59:21.895Z,2022-11-10T01:11:51Z,3905809359,141,25.5,3905809363,213,4.9,3905809361,212,23.8,3905809357,140,51.4,3905809355,56,Center,3906457413,178,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708949,137,1,1,11,52,4raiad4l2j5lkfaz92pk4osb,1,52.2,28,2022-11-09T19:59:24.434Z,2022-11-10T01:11:56Z,3905809827,56,Center,3905809835,213,1.3,3905809831,141,44.6,3905809833,212,11.6,3906457521,178,,3905809829,140,54.9,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708957,138,4,1,11,54,4raiad4l2j5lkfaz92pk4osb,1,53,40,2022-11-09T19:59:27.033Z,2022-11-10T01:12:04Z,3905809869,56,Center,3905809873,265,,3905809871,152,,3905809987,233,121,3905809875,286,,3905809867,13,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708965,121,4,1,11,54,49rkyo4do8uwj06geomw0xr4i,0,47,60,2022-11-09T19:59:27.034Z,2022-11-10T01:12:04Z,3905810019,233,138,3905809927,265,,3906457667,178,,3905809917,13,,3905809919,56,Back,3905809923,152,,3905809931,285,,,,,19gglji6ai70jiu7iqpkaxbyt,F. Bonazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708969,139,1,1,11,58,4raiad4l2j5lkfaz92pk4osb,1,57,33.6,2022-11-09T19:59:31.065Z,2022-11-10T01:12:07Z,3905809957,212,10.7,3905809945,5,,3905809947,152,,3905809959,213,5.0,3906457683,178,,3905809949,56,Right,3905809951,140,59.4,3905809953,141,18.3,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708989,140,1,1,12,0,4raiad4l2j5lkfaz92pk4osb,1,59.5,18.2,2022-11-09T19:59:32.743Z,2022-11-10T01:12:11Z,3905810059,140,63.9,3905810065,213,1.1,3906457769,178,,3905810063,212,9.4,3905810057,56,Center,3905810061,141,30.3,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483708995,141,1,1,12,1,4raiad4l2j5lkfaz92pk4osb,1,63.9,30.3,2022-11-09T19:59:33.783Z,2022-11-10T01:12:16Z,3905810081,213,4.2,3905810075,140,59.4,3905810077,141,16.5,3905810079,212,10.5,3906457885,178,,3905810073,56,Right,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483709025,142,1,1,12,3,4raiad4l2j5lkfaz92pk4osb,1,59.3,16.4,2022-11-09T19:59:35.452Z,2022-11-10T01:12:25Z,3905810237,212,11.0,3906457959,178,,3905810235,141,3.2,3905810239,213,5.3,3905810233,140,65.3,3905810231,56,Right,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483709043,143,1,1,12,4,4raiad4l2j5lkfaz92pk4osb,0,65.3,3.5,2022-11-09T19:59:36.617Z,2022-11-10T01:12:32Z,3905810335,213,1.0,3905810327,56,Center,3905810325,155,,3906457993,178,,3905810329,140,75.0,3905810333,212,18.1,3905810331,141,25.5,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483709071,122,1,1,12,5,49rkyo4do8uwj06geomw0xr4i,1,24.7,74.4,2022-11-09T19:59:38.213Z,2022-11-10T01:12:37Z,3905810471,141,88.1,3905810473,212,13.0,3905810469,140,33.3,3905810475,213,0.8,3905810465,3,,3905810467,56,Back,3906458039,178,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483709075,123,49,1,12,7,49rkyo4do8uwj06geomw0xr4i,1,33.3,88.1,2022-11-09T19:59:39.653Z,2022-11-10T01:12:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483709099,124,1,1,12,7,49rkyo4do8uwj06geomw0xr4i,1,33.3,88.1,2022-11-09T19:59:39.684Z,2022-11-10T01:14:41Z,3905810603,212,3.7,3905810595,140,32.6,3905810593,56,Back,3906459953,178,,3905810599,141,82.7,3905810605,213,4.5,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483709107,125,1,1,12,8,49rkyo4do8uwj06geomw0xr4i,1,32.6,82.7,2022-11-09T19:59:41.248Z,2022-11-10T01:14:41Z,3905810645,213,2.0,3905810639,140,30.9,3905810641,141,87.9,3906459963,178,,3905810643,212,4.0,3905810637,56,Back,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483709155,126,1,1,12,9,49rkyo4do8uwj06geomw0xr4i,1,30.9,87.9,2022-11-09T19:59:41.590Z,2022-11-10T01:14:42Z,3905810877,212,12.9,3905810875,141,68.9,3906459981,178,,3905810879,213,4.7,3905810871,56,Back,3905810873,140,31.3,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483709185,127,1,1,12,12,49rkyo4do8uwj06geomw0xr4i,1,37,75.8,2022-11-09T19:59:44.967Z,2022-11-10T01:14:42Z,3905811067,141,90.5,3905811065,140,37.3,3905811071,213,1.5,3906460001,178,,3905811069,212,10.0,3905811063,56,Back,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483709219,128,1,1,12,15,49rkyo4do8uwj06geomw0xr4i,1,41.5,90.9,2022-11-09T19:59:48.278Z,2022-11-10T01:14:59Z,3905811221,141,72.3,3905811223,212,17.3,3905811219,140,52.8,3906460273,178,,3905811225,213,5.5,3905811217,56,Center,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483709227,129,1,1,12,16,49rkyo4do8uwj06geomw0xr4i,0,52.8,72.3,2022-11-09T19:59:49.265Z,2022-11-10T01:15:04Z,3905811273,212,2.9,3905811269,140,55.5,3905811271,141,72.9,3905811351,233,144,3906460369,178,,3905811355,286,,3905811267,56,Center,3905811275,213,0.1,19gglji6ai70jiu7iqpkaxbyt,F. Bonazzoli,,3905811347,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483709235,144,74,1,12,16,4raiad4l2j5lkfaz92pk4osb,1,44.8,22.8,2022-11-09T19:59:49.375Z,2022-11-10T01:15:15Z,3905811301,56,Back,3905811303,285,,3905811357,233,129,3906460481,178,,,,,,,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483709301,130,4,1,12,18,49rkyo4do8uwj06geomw0xr4i,1,40.5,70.6,2022-11-09T19:59:51.205Z,2022-11-10T01:15:20Z,3905811609,56,Back,3905811607,294,,3905811605,13,,3905811673,233,145,3905811611,152,,3905811613,286,,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
