id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,qualifier/18/value,qualifier/19/value,assist
2497641441,162,1,1,15,19,btcy9nra9ak4m22ovr2ia6m5v,1,54.7,16.5,2023-01-15T11:45:29.231Z,2023-01-15T17:30:19Z,3979328163,212,24.8,3979328161,141,52.8,3979328157,56,Center,3980419657,178,,3979328159,140,52.3,3979328165,213,1.7,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641477,163,1,1,15,22,btcy9nra9ak4m22ovr2ia6m5v,1,53.9,57.3,2023-01-15T11:45:32.003Z,2023-01-15T17:30:21Z,3979328347,141,61.7,3979328345,140,69.6,3980419735,178,,3979328349,212,16.8,3979328351,213,0.2,3979328343,56,Center,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641509,164,1,1,15,24,btcy9nra9ak4m22ovr2ia6m5v,1,70.5,67.4,2023-01-15T11:45:33.930Z,2023-01-15T17:30:26Z,3979328537,141,89.4,3979328535,140,76.6,3980419897,178,,3979328541,213,1.2,3979328539,212,16.3,3979328533,56,Left,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641549,165,1,1,15,31,btcy9nra9ak4m22ovr2ia6m5v,1,86.2,81.4,2023-01-15T11:45:41.212Z,2023-01-15T17:30:31Z,3980420117,178,,3979328787,56,Left,3979328795,213,2.5,3979328791,141,88.4,3979328793,212,7.6,3979328789,140,80.5,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641559,166,1,1,15,36,btcy9nra9ak4m22ovr2ia6m5v,1,84.2,95.3,2023-01-15T11:45:46.605Z,2023-01-15T17:30:33Z,3979328837,56,Left,3979328845,213,2.9,3980420163,178,,3979328843,212,8.9,3979328839,140,76.0,3979328841,141,98.4,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641569,167,1,1,15,38,btcy9nra9ak4m22ovr2ia6m5v,1,76.1,98.1,2023-01-15T11:45:48.136Z,2023-01-15T17:30:36Z,3979328897,212,4.8,3979328899,213,4.6,3979328895,141,91.1,3980420257,178,,3979328893,140,75.7,3979328889,56,Left,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641577,168,1,1,15,38,btcy9nra9ak4m22ovr2ia6m5v,1,75.7,91.1,2023-01-15T11:45:48.705Z,2023-01-15T17:30:38Z,3979328947,213,3.0,3979328945,212,7.2,3980420319,178,,3979328943,141,92.9,3979328939,56,Left,3979328941,140,68.9,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641583,169,1,1,15,40,btcy9nra9ak4m22ovr2ia6m5v,1,68.5,92.9,2023-01-15T11:45:50.420Z,2023-01-15T17:30:42Z,3979328975,213,4.1,3979328969,140,64.6,3979328971,141,84.5,3979328973,212,7.0,3980420455,178,,3979328967,56,Left,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641595,170,1,1,15,41,btcy9nra9ak4m22ovr2ia6m5v,1,65.9,79.7,2023-01-15T11:45:51.419Z,2023-01-15T17:30:46Z,3979329051,213,0.9,3980420567,178,,3979329049,212,2.9,3979329043,56,Left,3979329045,140,67.7,3979329047,141,83.0,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641601,171,1,1,15,42,btcy9nra9ak4m22ovr2ia6m5v,1,67.9,83,2023-01-15T11:45:52.039Z,2023-01-15T17:30:49Z,3979329069,140,61.6,3979329075,212,6.9,3979329065,56,Left,3979329079,213,3.4,3979329071,141,80.3,3980420701,178,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641607,172,1,1,15,42,btcy9nra9ak4m22ovr2ia6m5v,1,61.5,80.3,2023-01-15T11:45:52.779Z,2023-01-15T17:30:52Z,3979329103,140,62.3,3979329101,56,Left,3979329109,213,1.3,3980420789,178,,3979329107,212,3.6,3979329105,141,85.4,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641611,173,1,1,15,43,btcy9nra9ak4m22ovr2ia6m5v,1,62.3,85.4,2023-01-15T11:45:53.459Z,2023-01-15T17:30:55Z,3979329131,56,Left,3979329133,140,61.1,3979329139,213,4.4,3979329135,141,79.3,3979329137,212,4.3,3980420983,178,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641619,174,1,1,15,44,btcy9nra9ak4m22ovr2ia6m5v,1,60.9,78.7,2023-01-15T11:45:53.984Z,2023-01-15T17:30:58Z,3980421135,178,,3979329169,212,7.2,3979329163,56,Left,3979329167,141,83.0,3979329165,140,67.2,3979329171,213,0.4,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497851101,1069,67,1,15,44,btcy9nra9ak4m22ovr2ia6m5v,1,67.1,82.5,2023-01-15T11:45:54.496Z,2023-01-15T18:00:13Z,3980470199,233,1068,,,,,,,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497851097,1068,67,1,15,44,6tuibxq39fdryu8ou06wcm0q3,0,32.9,17.5,2023-01-15T11:45:54.497Z,2023-01-15T17:55:00Z,3980470203,233,1069,,,,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641629,175,1,1,15,44,btcy9nra9ak4m22ovr2ia6m5v,1,67.4,83,2023-01-15T11:45:54.517Z,2023-01-15T18:00:14Z,3979329201,212,8.2,3979329203,213,2.5,3979329199,141,90.6,3979329209,156,,3980421403,178,,3979329195,56,Left,3979329197,140,61.3,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641653,176,1,1,15,46,btcy9nra9ak4m22ovr2ia6m5v,1,61.3,90.6,2023-01-15T11:45:56.085Z,2023-01-15T17:31:09Z,3979329319,212,12.5,3979329321,213,0.4,3979329313,56,Left,3980421721,178,,3979329317,141,98.4,3979329315,140,72.1,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641659,177,1,1,15,48,btcy9nra9ak4m22ovr2ia6m5v,0,73,97.4,2023-01-15T11:45:58.067Z,2023-01-15T17:31:12Z,3980421863,178,,3979329351,141,71.8,3979329349,140,87.0,3979329353,212,22.8,3979329345,155,,3979329347,56,Center,3979329355,213,5.4,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641683,172,12,1,15,49,6tuibxq39fdryu8ou06wcm0q3,1,11.9,25.8,2023-01-15T11:45:59.316Z,2023-01-15T17:31:18Z,3979329481,167,,3979329475,213,5.3,3979329469,140,24.4,3979329471,141,0.0,3979329473,212,22.8,3980422103,178,,3979329467,56,Back,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641685,173,5,1,15,52,6tuibxq39fdryu8ou06wcm0q3,0,24.2,-1.7,2023-01-15T11:46:02.425Z,2023-01-15T17:31:22Z,3979330093,233,178,3979329479,347,,3979329477,56,Back,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641799,178,5,1,15,52,btcy9nra9ak4m22ovr2ia6m5v,1,75.8,101.7,2023-01-15T11:46:02.425Z,2023-01-15T17:31:22Z,3979330075,347,,3979330085,233,173,3979330073,56,Left,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641833,179,1,1,16,0,btcy9nra9ak4m22ovr2ia6m5v,1,75.2,100,2023-01-15T11:46:09.960Z,2023-01-15T17:31:26Z,3979330233,140,73.8,3979330231,56,Left,3979330239,213,4.5,3979330229,107,,3979330237,212,6.5,3979330235,141,92.6,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641839,180,1,1,16,6,btcy9nra9ak4m22ovr2ia6m5v,1,65.5,58.4,2023-01-15T11:46:16.007Z,2023-01-15T17:31:29Z,3980422515,178,,3979330281,140,63.9,3979330283,141,83.9,3979330285,212,17.4,3979330287,213,1.7,3979330279,56,Left,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641857,181,1,1,16,7,btcy9nra9ak4m22ovr2ia6m5v,1,63.9,83.9,2023-01-15T11:46:17.568Z,2023-01-15T17:31:33Z,3979330367,140,69.6,3979330365,56,Left,3979330371,212,6.8,3979330373,213,0.5,3980422671,178,,3979330369,141,88.7,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641867,182,1,1,16,11,btcy9nra9ak4m22ovr2ia6m5v,1,67.8,80.3,2023-01-15T11:46:21.013Z,2023-01-15T17:31:36Z,3979330407,140,60.9,3979330405,56,Center,3979330413,213,3.7,3979330411,212,8.7,3980422755,178,,3979330409,141,73.2,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641877,183,1,1,16,11,btcy9nra9ak4m22ovr2ia6m5v,1,60.9,73.2,2023-01-15T11:46:21.629Z,2023-01-15T17:31:38Z,3979330457,141,89.4,3980422837,178,,3979330455,140,59.3,3979330461,213,1.7,3979330459,212,11.1,3979330453,56,Left,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641895,184,1,1,16,13,btcy9nra9ak4m22ovr2ia6m5v,1,59.3,89.4,2023-01-15T11:46:23.322Z,2023-01-15T17:31:40Z,3980422931,178,,3979330559,213,0.6,3979330553,140,67.5,3979330551,56,Left,3979330555,141,97.2,3979330557,212,10.1,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641905,185,1,1,16,15,btcy9nra9ak4m22ovr2ia6m5v,0,67.5,97.1,2023-01-15T11:46:24.815Z,2023-01-15T17:31:46Z,3979330607,212,16.2,3979330605,141,76.4,3979330603,140,75.2,3979330601,56,Center,3980423151,178,,3979330609,213,5.2,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497851491,1079,67,1,16,16,6tuibxq39fdryu8ou06wcm0q3,1,32.3,31.2,2023-01-15T11:46:26.398Z,2023-01-15T18:00:14Z,3980472425,233,1088,,,,,,,,,,,,,,,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497851489,1088,67,1,16,16,btcy9nra9ak4m22ovr2ia6m5v,0,67.7,68.8,2023-01-15T11:46:26.399Z,2023-01-15T17:56:38Z,3980472429,233,1079,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641907,174,8,1,16,16,6tuibxq39fdryu8ou06wcm0q3,1,31.3,32.2,2023-01-15T11:46:26.413Z,2023-01-15T18:00:15Z,3979330611,56,Back,3980423315,389,,3979731459,385,,,,,,,,,,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497717303,958,3,1,16,18,btcy9nra9ak4m22ovr2ia6m5v,0,69.9,73.5,2023-01-15T11:46:27.947Z,2023-01-15T17:31:52Z,3979732551,467,ctq9si3nbc6n8cznhlcvtixd6,3979732549,464,,3980423379,178,,3979732545,56,Center,3979732547,286,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641925,186,4,1,16,18,btcy9nra9ak4m22ovr2ia6m5v,1,67.4,76,2023-01-15T11:46:28.030Z,2023-01-15T17:31:58Z,3979330713,56,Center,3979330731,286,,3979330719,152,,3979330821,233,175,3979330725,265,,3979330707,13,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497641943,175,4,1,16,18,6tuibxq39fdryu8ou06wcm0q3,0,32.6,24,2023-01-15T11:46:28.031Z,2023-01-15T17:31:58Z,3979330809,152,,3980423523,389,,3979330813,285,,3979330811,265,,3979330807,56,Back,3979330805,13,,3979330869,233,186,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642425,187,1,1,17,18,btcy9nra9ak4m22ovr2ia6m5v,0,68.5,77.3,2023-01-15T11:47:27.821Z,2023-01-15T17:32:01Z,3979333233,155,,3979734821,223,,3979333229,2,,3979333241,141,27.4,3979333237,56,Center,3979333235,152,,3980423629,178,,3979333231,5,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,3979333239,140,100.0,3979333243,212,47.8,3979734823,20,3979333247,1,3979333245,213,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,
2497642417,176,5,1,17,20,6tuibxq39fdryu8ou06wcm0q3,1,-0.8,70.8,2023-01-15T11:47:30.512Z,2023-01-15T17:32:05Z,3979333267,233,188,3979333193,56,Back,3979333195,346,,,,,,,,,,,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642427,188,5,1,17,20,btcy9nra9ak4m22ovr2ia6m5v,0,100.8,29.2,2023-01-15T11:47:30.512Z,2023-01-15T17:32:04Z,3979333251,56,Center,3979333253,346,,3979333289,233,176,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642559,177,1,1,17,39,6tuibxq39fdryu8ou06wcm0q3,1,5,63,2023-01-15T11:47:49.102Z,2023-01-15T17:32:06Z,3979334019,212,25.7,3979334021,213,5.0,3979334011,124,,3979334013,56,Back,3979334015,140,11.5,3979735715,189,,3979334017,141,26.5,3979334025,237,,6k790p49tjwkhlwf9afll9jo5,G. Pegolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642567,178,1,1,17,40,6tuibxq39fdryu8ou06wcm0q3,1,11.5,26.5,2023-01-15T11:47:50.618Z,2023-01-15T17:32:08Z,3980423831,178,,3979334063,212,16.1,3979334061,141,5.9,3979334057,56,Back,3979334059,140,19.0,3979736003,189,,3979334065,213,5.2,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642575,179,1,1,17,42,6tuibxq39fdryu8ou06wcm0q3,1,19,5.9,2023-01-15T11:47:51.825Z,2023-01-15T17:32:13Z,3979334107,212,20.7,3979334099,140,6.3,3980423963,178,,3979334097,56,Back,3979334111,213,2.3,3979334103,141,29.2,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642587,180,1,1,17,44,6tuibxq39fdryu8ou06wcm0q3,1,6.3,29.2,2023-01-15T11:47:53.884Z,2023-01-15T17:32:15Z,3979334171,56,Back,3979334173,140,7.0,3979334179,213,1.5,3980424025,178,,3979334175,141,64.2,3979334177,212,23.8,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642607,181,1,1,17,46,6tuibxq39fdryu8ou06wcm0q3,1,9.8,68.1,2023-01-15T11:47:56.678Z,2023-01-15T17:32:18Z,3979334309,56,Back,3979334311,140,14.1,3979334313,141,89.1,3979334315,212,15.0,3980424189,178,,3979334317,213,1.3,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642621,182,1,1,17,49,6tuibxq39fdryu8ou06wcm0q3,1,15.7,90.5,2023-01-15T11:47:58.811Z,2023-01-15T17:32:20Z,3979334403,140,33.0,3979334401,56,Back,3980424251,178,,3979334409,213,6.1,3979334405,141,85.9,3979334407,212,18.4,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642649,183,1,1,17,50,6tuibxq39fdryu8ou06wcm0q3,0,33,85.9,2023-01-15T11:47:59.971Z,2023-01-15T17:32:25Z,3979334569,141,88.4,3979334575,1,,3980424397,178,,3979334565,56,Left,3979334567,140,68.9,3979334571,212,37.7,3979334573,213,0.0,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642655,184,4,1,17,53,6tuibxq39fdryu8ou06wcm0q3,1,68.8,90.5,2023-01-15T11:48:02.935Z,2023-01-15T17:32:28Z,3979334593,286,,3979334589,56,Left,3979334591,152,,3979334585,13,,3979334587,295,,3979334611,233,190,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642641,190,4,1,17,53,btcy9nra9ak4m22ovr2ia6m5v,0,31.2,9.5,2023-01-15T11:48:02.936Z,2023-01-15T17:32:27Z,3979334517,295,,3979334515,13,,3980424513,178,,3979334519,56,Back,3979334523,285,,3979334621,233,184,3979334521,152,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642715,191,17,1,17,58,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-01-15T11:48:08.029Z,2023-01-15T17:32:43Z,3979334923,393,,3979334921,31,,3979334925,13,243,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642875,185,1,1,18,25,6tuibxq39fdryu8ou06wcm0q3,1,65.2,90.3,2023-01-15T11:48:35.323Z,2023-01-15T17:32:46Z,3979335741,141,78.4,3979335743,212,8.8,3979335739,140,62.0,3979335733,5,,3979738531,189,,3980425207,178,,3979335735,152,,3979335737,56,Center,4vis4wltntxil2m9z16mi6j8p,Rogério,,3979335745,213,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642889,186,1,1,18,28,6tuibxq39fdryu8ou06wcm0q3,1,62,78.4,2023-01-15T11:48:38.253Z,2023-01-15T17:32:49Z,3979335825,140,46.5,3979335827,141,84.8,3979335823,56,Back,3979335831,213,2.9,3980425287,178,,3979335829,212,16.8,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642945,187,1,1,18,30,6tuibxq39fdryu8ou06wcm0q3,1,46.5,84.8,2023-01-15T11:48:40.180Z,2023-01-15T17:32:51Z,3979336121,212,35.5,3980425473,178,,3979336123,213,4.5,3979336119,141,34.3,3979336125,1,,3979336115,56,Back,3979336117,140,38.1,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642973,188,1,1,18,34,6tuibxq39fdryu8ou06wcm0q3,1,38,34.2,2023-01-15T11:48:44.125Z,2023-01-15T17:32:56Z,3979336331,141,7.4,3979336333,212,55.2,3979336329,140,87.6,3980425589,178,,3979336337,1,,3979336325,155,,3979336335,213,5.9,3979336327,56,Right,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642987,189,1,1,18,41,6tuibxq39fdryu8ou06wcm0q3,0,84.5,8.2,2023-01-15T11:48:51.373Z,2023-01-15T17:33:00Z,3979336393,141,47.8,3979336389,56,Center,3979336391,140,81.5,3979336397,213,1.7,3979336395,212,27.1,3980425731,178,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497642999,192,49,1,18,43,btcy9nra9ak4m22ovr2ia6m5v,1,19.5,61.2,2023-01-15T11:48:53.319Z,2023-01-15T17:33:04Z,,,,,,,,,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497643005,193,1,1,18,43,btcy9nra9ak4m22ovr2ia6m5v,0,18.5,56.9,2023-01-15T11:48:53.340Z,2023-01-15T17:33:07Z,3979336469,212,28.3,3979336463,56,Back,3980425953,178,,3979336465,140,45.3,3979336467,141,52.8,3979336471,213,6.2,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497643015,190,49,1,18,47,6tuibxq39fdryu8ou06wcm0q3,1,53.3,46.3,2023-01-15T11:48:57.177Z,2023-01-15T17:33:12Z,,,,,,,,,,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497643047,191,1,1,18,47,6tuibxq39fdryu8ou06wcm0q3,1,53.3,46.3,2023-01-15T11:48:57.243Z,2023-01-15T17:33:16Z,3979336679,56,Back,3979336687,213,4.3,3979336685,212,19.1,3979336683,141,20.7,3979336681,140,45.7,3980426163,178,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497643081,192,1,1,18,51,6tuibxq39fdryu8ou06wcm0q3,1,45.7,20.7,2023-01-15T11:49:01.128Z,2023-01-15T17:33:18Z,3979336841,212,19.3,3980426223,178,,3979336843,213,1.7,3979336839,141,49.0,3979336837,140,44.0,3979336835,56,Back,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497643095,193,1,1,18,54,6tuibxq39fdryu8ou06wcm0q3,1,40.5,53.6,2023-01-15T11:49:03.863Z,2023-01-15T17:33:20Z,3980426305,178,,3979336929,140,44.6,3979336933,212,25.7,3979336931,141,90.9,3979336935,213,1.4,3979336927,56,Back,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497643115,194,1,1,18,56,6tuibxq39fdryu8ou06wcm0q3,1,44.8,91.1,2023-01-15T11:49:06.396Z,2023-01-15T17:33:22Z,3979337027,141,95.6,3979337031,213,0.2,3979337021,56,Left,3980426359,178,,3979337023,140,56.7,3979337029,212,12.9,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497643147,195,1,1,18,57,6tuibxq39fdryu8ou06wcm0q3,1,56.7,95.6,2023-01-15T11:49:07.577Z,2023-01-15T17:33:26Z,3979337213,213,5.3,3979337211,212,6.7,3980426471,178,,3979337209,141,87.2,3979337205,56,Left,3979337207,140,60.0,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497643155,196,1,1,18,59,6tuibxq39fdryu8ou06wcm0q3,1,60.3,88.7,2023-01-15T11:49:08.827Z,2023-01-15T17:33:44Z,3979337253,212,15.8,3979337251,141,90.8,3979337249,140,45.3,3980427143,178,,3979337247,56,Back,3979337255,213,3.1,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497643165,197,1,1,19,0,6tuibxq39fdryu8ou06wcm0q3,1,45.3,90.8,2023-01-15T11:49:10.719Z,2023-01-15T17:33:47Z,3979337313,141,96.8,3979337311,140,48.0,3979337309,56,Back,3979337319,213,1.0,3979337315,212,5.0,3980427229,178,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
