id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2448632425,88,61,1,9,32,49rkyo4do8uwj06geomw0xr4i,1,71.4,4.6,2022-08-20T16:41:08.591Z,2022-08-20T23:23:40Z,3719712893,56,Right,3721146645,178,,,,,,,,,,,,,,,,,,,,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448632483,63,5,1,9,33,dxq76zcvnokq07cszdx0i6kve,1,30.8,101.1,2022-08-20T16:41:09.095Z,2022-08-20T23:23:42Z,3719713143,347,,3719713141,56,Back,3719713159,233,89,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448632461,89,5,1,9,33,49rkyo4do8uwj06geomw0xr4i,0,69.2,-1.1,2022-08-20T16:41:09.095Z,2022-08-20T23:23:42Z,3719713065,56,Right,3719713179,233,63,3719713067,347,,,,,,,,,,,,,,,,,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448632565,64,1,1,9,38,dxq76zcvnokq07cszdx0i6kve,1,32.3,100,2022-08-20T16:41:14.153Z,2022-08-20T23:23:46Z,3719713585,56,Back,3719713583,107,,3719713589,141,74.5,3719713591,212,19.3,3719713593,213,4.5,3719713587,140,27.6,,,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448632665,65,1,1,9,43,dxq76zcvnokq07cszdx0i6kve,1,22.8,73.5,2022-08-20T16:41:19.465Z,2022-08-20T23:23:51Z,3719714105,141,42.4,3719714109,213,4.5,3719714103,140,18.8,3721147019,178,,3719714101,56,Back,3719714107,212,21.6,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448632699,66,1,1,9,49,dxq76zcvnokq07cszdx0i6kve,1,30.3,31.3,2022-08-20T16:41:25.675Z,2022-08-20T23:23:55Z,3719714309,141,49.1,3721147223,178,,3719714305,56,Back,3719714311,212,12.3,3719714313,213,1.8,3719714307,140,28.0,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448632713,67,1,1,9,52,dxq76zcvnokq07cszdx0i6kve,1,24.7,44.3,2022-08-20T16:41:28.453Z,2022-08-20T23:23:57Z,3719714381,56,Back,3719714387,212,14.1,3719714385,141,24.0,3719714389,213,4.9,3719714383,140,27.6,3721147347,178,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448632807,68,1,1,9,54,dxq76zcvnokq07cszdx0i6kve,1,25.9,28.2,2022-08-20T16:41:30.606Z,2022-08-20T23:24:02Z,3719714933,1,,3719714921,155,,3719714927,141,81.1,3721147523,178,,3719714925,140,26.1,3719714929,212,36.0,3719714923,56,Back,3719714931,213,1.6,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448632853,69,1,1,10,1,dxq76zcvnokq07cszdx0i6kve,0,46.7,85.9,2022-08-20T16:41:37.435Z,2022-08-20T23:24:07Z,3719715205,155,,3719715211,141,53.6,3719715217,1,,3719715209,140,86.4,3719715215,213,5.8,3719715213,212,47.1,3721147633,178,,3719715207,56,Center,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448632937,90,52,1,10,5,49rkyo4do8uwj06geomw0xr4i,1,12.9,51.3,2022-08-20T16:41:41.073Z,2022-08-20T23:24:13Z,3720879581,377,,3721147797,178,,,,,,,,,,,,,,,,,,,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448632957,91,1,1,10,5,49rkyo4do8uwj06geomw0xr4i,1,12.9,51.3,2022-08-20T16:41:41.829Z,2022-08-20T23:24:17Z,3719715753,140,25.9,3719715759,213,0.9,3721147973,178,,3719715755,141,78.2,3719715757,212,22.8,3719715749,123,,3719715751,56,Back,,,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448632981,92,1,1,10,9,49rkyo4do8uwj06geomw0xr4i,1,25.9,78.2,2022-08-20T16:41:45.580Z,2022-08-20T23:24:25Z,3719715897,212,16.2,3719715891,56,Back,3721148215,178,,3719715893,140,39.8,3719715899,213,5.8,3719715895,141,68.0,,,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633009,93,1,1,10,10,49rkyo4do8uwj06geomw0xr4i,1,39.8,68,2022-08-20T16:41:46.210Z,2022-08-20T23:24:30Z,3719716039,213,2.3,3719716035,212,23.9,3719716027,56,Back,3721148395,178,,3719716031,141,93.8,3719716029,140,24.3,,,,,,,rnahabpvj34tsl9q53gt2rit,I. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633031,94,1,1,10,13,49rkyo4do8uwj06geomw0xr4i,1,23.4,93.8,2022-08-20T16:41:49.803Z,2022-08-20T23:24:33Z,3719716141,141,97.4,3719716137,56,Back,3721148483,178,,3719716145,213,0.2,3719716143,212,10.7,3719716139,140,33.3,,,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633055,95,1,1,10,15,49rkyo4do8uwj06geomw0xr4i,0,32.6,97.1,2022-08-20T16:41:52.010Z,2022-08-20T23:24:37Z,3719716275,56,Back,3719716285,213,3.8,3719716281,212,13.1,3719716277,140,22.4,3719716279,141,86.1,3721148621,178,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633107,96,4,1,10,16,49rkyo4do8uwj06geomw0xr4i,1,21.2,90.6,2022-08-20T16:41:52.384Z,2022-08-20T23:24:51Z,3719716835,233,70,3719716571,56,Back,3719716569,10,,3719716575,285,,3719716573,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633147,70,4,1,10,16,dxq76zcvnokq07cszdx0i6kve,0,78.8,9.4,2022-08-20T16:41:52.385Z,2022-08-20T23:24:50Z,3721149125,178,,3719716853,233,96,3719716779,56,Right,3719716785,286,,3719716783,152,,3719716775,10,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633683,97,1,1,10,52,49rkyo4do8uwj06geomw0xr4i,0,22.5,90,2022-08-20T16:42:28.791Z,2022-08-20T23:24:55Z,3719719297,140,65.0,3719719305,212,56.3,3719719285,155,,3719719309,1,,3719719289,152,,3719719293,56,Center,3719719301,141,39.5,3719719281,5,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,3719719307,213,5.6,3721149323,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448979063,1121,67,1,10,55,dxq76zcvnokq07cszdx0i6kve,1,35.8,58.1,2022-08-20T16:42:31.936Z,2022-08-21T01:45:54Z,3721653891,233,1203,,,,,,,,,,,,,,,,,,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448979053,1203,67,1,10,55,49rkyo4do8uwj06geomw0xr4i,0,64.2,41.9,2022-08-20T16:42:31.937Z,2022-08-21T01:42:32Z,3721653927,233,1121,,,,,,,,,,,,,,,,,,,,,,19gglji6ai70jiu7iqpkaxbyt,F. Bonazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633713,71,8,1,10,55,dxq76zcvnokq07cszdx0i6kve,1,35.7,63.1,2022-08-20T16:42:31.942Z,2022-08-21T01:45:55Z,3720882253,384,,3719719493,56,Back,3721149473,178,,,,,,,,,,,,,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633725,72,49,1,10,56,dxq76zcvnokq07cszdx0i6kve,1,32.9,70,2022-08-20T16:42:32.852Z,2022-08-20T23:25:06Z,,,,,,,,,,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633775,73,1,1,10,57,dxq76zcvnokq07cszdx0i6kve,1,30.9,73.8,2022-08-20T16:42:33.761Z,2022-08-20T23:25:11Z,3719719811,141,92.6,3719719803,56,Back,3721149861,178,,3719719815,213,1.8,3719719807,140,28.3,3719719813,212,13.1,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633783,74,50,1,11,1,dxq76zcvnokq07cszdx0i6kve,1,25.1,91.8,2022-08-20T16:42:37.443Z,2022-08-20T23:25:23Z,3719719851,285,,3719719849,56,Back,3719720035,233,98,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633801,98,7,1,11,2,49rkyo4do8uwj06geomw0xr4i,1,74.9,8.2,2022-08-20T16:42:38.155Z,2022-08-20T23:25:25Z,3721150481,178,,3719719985,286,,3719720031,233,74,3719719983,56,Right,3720886665,383,,,,,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633805,99,61,1,11,4,49rkyo4do8uwj06geomw0xr4i,0,84.4,3.1,2022-08-20T16:42:40.373Z,2022-08-20T23:25:35Z,3721150919,178,,3719720001,56,Right,,,,,,,,,,,,,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633819,75,5,1,11,5,dxq76zcvnokq07cszdx0i6kve,1,13.6,101.5,2022-08-20T16:42:41.603Z,2022-08-20T23:25:36Z,3719720061,347,,3719720083,233,100,3719720059,56,Back,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633811,100,5,1,11,5,49rkyo4do8uwj06geomw0xr4i,0,86.4,-1.5,2022-08-20T16:42:41.603Z,2022-08-20T23:25:36Z,3719720107,233,75,3719720041,347,,3719720039,56,Right,,,,,,,,,,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634031,76,1,1,11,17,dxq76zcvnokq07cszdx0i6kve,1,15.4,100,2022-08-20T16:42:53.808Z,2022-08-20T23:25:45Z,3719721065,213,6.0,3719721053,140,35.4,3719721049,56,Back,3719721067,1,,3719721061,212,21.8,3719721045,107,,3719721057,141,93.2,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634035,77,61,1,11,19,dxq76zcvnokq07cszdx0i6kve,0,35.9,93.3,2022-08-20T16:42:55.752Z,2022-08-20T23:25:51Z,3721151753,178,,3719721091,56,Back,,,,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634027,101,49,1,11,21,49rkyo4do8uwj06geomw0xr4i,1,63.5,8.9,2022-08-20T16:42:57.768Z,2022-08-20T23:25:55Z,,,,,,,,,,,,,,,,,,,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634049,102,1,1,11,21,49rkyo4do8uwj06geomw0xr4i,1,63.5,8.9,2022-08-20T16:42:57.866Z,2022-08-20T23:25:56Z,3721152043,178,,3719721139,141,4.4,3719721143,213,5.5,3719721135,56,Right,3719721137,140,66.6,3719721141,212,4.5,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634057,103,1,1,11,21,49rkyo4do8uwj06geomw0xr4i,0,66.6,4.4,2022-08-20T16:42:57.867Z,2022-08-20T23:26:12Z,3719721191,213,0.5,3719721183,141,13.0,3719721173,56,Right,3719721187,212,11.6,3721152381,178,,3719721177,140,76.1,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634101,78,1,1,11,22,dxq76zcvnokq07cszdx0i6kve,0,24.3,90.5,2022-08-20T16:42:58.473Z,2022-08-20T23:26:15Z,3719721433,212,37.8,3719721427,56,Left,3719721435,213,6.2,3719721437,1,,3719721425,157,,3719721429,140,60.0,3721153015,178,,3719721431,141,83.6,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634147,104,1,1,11,26,49rkyo4do8uwj06geomw0xr4i,1,37.9,15.5,2022-08-20T16:43:02.473Z,2022-08-20T23:26:19Z,3721153139,388,,3719721681,141,16.0,3719721677,56,Back,3719721675,3,,3719721683,212,6.3,3719721685,213,0.1,3719721679,140,43.9,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634151,105,44,1,11,29,49rkyo4do8uwj06geomw0xr4i,1,40.2,21.2,2022-08-20T16:43:05.087Z,2022-08-21T01:30:34Z,3719721821,233,79,3719721709,285,,3719721707,56,Back,,,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634165,79,44,1,11,29,dxq76zcvnokq07cszdx0i6kve,0,59.8,78.8,2022-08-20T16:43:05.088Z,2022-08-20T23:26:26Z,3719721767,286,,3719721843,233,105,3719721765,56,Center,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634167,106,1,1,11,29,49rkyo4do8uwj06geomw0xr4i,0,41.9,17.5,2022-08-20T16:43:05.191Z,2022-08-21T01:30:35Z,3719721777,140,48.0,3719721781,212,11.4,3719721783,213,1.0,3719721775,56,Back,3721153567,388,,3719721779,141,31.4,3719721773,3,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634225,80,1,1,11,31,dxq76zcvnokq07cszdx0i6kve,1,55.7,66.4,2022-08-20T16:43:07.185Z,2022-08-20T23:26:44Z,3719722021,213,1.7,3719722015,140,55.1,3719722013,56,Center,3719722019,212,4.9,3721153915,178,,3719722011,3,,3719722017,141,73.5,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634231,81,49,1,11,31,dxq76zcvnokq07cszdx0i6kve,1,55.5,74.2,2022-08-20T16:43:07.882Z,2022-08-20T23:26:51Z,,,,,,,,,,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634249,82,1,1,11,31,dxq76zcvnokq07cszdx0i6kve,1,55.4,74.2,2022-08-20T16:43:07.973Z,2022-08-20T23:26:58Z,3719722117,212,3.9,3719722111,56,Center,3719722113,140,55.4,3719722119,213,4.7,3721154629,178,,3719722115,141,68.4,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448980155,1132,67,1,11,32,dxq76zcvnokq07cszdx0i6kve,1,59.5,63.2,2022-08-20T16:43:08.720Z,2022-08-21T01:45:55Z,3721659189,233,1215,,,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448980153,1215,67,1,11,32,49rkyo4do8uwj06geomw0xr4i,0,40.5,36.8,2022-08-20T16:43:08.721Z,2022-08-21T01:44:08Z,3721659229,233,1132,,,,,,,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634255,83,1,1,11,32,dxq76zcvnokq07cszdx0i6kve,1,55.7,67.2,2022-08-20T16:43:08.752Z,2022-08-21T01:45:55Z,3719722153,141,67.3,3719722155,212,3.3,3719722157,213,3.1,3721154789,178,,3719722149,56,Center,3719722151,140,52.6,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634269,84,1,1,11,34,dxq76zcvnokq07cszdx0i6kve,1,52.6,66.6,2022-08-20T16:43:10.890Z,2022-08-20T23:27:42Z,3719722253,213,3.3,3719722247,140,41.1,3719722245,56,Back,3719722251,212,12.3,3719722249,141,63.3,3721154973,178,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634375,85,1,1,11,36,dxq76zcvnokq07cszdx0i6kve,1,40.8,61.8,2022-08-20T16:43:13.044Z,2022-08-20T23:27:49Z,3719722837,212,31.5,3719722831,56,Back,3719722839,213,4.8,3719722833,140,44.2,3719722835,141,15.8,3721155231,178,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634467,86,1,1,11,44,dxq76zcvnokq07cszdx0i6kve,1,50.5,20,2022-08-20T16:43:20.614Z,2022-08-20T23:27:56Z,3719723291,141,31.5,3719723285,56,Back,3719723297,213,2.6,3721155555,178,,3719723287,140,36.6,3719723293,212,16.6,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634505,87,1,1,11,49,dxq76zcvnokq07cszdx0i6kve,1,39,30,2022-08-20T16:43:25.423Z,2022-08-20T23:27:59Z,3719723473,212,17.0,3719723467,56,Center,3719723469,140,54.5,3721157345,178,,3719723471,141,23.0,3719723475,213,6.0,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634523,88,1,1,11,50,dxq76zcvnokq07cszdx0i6kve,1,53.8,21.9,2022-08-20T16:43:26.487Z,2022-08-20T23:28:04Z,3719723577,141,5.3,3719723581,213,4.7,3719723573,56,Right,3719723579,212,11.3,3721157565,178,,3719723575,140,53.7,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634555,89,1,1,11,51,dxq76zcvnokq07cszdx0i6kve,1,53.3,4.9,2022-08-20T16:43:27.842Z,2022-08-20T23:28:09Z,3721157823,178,,3719723747,213,1.3,3719723741,140,54.6,3719723739,56,Right,3719723743,141,11.7,3719723745,212,4.8,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634581,90,1,1,11,54,dxq76zcvnokq07cszdx0i6kve,1,48.4,9.5,2022-08-20T16:43:30.071Z,2022-08-20T23:28:11Z,3719723867,140,36.1,3721158017,178,,3719723873,212,12.9,3719723871,141,10.4,3719723863,56,Back,3719723877,213,3.1,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634597,91,1,1,11,56,dxq76zcvnokq07cszdx0i6kve,1,31.4,16.4,2022-08-20T16:43:32.772Z,2022-08-20T23:28:16Z,3719723947,141,43.4,3719723945,140,12.4,3721158223,178,,3719723949,212,27.1,3719723951,213,2.4,3719723943,56,Back,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634663,92,1,1,11,59,dxq76zcvnokq07cszdx0i6kve,1,11.9,52.8,2022-08-20T16:43:35.870Z,2022-08-20T23:28:19Z,3719724281,212,19.5,3719724277,140,22.8,3721158355,178,,3719724279,141,76.0,3719724275,56,Back,3719724283,213,0.9,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634709,93,1,1,12,5,dxq76zcvnokq07cszdx0i6kve,1,35.4,90.5,2022-08-20T16:43:41.093Z,2022-08-20T23:28:25Z,3719724511,140,46.0,3719724517,213,0.0,3719724509,56,Back,3721158781,178,,3719724515,212,11.1,3719724513,141,90.5,,,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634749,94,1,1,12,8,dxq76zcvnokq07cszdx0i6kve,1,46,74.2,2022-08-20T16:43:44.619Z,2022-08-20T23:28:33Z,3719724707,213,3.1,3719724701,140,41.7,3719724699,56,Back,3719724703,141,74.4,3719724705,212,4.5,3721159079,178,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634753,95,61,1,12,10,dxq76zcvnokq07cszdx0i6kve,1,48,84.8,2022-08-20T16:43:46.710Z,2022-08-20T23:28:42Z,3721159635,178,,3719724715,56,Back,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634797,96,1,1,12,12,dxq76zcvnokq07cszdx0i6kve,1,46.5,81.7,2022-08-20T16:43:48.223Z,2022-08-20T23:28:55Z,3719724973,140,42.8,3719724967,56,Back,3719724977,141,69.3,3719724981,212,9.3,3719724987,213,4.3,3721160199,178,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634815,97,1,1,12,16,dxq76zcvnokq07cszdx0i6kve,1,45.3,73.9,2022-08-20T16:43:52.233Z,2022-08-20T23:29:11Z,3721160513,178,,3719725063,212,3.7,3719725065,213,1.0,3719725059,140,47.2,3719725061,141,78.4,3719725057,56,Back,,,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634853,98,1,1,12,18,dxq76zcvnokq07cszdx0i6kve,1,47.8,81.1,2022-08-20T16:43:54.289Z,2022-08-20T23:29:14Z,3719725231,56,Left,3721161231,178,,3719725237,212,8.4,3719725235,141,91.5,3719725239,213,1.0,3719725233,140,52.2,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634889,99,1,1,12,20,dxq76zcvnokq07cszdx0i6kve,1,59.1,94.5,2022-08-20T16:43:57.047Z,2022-08-20T23:29:20Z,3719725439,56,Left,3719725443,141,81.4,3721161545,178,,3719725445,212,15.8,3719725447,213,5.7,3719725441,140,71.5,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634897,100,1,1,12,23,dxq76zcvnokq07cszdx0i6kve,0,72.9,72.6,2022-08-20T16:43:59.921Z,2022-08-20T23:29:26Z,3721161847,178,,3719725467,141,70.0,3719725465,140,73.3,3719725471,213,4.9,3719725463,56,Center,3719725469,212,1.8,3719725575,236,,3719725581,286,,5152de1kfmrihdzbdotpeo8ut,I. Success,3719725577,233,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634911,107,74,1,12,23,49rkyo4do8uwj06geomw0xr4i,1,23.4,28.6,2022-08-20T16:43:59.963Z,2022-08-20T23:29:38Z,3719725583,233,100,3719725549,285,,3719725547,56,Back,3721162365,389,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634955,108,49,1,12,26,49rkyo4do8uwj06geomw0xr4i,1,46.2,55.1,2022-08-20T16:44:02.819Z,2022-08-20T23:29:47Z,,,,,,,,,,,,,,,,,,,,,,,,,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448635015,109,1,1,12,30,49rkyo4do8uwj06geomw0xr4i,0,61.9,52.1,2022-08-20T16:44:06.215Z,2022-08-20T23:29:52Z,3719726059,212,36.5,3719726053,56,Right,3719726063,1,,3719726055,140,67.6,3719726057,141,0.0,3719726061,213,4.9,3721163141,178,,,,,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448635049,101,5,1,12,32,dxq76zcvnokq07cszdx0i6kve,1,34.4,101.4,2022-08-20T16:44:08.603Z,2022-08-20T23:29:55Z,3719726177,347,,3719726179,233,110,3719726175,56,Back,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448635031,110,5,1,12,32,49rkyo4do8uwj06geomw0xr4i,0,65.6,-1.4,2022-08-20T16:44:08.603Z,2022-08-20T23:29:56Z,3719726089,56,Right,3719726207,233,101,3719726091,347,,,,,,,,,,,,,,,,,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
