id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/18/value
2455675459,144,5,1,14,12,6tuibxq39fdryu8ou06wcm0q3,0,41.4,101.5,2022-09-04T10:44:18.249Z,2022-09-04T18:43:09Z,3757229345,233,129,3757229121,56,Back,3757229123,347,,,,,,,,,,,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455675499,130,1,1,14,16,af91jdcs6x0bqkmdb78rokod2,1,60.3,0,2022-09-04T10:44:22.775Z,2022-09-04T18:43:11Z,3757229407,213,0.8,3757229405,212,14.0,3757229399,56,Right,3757229401,140,69.2,3757229397,107,,3757229403,141,14.3,,,,,,,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455675537,131,1,1,14,19,af91jdcs6x0bqkmdb78rokod2,1,69.2,14.3,2022-09-04T10:44:25.189Z,2022-09-04T18:43:26Z,3757229607,212,7.2,3757229605,141,3.8,3757229601,56,Right,3757229609,213,4.8,3758982735,178,,3757229603,140,70.1,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455675557,132,1,1,14,22,af91jdcs6x0bqkmdb78rokod2,1,69.9,2.8,2022-09-04T10:44:28.538Z,2022-09-04T18:43:33Z,3757229697,212,10.0,3757229695,141,15.6,3757229691,56,Right,3758983037,178,,3757229699,213,2.1,3757229693,140,65.3,,,,,,,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455675591,133,1,1,14,25,af91jdcs6x0bqkmdb78rokod2,1,66,17.1,2022-09-04T10:44:31.202Z,2022-09-04T18:43:36Z,3757229851,141,41.2,3757229849,140,91.4,3757229853,212,31.3,3757229847,56,Center,3758983169,178,,3757229855,213,0.6,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455675605,134,1,1,14,25,af91jdcs6x0bqkmdb78rokod2,1,91.4,41.2,2022-09-04T10:44:32.093Z,2022-09-04T18:43:49Z,3757229911,140,88.0,3757229915,212,3.6,3757230733,154,,3758983693,178,,3757229909,56,Center,3757229927,156,,3757229913,141,42.2,3757230731,210,13,86603cyr3osksy73el0ncy7yt,C. Dessers,3757229917,213,,,,,,,,,1,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2455675661,135,13,1,14,26,af91jdcs6x0bqkmdb78rokod2,1,84.2,41.7,2022-09-04T10:44:32.972Z,2022-09-04T18:43:49Z,3757230141,56,Center,3757230759,231,46.6,3757230743,29,,3757230139,17,,3757230753,103,6.9,3757230747,55,134,3757230757,230,98.2,3757230137,22,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,3757230751,102,3757230741,83,,3758983861,178,3757230755,328,,,58.7,3757230745,154,,,3757230413,20,,,,,,,,,,,,,,,,,,
2455675675,136,5,1,14,27,af91jdcs6x0bqkmdb78rokod2,0,101,57.2,2022-09-04T10:44:33.896Z,2022-09-04T18:43:51Z,3757230185,56,Center,3757248887,233,145,3757230187,346,,,,,,,,,,,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455675589,145,5,1,14,27,6tuibxq39fdryu8ou06wcm0q3,1,-1,42.8,2022-09-04T10:44:33.896Z,2022-09-04T18:43:51Z,3757229841,346,,3757248871,233,136,3757229839,56,Back,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455675999,146,1,1,14,58,6tuibxq39fdryu8ou06wcm0q3,1,4.3,52.1,2022-09-04T10:45:04.735Z,2022-09-04T18:08:48Z,3757231769,124,,3757231775,141,65.4,3757231785,1,,3757231789,74,,3757231779,212,47.5,3757231771,56,Back,3757231773,140,48.7,3757231783,213,0.2,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676009,147,44,1,15,1,6tuibxq39fdryu8ou06wcm0q3,1,51.8,68.5,2022-09-04T10:45:07.646Z,2022-09-04T20:11:42Z,3757231849,286,,3757231833,56,Center,3757231845,233,137,,,,,,,,,,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455675979,137,44,1,15,1,af91jdcs6x0bqkmdb78rokod2,0,48.2,31.5,2022-09-04T10:45:07.647Z,2022-09-04T18:08:51Z,3757231699,285,,3757231697,56,Back,3757231871,233,147,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676021,148,1,1,15,1,6tuibxq39fdryu8ou06wcm0q3,0,48.9,65.2,2022-09-04T10:45:07.735Z,2022-09-04T20:11:42Z,3757231899,140,59.1,3757231903,212,10.7,3758894257,388,,3757231893,3,,3757231901,141,64.8,3757231905,213,6.3,3757231897,56,Center,3757231895,168,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676023,138,1,1,15,2,af91jdcs6x0bqkmdb78rokod2,1,40.6,35.8,2022-09-04T10:45:08.695Z,2022-09-04T18:08:57Z,3757231915,212,7.0,3757231917,213,1.7,3757231909,56,Back,3757231913,141,46.0,3758894405,388,,3757231907,3,,3757231911,140,39.9,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676027,139,1,1,15,4,af91jdcs6x0bqkmdb78rokod2,0,39.9,46,2022-09-04T10:45:10.872Z,2022-09-04T18:09:00Z,3757231943,213,4.9,3757231939,141,37.3,3757231941,212,6.0,3757231933,3,,3758894509,388,,3757231937,140,40.9,3757231935,56,Back,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676037,149,1,1,15,5,6tuibxq39fdryu8ou06wcm0q3,0,59.9,64.9,2022-09-04T10:45:11.925Z,2022-09-04T18:09:05Z,3757232001,141,56.0,3757231997,56,Center,3757232003,212,8.4,3757231999,140,65.4,3757232005,213,5.5,3758894765,178,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676049,140,8,1,15,6,af91jdcs6x0bqkmdb78rokod2,1,37.3,37.9,2022-09-04T10:45:12.470Z,2022-09-04T18:09:10Z,3757232065,56,Back,3758184113,383,,3758894969,178,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676063,141,49,1,15,7,af91jdcs6x0bqkmdb78rokod2,1,37.3,37.9,2022-09-04T10:45:13.919Z,2022-09-04T18:09:16Z,,,,,,,,,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676113,142,1,1,15,7,af91jdcs6x0bqkmdb78rokod2,1,37.3,37.9,2022-09-04T10:45:13.967Z,2022-09-04T18:09:19Z,3757232363,212,16.2,3758895401,178,,3757232357,56,Back,3757232361,141,14.7,3757232365,213,4.9,3757232359,140,40.7,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676131,143,1,1,15,10,af91jdcs6x0bqkmdb78rokod2,0,40.7,14.7,2022-09-04T10:45:16.895Z,2022-09-04T18:09:23Z,3757232447,56,Center,3757232455,213,0.5,3757232451,141,33.6,3757232449,140,65.0,3758895581,178,,3757232453,212,28.6,,,,,,,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455998463,849,67,1,15,12,6tuibxq39fdryu8ou06wcm0q3,1,32.2,69.3,2022-09-04T10:45:18.180Z,2022-09-04T20:11:43Z,3758955709,233,775,,,,,,,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455998457,775,67,1,15,12,af91jdcs6x0bqkmdb78rokod2,0,67.8,30.7,2022-09-04T10:45:18.181Z,2022-09-04T18:33:34Z,3758955747,233,849,,,,,,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676141,150,8,1,15,12,6tuibxq39fdryu8ou06wcm0q3,1,33.7,71.7,2022-09-04T10:45:18.224Z,2022-09-04T20:11:43Z,3758184505,385,,3757232479,56,Back,3758895801,178,,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676189,144,1,1,15,15,af91jdcs6x0bqkmdb78rokod2,1,61.8,24.1,2022-09-04T10:45:21.945Z,2022-09-04T18:09:32Z,3757232685,141,7.4,3758895955,178,,3757232687,212,23.7,3757232683,140,42.0,3757232689,213,3.6,3757232681,56,Back,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676225,145,1,1,15,18,af91jdcs6x0bqkmdb78rokod2,1,42,7.4,2022-09-04T10:45:24.806Z,2022-09-04T18:09:37Z,3757232847,141,19.8,3758896201,178,,3757232845,140,43.9,3757232849,212,8.7,3757232851,213,1.3,3757232843,56,Back,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676271,146,1,1,15,21,af91jdcs6x0bqkmdb78rokod2,1,44,19.8,2022-09-04T10:45:27.933Z,2022-09-04T18:09:41Z,3757233035,212,51.0,3757233027,155,,3758896425,178,,3757233037,213,0.0,3757233029,56,Center,3757233033,141,22.8,3757233031,140,92.5,3757233039,1,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676285,147,1,1,15,26,af91jdcs6x0bqkmdb78rokod2,0,92.5,22.8,2022-09-04T10:45:32.176Z,2022-09-04T18:09:47Z,3758185551,386,,3758185549,225,,3757233089,2,,3757233099,212,22.8,3757233093,56,Center,3758185553,20,,3758896787,178,,3757233097,141,55.4,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,3757233101,213,3757233095,140,87.3,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,
2455676319,151,12,1,15,28,6tuibxq39fdryu8ou06wcm0q3,1,10.8,43.4,2022-09-04T10:45:34.168Z,2022-09-04T18:09:52Z,3757233263,56,Back,3757233265,140,28.9,3757233267,141,86.5,3757233271,213,1.0,3757233269,212,34.9,3758897043,178,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676323,152,4,1,15,30,6tuibxq39fdryu8ou06wcm0q3,1,31.8,84.9,2022-09-04T10:45:37.142Z,2022-09-04T18:09:56Z,3757233287,285,,3757233285,265,,3757233279,13,,3757233281,56,Back,3757233283,152,,3757233351,233,148,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676333,148,4,1,15,30,af91jdcs6x0bqkmdb78rokod2,0,68.2,15.1,2022-09-04T10:45:37.143Z,2022-09-04T18:09:56Z,3757233325,152,,3757233327,265,,3757233369,233,152,3758897215,178,,3757233323,56,Right,3757233373,286,,3757233321,13,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676557,153,1,1,15,54,6tuibxq39fdryu8ou06wcm0q3,1,34.3,83.5,2022-09-04T10:46:00.323Z,2022-09-04T18:10:01Z,3757234509,152,,3757234521,1,,3757234515,141,18.3,3757234503,5,,3757234511,56,Right,3757234507,196,,3757234517,212,51.3,3757234519,213,5.2,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,3758897651,178,3757234513,140,58.9,3757234505,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676573,154,1,1,16,0,6tuibxq39fdryu8ou06wcm0q3,1,59.2,19.2,2022-09-04T10:46:06.617Z,2022-09-04T18:10:09Z,3757234595,140,55.8,3757234597,141,32.1,3758898025,178,,3757234593,56,Center,3757234599,212,9.5,3757234601,213,2.0,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676611,155,1,1,16,1,6tuibxq39fdryu8ou06wcm0q3,1,56.6,31.3,2022-09-04T10:46:07.551Z,2022-09-04T18:10:16Z,3757234815,212,10.8,3758898371,178,,3757234817,213,6.2,3757234809,56,Center,3757234813,141,29.2,3757234811,140,66.8,3757234807,155,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455999263,792,83,1,16,4,af91jdcs6x0bqkmdb78rokod2,1,30.7,79.9,2022-09-04T10:46:10.692Z,2022-09-04T18:35:16Z,3758960351,399,216040,,,,,,,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676621,156,1,1,16,6,6tuibxq39fdryu8ou06wcm0q3,1,65.6,18,2022-09-04T10:46:12.712Z,2022-09-04T18:10:23Z,3757234867,140,60.3,3757234871,212,5.6,3757234873,213,3.2,3757234865,56,Right,3758898633,178,,3757234869,141,17.4,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676651,157,1,1,16,7,6tuibxq39fdryu8ou06wcm0q3,1,60.3,17.4,2022-09-04T10:46:13.382Z,2022-09-04T18:10:30Z,3758898987,178,,3757235019,56,Center,3757235025,212,13.3,3757235021,140,63.1,3757235029,213,1.3,3757235023,141,36.4,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676681,158,1,1,16,9,6tuibxq39fdryu8ou06wcm0q3,1,63.3,44.2,2022-09-04T10:46:15.816Z,2022-09-04T18:10:36Z,3757235177,212,17.4,3757235175,141,69.7,3758899201,178,,3757235179,213,1.5,3757235171,56,Center,3757235173,140,64.0,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676701,159,1,1,16,13,6tuibxq39fdryu8ou06wcm0q3,1,69.5,73,2022-09-04T10:46:19.296Z,2022-09-04T18:10:41Z,3757235311,213,0.9,3757235307,212,14.2,3758899435,178,,3757235303,141,89.1,3757235299,56,Left,3757235301,140,78.1,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676737,160,1,1,16,16,6tuibxq39fdryu8ou06wcm0q3,1,77.5,73.3,2022-09-04T10:46:22.202Z,2022-09-04T18:10:49Z,3757235503,213,5.0,3757235499,141,63.9,3757235501,212,6.7,3757235497,140,79.3,3758899835,178,,3757235495,56,Center,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676779,161,1,1,16,19,6tuibxq39fdryu8ou06wcm0q3,1,78.4,75.6,2022-09-04T10:46:26.055Z,2022-09-04T18:10:55Z,3757235705,213,1.4,3757235687,56,Left,3758900153,178,,3757235695,141,93.8,3757235691,140,80.0,3757235701,212,12.5,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456000149,906,43,1,16,23,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-09-04T10:46:29.362Z,2022-09-04T18:36:59Z,3758965429,144,82,3758965247,178,0,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676809,162,1,1,16,23,6tuibxq39fdryu8ou06wcm0q3,1,74.6,75.6,2022-09-04T10:46:29.364Z,2022-09-04T18:11:02Z,3757235877,140,75.1,3757235875,56,Center,3757235879,141,62.1,3757235881,212,9.2,3757235883,213,4.8,3758900463,178,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676825,163,1,1,16,25,6tuibxq39fdryu8ou06wcm0q3,1,75.5,59.4,2022-09-04T10:46:31.617Z,2022-09-04T18:11:06Z,3757235955,141,26.2,3758900615,178,,3757235957,212,22.6,3757235953,140,74.0,3757235949,56,Center,3757235959,213,4.6,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676847,164,1,1,16,27,6tuibxq39fdryu8ou06wcm0q3,1,76.5,26.1,2022-09-04T10:46:33.999Z,2022-09-04T18:11:10Z,3757236063,141,26.5,3757236061,140,90.6,3758900799,178,,3757236065,212,14.8,3757236067,213,0.0,3757236059,56,Center,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456000367,909,67,1,16,29,6tuibxq39fdryu8ou06wcm0q3,1,87,26.1,2022-09-04T10:46:35.535Z,2022-09-04T20:11:43Z,3758966479,233,804,,,,,,,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456000365,804,67,1,16,29,af91jdcs6x0bqkmdb78rokod2,0,13,73.9,2022-09-04T10:46:35.536Z,2022-09-04T18:37:23Z,3758966483,233,909,,,,,,,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676851,165,1,1,16,29,6tuibxq39fdryu8ou06wcm0q3,0,89,27.4,2022-09-04T10:46:35.569Z,2022-09-04T20:11:44Z,3757302419,236,,3757302259,141,29.5,3758900931,178,,3757302257,140,89.2,3757302263,213,1.4,3757236087,56,Center,3757302425,286,,3757302261,212,1.4,153ljvbov0n176vm9fdaizoix,A. Pinamonti,3757302421,233,,,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,
2455676869,149,74,1,16,29,af91jdcs6x0bqkmdb78rokod2,1,9.2,65.5,2022-09-04T10:46:35.603Z,2022-09-04T18:11:16Z,3757302457,233,165,3757236151,56,Back,3757302387,285,,3758901055,178,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676903,150,5,1,16,30,af91jdcs6x0bqkmdb78rokod2,0,6.7,101.6,2022-09-04T10:46:36.689Z,2022-09-04T18:11:19Z,3757236281,347,,3757236309,233,166,3757236279,56,Back,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455676893,166,5,1,16,30,6tuibxq39fdryu8ou06wcm0q3,1,93.3,-1.6,2022-09-04T10:46:36.689Z,2022-09-04T18:11:19Z,3757236239,56,Right,3757236283,233,150,3757236241,347,,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455677011,167,1,1,16,46,6tuibxq39fdryu8ou06wcm0q3,1,94,0,2022-09-04T10:46:52.537Z,2022-09-04T18:11:24Z,3757236827,213,2.3,3757236819,56,Right,3757236825,212,10.1,3757236821,140,87.3,3757236817,107,,3757236823,141,8.6,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455677023,168,1,1,16,47,6tuibxq39fdryu8ou06wcm0q3,1,85.8,10.3,2022-09-04T10:46:53.871Z,2022-09-04T18:11:32Z,3757236913,213,4.7,3757236905,56,Right,3758901927,178,,3757236909,141,5.3,3757236907,140,85.9,3757236911,212,3.4,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455677045,169,1,1,16,52,6tuibxq39fdryu8ou06wcm0q3,1,79.1,8.6,2022-09-04T10:46:58.993Z,2022-09-04T18:11:37Z,3757237011,141,5.6,3757237007,56,Right,3757237013,212,7.5,3757237009,140,86.0,3757237015,213,6.0,3758902171,178,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455677055,170,1,1,16,54,6tuibxq39fdryu8ou06wcm0q3,1,86,6.2,2022-09-04T10:47:01.033Z,2022-09-04T18:11:41Z,3758902369,178,,3757237093,213,2.6,3757237089,212,10.2,3757237081,140,77.6,3757237075,56,Right,3757237085,141,13.7,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455677109,171,1,1,16,56,6tuibxq39fdryu8ou06wcm0q3,1,77.1,14.1,2022-09-04T10:47:02.779Z,2022-09-04T20:11:45Z,3757237319,140,88.0,3757238471,154,,3757237313,2,,3758188743,20,,3757237317,56,Center,3757238469,210,15,3757237323,212,22.7,3757237325,213,1.0,5oge5fhmna0oduqvjisoa1djp,J. Toljan,3758188741,224,3758903411,178,,3757237321,141,3757237315,155,,1,,,,43.0,,,,,,,,,,,,,,,,,,,,,
2455677259,174,44,1,16,57,6tuibxq39fdryu8ou06wcm0q3,1,89.6,45.5,2022-09-04T10:47:03.810Z,2022-09-04T20:11:44Z,3757237965,233,151,3757237957,286,,3757237955,56,Center,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455677157,151,44,1,16,57,af91jdcs6x0bqkmdb78rokod2,0,10.4,54.5,2022-09-04T10:47:03.811Z,2022-09-04T18:12:06Z,3757237991,233,174,3757237509,56,Back,3757237511,285,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455677115,172,15,1,16,57,6tuibxq39fdryu8ou06wcm0q3,1,89.9,45.2,2022-09-04T10:47:03.935Z,2022-09-04T20:11:45Z,3757238481,78,,3757238499,146,91.2,3757238235,328,,3757238497,103,19,3757238491,55,171,3757238501,147,45.7,3757238487,154,,3757237341,17,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,3757238503,230,3757238263,233,152,3758903853,388,3757238231,15,,,99.4,3757237343,56,,Center,3757238237,82,,3757238483,29,,3757238505,231,3757237339,22,3757238495,102,,,,,48.8,48.4,,
2455677167,152,10,1,16,57,af91jdcs6x0bqkmdb78rokod2,1,9.3,53.9,2022-09-04T10:47:03.941Z,2022-09-04T18:12:16Z,3757238303,233,172,3758904123,388,,3757237557,94,,3758904125,15,,3757237559,56,Back,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455677189,153,6,1,16,59,af91jdcs6x0bqkmdb78rokod2,0,10.6,55.4,2022-09-04T10:47:05.211Z,2022-09-04T18:12:24Z,3757237633,56,Back,3757237635,73,,3757237705,233,173,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455677185,173,6,1,16,59,6tuibxq39fdryu8ou06wcm0q3,1,89.4,44.6,2022-09-04T10:47:05.211Z,2022-09-04T18:12:25Z,3757237627,75,,3757237625,56,Center,3757237653,233,153,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455677449,175,1,1,17,30,6tuibxq39fdryu8ou06wcm0q3,1,99.6,0.5,2022-09-04T10:47:36.339Z,2022-09-04T18:12:28Z,3757239063,155,,3757239075,213,2.0,3757239069,140,85.6,3757239059,2,,3757239071,141,51.6,3757239067,56,Center,3758190003,20,,3757239061,6,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,3757239077,1,3757239073,212,37.7,3757239065,224,3758904707,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455677455,176,61,1,17,31,6tuibxq39fdryu8ou06wcm0q3,1,85.9,51.8,2022-09-04T10:47:37.984Z,2022-09-04T18:12:37Z,3758905231,178,,3757239099,56,Center,3758905229,21,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455677497,154,12,1,17,32,af91jdcs6x0bqkmdb78rokod2,1,5.3,52.5,2022-09-04T10:47:38.790Z,2022-09-04T18:12:44Z,3757239319,140,44.8,3758905581,178,,3757239325,213,6.2,3757239317,56,Back,3757239323,212,41.6,3757239321,141,48.2,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
