id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId
2485183937,92,1,1,7,8,e75syeuawg3ql8nwpi3vr2btz,0,54.5,5,2022-11-13T11:37:34.543Z,2022-11-13T17:15:41Z,3913538859,213,0.1,3913538857,212,48.6,3913538851,56,Right,3913538861,1,,3913538855,141,8.8,3914980581,178,,3913538853,140,100.0,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485183951,76,56,1,7,13,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-11-13T11:37:39.443Z,2022-11-13T17:15:49Z,3913538897,56,Back,,,,,,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485183963,77,5,1,7,14,3vo5mpj7catp66nrwwqiuhuup,1,-1,84.6,2022-11-13T11:37:40.043Z,2022-11-13T17:15:51Z,3913538971,346,,3913538989,233,93,3913538969,56,Back,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485183947,93,5,1,7,14,e75syeuawg3ql8nwpi3vr2btz,0,101,15.4,2022-11-13T11:37:40.043Z,2022-11-13T17:15:51Z,3913538887,56,Right,3913539009,233,77,3913538889,346,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485184581,78,27,1,8,7,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-11-13T11:38:33.123Z,2022-11-13T17:15:54Z,3913547073,233,104,3913541975,53,q6ns1fyw7w10xkkubh8etfc9,3913541973,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185669,104,27,1,8,7,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-11-13T11:38:33.123Z,2022-11-13T17:15:54Z,3913547043,233,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485184603,79,28,1,8,17,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-11-13T11:38:43.413Z,2022-11-13T17:16:05Z,3913542067,55,78,3913547099,233,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185685,105,28,1,8,17,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-11-13T11:38:43.413Z,2022-11-13T17:16:05Z,3913546929,55,104,3913547077,233,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485184855,81,1,1,8,26,3vo5mpj7catp66nrwwqiuhuup,0,3.5,53.6,2022-11-13T11:38:52.482Z,2022-11-13T17:16:12Z,3913543223,141,52.4,3913543219,56,Center,3913543225,212,71.3,3913543217,124,,3913543221,140,71.4,3913543227,213,6.3,3913543233,74,,3913543229,1,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485184879,94,8,1,8,31,e75syeuawg3ql8nwpi3vr2btz,1,22.8,43.3,2022-11-13T11:38:56.875Z,2022-11-13T17:16:18Z,3914983797,178,,3914191117,385,,3913543337,56,Back,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485493209,1055,67,1,8,32,3vo5mpj7catp66nrwwqiuhuup,1,69.9,55.4,2022-11-13T11:38:58.154Z,2022-11-13T19:45:04Z,3915142291,233,957,,,,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485493197,957,67,1,8,32,e75syeuawg3ql8nwpi3vr2btz,0,30.1,44.6,2022-11-13T11:38:58.155Z,2022-11-13T17:55:24Z,3915142313,233,1055,,,,,,,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485184895,82,61,1,8,32,3vo5mpj7catp66nrwwqiuhuup,0,66.8,59.9,2022-11-13T11:38:58.164Z,2022-11-13T19:45:05Z,3913543411,56,Center,3914984233,178,,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485184903,96,50,1,8,33,e75syeuawg3ql8nwpi3vr2btz,1,31.6,39.6,2022-11-13T11:38:59.551Z,2022-11-13T17:16:36Z,3913543509,233,83,3913543437,285,,3913543435,56,Back,,,,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485184889,95,49,1,8,33,e75syeuawg3ql8nwpi3vr2btz,1,29.5,39.1,2022-11-13T11:38:59.631Z,2022-11-13T17:16:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485184909,83,7,1,8,33,3vo5mpj7catp66nrwwqiuhuup,0,68.4,60.4,2022-11-13T11:38:59.667Z,2022-11-13T17:16:49Z,3913543455,286,,3913543453,56,Center,3914985599,178,,3914191595,385,,3913543493,233,96,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485196425,212,61,1,8,34,e75syeuawg3ql8nwpi3vr2btz,1,34.2,42.5,2022-11-13T11:38:59.908Z,2022-11-13T17:16:42Z,3914985843,178,,3913601229,56,Back,,,,,,,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485197681,266,61,1,8,34,3vo5mpj7catp66nrwwqiuhuup,1,69.2,58.5,2022-11-13T11:39:00.374Z,2022-11-13T17:16:58Z,3913609959,56,Center,3914986945,178,,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485184959,97,1,1,8,36,e75syeuawg3ql8nwpi3vr2btz,1,33.9,30,2022-11-13T11:39:01.862Z,2022-11-13T17:17:04Z,3913543681,212,5.1,3913543683,213,3.2,3913543679,141,29.8,3914987453,178,,3913543675,56,Back,3913543677,140,29.0,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485184995,98,1,1,8,37,e75syeuawg3ql8nwpi3vr2btz,1,27.5,30.3,2022-11-13T11:39:03.538Z,2022-11-13T17:17:06Z,3913543877,212,25.2,3913543875,141,49.0,3913543871,56,Back,3913543873,140,6.8,3914987639,178,,3913543879,213,2.6,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485197663,228,43,1,8,38,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-11-13T11:39:04.067Z,2022-11-13T12:00:01Z,3913609147,56,Back,3913611621,144,61,,,,,,,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185079,99,1,1,8,40,e75syeuawg3ql8nwpi3vr2btz,1,6.8,49,2022-11-13T11:39:06.204Z,2022-11-13T17:17:09Z,3913544227,141,78.2,3913544229,212,22.3,3913544225,140,16.5,3914987919,178,,3913544223,56,Back,3913544231,213,1.1,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185115,100,1,1,8,44,e75syeuawg3ql8nwpi3vr2btz,1,23.7,78.7,2022-11-13T11:39:09.868Z,2022-11-13T17:17:16Z,3913544383,140,35.2,3913544385,141,93.6,3914988373,178,,3913544381,56,Back,3913544387,212,15.8,3913544389,213,0.7,,,,,,,45ubqc5i6yn2l5kdtlt8tbw7p,J. Palomino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185133,101,1,1,8,46,e75syeuawg3ql8nwpi3vr2btz,1,35.2,93.6,2022-11-13T11:39:12.543Z,2022-11-13T17:17:21Z,3913544463,140,32.1,3913544459,56,Back,3913544465,141,82.1,3913544469,213,4.3,3914988801,178,,3913544467,212,8.5,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185135,102,1,1,8,47,e75syeuawg3ql8nwpi3vr2btz,0,32.1,82.1,2022-11-13T11:39:13.482Z,2022-11-13T17:17:26Z,3913544477,141,90.3,3914989115,178,,3913544479,212,9.1,3913544475,140,39.0,3913544473,56,Back,3913544481,213,0.7,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185127,84,49,1,8,48,3vo5mpj7catp66nrwwqiuhuup,1,56.4,18.8,2022-11-13T11:39:14.203Z,2022-11-13T17:17:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485316749,881,3,1,8,49,3vo5mpj7catp66nrwwqiuhuup,0,58.2,7.8,2022-11-13T11:39:15.464Z,2022-11-13T17:17:34Z,3914195119,56,Right,3914195123,465,,3914195125,467,6lfje6glfgycun47flgmc9jvt,3914989763,178,,3914195121,286,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185163,85,4,1,8,49,3vo5mpj7catp66nrwwqiuhuup,1,60.2,18.1,2022-11-13T11:39:15.813Z,2022-11-13T17:17:42Z,3913544575,56,Right,3913544573,13,,3913544581,286,,3913544765,233,103,3913544577,152,,3913544579,265,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185193,103,4,1,8,49,e75syeuawg3ql8nwpi3vr2btz,0,39.8,81.9,2022-11-13T11:39:15.814Z,2022-11-13T17:17:41Z,3913544733,56,Back,3913544731,13,,3914990355,178,,3913544787,233,85,3913544735,152,,3913544737,265,,3913544739,285,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185683,86,1,1,9,25,3vo5mpj7catp66nrwwqiuhuup,1,56.2,8.5,2022-11-13T11:39:51.404Z,2022-11-13T17:17:45Z,3913546909,5,,3913546919,212,9.9,3913547607,189,,3913546911,152,,3913546917,141,22.8,3914990573,178,,3913546921,213,1.8,3913546913,56,Center,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,3913546915,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185693,87,1,1,9,26,3vo5mpj7catp66nrwwqiuhuup,1,54.5,22.8,2022-11-13T11:39:52.166Z,2022-11-13T17:17:49Z,3914990847,178,,3913546961,212,20.9,3913546955,56,Back,3913546963,213,2.1,3913546959,141,49.4,3913547647,189,,3913546957,140,44.6,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185741,88,1,1,9,30,3vo5mpj7catp66nrwwqiuhuup,1,44.6,49.4,2022-11-13T11:39:56.157Z,2022-11-13T17:17:57Z,3913547183,212,16.9,3914991297,178,,3913547177,140,40.8,3913547171,56,Back,3913547181,141,25.2,3913547187,213,4.5,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185787,89,1,1,9,34,3vo5mpj7catp66nrwwqiuhuup,1,35.1,43,2022-11-13T11:40:00.226Z,2022-11-13T17:18:01Z,3914991587,178,,3913547399,212,21.6,3913547401,213,1.6,3913547397,141,74.8,3913547393,56,Back,3913547395,140,35.2,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185831,90,1,1,9,37,3vo5mpj7catp66nrwwqiuhuup,1,34.1,71.7,2022-11-13T11:40:02.963Z,2022-11-13T17:18:05Z,3913547587,141,50.9,3914991781,178,,3913547589,212,25.8,3913547583,56,Back,3913547591,213,3.7,3913547585,140,13.5,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185897,91,1,1,9,42,3vo5mpj7catp66nrwwqiuhuup,1,15.7,51,2022-11-13T11:40:08.081Z,2022-11-13T17:18:09Z,3913547907,212,5.0,3914992087,178,,3913547901,56,Back,3913547909,213,4.6,3913547905,141,43.7,3913547903,140,15.1,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185951,92,1,1,9,43,3vo5mpj7catp66nrwwqiuhuup,1,15.4,44.2,2022-11-13T11:40:09.738Z,2022-11-13T17:18:12Z,3913548139,212,23.8,3913548141,213,5.0,3914992365,178,,3913548137,141,10.9,3913548135,140,22.5,3913548133,56,Back,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485185979,93,1,1,9,48,3vo5mpj7catp66nrwwqiuhuup,1,18.1,24.7,2022-11-13T11:40:14.134Z,2022-11-13T17:18:15Z,3913548257,140,10.4,3913548259,141,35.8,3913548263,212,11.1,3914992561,178,,3913548255,56,Back,3913548267,213,2.4,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186033,94,1,1,9,50,3vo5mpj7catp66nrwwqiuhuup,1,10.4,35.8,2022-11-13T11:40:15.915Z,2022-11-13T17:18:20Z,3913548519,213,1.9,3913548511,56,Back,3913548517,212,11.4,3913548513,140,7.2,3913548515,141,51.8,3914993037,178,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186039,95,1,1,9,53,3vo5mpj7catp66nrwwqiuhuup,1,7.2,51.8,2022-11-13T11:40:18.906Z,2022-11-13T17:18:25Z,3914993497,178,,3913548565,140,10.0,3913548563,56,Back,3913548571,213,1.1,3913548567,141,61.1,3913548569,212,7.0,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186075,96,1,1,9,54,3vo5mpj7catp66nrwwqiuhuup,1,10,61.1,2022-11-13T11:40:20.389Z,2022-11-13T17:18:28Z,3913548703,141,27.7,3913548705,212,22.8,3913548701,140,8.5,3913548699,56,Back,3913548707,213,4.6,3914993777,178,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186123,97,1,1,9,57,3vo5mpj7catp66nrwwqiuhuup,1,9.3,26.5,2022-11-13T11:40:23.136Z,2022-11-13T17:18:32Z,3913548941,212,23.4,3913548939,141,6.1,3914994033,178,,3913548937,140,27.2,3913548943,213,5.6,3913548935,56,Back,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186139,98,1,1,10,0,3vo5mpj7catp66nrwwqiuhuup,1,27.6,8.3,2022-11-13T11:40:25.856Z,2022-11-13T17:18:35Z,3913549015,213,0.9,3913549013,212,19.3,3913549007,56,Back,3913549011,141,31.2,3914994397,178,,3913549009,140,38.4,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186213,99,1,1,10,1,3vo5mpj7catp66nrwwqiuhuup,1,38.4,31.2,2022-11-13T11:40:27.190Z,2022-11-13T17:18:39Z,3913549345,213,4.8,3914994683,178,,3913549343,212,11.3,3913549339,140,39.5,3913549341,141,14.6,3913549337,56,Back,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186233,100,1,1,10,3,3vo5mpj7catp66nrwwqiuhuup,1,40,17.1,2022-11-13T11:40:29.168Z,2022-11-13T17:18:51Z,3914995343,178,,3913549441,213,0.7,3913549439,212,34.9,3913549437,141,50.0,3913549431,155,,3913549443,1,,3913549435,140,65.5,3913549433,56,Center,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186239,101,44,1,10,5,3vo5mpj7catp66nrwwqiuhuup,1,65.1,55.8,2022-11-13T11:40:30.943Z,2022-11-13T19:45:05Z,3913549475,233,106,3913549467,56,Center,3913549469,286,,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186219,106,44,1,10,5,e75syeuawg3ql8nwpi3vr2btz,0,34.9,44.2,2022-11-13T11:40:30.944Z,2022-11-13T17:18:57Z,3913549511,233,101,3913549367,285,,3913549365,56,Back,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186255,102,1,1,10,5,3vo5mpj7catp66nrwwqiuhuup,0,65.8,49.1,2022-11-13T11:40:31.068Z,2022-11-13T19:45:05Z,3913549569,56,Center,3913549571,140,65.2,3913549567,3,,3913549577,213,1.9,3913549573,141,52.0,3914996337,388,,3913549575,212,2.1,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186883,111,61,1,10,5,e75syeuawg3ql8nwpi3vr2btz,1,40.2,28.2,2022-11-13T11:40:31.138Z,2022-11-13T19:35:46Z,3914996715,388,,3913552381,56,Back,3914996713,15,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186243,107,49,1,10,7,e75syeuawg3ql8nwpi3vr2btz,1,38.1,25.2,2022-11-13T11:40:33.617Z,2022-11-13T17:19:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186291,108,1,1,10,7,e75syeuawg3ql8nwpi3vr2btz,1,37.5,24.6,2022-11-13T11:40:33.733Z,2022-11-13T19:04:58Z,3913549747,212,15.1,3913549745,141,9.5,3913549741,56,Back,3913549743,140,48.0,3913549749,213,5.5,3915312629,388,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186299,109,1,1,10,11,e75syeuawg3ql8nwpi3vr2btz,0,40.8,4.1,2022-11-13T11:40:37.321Z,2022-11-13T17:19:18Z,3913549785,212,1.6,3913549779,56,Back,3913549947,236,,3913549783,141,4.0,3913549949,233,103,3913549787,213,3.2,3913549781,140,39.3,3913549953,286,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,3914997491,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186327,103,74,1,10,11,3vo5mpj7catp66nrwwqiuhuup,1,70.6,91.7,2022-11-13T11:40:37.358Z,2022-11-13T17:19:21Z,3913549937,56,Left,3914997613,178,,3913549939,285,,3913549955,233,109,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186333,104,5,1,10,11,3vo5mpj7catp66nrwwqiuhuup,0,65.6,102,2022-11-13T11:40:37.815Z,2022-11-13T17:19:26Z,3913549969,56,Left,3913549971,347,,3913550049,233,110,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186339,110,5,1,10,11,e75syeuawg3ql8nwpi3vr2btz,1,34.4,-2,2022-11-13T11:40:37.815Z,2022-11-13T17:19:26Z,3913550009,56,Back,3913550033,233,104,3913550011,347,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186965,112,1,1,10,48,e75syeuawg3ql8nwpi3vr2btz,1,46.7,0,2022-11-13T11:41:14.648Z,2022-11-13T17:19:30Z,3913552785,141,10.3,3913552783,140,58.8,3913552779,107,,3913552789,213,0.5,3913552787,212,14.9,3913552781,56,Right,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186967,113,50,1,10,50,e75syeuawg3ql8nwpi3vr2btz,1,56.6,15.3,2022-11-13T11:41:15.855Z,2022-11-13T17:19:38Z,3913552865,233,105,3913552797,286,,3913552795,56,Right,,,,,,,,,,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186971,105,7,1,10,50,3vo5mpj7catp66nrwwqiuhuup,1,43.4,84.7,2022-11-13T11:41:16.219Z,2022-11-13T17:19:42Z,3914201147,384,,3913552835,233,113,3913552815,56,Back,3914998935,178,,3913552823,285,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485186973,106,49,1,10,52,3vo5mpj7catp66nrwwqiuhuup,1,61.6,76.7,2022-11-13T11:41:17.960Z,2022-11-13T17:19:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485187011,107,1,1,10,52,3vo5mpj7catp66nrwwqiuhuup,1,61.4,73.8,2022-11-13T11:41:18.026Z,2022-11-13T17:19:55Z,3913552987,213,3.9,3913552981,141,60.8,3913552977,56,Center,3914999999,178,,3913552983,212,12.8,3913552979,140,52.6,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485187065,108,1,1,10,55,3vo5mpj7catp66nrwwqiuhuup,1,53.8,53.1,2022-11-13T11:41:21.193Z,2022-11-13T17:20:05Z,3915000535,178,,3913553289,56,Center,3913553295,212,17.8,3913553297,213,4.5,3913553293,141,27.3,3913553291,140,51.0,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485187087,109,1,1,10,59,3vo5mpj7catp66nrwwqiuhuup,1,46.1,28.8,2022-11-13T11:41:25.480Z,2022-11-13T17:20:10Z,3913553411,213,2.4,3913553407,141,35.1,3913553409,212,6.5,3913553403,56,Back,3915000881,178,,3913553405,140,41.4,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485187103,110,1,1,11,1,3vo5mpj7catp66nrwwqiuhuup,1,41.4,34.9,2022-11-13T11:41:26.979Z,2022-11-13T17:20:13Z,3913553519,212,5.8,3915001101,178,,3913553517,141,36.4,3913553521,213,0.2,3913553515,140,46.8,3913553513,56,Back,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485187121,111,1,1,11,1,3vo5mpj7catp66nrwwqiuhuup,1,46.1,36.4,2022-11-13T11:41:27.670Z,2022-11-13T17:20:16Z,3913553597,56,Back,3913553601,141,32.4,3913553599,140,34.6,3915001245,178,,3913553605,213,3.4,3913553603,212,12.4,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
