id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2512692413,10,1,1,0,28,ej5er0oyngdw138yuumwqbyqt,1,11.9,17.5,2023-02-26T11:31:02.560Z,2023-02-26T18:43:57Z,4060247205,178,,4058478781,213,0.9,4058478773,56,Back,4058478779,212,19.7,4058478775,140,24.2,4058478777,141,39.4,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512692429,11,1,1,0,30,ej5er0oyngdw138yuumwqbyqt,1,21.8,37.1,2023-02-26T11:31:04.719Z,2023-02-26T18:44:01Z,4058478871,141,32.0,4058478869,140,11.5,4058478867,56,Back,4058478875,213,3.5,4060247361,178,,4058478873,212,11.4,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512692455,12,1,1,0,32,ej5er0oyngdw138yuumwqbyqt,0,8.1,29.5,2023-02-26T11:31:06.959Z,2023-02-26T18:44:06Z,4058479023,56,Back,4060247651,178,,4058479025,140,5.7,4058479031,213,4.6,4058479029,212,21.1,4058479027,141,0.0,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512692615,6,5,1,0,34,3vo5mpj7catp66nrwwqiuhuup,1,94.4,101,2023-02-26T11:31:08.646Z,2023-02-26T18:44:09Z,4058479917,233,13,4058479905,56,Left,4058479907,347,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512692459,13,5,1,0,34,ej5er0oyngdw138yuumwqbyqt,0,5.6,-1,2023-02-26T11:31:08.646Z,2023-02-26T18:44:10Z,4058479045,56,Back,4058479929,233,6,4058479047,347,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512692631,7,1,1,0,50,3vo5mpj7catp66nrwwqiuhuup,0,91.3,100,2023-02-26T11:31:25.270Z,2023-02-26T18:44:14Z,4058480017,213,4.7,4058480011,140,90.7,4058480015,212,16.1,4058480005,107,,4058480009,56,Center,4058480013,141,77.8,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512692667,14,1,1,0,52,ej5er0oyngdw138yuumwqbyqt,1,9.4,28,2023-02-26T11:31:26.728Z,2023-02-26T18:44:18Z,4060248429,178,,4058480187,141,24.4,4058480181,56,Back,4058480195,213,6.0,4058480183,140,16.4,4058480191,212,7.7,4058480177,3,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512692671,15,49,1,0,52,ej5er0oyngdw138yuumwqbyqt,1,17.9,24.8,2023-02-26T11:31:27.451Z,2023-02-26T18:44:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512692691,16,1,1,0,54,ej5er0oyngdw138yuumwqbyqt,1,18.3,23.5,2023-02-26T11:31:28.846Z,2023-02-26T18:44:28Z,4058480321,141,32.2,4058480325,213,0.7,4060249023,388,,4058480315,3,,4058480319,140,25.5,4058480323,212,9.6,4058480317,56,Back,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512692713,17,1,1,0,55,ej5er0oyngdw138yuumwqbyqt,1,26.4,28.7,2023-02-26T11:31:30.056Z,2023-02-26T18:44:30Z,4058480461,140,27.6,4058480467,213,4.8,4058480459,56,Back,4058480465,212,13.7,4060249139,178,,4058480463,141,8.6,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512692781,18,1,1,0,58,ej5er0oyngdw138yuumwqbyqt,1,45.7,6.8,2023-02-26T11:31:32.990Z,2023-02-26T18:44:34Z,4060249375,178,,4058480883,56,Right,4058480891,213,0.3,4058480885,140,58.1,4058480889,212,13.8,4058480887,141,13.7,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906023,905,3,1,1,3,ej5er0oyngdw138yuumwqbyqt,0,65.7,6.6,2023-02-26T11:31:38.087Z,2023-02-26T18:44:43Z,4059569447,465,,4060249911,178,,4059569449,467,q6ns1fyw7w10xkkubh8etfc9,4059569445,286,,4059569443,56,Right,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512692785,19,4,1,1,4,ej5er0oyngdw138yuumwqbyqt,1,64.4,6.9,2023-02-26T11:31:39.334Z,2023-02-26T18:44:51Z,4058480907,294,,4058480913,286,,4058480909,56,Right,4058480905,13,,4058480919,233,8,4058480911,152,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512692783,8,4,1,1,4,3vo5mpj7catp66nrwwqiuhuup,0,35.6,93.1,2023-02-26T11:31:39.335Z,2023-02-26T18:44:51Z,4058480901,152,,4060250381,178,,4058480899,56,Back,4058480895,13,,4058480897,294,,4058480923,233,19,4058480903,285,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693033,20,1,1,1,41,ej5er0oyngdw138yuumwqbyqt,1,68.6,5.8,2023-02-26T11:32:15.525Z,2023-02-26T19:33:20Z,4059570675,72,,4060250657,178,,4058482365,140,85.0,4058482355,2,,4058482373,213,0.9,4058482363,56,Center,4058482367,141,39.7,4058482357,5,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,1,4058482361,152,4059570671,223,4058482369,212,28.8,4058482359,155,4058487739,210,15,,,,,,,,,,,,,,,,,,,,,,
2513057807,1423,67,1,1,42,ej5er0oyngdw138yuumwqbyqt,1,83.5,50.6,2023-02-26T11:32:17.007Z,2023-02-26T19:33:20Z,4060395665,233,1464,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513057803,1464,67,1,1,42,3vo5mpj7catp66nrwwqiuhuup,0,16.5,49.4,2023-02-26T11:32:17.008Z,2023-02-26T19:33:15Z,4060395701,233,1423,,,,,,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693543,32,15,1,1,42,ej5er0oyngdw138yuumwqbyqt,1,87.8,51.9,2023-02-26T11:32:17.048Z,2023-02-26T19:33:20Z,4058487771,328,,4058487779,231,50.2,4058487767,103,19,4058487757,76,,4058487253,17,,4058487765,102,52.3,4058487257,82,,4058487777,230,98.6,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,4058487769,108,4058487759,29,4058487761,55,20,4058488169,233,4058487251,72,,9,4058487775,147,52.0,4058487249,24,4058486715,56,Center,4060252435,178,4058487773,146,90.3,,,,,,,,
2512693039,9,10,1,1,42,3vo5mpj7catp66nrwwqiuhuup,1,13.6,41.6,2023-02-26T11:32:17.066Z,2023-02-26T18:45:35Z,4058488079,94,,4060253083,388,,4058482399,56,Back,4058488193,233,32,4060253085,21,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693071,21,1,1,1,44,ej5er0oyngdw138yuumwqbyqt,1,77.4,51.9,2023-02-26T11:32:18.730Z,2023-02-26T18:45:41Z,4058482585,56,Center,4060253409,178,,4058482589,141,66.8,4058482587,140,67.8,4058482591,212,14.3,4058482595,213,2.4,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693085,22,1,1,1,45,ej5er0oyngdw138yuumwqbyqt,1,68.3,70.4,2023-02-26T11:32:20.005Z,2023-02-26T18:45:43Z,4058482691,212,7.7,4058482693,213,0.7,4058482687,140,73.9,4060253561,178,,4058482685,56,Center,4058482689,141,77.7,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693103,23,1,1,1,48,ej5er0oyngdw138yuumwqbyqt,1,72.2,73.7,2023-02-26T11:32:22.535Z,2023-02-26T18:45:54Z,4058483899,210,13,4058482823,2,,4059572747,20,,4058482831,141,46.7,4060253843,178,,4058482825,155,,4058483901,154,,4059572745,223,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,1,4058482833,212,4058482829,140,4058482835,213,5.5,4058482827,56,,,,Center,,,,,,,,,,,,,,25.0,88.4,,,,,,
2512693107,24,13,1,1,49,ej5er0oyngdw138yuumwqbyqt,1,88.6,45.8,2023-02-26T11:32:23.617Z,2023-02-26T18:45:55Z,4058483931,230,98.4,4058483017,24,,4058482847,56,Center,4058483929,147,61.9,4058483921,102,70.6,4058482845,17,,4060254363,178,,4058483023,153,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,4058483925,328,4058483907,73,4058483913,29,,4058483019,20,4058483923,103,6.9,,4058483915,154,,4058483927,146,4058483917,55,23,4058483933,231,,,,,,92.7,49.8,,,,
2512693105,10,52,1,1,51,3vo5mpj7catp66nrwwqiuhuup,1,9.9,36.5,2023-02-26T11:32:26.223Z,2023-02-26T18:45:59Z,4060254573,389,,4059574479,376,,,,,,,,,,,,,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693177,11,1,1,1,58,3vo5mpj7catp66nrwwqiuhuup,1,12.7,44.2,2023-02-26T11:32:33.454Z,2023-02-26T18:46:02Z,4058483333,141,60.9,4058483335,212,11.5,4058483327,123,,4058483331,140,14.4,4058483337,213,1.4,4058483329,56,Back,4060254677,178,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693205,12,1,1,2,2,3vo5mpj7catp66nrwwqiuhuup,1,14.7,63.4,2023-02-26T11:32:37.206Z,2023-02-26T18:46:05Z,4058483485,56,Back,4058483489,141,19.6,4058483493,213,4.7,4058483487,140,15.4,4058483491,212,29.8,4060254887,178,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693239,13,1,1,2,5,3vo5mpj7catp66nrwwqiuhuup,1,16.2,17.5,2023-02-26T11:32:40.038Z,2023-02-26T18:46:08Z,4058483673,212,19.3,4060255143,178,,4058483675,213,5.7,4058483667,56,Back,4058483669,140,31.2,4058483671,141,1.2,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693249,14,1,1,2,8,3vo5mpj7catp66nrwwqiuhuup,1,26.9,2.9,2023-02-26T11:32:43.127Z,2023-02-26T18:46:11Z,4058483741,212,16.8,4058483743,213,2.6,4058483739,141,16.6,4058483735,56,Back,4058483737,140,13.6,4060255319,178,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693287,15,1,1,2,10,3vo5mpj7catp66nrwwqiuhuup,1,12.1,17.9,2023-02-26T11:32:45.112Z,2023-02-26T18:46:15Z,4058484001,212,18.9,4060255543,178,,4058483997,140,4.1,4058483995,56,Back,4058483999,141,42.8,4058484003,213,2.0,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693297,16,1,1,2,13,3vo5mpj7catp66nrwwqiuhuup,0,4.4,50.2,2023-02-26T11:32:47.792Z,2023-02-26T18:46:17Z,4058484051,140,12.1,4058484061,1,,4058484047,155,,4058484059,213,1.3,4058484055,212,36.1,4058484049,56,Back,4060255707,178,,4058484053,141,100.0,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693303,17,5,1,2,16,3vo5mpj7catp66nrwwqiuhuup,0,13.5,101.8,2023-02-26T11:32:50.548Z,2023-02-26T18:46:25Z,4058484101,347,,4058484625,233,25,4058484099,56,Back,,,,,,,,,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693381,25,5,1,2,16,ej5er0oyngdw138yuumwqbyqt,1,86.5,-1.8,2023-02-26T11:32:50.548Z,2023-02-26T18:46:24Z,4058484591,233,17,4058484571,56,Right,4058484575,347,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693405,26,1,1,2,26,ej5er0oyngdw138yuumwqbyqt,1,88.3,0,2023-02-26T11:33:00.537Z,2023-02-26T18:46:28Z,4058484741,107,,4058484747,141,2.0,4058484751,213,0.4,4058484749,212,6.1,4058484745,140,93.6,4058484743,56,Right,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693413,27,3,1,2,27,ej5er0oyngdw138yuumwqbyqt,0,92.6,1.6,2023-02-26T11:33:02.302Z,2023-02-26T18:46:35Z,4058484795,286,,4058485007,233,18,4059728061,465,,4058484793,56,Right,4060256937,178,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693437,18,7,1,2,28,3vo5mpj7catp66nrwwqiuhuup,1,7.4,98.4,2023-02-26T11:33:02.509Z,2023-02-26T18:46:38Z,4058484989,233,27,4058484907,285,,4058484901,167,,4060257087,178,,4058484903,56,Back,4059727811,385,,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693449,19,5,1,2,28,3vo5mpj7catp66nrwwqiuhuup,0,6.5,101.1,2023-02-26T11:33:03.141Z,2023-02-26T18:46:40Z,4058484967,56,Back,4058485243,233,28,4058484969,347,,,,,,,,,,,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693483,28,5,1,2,28,ej5er0oyngdw138yuumwqbyqt,1,93.5,-1.1,2023-02-26T11:33:03.141Z,2023-02-26T18:46:40Z,4058485205,347,,4058485203,56,Right,4058485237,233,19,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693497,29,1,1,2,35,ej5er0oyngdw138yuumwqbyqt,1,92.2,0,2023-02-26T11:33:10.414Z,2023-02-26T18:46:43Z,4058485275,212,11.9,4058485267,107,,4058485269,56,Right,4058485277,213,2.5,4058485271,140,82.9,4058485273,141,9.4,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512693525,30,1,1,2,36,ej5er0oyngdw138yuumwqbyqt,1,82.6,9.2,2023-02-26T11:33:11.254Z,2023-02-26T18:46:50Z,4058485433,212,14.5,4060257903,178,,4058485435,213,6.0,4058485427,56,Right,4058485429,140,95.9,4058485431,141,3.7,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
