id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,assist
2481953305,184,1,1,12,46,gi0l1habji5hpgar77dl5jqe,0,14.8,55.1,2022-11-05T17:12:52.790Z,2022-11-06T01:30:34Z,3896651931,56,Back,3896651929,157,,3896651935,141,56.0,3896651937,212,19.6,3897883857,178,,3896651941,1,,3896651933,140,33.5,3896651939,213,0.0,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953373,109,1,1,12,50,e75syeuawg3ql8nwpi3vr2btz,1,73.2,41.5,2022-11-05T17:12:56.573Z,2022-11-06T01:30:38Z,3896652363,3,,3896652369,141,96.3,3896652375,1,,3896652367,140,73.0,3896652371,212,37.3,3896652365,56,Left,3896652373,213,1.6,3897883955,388,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953407,110,1,1,12,56,e75syeuawg3ql8nwpi3vr2btz,1,71.4,96.6,2022-11-05T17:13:03.200Z,2022-11-06T01:30:43Z,3896652527,140,59.4,3896652533,212,12.7,3896652535,213,3.2,3897884045,178,,3896652525,56,Left,3896652529,141,94.8,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953447,111,1,1,12,59,e75syeuawg3ql8nwpi3vr2btz,1,57.4,92.7,2022-11-05T17:13:06.294Z,2022-11-06T01:30:46Z,3896652757,213,3.9,3896652751,140,45.7,3896652755,212,17.5,3897884117,178,,3896652753,141,74.3,3896652749,56,Back,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953477,112,1,1,13,3,e75syeuawg3ql8nwpi3vr2btz,1,39.7,70.2,2022-11-05T17:13:09.710Z,2022-11-06T01:30:50Z,3896652923,213,3.7,3896652917,141,50.7,3896652913,140,19.7,3896652911,56,Back,3896652921,212,24.8,3897884185,178,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953503,113,1,1,13,6,e75syeuawg3ql8nwpi3vr2btz,1,19.1,47.6,2022-11-05T17:13:13.208Z,2022-11-06T01:30:53Z,3896653081,212,9.9,3896653073,56,Back,3896653077,141,33.1,3896653085,213,4.8,3896653075,140,19.8,3897884283,178,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953545,114,1,1,13,8,e75syeuawg3ql8nwpi3vr2btz,1,21.9,30.7,2022-11-05T17:13:15.231Z,2022-11-06T01:30:56Z,3896653299,213,4.9,3896653287,56,Back,3896653297,212,13.0,3896653295,141,11.9,3897884357,178,,3896653291,140,24.0,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953575,115,1,1,13,11,e75syeuawg3ql8nwpi3vr2btz,1,24.1,15.1,2022-11-05T17:13:17.555Z,2022-11-06T01:31:00Z,3896653431,56,Back,3896653435,141,26.8,3896653437,212,9.5,3897884429,178,,3896653433,140,29.0,3896653439,213,1.0,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953659,116,1,1,13,11,e75syeuawg3ql8nwpi3vr2btz,0,29,26.8,2022-11-05T17:13:18.438Z,2022-11-06T01:31:02Z,3896653847,1,,3896653843,212,52.7,3896653835,157,,3897884455,178,,3896653837,56,Right,3896653841,141,19.6,3896653839,140,79.0,3896653845,213,6.2,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953667,185,49,1,13,18,gi0l1habji5hpgar77dl5jqe,1,23.8,82.1,2022-11-05T17:13:24.765Z,2022-11-06T01:31:06Z,,,,,,,,,,,,,,,,,,,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953701,186,1,1,13,19,gi0l1habji5hpgar77dl5jqe,1,23.8,82.1,2022-11-05T17:13:25.548Z,2022-11-06T01:31:06Z,3896654069,141,86.0,3896654071,212,8.3,3896654067,140,31.3,3897884563,178,,3896654073,213,0.3,3896654065,56,Back,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953761,187,1,1,13,19,gi0l1habji5hpgar77dl5jqe,1,33.6,83.8,2022-11-05T17:13:26.465Z,2022-11-06T01:31:13Z,3897884695,178,,3896654383,141,69.3,3896654389,213,4.7,3896654381,140,33.5,3896654379,56,Back,3896654385,212,9.9,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953813,188,1,1,13,25,gi0l1habji5hpgar77dl5jqe,1,40.4,70.8,2022-11-05T17:13:31.634Z,2022-11-06T01:31:17Z,3896654531,141,88.4,3896654529,140,48.3,3896654535,213,1.0,3897884757,178,,3896654527,56,Back,3896654533,212,14.6,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953825,189,1,1,13,28,gi0l1habji5hpgar77dl5jqe,1,46.9,85.4,2022-11-05T17:13:35.131Z,2022-11-06T01:31:19Z,3896654663,212,13.7,3896654659,140,38.3,3896654657,56,Back,3896654665,213,4.0,3896654661,141,70.3,3897884773,178,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953851,190,1,1,13,30,gi0l1habji5hpgar77dl5jqe,1,38.4,67.9,2022-11-05T17:13:37.093Z,2022-11-06T01:31:21Z,3896654833,140,33.7,3896654839,213,4.5,3896654837,212,22.0,3896654835,141,36.4,3896654831,56,Back,3897884813,178,,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953911,191,1,1,13,33,gi0l1habji5hpgar77dl5jqe,1,33.7,36.4,2022-11-05T17:13:39.662Z,2022-11-06T01:31:25Z,3897884873,178,,3896655175,140,40.8,3896655179,212,19.3,3896655181,213,5.1,3896655173,56,Back,3896655177,141,10.3,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953949,192,1,1,13,36,gi0l1habji5hpgar77dl5jqe,1,39.7,12.8,2022-11-05T17:13:43.179Z,2022-11-06T01:31:28Z,3896655397,141,7.3,3896655399,212,29.0,3896655393,56,Right,3896655401,213,6.2,3897884939,178,,3896655395,140,67.1,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953961,193,1,1,13,40,gi0l1habji5hpgar77dl5jqe,1,64.9,12,2022-11-05T17:13:47.219Z,2022-11-06T01:31:34Z,3896655505,141,26.4,3897885037,178,,3896655501,56,Center,3896655503,140,62.9,3896655509,213,1.8,3896655507,212,10.0,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481953991,194,1,1,13,41,gi0l1habji5hpgar77dl5jqe,1,63.5,26.5,2022-11-05T17:13:48.468Z,2022-11-06T01:31:38Z,3896655675,212,5.8,3896655669,56,Center,3897885151,178,,3896655671,140,58.4,3896655673,141,23.1,3896655677,213,3.5,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954053,195,1,1,13,43,gi0l1habji5hpgar77dl5jqe,1,59.6,24.9,2022-11-05T17:13:50.482Z,2022-11-06T01:31:42Z,3896656061,212,36.3,3897885197,178,,3896656055,56,Center,3896656065,1,,3896656057,140,52.2,3896656063,213,1.8,3896656059,141,77.0,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954063,196,1,1,13,48,gi0l1habji5hpgar77dl5jqe,1,54.4,75.7,2022-11-05T17:13:55.258Z,2022-11-06T01:31:47Z,3896656121,213,5.6,3897885299,178,,3896656115,140,66.7,3896656117,141,60.9,3896656119,212,16.4,3896656113,56,Center,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954083,197,1,1,13,49,gi0l1habji5hpgar77dl5jqe,1,66.7,60.9,2022-11-05T17:13:56.227Z,2022-11-06T01:31:50Z,3896656229,141,54.2,3896656231,212,14.5,3897885317,178,,3896656227,140,53.6,3896656257,156,,3896656225,56,Center,3896656233,213,3.5,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954129,198,1,1,13,52,gi0l1habji5hpgar77dl5jqe,0,53,49.1,2022-11-05T17:13:58.844Z,2022-11-06T01:31:53Z,3897885365,178,,3896656477,212,38.0,3896656473,140,69.0,3896656481,1,,3896656479,213,5.2,3896656471,56,Right,3896656475,141,0.0,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954165,117,5,1,13,55,e75syeuawg3ql8nwpi3vr2btz,1,37.2,101.4,2022-11-05T17:14:02.317Z,2022-11-06T01:31:55Z,3896656689,233,199,3896656673,56,Back,3896656675,347,,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954133,199,5,1,13,55,gi0l1habji5hpgar77dl5jqe,0,62.8,-1.4,2022-11-05T17:14:02.317Z,2022-11-06T01:31:56Z,3896656489,347,,3896656725,233,117,3896656487,56,Right,,,,,,,,,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954255,118,1,1,14,5,e75syeuawg3ql8nwpi3vr2btz,1,42,100,2022-11-05T17:14:11.567Z,2022-11-06T01:31:56Z,3896657177,213,3.5,3896657173,141,92.3,3896657167,107,,3896657171,140,25.1,3896657169,56,Back,3896657175,212,18.8,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954317,119,1,1,14,8,e75syeuawg3ql8nwpi3vr2btz,1,26.3,90.9,2022-11-05T17:14:14.547Z,2022-11-06T01:31:58Z,3896657531,212,55.4,3896657529,141,16.1,3896657527,140,47.2,3896657535,1,,3896657533,213,5.1,3896657523,196,,3897885465,178,,3896657525,56,Back,4cejhrr3ji36591xf54jue3ca,G. Scalvini,3896657521,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954335,120,1,1,14,13,e75syeuawg3ql8nwpi3vr2btz,1,37.9,6.8,2022-11-05T17:14:20.049Z,2022-11-06T01:32:04Z,3896657605,56,Back,3896657613,213,2.5,3897885603,178,,3896657611,212,12.5,3896657607,140,28.1,3896657609,141,17.3,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954359,121,1,1,14,15,e75syeuawg3ql8nwpi3vr2btz,1,28.1,17.3,2022-11-05T17:14:22.522Z,2022-11-06T01:32:08Z,3896657765,141,36.5,3896657755,56,Back,3896657759,140,39.0,3896657769,213,0.9,3896657767,212,17.4,3897885653,178,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954367,122,1,1,14,17,e75syeuawg3ql8nwpi3vr2btz,1,39,36.5,2022-11-05T17:14:24.189Z,2022-11-06T01:32:13Z,3896657819,213,3.2,3896657813,212,4.1,3896657799,56,Back,3896657801,140,35.1,3897885759,178,,3896657807,141,35.9,3896657841,156,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954421,123,1,1,14,18,e75syeuawg3ql8nwpi3vr2btz,1,35.3,35.9,2022-11-05T17:14:24.887Z,2022-11-06T01:32:16Z,3896658067,56,Back,3896658071,141,94.7,3897885851,178,,3896658069,140,43.7,3896658075,213,1.4,3896658077,1,,3896658065,155,,3896658073,212,40.9,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954453,124,1,1,14,23,e75syeuawg3ql8nwpi3vr2btz,1,43.5,93.6,2022-11-05T17:14:29.612Z,2022-11-06T01:32:21Z,3896658291,212,7.5,3896658289,141,85.2,3897885937,178,,3896658285,56,Back,3896658293,213,4.0,3896658287,140,38.8,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954521,125,1,1,14,26,e75syeuawg3ql8nwpi3vr2btz,1,41.9,83,2022-11-05T17:14:33.048Z,2022-11-06T01:32:25Z,3896658673,212,22.0,3897886087,178,,3896658669,140,62.8,3896658675,213,6.3,3896658667,56,Left,3896658671,141,82.2,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954575,126,1,1,14,31,e75syeuawg3ql8nwpi3vr2btz,1,77.2,70.5,2022-11-05T17:14:38.172Z,2022-11-06T01:32:29Z,3896658899,212,14.0,3896658893,56,Left,3896658897,141,84.9,3896658895,140,86.7,3896658901,213,0.8,3897886149,178,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954603,127,1,1,14,35,e75syeuawg3ql8nwpi3vr2btz,1,86.3,81,2022-11-05T17:14:41.996Z,2022-11-06T01:32:35Z,3896659071,213,4.5,3896659067,141,37.6,3896659069,212,30.2,3896659063,56,Center,3896659869,210,15,3896659061,155,,3897886175,178,,3896659065,140,80.1,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954607,128,15,1,14,38,e75syeuawg3ql8nwpi3vr2btz,1,78.1,40,2022-11-05T17:14:44.615Z,2022-11-06T01:32:35Z,3896659931,230,98.8,3896659911,55,127,3896659359,82,,3896659933,231,50,3896659909,29,,3896659091,56,Center,3896659087,22,,3896659905,72,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,3896659089,18,,,3896659929,147,3896659927,146,82.0,3897362177,76,,3897886239,178,,3896659915,102,54.5,3896659917,103,3896659919,215,19,,42.6,3896659377,233,200,3896659925,108,,,,,,,,,,,,,,,,
2481954623,200,10,1,14,38,gi0l1habji5hpgar77dl5jqe,1,21.4,58.8,2022-11-05T17:14:44.699Z,2022-11-06T01:32:38Z,3896659171,94,,3896659387,233,128,3897886271,178,,3896659173,56,Back,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954635,129,6,1,14,39,e75syeuawg3ql8nwpi3vr2btz,1,79.4,40.2,2022-11-05T17:14:46.470Z,2022-11-06T01:32:42Z,3896659237,75,,3896659235,56,Center,3896659445,233,201,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481954657,201,6,1,14,39,gi0l1habji5hpgar77dl5jqe,0,20.6,59.8,2022-11-05T17:14:46.470Z,2022-11-06T01:32:41Z,3896659415,73,,3896659413,56,Back,3896659465,233,129,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955017,130,1,1,15,9,e75syeuawg3ql8nwpi3vr2btz,1,99.6,0.9,2022-11-05T17:15:16.384Z,2022-11-06T01:09:41Z,3896661589,141,34.2,3897366891,72,,3896663375,210,15,3896661587,140,95.7,3897856863,178,,3896661577,2,,3896663377,154,,3896661591,212,23.0,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,3896661585,56,Center,1,3896661581,155,3896661579,6,,3896661583,223,,3896661593,213,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955215,134,15,1,15,10,e75syeuawg3ql8nwpi3vr2btz,1,95.7,35.1,2022-11-05T17:15:17.277Z,2022-11-06T01:09:41Z,3896662985,82,,3896663429,146,96.9,3896663427,100,,3896663435,231,48.2,3896669631,343,2,3896663415,154,,3897367833,62,,3896663417,55,130,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,3897370455,76,,,3896663425,328,3896663431,147,40.6,3897857323,178,,3896663413,29,,3896663407,25,,3896663433,230,3896663409,15,98.6,,,3896663423,103,19,3896662687,56,Center,3896671281,192,3896663421,102,54.2,,,,,,,,,,
2481955233,204,43,1,15,11,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-11-05T17:15:17.552Z,2022-11-05T17:17:49Z,3896665233,94,0,3896665321,233,134,3896662799,56,Back,3896671347,144,10,,,,,,,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956931,139,4,1,15,11,e75syeuawg3ql8nwpi3vr2btz,1,94.3,40.7,2022-11-05T17:15:18.123Z,2022-11-06T01:09:44Z,3896672323,233,206,3896672579,343,3,3896672891,348,8d04q3yp2kouwog0lj0s7ew2x,3896672053,152,,3896672047,9,,3896672051,56,Center,3896672049,10,,3896672055,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956785,206,4,1,15,11,gi0l1habji5hpgar77dl5jqe,0,5.7,59.3,2022-11-05T17:15:18.124Z,2022-11-06T01:09:44Z,3896671505,343,3,3896671301,152,,3896671305,285,,3896671295,10,,3896672367,233,139,3896671297,56,Back,3896671293,9,,3897857381,178,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955419,135,43,1,15,12,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-11-05T17:15:18.660Z,2022-11-05T17:17:43Z,3896663769,56,Center,3896670997,144,61,,,,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955053,133,43,1,15,12,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-11-05T17:15:18.669Z,2022-11-05T17:16:03Z,3896661855,56,Center,3896664453,144,13,3896662053,153,0,3896661851,22,0,3896661853,16,0,3896662049,20,0,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955267,205,43,1,15,14,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-11-05T17:15:21.542Z,2022-11-05T17:17:37Z,3896662991,56,Back,3896670521,144,61,,,,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955037,131,43,1,15,15,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-11-05T17:15:21.964Z,2022-11-05T17:17:40Z,3896666813,230,99.5,3896661741,56,Center,3896666799,103,19,3896666797,102,51.0,3896661739,61,0,3896670699,144,15,3896666187,82,0,3896666815,231,51.3,n62gu1fztuvojijr41hyetw5,M. Demiral,3896666809,146,97.8,,3896666807,100,3896666811,147,56.5,3896666181,25,0,3896666805,458,0,3896666801,214,0,3896666795,78,3896666803,328,0,0,0,3896666183,72,0,,,,,,,,,,,,,,,,,,
2481955045,202,43,1,15,15,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-11-05T17:15:22.064Z,2022-11-05T17:17:38Z,3896661787,94,0,3896661789,56,Back,3896666231,233,131,3896670619,144,10,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955047,132,43,1,15,16,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-11-05T17:15:23.441Z,2022-11-05T17:17:41Z,3896661827,56,Center,3896670841,144,6,3896661829,73,0,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955055,203,43,1,15,17,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-11-05T17:15:23.614Z,2022-11-05T17:17:40Z,3896670731,144,6,3896661865,73,0,3896661863,56,Back,3896661919,233,132,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956243,136,27,1,16,56,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-11-05T17:17:03.497Z,2022-11-06T01:09:46Z,3896668415,207,,3896668413,201,,3896668417,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956485,137,65,1,17,7,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-11-05T17:17:14.033Z,2022-11-06T01:09:58Z,3896671463,336,,3896669649,331,,3896669651,365,134,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956643,138,28,1,17,31,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-11-05T17:17:38.020Z,2022-11-06T01:10:00Z,3896670545,55,136,3896670543,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957527,140,16,1,18,35,e75syeuawg3ql8nwpi3vr2btz,1,88.5,50,2022-11-05T17:18:41.851Z,2022-11-06T01:10:14Z,3897373547,396,52.5,3896675333,374,2022-11-05 17:18:41.371,3896679183,81,,3896679205,275,,3896675177,56,Center,3896679195,231,50.4,3896675179,214,,3896679197,280,HANDBALL_WON,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,3896675415,353,207,,3896679199,281,3896675175,17,,3896679203,138,,3896679193,230,99.4,3897857863,178,,3896679185,102,3896679191,458,46.3,,cm6iy4b06qv9y6ww0hthqlwb9,3896679201,282,456,3896675329,20,,3896679189,390,3896675337,375,18:34.828,218329,3897373543,395,99.3,3896679187,103,35.4,3896675173,9,
2481957543,207,58,1,18,35,gi0l1habji5hpgar77dl5jqe,0,0,0,2022-11-05T17:18:41.851Z,2022-11-06T01:10:11Z,3896675261,9,,3896675543,233,140,3896675265,179,,3896675267,75,,3896675269,56,Back,3896675263,186,,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481958231,208,1,1,19,26,gi0l1habji5hpgar77dl5jqe,1,50.3,50,2022-11-05T17:19:32.543Z,2022-11-06T01:10:16Z,3896678975,141,20.6,3896678971,56,Back,3897858005,178,,3896678979,213,4.3,3896678981,279,G,3896678973,140,41.2,3896678977,212,22.2,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481958247,209,1,1,19,26,gi0l1habji5hpgar77dl5jqe,1,41.2,20.6,2022-11-05T17:19:33.502Z,2022-11-06T01:10:21Z,3897858127,178,,3896679111,212,26.9,3896679107,140,31.0,3896679109,141,56.9,3896679113,213,2.0,3896679105,56,Back,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481958287,210,1,1,19,29,gi0l1habji5hpgar77dl5jqe,1,31.2,59.3,2022-11-05T17:19:35.721Z,2022-11-06T01:10:25Z,3897858197,178,,3896679331,56,Back,3896679335,141,83.6,3896679337,212,21.6,3896679339,213,0.9,3896679333,140,44.5,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
