id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/10/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2499141409,255,49,1,29,1,ap6blbxhq9elm62vw6tutzlwg,1,34.7,51,2023-01-21T14:30:29.612Z,2023-01-21T19:34:56Z,,,,,,,,,,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141431,256,1,1,29,1,ap6blbxhq9elm62vw6tutzlwg,0,34.7,51,2023-01-21T14:30:29.651Z,2023-01-21T19:34:59Z,3987246299,212,34.8,3987246293,56,Back,3987246303,1,,3987246301,213,1.4,3988700733,178,,3987246297,141,100.0,3987246295,140,39.5,3987246291,157,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141433,257,5,1,29,3,ap6blbxhq9elm62vw6tutzlwg,0,37.9,101.8,2023-01-21T14:30:31.557Z,2023-01-21T19:35:03Z,3987246887,233,265,3987246313,347,,3987246311,56,Back,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141541,265,5,1,29,3,bi1fxjrncd0ram0oi7ja1jyuo,1,62.1,-1.8,2023-01-21T14:30:31.557Z,2023-01-21T19:35:03Z,3987246839,56,Right,3987246841,347,,3987246865,233,257,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141577,266,1,1,29,15,bi1fxjrncd0ram0oi7ja1jyuo,1,63.7,0,2023-01-21T14:30:43.409Z,2023-01-21T19:35:06Z,3987247053,213,2.8,3987247045,56,Back,3987247047,140,37.2,3987247043,107,,3987247049,141,12.5,3987247055,1,,3987247051,212,29.5,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141601,267,1,1,29,19,bi1fxjrncd0ram0oi7ja1jyuo,0,37.2,12.5,2023-01-21T14:30:47.318Z,2023-01-21T19:35:11Z,3987247159,56,Right,3987247165,141,17.7,3988701285,178,,3987247163,140,59.7,3987247169,212,23.9,3987247173,213,0.1,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141613,258,49,1,29,20,ap6blbxhq9elm62vw6tutzlwg,1,46.2,77.2,2023-01-21T14:30:48.345Z,2023-01-21T19:35:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141645,259,1,1,29,21,ap6blbxhq9elm62vw6tutzlwg,1,47.2,77.2,2023-01-21T14:30:49.574Z,2023-01-21T19:35:22Z,3987247423,56,Center,3987247429,212,22.3,3988701881,178,,3987247431,213,5.1,3987247425,140,55.4,3987247427,141,47.0,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141653,260,50,1,29,24,ap6blbxhq9elm62vw6tutzlwg,1,54.4,52.2,2023-01-21T14:30:52.494Z,2023-01-21T19:35:32Z,3987247453,56,Center,3987247511,233,283,3987247455,286,,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142337,283,7,1,29,24,bi1fxjrncd0ram0oi7ja1jyuo,0,45.6,47.8,2023-01-21T14:30:52.918Z,2023-01-21T19:35:41Z,3987251035,233,260,3988153657,385,,3988702993,178,,3987250949,285,,3987250947,56,Back,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142381,272,50,1,29,25,ap6blbxhq9elm62vw6tutzlwg,1,56.6,50.2,2023-01-21T14:30:53.394Z,2023-01-21T19:35:46Z,3987251193,286,,3987251521,233,268,3987251191,56,Center,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141665,268,7,1,29,25,bi1fxjrncd0ram0oi7ja1jyuo,0,43.4,49.8,2023-01-21T14:30:53.602Z,2023-01-21T19:35:50Z,3987247497,56,Back,3987247507,233,272,3988153941,385,,3987247499,285,,3988703515,178,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141661,261,61,1,29,25,ap6blbxhq9elm62vw6tutzlwg,1,54.6,47,2023-01-21T14:30:53.912Z,2023-01-21T19:35:53Z,3988703741,178,,3987247491,56,Center,,,,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141673,269,49,1,29,26,bi1fxjrncd0ram0oi7ja1jyuo,1,43.5,53.9,2023-01-21T14:30:55.186Z,2023-01-21T19:36:05Z,,,,,,,,,,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141709,270,1,1,29,27,bi1fxjrncd0ram0oi7ja1jyuo,1,43.5,53.9,2023-01-21T14:30:55.591Z,2023-01-21T19:36:09Z,3987247669,56,Back,3987247671,140,43.6,3987247677,213,1.6,3987247675,212,11.2,3988704555,178,,3987247673,141,70.4,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141769,271,1,1,29,31,bi1fxjrncd0ram0oi7ja1jyuo,1,39.6,88.9,2023-01-21T14:31:00.143Z,2023-01-21T19:36:12Z,3987247917,56,Back,3987247925,213,3.9,3987247921,141,77.1,3987247923,212,12.3,3987247919,140,30.7,3988704763,178,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141797,272,1,1,29,34,bi1fxjrncd0ram0oi7ja1jyuo,1,24.9,64.3,2023-01-21T14:31:02.985Z,2023-01-21T19:36:17Z,3987248059,141,26.8,3987248061,212,25.7,3988704941,178,,3987248051,56,Back,3987248055,140,27.8,3987248063,213,4.8,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141835,273,1,1,29,37,bi1fxjrncd0ram0oi7ja1jyuo,1,27.8,26.8,2023-01-21T14:31:05.392Z,2023-01-21T19:36:19Z,3987248279,212,16.8,3987248273,56,Back,3988705073,178,,3987248275,140,35.6,3987248277,141,5.2,3987248281,213,5.2,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141853,274,1,1,29,40,bi1fxjrncd0ram0oi7ja1jyuo,0,39.7,5.6,2023-01-21T14:31:08.563Z,2023-01-21T19:36:25Z,3987248369,141,27.1,3987248371,212,30.6,3987248373,213,0.5,3988705349,178,,3987248367,140,65.3,3987248365,56,Center,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141863,262,49,1,29,41,ap6blbxhq9elm62vw6tutzlwg,1,28.8,64.9,2023-01-21T14:31:10.132Z,2023-01-21T19:36:30Z,,,,,,,,,,,,,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141887,263,1,1,29,43,ap6blbxhq9elm62vw6tutzlwg,1,30.4,65.4,2023-01-21T14:31:11.478Z,2023-01-21T19:36:37Z,3987248605,1,,3987248601,212,32.5,3987248597,140,60.1,3987248595,56,Left,3987248599,141,79.1,3988705745,178,,3987248603,213,0.3,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141905,264,1,1,29,44,ap6blbxhq9elm62vw6tutzlwg,1,60.1,79.1,2023-01-21T14:31:12.927Z,2023-01-21T19:36:43Z,3987248721,56,Back,3988705863,178,,3987248725,141,79.0,3987248727,212,14.1,3987248729,213,3.1,3987248723,140,46.7,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141919,265,1,1,29,47,ap6blbxhq9elm62vw6tutzlwg,0,48,79.7,2023-01-21T14:31:15.508Z,2023-01-21T19:36:50Z,3987248779,56,Left,3987248783,141,82.0,3988706169,178,,3987248781,140,52.9,3987248787,213,0.3,3987248785,212,5.4,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141915,275,61,1,29,47,bi1fxjrncd0ram0oi7ja1jyuo,1,48.4,12.5,2023-01-21T14:31:15.690Z,2023-01-21T20:09:50Z,3988794631,21,,3987248775,56,Back,3988706541,178,,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141947,266,1,1,29,49,ap6blbxhq9elm62vw6tutzlwg,1,61.2,95.1,2023-01-21T14:31:18.081Z,2023-01-21T19:37:43Z,3988708743,178,,3987248941,213,4.8,3987248933,56,Center,3987248939,212,20.1,3987248937,141,65.7,3987248935,140,63.4,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141967,267,1,1,29,51,ap6blbxhq9elm62vw6tutzlwg,0,68.1,63.9,2023-01-21T14:31:19.983Z,2023-01-21T19:37:49Z,3987249037,212,29.1,3987249035,141,67.5,3987249031,56,Center,3987249033,140,95.7,3987249039,213,0.1,3988709085,178,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499141989,276,52,1,30,4,bi1fxjrncd0ram0oi7ja1jyuo,1,6.1,34,2023-01-21T14:31:33.140Z,2023-01-21T19:37:54Z,3988614055,178,,3988156969,376,,,,,,,,,,,,,,,,,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142219,277,1,1,30,11,bi1fxjrncd0ram0oi7ja1jyuo,1,15.4,34.3,2023-01-21T14:31:39.869Z,2023-01-21T19:09:15Z,3987250283,56,Center,3987250289,212,41.4,3987250291,213,6.1,3987250285,140,54.3,3987250287,141,24.6,3987250281,199,,3987250293,1,,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142225,278,44,1,30,16,bi1fxjrncd0ram0oi7ja1jyuo,1,61.2,28.8,2023-01-21T14:31:44.758Z,2023-01-21T20:23:28Z,3987250397,233,268,3987250307,286,,3987250305,56,Center,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142227,268,44,1,30,16,ap6blbxhq9elm62vw6tutzlwg,0,38.8,71.2,2023-01-21T14:31:44.759Z,2023-01-21T19:09:19Z,3987250401,233,278,3987250311,285,,3987250309,56,Back,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142245,279,1,1,30,16,bi1fxjrncd0ram0oi7ja1jyuo,1,54.3,24.6,2023-01-21T14:31:44.780Z,2023-01-21T20:23:28Z,3987250405,3,,3987250407,168,,3987250413,141,29.5,3988614681,388,,3987250415,212,10.5,3987250417,213,0.3,3987250409,56,Center,3987250411,140,63.8,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142257,280,1,1,30,18,bi1fxjrncd0ram0oi7ja1jyuo,0,63.8,29.5,2023-01-21T14:31:46.766Z,2023-01-21T19:09:30Z,3987250469,140,73.6,3988615117,178,,3987250477,212,19.0,3987250481,213,1.0,3987250473,141,53.0,3987250467,56,Center,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142269,269,49,1,30,19,ap6blbxhq9elm62vw6tutzlwg,1,27,33.3,2023-01-21T14:31:48.131Z,2023-01-21T19:09:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142285,270,1,1,30,19,ap6blbxhq9elm62vw6tutzlwg,0,27,33.3,2023-01-21T14:31:48.190Z,2023-01-21T19:09:40Z,3988616007,178,,3987250643,157,,3987250651,141,84.2,3987250655,212,49.0,3987250659,213,0.8,3987250661,1,,3987250647,140,60.0,3987250645,56,Left,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142327,281,1,1,30,23,bi1fxjrncd0ram0oi7ja1jyuo,0,42.8,17.7,2023-01-21T14:31:51.660Z,2023-01-21T19:10:38Z,3987250887,56,Right,3987250893,212,22.4,3987250895,213,5.7,3987250889,140,60.0,3988620589,388,,3987250891,141,0.0,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142377,271,5,1,30,25,ap6blbxhq9elm62vw6tutzlwg,1,38.6,101.8,2023-01-21T14:31:53.852Z,2023-01-21T19:10:46Z,3987251201,233,282,3987251175,56,Back,3987251177,347,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142329,282,5,1,30,25,bi1fxjrncd0ram0oi7ja1jyuo,0,61.4,-1.8,2023-01-21T14:31:53.852Z,2023-01-21T19:10:47Z,3987250901,56,Right,3987251229,233,271,3987250903,347,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142505,273,1,1,30,40,ap6blbxhq9elm62vw6tutzlwg,1,35.1,100,2023-01-21T14:32:08.941Z,2023-01-21T19:10:50Z,3987251887,107,,3987251893,141,86.8,3987251899,1,,3987251897,213,5.9,3987251895,212,24.7,3987251889,56,Left,3987251891,140,56.5,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142519,274,44,1,30,42,ap6blbxhq9elm62vw6tutzlwg,1,56.4,84.2,2023-01-21T14:32:10.428Z,2023-01-21T20:23:28Z,3987251961,286,,3987251959,56,Left,3987252027,233,284,,,,,,,,,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142507,284,44,1,30,42,bi1fxjrncd0ram0oi7ja1jyuo,0,43.6,15.8,2023-01-21T14:32:10.429Z,2023-01-21T19:10:55Z,3987251903,56,Back,3987251905,285,,3987252047,233,274,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142537,275,1,1,30,42,ap6blbxhq9elm62vw6tutzlwg,1,56.5,86.3,2023-01-21T14:32:10.525Z,2023-01-21T20:23:29Z,3987252059,3,,3987252065,141,68.5,3988621937,388,,3987252063,140,60.1,3987252069,213,5.0,3987252067,212,12.7,3987252061,56,Center,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142557,276,1,1,30,44,ap6blbxhq9elm62vw6tutzlwg,1,60.1,68.5,2023-01-21T14:32:12.537Z,2023-01-21T19:11:05Z,3988622483,178,,3987252165,3,,3987252167,56,Left,3987252173,212,16.5,3987252171,141,88.0,3987252175,213,0.9,3987252169,140,69.4,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142559,277,61,1,30,46,ap6blbxhq9elm62vw6tutzlwg,0,69.4,88,2023-01-21T14:32:14.280Z,2023-01-21T19:11:10Z,3987252181,56,Left,3988622851,178,,,,,,,,,,,,,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142563,285,49,1,30,46,bi1fxjrncd0ram0oi7ja1jyuo,1,25.7,16.8,2023-01-21T14:32:14.643Z,2023-01-21T19:11:14Z,,,,,,,,,,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142651,286,1,1,30,47,bi1fxjrncd0ram0oi7ja1jyuo,1,25.7,16.8,2023-01-21T14:32:15.522Z,2023-01-21T19:11:18Z,3987252587,141,45.1,3987252585,140,9.2,3988623443,178,,3987252591,213,2.3,3987252589,212,25.9,3987252583,56,Back,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142721,287,1,1,30,51,bi1fxjrncd0ram0oi7ja1jyuo,0,9.2,45.1,2023-01-21T14:32:19.345Z,2023-01-21T19:11:24Z,3988623899,178,,3987252871,157,,3987252881,213,6.0,3987252875,140,69.3,3987252877,141,21.9,3987252873,56,Center,3987252879,212,65.0,3987252883,1,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142725,278,44,1,30,56,ap6blbxhq9elm62vw6tutzlwg,1,32.3,76,2023-01-21T14:32:24.530Z,2023-01-21T20:23:29Z,3987252893,56,Back,3987252895,285,,3987253137,233,288,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142731,288,44,1,30,56,bi1fxjrncd0ram0oi7ja1jyuo,0,67.7,24,2023-01-21T14:32:24.531Z,2023-01-21T19:11:33Z,3987252913,286,,3987253229,233,278,3987252911,56,Center,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142777,279,1,1,30,56,ap6blbxhq9elm62vw6tutzlwg,1,33.9,73.9,2023-01-21T14:32:24.687Z,2023-01-21T20:23:30Z,3987253163,56,Back,3987253169,212,8.0,3987253171,213,0.5,3987253161,3,,3987253167,141,79.9,3987253165,140,40.4,3988624951,388,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142789,280,1,1,30,57,ap6blbxhq9elm62vw6tutzlwg,0,40.2,86.3,2023-01-21T14:32:25.243Z,2023-01-21T19:11:47Z,3987253239,56,Left,3987253247,213,0.7,3987253245,212,17.3,3987253241,140,53.2,3988625377,178,,3987253243,141,100.0,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142793,281,5,1,30,59,ap6blbxhq9elm62vw6tutzlwg,0,52.2,102,2023-01-21T14:32:27.912Z,2023-01-21T19:11:52Z,3987253249,56,Left,3987253391,233,289,3987253251,347,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142821,289,5,1,30,59,bi1fxjrncd0ram0oi7ja1jyuo,1,47.8,-2,2023-01-21T14:32:27.912Z,2023-01-21T19:11:51Z,3987253375,233,281,3987253335,347,,3987253333,56,Back,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142945,290,1,1,31,12,bi1fxjrncd0ram0oi7ja1jyuo,1,54.2,0,2023-01-21T14:32:40.985Z,2023-01-21T19:11:56Z,3987253991,56,Right,3987253989,107,,3987253995,141,11.5,3987253997,212,10.3,3987253999,213,1.1,3987253993,140,58.8,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143785,302,1,1,31,13,bi1fxjrncd0ram0oi7ja1jyuo,1,66.6,11.8,2023-01-21T14:32:41.784Z,2023-01-21T19:12:03Z,3987258065,189,,3987257857,141,10.3,3987257855,140,59.6,3987257861,213,3.3,3988626529,178,,3987257853,56,Right,3987257859,212,7.4,3987258129,156,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142969,291,1,1,31,14,bi1fxjrncd0ram0oi7ja1jyuo,1,54.9,12.1,2023-01-21T14:32:43.081Z,2023-01-21T19:12:08Z,3987254099,213,0.1,3987254087,56,Right,3988626929,388,,3987254091,140,61.6,3987254083,3,,3987254095,141,13.5,3987254097,212,7.1,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142979,292,1,1,31,16,bi1fxjrncd0ram0oi7ja1jyuo,0,61.6,13.5,2023-01-21T14:32:44.825Z,2023-01-21T19:12:22Z,3987254157,141,16.5,3987254251,286,,3988627275,178,,3987254247,233,283,3987254161,213,0.6,3987254155,140,64.2,3987254159,212,3.4,3987254153,56,Right,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,3987254245,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143003,283,74,1,31,16,ap6blbxhq9elm62vw6tutzlwg,1,35.1,78.5,2023-01-21T14:32:44.835Z,2023-01-21T19:12:19Z,3988627673,178,,3987254233,285,,3987254269,233,292,3987254231,56,Back,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142959,282,43,1,31,17,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-01-21T14:32:45.339Z,2023-01-21T14:33:08Z,3987254059,56,Back,3987256043,144,8,,,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143015,284,5,1,31,17,ap6blbxhq9elm62vw6tutzlwg,0,43.7,101.6,2023-01-21T14:32:45.963Z,2023-01-21T19:12:25Z,3987254277,56,Back,3987254509,233,293,3987254279,347,,,,,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143047,293,5,1,31,17,bi1fxjrncd0ram0oi7ja1jyuo,1,56.3,-1.6,2023-01-21T14:32:45.963Z,2023-01-21T19:12:25Z,3987254433,347,,3987254501,233,284,3987254431,56,Right,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143189,294,1,1,31,25,bi1fxjrncd0ram0oi7ja1jyuo,1,57.1,0,2023-01-21T14:32:53.473Z,2023-01-21T19:12:28Z,3987255053,212,17.6,3987255047,56,Right,3987255045,107,,3987255049,140,73.4,3987255051,141,4.1,3987255055,213,0.2,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143197,295,61,1,31,26,bi1fxjrncd0ram0oi7ja1jyuo,0,73.4,4.1,2023-01-21T14:32:54.801Z,2023-01-21T19:12:35Z,3988628683,178,,3987255087,56,Right,,,,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143205,285,49,1,31,27,ap6blbxhq9elm62vw6tutzlwg,1,18.2,89.4,2023-01-21T14:32:55.830Z,2023-01-21T19:12:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143277,286,1,1,31,29,ap6blbxhq9elm62vw6tutzlwg,1,19.9,84.4,2023-01-21T14:32:57.340Z,2023-01-21T19:12:44Z,3987255403,212,29.8,3987255397,56,Back,3987255395,155,,3988629221,178,,3987255401,141,69.3,3987255405,213,5.9,3987255399,140,46.5,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143299,287,44,1,31,31,ap6blbxhq9elm62vw6tutzlwg,1,46.6,72.2,2023-01-21T14:32:59.872Z,2023-01-21T20:23:30Z,3987255501,285,,3987255533,233,296,3987255493,56,Back,,,,,,,,,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143285,296,44,1,31,31,bi1fxjrncd0ram0oi7ja1jyuo,0,53.4,27.8,2023-01-21T14:32:59.873Z,2023-01-21T19:12:50Z,3987255453,286,,3987255451,56,Center,3987255563,233,287,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
