id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/15/value,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2527690157,210,1,1,24,5,2tk2l9sgktwc9jhzqdd4mpdtb,1,51.9,57.9,2023-04-02T16:24:45.305Z,2023-04-03T01:50:54Z,4158681529,56,Center,4158681533,141,73.2,4158681535,212,18.5,4158681531,140,66.5,4160124563,178,,4158681537,213,0.6,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690209,211,1,1,24,7,2tk2l9sgktwc9jhzqdd4mpdtb,1,67.5,73.8,2023-04-02T16:24:47.321Z,2023-04-03T01:50:58Z,4160124683,178,,4158681801,212,18.5,4158681797,140,82.4,4158681803,213,0.6,4158681799,141,88.3,4158681795,56,Left,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690233,208,45,1,24,13,4plikfte18rv8v4l89z803d4y,0,6.3,19.9,2023-04-02T16:24:53.215Z,2023-04-03T01:52:16Z,4158681901,285,,4158681899,56,Back,4158681991,233,212,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690245,212,3,1,24,13,2tk2l9sgktwc9jhzqdd4mpdtb,1,93.7,80.1,2023-04-02T16:24:53.215Z,2023-04-03T01:52:16Z,4158681955,56,Left,4158681957,286,,4158681973,233,208,4159369703,464,,4160127059,178,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690265,213,1,1,24,15,2tk2l9sgktwc9jhzqdd4mpdtb,0,96.6,71.2,2023-04-02T16:24:55.295Z,2023-04-03T01:52:23Z,4158682073,213,4.4,4159370151,72,,4158682067,141,61.1,4160127319,178,,4158682063,56,Center,4158682065,140,94.5,4158682061,155,,4159370149,224,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,4158682059,2,4158682069,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690283,209,61,1,24,16,4plikfte18rv8v4l89z803d4y,1,5.6,35.2,2023-04-02T16:24:55.748Z,2023-04-03T01:52:36Z,4160127717,178,,4160127715,21,,4158682173,56,Back,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690325,210,49,1,24,19,4plikfte18rv8v4l89z803d4y,1,3.2,23.4,2023-04-02T16:24:58.586Z,2023-04-03T01:52:44Z,,,,,,,,,,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690349,211,1,1,24,19,4plikfte18rv8v4l89z803d4y,1,3.2,23.4,2023-04-02T16:24:58.655Z,2023-04-03T01:52:48Z,4158682505,213,5.5,4160127951,178,,4158682501,212,16.9,4158682485,56,Back,4158682489,140,15.1,4158682495,141,6.7,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690403,212,1,1,24,21,4plikfte18rv8v4l89z803d4y,1,15,6.8,2023-04-02T16:25:01.140Z,2023-04-03T01:52:55Z,4158682761,141,4.9,4158682757,56,Back,4158682765,213,6.2,4158682763,212,10.5,4160128051,178,,4158682759,140,24.9,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690473,214,1,1,24,26,4plikfte18rv8v4l89z803d4y,1,33.6,4.3,2023-04-02T16:25:05.549Z,2023-04-03T01:53:04Z,4158683099,213,0.7,4158683091,56,Back,4160128291,178,,4158683095,141,14.1,4158683093,140,41.6,4158683097,212,10.7,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690409,213,43,1,24,27,4plikfte18rv8v4l89z803d4y,1,0,0,2023-04-02T16:25:06.703Z,2023-04-02T16:25:43Z,4158682791,212,1.9,4158682789,141,7.9,4158682793,213,1.3,4158682785,56,Back,4158685737,144,1,4158682787,140,28.9,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690589,215,1,1,24,32,4plikfte18rv8v4l89z803d4y,1,63.3,31.9,2023-04-02T16:25:11.832Z,2023-04-03T01:53:11Z,4158683619,213,1.3,4160128451,178,,4158683611,56,Center,4158683613,140,69.1,4158683615,141,62.9,4158683617,212,21.9,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690637,216,1,1,24,38,4plikfte18rv8v4l89z803d4y,1,76.2,75.1,2023-04-02T16:25:17.586Z,2023-04-03T01:53:15Z,4158683871,141,67.6,4158683867,56,Center,4158683873,212,9.0,4158683875,213,3.7,4158683869,140,69.1,4160128579,178,,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690651,217,1,1,24,40,4plikfte18rv8v4l89z803d4y,1,69.5,70.5,2023-04-02T16:25:19.574Z,2023-04-03T01:53:18Z,4158683937,56,Left,4158683945,213,0.6,4158683943,212,24.5,4160128655,178,,4158683941,141,89.9,4158683939,140,89.2,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690699,218,1,1,24,43,4plikfte18rv8v4l89z803d4y,0,89.7,91.5,2023-04-02T16:25:22.552Z,2023-04-03T01:53:21Z,4160128727,178,,4159376391,72,,4158684167,56,Left,4158684165,155,,4158684163,2,,4158684169,140,90.3,4159376389,224,,4158684171,141,81.8,14vhrqvqomi57x5mtsawm44b9,T. Augello,,4158684175,213,4158684173,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,
2527690693,214,61,1,24,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,8.3,18.4,2023-04-02T16:25:22.742Z,2023-04-03T01:53:39Z,4158684137,56,Back,4160129191,388,,,,,,,,,,,,,,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690715,215,12,1,24,44,2tk2l9sgktwc9jhzqdd4mpdtb,1,8.3,58.2,2023-04-02T16:25:24.422Z,2023-04-03T01:53:44Z,4158684293,212,16.9,4158684295,213,0.1,4158684291,141,60.5,4158684289,140,24.3,4158684287,56,Back,4158684309,15,,4160129309,388,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690753,219,3,1,24,47,4plikfte18rv8v4l89z803d4y,0,76.4,39.7,2023-04-02T16:25:26.888Z,2023-04-03T01:53:55Z,4159377471,465,,4160129621,178,,4158684507,56,Center,4158684567,211,,4158684509,286,,,,,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690779,216,12,1,24,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,14.5,57.5,2023-04-02T16:25:28.236Z,2023-04-03T01:54:03Z,4158684647,212,13.2,4158684655,15,,4158684643,140,23.8,4158684645,141,44.5,4158684641,56,Back,4160129875,388,,4158684649,213,5.5,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690783,217,45,1,24,50,2tk2l9sgktwc9jhzqdd4mpdtb,0,24.6,42.9,2023-04-02T16:25:30.166Z,2023-04-03T01:55:23Z,4158684863,233,220,4158684677,56,Back,4158684679,285,,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690811,220,3,1,24,50,4plikfte18rv8v4l89z803d4y,1,75.4,57.1,2023-04-02T16:25:30.166Z,2023-04-03T01:55:22Z,4158684785,56,Center,4159378837,464,,4158684839,233,217,4158684787,286,,4160131355,15,,4160131353,178,,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690833,221,61,1,24,51,4plikfte18rv8v4l89z803d4y,1,78.3,63.4,2023-04-02T16:25:30.907Z,2023-04-03T01:55:35Z,4160131613,388,,4158684871,56,Center,,,,,,,,,,,,,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690857,222,4,1,24,51,4plikfte18rv8v4l89z803d4y,1,79.2,58.4,2023-04-02T16:25:31.067Z,2023-04-03T01:55:50Z,4158684973,10,,4158684975,56,Center,4158684977,152,,4158685091,233,218,4158684979,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527690863,218,4,1,24,51,2tk2l9sgktwc9jhzqdd4mpdtb,0,20.8,41.6,2023-04-02T16:25:31.068Z,2023-04-03T01:55:50Z,4158685007,56,Back,4158685011,285,,4158685009,152,,4158685099,233,222,4160131869,178,,4158685005,10,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527691813,223,15,1,26,3,4plikfte18rv8v4l89z803d4y,1,78.2,55.3,2023-04-02T16:26:42.759Z,2023-04-03T01:55:59Z,4158689775,26,,4158690399,121,,4158690411,147,50.2,4158689779,56,Center,4158690407,458,,4158690409,146,99.0,4158690401,80,,4158690403,102,47.2,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,4158690405,103,4158689777,18,,4158689989,72,4158690019,233,219,4160131971,178,,,,,,,,,,,,,,,,,,15.8,,,,,,,,,,
2527691827,219,10,1,26,3,2tk2l9sgktwc9jhzqdd4mpdtb,1,1.7,49.7,2023-04-02T16:26:43.439Z,2023-04-03T01:56:04Z,4158690125,233,223,4159380057,378,,4158689851,182,,4158689847,173,,4158689853,56,Back,4158690059,179,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527691835,220,52,1,26,5,2tk2l9sgktwc9jhzqdd4mpdtb,1,1.7,53.1,2023-04-02T16:26:44.567Z,2023-04-03T01:56:13Z,4160132249,178,,4159380375,378,,,,,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527691955,221,1,1,26,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,11.9,47,2023-04-02T16:26:52.161Z,2023-04-03T01:56:28Z,4158690437,141,26.4,4158690595,189,,4160132575,178,,4158690441,213,5.1,4158690433,56,Back,4158690435,140,18.0,4158690431,123,,4158690439,212,15.4,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527691959,222,61,1,26,13,2tk2l9sgktwc9jhzqdd4mpdtb,1,18,26.4,2023-04-02T16:26:53.125Z,2023-04-03T01:56:59Z,4158690463,56,Back,4158690465,189,,4160133183,178,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692913,236,61,1,26,25,2tk2l9sgktwc9jhzqdd4mpdtb,1,25.1,93.5,2023-04-02T16:27:05.361Z,2023-04-03T01:57:01Z,4158695115,56,Back,4158699307,189,,4160133241,178,,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692225,223,1,1,26,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,43.4,78.7,2023-04-02T16:27:08.722Z,2023-04-03T01:57:08Z,4158691687,140,45.8,4160133393,178,,4158691685,56,Back,4158691693,213,5.0,4158691689,141,67.9,4158691691,212,7.8,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692239,224,1,1,26,32,2tk2l9sgktwc9jhzqdd4mpdtb,0,53.1,50.9,2023-04-02T16:27:12.104Z,2023-04-03T01:57:17Z,4158691763,212,15.0,4158691765,213,5.0,4158691757,56,Center,4158691761,141,29.7,4160133613,178,,4158691759,140,57.2,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692257,224,49,1,26,34,4plikfte18rv8v4l89z803d4y,1,39.6,74.2,2023-04-02T16:27:13.931Z,2023-04-03T01:57:21Z,,,,,,,,,,,,,,,,,,,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692287,225,1,1,26,34,4plikfte18rv8v4l89z803d4y,1,39.6,74.2,2023-04-02T16:27:13.986Z,2023-04-03T01:57:25Z,4158691979,213,6.0,4158691971,56,Center,4158691973,140,54.9,4160133849,178,,4158691975,141,68.1,4158691977,212,16.6,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692305,226,1,1,26,37,4plikfte18rv8v4l89z803d4y,0,54.9,68.1,2023-04-02T16:27:16.678Z,2023-04-03T01:57:31Z,4158692067,212,33.1,4160134035,178,,4158692071,1,,4158692063,140,77.1,4158692065,141,33.6,4158692093,4,,4158692061,56,Center,4158692059,155,,rktyecx75c47pgwyt4vm3i7d,M. Cuisance,,4158692069,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,
2527692293,225,8,1,26,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,24.2,60.8,2023-04-02T16:27:17.989Z,2023-04-03T01:57:39Z,4159381767,384,,4158691999,56,Back,4158692049,15,,4160134155,388,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692323,226,49,1,26,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,25.7,83,2023-04-02T16:27:20.065Z,2023-04-03T01:57:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692377,227,1,1,26,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,25.7,83,2023-04-02T16:27:20.095Z,2023-04-03T01:57:52Z,4158692437,56,Back,4160134385,388,,4158692445,213,3.7,4158692443,212,15.3,4158692441,141,70.5,4158692439,140,13.6,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692435,228,1,1,26,45,2tk2l9sgktwc9jhzqdd4mpdtb,1,14,73,2023-04-02T16:27:24.557Z,2023-04-03T01:57:57Z,4158692727,212,18.9,4160134599,178,,4158692721,56,Back,4158692725,141,45.2,4158692723,140,14.3,4158692729,213,4.7,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692551,229,1,1,26,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,18.2,43.1,2023-04-02T16:27:28.013Z,2023-04-03T01:58:00Z,4160134645,178,,4158693327,140,18.0,4158693329,141,53.1,4158693325,56,Back,4158693331,212,6.8,4158693333,213,1.6,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527976745,1181,83,1,26,56,4plikfte18rv8v4l89z803d4y,1,63.7,29,2023-04-02T16:27:36.236Z,2023-04-03T03:06:57Z,4160210359,399,62398,,,,,,,,,,,,,,,,,,,,,,rktyecx75c47pgwyt4vm3i7d,M. Cuisance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692585,230,1,1,26,58,2tk2l9sgktwc9jhzqdd4mpdtb,1,36.4,85.6,2023-04-02T16:27:37.961Z,2023-04-03T01:58:04Z,4160134765,178,,4158693487,141,98.1,4158693489,212,9.9,4158693491,213,2.1,4158693483,56,Back,4158693485,140,31.5,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692627,231,1,1,27,1,2tk2l9sgktwc9jhzqdd4mpdtb,1,28.9,95.6,2023-04-02T16:27:40.753Z,2023-04-03T01:58:08Z,4158693741,213,4.1,4158693737,141,73.2,4160134825,178,,4158693739,212,18.2,4158693735,140,19.4,4158693733,56,Back,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692677,232,1,1,27,4,2tk2l9sgktwc9jhzqdd4mpdtb,1,20.5,68.7,2023-04-02T16:27:43.655Z,2023-04-03T01:58:11Z,4158693975,212,16.0,4158693971,141,45.2,4158693979,213,4.7,4158693965,140,20.0,4158693961,56,Back,4160134911,178,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692733,233,1,1,27,8,2tk2l9sgktwc9jhzqdd4mpdtb,0,23.8,41.5,2023-04-02T16:27:47.582Z,2023-04-03T01:58:14Z,4160135003,178,,4158694257,141,12.8,4158694259,212,54.2,4158694263,1,,4158694255,140,72.0,4158694253,56,Right,4158694261,213,5.9,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692737,227,49,1,27,12,4plikfte18rv8v4l89z803d4y,1,27.2,88.6,2023-04-02T16:27:51.657Z,2023-04-03T01:58:20Z,,,,,,,,,,,,,,,,,,,,,,,,,bf67gbxjr8fkha0e59fs6qok5,J. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692799,228,1,1,27,12,4plikfte18rv8v4l89z803d4y,1,27.2,88.6,2023-04-02T16:27:51.709Z,2023-04-03T01:58:24Z,4158694619,213,3.9,4158694613,140,5.9,4158694615,141,55.1,4158694611,56,Back,4160135197,178,,4158694617,212,31.9,,,,,,,bf67gbxjr8fkha0e59fs6qok5,J. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692833,229,1,1,27,16,4plikfte18rv8v4l89z803d4y,1,7.1,49.4,2023-04-02T16:27:56.064Z,2023-04-03T01:58:27Z,4158694771,1,,4158694767,212,39.5,4158694759,155,,4158694769,213,0.8,4160135243,178,,4158694761,56,Back,4158694765,141,90.8,4158694763,140,33.5,awpcf5w245iug4znjqctuebpx,N. Ravaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692845,230,44,1,27,19,4plikfte18rv8v4l89z803d4y,1,34.9,89.7,2023-04-02T16:27:58.655Z,2023-04-03T02:16:27Z,4158694851,233,234,4158694815,56,Back,4158694817,285,,,,,,,,,,,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692835,234,44,1,27,19,2tk2l9sgktwc9jhzqdd4mpdtb,0,65.1,10.3,2023-04-02T16:27:58.656Z,2023-04-03T01:58:34Z,4158694899,233,230,4158694781,286,,4158694779,56,Right,,,,,,,,,,,,,,,,2lyib1m8bhrkcc3ukk12fbefp,G. Wijnaldum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692857,231,1,1,27,19,4plikfte18rv8v4l89z803d4y,0,33.5,90.8,2023-04-02T16:27:58.798Z,2023-04-03T02:16:28Z,4158694879,140,41.6,4160135395,388,,4158694875,3,,4158694881,141,100.0,4158694883,212,11.4,4158694885,213,0.7,4158694877,56,Back,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692861,232,5,1,27,21,4plikfte18rv8v4l89z803d4y,0,44,101.8,2023-04-02T16:28:01.150Z,2023-04-03T01:58:42Z,4158694895,56,Back,4158694897,347,,4158695179,233,235,,,,,,,,,,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692907,235,5,1,27,21,2tk2l9sgktwc9jhzqdd4mpdtb,1,56,-1.8,2023-04-02T16:28:01.150Z,2023-04-03T01:58:41Z,4158695101,56,Right,4158695135,233,232,4158695103,347,,,,,,,,,,,,,,,,,2lyib1m8bhrkcc3ukk12fbefp,G. Wijnaldum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692975,237,1,1,27,27,2tk2l9sgktwc9jhzqdd4mpdtb,1,53.6,0,2023-04-02T16:28:06.560Z,2023-04-03T01:58:48Z,4158695401,141,12.8,4158695395,107,,4158695405,213,1.8,4158695403,212,10.2,4158695399,140,51.7,4158695397,56,Right,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527692995,238,1,1,27,28,2tk2l9sgktwc9jhzqdd4mpdtb,1,51.6,12.8,2023-04-02T16:28:07.736Z,2023-04-03T01:59:01Z,4158695517,140,44.2,4160135731,178,,4158695523,213,3.8,4158695519,141,4.0,4158695521,212,9.8,4158695515,56,Back,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527693003,239,50,1,27,30,2tk2l9sgktwc9jhzqdd4mpdtb,1,38.9,4.3,2023-04-02T16:28:09.790Z,2023-04-03T01:59:06Z,4158695555,56,Back,4158695557,286,,4158695845,233,233,,,,,,,,,,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527693025,233,7,1,27,30,4plikfte18rv8v4l89z803d4y,1,61.1,95.7,2023-04-02T16:28:09.978Z,2023-04-03T01:59:10Z,4159383933,385,,4160135831,178,,4158695781,233,239,4158695713,56,Left,4158695715,285,,4158695711,167,,,,,,,,rktyecx75c47pgwyt4vm3i7d,M. Cuisance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527693033,234,5,1,27,31,4plikfte18rv8v4l89z803d4y,0,62.4,100.8,2023-04-02T16:28:10.933Z,2023-04-03T01:59:12Z,4158695745,56,Left,4158695749,347,,4158695907,233,240,,,,,,,,,,,,,,,,rktyecx75c47pgwyt4vm3i7d,M. Cuisance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527693031,240,5,1,27,31,2tk2l9sgktwc9jhzqdd4mpdtb,1,37.6,-0.8,2023-04-02T16:28:10.933Z,2023-04-03T01:59:12Z,4158695743,347,,4158695741,56,Back,4158695803,233,234,,,,,,,,,,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527693231,241,1,1,27,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,42,0,2023-04-02T16:28:26.023Z,2023-04-03T01:59:17Z,4158696729,56,Right,4158696735,212,17.0,4158696733,141,7.7,4158696731,140,57.1,4158696737,213,0.4,4158696727,107,,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527693241,242,1,1,27,48,2tk2l9sgktwc9jhzqdd4mpdtb,0,57.1,8.2,2023-04-02T16:28:27.578Z,2023-04-03T01:59:21Z,4158696789,213,1.5,4158696781,56,Center,4160136069,178,,4158696783,140,57.9,4158696785,141,28.8,4158696787,212,14.0,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527693257,235,49,1,27,50,4plikfte18rv8v4l89z803d4y,1,39.9,73.9,2023-04-02T16:28:29.528Z,2023-04-03T01:59:30Z,,,,,,,,,,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527693273,236,1,1,27,50,4plikfte18rv8v4l89z803d4y,1,39.9,73.9,2023-04-02T16:28:29.552Z,2023-04-03T01:59:34Z,4158696959,1,,4160136247,178,,4158696939,157,,4158696951,212,15.8,4158696955,213,6.0,4158696947,141,67.3,4158696941,56,Center,4158696943,140,54.3,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527693293,237,1,1,27,52,4plikfte18rv8v4l89z803d4y,0,54.3,67.3,2023-04-02T16:28:31.684Z,2023-04-03T01:59:38Z,4160136287,388,,4158697059,213,5.8,4158697053,141,59.4,4158697047,140,64.4,4158697045,56,Center,4158697057,212,11.9,4158697043,3,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
