id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/16/value,qualifier/17/value
2504607927,91,49,1,7,14,4raiad4l2j5lkfaz92pk4osb,1,44.1,88.6,2023-02-05T17:08:42.396Z,2023-02-06T04:00:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504607967,92,1,1,7,15,4raiad4l2j5lkfaz92pk4osb,1,35,95.6,2023-02-05T17:08:43.540Z,2023-02-06T04:00:54Z,4015841065,213,4.0,4016880859,178,,4015841063,212,19.8,4015841059,140,22.0,4015841061,141,74.5,4015841057,56,Back,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504607991,93,1,1,7,18,4raiad4l2j5lkfaz92pk4osb,1,19.2,74.4,2023-02-05T17:08:46.495Z,2023-02-06T04:01:00Z,4015841169,212,20.4,4015841167,141,51.2,4015841165,140,6.9,4016880883,178,,4015841163,56,Back,4015841171,213,4.0,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608025,94,1,1,7,20,4raiad4l2j5lkfaz92pk4osb,1,6.9,51.2,2023-02-05T17:08:48.734Z,2023-02-06T04:01:05Z,4015841435,213,4.9,4016880931,178,,4015841427,56,Back,4015841431,141,10.3,4015841429,140,11.9,4015841433,212,28.3,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608045,95,1,1,7,26,4raiad4l2j5lkfaz92pk4osb,0,13.8,19.5,2023-02-05T17:08:54.771Z,2023-02-06T04:01:11Z,4015841621,56,Back,4016880963,178,,4015841623,140,37.0,4015841627,212,25.1,4015841625,141,10.7,4015841629,213,6.0,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608079,96,4,1,7,28,4raiad4l2j5lkfaz92pk4osb,1,35.4,9.8,2023-02-05T17:08:56.904Z,2023-02-06T04:01:18Z,4015841803,152,,4015841825,233,73,4015841801,56,Back,4015841797,13,,4015841805,286,,4015841799,295,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608061,73,4,1,7,28,ej5er0oyngdw138yuumwqbyqt,0,64.6,90.2,2023-02-05T17:08:56.905Z,2023-02-06T04:01:17Z,4015841703,56,Left,4015841699,13,,4016880983,178,,4015841701,295,,4015841859,233,96,4015841705,152,,4015841707,285,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608215,97,1,1,7,47,4raiad4l2j5lkfaz92pk4osb,1,39.6,8.8,2023-02-05T17:09:15.764Z,2023-02-06T04:01:23Z,4015842509,213,2.1,4015842497,5,,4016881003,178,,4015842507,212,13.4,4015842499,152,,4015842505,141,26.2,4015842503,140,33.7,4015842501,56,Back,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608265,98,1,1,7,49,4raiad4l2j5lkfaz92pk4osb,1,33.7,26.2,2023-02-05T17:09:18.054Z,2023-02-06T04:01:27Z,4015842721,213,2.0,4015842713,56,Back,4015842715,140,24.8,4015842717,141,54.5,4015842719,212,21.4,4016881033,178,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608291,99,1,1,7,53,4raiad4l2j5lkfaz92pk4osb,0,24.3,56.9,2023-02-05T17:09:21.404Z,2023-02-06T04:01:33Z,4015842825,140,54.9,4015842819,56,Center,4015842829,141,48.5,4015842835,212,32.6,4015842837,213,6.1,4016881057,178,,4015842839,1,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608293,74,49,1,7,54,ej5er0oyngdw138yuumwqbyqt,1,43.5,51.2,2023-02-05T17:09:23.030Z,2023-02-06T04:01:40Z,,,,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608317,75,1,1,7,54,ej5er0oyngdw138yuumwqbyqt,1,43.5,51.2,2023-02-05T17:09:23.055Z,2023-02-06T04:01:44Z,4015842941,140,54.9,4015842949,212,12.7,4015842939,56,Center,4015842945,141,44.9,4016881115,178,,4015842951,213,5.9,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608319,76,1,1,7,57,ej5er0oyngdw138yuumwqbyqt,0,55.1,44.5,2023-02-05T17:09:25.396Z,2023-02-06T04:01:52Z,4015842985,212,10.3,4015842987,213,1.0,4015842981,140,60.4,4015842979,56,Center,4016881131,178,,4015842983,141,57.2,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608325,100,49,1,7,58,4raiad4l2j5lkfaz92pk4osb,1,36.9,34.8,2023-02-05T17:09:26.522Z,2023-02-06T04:01:56Z,,,,,,,,,,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608335,101,1,1,7,59,4raiad4l2j5lkfaz92pk4osb,1,40.5,33.1,2023-02-05T17:09:28.184Z,2023-02-06T04:02:00Z,4015843079,212,13.3,4015843077,141,14.7,4015843081,213,5.1,4015843075,140,44.7,4015843073,56,Back,4016881163,178,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608415,102,1,1,8,1,4raiad4l2j5lkfaz92pk4osb,1,44.7,14.7,2023-02-05T17:09:29.906Z,2023-02-06T04:02:15Z,4015843495,141,8.8,4015843497,212,11.6,4015843499,213,5.9,4015843491,56,Right,4016881219,178,,4015843493,140,55.1,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504634345,392,45,1,8,3,ej5er0oyngdw138yuumwqbyqt,0,44.6,95.2,2023-02-05T17:09:31.442Z,2023-02-06T04:02:22Z,4015985141,56,Back,4015985679,233,420,4015985143,285,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504634449,420,3,1,8,3,4raiad4l2j5lkfaz92pk4osb,1,55.4,4.8,2023-02-05T17:09:31.442Z,2023-02-06T04:02:22Z,4015985667,233,392,4016296531,464,,4016881239,178,,4015985661,56,Right,4015985663,286,,,,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608417,103,61,1,8,7,4raiad4l2j5lkfaz92pk4osb,1,45.8,35.1,2023-02-05T17:09:35.513Z,2023-02-06T04:13:11Z,4016885937,178,,4015843503,56,Back,,,,,,,,,,,,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608433,104,1,1,8,8,4raiad4l2j5lkfaz92pk4osb,1,45.6,54,2023-02-05T17:09:36.977Z,2023-02-06T04:13:17Z,4015843577,140,34.3,4015843581,212,13.0,4016885999,178,,4015843579,141,61.8,4015843583,213,2.7,4015843573,56,Back,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608511,105,1,1,8,11,4raiad4l2j5lkfaz92pk4osb,1,37,64.1,2023-02-05T17:09:39.722Z,2023-02-06T04:13:21Z,4015843971,141,95.8,4015843973,212,25.3,4015843975,213,1.0,4015843969,140,49.6,4015843967,56,Back,4016886039,178,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608487,77,45,1,8,16,ej5er0oyngdw138yuumwqbyqt,0,36,6.2,2023-02-05T17:09:44.332Z,2023-02-06T04:13:29Z,4015843883,285,,4015843881,56,Back,4015870611,233,106,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608521,106,3,1,8,16,4raiad4l2j5lkfaz92pk4osb,1,64,93.8,2023-02-05T17:09:44.332Z,2023-02-06T05:50:18Z,4016886079,178,,4015844045,286,,4016297207,464,,4015844043,56,Left,4015844095,233,77,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504691521,961,1,1,8,19,4raiad4l2j5lkfaz92pk4osb,1,65.3,91.6,2023-02-05T17:09:47.711Z,2023-02-06T04:47:04Z,4016299293,213,3.9,4016299291,212,16.9,4016886133,178,,4016299289,141,75.2,4016299285,56,Center,4016299287,140,53.2,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608551,107,43,1,8,19,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-02-05T17:09:47.898Z,2023-02-05T20:02:23Z,4015844183,141,90.3,4015844179,56,Left,4016299463,144,1,4015844181,140,63.4,4015844187,213,4.2,4015844185,212,5.7,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608559,108,1,1,8,21,4raiad4l2j5lkfaz92pk4osb,1,51.9,65.5,2023-02-05T17:09:49.768Z,2023-02-06T04:13:41Z,4015844229,212,17.0,4015844231,213,5.5,4015844225,140,63.3,4015844227,141,47.8,4016886203,178,,4015844223,56,Center,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608567,109,1,1,8,23,4raiad4l2j5lkfaz92pk4osb,1,63.3,47.8,2023-02-05T17:09:51.259Z,2023-02-06T04:14:09Z,4015844265,141,53.6,4015844267,212,4.6,4015844269,213,2.1,4016886271,178,,4015844261,56,Center,4015844263,140,61.0,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608583,110,1,1,8,24,4raiad4l2j5lkfaz92pk4osb,1,61,53.6,2023-02-05T17:09:52.310Z,2023-02-06T04:14:17Z,4015844333,141,43.4,4015844329,56,Center,4015844331,140,62.5,4015844337,213,4.9,4015844335,212,7.1,4016886457,178,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608637,111,1,1,8,27,4raiad4l2j5lkfaz92pk4osb,1,62.4,43.9,2023-02-05T17:09:55.652Z,2023-02-06T04:14:23Z,4015844623,213,3.3,4015844609,56,Center,4015844613,140,55.4,4015844621,212,7.5,4016886491,178,,4015844617,141,41.9,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608687,112,1,1,8,32,4raiad4l2j5lkfaz92pk4osb,1,48.1,56.1,2023-02-05T17:10:00.302Z,2023-02-06T04:14:31Z,4015844847,140,44.6,4015844851,212,9.0,4015844845,56,Back,4015844853,213,2.0,4015844849,141,68.2,4016886549,178,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608727,113,1,1,8,37,4raiad4l2j5lkfaz92pk4osb,1,53.3,70.2,2023-02-05T17:10:05.271Z,2023-02-06T04:14:38Z,4015845033,213,1.5,4015845029,141,76.9,4015845027,140,53.8,4015845031,212,4.6,4015845025,56,Center,4016886615,178,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608757,114,1,1,8,39,4raiad4l2j5lkfaz92pk4osb,1,51.9,75.4,2023-02-05T17:10:07.650Z,2023-02-06T04:14:42Z,4015845183,140,43.4,4016886643,178,,4015845181,56,Back,4015845189,213,4.3,4015845185,141,43.9,4015845187,212,23.2,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608799,115,1,1,8,43,4raiad4l2j5lkfaz92pk4osb,1,43,49.6,2023-02-05T17:10:11.357Z,2023-02-06T04:14:48Z,4015845415,140,54.2,4015845417,141,52.5,4015845419,212,11.9,4016886719,178,,4015845421,213,0.2,4015845413,56,Center,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608805,116,50,1,8,44,4raiad4l2j5lkfaz92pk4osb,1,48,48.9,2023-02-05T17:10:13.159Z,2023-02-06T04:14:56Z,4015845449,286,,4015845601,233,78,4015845447,56,Back,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608825,78,7,1,8,44,ej5er0oyngdw138yuumwqbyqt,1,52,51.1,2023-02-05T17:10:13.217Z,2023-02-06T04:15:01Z,4015845591,233,116,4016886843,178,,4015845543,285,,4016300675,384,,4015845541,56,Center,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504809733,1700,83,1,8,45,4raiad4l2j5lkfaz92pk4osb,1,46.4,44.8,2023-02-05T17:10:13.918Z,2023-02-06T05:26:50Z,4016922273,399,59920,,,,,,,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608831,79,61,1,8,46,ej5er0oyngdw138yuumwqbyqt,1,56.1,54,2023-02-05T17:10:14.375Z,2023-02-06T05:26:26Z,4016886951,178,,4015874417,56,Center,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504614217,118,49,1,8,47,ej5er0oyngdw138yuumwqbyqt,1,55.2,53.7,2023-02-05T17:10:15.260Z,2023-02-06T04:15:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608839,80,1,1,8,47,ej5er0oyngdw138yuumwqbyqt,1,56.4,53.4,2023-02-05T17:10:15.272Z,2023-02-06T04:15:41Z,4015846985,213,0.3,4015849261,210,15,4016887103,178,,4015846977,56,Center,4015846981,141,60.8,4015846983,212,16.6,4015846979,140,71.5,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608877,81,15,1,8,51,ej5er0oyngdw138yuumwqbyqt,1,85.5,63.3,2023-02-05T17:10:19.803Z,2023-02-06T04:15:41Z,4015849267,55,80,4015849133,233,117,4015845819,22,,4015849287,147,52.5,4015849265,29,,4015849283,146,97.1,4015849129,20,,4015849275,215,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,4015849273,103,19.6,4015845821,64,4015849271,102,53.1,,,4015845823,56,Center,4016887157,178,4015849263,76,,,,,,,,,,,,,,,,,,,,,,,,,
2504608881,117,10,1,8,52,4raiad4l2j5lkfaz92pk4osb,1,2.1,48.2,2023-02-05T17:10:20.580Z,2023-02-06T04:15:45Z,4015846089,179,,4015845863,182,,4015849171,233,81,4015845855,173,,4015845867,56,Back,4016301813,377,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608893,82,6,1,8,53,ej5er0oyngdw138yuumwqbyqt,1,99.6,67.7,2023-02-05T17:10:21.806Z,2023-02-06T04:15:49Z,4015845983,233,118,4015845919,73,,4015845917,56,Center,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504608901,118,6,1,8,53,4raiad4l2j5lkfaz92pk4osb,0,0.4,32.3,2023-02-05T17:10:21.806Z,2023-02-06T04:15:49Z,4015845947,56,Back,4015845949,73,,4015845995,233,82,,,,,,,,,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504609345,83,1,1,9,35,ej5er0oyngdw138yuumwqbyqt,1,99.5,99.5,2023-02-05T17:11:03.843Z,2023-02-06T04:16:02Z,4015848319,141,44.3,4016887265,178,,4015848315,56,Center,4015848313,224,,4015848309,6,,4016302007,72,,4015848311,155,,4015848317,140,88.3,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,4015848325,1,,4015848323,213,4015851521,210,15,4.4,1,4015848321,212,39.3,4015848307,2,4015851523,154,,,,,,,,,,,,,,,,,,,,,,,,,
2504609349,84,15,1,9,37,ej5er0oyngdw138yuumwqbyqt,1,89.9,43.5,2023-02-05T17:11:05.964Z,2023-02-06T04:16:03Z,4015850197,15,,4015851553,29,,4016887333,388,,4015851555,154,,4015851561,102,51.6,4015848347,17,,4015850195,25,,4015851557,55,83,5lvdnoyknuoyr6kdruposgctl,J. Schouten,4015850201,328,,4015851565,146,4015848349,56,Center,99.0,,4015851551,78,,4015851563,103,4015851567,147,18.4,47.8,4015859905,233,119,,,,,,,,,,,,,,,,,,,,
2504609399,119,10,1,9,38,4raiad4l2j5lkfaz92pk4osb,1,2.2,48.5,2023-02-05T17:11:06.671Z,2023-02-06T04:16:10Z,4015848665,56,Back,4015848985,179,,4016303001,377,,4015848983,174,,4015859935,233,84,4015848663,182,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504609375,85,15,1,9,39,ej5er0oyngdw138yuumwqbyqt,1,96.2,56.5,2023-02-05T17:11:07.419Z,2023-02-06T04:16:19Z,4015852607,328,,4015852595,15,,4015859549,76,,4015852641,233,120,4015848517,56,Center,4015852593,25,,4015853507,101,,4015853499,458,,bdb6j168crcrwje9k0titxv55,L. Ferguson,4015853503,138,,4015853515,231,4015852597,61,,51.3,,4015853513,230,99.0,4015855701,343,4015853505,100,2,,4015853493,102,53.0,4015853495,103,19,4015852609,82,4015853501,275,4015853509,146,99.9,4016887467,178,4015853497,214,4015853511,147,53.1,,,
2504609421,120,10,1,9,39,4raiad4l2j5lkfaz92pk4osb,1,0.7,47.4,2023-02-05T17:11:07.856Z,2023-02-06T04:16:30Z,4015851085,94,,4015852673,233,85,4016887551,15,,4016887549,178,,4015848787,56,Back,4015851383,14,,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504611063,90,4,1,9,40,ej5er0oyngdw138yuumwqbyqt,1,93.1,59.2,2023-02-05T17:11:08.438Z,2023-02-06T04:17:14Z,4015857601,343,3,4015859815,233,123,4015857427,9,,4015857443,286,,4015858199,348,1cu7fg8sf90isf9gp21e5fqh,4015857431,10,,4015857439,152,,4015857435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504610367,123,4,1,9,40,4raiad4l2j5lkfaz92pk4osb,0,6.9,40.8,2023-02-05T17:11:08.439Z,2023-02-06T04:17:14Z,4015856413,10,,4015856667,343,3,4016887925,388,,4015856411,9,,4015859853,233,90,4015853791,56,Back,4015856415,152,,4015856417,285,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504610471,87,27,1,9,42,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-02-05T17:11:10.711Z,2023-02-06T04:17:58Z,4015854373,207,,4015854371,201,,4015854375,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504609387,86,43,1,9,43,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-02-05T17:11:11.426Z,2023-02-05T17:13:50Z,4015848595,73,0,4015857733,144,6,4015848593,56,Center,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504610159,122,43,1,9,46,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-02-05T17:11:14.728Z,2023-02-05T17:56:17Z,4015986175,144,61,4015852709,56,Back,,,,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504609841,121,43,1,9,54,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-02-05T17:11:22.241Z,2023-02-05T17:14:18Z,4015859457,144,5,4015851081,347,0,4015851079,56,Back,,,,,,,,,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504610749,88,65,1,11,23,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-02-05T17:12:51.524Z,2023-02-06T04:18:17Z,4015855723,365,85,4015855721,331,,4015856343,336,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504610855,89,28,1,12,56,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-02-05T17:14:24.321Z,2023-02-06T05:07:45Z,4015856323,364,,4015856325,55,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504611513,91,16,1,13,2,ej5er0oyngdw138yuumwqbyqt,1,88.5,50,2023-02-05T17:14:30.426Z,2023-02-06T05:07:53Z,4015861921,390,218784,4015860089,214,,4015860445,374,2023-02-05 17:14:29.655,4015861919,103,5.1,4015861923,458,,4015860087,56,Center,4016888793,178,,4015861917,102,45.8,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,4016305855,395,0.7,4015861925,230,4015860491,353,124,99.8,,4015860085,17,,4015860441,72,4015861927,231,,50,4016305857,396,46.6,4015860449,375,13:01.423,4015861915,80,4015860083,9,,,,,,,,,,,,,
2504611521,124,58,1,13,2,4raiad4l2j5lkfaz92pk4osb,0,0,0,2023-02-05T17:14:30.426Z,2023-02-06T05:07:54Z,4015860131,186,,4015860133,179,,4015860129,9,,4015860137,56,Back,4015860135,75,,4015860555,233,91,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504611883,125,1,1,13,41,4raiad4l2j5lkfaz92pk4osb,1,50.1,49.9,2023-02-05T17:15:10.018Z,2023-02-06T04:19:12Z,4015862127,279,G,4015862117,56,Back,4015862879,189,,4015862125,213,3.8,4015862119,140,46.0,4016888879,178,,4015862121,141,45.1,4015862123,212,5.4,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504611893,126,1,1,13,41,4raiad4l2j5lkfaz92pk4osb,1,46,45.1,2023-02-05T17:15:10.045Z,2023-02-06T05:10:29Z,4015862171,213,4.5,4016888891,178,,4015862163,56,Back,4015862169,212,15.4,4015862165,140,42.5,4015862901,189,,4015862167,141,23.1,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504611909,127,1,1,13,41,4raiad4l2j5lkfaz92pk4osb,1,42.6,24.2,2023-02-05T17:15:10.087Z,2023-02-06T04:19:21Z,4015862247,213,1.8,4015862239,56,Back,4015862245,212,28.7,4016888927,178,,4015862241,140,35.2,4015862243,141,64.9,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504611967,128,1,1,13,45,4raiad4l2j5lkfaz92pk4osb,1,32.2,71.3,2023-02-05T17:15:13.420Z,2023-02-06T04:19:35Z,4015862539,141,95.0,4015862537,140,47.2,4015862535,56,Back,4016889009,178,,4015862541,212,22.5,4015862543,213,0.8,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504611995,129,1,1,13,52,4raiad4l2j5lkfaz92pk4osb,0,63,76.7,2023-02-05T17:15:20.749Z,2023-02-06T04:19:43Z,4016889061,178,,4015862649,141,14.9,4015862653,213,5.5,4015862645,56,Right,4015862651,212,57.9,4015862647,140,100.0,4015862643,196,,4015862655,1,,6gab9bfl0kj0hy1z0u75pl42d,R. Saponara,4015862641,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
