id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2476106715,148,1,1,14,33,dxq76zcvnokq07cszdx0i6kve,1,53.5,79.7,2022-10-23T10:45:36.130Z,2022-10-23T18:37:38Z,3865807121,212,11.5,3865807115,56,Left,3865807117,140,59.8,3865807119,141,93.5,3868177133,178,,3865807123,213,1.0,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476106719,149,61,1,14,35,dxq76zcvnokq07cszdx0i6kve,0,57.2,86.8,2022-10-23T10:45:37.816Z,2022-10-23T18:37:44Z,3865807139,56,Left,3868177383,178,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476106735,135,1,1,14,36,7gnly6999wao1xarwct4p8fe9,1,42.5,19.1,2022-10-23T10:45:38.823Z,2022-10-23T18:37:47Z,3865807179,56,Back,3865807183,141,14.8,3865807187,213,3.9,3865807185,212,4.1,3865807181,140,39.8,3868177479,178,,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476106739,136,49,1,14,36,7gnly6999wao1xarwct4p8fe9,1,40.8,13.1,2022-10-23T10:45:39.510Z,2022-10-23T19:50:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476106749,137,3,1,14,38,7gnly6999wao1xarwct4p8fe9,1,43.6,9.2,2022-10-23T10:45:41.014Z,2022-10-23T18:37:56Z,3867485965,464,,3868177949,178,,3865807269,233,150,3865807241,56,Back,3865807243,286,,,,,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476106737,150,45,1,14,38,dxq76zcvnokq07cszdx0i6kve,0,56.4,90.8,2022-10-23T10:45:41.014Z,2022-10-23T18:37:56Z,3865807191,56,Left,3865807303,233,137,3865807193,285,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476106753,138,3,1,14,40,7gnly6999wao1xarwct4p8fe9,0,46,2.6,2022-10-23T10:45:42.770Z,2022-10-23T18:37:59Z,3868178149,178,,3865807259,286,,3865807371,233,151,3867486207,465,,3865807257,56,Back,,,,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476106765,151,7,1,14,40,dxq76zcvnokq07cszdx0i6kve,1,54,97.4,2022-10-23T10:45:42.986Z,2022-10-23T18:38:01Z,3865807359,233,138,3865807323,285,,3868178263,178,,3867486267,385,,3865807319,167,,3865807321,56,Left,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476106797,139,5,1,14,41,7gnly6999wao1xarwct4p8fe9,1,46.2,-1.8,2022-10-23T10:45:44.242Z,2022-10-23T18:38:10Z,3865807467,56,Back,3865807477,233,152,3865807469,347,,,,,,,,,,,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476106771,152,5,1,14,41,dxq76zcvnokq07cszdx0i6kve,0,53.8,101.8,2022-10-23T10:45:44.242Z,2022-10-23T18:38:10Z,3865807349,347,,3865807347,56,Left,3865807493,233,139,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107137,140,1,1,15,24,7gnly6999wao1xarwct4p8fe9,1,47.2,0,2022-10-23T10:46:26.527Z,2022-10-23T18:13:32Z,3865809065,141,54.5,3865809067,212,42.1,3865809063,140,29.9,3865809059,107,,3865809071,1,,3865809069,213,2.0,3865809061,56,Back,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107161,141,1,1,15,28,7gnly6999wao1xarwct4p8fe9,1,27.8,57.2,2022-10-23T10:46:31.092Z,2022-10-23T18:13:44Z,3868087455,178,,3865809175,213,1.3,3865809167,56,Back,3865809173,212,15.4,3865809171,141,79.2,3865809169,140,31.1,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107177,142,1,1,15,31,7gnly6999wao1xarwct4p8fe9,1,31.3,75,2022-10-23T10:46:33.668Z,2022-10-23T18:15:19Z,3868094125,178,,3865809239,213,4.7,3865809231,56,Back,3865809237,212,11.4,3865809233,140,31.7,3865809235,141,58.2,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107183,143,1,1,15,32,7gnly6999wao1xarwct4p8fe9,0,31.9,57.8,2022-10-23T10:46:34.687Z,2022-10-23T18:15:23Z,3865809267,213,4.1,3865809263,141,52.8,3868094365,178,,3865809265,212,4.1,3865809259,56,Back,3865809261,140,29.7,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107185,153,61,1,15,32,dxq76zcvnokq07cszdx0i6kve,1,69.9,46.1,2022-10-23T10:46:34.942Z,2022-10-23T18:16:00Z,3868097247,178,,3865809269,56,Center,,,,,,,,,,,,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107255,144,1,1,15,37,7gnly6999wao1xarwct4p8fe9,0,38.8,14.9,2022-10-23T10:46:40.372Z,2022-10-23T18:16:05Z,3868097673,178,,3865809589,212,49.5,3865809593,1,,3865809581,155,,3865809587,141,14.9,3865809591,213,0.0,3865809583,56,Right,3865809585,140,85.9,7oz324ar8tp6nkd934y096q22,D. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107253,154,49,1,15,42,dxq76zcvnokq07cszdx0i6kve,1,15.8,79,2022-10-23T10:46:44.689Z,2022-10-23T18:16:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107309,155,1,1,15,42,dxq76zcvnokq07cszdx0i6kve,1,12.7,79.6,2022-10-23T10:46:45.167Z,2022-10-23T18:16:12Z,3865809809,141,43.0,3868098207,178,,3865809811,212,26.1,3865809807,140,5.2,3865809813,213,4.4,3865809805,56,Back,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107329,156,1,1,15,48,dxq76zcvnokq07cszdx0i6kve,1,4.9,46.6,2022-10-23T10:46:51.326Z,2022-10-23T18:16:15Z,3865809899,56,Back,3865809901,140,9.5,3865809907,213,1.2,3865809903,141,65.8,3868098339,178,,3865809905,212,13.9,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107391,157,1,1,15,51,dxq76zcvnokq07cszdx0i6kve,1,10.3,69,2022-10-23T10:46:53.773Z,2022-10-23T18:16:17Z,3865810299,212,18.3,3865810293,56,Back,3865810297,141,92.4,3865810295,140,18.9,3865810301,213,1.1,3868098429,178,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476431727,814,3,1,15,57,dxq76zcvnokq07cszdx0i6kve,0,34.5,96,2022-10-23T10:46:59.925Z,2022-10-23T18:16:29Z,3867488329,464,,3868099487,178,,3867488325,56,Back,3867488327,286,,3867488331,467,5wdqva17qr5j2kqbmfi9o91x,,,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107441,158,1,1,15,59,dxq76zcvnokq07cszdx0i6kve,1,32.4,96.2,2022-10-23T10:47:01.896Z,2022-10-23T18:16:33Z,3865810615,212,18.8,3865810613,141,74.2,3865810617,213,4.1,3865810611,140,21.6,3868099799,178,,3865810609,56,Back,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107485,159,1,1,16,6,dxq76zcvnokq07cszdx0i6kve,1,25.4,47.8,2022-10-23T10:47:08.521Z,2022-10-23T18:16:37Z,3865810855,155,,3865810875,1,,3865810863,141,7.9,3865810857,56,Right,3865810867,212,65.5,3865810871,213,5.9,3865810859,140,82.2,3868100135,178,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107507,160,1,1,16,12,dxq76zcvnokq07cszdx0i6kve,1,82.3,6.2,2022-10-23T10:47:15.460Z,2022-10-23T18:16:41Z,3865810997,213,3.2,3865810989,56,Right,3865810993,141,5.9,3865810991,140,72.7,3865810995,212,10.1,3868100563,178,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107541,161,1,1,16,17,dxq76zcvnokq07cszdx0i6kve,1,72.2,6.4,2022-10-23T10:47:19.765Z,2022-10-23T18:16:44Z,3865811121,140,59.5,3868100829,178,,3865811125,212,13.5,3865811119,56,Right,3865811127,213,3.0,3865811123,141,9.4,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107563,162,1,1,16,20,dxq76zcvnokq07cszdx0i6kve,1,58,11.4,2022-10-23T10:47:22.667Z,2022-10-23T18:16:47Z,3865811235,140,47.3,3865811241,213,2.2,3868101061,178,,3865811233,56,Back,3865811237,141,34.0,3865811239,212,19.0,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107583,163,1,1,16,22,dxq76zcvnokq07cszdx0i6kve,1,51.6,34.9,2022-10-23T10:47:25.093Z,2022-10-23T18:16:49Z,3865811335,141,9.5,3865811333,140,56.0,3865811337,212,17.9,3865811331,56,Right,3865811339,213,5.0,3868101283,178,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107607,164,1,1,16,24,dxq76zcvnokq07cszdx0i6kve,1,57.2,9.2,2022-10-23T10:47:27.519Z,2022-10-23T18:16:52Z,3865811461,213,5.8,3865811459,212,7.4,3868101401,178,,3865811453,56,Right,3865811457,141,3.8,3865811455,140,63.3,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107609,165,1,1,16,28,dxq76zcvnokq07cszdx0i6kve,1,61.1,10.3,2022-10-23T10:47:30.580Z,2022-10-23T18:17:07Z,3865811475,141,21.3,3865811473,140,58.1,3865811477,212,8.1,3865811469,56,Center,3865811479,213,2.0,3868102317,178,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107627,166,1,1,16,28,dxq76zcvnokq07cszdx0i6kve,1,58.1,21.3,2022-10-23T10:47:31.207Z,2022-10-23T18:17:10Z,3865811581,141,5.2,3865811577,140,67.1,3865811573,56,Right,3865811589,213,5.4,3865811585,212,14.5,3868102575,178,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476432365,815,3,1,16,29,dxq76zcvnokq07cszdx0i6kve,0,70.7,3.8,2022-10-23T10:47:32.270Z,2022-10-23T18:17:15Z,3867491387,464,,3867491383,56,Right,3867491389,467,22x1ucwwak58wi6r5x1j6ohk9,3868102889,178,,3867491385,286,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107647,168,4,1,16,29,dxq76zcvnokq07cszdx0i6kve,1,65.4,7.6,2022-10-23T10:47:32.513Z,2022-10-23T18:17:29Z,3865811669,13,,3865811671,56,Right,3865811767,233,146,3865811675,265,,3865811677,286,,3865811673,152,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107657,146,4,1,16,29,7gnly6999wao1xarwct4p8fe9,0,34.6,92.4,2022-10-23T10:47:32.514Z,2022-10-23T18:17:29Z,3865811729,56,Back,3865811731,152,,3865811733,265,,3865811735,285,,3865811825,233,168,3868103989,178,,3865811727,13,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107631,167,43,1,16,30,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-10-23T10:47:32.838Z,2022-10-23T10:47:38Z,3865811911,144,3,3865811611,286,0,3865811895,233,145,3865811609,56,Right,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107653,145,43,1,16,30,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-10-23T10:47:32.839Z,2022-10-23T10:47:42Z,3865812019,144,7,3865811705,56,Back,3865811707,285,0,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107961,169,1,1,17,11,dxq76zcvnokq07cszdx0i6kve,0,63.5,7.9,2022-10-23T10:48:13.682Z,2022-10-23T18:17:32Z,3865813231,212,39.7,3865813229,141,49.6,3868104199,178,,3865813221,155,,3865813235,1,,3867491907,20,,3865813225,56,Center,3865813219,5,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,3865813217,2,3865813227,140,89.9,3867491905,224,,3865813223,152,,,3865813233,213,0.8,,,,,,,,,,,,,,,,,,,,
2476107981,148,44,1,17,12,7gnly6999wao1xarwct4p8fe9,1,10,49,2022-10-23T10:48:15.099Z,2022-10-23T18:49:08Z,3865813313,233,170,3865813309,56,Back,3865813311,285,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107969,170,44,1,17,12,dxq76zcvnokq07cszdx0i6kve,0,90,51,2022-10-23T10:48:15.100Z,2022-10-23T18:17:44Z,3865813343,233,148,3865813275,286,,3865813273,56,Center,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107993,149,12,1,17,12,7gnly6999wao1xarwct4p8fe9,1,10,47.5,2022-10-23T10:48:15.219Z,2022-10-23T18:49:08Z,3865813357,56,Back,3865813431,15,,3868105883,388,,3865813365,212,32.7,3865813385,167,,3865813369,213,4.7,3865813359,140,10.3,3865813361,141,0.0,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476107995,150,5,1,17,16,7gnly6999wao1xarwct4p8fe9,0,12.6,-0.5,2022-10-23T10:48:19.326Z,2022-10-23T18:17:56Z,3865813375,347,,3865813601,233,171,3865813373,56,Back,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108035,171,5,1,17,16,dxq76zcvnokq07cszdx0i6kve,1,87.4,100.5,2022-10-23T10:48:19.326Z,2022-10-23T18:17:56Z,3865813567,56,Left,3865813581,233,150,3865813569,347,,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108137,172,1,1,17,37,dxq76zcvnokq07cszdx0i6kve,0,84.7,100,2022-10-23T10:48:40.069Z,2022-10-23T18:18:04Z,3865814111,213,4.2,3865814105,140,75.3,3865814101,107,,3865814109,212,21.2,3865814103,56,Center,3865814107,141,74.4,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108179,151,4,1,17,40,7gnly6999wao1xarwct4p8fe9,1,25.5,26.4,2022-10-23T10:48:42.527Z,2022-10-23T18:18:09Z,3865814231,152,,3865814229,56,Back,3865814305,233,173,3865814227,295,,3865814225,13,,3865814233,285,,,,,,,,ds0ka65ypjubtgp60kupc7dnt,P. Pellegri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108191,173,4,1,17,40,dxq76zcvnokq07cszdx0i6kve,0,74.5,73.6,2022-10-23T10:48:42.528Z,2022-10-23T18:18:09Z,3865814285,286,,3868106885,178,,3865814283,152,,3865814279,295,,3865814281,56,Center,3865814277,13,,3865814311,233,151,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108457,152,1,1,18,15,7gnly6999wao1xarwct4p8fe9,0,18.8,30.2,2022-10-23T10:49:18.357Z,2022-10-23T18:18:13Z,3868107193,178,,3865815365,212,61.2,3865815357,152,,3865815367,213,0.3,3865815353,157,,3865815363,141,54.5,3865815349,5,,3865815369,1,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,3865815359,56,3865815361,140,74.9,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108453,174,44,1,18,19,dxq76zcvnokq07cszdx0i6kve,1,25.5,48,2022-10-23T10:49:21.955Z,2022-10-23T18:49:08Z,3865815337,56,Back,3865815389,233,153,3865815339,285,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108459,153,44,1,18,19,7gnly6999wao1xarwct4p8fe9,0,74.5,52,2022-10-23T10:49:21.956Z,2022-10-23T18:18:25Z,3865815373,56,Center,3865815397,233,174,3865815375,286,,,,,,,,,,,,,,,,,ds0ka65ypjubtgp60kupc7dnt,P. Pellegri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108493,175,1,1,18,19,dxq76zcvnokq07cszdx0i6kve,1,25.9,51.2,2022-10-23T10:49:22.051Z,2022-10-23T18:49:09Z,3865815581,56,Back,3865815589,213,0.5,3865815585,141,64.5,3868109159,388,,3865815583,140,40.8,3865815579,3,,3865815587,212,18.1,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108501,176,4,1,18,22,dxq76zcvnokq07cszdx0i6kve,1,40.9,66.6,2022-10-23T10:49:24.706Z,2022-10-23T18:18:54Z,3865815635,295,,3865815641,286,,3865815637,56,Back,3865815633,13,,3865815639,152,,3865815643,233,154,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108491,154,4,1,18,22,7gnly6999wao1xarwct4p8fe9,0,59.1,33.4,2022-10-23T10:49:24.707Z,2022-10-23T18:18:53Z,3865815567,152,,3865815563,295,,3865815565,56,Center,3865815665,233,176,3868110117,178,,3865815569,285,,3865815561,13,,,,,7oz324ar8tp6nkd934y096q22,D. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476109379,199,1,1,18,33,dxq76zcvnokq07cszdx0i6kve,1,43,86.5,2022-10-23T10:49:35.564Z,2022-10-23T18:18:58Z,3865820251,189,,3868110431,178,,3865820187,5,,3865820059,140,43.8,3865820061,141,74.7,3865820057,56,Back,3865820063,212,8.1,3865820189,152,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,3865820065,213,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108601,177,1,1,18,34,dxq76zcvnokq07cszdx0i6kve,1,44,70.1,2022-10-23T10:49:36.810Z,2022-10-23T18:19:03Z,3868110769,178,,3865816059,141,87.6,3865816061,212,11.9,3865816057,140,44.6,3865816063,213,1.5,3865816055,56,Back,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108617,178,1,1,18,39,dxq76zcvnokq07cszdx0i6kve,1,58.6,87.8,2022-10-23T10:49:42.200Z,2022-10-23T18:19:06Z,3865816171,140,52.7,3865816169,56,Left,3868110975,178,,3865816173,141,81.8,3865816177,213,3.7,3865816175,212,7.4,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108649,179,1,1,18,42,dxq76zcvnokq07cszdx0i6kve,1,51.9,75.4,2022-10-23T10:49:44.963Z,2022-10-23T18:19:11Z,3865816343,212,13.3,3865816339,140,39.3,3865816345,213,3.2,3865816337,56,Back,3868111273,178,,3865816341,141,74.1,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108659,180,1,1,18,44,dxq76zcvnokq07cszdx0i6kve,1,39.9,70.6,2022-10-23T10:49:47.032Z,2022-10-23T18:19:15Z,3865816377,56,Back,3865816381,141,40.6,3868111511,178,,3865816385,213,4.5,3865816379,140,34.8,3865816383,212,21.1,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108681,181,1,1,18,48,dxq76zcvnokq07cszdx0i6kve,1,41.1,36.3,2022-10-23T10:49:51.139Z,2022-10-23T18:19:23Z,3865816495,213,6.1,3865816489,140,71.0,3865816493,212,31.9,3868112161,178,,3865816487,56,Center,3865816491,141,27.9,3865816483,155,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108689,182,1,1,18,50,dxq76zcvnokq07cszdx0i6kve,1,69.6,27.1,2022-10-23T10:49:53.111Z,2022-10-23T18:19:28Z,3865816527,56,Center,3865816535,213,3.4,3868112589,21,,3865816533,212,7.8,3865816531,141,24.1,3865816529,140,62.4,3868112587,178,,3865816543,156,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433081,816,3,1,18,52,dxq76zcvnokq07cszdx0i6kve,0,71.1,23.6,2022-10-23T10:49:54.567Z,2022-10-23T18:19:32Z,3867494803,286,,3867494807,467,e2oeysariwd866ksilu3t4m7e,3868112889,178,,3867494801,56,Center,3867494805,464,,,,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108709,183,4,1,18,52,dxq76zcvnokq07cszdx0i6kve,1,69.8,17.4,2022-10-23T10:49:55.356Z,2022-10-23T18:19:36Z,3865816641,233,155,3865816635,286,,3865816627,13,,3865816633,265,,3865816631,152,,3865816629,56,Right,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476108701,155,4,1,18,52,7gnly6999wao1xarwct4p8fe9,0,30.2,82.6,2022-10-23T10:49:55.357Z,2022-10-23T18:19:35Z,3868113257,178,,3865816585,13,,3865816587,56,Back,3865816591,265,,3865816589,152,,3865816659,233,183,3865816593,285,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476109003,184,1,1,19,39,dxq76zcvnokq07cszdx0i6kve,0,68.9,19.7,2022-10-23T10:50:42.314Z,2022-10-23T18:19:49Z,3865818049,1,,3865818035,155,,3865818041,140,95.6,3865818039,56,Center,3865818031,2,,3865818045,212,38.0,3867495607,72,,3865818037,152,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,3865818135,233,3865818033,5,,3865818047,213,158,3867495605,223,,,3868114175,178,,3865818043,141,0.7,57.5,,,,,,,,,,,,,,,,
2476108995,157,44,1,19,41,7gnly6999wao1xarwct4p8fe9,1,5.4,42.6,2022-10-23T10:50:44.071Z,2022-10-23T18:49:09Z,3865817993,56,Back,3865817995,285,,3865818095,233,185,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476109009,185,44,1,19,41,dxq76zcvnokq07cszdx0i6kve,0,94.6,57.4,2022-10-23T10:50:44.072Z,2022-10-23T18:19:52Z,3865818075,56,Center,3865818119,233,157,3865818077,286,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476109017,158,41,1,19,41,7gnly6999wao1xarwct4p8fe9,1,5.8,42.1,2022-10-23T10:50:44.105Z,2022-10-23T18:49:10Z,3865818179,233,184,3865818113,212,39.9,3868115091,388,,3865818109,140,31.8,3865818111,141,0.0,3867499127,378,,3865818115,213,5.5,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476109025,159,5,1,19,46,7gnly6999wao1xarwct4p8fe9,0,32.6,-0.9,2022-10-23T10:50:49.101Z,2022-10-23T18:20:04Z,3865818177,347,,3865818201,233,186,3865818175,56,Back,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476109029,186,5,1,19,46,dxq76zcvnokq07cszdx0i6kve,1,67.4,100.9,2022-10-23T10:50:49.101Z,2022-10-23T18:20:03Z,3865818187,347,,3865818185,56,Left,3865818193,233,159,,,,,,,,,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
