id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2497223455,446,43,2,47,6,af91jdcs6x0bqkmdb78rokod2,1,0,0,2023-01-14T15:07:26.302Z,2023-01-14T15:07:30Z,3977092015,144,49,,,,,,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497223473,447,43,2,47,7,af91jdcs6x0bqkmdb78rokod2,1,0,0,2023-01-14T15:07:26.879Z,2023-01-14T15:07:29Z,3977091853,144,3,3977091611,286,0,3977091607,56,Back,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497225583,449,28,2,48,13,af91jdcs6x0bqkmdb78rokod2,1,0,0,2023-01-14T15:08:33.571Z,2023-01-14T21:45:37Z,3977102807,233,496,3977102657,55,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497225595,496,28,2,48,13,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-01-14T15:08:33.571Z,2023-01-14T21:45:36Z,3977102877,233,449,3977102707,55,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497225649,450,1,2,48,16,af91jdcs6x0bqkmdb78rokod2,1,34.4,60.3,2023-01-14T15:08:36.216Z,2023-01-14T21:45:43Z,3977103009,140,31.5,3977103013,212,19.4,3977103003,5,,3978618983,178,,3977103015,213,4.6,3977103005,152,,3977103007,56,Back,3977103011,141,32.1,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497225717,451,1,2,48,18,af91jdcs6x0bqkmdb78rokod2,1,31.5,32.1,2023-01-14T15:08:38.781Z,2023-01-14T21:45:47Z,3977103373,140,44.2,3977103379,213,5.4,3978619105,178,,3977103371,56,Back,3977103377,212,22.1,3977103375,141,6.1,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497225803,452,1,2,48,21,af91jdcs6x0bqkmdb78rokod2,0,44.1,6.1,2023-01-14T15:08:41.185Z,2023-01-14T21:45:52Z,3978619295,178,,3977103845,212,36.1,3977103839,56,Center,3977103841,140,76.9,3977103847,213,0.3,3977103849,1,,3977103837,155,,3977103843,141,22.2,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497225845,497,4,2,48,23,67z1gqyiuzpmmb15q5fy7ntc4,1,30.4,75.4,2023-01-14T15:08:43.232Z,2023-01-14T21:45:58Z,3977104143,285,,3977104127,56,Back,3977104121,13,,3977104853,233,453,3977104825,295,,3977104133,152,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497225915,453,4,2,48,23,af91jdcs6x0bqkmdb78rokod2,0,69.6,24.6,2023-01-14T15:08:43.233Z,2023-01-14T21:45:58Z,3977104577,13,,3977104583,152,,3978619511,389,,3977104705,233,497,3977104585,286,,3977104579,295,,3977104581,56,Center,,,,enopqyya6qq64lvliw7lw0s4q,F. Tsadjout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497226605,498,1,2,48,45,67z1gqyiuzpmmb15q5fy7ntc4,1,29.5,74.9,2023-01-14T15:09:05.492Z,2023-01-14T21:46:22Z,3977108219,212,21.7,3978620249,178,,3977108209,152,,3977108213,140,15.1,3977108221,213,3.9,3977108215,141,52.1,3977108207,5,,3977108211,56,Back,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497226779,499,1,2,48,50,67z1gqyiuzpmmb15q5fy7ntc4,1,16.6,56.3,2023-01-14T15:09:10.158Z,2023-01-14T21:46:28Z,3977109061,213,0.8,3977109047,155,,3977109057,212,37.2,3977109051,140,41.5,3978620453,178,,3977109063,1,,3977109049,56,Back,3977109055,141,95.3,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497226801,500,1,2,48,55,67z1gqyiuzpmmb15q5fy7ntc4,0,48.1,86.6,2023-01-14T15:09:15.157Z,2023-01-14T21:46:36Z,3977109203,212,7.8,3977109191,56,Center,3978620763,178,,3977109197,141,77.7,3977109193,140,52.8,3977109207,213,5.4,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497226915,454,61,2,48,55,af91jdcs6x0bqkmdb78rokod2,1,43.9,23.1,2023-01-14T15:09:15.537Z,2023-01-14T21:46:51Z,3977117201,56,Back,3978621201,178,,3978621199,21,,,,,,,,,,,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497226929,455,49,2,48,56,af91jdcs6x0bqkmdb78rokod2,1,33.8,53.8,2023-01-14T15:09:16.635Z,2023-01-14T21:46:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497226939,456,1,2,48,56,af91jdcs6x0bqkmdb78rokod2,0,32.5,51.5,2023-01-14T15:09:16.686Z,2023-01-14T21:46:58Z,3977120313,140,53.1,3977120319,212,25.7,3977120309,56,Center,3977120323,213,5.7,3978621351,178,,3977120315,141,31.0,3977120327,1,,3977120307,157,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497226937,501,44,2,48,58,67z1gqyiuzpmmb15q5fy7ntc4,1,54.8,87.7,2023-01-14T15:09:18.437Z,2023-01-14T22:44:53Z,3977125283,233,476,3977109953,56,Left,3977109955,286,,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229347,476,44,2,48,58,af91jdcs6x0bqkmdb78rokod2,0,45.2,12.3,2023-01-14T15:09:18.438Z,2023-01-14T21:47:03Z,3977123075,56,Back,3977125343,233,501,3977123079,285,,,,,,,,,,,,,,,,,enopqyya6qq64lvliw7lw0s4q,F. Tsadjout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497226951,502,1,2,48,58,67z1gqyiuzpmmb15q5fy7ntc4,0,56.2,83.9,2023-01-14T15:09:18.735Z,2023-01-14T22:44:53Z,3977110017,212,7.8,3977110011,56,Center,3978621931,388,,3977110015,141,72.6,3977110009,3,,3977110019,213,4.9,3977110013,140,57.3,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497226963,457,43,2,48,59,af91jdcs6x0bqkmdb78rokod2,1,0,0,2023-01-14T15:09:19.062Z,2023-01-14T15:13:49Z,3977151413,144,49,,,,,,,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234819,510,1,2,49,0,af91jdcs6x0bqkmdb78rokod2,1,40.1,38.3,2023-01-14T15:09:19.943Z,2023-01-14T21:47:25Z,3977152007,141,27.6,3977152005,140,29.7,3978622117,178,,3977152003,56,Back,3977152013,213,3.7,3977152009,212,13.1,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497226989,458,1,2,49,0,af91jdcs6x0bqkmdb78rokod2,1,37.5,31.6,2023-01-14T15:09:20.722Z,2023-01-14T21:47:31Z,3977110243,213,0.2,3977110237,140,59.2,3977110235,56,Center,3978622235,178,,3977110239,141,36.9,3977110241,212,23.1,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227003,459,1,2,49,2,af91jdcs6x0bqkmdb78rokod2,1,59.2,36.9,2023-01-14T15:09:21.892Z,2023-01-14T21:47:44Z,3977110303,56,Center,3977110321,213,2.7,3978622659,178,,3978357879,156,,3977110311,141,43.0,3977110317,212,9.3,3977110307,140,51.3,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227049,460,1,2,49,2,af91jdcs6x0bqkmdb78rokod2,0,52,43,2023-01-14T15:09:22.813Z,2023-01-14T21:47:49Z,3977110509,56,Center,3978622805,178,,3977110513,141,68.5,3977110515,212,27.9,3977110517,213,0.7,3977110511,140,72.8,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227073,503,49,2,49,5,67z1gqyiuzpmmb15q5fy7ntc4,1,28.6,28.7,2023-01-14T15:09:25.840Z,2023-01-14T21:47:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227111,504,1,2,49,6,67z1gqyiuzpmmb15q5fy7ntc4,1,28.6,28.7,2023-01-14T15:09:25.883Z,2023-01-14T21:48:00Z,3977110903,213,2.7,3977110899,141,40.7,3977110895,140,9.9,3978623027,178,,3977110889,56,Back,3977110901,212,21.3,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227239,505,1,2,49,8,67z1gqyiuzpmmb15q5fy7ntc4,0,9.9,40.7,2023-01-14T15:09:28.354Z,2023-01-14T21:48:03Z,3977111591,1,,3977111583,140,59.6,3977111589,213,6.1,3977111585,141,23.2,3977111579,157,,3978623107,178,,3977111581,56,Center,3977111587,212,53.5,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227247,461,44,2,49,14,af91jdcs6x0bqkmdb78rokod2,1,36.2,75.8,2023-01-14T15:09:34.339Z,2023-01-14T22:44:54Z,3977111689,233,506,3977111615,56,Back,3977111617,285,,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227253,506,44,2,49,14,67z1gqyiuzpmmb15q5fy7ntc4,0,63.8,24.2,2023-01-14T15:09:34.340Z,2023-01-14T21:48:12Z,3977111637,286,,3977111979,233,461,3977111635,56,Center,,,,,,,,,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227275,462,1,2,49,14,af91jdcs6x0bqkmdb78rokod2,1,31.9,74.7,2023-01-14T15:09:34.439Z,2023-01-14T22:44:54Z,3977111745,141,58.5,3977111747,212,11.5,3977111741,56,Back,3977111739,3,,3977111749,213,5.0,3977111743,140,35.1,3978623487,178,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227331,463,49,2,49,15,af91jdcs6x0bqkmdb78rokod2,1,35,58.5,2023-01-14T15:09:34.990Z,2023-01-14T21:48:45Z,,,,,,,,,,,,,,,,,,,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227341,464,1,2,49,15,af91jdcs6x0bqkmdb78rokod2,1,35,58.5,2023-01-14T15:09:35.063Z,2023-01-14T21:48:51Z,3977112115,212,11.2,3977112107,56,Back,3977112111,140,38.5,3977112117,213,1.2,3978623679,178,,3977112113,141,74.1,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227349,465,1,2,49,16,af91jdcs6x0bqkmdb78rokod2,1,38.4,74.1,2023-01-14T15:09:36.037Z,2023-01-14T21:49:01Z,3977112177,140,30.2,3977112183,213,3.8,3978624209,178,,3977112175,56,Back,3977112179,141,64.0,3977112181,212,11.0,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227463,466,1,2,49,19,af91jdcs6x0bqkmdb78rokod2,1,28.4,61.4,2023-01-14T15:09:39.071Z,2023-01-14T21:49:06Z,3977112887,141,38.8,3977112885,140,15.0,3978624307,178,,3977112889,212,20.8,3977112891,213,4.0,3977112883,56,Back,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227495,467,1,2,49,23,af91jdcs6x0bqkmdb78rokod2,1,18.1,43.6,2023-01-14T15:09:43.196Z,2023-01-14T21:49:11Z,3977113083,140,20.2,3978624421,178,,3977113089,213,1.4,3977113081,56,Back,3977113087,212,12.1,3977113085,141,61.1,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227579,468,1,2,49,26,af91jdcs6x0bqkmdb78rokod2,1,20.8,60.9,2023-01-14T15:09:45.959Z,2023-01-14T21:49:17Z,3977113543,140,30.6,3977113549,213,5.6,3978624579,178,,3977113545,141,49.6,3977113541,56,Back,3977113547,212,12.8,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227633,469,1,2,49,27,af91jdcs6x0bqkmdb78rokod2,1,30.9,49.6,2023-01-14T15:09:46.974Z,2023-01-14T21:49:30Z,3977113811,140,34.6,3977113817,213,1.4,3977113807,155,,3977113815,212,28.8,3978624955,178,,3977113813,141,91.5,3977113809,56,Back,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227763,470,1,2,49,30,af91jdcs6x0bqkmdb78rokod2,1,34.6,91.5,2023-01-14T15:09:50.421Z,2023-01-14T21:49:47Z,3977114447,140,25.6,3978625029,178,,3977114451,141,76.0,3977114457,212,14.2,3977114443,56,Back,3977114463,213,4.0,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227921,471,1,2,49,34,af91jdcs6x0bqkmdb78rokod2,0,34.8,83.3,2023-01-14T15:09:54.632Z,2023-01-14T21:49:54Z,3977115269,1,,3977115257,155,,3977115263,141,78.8,3977115259,56,Center,3977115261,140,100.0,3977115267,213,6.2,3978625663,178,,3977115265,212,69.7,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227925,472,5,2,49,41,af91jdcs6x0bqkmdb78rokod2,0,101,80.5,2023-01-14T15:10:01.206Z,2023-01-14T21:49:57Z,3977115365,233,507,3977115283,346,,3977115281,56,Left,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227909,507,5,2,49,41,67z1gqyiuzpmmb15q5fy7ntc4,1,-1,19.5,2023-01-14T15:10:01.206Z,2023-01-14T21:49:57Z,3977115341,233,472,3977115205,56,Back,3977115207,346,,,,,,,,,,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497228883,508,1,2,50,12,67z1gqyiuzpmmb15q5fy7ntc4,0,4.1,55.5,2023-01-14T15:10:32.718Z,2023-01-14T21:50:15Z,3977120641,141,67.7,3977120647,1,,3977120639,140,57.1,3977120633,124,,3977120645,213,0.1,3977120635,155,,3977120637,56,Center,3977120649,74,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,3977120643,212,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497228909,473,1,2,50,16,af91jdcs6x0bqkmdb78rokod2,0,43.6,36.3,2023-01-14T15:10:36.225Z,2023-01-14T21:50:24Z,3977120799,213,0.4,3977120793,140,55.3,3977120791,56,Center,3977120797,212,13.6,3977120789,3,,3978626423,178,,3977120795,141,44.8,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497228949,509,61,2,50,17,67z1gqyiuzpmmb15q5fy7ntc4,1,47.8,54.8,2023-01-14T15:10:37.601Z,2023-01-14T21:50:37Z,3978626795,178,,3977121017,56,Back,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229015,510,1,2,50,18,67z1gqyiuzpmmb15q5fy7ntc4,0,38.9,55.1,2023-01-14T15:10:38.836Z,2023-01-14T21:50:46Z,3977121331,213,0.8,3978627013,178,,3977121327,141,94.8,3977121321,157,,3977121325,140,64.6,3977121329,212,38.2,3977121323,56,Left,3977121333,1,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229073,474,1,2,50,22,af91jdcs6x0bqkmdb78rokod2,0,28.6,3.5,2023-01-14T15:10:41.911Z,2023-01-14T21:50:58Z,3977121605,140,37.2,3978627543,178,,3977121611,213,0.8,3977121607,141,18.2,3977121601,3,,3977121603,56,Back,3977121609,212,13.5,,,,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497512125,1150,67,2,50,24,67z1gqyiuzpmmb15q5fy7ntc4,1,56.7,77.8,2023-01-14T15:10:44.392Z,2023-01-14T22:44:54Z,3978661579,233,1172,,,,,,,,,,,,,,,,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497512123,1172,67,2,50,24,af91jdcs6x0bqkmdb78rokod2,0,43.3,22.2,2023-01-14T15:10:44.393Z,2023-01-14T22:29:49Z,3978661583,233,1150,,,,,,,,,,,,,,,,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229105,511,61,2,50,24,67z1gqyiuzpmmb15q5fy7ntc4,0,54.4,76.5,2023-01-14T15:10:44.433Z,2023-01-14T22:44:55Z,3978627915,178,,3977121741,56,Center,,,,,,,,,,,,,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229195,475,1,2,50,25,af91jdcs6x0bqkmdb78rokod2,0,42.2,17.6,2023-01-14T15:10:45.431Z,2023-01-14T21:51:13Z,3977122203,140,68.8,3977122215,213,5.9,3978628033,178,,3977122207,141,1.4,3977122211,212,30.0,3977122199,56,Right,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229325,512,1,2,50,29,67z1gqyiuzpmmb15q5fy7ntc4,1,32.6,97.1,2023-01-14T15:10:49.206Z,2023-01-14T21:51:16Z,3977122979,141,75.2,3978628097,178,,3977122985,213,3.7,3977122975,140,8.1,3977122983,212,29.7,3977122971,56,Back,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229473,513,1,2,50,32,67z1gqyiuzpmmb15q5fy7ntc4,0,8.2,78,2023-01-14T15:10:52.648Z,2023-01-14T21:51:24Z,3978628361,178,,3977123623,212,33.5,3977123619,140,38.1,3977123617,56,Back,3977123627,213,0.4,3977123621,141,95.0,3977123631,1,,3977123615,155,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229459,477,49,2,50,35,af91jdcs6x0bqkmdb78rokod2,1,55.2,6.2,2023-01-14T15:10:55.355Z,2023-01-14T21:51:33Z,,,,,,,,,,,,,,,,,,,,,,,,,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229493,478,1,2,50,36,af91jdcs6x0bqkmdb78rokod2,0,55,6.5,2023-01-14T15:10:56.224Z,2023-01-14T21:51:43Z,3977123733,141,20.1,3977123741,213,0.8,3977123729,140,64.2,3977123737,212,13.4,3977123721,155,,3977123725,56,Right,3978628951,178,,,,,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229541,514,49,2,50,38,67z1gqyiuzpmmb15q5fy7ntc4,1,30.9,75.9,2023-01-14T15:10:58.167Z,2023-01-14T21:51:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229557,515,1,2,50,38,67z1gqyiuzpmmb15q5fy7ntc4,1,30.9,75.9,2023-01-14T15:10:58.209Z,2023-01-14T21:51:55Z,3977124105,213,5.9,3978629315,178,,3977124093,56,Back,3977124101,141,70.5,3977124103,212,10.7,3977124097,140,40.5,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229605,516,1,2,50,39,67z1gqyiuzpmmb15q5fy7ntc4,1,40.5,70.5,2023-01-14T15:10:59.468Z,2023-01-14T21:52:05Z,3977124363,56,Left,3977124373,213,0.5,3977124369,212,13.5,3978629591,178,,3977124367,141,80.9,3977124365,140,51.5,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229587,479,45,2,50,40,af91jdcs6x0bqkmdb78rokod2,0,48.8,17.8,2023-01-14T15:11:00.405Z,2023-01-14T21:52:11Z,3977124261,285,,3977124255,56,Back,3977125041,233,517,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229719,517,3,2,50,40,67z1gqyiuzpmmb15q5fy7ntc4,1,51.2,82.2,2023-01-14T15:11:00.405Z,2023-01-14T21:52:11Z,3977125021,286,,3977125031,233,479,3977125019,56,Left,3978361381,465,,3978629813,178,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229751,518,1,2,50,46,67z1gqyiuzpmmb15q5fy7ntc4,0,87.3,68.1,2023-01-14T15:11:05.994Z,2023-01-14T21:52:21Z,3977125183,140,90.9,3978630145,178,,3977125199,212,9.1,3977125173,56,Center,3977125193,141,56.0,3977125205,213,5.1,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229895,480,8,2,50,46,af91jdcs6x0bqkmdb78rokod2,1,6.9,48.8,2023-01-14T15:11:06.439Z,2023-01-14T21:52:27Z,3977126093,56,Back,3977136259,14,,3978630335,178,,3978361817,385,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229965,481,49,2,50,48,af91jdcs6x0bqkmdb78rokod2,1,24.9,35.2,2023-01-14T15:11:08.339Z,2023-01-14T21:52:38Z,,,,,,,,,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230015,482,1,2,50,50,af91jdcs6x0bqkmdb78rokod2,0,24.9,35.2,2023-01-14T15:11:10.635Z,2023-01-14T21:53:02Z,3978631427,178,,3977126743,213,6.1,3977126737,141,29.7,3977126733,140,49.0,3977126729,56,Back,3977126739,212,25.6,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497518377,1452,67,2,50,52,67z1gqyiuzpmmb15q5fy7ntc4,1,52.2,70,2023-01-14T15:11:12.416Z,2023-01-14T23:34:52Z,3978694281,233,1470,,,,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497518375,1470,67,2,50,52,af91jdcs6x0bqkmdb78rokod2,0,47.8,30,2023-01-14T15:11:12.417Z,2023-01-14T23:25:58Z,3978694285,233,1452,,,,,,,,,,,,,,,,,,,,,,enopqyya6qq64lvliw7lw0s4q,F. Tsadjout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232187,526,8,2,50,52,67z1gqyiuzpmmb15q5fy7ntc4,1,52,68.7,2023-01-14T15:11:12.489Z,2023-01-14T23:34:52Z,3977138177,56,Center,3978362817,384,,3978631097,178,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
